theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
3.419915,3.665707,14.082806,0.153600
5.872218,6.117845,14.073414,0.151388
2.038083,2.283466,14.059396,0.156729
4.494914,4.740440,14.067619,0.156584
0.663590,0.909024,14.062303,0.158597
3.125310,3.371086,14.081941,0.159262
5.581112,5.826846,14.079474,0.154682
1.728146,1.972715,14.012773,0.147693
4.162055,4.406046,13.979679,0.169353
0.310325,0.553860,13.953516,0.169892
2.741592,2.984857,13.938046,0.185695
5.181541,5.424950,13.946269,0.189674
1.343295,1.587013,13.963986,0.186155
3.790713,4.034842,13.987556,0.185216
6.266358,0.228722,14.068957,0.181254
2.439353,2.685044,14.077044,0.176076
4.896018,5.141796,14.082065,0.163121
1.064988,1.310601,14.072585,0.158822
3.528636,3.774640,14.094975,0.154681
5.975506,6.221019,14.066832,0.154383
2.144057,2.389504,14.063054,0.159135
4.597994,4.843456,14.063907,0.159850
0.769942,1.015486,14.068596,0.162051
3.238076,3.484180,14.100732,0.161249
5.686983,5.932661,14.076337,0.155976
1.836573,2.081234,14.018044,0.152218
4.276984,4.521324,13.999625,0.168177
0.428148,0.672056,13.974883,0.167298
2.857758,3.101169,13.946426,0.183898
5.298882,5.542451,13.955498,0.189388
1.457889,1.701589,13.963020,0.186795
3.908809,4.153039,13.993337,0.190493
0.109069,0.354995,14.090501,0.179402
2.562964,2.808808,14.085773,0.174184
5.020152,5.266035,14.088088,0.162625
1.197639,1.443717,14.099245,0.156702
3.661119,3.907423,14.112202,0.153225
6.109499,0.072082,14.081468,0.155109
2.280671,2.526416,14.080167,0.161466
4.735991,4.981727,14.079606,0.158582
0.907458,1.153136,14.076276,0.160128
3.387401,3.634119,14.135925,0.158058
5.830098,6.075935,14.085455,0.152641
1.981555,2.226400,14.028589,0.150790
4.419910,4.664326,14.003977,0.165549
0.572501,0.816480,13.978928,0.170905
3.002216,3.245641,13.947227,0.178320
5.450344,5.694222,13.973200,0.184550
1.601256,1.844794,13.953678,0.188215
4.060393,4.304848,14.006214,0.192269
0.251178,0.496835,14.075099,0.174891
2.712794,2.958775,14.093669,0.173418
5.171134,5.417129,14.094491,0.156438
1.355205,1.601638,14.119612,0.154134
3.804990,4.050980,14.094184,0.151443
6.259913,0.222572,14.085831,0.157374
2.428567,2.674253,14.076765,0.155953
4.885714,5.131494,14.082129,0.160010
1.063008,1.308976,14.092912,0.156737
3.535172,3.781731,14.126771,0.154826
5.972962,6.218471,14.066628,0.155880
2.123916,2.368515,14.014508,0.157278
4.560405,4.804563,13.989208,0.167947
0.710604,0.954297,13.962591,0.174003
3.144178,3.387578,13.945765,0.182686
5.596187,5.840224,13.982328,0.187384
1.744079,1.987619,13.953829,0.187780
4.206344,4.450948,14.014779,0.192517
0.399077,0.644931,14.086369,0.172807
2.857711,3.103696,14.093928,0.168800
5.315131,5.561090,14.092442,0.155694
1.499347,1.745775,14.119304,0.150773
3.951293,4.197371,14.099194,0.156028
0.118920,0.364613,14.077147,0.155909
2.577075,2.822919,14.085827,0.160035
5.024720,5.270182,14.063931,0.160416
1.205602,1.451501,14.088998,0.157213
3.666249,3.912248,14.094705,0.154521
6.113623,0.075943,14.066400,0.155829
2.263760,2.508329,14.012776,0.158550
4.703437,4.947694,13.994890,0.171219
0.849190,1.092748,13.954862,0.173472
3.286455,3.529927,13.949923,0.185177
5.731374,5.975157,13.967735,0.185729
1.879352,2.122749,13.945617,0.190554
4.348117,4.592899,14.024970,0.190101
0.542190,0.788206,14.095675,0.172075
2.992229,3.237950,14.078792,0.165335
5.453463,5.699457,14.094419,0.155295
1.623359,1.869198,14.085577,0.152330
4.079938,4.325783,14.085870,0.155781
0.243455,0.488815,14.058078,0.156192
2.698211,2.943669,14.063725,0.161956
5.145226,5.390380,14.046316,0.164005
1.333156,1.579194,14.096965,0.160307
3.788959,4.034818,14.086727,0.154814
6.235473,0.197634,14.057325,0.155013
2.382484,2.626801,13.998343,0.155744
4.822916,5.067045,13.987560,0.175775
0.965859,1.209212,13.943051,0.178592
3.410632,3.654334,13.963086,0.189371
5.851420,6.095203,13.967712,0.188952
2.005687,2.249364,13.961674,0.189450
4.467471,4.712181,14.020861,0.184716
0.658275,0.904113,14.085486,0.175855
3.113849,3.359695,14.085943,0.169941
5.583659,5.830139,14.122290,0.155177
1.746339,1.992171,14.085145,0.149580
4.211413,4.457582,14.104399,0.154743
0.368827,0.614133,14.055004,0.154649
2.824590,3.070012,14.061674,0.162631
5.273703,5.518924,14.050130,0.163111
1.463288,1.709428,14.102740,0.155706
3.915088,4.160845,14.080873,0.153391
0.078709,0.323965,14.052176,0.156745
2.508088,2.752301,13.992338,0.155294
4.944283,5.188114,13.970436,0.173610
1.090352,1.333632,13.938929,0.180431
3.538815,3.782626,13.969303,0.187247
5.972977,6.216519,13.953927,0.193124
2.132339,2.376050,13.963642,0.188467
4.596701,4.841580,14.030520,0.181018
0.784736,1.030552,14.084212,0.172776
3.243457,3.489411,14.092161,0.170439
5.707316,5.953601,14.111111,0.155043
1.870498,2.116223,14.079035,0.152463
4.336324,4.582419,14.100218,0.157164
0.498248,0.743682,14.062307,0.154215
2.950551,3.195907,14.057853,0.160340
5.399956,5.645129,14.047388,0.163378
1.586144,1.832070,14.090490,0.158830
4.038909,4.284534,14.073238,0.164363
0.205970,0.451270,14.054690,0.155203
2.639544,2.883949,14.003384,0.155159
5.075277,5.319209,13.976288,0.169826
1.228518,1.472151,13.959155,0.175162
3.667670,3.911317,13.959933,0.181211
6.106403,0.066856,13.959493,0.189695
2.262496,2.506145,13.960045,0.188232
4.733210,4.978305,14.042885,0.185245
0.913047,1.158643,14.071632,0.171562
3.373065,3.618916,14.086228,0.163443
5.831303,6.077235,14.090836,0.155630
2.000274,2.245993,14.078693,0.154203
4.456582,4.702300,14.078608,0.155607
0.620580,0.865868,14.053989,0.156684
3.071372,3.316539,14.047005,0.160016
5.530406,5.775894,14.065445,0.162152
1.710616,1.956471,14.086424,0.158281
4.166987,4.412701,14.078355,0.159516
0.327798,0.572920,14.044447,0.155323
2.756401,3.000477,13.984530,0.155657
5.194253,5.438049,13.968512,0.170397
1.347410,1.590988,13.955956,0.175042
3.780061,4.023356,13.939792,0.185460
6.225547,0.186028,13.961083,0.192205
2.376208,2.619661,13.948827,0.186154
4.848769,5.093795,14.038979,0.188346
1.025901,1.271353,14.063367,0.171664
3.494182,3.740311,14.102193,0.166086
5.939417,6.184972,14.069247,0.156219
2.122626,2.368715,14.099813,0.156908
4.582583,4.828719,14.102535,0.153399
0.733809,0.978805,14.037217,0.154333
3.191752,3.437016,14.052567,0.154186
5.650788,5.896319,14.067886,0.156060
1.826573,2.072271,14.077421,0.155292
4.285251,4.530959,14.078022,0.159238
0.443105,0.688153,14.040203,0.156709
2.865773,3.109554,13.967593,0.156766
5.308133,5.551959,13.970187,0.174074
1.454453,1.697809,13.943283,0.177215
3.885678,4.128757,13.927375,0.193480
0.055046,0.298872,13.970172,0.195528
2.488685,2.732285,13.957268,0.190516
4.959231,5.204235,14.037697,0.189716
1.142756,1.388425,14.075765,0.166369
3.606132,3.852206,14.099042,0.155220
6.053738,0.016139,14.071057,0.154137
2.230720,2.476553,14.085214,0.153106
4.682789,4.928452,14.075437,0.156836
0.842950,1.088046,14.042951,0.154330
3.302529,3.547963,14.062318,0.154318
5.759425,6.005009,14.070933,0.154434
1.933324,2.179004,14.076414,0.157819
4.392503,4.638289,14.082528,0.155485
0.545680,0.790597,14.032709,0.156395
2.967824,3.211531,13.963367,0.153683
5.406745,5.650365,13.958382,0.168348
1.548661,1.791704,13.925357,0.171831
3.978879,4.221688,13.911908,0.191079
0.145123,0.388652,13.953219,0.192329
2.575130,2.818398,13.938243,0.189265
5.041613,5.286266,14.017575,0.193967
1.224990,1.470456,14.064178,0.168165
3.684421,3.930201,14.082177,0.162002
6.132929,0.095222,14.064865,0.158689
2.310098,2.555891,14.082918,0.155653
4.767916,5.013825,14.089547,0.157205
0.916331,1.161135,14.026200,0.156476
3.379687,3.625111,14.061736,0.154522
5.833373,6.078845,14.064533,0.155433
2.008508,2.254198,14.076987,0.155541
4.463305,4.708947,14.074203,0.155671
0.618161,0.863094,14.033629,0.158776
3.037872,3.281512,13.959504,0.157876
5.478911,5.722605,13.962605,0.171550
1.620575,1.863673,13.928491,0.176114
4.055072,4.298152,13.927474,0.193764
0.218086,0.461677,13.956778,0.192661
2.656272,2.899943,13.961309,0.192472
5.124892,5.369887,14.037172,0.191223
1.309066,1.554817,14.080511,0.164426
3.759944,4.005574,14.073586,0.153953
6.213398,0.175807,14.071482,0.158107
2.389562,2.635397,14.085313,0.155906
4.847044,5.092983,14.091235,0.158909
0.993258,1.238008,14.023135,0.155980
3.456948,3.702358,14.060960,0.159783
5.903630,6.148808,14.047704,0.158743
2.085938,2.331760,14.084558,0.163544
4.540275,4.786010,14.079622,0.161645
0.699409,0.944597,14.048271,0.160699
3.123146,3.367145,13.980092,0.158146
5.567205,5.811279,13.984365,0.169923
1.710946,1.954367,13.946995,0.175964
4.149133,4.392572,13.948033,0.187535
0.313363,0.557240,13.973133,0.187377
2.750922,2.994734,13.969407,0.190121
5.222579,5.467786,14.049347,0.188915
1.407367,1.653294,14.090590,0.162517
3.861766,4.107624,14.086618,0.159800
0.034720,0.280581,14.086791,0.158266
2.497046,2.743188,14.102877,0.160043
4.957127,5.203346,14.107283,0.156020
1.107978,1.353120,14.045632,0.153960
3.561601,3.806832,14.050727,0.156574
6.009268,6.254334,14.041244,0.161207
2.195142,2.441009,14.087132,0.163122
4.654825,4.900816,14.094280,0.159913
0.806556,1.051582,14.038985,0.160472
3.239878,3.484176,13.997259,0.162105
5.679764,5.923843,13.984701,0.170458
1.826000,2.069500,13.951566,0.180633
4.265236,4.508767,13.953268,0.183840
0.429299,0.673212,13.975236,0.187393
2.867866,3.111743,13.973127,0.192226
5.346884,5.592460,14.070427,0.191976
1.525779,1.771667,14.088354,0.164187
3.985065,4.231087,14.096053,0.159057
0.159694,0.405725,14.096570,0.155994
2.618121,2.864195,14.098975,0.156690
5.072098,5.317989,14.088505,0.156731
1.237693,1.483283,14.071272,0.156095
3.690351,3.935849,14.066015,0.158671
6.146595,0.109012,14.071940,0.163659
2.336202,2.582591,14.117038,0.154608
4.788944,5.035002,14.098111,0.156349
0.938346,1.183263,14.032713,0.157592
3.375926,3.620324,14.002980,0.158846
5.810254,6.054133,13.973217,0.173079
1.962636,2.206230,13.956931,0.186498
4.402019,4.645614,13.956962,0.186129
0.565284,0.809193,13.974969,0.187870
3.002570,3.246375,13.968995,0.190791
5.486773,5.732513,14.079865,0.191951
1.659495,1.905252,14.080796,0.167509
4.126479,4.372711,14.108016,0.162013
0.300775,0.546959,14.105324,0.155001
2.761254,3.007488,14.108179,0.159224
5.217606,5.463663,14.098013,0.153359
1.387666,1.633586,14.090216,0.153999
3.829734,4.074989,14.052093,0.160034
0.006818,0.252437,14.072945,0.165150
2.477010,2.723301,14.111428,0.153662
4.928515,5.174426,14.089629,0.156921
1.085153,1.330235,14.042192,0.154118
3.527724,3.772464,14.022543,0.154621
5.952573,6.196279,13.963277,0.169648
2.106967,2.350539,13.955603,0.173496
4.547482,4.791123,13.959576,0.182983
0.707793,0.951579,13.967883,0.186928
3.149776,3.393672,13.974243,0.188171
5.636366,5.882283,14.089979,0.187962
1.801650,2.047235,14.070971,0.166993
4.265002,4.510969,14.092853,0.163474
0.438584,0.684537,14.092064,0.154575
2.886775,3.132335,14.069576,0.153030
5.346482,5.592193,14.078201,0.153805
1.518304,1.763994,14.077036,0.153436
3.963473,4.208705,14.050774,0.159212
0.137414,0.382815,14.060419,0.162635
2.611171,2.857467,14.111720,0.155383
5.056091,5.301651,14.069585,0.156070
1.210233,1.454974,14.022655,0.154582
3.643219,3.887296,13.984572,0.156195
6.076227,0.036633,13.956767,0.175775
2.226195,2.469512,13.941043,0.180443
4.667843,4.911404,13.954972,0.186296
0.824504,1.068118,13.958088,0.190249
3.266570,3.510412,13.971112,0.191417
5.750458,5.996243,14.082457,0.191282
1.919681,2.165372,14.077096,0.166668
4.380515,4.626441,14.090477,0.158054
0.553432,0.799333,14.089134,0.154924
3.003654,3.249273,14.072936,0.154308
5.460675,5.706349,14.076098,0.152812
1.624108,1.869414,14.054992,0.152516
4.074357,4.319532,14.047482,0.160423
0.243094,0.488239,14.045769,0.160046
2.708903,2.954682,14.082080,0.158380
5.153990,5.399225,14.050898,0.159629
1.315242,1.560094,14.029013,0.155453
3.743195,3.987147,13.977419,0.154784
6.181928,0.142501,13.966360,0.174742
2.330805,2.574190,13.944900,0.171907
4.768490,5.011944,13.948922,0.188187
0.919696,1.162993,13.939914,0.192165
3.368201,3.612108,13.974820,0.191945
5.842381,6.087770,14.059759,0.192417
2.015903,2.261503,14.071877,0.171970
4.476760,4.722663,14.089203,0.161498
0.649295,0.895158,14.086926,0.159532
3.098262,3.343797,14.068143,0.156169
5.558743,5.804527,14.082399,0.154534
1.719136,1.964357,14.050142,0.156511
4.173785,4.419045,14.052348,0.158315
0.349822,0.595338,14.067020,0.156064
2.810576,3.056329,14.080560,0.162642
5.261220,5.506653,14.062228,0.157994
1.422956,1.667970,14.038301,0.155278
3.847281,4.091149,13.972657,0.158695
0.007358,0.251227,13.972669,0.173782
2.438247,2.681655,13.946223,0.172602
4.874820,5.118209,13.945187,0.189589
1.029048,1.272407,13.943454,0.192207
3.482650,3.726835,13.990749,0.192068
5.955002,6.200479,14.064771,0.194450
2.132213,2.378033,14.084450,0.170072
4.591856,4.837876,14.095867,0.156600
0.763131,1.008994,14.086919,0.157549
3.217511,3.463248,14.079709,0.160381
5.676209,5.922051,14.085739,0.152714
1.831357,2.076379,14.038713,0.153768
4.294524,4.540030,14.066435,0.160232
0.472323,0.718103,14.082144,0.157470
2.931525,3.177377,14.086257,0.152799
5.383385,5.628914,14.067779,0.156066
1.533794,1.778382,14.013818,0.154931
3.960490,4.204164,13.961467,0.155834
0.119099,0.362784,13.962135,0.176737
2.551624,2.795009,13.944913,0.173958
4.987672,5.231011,13.942292,0.188603
1.140853,1.384147,13.939715,0.193993
3.598983,3.843345,14.000925,0.197965
6.072091,0.034504,14.071809,0.199984
2.249679,2.495570,14.088552,0.167705
4.712050,4.958230,14.105062,0.153978
0.875588,1.121215,14.073377,0.155212
3.335084,3.580889,14.083563,0.155805
5.792334,6.038184,14.086175,0.154317
1.954591,2.199935,14.057193,0.154292
4.417590,4.663321,14.079349,0.155285
0.590566,0.836298,14.079440,0.155897
3.048844,3.294615,14.081603,0.154740
5.503767,5.749419,14.074817,0.156291
1.653735,1.898369,14.016494,0.154698
4.086219,4.330177,13.977754,0.161593
0.240067,0.483785,13.964003,0.175386
2.673075,2.916520,13.948359,0.176563
5.110130,5.353540,13.946377,0.188364
1.270354,1.513980,13.958741,0.191199
3.719237,3.963385,13.988618,0.192584
6.195683,0.158098,14.071866,0.195200
2.372287,2.618160,14.087506,0.166876
4.831213,5.077201,14.094051,0.160396
0.994901,1.240419,14.067185,0.155473
3.459071,3.705023,14.092005,0.157341
5.911458,6.157196,14.079792,0.154891
2.080112,2.325682,14.070155,0.157283
4.538749,4.784490,14.079930,0.159721
0.714784,0.960658,14.087572,0.155826
3.176147,3.422168,14.095979,0.147977
5.625428,5.871056,14.073449,0.155876
1.765791,2.010020,13.993320,0.152725
4.202742,4.446642,13.974474,0.162027
0.353151,0.596713,13.955075,0.173627
2.782949,3.026166,13.935302,0.180747
5.217467,5.460630,13.932220,0.191517
1.374125,1.617431,13.940384,0.193582
3.823848,4.067799,13.977391,0.196820
0.021510,0.267145,14.073861,0.199591
2.475513,2.721181,14.075759,0.167316
4.934084,5.179907,14.084624,0.161186
1.106114,1.351881,14.081413,0.152542
3.571044,3.817219,14.104789,0.154810
6.016339,6.261914,14.070441,0.154522
2.184890,2.430380,14.065561,0.154107
4.640547,4.886096,14.068892,0.156488
0.807462,1.052825,14.058276,0.156377
3.278451,3.524590,14.102705,0.153570
5.724586,5.970183,14.071662,0.153859
1.869773,2.114194,14.004324,0.158209
4.307247,4.551313,13.983946,0.164986
0.457719,0.701414,13.962681,0.171604
2.884162,3.127301,13.930806,0.178402
5.324468,5.567835,13.943905,0.189294
1.478652,1.722025,13.944239,0.192460
3.927348,4.171281,13.976315,0.195521
0.129958,0.375787,14.084935,0.193628
2.582282,2.828018,14.079634,0.170009
5.037497,5.283236,14.079799,0.158720
1.211877,1.457736,14.086679,0.151784
3.673013,3.919087,14.099010,0.153580
6.121935,0.084414,14.075546,0.154882
2.286773,2.532191,14.061402,0.154405
4.743710,4.989310,14.071819,0.159901
0.912030,1.157508,14.064829,0.159061
3.384234,3.630491,14.109441,0.154412
5.825840,6.071354,14.066926,0.151661
1.968574,2.212861,13.996634,0.159029
4.400784,4.644567,13.967733,0.160159
0.550501,0.793950,13.948613,0.177657
2.976399,3.219339,13.919423,0.182674
5.423059,5.666568,13.952009,0.188396
1.571456,1.814657,13.934418,0.192321
4.026149,4.270238,13.985304,0.194632
0.222198,0.467851,14.074891,0.193126
2.676047,2.921732,14.076694,0.170838
5.130301,5.375940,14.074086,0.161870
1.315923,1.562191,14.110148,0.151472
3.768247,4.014254,14.095185,0.152874
6.217402,0.179852,14.073854,0.155903
2.384904,2.630446,14.068542,0.151359
4.834374,5.079751,14.059050,0.164162
1.009089,1.254697,14.072273,0.160570
3.484756,3.731273,14.124421,0.151988
5.919901,6.165336,14.062348,0.153890
2.066682,2.311110,14.004726,0.162545
4.500110,4.744049,13.976705,0.161696
0.648169,0.891650,13.950412,0.180235
3.077087,3.320167,13.927452,0.180874
5.527187,5.770973,13.967900,0.188655
1.669814,1.912997,13.933378,0.191016
4.128997,4.373261,13.995314,0.191759
0.323703,0.569417,14.078412,0.189933
2.776866,3.022561,14.077258,0.170731
5.232478,5.478192,14.078412,0.160064
1.413634,1.659795,14.103968,0.152858
3.865703,4.111619,14.090005,0.153026
0.036374,0.282130,14.080752,0.156700
2.487773,2.733430,14.075119,0.154834
4.938376,5.183883,14.066497,0.161426
1.110953,1.356562,14.072326,0.159782
3.583577,3.829929,14.114947,0.151674
6.020442,6.265780,14.056829,0.152595
2.170013,2.414439,14.004549,0.162908
4.608725,4.852864,13.988138,0.161718
0.756869,1.000477,13.957681,0.177928
3.188493,3.431758,13.938066,0.183109
5.636223,5.879993,13.967004,0.186258
1.783065,2.026397,13.941883,0.188256
4.247260,4.491808,14.011550,0.189923
0.441440,0.687325,14.088192,0.188793
2.894435,3.140225,14.082764,0.171730
5.355483,5.601508,14.096203,0.160390
1.532506,1.778692,14.105403,0.152486
3.984891,4.230808,14.090026,0.154882
0.154195,0.399853,14.075156,0.158416
2.610818,2.856576,14.080890,0.154712
5.060456,5.305956,14.066113,0.160223
1.246581,1.492743,14.104059,0.160355
3.706664,3.952811,14.103183,0.149814
6.149864,0.112094,14.061317,0.155342
2.297798,2.542188,14.002501,0.159144
4.737181,4.981307,13.987397,0.158701
0.883731,1.127243,13.952188,0.176994
3.326638,3.570343,13.963292,0.182667
5.769397,6.013258,13.972184,0.191158
1.919471,2.163004,13.953423,0.193563
4.384250,4.628963,14.021039,0.190586
0.581786,0.827912,14.101952,0.190618
3.035075,3.281022,14.091697,0.167845
5.505122,5.751663,14.125765,0.158686
1.671741,1.917768,14.096314,0.151221
4.138324,4.384702,14.116420,0.154645
0.298171,0.543716,14.068710,0.155168
2.754039,2.999637,14.071723,0.151840
5.205838,5.451220,14.059349,0.156779
1.394668,1.640858,14.105680,0.156361
3.843404,4.089035,14.073603,0.150640
0.009459,0.254740,14.053569,0.156182
2.439592,2.683870,13.996099,0.159192
4.877444,5.121397,13.977485,0.162846
1.024771,1.268171,13.945820,0.173596
3.460672,3.703997,13.941483,0.177847
5.896742,6.140034,13.939629,0.194022
2.053966,2.297416,13.948686,0.199808
4.518222,4.762903,14.019181,0.198052
0.709193,0.955026,14.085198,0.192167
3.163928,3.409769,14.085634,0.169091
5.631247,5.877594,14.114615,0.158651
1.798623,2.044569,14.091662,0.154887
4.262462,4.508646,14.105352,0.158948
0.424153,0.669655,14.066227,0.154116
2.878697,3.124200,14.066259,0.152141
5.331315,5.576701,14.059617,0.156768
1.515050,1.761019,14.092957,0.154096
3.966575,4.212192,14.072827,0.151071
0.133405,0.378677,14.053092,0.156856
2.565679,2.810036,14.000647,0.155963
4.995414,5.239066,13.960226,0.157516
1.140979,1.384091,13.929279,0.173762
3.585668,3.829211,13.954002,0.182064
6.017606,6.260890,13.939189,0.192769
2.177917,2.421517,13.957266,0.198871
4.646094,4.891084,14.036925,0.190000
0.825023,1.070552,14.067775,0.189090
3.280833,3.526497,14.075479,0.167139
5.743660,5.989694,14.096656,0.159118
1.907365,2.152932,14.069987,0.155418
4.367280,4.613042,14.081144,0.158049
0.531867,0.777243,14.058991,0.155461
2.982554,3.227797,14.051375,0.150682
5.431395,5.676455,14.040864,0.157341
1.614415,1.860103,14.076857,0.155549
4.065837,4.311235,14.060303,0.152837
0.234618,0.479835,14.049867,0.154686
2.664815,2.909036,13.992817,0.160510
5.092538,5.336012,13.950068,0.157006
1.241688,1.484861,13.932799,0.174848
3.680820,3.924163,13.942540,0.181456
6.116553,0.076699,13.941867,0.192512
2.269057,2.512362,13.940357,0.195752
4.734156,4.978799,14.017016,0.193296
0.912795,1.158073,14.053406,0.193429
3.376697,3.622557,14.086779,0.171449
5.832606,6.078467,14.086841,0.162283
2.005204,2.251055,14.086246,0.156401
4.463943,4.709862,14.090131,0.159478
0.626536,0.871922,14.059560,0.154333
3.076531,3.321733,14.049042,0.150871
5.535586,5.781055,14.064373,0.157439
