theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
0.769423,0.945434,10.084664,0.116432
2.530665,2.706779,10.090537,0.111940
4.287040,4.463014,10.082561,0.116040
6.034146,6.209571,10.051121,0.115925
1.505824,1.681295,10.053750,0.120561
3.253644,3.428854,10.038816,0.123557
5.000832,5.175781,10.023845,0.124168
0.474065,0.649288,10.039536,0.126098
2.232095,2.407600,10.055718,0.128517
3.974397,4.149293,10.020841,0.128236
5.723599,5.898420,10.016532,0.132669
1.177410,1.351694,9.985721,0.136346
2.910780,3.084526,9.954894,0.138808
4.655431,4.829340,9.964264,0.142154
0.108382,0.282082,9.952280,0.150166
1.849133,2.022900,9.956165,0.152274
3.600097,3.774364,9.984810,0.153262
5.342798,5.517078,9.985504,0.152368
0.802001,0.976218,9.981918,0.148477
2.556865,2.731604,10.011806,0.146244
4.319488,4.494927,10.051926,0.144188
6.086037,6.262052,10.084920,0.135704
1.564555,1.740752,10.095342,0.124242
3.327807,3.504191,10.106024,0.118492
5.081355,5.257402,10.086800,0.114676
0.555591,0.731593,10.084168,0.114253
2.307330,2.483070,10.069134,0.115253
4.056785,4.232217,10.051543,0.119391
5.808712,5.984026,10.044757,0.121036
1.276723,1.452011,10.043290,0.124096
3.018794,3.193608,10.016099,0.125214
4.768311,4.943159,10.018058,0.123383
0.235671,0.410614,10.023495,0.132632
1.991038,2.166210,10.036619,0.131264
3.737514,3.912404,10.020469,0.129346
5.490764,5.665814,10.029636,0.129611
0.942939,1.117306,9.990516,0.129585
2.680103,2.854091,9.968738,0.131548
4.421526,4.595508,9.968444,0.143430
6.151728,0.042005,9.938677,0.150758
1.609313,1.782900,9.945788,0.155960
3.353482,3.527359,9.962410,0.156094
5.096309,5.270276,9.967542,0.153904
0.559579,0.733768,9.980285,0.150401
2.306746,2.481182,9.994396,0.150362
4.067550,4.242714,10.036193,0.144099
5.837136,6.013116,10.082948,0.139146
1.317836,1.494167,10.103021,0.130690
3.076411,3.252696,10.100343,0.120126
4.836833,5.013112,10.100084,0.112506
0.303752,0.479628,10.076932,0.112755
2.057233,2.232974,10.069222,0.115594
3.808179,3.983672,10.055018,0.117622
5.561345,5.736787,10.052096,0.120791
1.021424,1.196391,10.024848,0.124043
2.775912,2.951011,10.032434,0.121061
4.520564,4.695398,10.017275,0.126748
6.273583,0.165415,10.027748,0.131124
1.739978,1.914923,10.023623,0.130894
3.506482,3.682115,10.063035,0.130019
5.237732,5.412348,10.004720,0.124354
0.703792,0.878451,10.007249,0.124657
2.431643,2.605467,9.959367,0.132972
4.170214,4.343962,9.955061,0.140621
5.902450,6.075812,9.932931,0.147985
1.360476,1.534048,9.944970,0.153010
3.094117,3.267491,9.933581,0.154469
4.845920,5.019947,9.971024,0.154880
0.306358,0.480516,9.978496,0.151626
2.049834,2.224106,9.985050,0.152261
3.803885,3.978635,10.012434,0.148893
5.579070,5.755082,10.084743,0.141956
1.045863,1.221589,10.068377,0.129623
2.816146,2.992514,10.105125,0.121537
4.570277,4.746384,10.090192,0.112607
0.040362,0.216277,10.079144,0.114995
1.786544,1.961958,10.050515,0.114258
3.546630,3.722325,10.066610,0.117169
5.291449,5.466660,10.038880,0.118716
0.753293,0.928119,10.016777,0.122636
2.506585,2.681568,10.025777,0.129188
4.251237,4.425970,10.011460,0.140937
5.998131,6.172783,10.006817,0.136188
1.480046,1.655457,10.050324,0.134268
3.230863,3.406182,10.045066,0.132497
4.973459,5.148335,10.019693,0.129798
0.434464,0.609117,10.006917,0.131446
2.170601,2.344777,9.979548,0.134578
3.902711,4.076371,9.949986,0.142860
5.647278,5.821118,9.960299,0.147880
1.094483,1.267901,9.936145,0.151322
2.839218,3.012939,9.953496,0.154310
4.588274,4.762449,9.979479,0.154273
0.054774,0.229289,9.998986,0.154667
1.793593,1.967847,9.984005,0.148825
3.559577,3.734851,10.042449,0.142767
5.318865,5.494551,10.066031,0.137162
0.800906,0.977000,10.089412,0.130152
2.567077,2.743565,10.112044,0.118902
4.321670,4.497865,10.095241,0.121135
6.068751,6.244389,10.063301,0.115031
1.545697,1.721529,10.074433,0.113836
3.302783,3.478648,10.076346,0.115182
5.055363,5.230989,10.062651,0.119852
0.517123,0.692293,10.036491,0.119462
2.265634,2.440670,10.028872,0.126411
4.009278,4.183961,10.008590,0.130740
5.767706,5.942801,10.032212,0.128471
1.233956,1.409013,10.030020,0.129782
2.987309,3.162429,10.033604,0.126582
4.736828,4.911870,10.029184,0.129549
0.190324,0.364777,9.995454,0.134642
1.928013,2.102094,9.974134,0.137864
3.664401,3.838205,9.958214,0.143788
5.405278,5.579132,9.961127,0.149363
0.848099,1.021337,9.925815,0.153960
2.595435,2.769176,9.954589,0.159144
4.342520,4.516634,9.976020,0.159895
6.088031,6.262282,9.983883,0.154456
1.549811,1.724125,9.987424,0.149754
3.307467,3.482433,10.024770,0.149090
5.071791,5.247437,10.063796,0.141034
0.557189,0.733443,10.098583,0.130299
2.321406,2.497934,10.114305,0.128131
4.083297,4.259818,10.113892,0.116154
5.835518,6.011594,10.088420,0.111872
1.309947,1.486014,10.087925,0.113814
3.057197,3.232790,10.060754,0.111348
4.817788,4.993591,10.072786,0.118603
0.279548,0.454833,10.043105,0.123312
2.031161,2.206378,10.039165,0.126988
3.779189,3.954167,10.025504,0.126553
5.534369,5.709555,10.037409,0.133225
1.006385,1.181686,10.043993,0.131914
2.769471,2.945172,10.066914,0.128137
4.519553,4.694989,10.051709,0.126396
6.254579,0.146027,10.005730,0.126210
1.705160,1.879162,9.969563,0.128964
3.448196,3.622252,9.972645,0.144579
5.179845,5.353404,9.944159,0.149283
0.637578,0.811206,9.948129,0.152266
2.377931,2.551653,9.953560,0.156985
4.122834,4.296816,9.968445,0.156531
5.872833,6.047159,9.988105,0.153147
1.336482,1.510956,9.996619,0.149589
3.089332,3.264155,10.016658,0.144760
4.860281,5.036076,10.072250,0.142408
0.339664,0.515767,10.089995,0.133127
2.101680,2.277982,10.101341,0.123869
3.862288,4.038576,10.100537,0.117167
5.622836,5.799186,10.104152,0.115027
1.089799,1.265714,10.079204,0.116216
2.848588,3.024515,10.079856,0.114705
4.609196,4.785212,10.084966,0.117577
0.068208,0.243495,10.043212,0.117657
1.808623,1.983336,10.010277,0.120419
3.565816,3.740842,10.028271,0.132056
5.312607,5.487465,10.018620,0.133740
0.787768,0.962974,10.038558,0.136548
2.550267,2.725927,10.064538,0.128812
4.295526,4.470771,10.040812,0.125143
6.035438,6.210103,10.007551,0.125206
1.494430,1.668835,9.992678,0.132874
3.226748,3.400603,9.961153,0.137856
4.969786,5.143680,9.963397,0.148599
0.427687,0.601575,9.963095,0.148713
2.166613,2.340454,9.960396,0.151539
3.903232,4.076880,9.949334,0.152554
5.656817,5.831089,9.984997,0.155791
1.111449,1.285506,9.972731,0.155967
2.862849,3.037340,9.997592,0.151175
4.635626,4.811344,10.067863,0.145072
0.118968,0.295208,10.097810,0.134790
1.875514,2.051647,10.091703,0.126525
3.646716,3.823366,10.121297,0.120746
5.399271,5.575523,10.098488,0.118209
0.866902,1.042734,10.074385,0.116000
2.625966,2.801865,10.078275,0.113424
4.382192,4.558002,10.073218,0.119902
6.131709,0.023967,10.052189,0.118558
1.599591,1.774904,10.044707,0.119613
3.348250,3.523370,10.033636,0.123567
5.091559,5.266295,10.011655,0.127611
0.568124,0.743331,10.038621,0.126417
2.326135,2.501626,10.054890,0.128257
4.065564,4.240383,10.016391,0.129594
5.819170,5.994149,10.025520,0.132849
1.273422,1.447862,9.994674,0.135592
3.004735,3.178523,9.957326,0.140417
4.752931,4.927027,9.974966,0.141581
0.206386,0.380229,9.960461,0.147447
1.944054,2.117764,9.952837,0.152229
3.689859,3.863851,9.969036,0.147901
5.434615,5.608811,9.980681,0.152528
0.891089,1.065117,9.971045,0.148772
2.643542,2.818073,9.999861,0.145688
4.400947,4.576037,10.031943,0.144912
6.166844,0.059415,10.070135,0.139433
1.640601,1.816421,10.073750,0.128259
3.410377,3.586788,10.107614,0.123238
5.159747,5.335647,10.078356,0.114263
0.631930,0.807752,10.073821,0.113137
2.385516,2.561224,10.067326,0.117862
4.137547,4.313084,10.057477,0.120748
5.887002,6.062276,10.042490,0.121735
1.362039,1.537606,10.059272,0.122406
3.101153,3.276074,10.022210,0.120133
4.862792,5.038176,10.048795,0.121513
0.320651,0.495523,10.019400,0.124366
2.075137,2.250247,10.033028,0.127665
3.817273,3.991947,10.008050,0.125989
5.569243,5.744105,10.018836,0.129436
1.016028,1.190045,9.970387,0.131981
2.750236,2.923856,9.947753,0.136314
4.492726,4.666506,9.956828,0.149680
6.225697,0.115980,9.939011,0.155041
1.676215,1.849531,9.930250,0.157167
3.423908,3.597765,9.961311,0.157726
5.165518,5.339466,9.966472,0.155700
0.630569,0.804831,9.984502,0.151930
2.374450,2.548797,9.989339,0.147769
4.138896,4.314136,10.040487,0.144533
5.900284,6.075955,10.065172,0.137702
1.383792,1.560032,10.097836,0.130026
3.143527,3.319823,10.101019,0.120945
4.900950,5.077104,10.092896,0.112941
0.372312,0.548271,10.081711,0.116691
2.124305,2.300023,10.067934,0.117444
3.876233,4.051764,10.057139,0.122736
5.634999,5.810722,10.068226,0.120143
1.095164,1.270360,10.037954,0.120626
2.844661,3.019709,10.029549,0.121434
4.594868,4.769880,10.027433,0.125406
0.057446,0.232272,10.016789,0.132581
1.807405,1.982241,10.017381,0.132805
3.569232,3.744576,10.046481,0.132849
5.310024,5.484862,10.017485,0.128409
0.774175,0.948905,10.011312,0.130014
2.507186,2.681277,9.974662,0.134243
4.248294,4.422334,9.971773,0.140218
5.975475,6.148831,9.932580,0.143345
1.437192,1.610912,9.953406,0.149713
3.170666,3.344135,9.938999,0.152299
4.920771,5.094757,9.968655,0.152303
0.383621,0.557835,9.981729,0.150910
2.125442,2.299675,9.982848,0.148371
3.878921,4.053596,10.008187,0.148132
5.655661,5.831650,10.083447,0.140705
1.122165,1.297861,10.066666,0.128550
2.889277,3.065470,10.095082,0.123542
4.647936,4.824119,10.094497,0.113118
0.116115,0.292005,10.077771,0.118352
1.868188,2.043837,10.063956,0.116342
3.634170,3.810282,10.090484,0.119366
5.377625,5.553042,10.050676,0.115472
0.832715,1.007410,10.009279,0.121847
2.589026,2.764055,10.028399,0.135586
4.334287,4.509107,10.016464,0.136851
6.081307,6.256011,10.009807,0.134817
1.559342,1.734605,10.041817,0.135639
3.313788,3.489149,10.047404,0.132375
5.053658,5.228446,10.014622,0.132399
0.517304,0.692007,10.009729,0.132858
2.252141,2.426291,9.978031,0.139063
3.987460,4.161251,9.957490,0.142588
5.726365,5.900048,9.951323,0.148208
1.179778,1.353369,9.946052,0.154029
2.923443,3.097234,9.957445,0.154383
4.681434,4.856027,10.003469,0.155369
0.145521,0.320214,10.009171,0.151616
1.887717,2.062237,9.999247,0.144648
3.654159,3.829589,10.051397,0.141228
5.421732,5.597858,10.091288,0.135430
0.895999,1.072061,10.087625,0.128346
2.665141,2.841715,10.116919,0.123203
4.420241,4.596523,10.100196,0.121776
6.172041,0.064761,10.078628,0.115079
1.641290,1.816947,10.064409,0.113435
3.397832,3.573550,10.067888,0.115553
5.147347,5.322742,10.049355,0.121505
0.619218,0.794629,10.050319,0.122019
2.369342,2.544594,10.041207,0.126332
4.114287,4.289170,10.020062,0.133519
5.870347,6.045463,10.033446,0.128052
1.346683,1.522185,10.055534,0.129884
3.097018,3.272350,10.045773,0.128903
4.846051,5.021180,10.034161,0.123066
0.300492,0.475027,10.000086,0.130033
2.039439,2.213624,9.980042,0.136779
3.770291,3.943893,9.946665,0.144472
5.511649,5.685330,9.951192,0.151276
0.956694,1.129900,9.923949,0.156461
2.706589,2.880399,9.958605,0.160796
4.458833,4.633188,9.989826,0.155842
6.204323,0.095541,9.992609,0.150921
1.664046,1.838364,9.987661,0.147858
3.430575,3.605921,10.046560,0.151420
5.192255,5.368042,10.071802,0.140062
0.677966,0.854291,10.102654,0.129603
2.442542,2.619114,10.116807,0.125436
4.204268,4.380814,10.115307,0.114374
5.954600,6.130619,10.085146,0.112998
1.431922,1.608036,10.090607,0.114802
3.178231,3.353824,10.060708,0.111621
4.935589,5.111233,10.063640,0.121534
0.402299,0.577682,10.048724,0.122680
2.155927,2.331310,10.048727,0.126903
3.901017,4.075991,10.025250,0.126321
5.654667,5.829766,10.032418,0.131814
1.122949,1.298053,10.032726,0.132047
2.877940,3.053159,10.039304,0.132924
4.636642,4.812138,10.055149,0.128400
0.091691,0.266504,10.016032,0.127194
1.827891,2.002095,9.981136,0.127606
3.571745,3.745923,9.979671,0.140191
5.307819,5.481693,9.962257,0.145439
0.754709,0.928102,9.934694,0.149871
2.499067,2.672779,9.952993,0.149426
4.247179,4.421303,9.976546,0.151371
5.988161,6.162189,9.971063,0.151613
1.455626,1.630014,9.991663,0.151370
3.201808,3.376323,9.998943,0.149736
4.971499,5.147062,10.059038,0.147953
0.455596,0.631734,10.091955,0.137037
2.218722,2.395121,10.106888,0.128014
3.979590,4.155959,10.105192,0.118768
5.739529,5.915850,10.102427,0.113172
1.210956,1.387056,10.089783,0.113202
2.963870,3.139696,10.074101,0.116975
4.724902,4.900889,10.083327,0.110317
0.183263,0.358524,10.041731,0.116687
1.926782,2.101623,10.017672,0.120553
3.681563,3.856574,10.027354,0.127175
5.429194,5.604074,10.019896,0.133319
0.897119,1.072042,10.022357,0.134099
2.659114,2.834526,10.050370,0.128614
4.406575,4.581718,10.034966,0.127654
6.143991,0.035315,9.998669,0.130012
1.599040,1.773157,9.976151,0.134840
3.336477,3.510377,9.963727,0.145286
5.072614,5.246253,9.948833,0.148322
0.525208,0.698696,9.940119,0.151197
2.265519,2.439155,9.948609,0.155519
4.010904,4.184825,9.964943,0.152829
5.766168,5.940713,10.000705,0.155635
1.224803,1.399224,9.993587,0.151626
2.972915,3.147493,10.002627,0.148021
4.745879,4.921647,10.070774,0.142873
0.229659,0.405922,10.099118,0.131206
1.990294,2.166633,10.103473,0.125937
3.753379,3.929800,10.108161,0.113079
5.509482,5.685707,10.096932,0.114029
0.974954,1.150702,10.069626,0.115157
2.737264,2.913242,10.082793,0.112701
4.487996,4.663634,10.063325,0.116576
6.235983,0.128085,10.043188,0.119804
1.692981,1.867702,10.010805,0.122021
3.450763,3.625885,10.033774,0.126461
5.192036,5.366717,10.008480,0.129554
0.664807,0.839800,10.026356,0.128125
2.419568,2.594768,10.038217,0.129832
4.164575,4.339460,10.020193,0.136305
5.907235,6.081784,10.000961,0.133951
1.367400,1.541811,9.993028,0.135476
3.095294,3.268963,9.950484,0.138783
4.840743,5.014641,9.963626,0.140247
0.295372,0.469150,9.956800,0.147645
2.032725,2.206417,9.951808,0.152204
3.773497,3.947260,9.955905,0.156351
5.526327,5.700720,9.991987,0.153964
0.980559,1.154687,9.976759,0.147783
2.730182,2.904660,9.996871,0.146360
4.489051,4.664173,10.033726,0.143658
6.257237,0.149960,10.078822,0.140288
1.730842,1.906782,10.080642,0.126313
3.503200,3.679822,10.119724,0.119785
5.251814,5.427856,10.086471,0.112530
0.721229,0.897005,10.071236,0.112090
2.482408,2.658399,10.083554,0.115161
4.236518,4.412337,10.073683,0.120900
5.979073,6.154243,10.036520,0.119069
1.447165,1.622357,10.037736,0.120754
3.188922,3.363695,10.013772,0.124023
4.943347,5.118342,10.026497,0.129649
0.415318,0.590541,10.039497,0.128768
2.173875,2.349417,10.057847,0.131044
3.910180,4.084897,10.010538,0.123640
5.659487,5.834223,10.011616,0.125845
1.105287,1.279188,9.963816,0.131555
2.840249,3.013823,9.945046,0.138003
4.579489,4.753087,9.946386,0.145898
0.026778,0.200038,9.927060,0.155893
1.760377,1.933541,9.921545,0.158714
3.514341,3.688376,9.971508,0.158841
5.255427,5.429482,9.972609,0.153430
0.720649,0.894987,9.988871,0.148592
2.467437,2.641980,10.000596,0.146362
4.226897,4.402098,10.038260,0.145871
5.988789,6.164467,10.065606,0.138325
1.472632,1.648863,10.097263,0.130154
3.235633,3.412054,10.108173,0.121862
4.990519,5.166653,10.091704,0.119616
0.465074,0.641168,10.089464,0.114529
2.222434,2.398507,10.088235,0.113335
3.973546,4.149280,10.068815,0.113772
5.725033,5.900541,10.055876,0.116216
1.184674,1.359730,10.029947,0.120936
2.931422,3.106263,10.017646,0.125842
4.681254,4.856105,10.018246,0.127900
0.150479,0.325468,10.026096,0.133148
1.906772,2.081991,10.039346,0.133963
3.659980,3.835175,10.037944,0.133636
5.398820,5.573462,10.006228,0.130449
0.853597,1.027797,9.980952,0.134552
2.591349,2.765283,9.965729,0.145442
4.332330,4.506271,9.966090,0.146603
6.064482,6.237992,9.941422,0.148120
1.525465,1.699247,9.956928,0.150608
3.263008,3.436707,9.952213,0.156127
5.008498,5.182455,9.966991,0.153359
0.474934,0.649269,9.988639,0.153447
2.220843,2.395333,9.997495,0.152254
3.978164,4.153192,10.028386,0.147511
5.752343,5.928447,10.090017,0.139807
1.225265,1.401331,10.087856,0.126241
2.987071,3.163284,10.096231,0.121713
4.750426,4.926804,10.105740,0.116027
0.217286,0.393235,10.081133,0.117086
1.968942,2.144605,10.064765,0.117047
3.725106,3.900773,10.064975,0.116118
5.477871,5.653404,10.057266,0.120112
0.938773,1.113815,10.029153,0.124598
2.697183,2.872501,10.045002,0.127325
4.445441,4.620575,10.034452,0.131221
6.196236,0.088154,10.032704,0.130740
1.664855,1.839960,10.032780,0.130786
3.430289,3.605994,10.067149,0.130306
5.165230,5.340019,10.014668,0.133457
0.631961,0.806772,10.015948,0.133406
2.368706,2.543025,9.987764,0.138638
4.107904,4.281984,9.974037,0.142022
5.839616,6.013175,9.944235,0.146356
1.297768,1.471473,9.952545,0.153834
3.036988,3.210670,9.951222,0.153465
4.795272,4.969760,9.997421,0.154373
0.259590,0.434196,10.004170,0.150795
2.006442,2.181111,10.007777,0.146953
3.769320,3.944680,10.047390,0.137738
5.543120,5.719454,10.103213,0.135060
1.015037,1.191149,10.090512,0.128789
2.780765,2.957196,10.108788,0.120264
4.535796,4.711946,10.092623,0.116611
0.005147,0.181033,10.077512,0.116973
1.755799,1.931357,10.058739,0.113836
3.523749,3.699836,10.089006,0.120223
5.270728,5.446279,10.058340,0.121626
0.733495,0.908608,10.033246,0.122249
2.488862,2.664120,10.041563,0.126394
4.236619,4.411661,10.029160,0.128697
5.987330,6.162332,10.026890,0.129719
1.465093,1.640554,10.053175,0.131648
3.220504,3.396047,10.057896,0.131681
4.963078,5.138087,10.027303,0.125689
0.423788,0.598504,10.010477,0.127092
