ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.008810,0.106045,0.106410,0.000000
-0.008618,0.101717,0.102082,0.000000
-0.008315,0.101598,0.101938,0.000000
-0.009664,0.100645,0.101108,0.000000
-0.007320,0.101859,0.102122,0.000000
-0.008648,0.098229,0.098609,0.000000
-0.006515,0.098080,0.098296,0.000000
-0.007180,0.098294,0.098556,0.000000
-0.005851,0.095625,0.095804,0.000000
-0.006739,0.096452,0.096687,0.000000
-0.006101,0.097366,0.097557,0.000000
-0.006102,0.096246,0.096439,0.000000
-0.005141,0.096523,0.096659,0.000000
-0.004436,0.105343,0.105437,0.000000
-0.004540,0.107906,0.108001,0.000000
-0.010834,0.105698,0.106252,0.000000
-0.005748,0.107623,0.107776,0.000000
-0.009973,0.109821,0.110273,0.000000
-0.006183,0.111656,0.111827,0.000000
-0.009654,0.107622,0.108054,0.000000
-0.008028,0.105803,0.106107,0.000000
-0.011604,0.104409,0.105052,0.000000
-0.007747,0.104516,0.104803,0.000000
-0.011183,0.102353,0.102962,0.000000
-0.009881,0.102465,0.102940,0.000000
-0.012867,0.102246,0.103052,0.000000
-0.009971,0.099853,0.100350,0.000000
-0.010569,0.097518,0.098089,0.000000
-0.008276,0.093544,0.093910,0.000000
-0.008489,0.092988,0.093375,0.000000
-0.009083,0.090083,0.090539,0.000000
-0.008443,0.091960,0.092347,0.000000
-0.007240,0.090590,0.090879,0.000000
-0.005832,0.091923,0.092108,0.000000
-0.006406,0.092386,0.092607,0.000000
-0.007861,0.099175,0.099486,0.000000
-0.006986,0.102184,0.102423,0.000000
-0.013416,0.097151,0.098073,0.000000
-0.008058,0.103074,0.103389,0.000000
-0.009046,0.106453,0.106836,0.000000
-0.006711,0.105310,0.105524,0.000000
-0.011011,0.106100,0.106670,0.000000
-0.006288,0.106568,0.106753,0.000000
-0.012445,0.100096,0.100866,0.000000
-0.008220,0.101988,0.102319,0.000000
-0.010104,0.106794,0.107271,0.000000
-0.006443,0.106577,0.106771,0.000000
-0.011105,0.103829,0.104421,0.000000
-0.005536,0.101415,0.101566,0.000000
-0.005466,0.100590,0.100738,0.000000
-0.005613,0.098229,0.098389,0.000000
-0.007477,0.097355,0.097642,0.000000
-0.005865,0.096404,0.096583,0.000000
-0.007263,0.098519,0.098786,0.000000
-0.004689,0.096993,0.097107,0.000000
-0.010002,0.102305,0.102793,0.000000
-0.006824,0.104308,0.104531,0.000000
-0.011313,0.105847,0.106450,0.000000
-0.008399,0.104163,0.104501,0.000000
-0.011429,0.109409,0.110004,0.000000
-0.006114,0.107930,0.108104,0.000000
-0.012286,0.108621,0.109313,0.000000
-0.010107,0.105850,0.106331,0.000000
-0.009695,0.104762,0.105210,0.000000
-0.009038,0.100779,0.101183,0.000000
-0.011682,0.103026,0.103686,0.000000
-0.009692,0.102401,0.102859,0.000000
-0.010667,0.099651,0.100220,0.000000
-0.010352,0.097731,0.098278,0.000000
-0.009030,0.093901,0.094334,0.000000
-0.008846,0.090460,0.090891,0.000000
-0.008295,0.090585,0.090964,0.000000
-0.008244,0.091906,0.092275,0.000000
-0.006432,0.093730,0.093951,0.000000
-0.006292,0.095406,0.095613,0.000000
-0.010662,0.096256,0.096845,0.000000
-0.008608,0.096219,0.096604,0.000000
-0.009660,0.101374,0.101833,0.000000
-0.009035,0.102493,0.102891,0.000000
-0.008585,0.112842,0.113168,0.000000
-0.006295,0.110201,0.110381,0.000000
-0.009642,0.109553,0.109977,0.000000
-0.008454,0.108417,0.108746,0.000000
-0.011161,0.105456,0.106045,0.000000
-0.008073,0.102547,0.102864,0.000000
-0.007245,0.104433,0.104684,0.000000
-0.007876,0.101762,0.102066,0.000000
-0.009300,0.102242,0.102665,0.000000
-0.006998,0.100149,0.100394,0.000000
-0.009621,0.098011,0.098482,0.000000
-0.004588,0.093289,0.093401,0.000000
-0.007192,0.094091,0.094365,0.000000
-0.006351,0.088385,0.088613,0.000000
-0.005139,0.093575,0.093716,0.000000
-0.004656,0.092309,0.092426,0.000000
-0.006734,0.099035,0.099263,0.000000
-0.005222,0.099252,0.099389,0.000000
-0.007771,0.103810,0.104100,0.000000
-0.005323,0.104721,0.104856,0.000000
-0.006666,0.107053,0.107260,0.000000
-0.006738,0.107053,0.107264,0.000000
-0.009774,0.109839,0.110273,0.000000
-0.009376,0.113693,0.114079,0.000000
-0.011102,0.106326,0.106904,0.000000
-0.010940,0.102927,0.103507,0.000000
-0.011107,0.103507,0.104101,0.000000
-0.008903,0.101210,0.101600,0.000000
-0.011200,0.103128,0.103735,0.000000
-0.006810,0.100890,0.101119,0.000000
-0.009585,0.101767,0.102217,0.000000
-0.006996,0.098427,0.098676,0.000000
-0.008477,0.094512,0.094891,0.000000
-0.005818,0.089258,0.089447,0.000000
-0.005982,0.089812,0.090011,0.000000
-0.009354,0.089414,0.089902,0.000000
-0.006376,0.093578,0.093795,0.000000
-0.005772,0.092951,0.093130,0.000000
-0.006914,0.099012,0.099254,0.000000
-0.006154,0.099161,0.099352,0.000000
-0.005166,0.101295,0.101427,0.000000
-0.005430,0.100367,0.100513,0.000000
-0.005965,0.102430,0.102603,0.000000
-0.008815,0.098199,0.098594,0.000000
-0.007366,0.106035,0.106291,0.000000
-0.007323,0.106053,0.106306,0.000000
-0.007130,0.104430,0.104673,0.000000
-0.008426,0.102624,0.102969,0.000000
-0.008384,0.102602,0.102944,0.000000
-0.007510,0.102449,0.102724,0.000000
-0.007494,0.104433,0.104701,0.000000
-0.005413,0.101910,0.102054,0.000000
-0.003169,0.099313,0.099363,0.000000
-0.003657,0.096592,0.096661,0.000000
-0.004231,0.094539,0.094634,0.000000
-0.003833,0.092278,0.092358,0.000000
-0.004841,0.093804,0.093929,0.000000
-0.004465,0.091647,0.091755,0.000000
-0.000834,0.096378,0.096381,0.000000
-0.005201,0.098777,0.098914,0.000000
-0.005945,0.105656,0.105823,0.000000
-0.004723,0.107018,0.107122,0.000000
-0.006777,0.105752,0.105969,0.000000
-0.007146,0.103464,0.103710,0.000000
-0.006731,0.107612,0.107822,0.000000
-0.005666,0.106455,0.106606,0.000000
-0.009446,0.109779,0.110184,0.000000
-0.009512,0.102327,0.102768,0.000000
-0.005082,0.105878,0.106000,0.000000
-0.006044,0.102260,0.102438,0.000000
-0.007581,0.103341,0.103618,0.000000
-0.008376,0.101298,0.101643,0.000000
-0.005503,0.096779,0.096936,0.000000
-0.008178,0.097791,0.098132,0.000000
-0.006639,0.099138,0.099360,0.000000
-0.005842,0.094058,0.094239,0.000000
-0.006934,0.091501,0.091763,0.000000
-0.006058,0.086656,0.086868,0.000000
-0.002693,0.085624,0.085666,0.000000
-0.007597,0.083505,0.083849,0.000000
-0.005049,0.096088,0.096221,0.000000
-0.006731,0.097808,0.098040,0.000000
-0.000774,0.099134,0.099137,0.000000
-0.006460,0.101252,0.101458,0.000000
-0.005771,0.104627,0.104786,0.000000
-0.006973,0.104838,0.105070,0.000000
-0.005599,0.106120,0.106267,0.000000
-0.007599,0.104144,0.104421,0.000000
-0.007937,0.105438,0.105737,0.000000
-0.006780,0.100222,0.100451,0.000000
-0.004430,0.100666,0.100763,0.000000
-0.004452,0.102441,0.102538,0.000000
-0.004015,0.103059,0.103137,0.000000
-0.004263,0.099623,0.099715,0.000000
-0.004311,0.098309,0.098404,0.000000
-0.004983,0.097627,0.097754,0.000000
-0.001886,0.092392,0.092411,0.000000
-0.002125,0.096073,0.096097,0.000000
-0.002390,0.096276,0.096305,0.000000
-0.003852,0.094452,0.094531,0.000000
-0.002767,0.100989,0.101027,0.000000
-0.005783,0.102153,0.102317,0.000000
-0.003925,0.103921,0.103995,0.000000
-0.007532,0.106078,0.106345,0.000000
-0.006334,0.109299,0.109482,0.000000
-0.007802,0.107672,0.107955,0.000000
-0.000803,0.109254,0.109257,0.000000
-0.005422,0.108109,0.108245,0.000000
-0.006802,0.107974,0.108188,0.000000
-0.008032,0.103322,0.103634,0.000000
-0.007296,0.101822,0.102083,0.000000
-0.008313,0.098259,0.098610,0.000000
-0.005806,0.100874,0.101041,0.000000
-0.008377,0.098897,0.099251,0.000000
-0.007077,0.099641,0.099892,0.000000
-0.010726,0.096401,0.096996,0.000000
-0.007146,0.094220,0.094491,0.000000
-0.008299,0.090248,0.090629,0.000000
-0.003612,0.088284,0.088358,0.000000
-0.007380,0.089543,0.089847,0.000000
-0.003978,0.093104,0.093189,0.000000
-0.007630,0.085359,0.085700,0.000000
-0.005477,0.097907,0.098060,0.000000
-0.006552,0.099667,0.099882,0.000000
-0.002427,0.101483,0.101512,0.000000
-0.007571,0.100829,0.101113,0.000000
-0.007214,0.105451,0.105697,0.000000
-0.008602,0.105173,0.105524,0.000000
-0.004284,0.106109,0.106196,0.000000
-0.007146,0.102372,0.102621,0.000000
-0.004572,0.101273,0.101376,0.000000
-0.006383,0.093677,0.093895,0.000000
-0.007088,0.101983,0.102229,0.000000
-0.006669,0.097470,0.097698,0.000000
-0.003365,0.100702,0.100759,0.000000
-0.004813,0.098315,0.098433,0.000000
-0.003273,0.098950,0.099004,0.000000
-0.006050,0.097237,0.097425,0.000000
-0.005030,0.100715,0.100841,0.000000
-0.004692,0.097106,0.097219,0.000000
-0.006554,0.095949,0.096173,0.000000
-0.006352,0.094028,0.094243,0.000000
-0.002779,0.098588,0.098628,0.000000
-0.007504,0.099048,0.099332,0.000000
-0.004024,0.106043,0.106119,0.000000
-0.006576,0.104090,0.104298,0.000000
-0.005653,0.106247,0.106398,0.000000
-0.008252,0.104971,0.105294,0.000000
-0.008501,0.109478,0.109807,0.000000
-0.008825,0.107469,0.107831,0.000000
-0.007429,0.107679,0.107935,0.000000
-0.008476,0.106459,0.106796,0.000000
-0.007952,0.104163,0.104467,0.000000
-0.009065,0.102327,0.102728,0.000000
-0.011745,0.102033,0.102706,0.000000
-0.011276,0.100484,0.101114,0.000000
-0.008261,0.095665,0.096021,0.000000
-0.007515,0.096651,0.096943,0.000000
-0.007307,0.095196,0.095476,0.000000
-0.007743,0.093529,0.093849,0.000000
-0.004508,0.090466,0.090578,0.000000
-0.008731,0.089071,0.089498,0.000000
-0.002833,0.083554,0.083602,0.000000
-0.005792,0.083920,0.084120,0.000000
-0.004724,0.094296,0.094414,0.000000
-0.006053,0.096585,0.096775,0.000000
-0.006929,0.102746,0.102980,0.000000
-0.009680,0.105967,0.106408,0.000000
-0.006101,0.102851,0.103031,0.000000
-0.009379,0.102564,0.102992,0.000000
-0.005612,0.107262,0.107409,0.000000
-0.008709,0.105494,0.105852,0.000000
-0.006582,0.106244,0.106448,0.000000
-0.008874,0.104315,0.104692,0.000000
-0.007894,0.105180,0.105476,0.000000
-0.008388,0.103011,0.103352,0.000000
-0.007025,0.103463,0.103701,0.000000
-0.007716,0.099578,0.099877,0.000000
-0.009238,0.098651,0.099082,0.000000
-0.007962,0.095659,0.095990,0.000000
-0.005498,0.098134,0.098288,0.000000
-0.005854,0.094598,0.094779,0.000000
-0.005319,0.096509,0.096656,0.000000
-0.005786,0.095120,0.095296,0.000000
-0.004562,0.099731,0.099836,0.000000
-0.005568,0.095553,0.095715,0.000000
-0.006324,0.108122,0.108307,0.000000
-0.007853,0.107425,0.107712,0.000000
-0.007026,0.109443,0.109668,0.000000
-0.008908,0.106818,0.107189,0.000000
-0.002708,0.106274,0.106309,0.000000
-0.008439,0.106974,0.107307,0.000000
-0.007990,0.106740,0.107039,0.000000
-0.009329,0.102001,0.102427,0.000000
-0.005933,0.104807,0.104975,0.000000
-0.008405,0.102668,0.103011,0.000000
-0.008357,0.102954,0.103293,0.000000
-0.009968,0.101910,0.102397,0.000000
-0.008480,0.099318,0.099680,0.000000
-0.006758,0.098579,0.098811,0.000000
-0.006978,0.094048,0.094307,0.000000
-0.007235,0.089875,0.090165,0.000000
-0.004201,0.088364,0.088464,0.000000
-0.006579,0.090127,0.090366,0.000000
-0.006243,0.092534,0.092744,0.000000
-0.006482,0.091280,0.091510,0.000000
-0.005219,0.097829,0.097968,0.000000
-0.006668,0.099132,0.099356,0.000000
-0.007341,0.102795,0.103057,0.000000
-0.006983,0.101438,0.101678,0.000000
-0.005773,0.106251,0.106407,0.000000
-0.008083,0.105040,0.105350,0.000000
-0.006024,0.104798,0.104971,0.000000
-0.008304,0.101575,0.101914,0.000000
-0.013405,0.106966,0.107803,0.000000
-0.009359,0.103135,0.103559,0.000000
-0.008989,0.110367,0.110732,0.000000
-0.009287,0.106993,0.107395,0.000000
-0.007390,0.103548,0.103811,0.000000
-0.007601,0.100867,0.101153,0.000000
-0.009366,0.099085,0.099526,0.000000
-0.007913,0.093357,0.093691,0.000000
-0.006427,0.094629,0.094847,0.000000
-0.007779,0.093503,0.093826,0.000000
-0.004564,0.095229,0.095338,0.000000
-0.005184,0.093523,0.093667,0.000000
-0.009585,0.099783,0.100242,0.000000
-0.010026,0.101885,0.102377,0.000000
-0.007424,0.107319,0.107576,0.000000
-0.010065,0.103971,0.104457,0.000000
-0.006351,0.109665,0.109849,0.000000
-0.009481,0.109516,0.109926,0.000000
-0.007393,0.109206,0.109456,0.000000
-0.009884,0.107865,0.108317,0.000000
-0.007986,0.099180,0.099502,0.000000
-0.007547,0.102270,0.102548,0.000000
-0.004336,0.099839,0.099934,0.000000
-0.007398,0.095943,0.096228,0.000000
-0.004856,0.097359,0.097480,0.000000
-0.008321,0.099742,0.100089,0.000000
-0.007323,0.098348,0.098621,0.000000
-0.006883,0.100371,0.100607,0.000000
-0.004974,0.095619,0.095749,0.000000
-0.006281,0.091405,0.091620,0.000000
-0.005645,0.090382,0.090558,0.000000
-0.004900,0.086505,0.086644,0.000000
-0.003695,0.091911,0.091986,0.000000
-0.004704,0.088764,0.088889,0.000000
-0.005258,0.097655,0.097796,0.000000
-0.005876,0.101009,0.101180,0.000000
-0.005872,0.103915,0.104081,0.000000
-0.007713,0.098514,0.098816,0.000000
-0.005875,0.105448,0.105611,0.000000
-0.006616,0.106294,0.106499,0.000000
-0.005065,0.106313,0.106434,0.000000
-0.007731,0.105603,0.105885,0.000000
-0.003733,0.104800,0.104867,0.000000
-0.005378,0.105861,0.105997,0.000000
-0.004762,0.101275,0.101387,0.000000
-0.007261,0.102032,0.102290,0.000000
-0.005183,0.102596,0.102727,0.000000
-0.007123,0.101113,0.101364,0.000000
-0.008441,0.100816,0.101169,0.000000
-0.009566,0.103128,0.103570,0.000000
-0.008055,0.098051,0.098382,0.000000
-0.006618,0.097852,0.098075,0.000000
-0.005253,0.096004,0.096148,0.000000
-0.005489,0.092126,0.092290,0.000000
-0.003832,0.096737,0.096813,0.000000
-0.005153,0.094027,0.094168,0.000000
-0.004240,0.102088,0.102176,0.000000
-0.003292,0.107356,0.107407,0.000000
-0.006181,0.106766,0.106945,0.000000
-0.008378,0.105249,0.105582,0.000000
-0.005157,0.107413,0.107537,0.000000
-0.008487,0.108874,0.109205,0.000000
-0.008415,0.106971,0.107301,0.000000
-0.008666,0.109172,0.109515,0.000000
-0.007857,0.108260,0.108545,0.000000
-0.010460,0.103718,0.104244,0.000000
-0.011328,0.103120,0.103740,0.000000
-0.011472,0.101955,0.102598,0.000000
-0.009640,0.098778,0.099248,0.000000
-0.007428,0.100766,0.101040,0.000000
-0.006572,0.096950,0.097173,0.000000
-0.007574,0.094395,0.094699,0.000000
-0.004961,0.090784,0.090919,0.000000
-0.005828,0.091920,0.092104,0.000000
-0.005131,0.090359,0.090505,0.000000
-0.008311,0.084321,0.084730,0.000000
-0.008108,0.092347,0.092702,0.000000
-0.007929,0.095966,0.096293,0.000000
-0.008060,0.099311,0.099638,0.000000
-0.008598,0.099197,0.099569,0.000000
-0.007645,0.105163,0.105440,0.000000
-0.006599,0.106468,0.106673,0.000000
-0.008439,0.105070,0.105408,0.000000
-0.009936,0.105081,0.105550,0.000000
-0.006665,0.105962,0.106171,0.000000
-0.008431,0.109955,0.110278,0.000000
-0.008244,0.107029,0.107346,0.000000
-0.007045,0.105622,0.105857,0.000000
-0.007140,0.104151,0.104396,0.000000
-0.008080,0.102994,0.103310,0.000000
-0.005001,0.099948,0.100073,0.000000
-0.003628,0.097949,0.098016,0.000000
-0.004277,0.098864,0.098957,0.000000
-0.003567,0.099413,0.099477,0.000000
-0.005670,0.095027,0.095196,0.000000
-0.005044,0.092333,0.092471,0.000000
-0.009592,0.097994,0.098462,0.000000
-0.009056,0.095129,0.095559,0.000000
-0.007183,0.104822,0.105068,0.000000
-0.005415,0.111546,0.111677,0.000000
-0.007262,0.108821,0.109063,0.000000
-0.009088,0.107730,0.108113,0.000000
-0.002695,0.106647,0.106681,0.000000
-0.006590,0.103278,0.103488,0.000000
-0.008061,0.106740,0.107044,0.000000
-0.011267,0.105078,0.105680,0.000000
-0.008538,0.105073,0.105419,0.000000
-0.009491,0.102800,0.103237,0.000000
-0.005196,0.099723,0.099858,0.000000
-0.009044,0.097514,0.097933,0.000000
-0.009080,0.098151,0.098571,0.000000
-0.009361,0.095516,0.095974,0.000000
-0.007408,0.094107,0.094398,0.000000
-0.007240,0.093790,0.094069,0.000000
-0.006999,0.091026,0.091294,0.000000
-0.007333,0.084817,0.085133,0.000000
-0.004874,0.089193,0.089326,0.000000
-0.005769,0.086650,0.086842,0.000000
-0.005688,0.093545,0.093718,0.000000
-0.006129,0.097905,0.098096,0.000000
-0.005808,0.102819,0.102983,0.000000
-0.009725,0.106991,0.107432,0.000000
-0.010211,0.113370,0.113829,0.000000
-0.009797,0.111091,0.111522,0.000000
-0.008977,0.107765,0.108138,0.000000
-0.009691,0.104252,0.104702,0.000000
-0.004434,0.102112,0.102208,0.000000
-0.007473,0.097717,0.098002,0.000000
-0.007086,0.101096,0.101344,0.000000
-0.006932,0.100734,0.100973,0.000000
-0.005989,0.101539,0.101716,0.000000
-0.006361,0.100102,0.100303,0.000000
-0.000831,0.099089,0.099092,0.000000
-0.006451,0.100869,0.101075,0.000000
-0.005829,0.101390,0.101557,0.000000
-0.004839,0.097347,0.097467,0.000000
-0.004454,0.095283,0.095387,0.000000
-0.003548,0.093222,0.093290,0.000000
-0.003929,0.097735,0.097814,0.000000
-0.006175,0.103361,0.103545,0.000000
-0.005322,0.100892,0.101032,0.000000
-0.010258,0.102873,0.103383,0.000000
-0.008697,0.108958,0.109304,0.000000
-0.009315,0.110327,0.110719,0.000000
-0.003008,0.105853,0.105896,0.000000
-0.007879,0.108322,0.108608,0.000000
-0.009278,0.108853,0.109248,0.000000
-0.010172,0.103643,0.104141,0.000000
-0.009143,0.102088,0.102497,0.000000
-0.009314,0.099990,0.100423,0.000000
-0.009313,0.100173,0.100605,0.000000
-0.009647,0.099816,0.100282,0.000000
-0.009550,0.100239,0.100693,0.000000
-0.009211,0.097351,0.097786,0.000000
-0.008379,0.096317,0.096680,0.000000
-0.007288,0.094265,0.094547,0.000000
-0.005996,0.091717,0.091913,0.000000
-0.005066,0.091824,0.091964,0.000000
-0.003472,0.083973,0.084045,0.000000
-0.003786,0.089241,0.089321,0.000000
-0.006121,0.098278,0.098469,0.000000
-0.006729,0.102455,0.102675,0.000000
-0.007608,0.104617,0.104893,0.000000
-0.009729,0.105233,0.105681,0.000000
-0.007415,0.101131,0.101402,0.000000
-0.006905,0.106552,0.106776,0.000000
-0.007059,0.106062,0.106297,0.000000
-0.008131,0.103292,0.103611,0.000000
-0.007203,0.104756,0.105003,0.000000
-0.007584,0.102133,0.102414,0.000000
-0.007520,0.106008,0.106275,0.000000
-0.003412,0.108457,0.108511,0.000000
-0.006388,0.103779,0.103976,0.000000
-0.006679,0.102038,0.102257,0.000000
-0.006188,0.098277,0.098472,0.000000
-0.007342,0.098513,0.098787,0.000000
-0.008046,0.099994,0.100317,0.000000
-0.006767,0.097370,0.097605,0.000000
-0.006355,0.095364,0.095575,0.000000
-0.005091,0.092116,0.092256,0.000000
-0.002016,0.096664,0.096685,0.000000
-0.005903,0.098321,0.098498,0.000000
-0.005630,0.105972,0.106121,0.000000
-0.004998,0.109175,0.109289,0.000000
-0.006473,0.109064,0.109256,0.000000
-0.007905,0.107691,0.107980,0.000000
-0.005747,0.106797,0.106952,0.000000
-0.008273,0.105297,0.105621,0.000000
-0.008536,0.106957,0.107297,0.000000
-0.006856,0.105752,0.105974,0.000000
-0.008009,0.105545,0.105848,0.000000
-0.009692,0.102269,0.102727,0.000000
-0.007998,0.104198,0.104505,0.000000
-0.010627,0.101847,0.102400,0.000000
-0.010382,0.099757,0.100295,0.000000
-0.009090,0.095440,0.095872,0.000000
-0.009130,0.094362,0.094802,0.000000
-0.007581,0.092182,0.092493,0.000000
-0.006840,0.092684,0.092936,0.000000
-0.005462,0.093333,0.093493,0.000000
-0.005585,0.094158,0.094323,0.000000
-0.004060,0.091782,0.091872,0.000000
-0.006548,0.096882,0.097103,0.000000
-0.006207,0.097107,0.097306,0.000000
-0.005415,0.101562,0.101706,0.000000
-0.007057,0.103277,0.103518,0.000000
-0.006309,0.105724,0.105912,0.000000
-0.007988,0.105682,0.105984,0.000000
-0.007548,0.107534,0.107798,0.000000
-0.009336,0.104111,0.104529,0.000000
-0.006695,0.106324,0.106534,0.000000
-0.008533,0.103573,0.103924,0.000000
-0.009523,0.109605,0.110018,0.000000
-0.008591,0.105774,0.106122,0.000000
-0.007581,0.103176,0.103454,0.000000
-0.008234,0.100195,0.100532,0.000000
-0.007398,0.099517,0.099792,0.000000
-0.007901,0.098706,0.099022,0.000000
-0.006824,0.099890,0.100123,0.000000
-0.008210,0.097580,0.097925,0.000000
-0.007296,0.095730,0.096007,0.000000
-0.005733,0.090767,0.090948,0.000000
-0.007430,0.096386,0.096672,0.000000
-0.006265,0.094554,0.094761,0.000000
-0.005388,0.105379,0.105516,0.000000
-0.008370,0.105904,0.106234,0.000000
-0.006668,0.108954,0.109158,0.000000
-0.009913,0.108883,0.109334,0.000000
-0.007743,0.109676,0.109949,0.000000
-0.010724,0.106442,0.106981,0.000000
-0.009932,0.106474,0.106936,0.000000
-0.009915,0.103333,0.103808,0.000000
-0.008414,0.103251,0.103593,0.000000
-0.009631,0.100700,0.101159,0.000000
-0.007069,0.099843,0.100093,0.000000
-0.007573,0.101769,0.102050,0.000000
-0.008892,0.100165,0.100559,0.000000
-0.007633,0.098361,0.098657,0.000000
-0.006060,0.094739,0.094933,0.000000
-0.006349,0.091859,0.092078,0.000000
-0.010826,0.092856,0.093485,0.000000
-0.009023,0.091075,0.091521,0.000000
-0.007768,0.091834,0.092162,0.000000
-0.007011,0.091208,0.091477,0.000000
-0.005937,0.098397,0.098576,0.000000
-0.006429,0.100567,0.100772,0.000000
-0.004890,0.104193,0.104307,0.000000
-0.009680,0.103252,0.103704,0.000000
-0.006446,0.110235,0.110424,0.000000
-0.008606,0.108541,0.108882,0.000000
-0.008087,0.107951,0.108253,0.000000
-0.009813,0.104162,0.104624,0.000000
-0.006958,0.102581,0.102817,0.000000
-0.009202,0.103786,0.104193,0.000000
-0.007305,0.103319,0.103577,0.000000
-0.008905,0.102700,0.103085,0.000000
-0.006468,0.101188,0.101394,0.000000
-0.008214,0.098154,0.098497,0.000000
-0.009483,0.095465,0.095935,0.000000
-0.006596,0.095677,0.095904,0.000000
-0.005831,0.091466,0.091652,0.000000
-0.006325,0.093954,0.094167,0.000000
-0.005912,0.096500,0.096681,0.000000
-0.006106,0.095703,0.095897,0.000000
-0.003841,0.098729,0.098804,0.000000
-0.006361,0.099530,0.099733,0.000000
-0.004159,0.108151,0.108231,0.000000
-0.006693,0.107820,0.108028,0.000000
-0.005207,0.108971,0.109095,0.000000
-0.010067,0.110048,0.110508,0.000000
-0.004194,0.108841,0.108922,0.000000
-0.010249,0.113029,0.113493,0.000000
-0.007706,0.106734,0.107011,0.000000
-0.010109,0.106608,0.107086,0.000000
-0.006971,0.103283,0.103518,0.000000
-0.011367,0.102564,0.103192,0.000000
-0.008386,0.101037,0.101385,0.000000
-0.010932,0.101323,0.101911,0.000000
-0.009851,0.097067,0.097565,0.000000
-0.011240,0.091761,0.092447,0.000000
-0.009599,0.089377,0.089891,0.000000
-0.008762,0.089629,0.090056,0.000000
-0.009274,0.088855,0.089338,0.000000
-0.007837,0.089315,0.089658,0.000000
-0.006851,0.090404,0.090663,0.000000
