theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
5.002726,5.002726,0.000000,0.114053
0.477342,0.477342,0.000000,0.109068
2.231095,2.231095,0.000000,0.119117
3.983674,3.983674,0.000000,0.119410
5.740386,5.740386,0.000000,0.118589
1.199145,1.199145,0.000000,0.120966
2.945035,2.945035,0.000000,0.124726
4.696187,4.696187,0.000000,0.125659
0.161323,0.161323,0.000000,0.137866
1.918851,1.918851,0.000000,0.134990
3.674199,3.674199,0.000000,0.131081
5.417466,5.417466,0.000000,0.124891
0.871424,0.871424,0.000000,0.130540
2.606365,2.606365,0.000000,0.128791
4.343110,4.343110,0.000000,0.146340
6.073332,6.073332,0.000000,0.151705
1.532177,1.532177,0.000000,0.156321
3.275759,3.275759,0.000000,0.155971
5.027394,5.027394,0.000000,0.152550
0.494544,0.494544,0.000000,0.148033
2.240012,2.240012,0.000000,0.148522
3.994460,3.994460,0.000000,0.146460
5.766293,5.766293,0.000000,0.137105
1.247199,1.247199,0.000000,0.134292
3.005378,3.005378,0.000000,0.122773
4.768588,4.768588,0.000000,0.114947
0.232005,0.232005,0.000000,0.116485
1.986348,1.986348,0.000000,0.117979
3.743497,3.743497,0.000000,0.117187
5.493832,5.493832,0.000000,0.119016
0.953853,0.953853,0.000000,0.123255
2.710752,2.710752,0.000000,0.122580
4.459493,4.459493,0.000000,0.132416
6.206326,6.206326,0.000000,0.134311
1.674251,1.674251,0.000000,0.134970
3.438869,3.438869,0.000000,0.137528
5.177479,5.177479,0.000000,0.133270
0.648403,0.648403,0.000000,0.131228
2.381038,2.381038,0.000000,0.138073
4.123151,4.123151,0.000000,0.141158
5.861008,5.861008,0.000000,0.144277
1.322831,1.322831,0.000000,0.146360
3.059785,3.059785,0.000000,0.148473
4.813455,4.813455,0.000000,0.150769
0.277731,0.277731,0.000000,0.148381
2.021018,2.021018,0.000000,0.149182
3.780120,3.780120,0.000000,0.144278
5.554324,5.554324,0.000000,0.145303
1.025794,1.025794,0.000000,0.128808
2.797835,2.797835,0.000000,0.121533
4.554233,4.554233,0.000000,0.114664
0.025805,0.025805,0.000000,0.114231
1.772702,1.772702,0.000000,0.113052
3.538659,3.538659,0.000000,0.113809
5.283019,5.283019,0.000000,0.119441
0.745156,0.745156,0.000000,0.120148
2.502789,2.502789,0.000000,0.125791
4.248719,4.248719,0.000000,0.129886
5.991820,5.991820,0.000000,0.131301
1.469790,1.469790,0.000000,0.132729
3.226878,3.226878,0.000000,0.134469
4.972558,4.972558,0.000000,0.132024
0.438575,0.438575,0.000000,0.132127
2.176158,2.176158,0.000000,0.132702
3.907346,3.907346,0.000000,0.139101
5.652374,5.652374,0.000000,0.142682
1.100418,1.100418,0.000000,0.151897
2.847272,2.847272,0.000000,0.158389
4.600060,4.600060,0.000000,0.153775
0.069517,0.069517,0.000000,0.155473
1.809661,1.809661,0.000000,0.145179
3.579040,3.579040,0.000000,0.143068
5.342646,5.342646,0.000000,0.139688
0.824691,0.824691,0.000000,0.135036
2.589873,2.589873,0.000000,0.118625
4.346648,4.346648,0.000000,0.114474
6.095074,6.095074,0.000000,0.113077
1.572415,1.572415,0.000000,0.109833
3.327994,3.327994,0.000000,0.111585
5.079146,5.079146,0.000000,0.118774
0.544492,0.544492,0.000000,0.119513
2.292666,2.292666,0.000000,0.124499
4.036922,4.036922,0.000000,0.126333
5.789057,5.789057,0.000000,0.127913
1.261388,1.261388,0.000000,0.133077
3.013106,3.013106,0.000000,0.136896
4.765979,4.765979,0.000000,0.126371
0.225076,0.225076,0.000000,0.126625
1.963246,1.963246,0.000000,0.131860
3.700243,3.700243,0.000000,0.127724
5.445042,5.445042,0.000000,0.142281
0.887423,0.887423,0.000000,0.145837
2.631046,2.631046,0.000000,0.152629
4.371021,4.371021,0.000000,0.157443
6.114330,6.114330,0.000000,0.151023
1.574855,1.574855,0.000000,0.149547
3.334731,3.334731,0.000000,0.147159
5.097270,5.097270,0.000000,0.148758
0.577929,0.577929,0.000000,0.128182
2.338290,2.338290,0.000000,0.126640
4.095210,4.095210,0.000000,0.116607
5.848103,5.848103,0.000000,0.113132
1.320642,1.320642,0.000000,0.116559
3.066804,3.066804,0.000000,0.116403
4.826052,4.826052,0.000000,0.117508
0.282882,0.282882,0.000000,0.120294
2.032315,2.032315,0.000000,0.128520
3.775899,3.775899,0.000000,0.129532
5.526883,5.526883,0.000000,0.135487
0.995961,0.995961,0.000000,0.136860
2.754895,2.754895,0.000000,0.131782
4.507579,4.507579,0.000000,0.126227
6.248559,6.248559,0.000000,0.127866
1.700860,1.700860,0.000000,0.127442
3.440499,3.440499,0.000000,0.137481
5.173114,5.173114,0.000000,0.143317
0.630091,0.630091,0.000000,0.145507
2.367822,2.367822,0.000000,0.148780
4.110460,4.110460,0.000000,0.156399
5.855636,5.855636,0.000000,0.153930
1.319263,1.319263,0.000000,0.151911
3.065005,3.065005,0.000000,0.150104
4.838431,4.838431,0.000000,0.142832
0.321227,0.321227,0.000000,0.138498
2.077624,2.077624,0.000000,0.127904
3.836242,3.836242,0.000000,0.117274
5.596999,5.596999,0.000000,0.115472
1.060039,1.060039,0.000000,0.115166
2.814651,2.814651,0.000000,0.114724
4.570124,4.570124,0.000000,0.115798
0.038512,0.038512,0.000000,0.121428
1.776074,1.776074,0.000000,0.119063
3.541089,3.541089,0.000000,0.123997
5.282763,5.282763,0.000000,0.130029
0.753919,0.753919,0.000000,0.127544
2.512223,2.512223,0.000000,0.127681
4.260020,4.260020,0.000000,0.127721
5.995213,5.995213,0.000000,0.124649
1.452757,1.452757,0.000000,0.136054
3.181554,3.181554,0.000000,0.141076
4.921298,4.921298,0.000000,0.149949
0.375277,0.375277,0.000000,0.150333
2.112608,2.112608,0.000000,0.156103
3.853653,3.853653,0.000000,0.153037
5.609756,5.609756,0.000000,0.152655
1.069316,1.069316,0.000000,0.150026
2.821937,2.821937,0.000000,0.140271
4.586424,4.586424,0.000000,0.147128
0.066707,0.066707,0.000000,0.136422
1.822913,1.822913,0.000000,0.128308
3.593486,3.593486,0.000000,0.120600
5.342417,5.342417,0.000000,0.116579
0.810256,0.810256,0.000000,0.116969
2.569276,2.569276,0.000000,0.113861
4.324056,4.324056,0.000000,0.121652
6.073300,6.073300,0.000000,0.120082
1.542632,1.542632,0.000000,0.123662
3.288960,3.288960,0.000000,0.125740
5.036988,5.036988,0.000000,0.128180
0.515170,0.515170,0.000000,0.125435
2.273746,2.273746,0.000000,0.128635
4.015292,4.015292,0.000000,0.127098
5.767642,5.767642,0.000000,0.127484
1.215980,1.215980,0.000000,0.127050
2.948194,2.948194,0.000000,0.138216
4.694545,4.694545,0.000000,0.141541
0.146111,0.146111,0.000000,0.150850
1.881241,1.881241,0.000000,0.151901
3.629626,3.629626,0.000000,0.158198
5.375704,5.375704,0.000000,0.157146
0.832137,0.832137,0.000000,0.147752
2.587546,2.587546,0.000000,0.147470
4.348598,4.348598,0.000000,0.147623
6.118817,6.118817,0.000000,0.145285
1.592090,1.592090,0.000000,0.123993
3.356265,3.356265,0.000000,0.117304
5.108614,5.108614,0.000000,0.113876
0.579373,0.579373,0.000000,0.110863
2.327674,2.327674,0.000000,0.118555
4.081677,4.081677,0.000000,0.130634
5.833628,5.833628,0.000000,0.125860
1.306880,1.306880,0.000000,0.127513
3.049058,3.049058,0.000000,0.126848
4.802580,4.802580,0.000000,0.130388
0.267798,0.267798,0.000000,0.137007
2.027320,2.027320,0.000000,0.134375
3.777740,3.777740,0.000000,0.124894
5.534764,5.534764,0.000000,0.125304
0.988954,0.988954,0.000000,0.126981
2.727397,2.727397,0.000000,0.125839
4.467329,4.467329,0.000000,0.141257
6.200908,6.200908,0.000000,0.147177
1.657340,1.657340,0.000000,0.152760
3.405557,3.405557,0.000000,0.150904
5.151446,5.151446,0.000000,0.151810
0.619980,0.619980,0.000000,0.149037
2.363036,2.363036,0.000000,0.149949
4.120399,4.120399,0.000000,0.150586
5.892128,5.892128,0.000000,0.138635
1.376140,1.376140,0.000000,0.133945
3.134192,3.134192,0.000000,0.122607
4.889918,4.889918,0.000000,0.118267
0.363587,0.363587,0.000000,0.117089
2.116796,2.116796,0.000000,0.119099
3.870946,3.870946,0.000000,0.115477
5.629042,5.629042,0.000000,0.118662
1.090802,1.090802,0.000000,0.123229
2.843570,2.843570,0.000000,0.123573
4.596882,4.596882,0.000000,0.124653
0.062690,0.062690,0.000000,0.127847
1.816360,1.816360,0.000000,0.129057
3.577180,3.577180,0.000000,0.123155
5.317910,5.317910,0.000000,0.130087
0.779292,0.779292,0.000000,0.131536
2.514673,2.514673,0.000000,0.133485
4.258822,4.258822,0.000000,0.144963
5.992023,5.992023,0.000000,0.145192
1.455019,1.455019,0.000000,0.146904
3.187067,3.187067,0.000000,0.150769
4.936709,4.936709,0.000000,0.151703
0.398113,0.398113,0.000000,0.148620
2.144149,2.144149,0.000000,0.152005
3.899936,3.899936,0.000000,0.148624
5.679148,5.679148,0.000000,0.146679
1.151084,1.151084,0.000000,0.130181
2.913814,2.913814,0.000000,0.127981
4.673586,4.673586,0.000000,0.113332
0.146836,0.146836,0.000000,0.113682
1.896565,1.896565,0.000000,0.112450
3.659484,3.659484,0.000000,0.110033
5.405497,5.405497,0.000000,0.118224
0.864469,0.864469,0.000000,0.119188
2.621598,2.621598,0.000000,0.125155
4.369458,4.369458,0.000000,0.129337
6.115767,6.115767,0.000000,0.127574
1.589164,1.589164,0.000000,0.128439
3.351096,3.351096,0.000000,0.124740
5.087465,5.087465,0.000000,0.128219
0.550420,0.550420,0.000000,0.132219
2.281775,2.281775,0.000000,0.135706
4.018394,4.018394,0.000000,0.142657
5.757383,5.757383,0.000000,0.145854
1.210796,1.210796,0.000000,0.154970
2.948820,2.948820,0.000000,0.149854
4.701923,4.701923,0.000000,0.156104
0.165738,0.165738,0.000000,0.156548
1.907683,1.907683,0.000000,0.149084
3.665717,3.665717,0.000000,0.147394
5.435030,5.435030,0.000000,0.142748
0.911098,0.911098,0.000000,0.139926
2.680747,2.680747,0.000000,0.124029
4.437625,4.437625,0.000000,0.116522
6.192534,6.192534,0.000000,0.113231
1.660920,1.660920,0.000000,0.109772
3.422999,3.422999,0.000000,0.110425
5.169327,5.169327,0.000000,0.116695
0.633058,0.633058,0.000000,0.117803
2.384673,2.384673,0.000000,0.123711
