ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.014866,0.125603,0.126480,7.577240
-0.015978,0.119609,0.120672,7.582256
-0.007072,0.116908,0.117122,7.583321
-0.006546,0.115671,0.115856,7.563146
-0.007400,0.113956,0.114196,7.553396
-0.009329,0.117543,0.117913,7.562162
-0.005555,0.117689,0.117820,7.541158
-0.009424,0.118146,0.118521,7.515592
-0.005955,0.125459,0.125600,7.533649
-0.004464,0.130806,0.130882,7.517046
-0.008237,0.130887,0.131146,7.516329
-0.009759,0.130062,0.130428,7.520317
-0.010422,0.131128,0.131541,7.549729
-0.014312,0.127665,0.128464,7.510074
-0.007242,0.128957,0.129160,7.516715
-0.006293,0.134737,0.134884,7.483296
-0.009331,0.144521,0.144822,7.473273
-0.013387,0.144199,0.144819,7.461235
-0.017504,0.152571,0.153572,7.464422
-0.021665,0.152798,0.154327,7.462145
-0.020803,0.150842,0.152269,7.493113
-0.015102,0.154646,0.155382,7.497524
-0.019047,0.147507,0.148731,7.495841
-0.016338,0.139878,0.140829,7.525501
-0.018391,0.138103,0.139322,7.569005
-0.018958,0.135758,0.137075,7.570180
-0.010444,0.114105,0.114582,7.592815
-0.005018,0.113684,0.113795,7.574295
-0.008441,0.113256,0.113570,7.558799
-0.007375,0.110254,0.110501,7.545990
-0.006987,0.115187,0.115399,7.571251
-0.011261,0.115969,0.116515,7.543670
-0.007775,0.119868,0.120120,7.525468
-0.003820,0.121842,0.121902,7.523473
-0.007303,0.125102,0.125315,7.517293
-0.007024,0.126954,0.127148,7.513852
-0.009529,0.130384,0.130732,7.534944
-0.010784,0.132329,0.132767,7.530030
-0.009246,0.125083,0.125424,7.518253
-0.005247,0.124470,0.124581,7.505135
-0.007707,0.135369,0.135588,7.482930
-0.008389,0.135528,0.135787,7.456986
-0.013197,0.148221,0.148808,7.470357
-0.019605,0.150262,0.151535,7.447065
-0.016342,0.152801,0.153672,7.460634
-0.015201,0.154205,0.154953,7.476275
-0.014788,0.149946,0.150673,7.489393
-0.017817,0.146945,0.148021,7.483927
-0.020801,0.146943,0.148408,7.521739
-0.022125,0.147612,0.149261,7.547734
-0.017099,0.129510,0.130634,7.567233
-0.015348,0.123470,0.124420,7.583210
-0.008224,0.113444,0.113742,7.576321
-0.010023,0.108145,0.108609,7.550780
-0.008815,0.113318,0.113660,7.569067
-0.007648,0.119065,0.119310,7.551103
-0.007693,0.116789,0.117043,7.551532
-0.006435,0.115285,0.115464,7.521768
-0.004977,0.127400,0.127497,7.519741
-0.008724,0.130422,0.130713,7.501370
-0.010462,0.136442,0.136842,7.513232
-0.013067,0.137907,0.138525,7.528224
-0.009176,0.130396,0.130719,7.531232
-0.003979,0.123657,0.123721,7.535348
-0.003445,0.128836,0.128882,7.494556
-0.005964,0.127164,0.127304,7.473618
-0.009323,0.144051,0.144353,7.471282
-0.015163,0.144159,0.144955,7.465569
-0.017092,0.149236,0.150211,7.440804
-0.015109,0.151539,0.152290,7.460480
-0.013875,0.153321,0.153947,7.479561
-0.017493,0.153227,0.154223,7.476913
-0.020805,0.149218,0.150661,7.492111
-0.022922,0.151006,0.152736,7.507735
-0.022336,0.138212,0.140005,7.545551
-0.013667,0.134376,0.135069,7.575489
-0.007335,0.117786,0.118014,7.581646
-0.010035,0.114862,0.115299,7.575865
-0.011085,0.111432,0.111982,7.554219
-0.008622,0.110979,0.111314,7.552354
-0.008595,0.114068,0.114391,7.550354
-0.007286,0.112809,0.113044,7.554132
-0.004024,0.120852,0.120919,7.521091
-0.006666,0.118281,0.118469,7.507741
-0.008543,0.125392,0.125683,7.503689
-0.009946,0.131827,0.132202,7.508098
-0.010539,0.132075,0.132495,7.517536
-0.006169,0.130557,0.130703,7.531945
-0.001961,0.131792,0.131807,7.512949
-0.005868,0.129307,0.129440,7.493659
-0.008477,0.136139,0.136402,7.474997
-0.010890,0.138172,0.138600,7.467827
-0.013222,0.144556,0.145159,7.454510
-0.011894,0.147329,0.147808,7.454359
-0.010160,0.156779,0.157107,7.457180
-0.017598,0.159035,0.160006,7.466522
-0.019837,0.151496,0.152790,7.483733
-0.021881,0.150337,0.151921,7.489580
-0.022729,0.142329,0.144133,7.496285
-0.015519,0.145481,0.146306,7.544784
-0.012132,0.133533,0.134083,7.567967
-0.013825,0.130017,0.130750,7.567779
-0.009636,0.115153,0.115556,7.580250
-0.012063,0.113045,0.113687,7.567974
-0.011445,0.113618,0.114193,7.546982
-0.007077,0.115348,0.115565,7.557887
-0.004197,0.118420,0.118494,7.549167
-0.004729,0.121798,0.121890,7.539945
-0.007956,0.123202,0.123459,7.509640
-0.007886,0.126077,0.126323,7.525885
-0.007969,0.132066,0.132306,7.506716
-0.007686,0.129894,0.130122,7.529154
-0.007086,0.130982,0.131174,7.545747
-0.006042,0.131288,0.131427,7.518264
-0.008052,0.128607,0.128859,7.502409
-0.008610,0.129696,0.129981,7.491569
-0.013728,0.135281,0.135975,7.457519
-0.008926,0.141509,0.141791,7.463462
-0.011070,0.152645,0.153046,7.455007
-0.014295,0.154722,0.155381,7.457643
-0.018422,0.153762,0.154862,7.476819
-0.026016,0.152901,0.155099,7.496834
-0.024117,0.144538,0.146536,7.482995
-0.020335,0.144448,0.145872,7.514161
-0.016608,0.141990,0.142958,7.548101
-0.013963,0.142753,0.143434,7.567718
-0.012531,0.122201,0.122842,7.566417
-0.009926,0.118928,0.119341,7.594157
-0.010573,0.110133,0.110640,7.566440
-0.009311,0.107515,0.107918,7.551292
-0.005942,0.120350,0.120496,7.553098
-0.006093,0.122596,0.122748,7.544208
-0.007351,0.120360,0.120584,7.531343
-0.008568,0.121600,0.121901,7.537368
-0.010431,0.127194,0.127621,7.514676
-0.007497,0.131989,0.132201,7.515218
-0.005715,0.135208,0.135329,7.515645
-0.009045,0.139068,0.139362,7.535978
-0.008597,0.129907,0.130191,7.519563
-0.016514,0.125552,0.126633,7.531366
-0.011923,0.127051,0.127609,7.499933
-0.011555,0.128787,0.129305,7.478178
-0.010315,0.142222,0.142596,7.478835
-0.011098,0.149104,0.149517,7.465780
-0.013862,0.150533,0.151169,7.460654
-0.020607,0.152841,0.154224,7.487314
-0.021206,0.149717,0.151211,7.485827
-0.020252,0.148294,0.149671,7.492172
-0.019502,0.147032,0.148319,7.499463
-0.015977,0.148326,0.149184,7.531559
-0.017028,0.135279,0.136346,7.560752
-0.015304,0.130520,0.131414,7.576827
-0.013585,0.120676,0.121438,7.583996
-0.011480,0.118222,0.118778,7.559422
-0.010214,0.114767,0.115221,7.561528
-0.007210,0.117655,0.117876,7.555471
-0.010115,0.116718,0.117156,7.554894
-0.007594,0.117267,0.117513,7.550604
-0.008951,0.122169,0.122497,7.542384
-0.010032,0.125229,0.125630,7.523882
-0.007199,0.124760,0.124967,7.542185
-0.003951,0.128413,0.128474,7.524276
-0.007415,0.128763,0.128976,7.534305
-0.005472,0.124588,0.124708,7.523848
-0.009564,0.129226,0.129579,7.520899
-0.009486,0.130519,0.130864,7.494370
-0.008597,0.137633,0.137901,7.479583
-0.007683,0.142289,0.142496,7.471866
-0.013546,0.147326,0.147947,7.451139
-0.016255,0.149319,0.150201,7.462228
-0.018695,0.153502,0.154636,7.475152
-0.022761,0.152194,0.153887,7.480533
-0.016558,0.147435,0.148362,7.496895
-0.016354,0.149367,0.150260,7.498829
-0.017995,0.144881,0.145995,7.522735
-0.019313,0.143739,0.145030,7.564548
-0.016949,0.126989,0.128115,7.580142
-0.015334,0.127611,0.128528,7.580513
-0.010162,0.114324,0.114775,7.581794
-0.008300,0.111232,0.111541,7.567265
-0.007921,0.112716,0.112994,7.556841
-0.007581,0.112009,0.112265,7.549556
-0.008253,0.117031,0.117321,7.552498
-0.009948,0.120050,0.120462,7.523265
-0.006296,0.119394,0.119560,7.528096
-0.005410,0.123149,0.123268,7.525030
-0.005851,0.126547,0.126682,7.517597
-0.007508,0.124662,0.124888,7.513479
-0.007105,0.128230,0.128427,7.539741
-0.005824,0.132473,0.132601,7.500900
-0.006839,0.131030,0.131208,7.503023
-0.005333,0.134705,0.134811,7.470592
-0.009083,0.149916,0.150191,7.473919
-0.012400,0.147198,0.147720,7.457264
-0.017556,0.153336,0.154337,7.465974
-0.021647,0.154133,0.155646,7.453969
-0.018735,0.154435,0.155568,7.482979
-0.015129,0.154300,0.155040,7.483903
-0.019489,0.152265,0.153507,7.492267
-0.018175,0.149472,0.150573,7.524604
-0.018291,0.137961,0.139168,7.573703
-0.018582,0.133377,0.134666,7.570347
-0.014737,0.117541,0.118461,7.592930
-0.008405,0.112053,0.112368,7.580657
-0.008108,0.112141,0.112434,7.563945
-0.006912,0.106700,0.106924,7.549856
-0.007743,0.114966,0.115227,7.564701
-0.010429,0.116950,0.117414,7.541884
-0.009405,0.119697,0.120066,7.521149
-0.004494,0.118308,0.118393,7.531453
-0.005525,0.128857,0.128975,7.522333
-0.006045,0.125268,0.125413,7.515541
-0.010567,0.126584,0.127025,7.529906
-0.009659,0.131909,0.132262,7.533695
-0.011906,0.122440,0.123018,7.512005
-0.006379,0.121467,0.121634,7.504413
-0.004007,0.130414,0.130476,7.474737
-0.008971,0.134492,0.134791,7.450971
-0.010839,0.145966,0.146368,7.459146
-0.019137,0.150319,0.151532,7.440533
-0.018261,0.154346,0.155423,7.450889
-0.018515,0.153972,0.155081,7.469151
-0.014837,0.152508,0.153228,7.483532
-0.019842,0.150197,0.151502,7.471117
-0.021893,0.152626,0.154188,7.523964
-0.023482,0.148828,0.150669,7.548479
-0.018831,0.128766,0.130136,7.557541
-0.014171,0.122983,0.123796,7.574196
-0.008956,0.116163,0.116507,7.572720
-0.011240,0.111183,0.111750,7.547109
-0.006917,0.113676,0.113886,7.552127
-0.009421,0.116679,0.117059,7.546396
-0.008563,0.118200,0.118510,7.540401
-0.006703,0.116607,0.116800,7.522631
-0.003318,0.128706,0.128749,7.522614
-0.008327,0.129956,0.130223,7.509501
-0.009877,0.132901,0.133268,7.527147
-0.010217,0.133672,0.134062,7.533680
-0.008924,0.127062,0.127375,7.523836
-0.006696,0.118299,0.118489,7.526916
-0.003882,0.131214,0.131271,7.495776
-0.004702,0.129753,0.129838,7.474923
-0.012098,0.143067,0.143578,7.467756
-0.013448,0.145240,0.145861,7.469862
-0.017384,0.148610,0.149623,7.444800
-0.014291,0.154733,0.155392,7.462584
-0.013118,0.154664,0.155219,7.472223
-0.017823,0.153450,0.154481,7.472969
-0.020903,0.150812,0.152254,7.483456
-0.021763,0.150113,0.151683,7.515273
-0.020581,0.137103,0.138640,7.549027
-0.013286,0.131232,0.131903,7.575171
-0.009357,0.117909,0.118280,7.575283
-0.009752,0.114119,0.114535,7.570980
-0.011775,0.112555,0.113169,7.551683
-0.008831,0.112996,0.113341,7.557876
-0.010549,0.116942,0.117417,7.541414
-0.009892,0.112995,0.113427,7.547643
-0.005246,0.121352,0.121465,7.520782
-0.008762,0.123695,0.124005,7.517805
-0.008538,0.124507,0.124799,7.513158
-0.009430,0.128282,0.128628,7.520420
-0.012264,0.128293,0.128877,7.520131
-0.007492,0.127744,0.127964,7.526115
-0.003189,0.130466,0.130505,7.525457
-0.006782,0.130638,0.130814,7.497393
-0.008362,0.136469,0.136725,7.475352
-0.012427,0.137484,0.138045,7.478779
-0.013646,0.145146,0.145786,7.453526
-0.013103,0.145389,0.145978,7.455954
-0.010464,0.154406,0.154760,7.458354
-0.016899,0.163913,0.164782,7.467712
-0.019396,0.153405,0.154627,7.480680
-0.022792,0.150554,0.152270,7.485454
-0.025172,0.147983,0.150109,7.496450
-0.018584,0.146894,0.148065,7.550384
-0.013667,0.131211,0.131921,7.573233
-0.014068,0.128677,0.129444,7.577291
-0.010451,0.112435,0.112920,7.584311
-0.005968,0.112823,0.112981,7.576110
-0.009423,0.112672,0.113066,7.551940
-0.009263,0.111549,0.111932,7.559984
-0.005181,0.116694,0.116809,7.554367
-0.006388,0.119243,0.119414,7.533726
-0.007058,0.123295,0.123497,7.508847
-0.007180,0.126196,0.126400,7.527423
-0.011482,0.128498,0.129010,7.506442
-0.008135,0.128886,0.129142,7.522417
-0.005429,0.129489,0.129602,7.538515
-0.005020,0.130785,0.130881,7.523355
-0.006714,0.128513,0.128688,7.506263
-0.007820,0.127359,0.127599,7.496653
-0.012299,0.141998,0.142530,7.466970
-0.008980,0.144418,0.144697,7.467696
-0.010995,0.149233,0.149637,7.463065
-0.013401,0.154063,0.154645,7.464197
-0.017090,0.153812,0.154758,7.465603
-0.022649,0.154954,0.156601,7.494059
-0.023731,0.146322,0.148234,7.483544
-0.021293,0.151166,0.152658,7.501856
-0.017621,0.144109,0.145182,7.541928
-0.013433,0.144748,0.145370,7.576175
-0.012724,0.122346,0.123005,7.568421
-0.014153,0.114906,0.115774,7.593996
-0.015780,0.109336,0.110468,7.568180
-0.011271,0.109965,0.110542,7.551217
-0.005970,0.116738,0.116891,7.559216
-0.005489,0.121240,0.121364,7.555476
-0.006914,0.119488,0.119688,7.533798
-0.008720,0.117152,0.117476,7.532861
-0.011542,0.123238,0.123778,7.521798
-0.010814,0.130836,0.131283,7.509504
-0.007300,0.134623,0.134821,7.538624
-0.004699,0.138676,0.138756,7.552554
-0.005107,0.121013,0.121121,7.520014
-0.005678,0.119591,0.119726,7.522778
-0.008042,0.129077,0.129328,7.488780
-0.008434,0.132165,0.132433,7.463937
-0.009209,0.145714,0.146005,7.474962
-0.010032,0.150766,0.151099,7.460834
-0.013120,0.151460,0.152028,7.456603
-0.022077,0.157467,0.159007,7.482099
-0.024664,0.153284,0.155255,7.488570
-0.022455,0.151542,0.153197,7.477685
-0.019073,0.155856,0.157019,7.500030
-0.015032,0.153111,0.153847,7.536560
-0.016669,0.135765,0.136784,7.565650
-0.014998,0.129089,0.129957,7.576186
-0.011770,0.116097,0.116692,7.596323
-0.011793,0.114912,0.115516,7.570222
-0.009459,0.114887,0.115276,7.569198
-0.006612,0.115152,0.115342,7.566922
-0.007678,0.114001,0.114259,7.569202
-0.005266,0.111261,0.111385,7.551887
-0.006909,0.117547,0.117750,7.544601
-0.008373,0.123657,0.123940,7.513628
-0.007142,0.123652,0.123858,7.530403
-0.004400,0.129345,0.129420,7.510623
-0.008211,0.131367,0.131624,7.530500
-0.008236,0.130815,0.131074,7.520606
-0.009147,0.133643,0.133956,7.522985
-0.010506,0.132933,0.133348,7.489688
-0.007750,0.136467,0.136687,7.480514
-0.007530,0.140386,0.140588,7.477850
-0.012481,0.146932,0.147461,7.458417
-0.014907,0.146970,0.147724,7.464031
-0.019421,0.154758,0.155972,7.478328
-0.027020,0.150436,0.152843,7.479609
-0.018986,0.146510,0.147735,7.485351
-0.014875,0.148136,0.148881,7.495157
-0.016391,0.147840,0.148746,7.532785
-0.015731,0.143298,0.144159,7.565613
-0.014952,0.124680,0.125573,7.578518
-0.014775,0.119928,0.120835,7.578886
-0.009868,0.111496,0.111931,7.574391
-0.007528,0.109811,0.110069,7.566019
-0.009195,0.116354,0.116717,7.556949
-0.007673,0.112759,0.113020,7.553308
-0.002104,0.115240,0.115260,7.547414
-0.010209,0.115658,0.116108,7.516562
-0.006127,0.117291,0.117451,7.517019
-0.005414,0.123182,0.123301,7.511623
-0.006372,0.129114,0.129271,7.513508
-0.008066,0.129370,0.129621,7.513874
-0.008154,0.128543,0.128801,7.528249
-0.013215,0.125303,0.125997,7.502826
-0.008355,0.131914,0.132179,7.490877
-0.005505,0.135004,0.135116,7.474387
-0.007349,0.145575,0.145760,7.469510
-0.011703,0.146006,0.146474,7.434732
-0.018505,0.159437,0.160507,7.448950
-0.026199,0.160848,0.162967,7.450812
-0.024128,0.153580,0.155464,7.479698
-0.016800,0.153210,0.154128,7.489275
-0.016080,0.149050,0.149915,7.499427
-0.017968,0.145866,0.146969,7.523128
-0.015313,0.135516,0.136379,7.579140
-0.016909,0.132733,0.133805,7.567667
-0.013664,0.118389,0.119175,7.579523
-0.009170,0.112099,0.112473,7.574674
-0.009092,0.112854,0.113220,7.553843
-0.008992,0.108884,0.109254,7.536412
-0.009212,0.114670,0.115040,7.561746
-0.012742,0.116458,0.117153,7.540487
-0.010021,0.120131,0.120548,7.516550
-0.006946,0.118782,0.118985,7.523265
-0.006284,0.130364,0.130516,7.501136
-0.008278,0.129386,0.129651,7.501561
-0.011094,0.131825,0.132291,7.531399
-0.010758,0.132540,0.132976,7.535270
-0.007890,0.128329,0.128571,7.512228
-0.006032,0.123368,0.123516,7.511122
-0.003251,0.132845,0.132884,7.477530
-0.007458,0.131778,0.131988,7.458071
-0.014635,0.144142,0.144883,7.461414
-0.017987,0.148798,0.149882,7.448364
-0.018347,0.150161,0.151278,7.448371
-0.016494,0.158512,0.159368,7.474445
-0.013395,0.152680,0.153267,7.479270
-0.018884,0.149351,0.150540,7.473616
-0.021495,0.148734,0.150279,7.522964
-0.022595,0.148722,0.150429,7.555580
-0.018943,0.124094,0.125532,7.561371
-0.009199,0.111902,0.112279,7.583908
-0.004093,0.114455,0.114528,7.571302
-0.007626,0.109152,0.109418,7.541070
-0.002754,0.113591,0.113624,7.549664
-0.009411,0.117210,0.117587,7.550320
-0.007599,0.120052,0.120293,7.529436
-0.006750,0.117621,0.117815,7.514421
-0.004534,0.131130,0.131208,7.515038
-0.010438,0.137635,0.138030,7.496079
-0.011036,0.138020,0.138460,7.508636
-0.012636,0.138291,0.138867,7.524654
-0.011917,0.131914,0.132451,7.523783
-0.005697,0.125534,0.125663,7.531369
-0.003716,0.129145,0.129198,7.506651
-0.006185,0.128970,0.129119,7.489112
-0.008469,0.132537,0.132808,7.469449
-0.011754,0.139045,0.139541,7.470194
-0.016466,0.145826,0.146753,7.445038
-0.012619,0.150053,0.150583,7.464611
-0.013719,0.154525,0.155133,7.475911
-0.017140,0.154518,0.155466,7.477889
-0.019460,0.146875,0.148159,7.484598
-0.020924,0.142527,0.144055,7.508618
-0.020178,0.137362,0.138836,7.533632
-0.013479,0.134720,0.135392,7.566559
-0.012297,0.124717,0.125322,7.572664
-0.010893,0.121713,0.122200,7.570645
-0.011067,0.115740,0.116268,7.553246
-0.007906,0.115478,0.115748,7.560040
-0.011385,0.113813,0.114381,7.539405
-0.009559,0.113699,0.114100,7.552957
-0.004950,0.120400,0.120502,7.526933
-0.005578,0.119329,0.119460,7.517905
-0.010459,0.130343,0.130762,7.510053
-0.010611,0.129210,0.129645,7.505774
-0.013435,0.132621,0.133300,7.505632
-0.007945,0.130945,0.131186,7.524352
-0.004970,0.131230,0.131324,7.529701
-0.007383,0.131886,0.132093,7.513146
-0.007044,0.132375,0.132563,7.487112
-0.012173,0.134620,0.135169,7.480023
-0.014778,0.143358,0.144118,7.453849
-0.015517,0.145477,0.146303,7.451821
-0.014286,0.158058,0.158702,7.461525
-0.017336,0.159454,0.160394,7.486684
-0.017321,0.148379,0.149387,7.487335
-0.021138,0.146051,0.147572,7.493007
-0.021880,0.143752,0.145408,7.502596
-0.017838,0.144242,0.145341,7.551028
-0.012902,0.131403,0.132035,7.568345
-0.009519,0.126497,0.126855,7.576702
-0.009555,0.114798,0.115195,7.580524
-0.007908,0.113289,0.113564,7.573080
-0.010057,0.114092,0.114534,7.550437
-0.010134,0.117494,0.117930,7.546484
-0.005203,0.122514,0.122624,7.544684
-0.006719,0.123972,0.124154,7.540155
-0.006797,0.122475,0.122663,7.512352
-0.008130,0.124020,0.124287,7.532365
-0.010079,0.128636,0.129030,7.515620
-0.009774,0.127816,0.128189,7.527154
-0.004810,0.125791,0.125883,7.547914
-0.003157,0.135992,0.136028,7.532606
-0.006119,0.126230,0.126378,7.503489
-0.007413,0.124672,0.124892,7.493350
-0.012164,0.134903,0.135450,7.465076
-0.009992,0.142273,0.142624,7.457225
-0.011610,0.151986,0.152429,7.455182
-0.009211,0.152238,0.152516,7.459628
-0.017826,0.157100,0.158108,7.467862
-0.020387,0.156317,0.157641,7.502885
-0.023968,0.147244,0.149182,7.489798
-0.021699,0.149810,0.151373,7.511464
-0.017695,0.141578,0.142679,7.549387
-0.013168,0.141830,0.142440,7.576801
-0.014261,0.121606,0.122440,7.571553
-0.010295,0.115554,0.116012,7.590879
-0.008929,0.112316,0.112671,7.567499
-0.010036,0.112182,0.112630,7.547601
-0.006000,0.116850,0.117004,7.549923
-0.004786,0.120078,0.120173,7.551528
-0.005602,0.119383,0.119514,7.538300
-0.006554,0.117520,0.117703,7.529674
-0.009830,0.130468,0.130838,7.520003
-0.009627,0.133042,0.133390,7.515259
-0.008159,0.131842,0.132094,7.533238
-0.007632,0.138020,0.138231,7.551540
-0.006865,0.127971,0.128155,7.519830
-0.006589,0.120768,0.120948,7.518235
-0.008662,0.131154,0.131439,7.487963
-0.008880,0.132493,0.132790,7.460368
-0.009206,0.145405,0.145696,7.470468
-0.008691,0.152062,0.152310,7.459132
-0.013378,0.154011,0.154590,7.455903
-0.021036,0.155900,0.157313,7.485363
-0.020939,0.153604,0.155025,7.492569
-0.022969,0.149904,0.151654,7.489160
-0.018479,0.149900,0.151035,7.509755
-0.016084,0.145409,0.146296,7.535956
-0.014745,0.135149,0.135951,7.568945
-0.014231,0.129296,0.130077,7.573456
-0.011537,0.120411,0.120963,7.593494
-0.010135,0.117353,0.117790,7.576042
-0.008949,0.111618,0.111976,7.569538
-0.004773,0.111575,0.111677,7.569578
-0.006927,0.112285,0.112498,7.564029
-0.004545,0.111533,0.111625,7.536884
-0.006758,0.120277,0.120467,7.537370
-0.009286,0.122181,0.122534,7.509248
-0.007929,0.129210,0.129453,7.518148
-0.006777,0.133820,0.133991,7.518855
-0.007614,0.131481,0.131701,7.540587
-0.006378,0.125779,0.125941,7.516725
-0.012794,0.131979,0.132598,7.526346
-0.011413,0.132389,0.132880,7.490205
-0.008917,0.135395,0.135688,7.476472
-0.004647,0.140246,0.140322,7.476635
-0.010571,0.146806,0.147186,7.462966
-0.014299,0.147593,0.148284,7.457376
-0.021052,0.149048,0.150528,7.478718
-0.022387,0.152071,0.153710,7.480386
-0.019000,0.146312,0.147541,7.494612
-0.013418,0.143785,0.144410,7.498208
-0.015144,0.142021,0.142826,7.523100
-0.015828,0.141648,0.142530,7.556734
-0.014403,0.125963,0.126784,7.574924
-0.015926,0.121296,0.122337,7.573138
-0.010365,0.114750,0.115218,7.564719
-0.007897,0.111849,0.112127,7.554493
-0.007359,0.116859,0.117091,7.544063
-0.007971,0.118208,0.118476,7.540947
-0.009124,0.120593,0.120937,7.546443
-0.011359,0.121878,0.122406,7.527137
-0.008058,0.122514,0.122779,7.522984
-0.006838,0.124090,0.124278,7.518104
-0.005560,0.128365,0.128486,7.514231
-0.005490,0.125395,0.125515,7.512230
-0.006598,0.129728,0.129896,7.529158
-0.009989,0.129470,0.129854,7.512462
-0.008355,0.130165,0.130433,7.503629
-0.006233,0.130137,0.130286,7.477543
-0.007093,0.149182,0.149351,7.471613
-0.012784,0.145502,0.146062,7.446252
-0.017838,0.154681,0.155706,7.457786
-0.023017,0.155130,0.156828,7.459704
-0.020049,0.152958,0.154266,7.483779
-0.017267,0.150563,0.151550,7.492538
-0.015583,0.147496,0.148317,7.498297
-0.017341,0.144339,0.145377,7.514599
-0.017494,0.136582,0.137698,7.573748
-0.017042,0.134701,0.135775,7.569491
-0.014453,0.121761,0.122616,7.577155
-0.010969,0.108827,0.109378,7.574766
-0.007741,0.114206,0.114469,7.561659
-0.008370,0.111327,0.111642,7.543903
-0.006820,0.111480,0.111688,7.558324
-0.006539,0.117383,0.117565,7.529218
-0.009129,0.121457,0.121800,7.509783
-0.005130,0.123010,0.123117,7.521619
-0.005417,0.131450,0.131562,7.508230
-0.007623,0.131177,0.131398,7.513382
-0.013466,0.130014,0.130710,7.533387
-0.006542,0.132265,0.132427,7.543227
-0.005273,0.126124,0.126234,7.500504
-0.004266,0.122171,0.122246,7.497519
-0.004265,0.135342,0.135409,7.468279
-0.007799,0.132628,0.132857,7.454705
-0.013369,0.145985,0.146596,7.457154
-0.017697,0.149679,0.150721,7.447820
-0.016924,0.154451,0.155375,7.442322
-0.014997,0.157956,0.158666,7.470093
-0.013170,0.153417,0.153981,7.480757
-0.018494,0.151968,0.153090,7.471158
-0.021229,0.150868,0.152355,7.516589
-0.021659,0.149697,0.151256,7.553806
-0.018663,0.126355,0.127726,7.554533
-0.012223,0.119581,0.120204,7.581316
-0.006982,0.113858,0.114072,7.566522
-0.010458,0.110558,0.111052,7.549120
-0.008744,0.113947,0.114282,7.546205
-0.008629,0.117728,0.118044,7.546016
-0.007499,0.119660,0.119895,7.536324
-0.007006,0.116743,0.116953,7.528816
-0.004716,0.128676,0.128762,7.520875
-0.009747,0.130110,0.130474,7.502868
-0.009136,0.134505,0.134815,7.523907
-0.010754,0.135451,0.135877,7.542663
-0.010231,0.125084,0.125502,7.530164
-0.004318,0.120082,0.120159,7.525739
-0.004327,0.129456,0.129528,7.490826
-0.004476,0.129917,0.129994,7.473153
-0.012821,0.143071,0.143644,7.459038
-0.012299,0.147503,0.148015,7.475770
-0.018139,0.148605,0.149708,7.449430
-0.012221,0.149834,0.150331,7.464335
-0.013283,0.153387,0.153961,7.470355
-0.015960,0.154515,0.155337,7.473821
-0.020494,0.149848,0.151243,7.475266
-0.022283,0.149366,0.151019,7.511240
-0.018384,0.140986,0.142179,7.541478
-0.015477,0.135264,0.136147,7.571124
-0.011362,0.123494,0.124016,7.581585
-0.010683,0.120401,0.120874,7.579548
-0.011081,0.112815,0.113358,7.556493
-0.008234,0.110770,0.111075,7.567618
-0.009937,0.113058,0.113494,7.548848
-0.007849,0.113328,0.113600,7.556374
-0.005443,0.119435,0.119559,7.524504
-0.004513,0.118343,0.118429,7.522959
-0.006312,0.118487,0.118655,7.511795
-0.007556,0.127510,0.127733,7.514265
-0.012010,0.131113,0.131662,7.511884
-0.008177,0.130063,0.130320,7.528040
-0.004846,0.129270,0.129361,7.527075
-0.006787,0.131578,0.131753,7.501960
-0.008072,0.136107,0.136346,7.473696
-0.012212,0.137148,0.137690,7.474197
-0.016209,0.146422,0.147317,7.457340
-0.015745,0.148467,0.149300,7.455534
-0.014216,0.159464,0.160096,7.461296
-0.016504,0.160124,0.160973,7.477747
-0.017709,0.151477,0.152508,7.480798
-0.022816,0.148513,0.150255,7.488809
-0.023868,0.151215,0.153087,7.503915
-0.020131,0.147458,0.148826,7.550633
-0.014931,0.131732,0.132575,7.575423
-0.009420,0.127660,0.128007,7.578748
-0.007929,0.109256,0.109544,7.583116
-0.012753,0.110081,0.110817,7.576981
-0.010350,0.113807,0.114277,7.554599
-0.008500,0.114284,0.114600,7.553954
-0.005281,0.119444,0.119561,7.555679
-0.005314,0.122458,0.122573,7.537543
-0.007170,0.124006,0.124213,7.516743
-0.008867,0.123373,0.123691,7.523766
-0.010943,0.131555,0.132009,7.511996
-0.010083,0.133473,0.133853,7.526221
-0.008782,0.130079,0.130375,7.545052
-0.003944,0.133582,0.133640,7.527734
-0.005587,0.126944,0.127067,7.512842
-0.007496,0.125510,0.125734,7.497952
-0.011429,0.138800,0.139270,7.476038
-0.011994,0.140969,0.141479,7.461149
-0.013872,0.150106,0.150746,7.456448
-0.011822,0.155194,0.155643,7.462764
-0.017659,0.152508,0.153527,7.468774
-0.019448,0.154635,0.155853,7.498557
-0.022850,0.147811,0.149566,7.500140
-0.021000,0.146348,0.147847,7.500698
-0.016804,0.142850,0.143835,7.546985
-0.012537,0.144515,0.145058,7.576281
-0.011492,0.121203,0.121747,7.574808
-0.008906,0.113427,0.113776,7.592851
-0.009519,0.111396,0.111802,7.571900
-0.009708,0.111597,0.112019,7.553554
-0.006389,0.114930,0.115108,7.559303
-0.003752,0.120818,0.120877,7.548836
-0.007804,0.118641,0.118897,7.533663
-0.008657,0.117040,0.117359,7.523011
-0.009775,0.129538,0.129906,7.521551
-0.013903,0.132995,0.133720,7.504185
-0.008624,0.135334,0.135609,7.528039
