ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.055790,0.144288,0.154698,0.000000
-0.053410,0.144021,0.153606,0.000000
-0.059772,0.150694,0.162116,0.000000
-0.053324,0.156715,0.165539,0.000000
-0.055156,0.149656,0.159496,0.000000
-0.055643,0.145999,0.156243,0.000000
-0.051238,0.144264,0.153093,0.000000
-0.052942,0.145134,0.154488,0.000000
-0.059947,0.163629,0.174265,0.000000
-0.054153,0.166108,0.174713,0.000000
-0.063719,0.175950,0.187132,0.000000
-0.074964,0.173678,0.189165,0.000000
-0.073971,0.176372,0.191256,0.000000
-0.070310,0.176975,0.190430,0.000000
-0.064806,0.156579,0.169460,0.000000
-0.056217,0.149653,0.159863,0.000000
-0.059174,0.144137,0.155810,0.000000
-0.058977,0.139838,0.151766,0.000000
-0.051013,0.143813,0.152593,0.000000
-0.051875,0.142797,0.151927,0.000000
-0.059158,0.156673,0.167470,0.000000
-0.053907,0.153816,0.162988,0.000000
-0.055913,0.147809,0.158031,0.000000
-0.055520,0.146195,0.156383,0.000000
-0.049228,0.145526,0.153627,0.000000
-0.053960,0.148521,0.158019,0.000000
-0.060291,0.167641,0.178153,0.000000
-0.058098,0.171199,0.180788,0.000000
-0.069366,0.173628,0.186971,0.000000
-0.075505,0.173310,0.189043,0.000000
-0.068421,0.179760,0.192341,0.000000
-0.070433,0.176794,0.190307,0.000000
-0.061668,0.156776,0.168469,0.000000
-0.055070,0.150735,0.160480,0.000000
-0.059225,0.144275,0.155958,0.000000
-0.059443,0.141144,0.153151,0.000000
-0.050543,0.143024,0.151692,0.000000
-0.050688,0.141127,0.149953,0.000000
-0.056541,0.151944,0.162123,0.000000
-0.052427,0.152434,0.161198,0.000000
-0.055447,0.149102,0.159078,0.000000
-0.056640,0.145947,0.156552,0.000000
-0.049474,0.146800,0.154913,0.000000
-0.053392,0.145550,0.155034,0.000000
-0.058431,0.169866,0.179635,0.000000
-0.061931,0.172139,0.182941,0.000000
-0.070248,0.174069,0.187710,0.000000
-0.075786,0.174040,0.189824,0.000000
-0.069683,0.176586,0.189838,0.000000
-0.069990,0.178831,0.192040,0.000000
-0.062350,0.157182,0.169097,0.000000
-0.057958,0.141811,0.153198,0.000000
-0.058844,0.144416,0.155944,0.000000
-0.058163,0.144637,0.155893,0.000000
-0.051315,0.140772,0.149833,0.000000
-0.056054,0.144249,0.154757,0.000000
-0.055341,0.152657,0.162379,0.000000
-0.055632,0.152177,0.162027,0.000000
-0.058190,0.150984,0.161809,0.000000
-0.055625,0.153412,0.163185,0.000000
-0.053190,0.146551,0.155905,0.000000
-0.055666,0.146525,0.156743,0.000000
-0.057606,0.167884,0.177492,0.000000
-0.057807,0.161211,0.171262,0.000000
-0.070216,0.173751,0.187403,0.000000
-0.073639,0.175405,0.190236,0.000000
-0.067915,0.172706,0.185579,0.000000
-0.069001,0.176107,0.189143,0.000000
-0.060061,0.152069,0.163500,0.000000
-0.058583,0.143103,0.154630,0.000000
-0.060298,0.144688,0.156749,0.000000
-0.055948,0.147853,0.158085,0.000000
-0.050336,0.141305,0.150003,0.000000
-0.049512,0.140605,0.149068,0.000000
-0.054658,0.153495,0.162936,0.000000
-0.058002,0.153702,0.164281,0.000000
-0.056351,0.148995,0.159296,0.000000
-0.056493,0.149595,0.159906,0.000000
-0.047865,0.147017,0.154612,0.000000
-0.056661,0.152933,0.163092,0.000000
-0.057146,0.169828,0.179185,0.000000
-0.062961,0.169350,0.180675,0.000000
-0.071911,0.176586,0.190667,0.000000
-0.072477,0.179374,0.193463,0.000000
-0.071380,0.177366,0.191191,0.000000
-0.068958,0.179271,0.192077,0.000000
-0.060288,0.151411,0.162972,0.000000
-0.060011,0.148591,0.160252,0.000000
-0.057844,0.145751,0.156810,0.000000
-0.056393,0.145699,0.156232,0.000000
-0.053221,0.142288,0.151915,0.000000
-0.055363,0.145303,0.155492,0.000000
-0.056362,0.146344,0.156822,0.000000
-0.058546,0.147348,0.158553,0.000000
-0.054283,0.148366,0.157984,0.000000
-0.047733,0.151194,0.158550,0.000000
-0.053358,0.146776,0.156173,0.000000
-0.054342,0.152720,0.162100,0.000000
-0.057139,0.163714,0.173399,0.000000
-0.063988,0.168597,0.180332,0.000000
-0.070817,0.175842,0.189567,0.000000
-0.068349,0.179664,0.192226,0.000000
-0.069289,0.178697,0.191660,0.000000
-0.067692,0.183160,0.195268,0.000000
-0.062310,0.153003,0.165204,0.000000
-0.061221,0.146528,0.158803,0.000000
-0.057626,0.144679,0.155733,0.000000
-0.059449,0.149156,0.160567,0.000000
-0.056120,0.143439,0.154027,0.000000
-0.052891,0.146663,0.155909,0.000000
-0.056583,0.147682,0.158150,0.000000
-0.059361,0.143998,0.155753,0.000000
-0.053565,0.144906,0.154489,0.000000
-0.051300,0.147022,0.155715,0.000000
-0.051911,0.145411,0.154399,0.000000
-0.052062,0.144314,0.153418,0.000000
-0.056445,0.157793,0.167585,0.000000
-0.063351,0.161977,0.173925,0.000000
-0.064086,0.176136,0.187432,0.000000
-0.067544,0.178960,0.191282,0.000000
-0.072503,0.183224,0.197047,0.000000
-0.066003,0.186917,0.198228,0.000000
-0.066501,0.152715,0.166566,0.000000
-0.063486,0.143568,0.156979,0.000000
-0.055178,0.142426,0.152741,0.000000
-0.056828,0.146729,0.157350,0.000000
-0.056954,0.145506,0.156255,0.000000
-0.051562,0.146125,0.154955,0.000000
-0.056081,0.148385,0.158629,0.000000
-0.059174,0.145478,0.157052,0.000000
-0.051122,0.145725,0.154432,0.000000
-0.051234,0.148120,0.156731,0.000000
-0.052551,0.149868,0.158814,0.000000
-0.050937,0.151897,0.160210,0.000000
-0.059097,0.160205,0.170757,0.000000
-0.066392,0.162882,0.175894,0.000000
-0.068342,0.179505,0.192074,0.000000
-0.066824,0.180582,0.192549,0.000000
-0.070810,0.184169,0.197313,0.000000
-0.065566,0.183155,0.194537,0.000000
-0.068228,0.157152,0.171324,0.000000
-0.058043,0.146795,0.157853,0.000000
-0.053986,0.142830,0.152692,0.000000
-0.054191,0.144123,0.153974,0.000000
-0.056608,0.146350,0.156916,0.000000
-0.054189,0.146037,0.155767,0.000000
-0.057335,0.150581,0.161127,0.000000
-0.057683,0.144110,0.155226,0.000000
-0.049858,0.138765,0.147451,0.000000
-0.048671,0.143587,0.151611,0.000000
-0.052208,0.151945,0.160664,0.000000
-0.052527,0.148795,0.157795,0.000000
-0.060940,0.166063,0.176892,0.000000
-0.068117,0.168426,0.181679,0.000000
-0.069097,0.179369,0.192217,0.000000
-0.066105,0.180723,0.192434,0.000000
-0.070621,0.184232,0.197304,0.000000
-0.067152,0.180798,0.192866,0.000000
-0.069508,0.152101,0.167231,0.000000
-0.057767,0.145043,0.156123,0.000000
-0.053863,0.143644,0.153410,0.000000
-0.058402,0.146762,0.157955,0.000000
-0.055943,0.145997,0.156348,0.000000
-0.050822,0.139226,0.148212,0.000000
-0.061608,0.145236,0.157762,0.000000
-0.056281,0.146783,0.157203,0.000000
-0.047737,0.142883,0.150647,0.000000
-0.050207,0.143614,0.152137,0.000000
-0.050358,0.152210,0.160324,0.000000
-0.052224,0.150514,0.159317,0.000000
-0.062772,0.165579,0.177079,0.000000
-0.069392,0.167424,0.181235,0.000000
-0.065388,0.176395,0.188124,0.000000
-0.068846,0.177344,0.190239,0.000000
-0.071242,0.179796,0.193396,0.000000
-0.068290,0.181287,0.193722,0.000000
-0.068937,0.151937,0.166845,0.000000
-0.060025,0.145409,0.157311,0.000000
-0.053535,0.141273,0.151076,0.000000
-0.054339,0.143069,0.153040,0.000000
-0.053479,0.147488,0.156884,0.000000
-0.053512,0.141245,0.151042,0.000000
-0.059188,0.148083,0.159474,0.000000
-0.054931,0.149932,0.159678,0.000000
-0.048062,0.142194,0.150097,0.000000
-0.051724,0.144519,0.153496,0.000000
-0.050449,0.154994,0.162998,0.000000
-0.055311,0.151280,0.161074,0.000000
-0.065075,0.166908,0.179145,0.000000
-0.068846,0.170957,0.184299,0.000000
-0.066269,0.177449,0.189420,0.000000
-0.071394,0.179827,0.193481,0.000000
-0.068400,0.178321,0.190989,0.000000
-0.069505,0.178333,0.191399,0.000000
-0.068652,0.151628,0.166446,0.000000
-0.058421,0.145050,0.156373,0.000000
-0.052100,0.140599,0.149941,0.000000
-0.055914,0.143399,0.153915,0.000000
-0.053631,0.144696,0.154315,0.000000
-0.055534,0.141482,0.151991,0.000000
-0.060657,0.146438,0.158503,0.000000
-0.054588,0.150059,0.159679,0.000000
-0.047967,0.141691,0.149590,0.000000
-0.051096,0.144102,0.152893,0.000000
-0.048353,0.151496,0.159025,0.000000
-0.056673,0.152331,0.162532,0.000000
-0.065835,0.168242,0.180664,0.000000
-0.068262,0.173775,0.186701,0.000000
-0.068954,0.178541,0.191394,0.000000
-0.069014,0.180330,0.193086,0.000000
-0.066714,0.179692,0.191677,0.000000
-0.071134,0.175342,0.189222,0.000000
-0.067754,0.151851,0.166281,0.000000
-0.058455,0.147061,0.158253,0.000000
-0.050813,0.141034,0.149909,0.000000
-0.055192,0.141788,0.152152,0.000000
-0.056057,0.146044,0.156433,0.000000
-0.058657,0.142603,0.154195,0.000000
-0.055963,0.149968,0.160070,0.000000
-0.053460,0.151753,0.160895,0.000000
-0.050184,0.142930,0.151484,0.000000
-0.052542,0.149468,0.158434,0.000000
-0.052481,0.152396,0.161179,0.000000
-0.057541,0.151838,0.162375,0.000000
-0.064333,0.163652,0.175843,0.000000
-0.063127,0.168001,0.179470,0.000000
-0.065249,0.174926,0.186700,0.000000
-0.072991,0.182519,0.196573,0.000000
-0.069991,0.177422,0.190729,0.000000
-0.073759,0.174771,0.189698,0.000000
-0.065044,0.151272,0.164663,0.000000
-0.058073,0.145261,0.156439,0.000000
-0.055706,0.143537,0.153968,0.000000
-0.055491,0.146569,0.156722,0.000000
-0.056959,0.143989,0.154846,0.000000
-0.057068,0.141551,0.152622,0.000000
-0.055805,0.146791,0.157041,0.000000
-0.050167,0.146229,0.154595,0.000000
-0.050485,0.141230,0.149982,0.000000
-0.050012,0.147540,0.155786,0.000000
-0.053456,0.151317,0.160482,0.000000
-0.059428,0.148685,0.160121,0.000000
-0.061469,0.163359,0.174542,0.000000
-0.063295,0.167668,0.179217,0.000000
-0.068565,0.181760,0.194263,0.000000
-0.068272,0.185657,0.197812,0.000000
-0.071941,0.180645,0.194443,0.000000
-0.077672,0.176170,0.192533,0.000000
-0.063702,0.152464,0.165237,0.000000
-0.060549,0.145810,0.157882,0.000000
-0.057506,0.144515,0.155536,0.000000
-0.054811,0.150419,0.160094,0.000000
-0.057338,0.141593,0.152762,0.000000
-0.055801,0.139260,0.150024,0.000000
-0.054353,0.148714,0.158336,0.000000
-0.053004,0.146436,0.155733,0.000000
-0.052595,0.144326,0.153611,0.000000
-0.050798,0.146116,0.154695,0.000000
-0.056402,0.147319,0.157747,0.000000
-0.056062,0.148266,0.158511,0.000000
-0.058877,0.161474,0.171873,0.000000
-0.062124,0.162583,0.174048,0.000000
-0.065867,0.180325,0.191978,0.000000
-0.066625,0.184438,0.196103,0.000000
-0.073222,0.176859,0.191418,0.000000
-0.074678,0.173890,0.189247,0.000000
-0.059301,0.151278,0.162486,0.000000
-0.059601,0.144050,0.155894,0.000000
-0.056235,0.148100,0.158417,0.000000
-0.053582,0.152373,0.161519,0.000000
-0.058438,0.142284,0.153817,0.000000
-0.056086,0.137543,0.148538,0.000000
-0.053005,0.146064,0.155384,0.000000
-0.053399,0.143389,0.153009,0.000000
-0.050408,0.146869,0.155278,0.000000
-0.049952,0.148045,0.156245,0.000000
-0.056969,0.148519,0.159070,0.000000
-0.057616,0.146868,0.157765,0.000000
-0.057121,0.163761,0.173438,0.000000
-0.063108,0.167825,0.179298,0.000000
-0.066010,0.181798,0.193411,0.000000
-0.066201,0.181358,0.193063,0.000000
-0.073403,0.176545,0.191197,0.000000
-0.073330,0.175288,0.190009,0.000000
-0.059187,0.149327,0.160629,0.000000
-0.059691,0.143510,0.155429,0.000000
-0.055421,0.149597,0.159532,0.000000
-0.055923,0.144814,0.155237,0.000000
-0.058755,0.141568,0.153277,0.000000
-0.055543,0.140229,0.150828,0.000000
-0.052279,0.146601,0.155644,0.000000
-0.054440,0.146644,0.156423,0.000000
-0.048211,0.141416,0.149408,0.000000
-0.049439,0.145170,0.153358,0.000000
-0.057211,0.146787,0.157542,0.000000
-0.054552,0.152668,0.162122,0.000000
-0.056801,0.167742,0.177098,0.000000
-0.065253,0.171778,0.183754,0.000000
-0.065295,0.184470,0.195685,0.000000
-0.067866,0.181941,0.194187,0.000000
-0.073920,0.180867,0.195389,0.000000
-0.071331,0.179848,0.193477,0.000000
-0.062734,0.153015,0.165376,0.000000
-0.062897,0.146352,0.159295,0.000000
-0.054345,0.147518,0.157210,0.000000
-0.057070,0.145553,0.156341,0.000000
-0.060814,0.142825,0.155233,0.000000
-0.054990,0.142586,0.152822,0.000000
-0.053485,0.146341,0.155808,0.000000
-0.055365,0.146948,0.157032,0.000000
-0.048284,0.145338,0.153148,0.000000
-0.049917,0.143668,0.152092,0.000000
-0.057447,0.147584,0.158370,0.000000
-0.055798,0.150035,0.160074,0.000000
-0.058027,0.165219,0.175112,0.000000
-0.064555,0.171634,0.183372,0.000000
-0.061735,0.181883,0.192074,0.000000
-0.067642,0.179781,0.192085,0.000000
-0.077706,0.175733,0.192147,0.000000
-0.069716,0.178353,0.191495,0.000000
-0.062246,0.154029,0.166131,0.000000
-0.062824,0.150692,0.163264,0.000000
-0.053964,0.147111,0.156697,0.000000
-0.057125,0.148148,0.158780,0.000000
-0.059349,0.139291,0.151408,0.000000
-0.052964,0.141579,0.151161,0.000000
-0.052501,0.146987,0.156082,0.000000
-0.053971,0.148310,0.157825,0.000000
-0.048340,0.141947,0.149952,0.000000
-0.049610,0.144740,0.153006,0.000000
-0.058005,0.147700,0.158681,0.000000
-0.052827,0.152073,0.160987,0.000000
-0.059084,0.169734,0.179723,0.000000
-0.066259,0.177807,0.189752,0.000000
-0.064621,0.180491,0.191710,0.000000
-0.073508,0.178421,0.192970,0.000000
-0.073695,0.178784,0.193377,0.000000
-0.067934,0.179434,0.191864,0.000000
-0.062471,0.155912,0.167962,0.000000
-0.060036,0.152952,0.164313,0.000000
-0.054376,0.143733,0.153675,0.000000
-0.058670,0.146263,0.157591,0.000000
-0.058634,0.143568,0.155079,0.000000
-0.053057,0.144263,0.153711,0.000000
-0.055830,0.146021,0.156330,0.000000
-0.052792,0.149710,0.158746,0.000000
-0.047381,0.145470,0.152992,0.000000
-0.049884,0.142688,0.151156,0.000000
-0.055845,0.150006,0.160064,0.000000
-0.052629,0.150327,0.159273,0.000000
-0.060477,0.171194,0.181562,0.000000
-0.064638,0.179122,0.190428,0.000000
-0.065720,0.178274,0.190002,0.000000
-0.073671,0.179416,0.193953,0.000000
-0.072942,0.178735,0.193047,0.000000
-0.064974,0.177637,0.189147,0.000000
-0.063906,0.156946,0.169458,0.000000
-0.057152,0.150035,0.160552,0.000000
-0.054694,0.140239,0.150527,0.000000
-0.054782,0.144095,0.154157,0.000000
-0.056159,0.141162,0.151922,0.000000
-0.052042,0.140399,0.149734,0.000000
-0.057080,0.148240,0.158849,0.000000
-0.054728,0.154066,0.163497,0.000000
-0.051099,0.139061,0.148153,0.000000
-0.049147,0.141092,0.149407,0.000000
-0.054715,0.152457,0.161978,0.000000
-0.053759,0.151878,0.161112,0.000000
-0.061594,0.172104,0.182794,0.000000
-0.061308,0.174373,0.184837,0.000000
-0.066658,0.179173,0.191171,0.000000
-0.075466,0.173642,0.189332,0.000000
-0.069831,0.179160,0.192288,0.000000
-0.067406,0.178137,0.190464,0.000000
-0.064300,0.158341,0.170898,0.000000
-0.057936,0.152728,0.163348,0.000000
-0.059746,0.142774,0.154771,0.000000
-0.058187,0.142082,0.153535,0.000000
-0.054733,0.143369,0.153462,0.000000
-0.052499,0.141939,0.151337,0.000000
-0.054708,0.149545,0.159238,0.000000
-0.050154,0.144291,0.152759,0.000000
-0.048871,0.144762,0.152788,0.000000
-0.050762,0.139547,0.148493,0.000000
-0.050805,0.157287,0.165289,0.000000
-0.056065,0.151569,0.161606,0.000000
-0.061607,0.172872,0.183522,0.000000
-0.062917,0.175487,0.186424,0.000000
-0.070884,0.172921,0.186886,0.000000
-0.074184,0.171523,0.186878,0.000000
-0.068217,0.172940,0.185908,0.000000
-0.064742,0.171544,0.183354,0.000000
-0.060531,0.157338,0.168580,0.000000
-0.057977,0.147498,0.158484,0.000000
-0.058253,0.145616,0.156836,0.000000
-0.055224,0.143084,0.153371,0.000000
-0.052316,0.143110,0.152372,0.000000
-0.054496,0.141975,0.152075,0.000000
-0.053372,0.150638,0.159813,0.000000
-0.053790,0.148927,0.158343,0.000000
-0.051495,0.143682,0.152631,0.000000
-0.051402,0.142059,0.151072,0.000000
-0.052138,0.152505,0.161171,0.000000
-0.059210,0.153534,0.164556,0.000000
-0.059285,0.173475,0.183326,0.000000
-0.065319,0.168463,0.180683,0.000000
-0.072133,0.172077,0.186584,0.000000
-0.076165,0.180120,0.195561,0.000000
-0.068658,0.173814,0.186883,0.000000
-0.068641,0.173526,0.186609,0.000000
-0.058720,0.156856,0.167487,0.000000
-0.060692,0.148234,0.160177,0.000000
-0.061037,0.142622,0.155134,0.000000
-0.054769,0.143335,0.153442,0.000000
-0.054057,0.144256,0.154052,0.000000
-0.058506,0.144676,0.156058,0.000000
-0.052288,0.149731,0.158598,0.000000
-0.054681,0.146669,0.156530,0.000000
-0.053420,0.142814,0.152478,0.000000
-0.049685,0.143169,0.151545,0.000000
-0.055592,0.155124,0.164784,0.000000
-0.057420,0.158395,0.168481,0.000000
-0.056053,0.171008,0.179960,0.000000
-0.063949,0.168710,0.180423,0.000000
-0.073601,0.172778,0.187802,0.000000
-0.073470,0.178308,0.192851,0.000000
-0.070649,0.171626,0.185598,0.000000
-0.067386,0.172267,0.184978,0.000000
-0.057727,0.150005,0.160730,0.000000
-0.061222,0.144671,0.157092,0.000000
-0.062496,0.145720,0.158556,0.000000
-0.054706,0.146505,0.156386,0.000000
-0.053012,0.143890,0.153345,0.000000
-0.058357,0.146311,0.157519,0.000000
-0.053404,0.149091,0.158366,0.000000
-0.058190,0.149220,0.160164,0.000000
-0.055521,0.143423,0.153795,0.000000
-0.048502,0.145511,0.153382,0.000000
-0.054833,0.154150,0.163612,0.000000
-0.059239,0.158778,0.169469,0.000000
-0.056441,0.169055,0.178228,0.000000
-0.066758,0.171093,0.183656,0.000000
-0.074826,0.172264,0.187814,0.000000
-0.070870,0.177253,0.190896,0.000000
-0.068672,0.171363,0.184611,0.000000
-0.067591,0.172810,0.185558,0.000000
-0.057582,0.148113,0.158913,0.000000
-0.061262,0.146906,0.159168,0.000000
-0.060814,0.145293,0.157507,0.000000
-0.052842,0.147024,0.156231,0.000000
-0.058576,0.145106,0.156483,0.000000
-0.056078,0.145705,0.156124,0.000000
-0.053382,0.146880,0.156279,0.000000
-0.055916,0.145991,0.156333,0.000000
-0.052377,0.142130,0.151474,0.000000
-0.049669,0.143136,0.151509,0.000000
-0.055619,0.155195,0.164860,0.000000
-0.058172,0.162349,0.172456,0.000000
-0.059386,0.170679,0.180716,0.000000
-0.069857,0.171875,0.185529,0.000000
-0.074672,0.172272,0.187759,0.000000
-0.069443,0.177142,0.190267,0.000000
-0.068037,0.172804,0.185715,0.000000
-0.064208,0.173494,0.184994,0.000000
-0.062442,0.146747,0.159479,0.000000
-0.060616,0.145171,0.157318,0.000000
-0.059991,0.144737,0.156677,0.000000
-0.053428,0.144049,0.153638,0.000000
-0.058233,0.147223,0.158321,0.000000
-0.055532,0.149788,0.159751,0.000000
-0.054516,0.143891,0.153872,0.000000
-0.054487,0.144392,0.154331,0.000000
-0.054965,0.144452,0.154556,0.000000
-0.047333,0.143343,0.150956,0.000000
-0.055661,0.154002,0.163752,0.000000
-0.055810,0.161782,0.171138,0.000000
-0.060138,0.166948,0.177449,0.000000
-0.068845,0.166067,0.179771,0.000000
-0.071185,0.171906,0.186062,0.000000
-0.066853,0.173454,0.185892,0.000000
-0.067273,0.174409,0.186934,0.000000
-0.062431,0.173952,0.184816,0.000000
-0.062706,0.155491,0.167659,0.000000
-0.061795,0.146987,0.159448,0.000000
-0.057716,0.146219,0.157198,0.000000
-0.053795,0.144302,0.154003,0.000000
-0.055891,0.146148,0.156471,0.000000
-0.056411,0.146617,0.157095,0.000000
-0.057815,0.144972,0.156075,0.000000
-0.054735,0.144840,0.154837,0.000000
-0.047621,0.144274,0.151930,0.000000
-0.047287,0.140091,0.147856,0.000000
-0.055628,0.161378,0.170696,0.000000
-0.055764,0.160740,0.170138,0.000000
-0.061782,0.168743,0.179697,0.000000
-0.067930,0.171512,0.184475,0.000000
-0.069364,0.172220,0.185664,0.000000
-0.070305,0.177868,0.191258,0.000000
-0.067659,0.176058,0.188611,0.000000
-0.066890,0.175536,0.187848,0.000000
-0.065240,0.154265,0.167493,0.000000
-0.059931,0.147677,0.159374,0.000000
-0.055824,0.145739,0.156064,0.000000
-0.053115,0.141539,0.151177,0.000000
-0.051118,0.143983,0.152788,0.000000
-0.055350,0.149898,0.159791,0.000000
-0.058709,0.145646,0.157033,0.000000
-0.053139,0.143818,0.153321,0.000000
-0.050575,0.142900,0.151586,0.000000
-0.042383,0.138621,0.144956,0.000000
-0.053241,0.159234,0.167899,0.000000
-0.055884,0.160474,0.169926,0.000000
-0.062970,0.169463,0.180784,0.000000
-0.070258,0.173256,0.186959,0.000000
-0.066485,0.174629,0.186857,0.000000
-0.069127,0.173313,0.186590,0.000000
-0.066028,0.176606,0.188545,0.000000
-0.064583,0.171526,0.183282,0.000000
-0.065729,0.153178,0.166685,0.000000
-0.059000,0.148375,0.159675,0.000000
-0.056414,0.143659,0.154338,0.000000
-0.057155,0.143365,0.154338,0.000000
-0.053278,0.147449,0.156780,0.000000
-0.055261,0.146250,0.156342,0.000000
-0.057761,0.144099,0.155245,0.000000
-0.052395,0.143855,0.153099,0.000000
-0.049764,0.142371,0.150818,0.000000
-0.042446,0.138639,0.144991,0.000000
-0.051754,0.161705,0.169785,0.000000
-0.056705,0.158884,0.168700,0.000000
-0.064852,0.172575,0.184358,0.000000
-0.068292,0.178742,0.191344,0.000000
-0.065707,0.173115,0.185165,0.000000
-0.070717,0.176462,0.190104,0.000000
-0.063835,0.176123,0.187334,0.000000
-0.064768,0.171862,0.183661,0.000000
-0.065513,0.154553,0.167865,0.000000
-0.057976,0.151709,0.162409,0.000000
-0.058374,0.146633,0.157825,0.000000
-0.057287,0.145735,0.156591,0.000000
-0.052759,0.148519,0.157612,0.000000
-0.056025,0.149496,0.159649,0.000000
-0.058971,0.145823,0.157296,0.000000
-0.050155,0.149496,0.157686,0.000000
-0.048755,0.142713,0.150812,0.000000
-0.047089,0.140420,0.148105,0.000000
-0.050754,0.163709,0.171396,0.000000
-0.058169,0.158091,0.168453,0.000000
-0.065799,0.168971,0.181330,0.000000
-0.068650,0.175752,0.188683,0.000000
-0.066625,0.170984,0.183506,0.000000
-0.069757,0.174925,0.188321,0.000000
-0.061365,0.171529,0.182176,0.000000
-0.065399,0.166527,0.178909,0.000000
-0.065505,0.153437,0.166835,0.000000
-0.057930,0.150566,0.161326,0.000000
-0.056433,0.144846,0.155451,0.000000
-0.057518,0.146043,0.156962,0.000000
-0.050381,0.145322,0.153808,0.000000
-0.059499,0.148892,0.160340,0.000000
-0.059268,0.147127,0.158616,0.000000
-0.051763,0.147765,0.156569,0.000000
-0.050077,0.144153,0.152604,0.000000
-0.050796,0.143568,0.152290,0.000000
-0.051233,0.158801,0.166861,0.000000
-0.060165,0.159784,0.170736,0.000000
-0.068368,0.168192,0.181556,0.000000
-0.067208,0.173980,0.186510,0.000000
-0.066797,0.172221,0.184721,0.000000
-0.070210,0.175669,0.189180,0.000000
-0.063325,0.167154,0.178747,0.000000
-0.067386,0.167010,0.180092,0.000000
-0.063791,0.153166,0.165919,0.000000
-0.055958,0.149067,0.159224,0.000000
-0.057268,0.144574,0.155503,0.000000
-0.055859,0.147258,0.157497,0.000000
-0.054863,0.146996,0.156900,0.000000
-0.060595,0.147296,0.159273,0.000000
-0.057638,0.146721,0.157636,0.000000
-0.049714,0.147768,0.155907,0.000000
-0.050898,0.143266,0.152038,0.000000
-0.050770,0.145987,0.154563,0.000000
-0.054610,0.151421,0.160968,0.000000
-0.062438,0.155929,0.167965,0.000000
-0.066364,0.166142,0.178906,0.000000
-0.062767,0.171092,0.182242,0.000000
-0.069963,0.173120,0.186722,0.000000
-0.067703,0.176247,0.188804,0.000000
-0.064419,0.164593,0.176751,0.000000
-0.069616,0.160229,0.174699,0.000000
-0.061068,0.147210,0.159374,0.000000
-0.051588,0.143861,0.152831,0.000000
-0.058652,0.147802,0.159014,0.000000
-0.055152,0.150059,0.159873,0.000000
-0.056992,0.148623,0.159176,0.000000
-0.061442,0.146458,0.158824,0.000000
-0.055614,0.148718,0.158777,0.000000
-0.050184,0.146324,0.154690,0.000000
-0.054894,0.146818,0.156744,0.000000
-0.054757,0.150356,0.160016,0.000000
-0.056921,0.151836,0.162155,0.000000
-0.063339,0.153314,0.165882,0.000000
-0.063703,0.165422,0.177264,0.000000
-0.066110,0.171570,0.183867,0.000000
-0.069628,0.176359,0.189606,0.000000
-0.066921,0.180637,0.192635,0.000000
