omega_ref,omega_pll,Iq_ref,Iq_meas
699.984741,693.933899,0.746913,0.511349
699.984741,695.530212,0.746913,0.748098
699.984741,695.422180,0.642284,0.612848
699.984741,696.556641,0.642284,0.430707
699.984741,701.694519,0.521381,0.402996
699.984741,701.803284,0.521381,0.839720
699.984741,701.516357,0.101234,0.425788
699.984741,702.868774,0.101234,0.171543
699.984741,702.593750,-0.128064,-0.225437
699.984741,701.677002,-0.128064,-0.181089
699.984741,701.469543,0.086762,-0.233366
699.984741,701.615112,0.086762,0.315010
699.984741,701.086121,0.122578,0.271127
699.984741,703.231323,0.122578,0.007642
699.984741,701.747559,-0.089558,-0.062278
699.984741,698.916931,-0.089558,-0.195098
699.984741,697.086487,0.375764,0.183721
699.984741,695.938416,0.375764,0.489193
699.984741,694.835144,0.732687,0.757998
699.984741,697.077393,0.732687,0.694842
699.984741,695.433289,0.521350,0.514018
699.984741,698.453003,0.521350,0.039980
699.984741,702.200256,0.377078,0.540923
699.984741,701.983826,0.377078,0.529508
699.984741,701.110840,0.082589,0.257861
699.984741,702.826233,0.082589,0.160205
699.984741,702.229309,-0.012265,0.080168
699.984741,702.279541,-0.012265,-0.168023
699.984741,701.773926,0.045944,0.199155
699.984741,701.922302,0.045944,0.093695
699.984741,701.967163,0.092471,0.089902
699.984741,704.120239,0.092471,0.020275
699.984741,701.498596,-0.064234,0.011218
699.984741,699.250427,-0.064234,-0.216565
699.984741,697.781189,0.342838,0.359325
699.984741,696.394775,0.342838,0.419647
699.984741,694.719788,0.673588,0.419895
699.984741,696.832703,0.673588,0.612259
699.984741,695.186462,0.659849,0.629920
699.984741,698.732117,0.659849,0.619394
699.984741,702.531555,0.350600,0.618307
699.984741,701.983643,0.350600,0.479425
699.984741,702.026428,0.052952,0.157859
699.984741,703.099731,0.052952,0.145671
699.984741,701.816956,0.034314,0.090517
699.984741,701.911316,0.034314,-0.191584
699.984741,702.573608,0.071320,0.276646
699.984741,701.835144,0.071320,0.315949
699.984741,703.096436,0.056479,0.172383
699.984741,703.893188,0.056479,0.149110
699.984741,701.389526,-0.060807,0.024212
699.984741,699.091370,-0.060807,-0.295617
699.984741,698.166138,0.333096,0.420741
699.984741,695.715515,0.333096,0.465979
699.984741,695.062317,0.712271,0.775708
699.984741,696.976318,0.712271,0.689651
699.984741,695.336121,0.696065,0.548070
699.984741,698.666626,0.696065,0.540726
699.984741,702.734131,0.311574,0.622742
699.984741,702.612488,0.311574,0.520664
699.984741,703.079468,-0.036517,0.111474
699.984741,702.603271,-0.036517,0.067979
699.984741,702.189331,0.040788,0.084126
699.984741,702.216797,0.040788,-0.085997
699.984741,702.661865,-0.021629,-0.026586
699.984741,701.736633,-0.021629,0.013709
699.984741,703.481140,0.019483,0.032795
699.984741,702.477051,0.019483,0.393195
699.984741,701.925415,-0.039790,-0.156116
699.984741,699.085144,-0.039790,-0.271984
699.984741,698.081848,0.317021,0.332574
699.984741,696.143311,0.317021,0.427513
699.984741,695.802856,0.612045,0.350572
699.984741,695.822266,0.612045,0.542068
699.984741,696.078125,0.690675,0.482739
699.984741,698.228882,0.690675,0.617558
699.984741,702.132507,0.320560,0.550395
699.984741,701.727539,0.320560,0.335392
699.984741,703.231567,-0.015149,0.113561
699.984741,701.789368,-0.015149,0.064274
699.984741,702.436340,0.018901,-0.215566
699.984741,701.111145,0.018901,-0.001589
699.984741,701.518372,0.068985,0.145447
699.984741,700.756531,0.068985,0.160199
699.984741,702.491394,0.077365,0.064902
699.984741,701.806335,0.077365,0.288196
699.984741,701.568787,-0.058166,-0.185065
699.984741,698.429688,-0.058166,-0.165867
699.984741,697.001648,0.405289,0.362424
699.984741,695.470642,0.405289,0.390923
699.984741,696.336792,0.641829,0.651959
699.984741,696.415100,0.641829,0.567827
699.984741,696.607544,0.563371,0.373830
699.984741,699.307373,0.563371,0.740133
699.984741,702.113586,0.223515,0.472982
699.984741,701.962646,0.223515,0.429837
699.984741,702.263611,-0.053371,0.006606
699.984741,701.327881,-0.053371,-0.032580
699.984741,702.228027,-0.002620,-0.052507
699.984741,700.820679,-0.002620,-0.007750
699.984741,700.684631,0.174479,0.054962
699.984741,700.840271,0.174479,0.222239
699.984741,702.311707,0.052046,0.169181
699.984741,701.368408,0.052046,-0.036595
699.984741,700.410461,-0.054087,-0.283546
699.984741,698.248474,-0.054087,0.264974
699.984741,696.756592,0.454080,0.429226
699.984741,695.740723,0.454080,0.479560
699.984741,695.428284,0.617620,0.589710
699.984741,695.843262,0.617620,0.505854
699.984741,696.009583,0.604487,0.292183
699.984741,699.121521,0.604487,0.872907
699.984741,701.596619,0.287661,0.600741
699.984741,702.423401,0.287661,0.301007
699.984741,701.938354,-0.076547,0.063775
699.984741,701.394470,-0.076547,-0.095718
699.984741,701.845581,-0.014142,-0.341479
699.984741,701.201721,-0.014142,0.081694
699.984741,700.867920,0.172350,0.441042
699.984741,701.371033,0.172350,0.127227
699.984741,702.908081,0.003273,0.084096
699.984741,702.304077,0.003273,-0.406932
699.984741,700.056458,-0.146357,-0.181102
699.984741,697.341309,-0.146357,-0.219500
699.984741,695.395813,0.553527,0.537536
699.984741,694.748047,0.553527,0.463777
699.984741,695.257935,0.793295,0.424644
699.984741,696.284607,0.793295,0.610726
699.984741,696.020447,0.596267,0.480127
