omega_ref,omega_pll,Iq_ref,Iq_meas
699.984741,702.002258,-0.026812,-0.121884
699.984741,702.472351,-0.058435,-0.084900
699.984741,701.860352,-0.058435,0.067519
699.984741,703.698547,-0.212236,-0.008897
699.984741,702.407471,-0.212236,-0.307819
699.984741,698.583435,0.336052,-0.202192
699.984741,696.534668,0.336052,0.411780
699.984741,694.935730,0.753862,0.524061
699.984741,694.301941,0.753862,0.667333
699.984741,696.265015,0.638416,0.720440
699.984741,695.638916,0.638416,0.623727
699.984741,697.708923,0.501330,0.494066
699.984741,701.933594,0.501330,0.582854
699.984741,702.170837,0.016678,0.577084
699.984741,701.735352,0.016678,0.255269
699.984741,703.116943,-0.103757,0.175872
699.984741,702.972595,-0.103757,-0.057796
699.984741,702.428345,-0.047374,-0.191708
699.984741,701.766174,-0.047374,-0.066657
699.984741,702.016785,-0.017460,-0.175098
699.984741,700.764771,-0.017460,0.058899
699.984741,703.424866,-0.188615,-0.180075
699.984741,701.961304,-0.188615,-0.164738
699.984741,698.700867,0.317682,-0.233349
699.984741,696.515625,0.317682,0.414028
699.984741,695.210754,0.717064,0.242319
699.984741,694.152893,0.717064,0.446421
699.984741,695.957703,0.665017,0.671114
699.984741,694.814636,0.665017,0.676881
699.984741,697.269470,0.544765,0.559100
699.984741,701.985657,0.544765,0.775344
699.984741,701.772644,0.058401,0.210455
699.984741,701.487183,0.058401,0.207888
699.984741,702.927429,-0.082769,0.249230
699.984741,702.130737,-0.082769,0.310629
699.984741,702.200867,-0.020879,-0.264812
699.984741,702.067627,-0.020879,0.017434
699.984741,701.753967,0.014499,-0.224585
699.984741,701.752747,0.014499,0.149175
699.984741,703.543579,-0.197646,-0.196833
699.984741,702.345886,-0.197646,-0.144368
699.984741,698.767517,0.313696,-0.469897
699.984741,697.196106,0.313696,0.360637
699.984741,695.642700,0.671725,0.297019
699.984741,694.162354,0.671725,0.773773
699.984741,696.329285,0.623578,0.640469
699.984741,694.645325,0.623578,0.562101
699.984741,697.437927,0.523616,0.760228
699.984741,701.406372,0.523616,0.671461
699.984741,701.409302,0.095696,0.240179
699.984741,702.244812,0.095696,0.287541
699.984741,703.168701,-0.110783,0.333531
699.984741,702.191223,-0.110783,-0.117543
699.984741,701.635071,0.039898,-0.314544
699.984741,702.065674,0.039898,0.218300
699.984741,701.133911,0.085100,0.032886
699.984741,702.457336,0.085100,0.155543
699.984741,703.094666,-0.142107,0.210020
699.984741,701.499023,-0.142107,-0.134782
699.984741,699.044250,0.290936,-0.332284
699.984741,697.325317,0.290936,0.044436
699.984741,695.190308,0.728793,0.375253
699.984741,694.743164,0.728793,0.706802
699.984741,696.380981,0.627185,0.706584
699.984741,695.040710,0.627185,0.463817
699.984741,698.072449,0.461606,0.538341
699.984741,702.004761,0.461606,0.675221
699.984741,701.781494,0.058865,0.422367
699.984741,702.566467,0.058865,0.282194
699.984741,702.626282,-0.047644,0.159624
699.984741,702.798035,-0.047644,-0.146305
699.984741,701.296387,0.083810,-0.206319
699.984741,702.306030,0.083810,-0.093935
699.984741,701.565186,0.045021,0.292753
699.984741,703.759338,0.045021,0.126772
699.984741,702.593994,-0.080666,0.329211
699.984741,701.341858,-0.080666,-0.174711
699.984741,697.992920,0.417364,-0.199555
699.984741,697.571228,0.417364,0.373736
699.984741,695.398071,0.721167,0.505365
699.984741,695.898193,0.721167,0.497175
699.984741,696.386047,0.640885,0.621209
699.984741,696.536011,0.640885,0.432254
699.984741,699.374878,0.329972,0.525641
699.984741,702.875732,0.329972,0.474687
699.984741,702.315979,0.004615,0.400959
699.984741,703.944214,0.004615,0.118726
699.984741,702.397095,-0.019904,0.136203
699.984741,703.366699,-0.019904,-0.023737
699.984741,701.697083,0.042523,-0.047606
699.984741,702.131165,0.042523,0.244639
699.984741,701.044739,0.104246,0.083242
699.984741,702.857056,0.104246,0.151044
699.984741,702.852783,-0.105268,0.061045
699.984741,702.253174,-0.105268,-0.127291
699.984741,698.935242,0.314496,0.025674
699.984741,697.467041,0.314496,0.310540
699.984741,695.773987,0.675496,0.355115
699.984741,696.900879,0.675496,0.644632
699.984741,696.505432,0.621455,0.578148
699.984741,696.971802,0.621455,0.435958
699.984741,700.498657,0.197262,0.716230
699.984741,702.691833,0.197262,0.443386
699.984741,702.229736,-0.000016,0.341915
699.984741,703.339478,-0.000016,0.093033
699.984741,701.708130,0.043538,-0.112828
699.984741,702.013672,0.043538,-0.167476
699.984741,701.656860,0.037870,0.062941
699.984741,701.464478,0.037870,0.135025
699.984741,701.163513,0.082052,0.042558
699.984741,702.244629,0.082052,0.149796
699.984741,701.985168,-0.017775,-0.023052
699.984741,701.194031,-0.017775,-0.160251
699.984741,698.315247,0.380000,0.158172
699.984741,696.805359,0.380000,0.376151
699.984741,696.061951,0.643416,0.388729
699.984741,696.149719,0.643416,0.597461
699.984741,696.150085,0.659518,0.412757
699.984741,696.215027,0.659518,0.419789
699.984741,700.020447,0.251438,0.587960
699.984741,701.635071,0.251438,0.467650
699.984741,702.200439,0.007049,0.512929
699.984741,702.753906,0.007049,0.112164
699.984741,702.154541,-0.002480,-0.180282
699.984741,702.036133,-0.002480,-0.053157
699.984741,701.023926,0.109779,0.078053
699.984741,700.642761,0.109779,0.177548
699.984741,701.288147,0.073307,0.147550
699.984741,702.604797,0.073307,0.070534
699.984741,702.471191,-0.067820,-0.230063
699.984741,700.341370,-0.067820,-0.031346
699.984741,697.586121,0.462830,-0.058042
699.984741,696.480225,0.462830,0.427480
699.984741,696.109070,0.644136,0.475249
699.984741,695.383606,0.644136,0.441121
699.984741,696.648682,0.609362,0.508634
699.984741,696.201172,0.609362,0.683879
699.984741,700.339111,0.218133,0.951829
699.984741,701.593323,0.218133,0.440301
699.984741,703.599243,-0.149338,0.337297
699.984741,702.320618,-0.149338,-0.079730
699.984741,703.028564,-0.109355,-0.057259
699.984741,703.008118,-0.109355,-0.066856
699.984741,700.314209,0.174491,-0.093802
699.984741,701.505371,0.174491,0.224308
699.984741,701.406311,0.049998,0.223927
699.984741,702.205505,0.049998,0.029840
699.984741,702.846436,-0.120704,-0.105606
699.984741,700.893311,-0.120704,-0.159124
699.984741,697.035034,0.511208,-0.358205
699.984741,697.726990,0.511208,0.456504
699.984741,696.239319,0.619856,0.486362
699.984741,694.535950,0.619856,0.409481
699.984741,696.568359,0.607803,0.381741
699.984741,696.862366,0.607803,0.684879
699.984741,699.755371,0.273487,0.709304
699.984741,702.049500,0.273487,0.317063
699.984741,702.292358,-0.009129,0.279006
699.984741,701.601929,-0.009129,-0.034640
699.984741,702.396973,-0.036125,0.098439
699.984741,702.093506,-0.036125,0.088334
699.984741,700.256165,0.187668,0.060512
699.984741,701.636475,0.187668,-0.024183
699.984741,701.570984,0.038615,0.266267
699.984741,702.986816,0.038615,-0.075756
699.984741,703.669006,-0.206859,0.325358
699.984741,701.316772,-0.206859,-0.171292
699.984741,696.967957,0.519245,-0.316921
699.984741,698.040894,0.519245,0.385734
699.984741,696.004333,0.647141,0.472809
699.984741,695.162598,0.647141,0.437853
699.984741,695.997253,0.674288,0.590486
699.984741,696.437439,0.674288,0.608179
699.984741,699.951172,0.257863,0.874382
699.984741,702.759888,0.257863,0.405577
699.984741,702.337891,-0.009220,0.415590
699.984741,702.017700,-0.009220,-0.135624
699.984741,703.040527,-0.103494,-0.048445
699.984741,703.662170,-0.103494,-0.264579
699.984741,700.375793,0.174716,0.062455
699.984741,701.635376,0.174716,0.214743
699.984741,700.805054,0.124051,0.211943
699.984741,702.807495,0.124051,0.006056
699.984741,702.914063,-0.117583,0.343815
699.984741,701.629883,-0.117583,-0.158238
699.984741,698.157104,0.395787,-0.294199
699.984741,697.225342,0.395787,0.406477
699.984741,695.495178,0.706016,0.335349
699.984741,695.993835,0.706016,0.475147
699.984741,696.969788,0.570589,0.855667
699.984741,696.707642,0.570589,0.678393
699.984741,700.297668,0.217838,0.605089
699.984741,702.561157,0.217838,0.418944
699.984741,702.469971,-0.027525,0.474514
699.984741,702.682617,-0.027525,-0.190989
699.984741,702.555969,-0.053611,0.066612
699.984741,702.714783,-0.053611,-0.054613
699.984741,701.114990,0.090750,0.034578
699.984741,701.304626,0.090750,0.149907
699.984741,700.441162,0.158734,0.093293
699.984741,702.666443,0.158734,-0.007706
699.984741,703.188599,-0.151993,0.259588
699.984741,701.040039,-0.151993,-0.062127
699.984741,697.762085,0.434548,0.039377
699.984741,697.134644,0.434548,0.408556
699.984741,695.693970,0.680886,0.121942
699.984741,695.809021,0.680886,0.438881
699.984741,696.624084,0.605125,0.809566
699.984741,696.372009,0.605125,1.019731
699.984741,701.284485,0.105426,0.635535
699.984741,702.379761,0.105426,0.348994
699.984741,702.400330,-0.028151,-0.090330
699.984741,701.922119,-0.028151,-0.120375
699.984741,702.489502,-0.054132,0.000860
699.984741,702.079163,-0.054132,0.027584
699.984741,701.242371,0.068959,-0.028084
699.984741,700.872559,0.068959,0.280041
699.984741,701.153259,0.070613,-0.079617
699.984741,702.792725,0.070613,0.272972
699.984741,702.327576,-0.068644,-0.126555
699.984741,699.474121,-0.068644,0.104313
699.984741,697.518433,0.454454,-0.021747
699.984741,694.801208,0.454454,0.317356
699.984741,694.530823,0.805386,0.296796
699.984741,695.255493,0.805386,0.537672
699.984741,696.214661,0.652912,0.841346
699.984741,695.721069,0.652912,0.866323
699.984741,701.844910,0.047303,0.665015
699.984741,701.566284,0.047303,0.318397
699.984741,702.599060,-0.049476,-0.050462
699.984741,701.904785,-0.049476,-0.019696
699.984741,702.072327,-0.007793,-0.041505
699.984741,701.855591,-0.007793,0.116543
699.984741,701.846069,0.003725,-0.007935
699.984741,700.360718,0.003725,0.439230
699.984741,701.710022,0.006639,-0.170980
699.984741,702.956543,0.006639,-0.139908
699.984741,701.774048,-0.011955,-0.053812
699.984741,698.477966,-0.011955,0.138601
699.984741,697.453735,0.460060,0.060294
699.984741,694.801697,0.460060,0.364351
699.984741,694.512390,0.806239,-0.045848
699.984741,694.192505,0.806239,0.820606
699.984741,695.390015,0.744180,0.947047
699.984741,695.711792,0.744180,0.625563
699.984741,702.049255,0.028787,0.744412
699.984741,700.761719,0.028787,0.246734
699.984741,701.762756,0.047205,-0.044067
699.984741,701.957458,0.047205,0.109717
699.984741,701.186523,0.099969,0.059358
699.984741,700.822205,0.099969,0.194098
699.984741,702.126770,-0.013293,0.256471
699.984741,700.583862,-0.013293,0.075432
699.984741,701.373108,0.056933,-0.215238
699.984741,702.769958,0.056933,0.142951
699.984741,701.773743,0.002871,0.075524
699.984741,699.013184,0.002871,0.102194
699.984741,698.237000,0.387130,0.027951
699.984741,695.229187,0.387130,0.216331
699.984741,695.120605,0.747729,0.155462
699.984741,695.193054,0.747729,0.806589
699.984741,695.512451,0.736048,0.874514
699.984741,695.701721,0.736048,0.675814
699.984741,702.096924,0.028218,0.706010
699.984741,701.433655,0.028218,0.113709
699.984741,702.320679,-0.010826,-0.079068
699.984741,701.908997,-0.010826,0.003395
699.984741,702.438293,-0.039465,0.073864
699.984741,701.691589,-0.039465,0.069542
699.984741,701.224731,0.080205,0.030992
699.984741,699.835754,0.080205,0.267480
699.984741,701.629028,0.026716,-0.089090
699.984741,703.450745,0.026716,0.176263
699.984741,700.759766,0.113184,0.001847
699.984741,697.927307,0.113184,0.268136
699.984741,696.388733,0.597594,0.528630
699.984741,694.742493,0.597594,0.348958
699.984741,694.817261,0.797404,0.333474
699.984741,695.652039,0.797404,0.807868
699.984741,695.386292,0.767888,0.949240
699.984741,696.855225,0.767888,0.414384
699.984741,703.195618,-0.076287,0.757478
699.984741,702.456238,-0.076287,0.009769
699.984741,702.688354,-0.040734,-0.008908
699.984741,702.483215,-0.040734,-0.057707
699.984741,701.909424,0.028603,0.017890
699.984741,701.881165,0.028603,0.115059
699.984741,701.389160,0.074128,0.033335
699.984741,701.172302,0.074128,-0.127050
699.984741,701.372192,0.066730,0.054532
699.984741,703.472046,0.066730,0.164240
699.984741,701.234009,0.073020,0.273827
699.984741,699.546814,0.073020,0.136433
699.984741,697.098938,0.527864,0.031283
699.984741,695.965698,0.527864,0.105457
699.984741,695.409119,0.736225,0.423612
699.984741,696.413086,0.736225,0.754109
699.984741,696.054321,0.694259,0.817441
699.984741,697.462463,0.694259,0.384740
699.984741,702.005066,0.053817,0.654063
699.984741,702.647095,0.053817,0.025070
699.984741,702.884338,-0.058035,0.447538
699.984741,702.974976,-0.058035,-0.109305
699.984741,702.116211,0.008795,0.011794
699.984741,702.354309,0.008795,0.044038
699.984741,700.482056,0.177703,0.029858
699.984741,700.868286,0.177703,-0.017008
699.984741,702.384644,-0.038674,0.235164
699.984741,703.602783,-0.038674,-0.030890
699.984741,701.589111,0.034533,-0.055860
699.984741,699.676514,0.034533,0.101669
699.984741,696.459167,0.598449,0.059898
699.984741,696.599060,0.598449,0.175997
699.984741,695.688782,0.708073,0.762040
699.984741,696.174500,0.708073,0.764237
699.984741,696.135437,0.686492,0.718349
699.984741,698.389038,0.686492,0.678079
699.984741,702.229980,0.029408,0.613533
699.984741,703.163452,0.029408,0.032036
699.984741,703.003662,-0.072108,-0.109359
699.984741,702.167053,-0.072108,-0.069272
699.984741,702.999878,-0.091672,-0.155562
699.984741,702.775024,-0.091672,-0.066387
699.984741,700.319824,0.188523,-0.146479
699.984741,701.449890,0.188523,-0.062941
699.984741,702.347778,-0.040821,0.300994
699.984741,702.841614,-0.040821,0.170184
699.984741,702.187195,-0.038481,-0.080992
699.984741,699.520203,-0.038481,0.060712
699.984741,697.011292,0.526622,-0.251342
699.984741,697.332520,0.526622,0.172970
699.984741,696.283325,0.627839,0.610674
699.984741,695.577515,0.627839,0.653682
699.984741,696.133484,0.669127,0.607715
699.984741,698.232727,0.669127,0.677328
699.984741,702.105286,0.025803,0.523341
699.984741,702.820374,0.025803,0.188249
699.984741,703.164612,-0.106878,0.213432
699.984741,701.870850,-0.106878,-0.033791
699.984741,703.296570,-0.142711,-0.282287
699.984741,701.821594,-0.142711,-0.135524
699.984741,700.186951,0.183629,-0.187944
699.984741,701.306519,0.183629,-0.063229
699.984741,701.822937,-0.000935,0.144068
699.984741,702.489990,-0.000935,0.151219
699.984741,701.537354,0.018879,-0.049239
699.984741,698.439819,0.018879,0.114570
699.984741,696.915405,0.526243,-0.035630
699.984741,696.114990,0.526243,0.476342
699.984741,695.545776,0.699959,0.416718
699.984741,695.457520,0.699959,0.691874
699.984741,695.974426,0.681342,0.653808
699.984741,697.493530,0.681342,0.456318
699.984741,701.935913,0.040226,0.622859
699.984741,702.613464,0.040226,0.263873
699.984741,702.842773,-0.074258,0.071072
699.984741,702.428040,-0.074258,0.076386
699.984741,703.681396,-0.187104,-0.103298
699.984741,701.691101,-0.187104,-0.180459
699.984741,700.523193,0.142129,-0.067021
699.984741,700.471619,0.142129,0.030248
699.984741,700.812866,0.106122,0.204402
699.984741,702.182129,0.106122,0.179875
699.984741,701.532349,0.020059,0.138387
699.984741,698.451355,0.020059,0.050408
699.984741,697.430908,0.469161,-0.211989
699.984741,696.471802,0.469161,0.497015
699.984741,695.166565,0.739669,0.464196
699.984741,695.195190,0.739669,0.688873
699.984741,695.696777,0.712188,0.694239
699.984741,696.814575,0.712188,0.807312
699.984741,702.136902,0.019304,0.568744
699.984741,701.879883,0.019304,0.311536
699.984741,701.365112,0.091493,0.165928
699.984741,701.516235,0.091493,0.172390
699.984741,701.908752,0.021468,0.101630
699.984741,701.806091,0.021468,-0.066123
699.984741,701.960571,0.002925,-0.126246
699.984741,701.995728,0.002925,-0.170896
699.984741,701.696411,0.019429,0.119412
699.984741,703.390869,0.019429,0.016259
699.984741,702.207092,-0.049099,0.085179
699.984741,699.016296,-0.049099,0.000000
699.984741,696.813721,0.540228,-0.114317
699.984741,695.531860,0.540228,0.598395
699.984741,694.576111,0.811829,0.494685
699.984741,696.305420,0.811829,0.728636
699.984741,696.013794,0.686623,0.766762
699.984741,697.731873,0.686623,0.583124
699.984741,702.445740,-0.007444,0.754194
699.984741,702.510620,-0.007444,0.274039
699.984741,701.811157,0.047333,0.156850
699.984741,702.904602,0.047333,0.146589
699.984741,701.629089,0.055632,-0.006863
699.984741,702.560425,0.055632,-0.144430
699.984741,702.351379,-0.036150,0.076459
699.984741,701.984253,-0.036150,0.123257
699.984741,702.116272,-0.025488,0.065714
699.984741,704.303162,-0.025488,0.088395
699.984741,702.222107,-0.051454,0.057081
699.984741,699.842224,-0.051454,-0.230849
699.984741,697.837524,0.424792,-0.115374
699.984741,696.079285,0.424792,0.352242
699.984741,694.278076,0.837656,0.249880
699.984741,696.353394,0.837656,0.726511
699.984741,694.584656,0.841104,0.725392
699.984741,697.947388,0.841104,0.612230
699.984741,702.794495,-0.042619,1.057051
699.984741,702.632080,-0.042619,0.302880
699.984741,702.549194,-0.033750,0.144944
699.984741,703.809814,-0.033750,0.094990
699.984741,702.694824,-0.067039,-0.163269
699.984741,702.368530,-0.067039,-0.246954
699.984741,701.629089,0.034377,0.047425
699.984741,701.653198,0.034377,-0.025716
699.984741,701.411438,0.047866,0.105112
699.984741,703.606262,0.047866,0.254300
699.984741,701.190186,0.063200,0.006268
699.984741,699.100647,0.063200,-0.174433
699.984741,697.971375,0.415715,0.293408
699.984741,696.074097,0.415715,0.369614
699.984741,694.412903,0.827584,0.420369
699.984741,696.461548,0.827584,0.689981
699.984741,694.830322,0.817725,0.596741
699.984741,698.093750,0.817725,1.003931
699.984741,702.686768,-0.028046,0.845913
699.984741,702.657471,-0.028046,0.138550
699.984741,702.644470,-0.041199,0.103163
699.984741,703.777100,-0.041199,0.117237
699.984741,703.245972,-0.126175,0.037124
699.984741,701.615967,-0.126175,-0.421858
699.984741,701.892090,0.003863,-0.150484
699.984741,701.190186,0.003863,0.148684
699.984741,701.790161,0.002651,0.078988
699.984741,702.669983,0.002651,0.128786
699.984741,700.771057,0.104834,-0.101072
699.984741,698.132263,0.104834,-0.139892
699.984741,696.966064,0.525775,0.385928
699.984741,695.101135,0.525775,0.477759
699.984741,694.904907,0.776605,0.792775
699.984741,695.886536,0.776605,0.722249
699.984741,694.777588,0.824498,0.578585
699.984741,698.033386,0.824498,0.708465
