ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.031673,0.182946,0.185668,13.956846
-0.034242,0.191558,0.194594,14.001637
-0.027966,0.173805,0.176041,14.087917
-0.029297,0.169839,0.172348,14.103099
-0.026430,0.156997,0.159207,14.086740
-0.018095,0.153276,0.154341,14.118185
-0.016375,0.148722,0.149621,14.099178
-0.018302,0.153399,0.154487,14.093096
-0.015512,0.157354,0.158117,14.075747
-0.021878,0.158880,0.160379,14.092348
-0.019347,0.156396,0.157588,14.087773
-0.013700,0.154959,0.155564,14.135897
-0.013037,0.153059,0.153614,14.058593
-0.015345,0.154465,0.155225,14.008640
-0.015515,0.168965,0.169675,13.986475
-0.025675,0.174583,0.176461,13.963944
-0.033650,0.184385,0.187430,13.946181
-0.029093,0.187709,0.189950,13.983937
-0.030322,0.186137,0.188591,13.957733
-0.030912,0.188922,0.191434,14.017035
-0.027766,0.168095,0.170372,14.094048
-0.031029,0.163312,0.166233,14.092175
-0.023360,0.155443,0.157189,14.082772
-0.017470,0.152638,0.153635,14.109962
-0.018284,0.153191,0.154278,14.097866
-0.017491,0.156792,0.157765,14.078623
-0.017872,0.158527,0.159532,14.073386
-0.023402,0.158871,0.160585,14.059352
-0.019142,0.158878,0.160027,14.098762
-0.012788,0.156760,0.157281,14.115170
-0.016024,0.155168,0.155993,14.063648
-0.013013,0.154718,0.155264,14.012868
-0.018535,0.165180,0.166217,13.992389
-0.029233,0.170295,0.172786,13.960868
-0.030218,0.179534,0.182059,13.951735
-0.028459,0.182574,0.184779,13.982486
-0.031613,0.183502,0.186205,13.952641
-0.029913,0.183237,0.185662,14.018494
-0.030193,0.169604,0.172271,14.082683
-0.032655,0.164033,0.167252,14.086713
-0.018997,0.152795,0.153971,14.102267
-0.014633,0.149824,0.150537,14.105796
-0.018988,0.156537,0.157684,14.091552
-0.016139,0.155603,0.156438,14.062746
-0.020153,0.159153,0.160423,14.064703
-0.023637,0.160997,0.162723,14.049268
-0.018412,0.157393,0.158466,14.089034
-0.012770,0.151010,0.151549,14.085625
-0.016149,0.155426,0.156263,14.052929
-0.013705,0.154993,0.155598,13.993113
-0.022690,0.168542,0.170063,13.987933
-0.029814,0.176075,0.178582,13.948245
-0.027233,0.187579,0.189546,13.950713
-0.031402,0.187688,0.190297,13.964061
-0.033973,0.189052,0.192081,13.950685
-0.029176,0.189640,0.191871,14.018888
-0.033063,0.171628,0.174784,14.087584
-0.029809,0.164823,0.167497,14.083319
-0.024570,0.152432,0.154400,14.101803
-0.016161,0.150169,0.151036,14.077928
-0.020209,0.154808,0.156121,14.086700
-0.018766,0.155681,0.156808,14.061048
-0.023725,0.160754,0.162495,14.071652
-0.027942,0.158981,0.161418,14.050193
-0.018023,0.156286,0.157322,14.105034
-0.015003,0.153718,0.154448,14.083419
-0.013999,0.153787,0.154423,14.066083
-0.014383,0.152863,0.153538,13.996746
-0.020042,0.174970,0.176114,13.971920
-0.030020,0.176226,0.178765,13.937342
-0.029320,0.185809,0.188108,13.964856
-0.029088,0.188249,0.190483,13.969151
-0.033123,0.188007,0.190903,13.972708
-0.033428,0.178025,0.181137,14.038385
-0.034301,0.170658,0.174071,14.083098
-0.028178,0.168107,0.170452,14.082806
-0.019977,0.155640,0.156917,14.109669
-0.018056,0.151543,0.152615,14.081180
-0.016814,0.153990,0.154905,14.098828
-0.018407,0.153221,0.154322,14.057820
-0.023451,0.158660,0.160384,14.057230
-0.022849,0.162405,0.164005,14.057364
-0.016928,0.155865,0.156781,14.108567
-0.013618,0.151286,0.151898,14.078812
-0.011485,0.155192,0.155616,14.043514
-0.015105,0.153181,0.153924,13.990015
-0.024274,0.173562,0.175251,13.959022
-0.029017,0.179759,0.182086,13.928471
-0.031469,0.190537,0.193119,13.963993
-0.031995,0.192895,0.195530,13.953519
-0.028660,0.186841,0.189026,13.972983
-0.032248,0.183492,0.186304,14.041406
-0.033342,0.171871,0.175075,14.080855
-0.024484,0.171332,0.173073,14.092453
-0.021999,0.155302,0.156852,14.108597
-0.019545,0.153845,0.155082,14.081889
-0.015997,0.157431,0.158242,14.093345
-0.020388,0.154417,0.155757,14.068035
-0.023506,0.153561,0.155349,14.060559
-0.018035,0.158676,0.159698,14.064339
-0.016826,0.155901,0.156806,14.083142
-0.016464,0.160979,0.161819,14.083378
-0.013514,0.153499,0.154093,14.052462
-0.017438,0.153515,0.154502,13.999662
-0.021698,0.168240,0.169633,13.967264
-0.023481,0.173281,0.174864,13.951891
-0.028304,0.183454,0.185624,13.951690
-0.030883,0.191047,0.193527,13.962664
-0.030598,0.185855,0.188357,13.970045
-0.036685,0.184207,0.187824,14.055332
-0.030541,0.165005,0.167808,14.071999
-0.021617,0.160311,0.161762,14.087785
-0.021978,0.155234,0.156782,14.072783
-0.016432,0.153893,0.154768,14.083380
-0.016789,0.155787,0.156689,14.077211
-0.022731,0.155024,0.156682,14.046601
-0.021840,0.156652,0.158167,14.052421
-0.015619,0.158467,0.159235,14.064514
-0.017174,0.155105,0.156053,14.084179
-0.012812,0.157565,0.158085,14.087260
-0.012565,0.153729,0.154242,14.043317
-0.019471,0.156410,0.157617,13.974715
-0.023901,0.168500,0.170187,13.959064
-0.023743,0.173486,0.175103,13.943508
-0.029547,0.188936,0.191233,13.932538
-0.030374,0.193608,0.195977,13.962789
-0.034136,0.187980,0.191055,13.963772
-0.041101,0.184184,0.188714,14.043418
-0.028173,0.166234,0.168604,14.064457
-0.020842,0.157706,0.159077,14.089072
-0.022203,0.155129,0.156710,14.069161
-0.016724,0.155918,0.156812,14.074394
-0.019089,0.153881,0.155060,14.073915
-0.024901,0.155351,0.157334,14.044561
-0.020451,0.154274,0.155624,14.056945
-0.016261,0.154446,0.155300,14.079812
-0.016838,0.153331,0.154253,14.085345
-0.010769,0.154136,0.154512,14.077149
-0.012689,0.156964,0.157476,14.035560
-0.021617,0.153150,0.154668,13.961149
-0.020890,0.168754,0.170042,13.955095
-0.021499,0.172562,0.173896,13.930491
-0.029585,0.187805,0.190121,13.918430
-0.026309,0.193850,0.195627,13.962667
-0.033578,0.192295,0.195205,13.947265
-0.042337,0.187296,0.192021,14.022131
-0.027438,0.169605,0.171810,14.060103
-0.024394,0.163928,0.165733,14.087173
-0.024044,0.156858,0.158690,14.065103
-0.018515,0.159549,0.160620,14.093245
-0.020455,0.154987,0.156331,14.094944
-0.023927,0.152092,0.153963,14.036285
-0.018698,0.152623,0.153764,14.057388
-0.016374,0.155227,0.156088,14.059529
-0.018985,0.157546,0.158686,14.075923
-0.011145,0.158975,0.159365,14.087848
-0.015695,0.156347,0.157132,14.046693
-0.020779,0.158796,0.160150,13.974628
-0.020643,0.167285,0.168554,13.979747
-0.021982,0.170992,0.172399,13.946246
-0.027878,0.179975,0.182121,13.929767
-0.024330,0.185966,0.187551,13.960705
-0.032192,0.185168,0.187946,13.960937
-0.036626,0.189845,0.193346,14.018215
-0.026373,0.167271,0.169338,14.065626
-0.023821,0.160507,0.162265,14.078941
-0.022953,0.155822,0.157504,14.076663
-0.018241,0.157032,0.158088,14.081770
-0.021899,0.157014,0.158534,14.092052
-0.024478,0.153022,0.154968,14.040133
-0.019213,0.151331,0.152546,14.059243
-0.016821,0.154543,0.155456,14.053830
-0.015940,0.156479,0.157289,14.089810
-0.011924,0.157738,0.158188,14.087796
-0.018054,0.160258,0.161272,14.042307
-0.021788,0.156955,0.158460,13.974540
-0.016553,0.170431,0.171233,13.979147
-0.021330,0.173252,0.174560,13.936937
-0.027570,0.185219,0.187260,13.939631
-0.027718,0.186613,0.188660,13.966290
-0.037618,0.188853,0.192563,13.966441
-0.042273,0.186104,0.190845,14.039174
-0.025867,0.163028,0.165068,14.088531
-0.022022,0.155081,0.156636,14.079729
-0.020618,0.155631,0.156991,14.080709
-0.018029,0.154067,0.155119,14.095034
-0.020283,0.156149,0.157461,14.097178
-0.022317,0.152603,0.154227,14.041838
-0.015700,0.156965,0.157748,14.058419
-0.019494,0.156938,0.158144,14.049264
-0.017470,0.162132,0.163070,14.097272
-0.011675,0.159413,0.159840,14.087405
-0.019303,0.159509,0.160672,14.037263
-0.021051,0.158232,0.159626,13.978058
-0.019125,0.173819,0.174868,13.970187
-0.024064,0.178456,0.180071,13.934027
-0.027576,0.183690,0.185748,13.953125
-0.030194,0.188636,0.191037,13.963778
-0.043123,0.187638,0.192530,13.973151
-0.037580,0.190264,0.193939,14.066723
-0.021688,0.158020,0.159501,14.099086
-0.021428,0.153685,0.155171,14.097068
-0.017829,0.155139,0.156161,14.090795
-0.017581,0.154120,0.155120,14.098043
-0.023526,0.155182,0.156955,14.086951
-0.020477,0.154216,0.155569,14.069096
-0.017747,0.156186,0.157191,14.067761
-0.020925,0.160531,0.161889,14.062490
-0.015236,0.160586,0.161307,14.102885
-0.017965,0.154861,0.155899,14.099277
-0.019807,0.154556,0.155820,14.041878
-0.019130,0.156176,0.157343,13.995442
-0.020426,0.173937,0.175132,13.964265
-0.027862,0.184260,0.186354,13.942962
-0.025334,0.187495,0.189199,13.961308
-0.032745,0.187188,0.190031,13.981309
-0.041467,0.186679,0.191229,13.977799
-0.033364,0.188183,0.191118,14.084753
-0.026211,0.162404,0.164505,14.085913
-0.022773,0.158024,0.159657,14.104154
-0.019395,0.152767,0.153993,14.100451
-0.018953,0.155465,0.156616,14.108705
-0.018922,0.152146,0.153318,14.097471
-0.018111,0.153118,0.154185,14.083050
-0.018061,0.157409,0.158442,14.056426
-0.019588,0.164598,0.165760,14.060237
-0.017337,0.158319,0.159265,14.097318
-0.018711,0.158225,0.159327,14.086867
-0.018122,0.156057,0.157106,14.031768
-0.016156,0.157523,0.158350,14.010743
-0.019790,0.172406,0.173538,13.967341
-0.023845,0.181695,0.183253,13.959753
-0.027635,0.180777,0.182877,13.954339
-0.034483,0.183701,0.186910,13.969906
-0.039014,0.186160,0.190204,13.982646
-0.027814,0.187246,0.189300,14.089787
-0.028793,0.167085,0.169547,14.074212
-0.020952,0.161954,0.163304,14.099280
-0.019696,0.153857,0.155113,14.095280
-0.021834,0.153472,0.155018,14.086766
-0.020535,0.152153,0.153532,14.082976
-0.014760,0.151665,0.152382,14.087994
-0.020861,0.157125,0.158503,14.057934
-0.016698,0.160846,0.161711,14.055517
-0.018657,0.157447,0.158549,14.093769
-0.020402,0.156105,0.157433,14.077376
-0.015958,0.152426,0.153259,14.048663
-0.015025,0.151720,0.152462,14.007180
-0.021115,0.171653,0.172947,13.956381
-0.020483,0.179022,0.180190,13.950952
-0.028532,0.183496,0.185701,13.967909
-0.039255,0.185386,0.189496,13.970974
-0.036114,0.180096,0.183682,13.989341
-0.032019,0.184702,0.187456,14.099603
-0.023599,0.159110,0.160851,14.078885
-0.018141,0.153643,0.154711,14.092063
-0.019743,0.154320,0.155578,14.091803
-0.024141,0.153354,0.155243,14.069909
-0.016784,0.153284,0.154200,14.071413
-0.016334,0.152734,0.153605,14.054538
-0.021625,0.160007,0.161462,14.034958
-0.015937,0.161132,0.161918,14.042721
-0.021187,0.160110,0.161506,14.083742
-0.017609,0.160556,0.161518,14.058464
-0.015116,0.155004,0.155739,14.033513
-0.015623,0.153759,0.154551,13.982375
-0.022457,0.172411,0.173867,13.963876
-0.019247,0.175478,0.176531,13.950460
-0.030577,0.181220,0.183782,13.959567
-0.038593,0.184251,0.188249,13.952029
-0.034007,0.189487,0.192514,13.981814
-0.031764,0.188797,0.191450,14.075443
-0.028420,0.167848,0.170237,14.082520
-0.020668,0.156109,0.157471,14.090104
-0.023413,0.156677,0.158417,14.087287
-0.024858,0.154036,0.156029,14.079830
-0.015820,0.150848,0.151675,14.083189
-0.013962,0.150043,0.150691,14.040396
-0.019999,0.158611,0.159867,14.056321
-0.016465,0.157873,0.158729,14.060509
-0.019945,0.156438,0.157704,14.092720
-0.018288,0.156891,0.157953,14.047092
-0.013569,0.155931,0.156520,14.023759
-0.017018,0.155157,0.156087,13.970163
-0.021112,0.174976,0.176245,13.965880
-0.020012,0.173828,0.174976,13.941350
-0.033028,0.185893,0.188804,13.948697
-0.040346,0.188660,0.192926,13.939389
-0.035437,0.189126,0.192418,13.998168
-0.031859,0.192359,0.194979,14.078918
-0.025979,0.167004,0.169013,14.082932
-0.019710,0.154149,0.155404,14.092212
-0.023007,0.155200,0.156896,14.077514
-0.024090,0.156263,0.158109,14.070484
-0.016504,0.153374,0.154259,14.080298
-0.017797,0.153946,0.154971,14.048722
-0.019178,0.155262,0.156442,14.064119
-0.016192,0.154495,0.155341,14.078309
-0.018506,0.155628,0.156724,14.084065
-0.017146,0.155832,0.156772,14.061743
-0.012686,0.154285,0.154806,14.020849
-0.018672,0.157427,0.158531,13.961955
-0.019781,0.176273,0.177379,13.957951
-0.023366,0.175143,0.176695,13.941391
-0.037574,0.188230,0.191944,13.952922
-0.039200,0.191708,0.195674,13.953240
-0.034461,0.192704,0.195761,14.002487
-0.034367,0.196023,0.199013,14.064035
-0.025515,0.169982,0.171886,14.091559
-0.024570,0.158031,0.159929,14.103892
-0.024626,0.153656,0.155617,14.087730
-0.018831,0.159679,0.160786,14.110923
-0.014808,0.150576,0.151302,14.100342
-0.015795,0.151339,0.152161,14.050006
-0.017509,0.155628,0.156610,14.067054
-0.017653,0.154813,0.155816,14.079572
-0.018983,0.149364,0.150566,14.082264
-0.016283,0.155613,0.156462,14.064682
-0.012953,0.154945,0.155486,14.003918
-0.018586,0.160231,0.161306,13.974059
-0.018352,0.172225,0.173200,13.965302
-0.024270,0.173199,0.174891,13.942492
-0.035105,0.187639,0.190895,13.930475
-0.035104,0.191815,0.195000,13.943670
-0.035124,0.195508,0.198638,13.986493
-0.033227,0.198023,0.200791,14.056325
-0.028009,0.168317,0.170632,14.076811
-0.028766,0.161528,0.164070,14.109650
-0.023352,0.153888,0.155650,14.070870
-0.019379,0.156038,0.157237,14.111334
-0.015922,0.151337,0.152172,14.091837
-0.012831,0.148238,0.148792,14.064926
-0.018577,0.156589,0.157687,14.084917
-0.020194,0.156368,0.157667,14.071931
-0.018353,0.154803,0.155887,14.090602
-0.010932,0.157092,0.157472,14.081162
-0.013677,0.154423,0.155028,14.012478
-0.016335,0.162752,0.163570,13.984007
-0.019698,0.170108,0.171245,13.966312
-0.028549,0.176513,0.178806,13.947673
-0.032475,0.184158,0.186999,13.943397
-0.032562,0.186401,0.189223,13.956328
-0.032951,0.191114,0.193934,13.971380
-0.030235,0.194211,0.196550,14.088873
-0.027836,0.160853,0.163244,14.085719
-0.028001,0.152329,0.154881,14.080680
-0.021035,0.153185,0.154622,14.077475
-0.018252,0.154205,0.155281,14.098608
-0.018948,0.153852,0.155015,14.081881
-0.015360,0.155411,0.156168,14.063277
-0.017503,0.156882,0.157855,14.075500
-0.021853,0.155345,0.156875,14.066948
-0.015937,0.153293,0.154119,14.092439
-0.013392,0.154011,0.154592,14.066480
-0.015802,0.157021,0.157814,13.995508
-0.015364,0.158591,0.159333,13.975666
-0.021087,0.172157,0.173444,13.955776
-0.029974,0.178736,0.181232,13.929624
-0.031790,0.188500,0.191162,13.942557
-0.033357,0.188971,0.191893,13.948628
-0.035211,0.192753,0.195943,13.969657
-0.027172,0.193931,0.195825,14.077764
-0.030555,0.164674,0.167484,14.078942
-0.027660,0.156333,0.158761,14.076464
-0.019397,0.150889,0.152131,14.085823
-0.017524,0.152811,0.153813,14.103135
-0.017610,0.151832,0.152850,14.077010
-0.016478,0.159089,0.159940,14.063896
-0.021198,0.158109,0.159524,14.049454
-0.023275,0.157608,0.159317,14.060988
-0.016107,0.151537,0.152391,14.100925
-0.013133,0.153361,0.153922,14.074353
-0.015288,0.156624,0.157368,14.010973
-0.014652,0.159935,0.160605,13.981793
-0.024189,0.172011,0.173703,13.958988
-0.031286,0.176409,0.179162,13.925488
-0.031724,0.185307,0.188003,13.949860
-0.031341,0.186679,0.189292,13.947840
-0.032732,0.190310,0.193105,13.986794
-0.027407,0.189021,0.190998,14.076603
-0.031265,0.165945,0.168864,14.071522
-0.029734,0.155240,0.158062,14.059373
-0.020852,0.152998,0.154412,14.086563
-0.018527,0.154431,0.155538,14.080572
-0.019522,0.155376,0.156597,14.071876
-0.016477,0.155207,0.156079,14.063454
-0.019366,0.163306,0.164450,14.068393
-0.023171,0.158445,0.160131,14.050982
-0.015156,0.153084,0.153833,14.113914
-0.013687,0.153359,0.153968,14.071881
-0.014002,0.156769,0.157393,14.019740
-0.015940,0.157458,0.158263,13.994544
-0.024843,0.173774,0.175541,13.962963
-0.032457,0.172853,0.175873,13.938576
-0.032952,0.181680,0.184644,13.968510
-0.030615,0.182654,0.185201,13.950693
-0.030901,0.188311,0.190830,13.999615
-0.028672,0.183918,0.186140,14.083970
-0.031442,0.165193,0.168159,14.080056
-0.024401,0.156499,0.158390,14.079677
-0.016558,0.150762,0.151669,14.100825
-0.015818,0.149015,0.149852,14.084584
-0.016400,0.156286,0.157144,14.062294
-0.018089,0.153673,0.154734,14.057839
-0.024628,0.160927,0.162801,14.060052
-0.022103,0.160140,0.161658,14.058523
-0.015863,0.151332,0.152161,14.106965
-0.014849,0.153221,0.153939,14.049958
-0.013834,0.162224,0.162812,14.005429
-0.013104,0.166187,0.166702,13.983282
-0.027093,0.176699,0.178764,13.948859
-0.030861,0.180916,0.183529,13.934184
-0.028188,0.184614,0.186754,13.965614
-0.028042,0.183647,0.185776,13.931708
-0.030425,0.191613,0.194013,14.008366
-0.031016,0.189892,0.192408,14.080832
-0.033022,0.168314,0.171522,14.082412
-0.024346,0.158759,0.160615,14.092939
-0.019009,0.151644,0.152830,14.117174
-0.019142,0.154037,0.155222,14.103683
-0.016324,0.155729,0.156583,14.071949
-0.017861,0.151920,0.152966,14.083037
-0.022896,0.158438,0.160084,14.063375
-0.020043,0.158683,0.159944,14.090446
-0.014307,0.152288,0.152959,14.097247
-0.016240,0.155624,0.156469,14.059741
-0.013114,0.162098,0.162627,14.004701
-0.019527,0.158405,0.159605,13.993271
-0.028914,0.174146,0.176530,13.957192
-0.028255,0.181620,0.183805,13.954718
-0.028591,0.187437,0.189605,13.974517
-0.031108,0.188347,0.190899,13.955228
-0.030529,0.185117,0.187618,14.019644
-0.034453,0.187315,0.190457,14.099570
-0.031791,0.164861,0.167898,14.090528
-0.022125,0.157584,0.159129,14.115133
-0.014938,0.151017,0.151754,14.108782
-0.020055,0.156855,0.158132,14.113784
-0.016584,0.153198,0.154093,14.078605
-0.017994,0.155450,0.156488,14.076059
-0.020615,0.157551,0.158894,14.055570
-0.018092,0.156847,0.157887,14.097471
-0.014621,0.154102,0.154794,14.086913
-0.015485,0.157123,0.157884,14.070847
-0.016375,0.160295,0.161129,14.011318
-0.022162,0.156560,0.158121,13.984140
-0.025995,0.169727,0.171706,13.953176
-0.026372,0.172180,0.174188,13.960379
-0.028058,0.186956,0.189049,13.955936
-0.036242,0.197676,0.200970,13.951206
-0.031811,0.193724,0.196319,14.024013
-0.039169,0.189168,0.193180,14.081255
-0.031374,0.168844,0.171734,14.095225
-0.023339,0.159537,0.161235,14.114288
-0.018460,0.152376,0.153490,14.090840
-0.018232,0.158254,0.159300,14.110741
-0.018722,0.152326,0.153472,14.080902
-0.019862,0.148554,0.149876,14.076938
-0.019809,0.153659,0.154930,14.061892
-0.015620,0.152494,0.153291,14.089629
-0.012573,0.146690,0.147228,14.081711
-0.012545,0.156416,0.156919,14.057493
-0.016322,0.158085,0.158925,13.989505
-0.021758,0.156688,0.158192,13.965514
-0.023882,0.170290,0.171956,13.941863
-0.025204,0.174956,0.176762,13.945399
-0.030452,0.191356,0.193764,13.926205
-0.030677,0.196528,0.198908,13.943459
-0.035781,0.187832,0.191210,14.021939
-0.039997,0.189425,0.193602,14.068566
-0.028684,0.168123,0.170552,14.072589
-0.022884,0.157412,0.159066,14.109203
-0.015491,0.149691,0.150490,14.079192
-0.015602,0.157631,0.158402,14.085334
-0.020743,0.153902,0.155294,14.054538
-0.021607,0.152174,0.153700,14.046813
-0.016730,0.154206,0.155111,14.052414
-0.012604,0.151261,0.151786,14.066595
-0.015670,0.155699,0.156486,14.055216
-0.013037,0.156138,0.156681,14.039530
-0.019238,0.161347,0.162490,13.989794
-0.024193,0.157703,0.159548,13.956340
-0.023200,0.172670,0.174222,13.941431
-0.028017,0.178631,0.180815,13.942179
-0.030879,0.192641,0.195100,13.939725
-0.028380,0.193697,0.195765,13.945975
-0.038083,0.188540,0.192347,14.024909
-0.038562,0.188614,0.192516,14.061409
-0.025804,0.160890,0.162946,14.087448
-0.022489,0.156925,0.158528,14.083076
-0.019136,0.155193,0.156368,14.088027
-0.018227,0.155527,0.156592,14.087926
-0.021466,0.153463,0.154957,14.064539
-0.020931,0.150813,0.152258,14.048065
-0.021453,0.154127,0.155613,14.058819
-0.017984,0.154132,0.155177,14.068605
-0.013932,0.152242,0.152878,14.068640
-0.012813,0.153637,0.154171,14.039524
-0.019541,0.159900,0.161090,13.983593
-0.018957,0.161453,0.162562,13.947436
-0.022017,0.176332,0.177701,13.937075
-0.027816,0.181524,0.183643,13.930784
-0.030320,0.191044,0.193435,13.946692
-0.032380,0.192848,0.195548,13.934786
-0.042313,0.191320,0.195943,14.030904
-0.038662,0.192064,0.195917,14.061978
-0.026073,0.167757,0.169771,14.093235
-0.024271,0.160058,0.161888,14.090757
-0.018119,0.153775,0.154839,14.107042
-0.015595,0.153870,0.154659,14.102079
-0.020584,0.152163,0.153549,14.049997
-0.019559,0.150153,0.151421,14.055959
-0.016690,0.156850,0.157735,14.059862
-0.016490,0.155701,0.156572,14.071892
-0.012264,0.153536,0.154025,14.080616
-0.012207,0.154542,0.155023,14.046518
-0.021733,0.159913,0.161383,13.978242
-0.021358,0.161330,0.162738,13.959972
-0.026190,0.179439,0.181340,13.942726
-0.030368,0.187870,0.190308,13.928712
-0.028335,0.190828,0.192920,13.965773
-0.032586,0.190438,0.193206,13.955627
-0.041280,0.188252,0.192725,14.034798
-0.035139,0.189030,0.192268,14.068628
-0.026440,0.167694,0.169765,14.101526
-0.026002,0.162780,0.164843,14.087794
-0.016976,0.155454,0.156379,14.107809
-0.017385,0.154539,0.155514,14.106938
-0.023117,0.152617,0.154358,14.056160
-0.018567,0.152960,0.154083,14.084070
-0.016152,0.155466,0.156302,14.088984
-0.018774,0.157366,0.158482,14.105305
-0.010661,0.149246,0.149626,14.090194
