theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
1.945262,1.945262,0.000000,0.103911
2.998206,2.998206,0.000000,0.101505
4.054732,4.054732,0.000000,0.099770
5.108931,5.108931,0.000000,0.098523
6.165268,6.165268,0.000000,0.095197
0.930202,0.930202,0.000000,0.091806
1.985423,1.985423,0.000000,0.091474
3.035262,3.035262,0.000000,0.087957
4.084571,4.084571,0.000000,0.087386
5.123713,5.123713,0.000000,0.089635
6.168265,6.168265,0.000000,0.100233
0.927155,0.927155,0.000000,0.104655
1.977075,1.977075,0.000000,0.106174
3.020097,3.020097,0.000000,0.105193
4.064290,4.064290,0.000000,0.104884
5.113516,5.113516,0.000000,0.104419
6.165429,6.165429,0.000000,0.104518
0.924319,0.924319,0.000000,0.101497
1.974198,1.974198,0.000000,0.103441
3.018142,3.018142,0.000000,0.106422
4.061957,4.061957,0.000000,0.100461
5.106341,5.106341,0.000000,0.104974
6.162804,6.162804,0.000000,0.104533
0.928407,0.928407,0.000000,0.101905
1.986024,1.986024,0.000000,0.101045
3.036237,3.036237,0.000000,0.099212
4.082612,4.082612,0.000000,0.100131
5.130749,5.130749,0.000000,0.096973
6.185493,6.185493,0.000000,0.095556
0.947761,0.947761,0.000000,0.093927
1.993486,1.993486,0.000000,0.095011
3.032983,3.032983,0.000000,0.097223
4.081960,4.081960,0.000000,0.106921
5.124392,5.124392,0.000000,0.110584
6.170264,6.170264,0.000000,0.107968
0.929658,0.929658,0.000000,0.105850
1.983123,1.983123,0.000000,0.105241
3.027820,3.027820,0.000000,0.104608
4.075098,4.075098,0.000000,0.105827
5.119691,5.119691,0.000000,0.108861
6.167346,6.167346,0.000000,0.105737
0.928649,0.928649,0.000000,0.104573
1.976474,1.976474,0.000000,0.105175
3.028426,3.028426,0.000000,0.103911
4.087428,4.087428,0.000000,0.104070
5.144541,5.144541,0.000000,0.098210
6.200734,6.200734,0.000000,0.095512
0.965137,0.965137,0.000000,0.093008
2.022544,2.022544,0.000000,0.091153
3.073787,3.073787,0.000000,0.090602
4.125323,4.125323,0.000000,0.089210
5.168780,5.168780,0.000000,0.089175
6.217425,6.217425,0.000000,0.096008
0.974301,0.974301,0.000000,0.097972
2.023885,2.023885,0.000000,0.102653
3.063676,3.063676,0.000000,0.106591
4.110156,4.110156,0.000000,0.104513
5.157433,5.157433,0.000000,0.103165
6.205655,6.205655,0.000000,0.105330
0.966329,0.966329,0.000000,0.105166
2.018178,2.018178,0.000000,0.103158
3.059958,3.059958,0.000000,0.100566
4.108411,4.108411,0.000000,0.106498
5.150090,5.150090,0.000000,0.109163
6.204497,6.204497,0.000000,0.105870
0.969344,0.969344,0.000000,0.103285
2.028722,2.028722,0.000000,0.102031
3.077762,3.077762,0.000000,0.101393
4.128226,4.128226,0.000000,0.098955
5.177539,5.177539,0.000000,0.098692
6.234211,6.234211,0.000000,0.095764
0.995975,0.995975,0.000000,0.092119
2.044533,2.044533,0.000000,0.093611
3.084366,3.084366,0.000000,0.099874
4.132922,4.132922,0.000000,0.107656
5.172670,5.172670,0.000000,0.110249
6.219570,6.219570,0.000000,0.109947
0.975756,0.975756,0.000000,0.107960
2.026577,2.026577,0.000000,0.108621
3.079245,3.079245,0.000000,0.106368
4.132248,4.132248,0.000000,0.106131
5.179693,5.179693,0.000000,0.104477
6.234143,6.234143,0.000000,0.101611
0.995234,0.995234,0.000000,0.100177
2.046752,2.046752,0.000000,0.100420
3.097842,3.097842,0.000000,0.098701
4.154433,4.154433,0.000000,0.098585
5.208506,5.208506,0.000000,0.097505
6.268410,6.268410,0.000000,0.095361
1.031077,1.031077,0.000000,0.093007
2.088588,2.088588,0.000000,0.092040
3.138507,3.138507,0.000000,0.093214
4.188430,4.188430,0.000000,0.092881
5.231699,5.231699,0.000000,0.092968
6.281073,6.281073,0.000000,0.100001
1.040238,1.040238,0.000000,0.102275
2.090684,2.090684,0.000000,0.105260
3.133117,3.133117,0.000000,0.104519
4.180478,4.180478,0.000000,0.103517
5.227189,5.227189,0.000000,0.104247
6.278870,6.278870,0.000000,0.105011
1.040969,1.040969,0.000000,0.102910
2.096215,2.096215,0.000000,0.105313
3.138228,3.138228,0.000000,0.101809
4.188233,4.188233,0.000000,0.104389
5.233561,5.233561,0.000000,0.105383
0.004951,0.004951,0.000000,0.102775
1.055058,1.055058,0.000000,0.099527
2.115319,2.115319,0.000000,0.101007
3.167523,3.167523,0.000000,0.097718
4.216899,4.216899,0.000000,0.101658
5.263127,5.263127,0.000000,0.098924
0.033343,0.033343,0.000000,0.098313
1.076594,1.076594,0.000000,0.093945
2.123515,2.123515,0.000000,0.100829
3.165927,3.165927,0.000000,0.103111
4.214777,4.214777,0.000000,0.107113
5.258007,5.258007,0.000000,0.108841
0.021931,0.021931,0.000000,0.111068
1.063923,1.063923,0.000000,0.109122
2.118919,2.118919,0.000000,0.107597
3.167559,3.167559,0.000000,0.105485
4.223100,4.223100,0.000000,0.101665
5.268909,5.268909,0.000000,0.101446
0.042167,0.042167,0.000000,0.103155
1.086677,1.086677,0.000000,0.101223
2.140269,2.140269,0.000000,0.101594
3.189410,3.189410,0.000000,0.099757
4.245852,4.245852,0.000000,0.098564
5.299864,5.299864,0.000000,0.096070
0.072135,0.072135,0.000000,0.098514
1.122897,1.122897,0.000000,0.096736
2.182189,2.182189,0.000000,0.097193
3.233954,3.233954,0.000000,0.095707
4.284522,4.284522,0.000000,0.095102
5.330164,5.330164,0.000000,0.093284
0.096145,0.096145,0.000000,0.099495
1.146819,1.146819,0.000000,0.102099
2.200408,2.200408,0.000000,0.103397
3.245088,3.245088,0.000000,0.101850
4.292596,4.292596,0.000000,0.105203
5.340125,5.340125,0.000000,0.104935
0.105075,0.105075,0.000000,0.106394
1.154723,1.154723,0.000000,0.104534
2.207768,2.207768,0.000000,0.106996
3.253451,3.253451,0.000000,0.103025
4.303687,4.303687,0.000000,0.105761
5.354214,5.354214,0.000000,0.104934
0.128436,0.128436,0.000000,0.103219
1.183578,1.183578,0.000000,0.099665
2.242745,2.242745,0.000000,0.097903
3.298623,3.298623,0.000000,0.098481
4.347955,4.347955,0.000000,0.096941
5.400475,5.400475,0.000000,0.098212
0.168049,0.168049,0.000000,0.098052
1.215935,1.215935,0.000000,0.095741
2.259877,2.259877,0.000000,0.099718
