ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.043719,0.185487,0.190570,10.461006
-0.038038,0.181538,0.185480,10.502874
-0.041500,0.175941,0.180769,10.566630
-0.042117,0.165984,0.171244,10.559572
-0.031496,0.157926,0.161036,10.580921
-0.028664,0.151414,0.154104,10.568456
-0.030047,0.153899,0.156804,10.575309
-0.026849,0.155128,0.157434,10.554363
-0.030816,0.153263,0.156331,10.560142
-0.032102,0.154592,0.157890,10.546989
-0.025886,0.155037,0.157183,10.592982
-0.022957,0.150771,0.152509,10.572181
-0.023879,0.153060,0.154912,10.549131
-0.023591,0.159231,0.160969,10.502900
-0.030088,0.167924,0.170598,10.487661
-0.037533,0.173373,0.177389,10.460158
-0.037881,0.183273,0.187147,10.469444
-0.038729,0.183896,0.187930,10.469460
-0.041401,0.187263,0.191785,10.480429
-0.041468,0.177419,0.182201,10.526388
-0.043538,0.170470,0.175942,10.572868
-0.037887,0.163574,0.167905,10.568585
-0.029961,0.152910,0.155818,10.588021
-0.028327,0.150380,0.153024,10.564073
-0.027687,0.154266,0.156731,10.575122
-0.028998,0.155101,0.157788,10.553690
-0.031580,0.153279,0.156499,10.554304
-0.031189,0.153680,0.156813,10.550768
-0.024048,0.152793,0.154674,10.584780
-0.024589,0.150489,0.152484,10.563436
-0.021620,0.156423,0.157910,10.547749
-0.026297,0.161339,0.163468,10.504771
-0.033072,0.164260,0.167556,10.483200
-0.033584,0.172311,0.175553,10.467058
-0.039008,0.182844,0.186958,10.475316
-0.040326,0.187184,0.191479,10.469479
-0.038725,0.188611,0.192545,10.481360
-0.044662,0.176382,0.181948,10.531969
-0.043693,0.167082,0.172701,10.562170
-0.036361,0.154900,0.159110,10.577138
-0.029323,0.150735,0.153560,10.583301
-0.027609,0.151880,0.154369,10.562475
-0.025460,0.153912,0.156003,10.568577
-0.030597,0.154360,0.157364,10.551252
-0.032231,0.150397,0.153812,10.540940
-0.026472,0.154873,0.157119,10.546751
-0.025890,0.153748,0.155913,10.552343
-0.025939,0.156619,0.158752,10.554031
-0.023012,0.155692,0.157383,10.537322
-0.027820,0.162543,0.164907,10.496281
-0.032658,0.168185,0.171326,10.477139
-0.031899,0.173991,0.176891,10.469377
-0.038296,0.180137,0.184163,10.466122
-0.039036,0.184950,0.189024,10.468699
-0.040529,0.184712,0.189106,10.471815
-0.046674,0.176899,0.182952,10.537599
-0.040194,0.166404,0.171189,10.556361
-0.032404,0.155306,0.158651,10.578407
-0.029352,0.149077,0.151939,10.553834
-0.027385,0.151298,0.153756,10.562922
-0.027017,0.151897,0.154281,10.566531
-0.031853,0.154791,0.158034,10.539937
-0.030370,0.156102,0.159029,10.541321
-0.025723,0.155318,0.157434,10.547379
-0.024561,0.152101,0.154072,10.550920
-0.023557,0.154043,0.155834,10.560279
-0.022309,0.155146,0.156742,10.535776
-0.028358,0.160344,0.162833,10.487417
-0.032078,0.168202,0.171234,10.473384
-0.031398,0.175743,0.178526,10.459002
-0.036805,0.180675,0.184386,10.443112
-0.038973,0.187176,0.191190,10.475886
-0.041180,0.181347,0.185964,10.467009
-0.047341,0.176797,0.183026,10.522526
-0.039331,0.169748,0.174245,10.553500
-0.034010,0.161652,0.165191,10.574901
-0.032008,0.150415,0.153783,10.561364
-0.024815,0.151642,0.153659,10.572231
-0.027531,0.149132,0.151652,10.568485
-0.031645,0.155267,0.158459,10.530033
-0.030275,0.156653,0.159552,10.543540
-0.026592,0.154828,0.157095,10.550053
-0.028869,0.156027,0.158676,10.565196
-0.021162,0.154042,0.155488,10.572966
-0.022182,0.152010,0.153620,10.538515
-0.030135,0.161421,0.164210,10.477002
-0.031627,0.173804,0.176658,10.488525
-0.029900,0.177947,0.180442,10.462203
-0.038811,0.186839,0.190828,10.447420
-0.035250,0.188102,0.191377,10.482316
-0.040121,0.176527,0.181029,10.480951
-0.050259,0.171918,0.179114,10.528300
-0.035246,0.167321,0.170993,10.563931
-0.032393,0.158767,0.162038,10.568570
-0.032765,0.154321,0.157761,10.571790
-0.023760,0.149195,0.151075,10.578506
-0.027653,0.149451,0.151988,10.581989
-0.030364,0.156258,0.159181,10.523170
-0.026647,0.162615,0.164784,10.554818
-0.029620,0.161772,0.164461,10.542332
-0.026607,0.158340,0.160559,10.571324
-0.020932,0.155961,0.157360,10.576217
-0.023596,0.153531,0.155334,10.550794
-0.029860,0.160666,0.163417,10.485162
-0.029667,0.169244,0.171825,10.507590
-0.031975,0.175709,0.178594,10.473836
-0.038440,0.185210,0.189158,10.460483
-0.036118,0.181763,0.185317,10.480618
-0.046487,0.179141,0.185074,10.485292
-0.047167,0.174520,0.180781,10.538331
-0.034889,0.164060,0.167729,10.573037
-0.031594,0.158907,0.162017,10.567693
-0.030608,0.156502,0.159467,10.567806
-0.027688,0.153807,0.156279,10.574418
-0.029193,0.153008,0.155768,10.579541
-0.030877,0.152441,0.155537,10.548862
-0.025599,0.153426,0.155547,10.560416
-0.028620,0.153559,0.156203,10.550808
-0.025004,0.156506,0.158491,10.579996
-0.022071,0.151357,0.152958,10.576199
-0.023397,0.150523,0.152330,10.543247
-0.028412,0.158985,0.161504,10.489673
-0.026254,0.167524,0.169569,10.477500
-0.032414,0.176875,0.179820,10.450213
-0.036439,0.188110,0.191607,10.459361
-0.039691,0.186775,0.190945,10.466257
-0.049268,0.184338,0.190809,10.469173
-0.047184,0.175377,0.181614,10.542409
-0.035503,0.162608,0.166438,10.561876
-0.034540,0.159757,0.163448,10.565486
-0.028352,0.155385,0.157951,10.571134
-0.027978,0.152443,0.154989,10.581758
-0.022369,0.150942,0.152590,10.584227
-0.028508,0.154025,0.156641,10.536380
-0.026372,0.155492,0.157713,10.536930
-0.031015,0.157602,0.160625,10.550461
-0.022899,0.155573,0.157249,10.586701
-0.023313,0.152206,0.153981,10.567540
-0.024478,0.150879,0.152851,10.515476
-0.027924,0.161215,0.163615,10.476641
-0.028539,0.169793,0.172174,10.453380
-0.033133,0.182010,0.185001,10.439730
-0.034818,0.192497,0.195620,10.458313
-0.042033,0.188453,0.193083,10.471558
-0.051701,0.184735,0.191833,10.471597
-0.046037,0.175500,0.181437,10.550894
-0.037682,0.161275,0.165619,10.560048
-0.033380,0.158149,0.161633,10.566862
-0.028863,0.153553,0.156242,10.567805
-0.029019,0.153262,0.155985,10.565995
-0.028307,0.152926,0.155524,10.557389
-0.028233,0.151221,0.153834,10.562860
-0.025355,0.148736,0.150881,10.545749
-0.026595,0.154182,0.156458,10.552822
-0.023769,0.153288,0.155120,10.575834
-0.024263,0.153725,0.155628,10.558209
-0.027059,0.151269,0.153670,10.512012
-0.026125,0.161457,0.163557,10.487465
-0.031011,0.168004,0.170842,10.449032
-0.031166,0.178577,0.181276,10.444576
-0.035026,0.185616,0.188892,10.452579
-0.044060,0.187244,0.192358,10.464368
-0.051586,0.186442,0.193447,10.462403
-0.041950,0.177877,0.182756,10.553121
-0.035273,0.161678,0.165481,10.550840
-0.031304,0.159885,0.162921,10.567207
-0.029883,0.152422,0.155324,10.560347
-0.030998,0.148771,0.151966,10.572547
-0.025423,0.150657,0.152787,10.563974
-0.026346,0.153451,0.155696,10.552236
-0.029387,0.156197,0.158937,10.530506
-0.027711,0.157418,0.159839,10.546782
-0.024934,0.153582,0.155593,10.575424
-0.027079,0.156146,0.158477,10.553504
-0.027042,0.152365,0.154747,10.506886
-0.025730,0.160761,0.162807,10.489525
-0.030126,0.169024,0.171688,10.457548
-0.030911,0.179183,0.181830,10.454117
-0.037070,0.180601,0.184366,10.455326
-0.045279,0.183675,0.189173,10.464005
-0.050521,0.185030,0.191803,10.468209
-0.042328,0.176172,0.181185,10.562171
-0.035174,0.159237,0.163075,10.552433
-0.028388,0.157749,0.160283,10.565509
-0.028241,0.151739,0.154345,10.564376
-0.032476,0.152335,0.155759,10.557530
-0.028677,0.153422,0.156079,10.550266
-0.026135,0.152955,0.155171,10.552505
-0.030186,0.154623,0.157542,10.537331
-0.024907,0.157448,0.159406,10.539327
-0.024420,0.153436,0.155368,10.566590
-0.029592,0.154896,0.157697,10.547901
-0.025044,0.154061,0.156083,10.515428
-0.024995,0.160858,0.162789,10.489699
-0.032279,0.170732,0.173757,10.460150
-0.030508,0.180344,0.182906,10.458493
-0.037045,0.183748,0.187445,10.465907
-0.047919,0.182497,0.188684,10.473045
-0.046615,0.183850,0.189667,10.479968
-0.042182,0.173759,0.178805,10.569178
-0.037229,0.157801,0.162133,10.557608
-0.025943,0.157786,0.159904,10.568045
-0.029887,0.149961,0.152910,10.564723
-0.033308,0.150501,0.154143,10.553573
-0.028697,0.152423,0.155101,10.551506
-0.025598,0.152278,0.154415,10.549262
-0.031577,0.156135,0.159296,10.534061
-0.024095,0.156181,0.158028,10.541717
-0.026940,0.156822,0.159119,10.568314
-0.030887,0.153687,0.156760,10.544219
-0.022825,0.155113,0.156783,10.517404
-0.023469,0.157841,0.159577,10.488844
-0.032507,0.172469,0.175506,10.455916
-0.028281,0.180784,0.182983,10.450304
-0.038757,0.186632,0.190614,10.473325
-0.049636,0.185902,0.192414,10.458803
-0.046464,0.189410,0.195025,10.487941
-0.043517,0.177863,0.183109,10.566863
-0.039509,0.163611,0.168314,10.567814
-0.028633,0.151625,0.154305,10.577553
-0.030758,0.152133,0.155211,10.566843
-0.033345,0.154190,0.157755,10.557907
-0.026842,0.152951,0.155289,10.568303
-0.026626,0.153819,0.156106,10.544215
-0.029730,0.159407,0.162156,10.556511
-0.025584,0.153696,0.155811,10.560994
-0.024597,0.154640,0.156584,10.581135
-0.023942,0.154579,0.156422,10.547203
-0.021660,0.153950,0.155466,10.517712
-0.025095,0.161731,0.163667,10.467175
-0.031708,0.180672,0.183433,10.463720
-0.029491,0.180223,0.182620,10.454558
-0.040068,0.189769,0.193953,10.475113
-0.049021,0.186794,0.193119,10.469439
-0.044923,0.181478,0.186955,10.508188
-0.041231,0.174202,0.179015,10.562030
-0.030948,0.158407,0.161402,10.574415
-0.027997,0.150390,0.152974,10.578247
-0.030016,0.150909,0.153865,10.561580
-0.032139,0.152088,0.155446,10.562366
-0.024152,0.152578,0.154478,10.564742
-0.031627,0.158468,0.161593,10.530972
-0.027531,0.163636,0.165936,10.546752
-0.028309,0.157775,0.160295,10.553569
-0.028886,0.154046,0.156731,10.564678
-0.026141,0.153505,0.155714,10.556086
-0.020672,0.150994,0.152403,10.521641
-0.026335,0.161871,0.163999,10.478444
-0.028850,0.176785,0.179124,10.480330
-0.033051,0.178713,0.181744,10.465163
-0.042052,0.185352,0.190063,10.466027
-0.045466,0.183912,0.189449,10.472571
-0.041607,0.184015,0.188660,10.508401
-0.041523,0.178265,0.183037,10.557477
-0.031535,0.163679,0.166689,10.572425
-0.030853,0.156579,0.159590,10.576859
-0.031280,0.150642,0.153855,10.558709
-0.029987,0.151471,0.154410,10.579779
-0.023215,0.148675,0.150477,10.564291
-0.025280,0.154626,0.156679,10.536172
-0.027044,0.159024,0.161307,10.555436
-0.030145,0.156367,0.159246,10.556039
-0.027308,0.153365,0.155777,10.564589
-0.024541,0.153334,0.155286,10.559076
-0.019228,0.150505,0.151728,10.511351
-0.027163,0.161645,0.163912,10.478231
-0.027948,0.175404,0.177617,10.469984
-0.036425,0.179223,0.182887,10.457932
-0.046310,0.184416,0.190142,10.462916
-0.042426,0.185512,0.190301,10.472809
-0.042779,0.188011,0.192816,10.499472
-0.039361,0.176116,0.180461,10.566338
-0.033823,0.157508,0.161098,10.569893
-0.034103,0.153455,0.157199,10.573585
-0.028904,0.150490,0.153240,10.558678
-0.027271,0.152354,0.154776,10.574180
-0.024016,0.148737,0.150663,10.550645
-0.026939,0.156514,0.158815,10.540386
-0.027066,0.158695,0.160986,10.551538
-0.031629,0.156786,0.159944,10.547400
-0.026859,0.153092,0.155430,10.565069
-0.022692,0.156621,0.158256,10.551594
-0.020776,0.149952,0.151384,10.501201
-0.025533,0.164068,0.166043,10.481874
-0.029206,0.171778,0.174243,10.468560
-0.037335,0.181427,0.185229,10.454531
-0.043350,0.185168,0.190174,10.459959
-0.040742,0.185483,0.189905,10.474319
-0.040716,0.183122,0.187594,10.493406
-0.035835,0.176702,0.180299,10.564102
-0.035463,0.160102,0.163983,10.565105
-0.034022,0.154859,0.158552,10.556561
-0.030265,0.153508,0.156463,10.555938
-0.027998,0.150938,0.153513,10.573606
-0.026553,0.150042,0.152373,10.555609
-0.023976,0.154417,0.156267,10.542815
-0.028199,0.156448,0.158969,10.541128
-0.031366,0.156612,0.159722,10.547012
-0.023711,0.157823,0.159594,10.580676
-0.023429,0.152318,0.154109,10.551061
-0.024350,0.153198,0.155121,10.505041
-0.023825,0.164949,0.166661,10.483963
-0.030195,0.170639,0.173290,10.470442
-0.040734,0.178530,0.183118,10.449869
-0.041241,0.186199,0.190711,10.463950
-0.039529,0.185998,0.190152,10.461415
-0.044429,0.188298,0.193468,10.492212
-0.034978,0.178624,0.182016,10.571378
-0.037865,0.157845,0.162323,10.565335
-0.032183,0.152182,0.155547,10.561316
-0.028352,0.151449,0.154080,10.570331
-0.026916,0.151167,0.153544,10.571211
-0.028234,0.151907,0.154508,10.556109
-0.024300,0.153719,0.155628,10.551840
-0.029961,0.154106,0.156992,10.560555
-0.031311,0.153472,0.156633,10.545309
-0.025741,0.151432,0.153604,10.583813
-0.022326,0.154640,0.156243,10.547096
-0.024456,0.155170,0.157085,10.505663
-0.023083,0.163701,0.165320,10.493074
-0.032067,0.168654,0.171675,10.471750
-0.038263,0.174768,0.178907,10.445910
-0.038011,0.186486,0.190321,10.469071
-0.042245,0.189478,0.194130,10.450617
-0.043786,0.197989,0.202773,10.493328
-0.039047,0.178775,0.182990,10.568478
-0.040388,0.161397,0.166374,10.566319
-0.032221,0.154263,0.157592,10.558919
-0.028161,0.152155,0.154739,10.576431
-0.028306,0.150731,0.153366,10.564528
-0.029272,0.154509,0.157257,10.568990
-0.026678,0.151753,0.154080,10.566133
-0.029313,0.154129,0.156891,10.567532
-0.028749,0.150010,0.152740,10.566688
-0.020902,0.151219,0.152656,10.589659
-0.022807,0.153292,0.154979,10.549447
-0.021086,0.154345,0.155779,10.503612
-0.025122,0.162762,0.164689,10.480135
-0.034560,0.172617,0.176042,10.461401
-0.041325,0.180405,0.185078,10.440492
-0.040120,0.189951,0.194141,10.477486
-0.042407,0.191420,0.196061,10.442035
-0.044595,0.196031,0.201040,10.496577
-0.043369,0.180724,0.185855,10.565948
-0.041847,0.159157,0.164566,10.571102
-0.033322,0.154083,0.157645,10.571027
-0.024654,0.149373,0.151393,10.588387
-0.028215,0.149746,0.152381,10.583215
-0.024972,0.151344,0.153390,10.567010
-0.025688,0.149981,0.152165,10.567319
-0.031408,0.151603,0.154822,10.561163
-0.027596,0.148877,0.151413,10.567785
-0.020226,0.149733,0.151093,10.576329
-0.021921,0.154060,0.155612,10.539278
-0.023022,0.159624,0.161275,10.491755
-0.025951,0.164308,0.166345,10.478809
-0.038999,0.171346,0.175728,10.453171
-0.040243,0.175833,0.180380,10.447558
-0.038725,0.187206,0.191170,10.464328
-0.043959,0.190552,0.195557,10.449924
-0.040516,0.190784,0.195038,10.497799
-0.043826,0.176941,0.182288,10.570269
-0.041597,0.157410,0.162813,10.562057
-0.027757,0.151043,0.153572,10.575315
-0.025438,0.148556,0.150718,10.575509
-0.028488,0.147377,0.150106,10.572744
-0.025410,0.152527,0.154629,10.546302
-0.027169,0.152133,0.154540,10.550839
-0.030983,0.153356,0.156454,10.536709
-0.027239,0.153802,0.156195,10.549759
-0.022884,0.151993,0.153706,10.552904
-0.026681,0.157774,0.160014,10.539416
-0.023705,0.160017,0.161763,10.496279
-0.029454,0.161533,0.164197,10.481752
-0.037221,0.170244,0.174265,10.453898
-0.036319,0.179156,0.182800,10.451651
-0.040252,0.188323,0.192576,10.470203
-0.039855,0.188467,0.192635,10.453674
-0.038963,0.191524,0.195447,10.498651
-0.045873,0.178067,0.183881,10.563841
-0.040250,0.161085,0.166038,10.560617
-0.029380,0.151854,0.154670,10.585093
-0.022986,0.146543,0.148335,10.568758
-0.026235,0.149741,0.152022,10.574365
-0.026784,0.152060,0.154401,10.541994
-0.028261,0.150825,0.153449,10.546165
-0.032890,0.155204,0.158651,10.525297
-0.026302,0.152857,0.155104,10.565156
-0.020814,0.150117,0.151553,10.550973
-0.023418,0.156012,0.157760,10.536379
-0.024042,0.158580,0.160393,10.486403
-0.030369,0.165605,0.168367,10.465216
-0.038583,0.175276,0.179472,10.441980
-0.037878,0.183427,0.187297,10.456306
-0.038353,0.186149,0.190059,10.455632
-0.042539,0.190251,0.194949,10.456773
-0.042353,0.185031,0.189816,10.510693
-0.046247,0.177413,0.183341,10.560627
-0.037450,0.160317,0.164633,10.562158
-0.030235,0.152796,0.155759,10.584318
-0.024916,0.147012,0.149109,10.563249
-0.025793,0.147761,0.149996,10.579752
-0.026271,0.151321,0.153585,10.542910
-0.027877,0.154409,0.156905,10.534362
-0.029108,0.157711,0.160374,10.529540
-0.025015,0.155096,0.157101,10.556729
-0.024022,0.150942,0.152842,10.544656
-0.022804,0.158878,0.160506,10.530621
-0.025602,0.158960,0.161009,10.493527
-0.031800,0.166495,0.169505,10.467250
-0.036550,0.176368,0.180115,10.445231
-0.035676,0.180653,0.184141,10.464523
-0.038651,0.184469,0.188474,10.454168
-0.038796,0.186711,0.190699,10.464124
-0.041214,0.188782,0.193228,10.523743
-0.048256,0.174770,0.181309,10.562620
-0.036107,0.162345,0.166311,10.561214
-0.030492,0.152210,0.155234,10.577584
-0.026555,0.148600,0.150954,10.559258
-0.026072,0.153424,0.155624,10.572598
-0.028789,0.152802,0.155490,10.547219
-0.029250,0.153399,0.156163,10.539104
-0.031387,0.155036,0.158181,10.536032
-0.029055,0.153913,0.156632,10.563515
-0.024402,0.150136,0.152107,10.547515
-0.022055,0.157790,0.159324,10.532758
-0.027663,0.162367,0.164707,10.495862
-0.034927,0.163331,0.167024,10.468310
-0.035465,0.176230,0.179763,10.451910
-0.038898,0.181080,0.185210,10.466459
-0.039078,0.186306,0.190360,10.461320
-0.038322,0.187213,0.191095,10.468941
-0.047380,0.181603,0.187682,10.527699
-0.048181,0.172476,0.179080,10.558722
-0.033299,0.163106,0.166470,10.573546
-0.032011,0.152604,0.155926,10.577174
-0.030926,0.152130,0.155242,10.562495
-0.026845,0.154121,0.156441,10.562531
-0.031337,0.152695,0.155878,10.553051
-0.031374,0.155156,0.158296,10.545358
-0.026249,0.155863,0.158058,10.555285
-0.029007,0.153515,0.156232,10.562095
-0.023889,0.147650,0.149570,10.566212
-0.022158,0.158895,0.160433,10.535750
-0.029060,0.158407,0.161050,10.499791
-0.030471,0.163896,0.166704,10.477817
-0.031235,0.173982,0.176763,10.471808
-0.037084,0.184580,0.188268,10.455913
-0.039817,0.189918,0.194047,10.471029
-0.042298,0.191735,0.196345,10.463022
-0.048295,0.187251,0.193379,10.531001
-0.046634,0.175450,0.181542,10.561506
-0.035805,0.158298,0.162297,10.580176
-0.032554,0.152693,0.156124,10.572782
-0.023419,0.149226,0.151052,10.581948
-0.025134,0.152479,0.154537,10.579774
-0.030662,0.149288,0.152404,10.541533
-0.029233,0.150018,0.152839,10.550215
-0.024058,0.154251,0.156116,10.549397
-0.028275,0.153360,0.155945,10.556708
-0.021670,0.158711,0.160184,10.571404
-0.022524,0.156806,0.158415,10.541748
-0.030578,0.158197,0.161125,10.490132
-0.027861,0.161339,0.163727,10.489328
-0.025387,0.167876,0.169785,10.472739
-0.036847,0.182520,0.186202,10.442203
-0.036984,0.192572,0.196091,10.473982
-0.042397,0.190185,0.194853,10.465894
-0.051383,0.188296,0.195181,10.524461
-0.042704,0.176536,0.181628,10.564261
-0.034731,0.159898,0.163627,10.573464
-0.034220,0.154335,0.158083,10.558357
-0.025159,0.155097,0.157124,10.586348
-0.029003,0.151324,0.154078,10.585281
-0.030625,0.148255,0.151385,10.538359
-0.026745,0.150996,0.153347,10.561538
-0.024701,0.153584,0.155557,10.556632
-0.027335,0.152890,0.155315,10.566615
-0.021496,0.151534,0.153051,10.568838
-0.022547,0.155210,0.156839,10.543161
-0.029464,0.158841,0.161551,10.480145
-0.023584,0.162800,0.164499,10.484483
-0.030065,0.170660,0.173288,10.457534
-0.036282,0.182280,0.185856,10.442802
-0.033091,0.190729,0.193579,10.468276
-0.045216,0.189181,0.194510,10.463637
-0.046396,0.188204,0.193838,10.523713
-0.039496,0.176308,0.180678,10.562843
-0.034469,0.158250,0.161961,10.563524
-0.033056,0.155780,0.159248,10.566455
-0.026979,0.150213,0.152616,10.577950
-0.030959,0.152583,0.155692,10.583152
-0.030745,0.147906,0.151068,10.535114
-0.025350,0.150533,0.152652,10.564602
-0.024318,0.151636,0.153573,10.556063
-0.024785,0.151161,0.153179,10.575096
-0.021333,0.149916,0.151427,10.570159
-0.022398,0.156564,0.158158,10.533232
-0.029032,0.157489,0.160143,10.479194
-0.027206,0.163529,0.165776,10.468237
-0.028874,0.174417,0.176791,10.440463
-0.037142,0.185944,0.189617,10.438713
-0.035905,0.190263,0.193621,10.459640
-0.046758,0.189988,0.195657,10.459097
-0.048016,0.190251,0.196217,10.516927
-0.040166,0.177444,0.181933,10.559922
-0.035090,0.161192,0.164968,10.556520
-0.030431,0.157292,0.160208,10.565772
-0.027932,0.151443,0.153997,10.560195
-0.031225,0.153159,0.156310,10.576694
-0.030555,0.148466,0.151577,10.549876
-0.023838,0.152282,0.154137,10.563240
-0.026370,0.152141,0.154410,10.554605
-0.023145,0.152081,0.153832,10.581263
-0.019574,0.149366,0.150643,10.580353
-0.021775,0.155988,0.157500,10.528159
-0.027482,0.162596,0.164902,10.473163
-0.026280,0.164991,0.167071,10.470664
-0.032078,0.175770,0.178673,10.441577
-0.036320,0.182730,0.186305,10.442009
-0.039133,0.189160,0.193166,10.462277
-0.051507,0.192312,0.199090,10.458421
-0.047053,0.189476,0.195231,10.533946
-0.040743,0.177010,0.181638,10.553427
-0.037037,0.163479,0.167621,10.557719
-0.029840,0.156723,0.159539,10.575270
-0.027761,0.149779,0.152330,10.570086
-0.029106,0.149007,0.151823,10.578211
-0.028852,0.149792,0.152546,10.550358
-0.023923,0.148138,0.150057,10.557548
-0.026496,0.152991,0.155268,10.548392
-0.025192,0.156700,0.158712,10.560170
-0.024067,0.151976,0.153870,10.566174
-0.025922,0.154957,0.157110,10.527452
-0.028749,0.158366,0.160955,10.486219
-0.026183,0.163840,0.165919,10.463288
-0.032073,0.178941,0.181793,10.444026
-0.034284,0.186576,0.189699,10.455955
-0.039991,0.186053,0.190303,10.471703
-0.050819,0.184887,0.191744,10.464647
-0.044764,0.186309,0.191611,10.542504
-0.037026,0.174602,0.178485,10.557165
-0.035051,0.162391,0.166131,10.569861
-0.029513,0.154230,0.157028,10.574829
-0.030049,0.154745,0.157635,10.575227
-0.032118,0.148934,0.152358,10.572792
-0.028096,0.150246,0.152850,10.566038
-0.024876,0.152759,0.154772,10.552921
-0.028250,0.156574,0.159102,10.568076
-0.024279,0.150315,0.152263,10.589665
-0.020008,0.149332,0.150666,10.575249
-0.022636,0.154285,0.155937,10.519423
-0.026287,0.160316,0.162457,10.488454
-0.028013,0.167092,0.169424,10.459690
-0.032654,0.181924,0.184832,10.447680
-0.034904,0.185741,0.188992,10.450033
-0.044051,0.187313,0.192423,10.466976
-0.052414,0.188759,0.195901,10.457205
-0.045533,0.189726,0.195113,10.554299
-0.041241,0.179391,0.184070,10.548887
-0.034543,0.170988,0.174442,10.576842
-0.032502,0.153704,0.157103,10.587707
-0.030238,0.151881,0.154862,10.583984
-0.024096,0.149097,0.151032,10.583671
-0.024900,0.151036,0.153074,10.568698
-0.026978,0.153468,0.155822,10.551489
-0.024775,0.157403,0.159341,10.554537
-0.025817,0.154633,0.156774,10.581454
-0.024811,0.149938,0.151977,10.565609
-0.023342,0.153922,0.155682,10.523678
-0.024076,0.160542,0.162337,10.504895
-0.029079,0.167015,0.169528,10.466862
-0.032185,0.183683,0.186482,10.459970
-0.037498,0.183589,0.187379,10.457167
-0.046909,0.184337,0.190212,10.464720
-0.050257,0.180239,0.187115,10.481394
-0.040386,0.182202,0.186624,10.572790
-0.039433,0.174092,0.178502,10.554440
-0.030131,0.165248,0.167972,10.567812
-0.033010,0.154323,0.157814,10.576289
-0.033623,0.150311,0.154025,10.564430
-0.027347,0.149945,0.152419,10.565542
-0.025731,0.151317,0.153490,10.566334
-0.029650,0.148871,0.151795,10.554708
-0.023527,0.155005,0.156781,10.555774
-0.029425,0.154109,0.156892,10.581640
-0.024903,0.149030,0.151097,10.555697
-0.022101,0.152984,0.154572,10.528479
-0.023783,0.154828,0.156644,10.491065
-0.030732,0.169141,0.171910,10.462070
-0.028828,0.180414,0.182702,10.450513
-0.039035,0.182824,0.186944,10.466224
-0.048950,0.181578,0.188060,10.462820
-0.044703,0.182710,0.188099,10.480672
-0.041691,0.181643,0.186366,10.555313
-0.039853,0.175142,0.179619,10.555055
