theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
2.889842,3.160040,15.481183,0.174074
5.350787,5.621308,15.499734,0.160352
1.529798,1.800628,15.517451,0.151571
3.983359,4.253968,15.504757,0.155015
0.147422,0.417502,15.474443,0.158573
2.601108,2.871229,15.476837,0.154145
5.047286,5.317025,15.454902,0.157791
1.224875,1.495056,15.480183,0.156198
3.688125,3.958653,15.500142,0.147524
6.138854,0.125863,15.480991,0.150582
2.283894,2.552774,15.405715,0.156582
4.717257,4.985570,15.373210,0.160894
0.860158,1.127726,15.330494,0.173033
3.296815,3.564407,15.331907,0.183135
5.738442,6.006308,15.347557,0.187281
1.886420,2.153961,15.328952,0.190705
4.347236,4.616026,15.400553,0.186409
0.535712,0.805803,15.475039,0.182047
2.984218,3.254120,15.464239,0.175521
5.445704,5.716051,15.489716,0.163103
1.620925,1.891460,15.500512,0.152977
4.077672,4.348225,15.501557,0.156495
0.238673,0.508556,15.463174,0.156380
2.693889,2.963935,15.472541,0.156041
5.144074,5.413941,15.462250,0.157229
1.322312,1.592648,15.489102,0.154887
3.773376,4.043406,15.471612,0.146595
6.224693,0.211346,15.460585,0.153121
2.364763,2.633171,15.378652,0.161556
4.800749,5.068869,15.362170,0.169788
0.941951,1.209302,15.318109,0.178907
3.379803,3.647339,15.328686,0.189622
5.817173,6.084812,15.334581,0.190400
1.970016,2.237677,15.335877,0.190937
4.436744,4.705911,15.422163,0.179924
0.623839,0.894116,15.485681,0.178966
3.068042,3.337850,15.458841,0.170213
5.533831,5.804371,15.500772,0.162184
1.696885,1.966946,15.473355,0.154878
4.158124,4.428532,15.493211,0.152201
0.316228,0.585870,15.449352,0.159022
2.772872,3.042779,15.464538,0.160778
5.219616,5.489199,15.445920,0.160217
1.404105,1.674517,15.493467,0.159717
3.857812,4.128038,15.482838,0.154129
0.027180,0.297203,15.471182,0.153766
2.460586,2.729627,15.414935,0.163402
4.894663,5.163073,15.378775,0.166179
1.038025,1.305649,15.333745,0.173655
3.476255,3.743986,15.339875,0.181368
5.914485,6.182285,15.343840,0.184747
2.071246,2.339196,15.352408,0.185228
4.532023,4.801111,15.417596,0.180097
0.716392,0.986460,15.473783,0.178496
3.167079,3.437051,15.468259,0.174667
5.627684,5.898068,15.491872,0.162703
1.788831,2.058686,15.461544,0.162244
4.247632,4.517810,15.480049,0.165992
0.418761,0.688909,15.478342,0.158091
2.873118,3.143247,15.477211,0.155246
5.331273,5.601533,15.484784,0.155710
1.512155,1.782810,15.507411,0.153892
3.967246,4.237648,15.492929,0.150314
0.131140,0.400968,15.459995,0.155284
2.561567,2.830288,15.396569,0.165363
4.995749,5.263908,15.364385,0.171617
1.141755,1.409326,15.330709,0.178833
3.585123,3.853078,15.352730,0.194871
6.021024,0.005678,15.346043,0.190932
2.181754,2.449916,15.364525,0.189479
4.647246,4.916717,15.439530,0.181357
0.827209,1.097326,15.476576,0.175169
3.285235,3.555575,15.489307,0.164966
5.747937,6.018641,15.510200,0.159776
1.916989,2.187407,15.493776,0.157869
4.375188,4.645655,15.496639,0.156044
0.539374,0.809345,15.468154,0.160918
2.991906,3.261784,15.462846,0.158256
5.448634,5.718624,15.469302,0.158231
1.627042,1.897401,15.490457,0.156554
4.088256,4.358729,15.496978,0.152940
0.253179,0.523104,15.465613,0.155515
2.684361,2.953148,15.400375,0.161763
5.122108,5.390471,15.376034,0.170192
1.274363,1.542340,15.353959,0.176683
3.712572,3.980516,15.352076,0.188782
6.156506,0.141512,15.366263,0.192071
2.312850,2.581001,15.363892,0.188864
4.790675,5.060705,15.471569,0.184262
0.972209,1.242724,15.499384,0.171570
3.432063,3.702745,15.508924,0.161481
5.886588,6.157076,15.497852,0.154632
2.058888,2.329274,15.491971,0.154151
4.516353,4.786767,15.493623,0.154534
0.682994,0.953017,15.471204,0.158409
3.139279,3.409342,15.473431,0.154887
5.595862,5.865987,15.477027,0.158855
1.773723,2.044101,15.491515,0.157817
4.243094,4.513952,15.519004,0.157247
0.405354,0.675463,15.476068,0.155060
2.833454,3.102212,15.398683,0.162042
5.273446,5.541892,15.380823,0.165243
1.426455,1.694572,15.361974,0.173223
3.857806,4.125455,15.335181,0.182223
0.022979,0.291125,15.363617,0.189039
2.459701,2.727723,15.356558,0.187568
4.932452,5.202096,15.449455,0.182307
1.115829,1.386149,15.488249,0.170776
3.580295,3.851052,15.513254,0.159641
6.031882,0.019073,15.491405,0.155560
2.207608,2.478089,15.497416,0.153694
4.663872,4.934328,15.495958,0.155262
0.823991,1.093755,15.456353,0.156729
3.285060,3.555148,15.474887,0.155071
5.741219,6.011415,15.481125,0.156958
1.925668,2.196402,15.511926,0.158237
4.383590,4.654181,15.503776,0.158236
0.544884,0.814803,15.465250,0.155797
2.970530,3.239092,15.387469,0.157647
5.408885,5.677145,15.370169,0.167426
1.554722,1.822419,15.337889,0.176496
3.994147,4.261915,15.341990,0.188572
0.158230,0.426425,15.366402,0.188969
2.599353,2.867659,15.372781,0.186392
5.070364,5.340106,15.455080,0.178775
1.255672,1.526182,15.499104,0.166434
3.711333,3.981809,15.497104,0.156801
6.166714,0.153933,15.493021,0.155052
2.342500,2.613032,15.500365,0.153643
4.800444,5.071034,15.503649,0.155078
0.950768,1.220175,15.435871,0.158089
3.415486,3.685563,15.474273,0.157064
5.864747,6.134637,15.463595,0.160113
2.049573,2.320194,15.505454,0.164390
4.509927,4.780641,15.510775,0.158492
0.667048,0.936921,15.462598,0.156050
3.088184,3.356538,15.375542,0.164778
5.532014,5.800404,15.377612,0.171047
1.676614,1.944335,15.339322,0.176608
4.114801,4.382544,15.340489,0.190667
0.275340,0.543369,15.356918,0.185538
2.719966,2.988342,15.376796,0.194170
5.190474,5.460247,15.456821,0.182345
1.375468,1.646016,15.501225,0.168407
3.826427,4.096725,15.486934,0.164156
0.002713,0.273179,15.496526,0.157247
2.462651,2.733300,15.507015,0.156925
4.920237,5.190886,15.507083,0.156339
1.077842,1.347678,15.460455,0.157109
3.542012,3.812385,15.491211,0.159774
5.990162,6.260155,15.469418,0.160212
2.181886,2.452888,15.527273,0.161560
4.638760,4.909607,15.518393,0.154059
0.794204,1.064069,15.462118,0.152630
3.218738,3.487262,15.385337,0.164484
5.660931,5.929361,15.379900,0.171116
1.806454,2.074221,15.341953,0.180263
4.246403,4.514254,15.346712,0.188816
0.410885,0.679164,15.371244,0.185565
2.849681,3.117910,15.368379,0.186212
