theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
1.538198,1.643083,6.009475,0.101479
2.585454,2.690263,6.005122,0.101396
3.638143,3.743157,6.016863,0.106101
4.684771,4.789709,6.012473,0.104000
5.735949,5.841012,6.019701,0.105177
0.496497,0.601313,6.005530,0.103395
1.547236,1.652181,6.012882,0.105029
2.595246,2.700157,6.010938,0.105483
3.641141,3.745933,6.004147,0.106721
4.694058,4.799134,6.020436,0.104358
5.747061,5.852329,6.031402,0.104419
0.517800,0.623223,6.040274,0.099956
1.567826,1.673131,6.033514,0.097525
2.620116,2.725417,6.033282,0.093353
3.672658,3.777958,6.033228,0.094181
4.728156,4.833634,6.043490,0.098120
5.781746,5.887288,6.047094,0.095468
0.542860,0.648037,6.026200,0.094421
1.585712,1.690549,6.006718,0.097134
2.627831,2.732409,5.991893,0.102425
3.672339,3.776835,5.987134,0.106902
4.720833,4.825443,5.993695,0.108009
5.769285,5.873984,5.998792,0.109112
0.532895,0.637626,6.000628,0.107525
1.581830,1.686692,6.008150,0.108547
2.627681,2.732490,6.005116,0.104970
3.673658,3.778436,6.003328,0.106757
4.719530,4.824259,6.000520,0.105802
5.770981,5.875902,6.011513,0.108806
0.533941,0.638778,6.006744,0.106742
1.584071,1.689032,6.013787,0.106479
2.635081,2.740182,6.021854,0.104669
3.694480,3.800015,6.046714,0.103431
4.746981,4.852496,6.045538,0.097352
5.806237,5.912020,6.060932,0.095221
0.576407,0.682083,6.054747,0.092200
1.633395,1.739139,6.058674,0.092405
2.694015,2.800023,6.073837,0.086735
3.745044,3.850792,6.058957,0.086628
4.789156,4.894430,6.031704,0.090045
5.830140,5.934929,6.003970,0.092320
0.592786,0.697457,5.997220,0.097193
1.641551,1.746255,5.999078,0.102574
2.685201,2.789735,5.989368,0.107285
3.729711,3.834193,5.986434,0.108095
4.777174,4.881790,5.993999,0.107561
5.826550,5.931329,6.003411,0.108525
0.589530,0.694257,6.000437,0.107301
1.639115,1.743942,6.006137,0.107371
2.686645,2.791468,6.005932,0.103505
3.733733,3.838516,6.003607,0.105568
4.786715,4.891779,6.019752,0.104634
5.834452,5.939497,6.018656,0.103402
0.602321,0.707470,6.024621,0.099487
1.651885,1.757008,6.023099,0.099764
2.704719,2.809930,6.028164,0.099448
3.754029,3.859117,6.021103,0.098628
4.807116,4.912348,6.029340,0.094434
5.862930,5.968393,6.042594,0.097685
0.630126,0.735512,6.038173,0.095068
1.669958,1.774800,6.006973,0.095459
2.713377,2.817991,5.993958,0.097828
3.755516,3.859916,5.981659,0.104847
4.800130,4.904503,5.980139,0.106581
5.843569,5.947863,5.975578,0.109899
0.609025,0.713540,5.988323,0.109644
1.656386,1.761029,5.995564,0.111814
2.708152,2.813053,6.010380,0.109230
3.757694,3.862663,6.014241,0.107288
4.805202,4.910131,6.012000,0.104161
5.854157,5.959090,6.012197,0.106543
0.622759,0.727817,6.019373,0.101671
1.670791,1.775775,6.015172,0.102431
2.726604,2.831917,6.034014,0.096518
3.777743,3.883066,6.034545,0.102139
4.833197,4.938708,6.045311,0.099695
5.884858,5.990278,6.040138,0.095877
0.658916,0.764506,6.049900,0.092915
1.711036,1.816486,6.041832,0.092768
2.775069,2.880966,6.067419,0.089143
3.821090,3.926528,6.041142,0.085153
4.868094,4.973264,6.025796,0.087988
5.909560,6.014298,6.001091,0.094036
0.675439,0.780204,6.002621,0.096596
1.718749,1.823276,5.988968,0.101286
2.766702,2.871272,5.991435,0.098835
3.811608,3.916092,5.986488,0.102228
4.862196,4.966918,6.000133,0.104993
5.902030,6.006437,5.982125,0.105452
0.667653,0.772238,5.992276,0.105463
1.711448,1.815923,5.986020,0.108597
2.760173,2.864795,5.994429,0.103586
3.801431,3.905808,5.980375,0.107520
4.853344,4.958078,6.000797,0.106659
5.902760,6.007636,6.008942,0.108572
0.674802,0.779993,6.026982,0.102174
1.724301,1.829440,6.023974,0.101343
2.781394,2.886795,6.039009,0.093939
3.827727,3.932806,6.020568,0.096367
4.883624,4.988917,6.032876,0.091996
5.935956,6.041276,6.034374,0.095064
0.702564,0.807815,6.030445,0.093615
1.739062,1.843656,5.992761,0.095949
2.783047,2.887510,5.985275,0.097580
3.824494,3.928759,5.973910,0.105986
4.871982,4.976383,5.981738,0.107237
5.914079,6.018318,5.972451,0.110503
0.679702,0.784158,5.984895,0.109272
1.726790,1.831350,5.990844,0.111146
2.776648,2.881414,6.002673,0.106634
3.826316,3.931156,6.006876,0.108420
4.874370,4.979213,6.007063,0.106643
5.921206,6.025965,6.002234,0.106871
0.689031,0.793936,6.010564,0.102727
1.732955,1.837645,5.998312,0.104904
2.794116,2.899419,6.033431,0.101286
3.849235,3.954686,6.041912,0.099461
4.907500,5.013177,6.054842,0.092555
5.957760,6.063210,6.041789,0.092368
0.730765,0.836306,6.047034,0.089305
1.781421,1.886770,6.036079,0.090203
2.841094,2.946709,6.051314,0.088824
3.886943,3.992162,6.028616,0.082803
4.931429,5.036324,6.009990,0.087751
5.968998,6.073357,5.979307,0.095668
0.733172,0.837592,5.982799,0.099135
1.773992,1.878164,5.968654,0.105496
2.821561,2.925872,5.976599,0.106723
3.863471,3.967644,5.968668,0.113291
4.914900,5.019435,5.989426,0.109523
5.962285,6.066887,5.993268,0.109319
0.729375,0.834138,6.002472,0.105597
1.773969,1.878573,5.993405,0.106421
2.826343,2.931174,6.006417,0.103440
3.867076,3.971565,5.986789,0.105212
4.920119,5.024940,6.005787,0.100651
5.966160,6.070912,6.001846,0.103150
0.738851,0.843948,6.021614,0.099628
1.786653,1.891645,6.015607,0.100551
2.841395,2.946580,6.026630,0.098000
3.889197,3.994194,6.015840,0.099002
4.944004,5.049172,6.025708,0.095203
5.998894,6.104189,6.032974,0.095663
0.768439,0.873759,6.034371,0.093856
1.807369,1.912114,6.001411,0.093395
2.851271,2.955818,5.990139,0.097553
3.889383,3.993536,5.967492,0.107255
4.937457,5.041768,5.976585,0.106240
5.976744,6.080781,5.960892,0.110124
0.740102,0.844293,5.969699,0.109141
1.787946,1.892343,5.981470,0.111713
2.844221,2.949141,6.011476,0.106154
3.889778,3.994532,6.001951,0.102215
4.941250,5.046148,6.010177,0.102367
5.990415,6.095295,6.009170,0.104371
0.756938,0.861813,6.008878,0.100873
1.805057,1.909892,6.006630,0.102199
2.863513,2.968780,6.031339,0.097771
3.914145,4.019350,6.027756,0.099213
4.971907,5.077389,6.043687,0.095255
6.023633,6.129011,6.037738,0.094739
0.795741,0.901177,6.041053,0.091502
1.847125,1.952422,6.033067,0.092652
2.904429,3.009875,6.041606,0.090140
3.951221,4.056333,6.022503,0.093489
4.996485,5.101299,6.005411,0.092590
6.039992,6.144534,5.989835,0.098254
0.804940,0.909508,5.991315,0.099750
1.846429,1.950722,5.975561,0.103836
2.893853,2.998224,5.980020,0.104978
3.936791,4.041013,5.971446,0.108618
4.992079,5.096764,5.997962,0.106340
6.042670,6.147483,6.005371,0.104962
0.810851,0.915774,6.011653,0.102126
1.858005,1.962811,6.004969,0.101749
2.910399,3.015349,6.013195,0.098181
3.956901,4.061666,6.002604,0.099556
5.007428,5.112254,6.006074,0.102556
6.058020,6.162912,6.009878,0.100964
0.829345,0.934453,6.022281,0.097809
1.879601,1.984690,6.021104,0.098816
2.933549,3.038741,6.027052,0.098488
3.979526,4.084437,6.010977,0.098521
5.032214,5.137210,6.015825,0.096166
6.082155,6.187089,6.012288,0.098374
0.852056,0.957090,6.018041,0.096164
1.894908,1.999613,5.999135,0.095549
2.938579,3.043087,5.987892,0.098134
3.980235,4.084515,5.974803,0.104747
5.025457,5.129712,5.973332,0.100960
6.069023,6.173189,5.968303,0.109700
0.832381,0.936618,5.972368,0.109229
1.884482,1.989064,5.992106,0.111288
2.937212,3.042057,6.007140,0.107989
3.982665,4.087365,5.998866,0.103995
5.033445,5.138260,6.005432,0.102827
6.083470,6.188317,6.007315,0.102965
0.850352,0.955206,6.007682,0.101559
1.899264,2.004093,6.006227,0.102037
2.956840,3.062029,6.026937,0.101298
4.009696,4.114939,6.029983,0.100726
5.067458,5.172943,6.043837,0.098030
6.119812,6.225229,6.039911,0.095582
0.890803,0.996217,6.039743,0.091927
1.945235,2.050645,6.039545,0.092814
3.001216,3.106642,6.040497,0.092487
4.051764,4.156996,6.029342,0.086815
5.100993,5.206055,6.019609,0.091273
6.148732,6.253623,6.009866,0.097943
0.913978,1.018781,6.004769,0.099477
1.959199,2.063796,5.992972,0.099704
3.003665,3.108083,5.982711,0.103476
4.046897,4.151139,5.972619,0.109749
5.098515,5.203011,5.987145,0.104655
6.147910,6.252511,5.993206,0.107388
0.913764,1.018421,5.996416,0.108184
1.963454,2.068185,6.000644,0.105099
3.014295,3.119117,6.005897,0.105817
4.058007,4.162582,5.991704,0.104521
5.107110,5.211704,5.992826,0.103484
6.160071,6.264888,6.005601,0.105852
0.931943,1.036976,6.017963,0.102412
1.989644,2.094992,6.036016,0.103353
3.043424,3.148803,6.037816,0.095022
4.094411,4.199657,6.030149,0.099908
5.150246,5.255583,6.035368,0.094169
6.206269,0.028478,6.038676,0.096098
0.972773,1.077934,6.025280,0.095366
2.020030,2.124973,6.012811,0.095793
3.063028,3.167655,5.994687,0.102853
4.112341,4.217042,5.998952,0.106755
5.158150,5.262738,5.992470,0.106813
6.203938,0.025238,5.986580,0.107730
0.964046,1.068335,5.975367,0.109068
2.018852,2.123528,5.997484,0.111321
3.071289,3.176120,6.006411,0.108639
4.123327,4.228288,6.013797,0.107488
5.174421,5.279433,6.016712,0.104725
6.226753,0.048660,6.021346,0.103379
0.988662,1.093465,6.004787,0.102447
2.044856,2.149945,6.021120,0.104543
3.100165,3.205394,6.029171,0.102620
4.162940,4.268589,6.053252,0.097868
5.220873,5.326622,6.058918,0.095812
6.277611,0.100204,6.060665,0.093201
1.045310,1.150830,6.045838,0.090678
2.106284,2.212030,6.058767,0.092487
3.159328,3.264857,6.046368,0.090607
4.213923,4.319371,6.041673,0.094443
5.261202,5.366309,6.022187,0.094068
0.028775,0.133844,6.020024,0.095707
1.070451,1.175097,5.995756,0.099533
2.122617,2.227437,6.005733,0.104234
3.164147,3.268633,5.986603,0.105722
4.212808,4.317352,5.989930,0.107255
5.261637,5.366202,5.991136,0.107298
0.036929,0.141950,6.017239,0.108699
1.084060,1.188935,6.008926,0.104857
2.139516,2.244651,6.023814,0.105375
3.185555,3.290463,6.010748,0.104413
4.240447,4.345593,6.024458,0.100711
5.288163,5.393127,6.013999,0.104246
0.062825,0.168094,6.031475,0.103504
1.115870,1.221138,6.031399,0.100080
2.179004,2.284739,6.058220,0.098784
3.229342,3.334852,6.045232,0.098310
4.282262,4.387730,6.042866,0.095437
5.335223,5.440628,6.039256,0.096879
0.108962,0.214455,6.044303,0.096712
1.155044,1.260123,6.020636,0.096541
2.206306,2.311355,6.018811,0.095571
3.250585,3.355350,6.002607,0.100334
4.301847,4.406738,6.009851,0.103805
5.347887,5.452662,6.003189,0.104657
0.113195,0.217985,6.003991,0.107838
1.156656,1.261218,5.990972,0.108628
2.210666,2.315504,6.006795,0.109121
3.260187,3.365022,6.006615,0.107397
4.317489,4.422672,6.026559,0.105873
5.366172,5.471258,6.020975,0.102609
0.136723,0.241960,6.029589,0.102832
1.181907,1.286877,6.014357,0.101971
2.237002,2.342201,6.027460,0.103485
3.293929,3.399344,6.039860,0.096949
4.353644,4.459299,6.053532,0.100052
5.412936,5.518756,6.063056,0.094996
0.188144,0.294067,6.068959,0.091332
1.242324,1.348130,6.062258,0.089791
2.301032,2.406921,6.067013,0.092546
3.351687,3.457272,6.049568,0.087360
4.400138,4.505386,6.030277,0.092501
5.446555,5.551518,6.013988,0.093048
0.210500,0.315324,6.005966,0.099198
1.260861,1.365759,6.010164,0.100698
2.308957,2.413807,6.007482,0.103708
3.356820,3.461638,6.005628,0.104526
4.402986,4.507702,5.999791,0.106062
5.450432,5.555114,5.997802,0.103613
0.218844,0.323677,6.006454,0.105176
1.266120,1.370908,6.003887,0.105156
2.317843,2.422773,6.012002,0.105113
3.366590,3.471522,6.012172,0.103910
4.410302,4.514998,5.998648,0.102130
5.461291,5.566157,6.008403,0.102862
0.237065,0.342372,6.033637,0.104844
1.290214,1.395560,6.035883,0.102329
2.347497,2.453027,6.046392,0.101709
3.402135,3.507711,6.049059,0.098847
4.451091,4.556478,6.038245,0.092411
5.505498,5.610979,6.043583,0.093892
0.271770,0.377053,6.032271,0.094625
1.318628,1.423662,6.017976,0.096612
2.360034,2.464655,5.994340,0.100404
3.409954,3.514708,6.001939,0.102342
4.454191,4.558781,5.992572,0.104719
5.503041,5.607755,5.999679,0.105664
0.260359,0.364803,5.984236,0.106572
1.307825,1.412393,5.991307,0.108324
2.356403,2.461079,5.997514,0.110043
3.410454,3.515440,6.015229,0.106682
4.457312,4.562177,6.008336,0.104284
5.512853,5.618050,6.027333,0.104305
0.278791,0.383937,6.024423,0.101530
1.328712,1.433862,6.024692,0.101043
2.378589,2.483721,6.023647,0.101972
3.435767,3.541190,6.040295,0.100588
4.487449,4.592811,6.036806,0.101869
5.542735,5.648209,6.043230,0.096554
0.312743,0.418187,6.041514,0.094805
1.375331,1.481207,6.066234,0.093282
2.428985,2.534780,6.061637,0.089832
3.482615,3.588320,6.056408,0.088678
4.527019,4.632239,6.028711,0.090710
5.573920,5.678884,6.013972,0.094238
0.335057,0.439775,5.999890,0.097979
1.390721,1.495791,6.020055,0.100918
2.435544,2.540388,6.007104,0.100916
3.485549,3.590489,6.012595,0.105418
4.528066,4.632733,5.996987,0.101625
5.577713,5.682486,6.003002,0.104837
0.336728,0.441266,5.989588,0.105258
1.388179,1.492968,6.003983,0.107231
2.432395,2.537052,5.996421,0.106847
3.483195,3.588046,6.007506,0.105848
4.528775,4.633566,6.004052,0.103034
5.579533,5.684484,6.013210,0.105404
0.343793,0.448701,6.010766,0.103398
1.399522,1.504763,6.029885,0.104012
2.450219,2.555436,6.028472,0.100760
3.508758,3.614278,6.045865,0.098492
4.557651,4.663006,6.036450,0.091011
5.617155,5.722887,6.058032,0.094000
0.381289,0.486695,6.039364,0.091076
1.429509,1.534721,6.028197,0.094436
2.466511,2.571104,5.992754,0.097897
3.514438,3.619084,5.995790,0.103593
4.560457,4.665061,5.993390,0.104311
5.614152,5.719094,6.012713,0.104819
0.374029,0.478766,6.000980,0.101767
1.423299,1.528166,6.008471,0.103938
2.466151,2.570808,5.996400,0.105697
3.515086,3.619848,6.002435,0.108017
4.556008,4.660475,5.985510,0.107533
5.610291,5.715160,6.008605,0.106696
0.368867,0.473487,5.994308,0.103476
1.423442,1.528471,6.017713,0.105117
2.468204,2.573080,6.008948,0.103022
3.525886,3.631201,6.034135,0.101684
4.575488,4.680726,6.029692,0.099755
5.639082,5.744844,6.059725,0.098394
0.407161,0.512760,6.050361,0.091694
1.467357,1.573269,6.068339,0.091155
2.516231,2.621863,6.052306,0.088381
3.568751,3.674334,6.049428,0.089825
4.607531,4.712460,6.011988,0.091140
5.658499,5.763515,6.016938,0.096116
0.417245,0.521919,5.997396,0.097842
1.466895,1.571691,6.004371,0.101459
2.506705,2.611167,5.985210,0.105520
3.558095,3.662873,6.003337,0.104128
4.598134,4.702637,5.987579,0.102199
5.649186,5.753967,6.003553,0.106751
0.406106,0.510580,5.985937,0.105495
1.459128,1.563970,6.006996,0.107104
2.501624,2.606254,5.994847,0.106873
3.554378,3.659320,6.012763,0.106517
4.598549,4.703363,6.005394,0.102955
5.653147,5.758297,6.024665,0.103040
0.417279,0.522331,6.019037,0.100148
1.471835,1.577120,6.032391,0.100194
2.521085,2.626277,6.027049,0.096551
3.573941,3.679215,6.031762,0.098654
4.622098,4.727278,6.026364,0.095075
5.676318,5.781708,6.038430,0.096689
0.435754,0.540765,6.016681,0.095950
1.483829,1.588799,6.014337,0.098303
2.519801,2.624223,5.982950,0.099162
3.565192,3.669636,5.984166,0.104646
4.607457,4.711782,5.977368,0.103415
5.657439,5.762037,5.992987,0.109213
0.417127,0.521637,5.987965,0.106199
1.467446,1.572237,6.004077,0.108489
2.512437,2.617173,6.000896,0.106027
3.565168,3.670171,6.016270,0.107718
4.608314,4.713071,6.002155,0.101154
5.663435,5.768562,6.023354,0.102249
0.425786,0.530737,6.013221,0.099435
1.476150,1.581224,6.020330,0.101894
2.526675,2.631839,6.025458,0.098327
3.586158,3.691741,6.049438,0.102106
4.635993,4.741426,6.040908,0.095693
5.689795,5.795276,6.043606,0.094981
0.454288,0.559537,6.030363,0.093195
1.512660,1.618241,6.049322,0.093366
2.562957,2.668437,6.043576,0.091840
3.614787,3.720257,6.042979,0.092270
4.654700,4.759627,6.011908,0.091366
5.698370,5.803068,5.998722,0.097172
0.457429,0.561912,5.986466,0.100631
1.507453,1.612142,5.998248,0.104417
2.546489,2.650855,5.979748,0.105510
3.596787,3.701430,5.995551,0.105608
4.640122,4.744691,5.991375,0.105583
5.694592,5.799591,6.015996,0.105579
0.453189,0.557891,5.999005,0.103321
1.505269,1.610214,6.012879,0.104400
2.547492,2.652186,5.998500,0.102339
3.599113,3.704029,6.011281,0.104397
4.644436,4.749265,6.006232,0.102210
5.695782,5.800812,6.017767,0.103745
0.459603,0.564574,6.014375,0.100858
1.511914,1.617060,6.024400,0.101109
2.561414,2.666526,6.022478,0.098658
3.613305,3.718483,6.026233,0.103790
4.664191,4.769421,6.029237,0.102235
5.719878,5.825367,6.044087,0.099273
0.483592,0.588850,6.030845,0.094781
1.531582,1.636719,6.023910,0.096355
2.569821,2.674456,5.995134,0.096081
3.615462,3.720057,5.992818,0.102464
4.657078,4.761481,5.981866,0.103195
5.705677,5.810257,5.992030,0.106776
0.463057,0.567449,5.981263,0.106303
1.512956,1.617653,5.998708,0.108669
2.558010,2.662690,5.997704,0.107008
3.610426,3.715384,6.013620,0.106148
4.653152,4.757866,5.999674,0.104325
5.704751,5.809666,6.011230,0.104684
0.467018,0.571824,6.004952,0.102123
1.516665,1.621601,6.012345,0.103393
2.567279,2.672358,6.020591,0.098686
3.627707,3.733293,6.049578,0.100258
4.677603,4.783057,6.042065,0.096750
5.729939,5.835361,6.040222,0.096042
0.499335,0.604725,6.038408,0.092746
1.556933,1.662551,6.051427,0.091769
2.609431,2.715033,6.050546,0.088348
3.661365,3.766900,6.046728,0.093915
4.701090,4.806056,6.014056,0.085067
5.744467,5.849183,5.999740,0.094863
0.504636,0.609189,5.990448,0.099972
1.554601,1.659324,6.000187,0.103362
2.595311,2.699762,5.984567,0.102783
3.645045,3.749720,5.997404,0.103723
4.688189,4.792772,5.992156,0.104611
5.738465,5.843281,6.005550,0.106367
0.496917,0.601508,5.992616,0.104559
1.544299,1.648963,5.996793,0.105021
2.586522,2.691028,5.987739,0.102611
3.636882,3.741627,6.001467,0.101947
4.678622,4.783208,5.992349,0.101552
5.728186,5.832976,6.004038,0.105161
0.493915,0.598818,6.010534,0.103674
1.544358,1.649393,6.018071,0.103313
2.594613,2.699701,6.021078,0.103322
3.645625,3.750749,6.023164,0.097075
4.696572,4.801786,6.028355,0.097195
5.751462,5.856932,6.043005,0.097526
0.513624,0.618832,6.027969,0.093975
1.557589,1.662522,6.012242,0.095458
2.597190,2.701758,5.991299,0.097631
3.639560,3.743979,5.982792,0.103766
4.681510,4.785813,5.976154,0.107092
5.727383,5.831782,5.981628,0.109770
0.487322,0.591722,5.981640,0.109012
1.536361,1.641042,5.997749,0.111130
2.580786,2.685442,5.996319,0.109846
3.632971,3.737907,6.012363,0.108140
4.675153,4.779844,5.998379,0.102519
5.725135,5.829977,6.006980,0.104666
0.487361,0.592119,6.002207,0.103752
1.538474,1.643449,6.014594,0.105304
2.586192,2.691179,6.015287,0.107704
3.646201,3.751707,6.045051,0.104196
4.695933,4.801334,6.039058,0.094685
5.751328,5.856852,6.046085,0.094952
0.518252,0.623630,6.037693,0.091837
1.575725,1.681327,6.050599,0.091600
2.630359,2.736027,6.054321,0.089032
3.682441,3.788033,6.049996,0.089917
4.721812,4.826803,6.015568,0.088216
5.762692,5.867318,5.994625,0.094615
0.522571,0.627053,5.986414,0.100728
1.570916,1.675516,5.993102,0.104051
2.611167,2.715518,5.978874,0.107251
3.660165,3.764740,5.991684,0.105441
4.704653,4.809230,5.991829,0.105679
5.755139,5.859960,6.005810,0.106304
0.515645,0.620331,5.998071,0.104343
1.563781,1.668548,6.002724,0.104666
2.607955,2.712618,5.996735,0.102687
3.653996,3.758653,5.996364,0.099723
4.703286,4.808107,6.005822,0.100928
5.751696,5.856604,6.010769,0.103372
0.513272,0.618088,6.005474,0.102935
1.562688,1.667611,6.011682,0.102767
2.612859,2.717858,6.016032,0.101049
3.662087,3.767072,6.015192,0.100240
4.713518,4.818651,6.023713,0.097752
5.767548,5.872916,6.037116,0.098604
0.531053,0.636236,6.026570,0.096635
1.574114,1.678988,6.008866,0.096977
2.613674,2.718194,5.988549,0.099407
3.655624,3.759991,5.979774,0.103419
4.699169,4.803506,5.978063,0.107182
5.745880,5.850334,5.984786,0.110490
0.506910,0.611390,5.986227,0.109672
1.555845,1.660566,6.000089,0.109302
2.603709,2.708525,6.005543,0.108511
3.651134,3.755976,6.007012,0.107561
4.696167,4.800910,6.001352,0.103417
5.745101,5.849925,6.005946,0.105436
0.508732,0.613535,6.004799,0.103011
1.559722,1.664719,6.015861,0.104275
2.606494,2.711449,6.013459,0.101256
3.665225,3.770628,6.039138,0.099613
4.717680,4.823135,6.042096,0.094420
5.775113,5.880755,6.052890,0.094435
0.545161,0.650756,6.050108,0.090193
1.600177,1.705813,6.052498,0.090015
2.654899,2.760584,6.055314,0.085092
3.703414,3.808865,6.041909,0.090630
4.742762,4.847652,6.009785,0.088699
5.782679,5.887190,5.988035,0.095327
0.546247,0.650806,5.990842,0.102897
1.595727,1.700426,5.998837,0.104972
2.636334,2.740776,5.984063,0.105484
3.683822,3.788397,5.991714,0.107364
4.728394,4.832978,5.992212,0.105495
5.776553,5.881274,6.000082,0.106608
0.534478,0.638984,5.987725,0.105749
1.581481,1.686077,5.992910,0.106403
2.625909,2.730467,5.990734,0.105959
3.670312,3.774826,5.988219,0.103468
4.713751,4.818233,5.986347,0.105956
5.768076,5.873014,6.012515,0.107801
0.538501,0.643719,6.028569,0.104272
1.588862,1.694096,6.029464,0.101913
2.638593,2.743768,6.026124,0.093862
3.686730,3.791788,6.019346,0.097590
4.738957,4.844157,6.027523,0.099200
5.790638,5.895917,6.032046,0.097542
0.555171,0.660337,6.025578,0.095256
1.596576,1.701363,6.003872,0.096494
2.636974,2.741463,5.986742,0.098893
3.680708,3.785129,5.982882,0.103622
4.724043,4.828406,5.979559,0.107115
5.770041,5.874476,5.983742,0.109016
0.532140,0.636654,5.988182,0.109560
1.579313,1.683979,5.996918,0.110408
2.624954,2.729642,5.998171,0.107171
3.674623,3.779481,6.007977,0.107562
4.717496,4.822167,5.997229,0.104836
5.768087,5.872937,6.007467,0.106490
0.534738,0.639685,6.013022,0.104011
1.585162,1.690235,6.020225,0.104338
2.637595,2.742844,6.030331,0.106296
3.692111,3.797529,6.040027,0.099908
4.744860,4.850299,6.041208,0.102223
5.798851,5.904339,6.043987,0.096759
0.567286,0.672701,6.039794,0.092571
1.623309,1.728859,6.047570,0.092643
2.680568,2.786309,6.058506,0.092790
3.729358,3.834861,6.044890,0.091594
4.772143,4.877207,6.019741,0.088289
5.815352,5.920103,6.001794,0.093894
0.579194,0.683914,6.000025,0.098992
1.624835,1.729465,5.994845,0.102914
2.668191,2.772680,5.986803,0.099969
3.715657,3.820237,5.991990,0.106652
4.763272,4.867982,5.999444,0.104810
5.811785,5.916607,6.005865,0.106430
0.572835,0.677529,5.998512,0.102321
1.620175,1.724892,5.999798,0.103838
2.667686,2.772444,6.002222,0.104212
3.717038,3.821909,6.008637,0.105029
4.766371,4.871362,6.015515,0.103061
5.814173,5.919196,6.017377,0.104396
0.581138,0.686240,6.021922,0.102072
1.631204,1.736323,6.022867,0.100534
2.683391,2.788593,6.027626,0.097128
3.734881,3.840056,6.026077,0.096426
4.787927,4.893221,6.032912,0.095304
5.836966,5.942199,6.029377,0.095298
0.600471,0.705562,6.021224,0.095833
1.640241,1.744899,5.996460,0.097897
2.681499,2.785925,5.983121,0.101049
3.723575,3.827869,5.975623,0.106023
4.768525,4.872864,5.978185,0.110346
5.811188,5.915448,5.973651,0.110365
0.575155,0.679608,5.984728,0.110498
1.621341,1.725909,5.991261,0.112017
2.667759,2.772415,5.996347,0.106562
3.716693,3.821482,6.003978,0.108597
4.761642,4.866360,5.999869,0.104882
5.811856,5.916713,6.007829,0.105107
0.578402,0.683354,6.013315,0.102436
1.627822,1.732840,6.017088,0.102664
2.682540,2.787847,6.033669,0.102320
3.736197,3.841645,6.041686,0.100352
4.785819,4.891162,6.035744,0.096184
5.841408,5.946913,6.044969,0.096805
0.612166,0.717670,6.044929,0.093259
1.665233,1.770695,6.042565,0.093470
2.723311,2.829019,6.056616,0.091065
3.769309,3.874647,6.035445,0.092003
4.814700,4.919772,6.020172,0.089514
5.853545,5.958127,5.992162,0.096006
