theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
2.277997,2.496801,12.536552,0.185661
4.724993,4.944287,12.564623,0.186068
0.875026,1.094060,12.549735,0.189656
3.325084,3.544697,12.582916,0.193519
5.803395,6.024466,12.666458,0.184312
1.972926,2.193948,12.663592,0.182786
4.433597,4.654880,12.678611,0.161016
0.610662,0.832104,12.687726,0.158188
3.063027,3.284240,12.674573,0.154830
5.521622,5.742880,12.677138,0.154547
1.678008,1.898589,12.638353,0.153315
4.134799,4.355560,12.648650,0.157134
0.303935,0.524660,12.646582,0.156934
2.771316,2.992593,12.678257,0.160708
5.216675,5.437445,12.649145,0.155551
1.380486,1.600970,12.632785,0.153610
3.803259,4.022648,12.570096,0.162200
6.237609,0.173520,12.553307,0.169899
2.388291,2.607228,12.544159,0.179518
4.836063,5.055464,12.570735,0.188093
0.989009,1.208243,12.561214,0.188517
3.444499,3.664473,12.603567,0.189047
5.915154,6.136145,12.661853,0.179686
2.093856,2.315156,12.679555,0.184427
4.550540,4.771885,12.682160,0.156368
0.718671,0.939778,12.668511,0.156619
3.172189,3.393208,12.663473,0.160262
5.630972,5.852148,12.672445,0.157266
1.792602,2.013314,12.645881,0.153589
4.252872,4.473840,12.660548,0.161651
0.426038,0.647083,12.664952,0.154388
2.887021,3.108248,12.675353,0.156962
5.340812,5.561864,12.665359,0.155217
1.499904,1.720380,12.632352,0.149901
3.930079,4.149759,12.586693,0.166266
0.086885,0.306394,12.576963,0.171298
2.517754,2.736861,12.553955,0.181529
4.954662,5.173738,12.552107,0.182518
1.109118,1.328155,12.549850,0.189759
3.570502,3.790576,12.609277,0.190967
6.039208,6.260173,12.660364,0.183077
2.217509,2.438791,12.678481,0.177534
4.672099,4.893349,12.676701,0.155836
0.837583,1.058535,12.659646,0.156345
3.302640,3.524000,12.682998,0.158032
5.758652,5.979947,12.679260,0.155368
1.915395,2.136015,12.640608,0.155767
4.381579,4.602727,12.670844,0.156948
0.552543,0.773600,12.665636,0.153723
3.011827,3.232991,12.671806,0.150208
5.463290,5.684206,12.657531,0.153114
1.610491,1.830421,12.601054,0.150300
4.039912,4.259202,12.564357,0.176364
0.191160,0.410215,12.550919,0.174888
2.621630,2.840445,12.537177,0.185091
5.059000,5.277898,12.541986,0.189704
1.217067,1.436166,12.553438,0.190432
3.671149,3.891007,12.596946,0.188489
6.141572,0.079299,12.657398,0.188560
2.317504,2.538661,12.671356,0.186175
4.782328,5.003928,12.696709,0.164599
0.947312,1.168489,12.672457,0.156706
3.409848,3.631261,12.686036,0.154683
5.859402,6.080470,12.666245,0.152399
2.023883,2.244664,12.649817,0.156882
4.479732,4.700607,12.655212,0.157958
0.653440,0.874464,12.663761,0.158466
3.114802,3.336053,12.676712,0.155437
5.570124,5.791280,12.671284,0.151157
1.716233,1.936290,12.608323,0.149535
4.147983,4.367478,12.576191,0.168830
0.299461,0.518686,12.560660,0.168726
2.729428,2.948334,12.542432,0.185914
5.163400,5.382232,12.538139,0.183633
1.324023,1.543150,12.555019,0.187138
3.768733,3.988209,12.575050,0.188604
6.243939,0.181583,12.652629,0.187151
2.415256,2.636207,12.659595,0.182809
4.877562,5.098899,12.681683,0.167142
1.043136,1.264196,12.665808,0.158810
3.509698,3.731234,12.693093,0.154673
5.956883,6.177946,12.665964,0.151458
2.121448,2.342256,12.651407,0.156053
4.573960,4.794746,12.650104,0.158940
0.748528,0.969539,12.662994,0.159196
3.215741,3.437224,12.690028,0.158187
5.665485,5.886643,12.671424,0.152853
1.806436,2.026337,12.599407,0.147590
4.240135,4.459609,12.574925,0.169140
0.390335,0.609520,12.558393,0.168831
2.818498,3.037312,12.537137,0.184806
5.256979,5.475926,12.544724,0.188085
1.410239,1.629188,12.544822,0.185355
3.859542,4.079070,12.578014,0.184152
0.055045,0.276018,12.660836,0.183721
2.508750,2.729758,12.662806,0.179502
4.962649,5.183666,12.663356,0.162438
1.139712,1.360930,12.674836,0.158510
3.597508,3.818850,12.681946,0.153183
6.046666,6.267701,12.664373,0.150002
2.211461,2.432297,12.652970,0.152375
4.668963,4.890016,12.665374,0.155854
0.828435,1.049030,12.639141,0.154634
3.297072,3.518359,12.678782,0.155101
5.741573,5.962409,12.653010,0.152798
1.884285,2.104045,12.591347,0.151009
4.317755,4.537144,12.570081,0.172094
0.465269,0.684297,12.549348,0.170463
2.890664,3.109268,12.525080,0.187008
5.331620,5.550553,12.543945,0.192470
1.486518,1.705563,12.550369,0.187330
3.929358,4.148702,12.567458,0.190349
0.124946,0.345791,12.653502,0.184967
2.577247,2.798142,12.656374,0.182395
5.027598,5.248387,12.650281,0.166236
1.203553,1.424627,12.666591,0.160659
3.663865,3.885192,12.681083,0.156553
6.116734,0.054731,12.672839,0.156210
2.284656,2.505716,12.665854,0.156869
4.741969,4.963172,12.674042,0.157467
0.908044,1.129007,12.660248,0.156873
3.380187,3.601837,12.699622,0.155827
5.823910,6.044962,12.665320,0.151731
1.973880,2.194077,12.616360,0.150363
4.406384,4.626029,12.584773,0.171602
0.552850,0.771992,12.555893,0.168982
2.979524,3.198223,12.530531,0.184396
5.432392,5.651834,12.573123,0.190456
1.579467,1.798514,12.550506,0.184505
4.039424,4.259402,12.603792,0.189022
0.228530,0.449562,12.664203,0.175564
2.684375,2.905514,12.670325,0.171611
5.135817,5.356807,12.661773,0.159878
1.317391,1.538863,12.689392,0.156069
3.775819,3.997343,12.692398,0.157197
6.224007,0.161926,12.668365,0.154606
2.388343,2.609223,12.655498,0.157315
4.838673,5.059455,12.649866,0.160826
1.015046,1.236115,12.666323,0.161276
3.488090,3.709830,12.704789,0.161227
5.925019,6.145855,12.652981,0.153208
2.075533,2.295588,12.608212,0.153925
4.513448,4.733213,12.591647,0.167137
0.662703,0.882024,12.566171,0.173183
3.092838,3.311772,12.543994,0.180436
5.542518,5.762000,12.575398,0.186638
1.686908,1.905895,12.547068,0.188964
4.151732,4.371871,12.612987,0.190544
0.344024,0.565281,12.677093,0.175977
2.799556,3.020828,12.677944,0.173817
5.256114,5.477397,12.678614,0.159209
1.434039,1.655543,12.691249,0.154827
3.884137,4.105353,12.674742,0.152595
0.058099,0.279322,12.675128,0.157367
2.514302,2.735572,12.677802,0.157312
4.967108,5.188235,12.669650,0.156002
1.144507,1.365832,12.680947,0.155967
3.615035,3.836847,12.708865,0.156574
6.055256,6.276237,12.661244,0.152863
2.202982,2.423005,12.606365,0.154133
4.642240,4.862004,12.591578,0.167479
0.786671,1.005792,12.554674,0.173232
3.219762,3.438659,12.541885,0.185795
5.675315,5.894990,12.586449,0.189522
1.819873,2.038988,12.554357,0.188886
4.284739,4.504949,12.617061,0.188824
0.477805,0.699136,12.681321,0.174252
2.931556,3.152798,12.676244,0.170573
5.395033,5.616575,12.693400,0.156716
1.568597,1.790065,12.689212,0.152256
4.021443,4.242717,12.678041,0.157417
0.188107,0.409066,12.660019,0.159497
2.646155,2.867287,12.669897,0.161238
5.095711,5.316579,12.654820,0.159034
1.275901,1.497179,12.678279,0.157620
3.735646,3.956976,12.681242,0.156514
6.187027,0.124888,12.665014,0.155987
2.336848,2.556993,12.613399,0.156467
4.780175,5.000178,12.605243,0.167790
0.927375,1.146744,12.568915,0.169701
3.363654,3.582850,12.559014,0.179220
5.804170,6.023455,12.564134,0.183753
1.960135,2.179427,12.564477,0.190673
4.424289,4.644594,12.622536,0.186127
0.615134,0.836419,12.678666,0.171523
3.067351,3.288490,12.670302,0.165408
5.528758,5.750132,12.683791,0.156819
1.695714,1.916819,12.668358,0.150896
4.158584,4.379968,12.684371,0.159967
0.320025,0.540873,12.653612,0.156476
2.775640,2.996577,12.658762,0.159308
5.228529,5.449397,12.654778,0.156756
1.413417,1.634879,12.688846,0.155907
3.862363,4.083385,12.663651,0.152158
0.030011,0.250795,12.649972,0.155895
2.460103,2.679967,12.597303,0.157631
4.895963,5.115458,12.576157,0.172538
1.039199,1.258066,12.540119,0.174089
3.482651,3.701837,12.558399,0.185607
5.919937,6.139074,12.555606,0.189036
2.080077,2.299417,12.567215,0.190137
4.546935,4.767416,12.632627,0.188789
0.733211,0.954447,12.675939,0.171998
3.187083,3.408254,12.672135,0.164088
5.646075,5.867395,12.680701,0.154337
1.809802,2.030748,12.659296,0.151516
4.275777,4.497160,12.684338,0.157893
0.436337,0.657143,12.651228,0.157268
2.890464,3.111300,12.652991,0.160387
5.337794,5.558372,12.638189,0.159692
1.522807,1.744068,12.677303,0.157618
3.977103,4.198201,12.667992,0.164927
0.144059,0.364876,12.651884,0.157633
2.576962,2.796952,12.604543,0.156693
5.010661,5.230143,12.575421,0.169369
1.161636,1.380785,12.556284,0.173848
3.603767,3.823086,12.566053,0.181832
6.037215,6.256316,12.553558,0.186675
2.198886,2.418258,12.569108,0.188057
4.663542,4.883958,12.628918,0.185402
0.845660,1.066695,12.664365,0.174238
3.303981,3.525197,12.674754,0.169515
5.763648,5.985018,12.683609,0.155564
1.931483,2.152607,12.669445,0.151393
4.391189,4.612423,12.675813,0.154545
0.553638,0.774397,12.648606,0.155478
3.005897,3.226617,12.646320,0.163251
5.461321,5.682141,12.652029,0.163996
1.640527,1.861676,12.670942,0.155820
4.098805,4.319969,12.671733,0.156392
0.260413,0.481048,12.641439,0.153591
2.691534,2.911314,12.592488,0.152780
5.125359,5.344695,12.567056,0.172405
1.277027,1.496117,12.552947,0.177935
3.715801,3.934956,12.556603,0.189194
6.154450,0.090431,12.557262,0.190800
2.312724,2.532045,12.566149,0.187469
4.783904,5.004507,12.639608,0.187297
0.963340,1.184375,12.664398,0.171794
3.425265,3.646608,12.681974,0.165141
5.878951,6.100156,12.674150,0.155340
2.053773,2.275058,12.678715,0.156177
4.508990,4.730194,12.674021,0.154180
0.670955,0.891685,12.646925,0.155427
3.124223,3.344948,12.646636,0.159037
5.588225,5.809399,12.672334,0.162530
1.770198,1.991698,12.691005,0.155390
4.226045,4.447314,12.677823,0.156505
0.380166,0.600611,12.630566,0.154309
2.808560,3.028111,12.579350,0.156082
5.243434,5.462647,12.560004,0.172626
1.393235,1.612215,12.546656,0.178486
3.824963,4.043740,12.535012,0.187622
6.275755,0.211931,12.568475,0.196216
2.432372,2.651780,12.571134,0.186764
4.898222,5.118687,12.631675,0.188714
1.079757,1.300779,12.663622,0.174781
3.543132,3.764531,12.685243,0.169605
5.998307,6.219633,12.681065,0.159743
2.174386,2.395800,12.686069,0.155495
4.633629,4.855117,12.690334,0.156024
0.789302,1.009966,12.643105,0.153093
3.251168,3.472167,12.662328,0.158805
5.706866,5.927884,12.663389,0.158018
1.881835,2.102973,12.670285,0.157101
4.347938,4.569396,12.688660,0.158796
0.510406,0.731343,12.658786,0.151677
2.932947,3.152596,12.584941,0.152495
5.377930,5.597604,12.586429,0.168152
1.523997,1.743151,12.556561,0.171823
3.955432,4.174295,12.539959,0.189087
0.125052,0.344563,12.577045,0.191793
2.562171,2.781582,12.571313,0.185756
5.028479,5.248908,12.629629,0.188040
1.215198,1.436368,12.672122,0.167969
3.670348,3.891544,12.673602,0.165342
6.124747,0.062691,12.669818,0.159677
2.299088,2.520296,12.674273,0.156165
4.759861,4.981274,12.685980,0.158988
0.914067,1.134639,12.637841,0.154317
3.376561,3.597549,12.661659,0.156015
5.825634,6.046441,12.651254,0.156607
2.009976,2.231346,12.683548,0.160186
4.466451,4.687743,12.679129,0.156565
0.629759,0.850647,12.655961,0.154210
3.047058,3.266520,12.574238,0.154645
5.497409,5.717194,12.592735,0.168799
1.642114,1.861295,12.558149,0.174334
4.071011,4.289807,12.536104,0.188174
0.234801,0.454057,12.562454,0.189076
2.676387,2.895816,12.572374,0.186725
5.140013,5.360383,12.626232,0.189118
1.324546,1.545644,12.667976,0.168516
3.774730,3.995692,12.660202,0.159606
6.228165,0.165928,12.659435,0.160930
2.407409,2.628727,12.680629,0.156988
4.866759,5.088212,12.688368,0.158175
1.015302,1.235739,12.630110,0.154303
3.479430,3.700413,12.661374,0.154867
5.926217,6.146959,12.647629,0.155363
2.111735,2.333146,12.685893,0.158263
4.565967,4.787263,12.679338,0.155685
0.720799,0.941388,12.638817,0.156991
3.143195,3.362688,12.576030,0.153852
5.581215,5.800549,12.566863,0.168142
1.723424,1.942209,12.535454,0.172873
4.163478,4.382458,12.546635,0.194556
0.321983,0.541157,12.557741,0.190398
2.759040,2.978261,12.560469,0.195121
5.232584,5.453214,12.641126,0.191974
1.418166,1.639473,12.679951,0.164174
3.868621,4.089734,12.668822,0.157897
0.043237,0.264460,12.675144,0.157732
2.495746,2.716851,12.668413,0.152290
4.949389,5.170475,12.667288,0.157935
1.111817,1.332553,12.647193,0.156159
3.569425,3.790377,12.659632,0.155955
6.015078,6.235757,12.643967,0.155101
2.197492,2.418747,12.677027,0.159967
4.652205,4.873421,12.674750,0.158694
0.806052,1.026542,12.633158,0.157310
3.233020,3.452635,12.583020,0.157805
5.668376,5.887722,12.567565,0.167341
1.811257,2.030077,12.537436,0.173342
4.252213,4.471275,12.551377,0.190281
0.413401,0.632757,12.568172,0.190281
2.851798,3.071174,12.569319,0.190375
5.325953,5.546710,12.648429,0.188588
1.500842,1.721866,12.663757,0.162910
3.956077,4.177162,12.667233,0.156848
0.131276,0.352518,12.676242,0.158014
2.578650,2.799579,12.658247,0.157593
5.031643,5.252573,12.658363,0.161146
1.199922,1.420807,12.655791,0.159021
3.649896,3.870651,12.648321,0.151660
6.103938,0.041633,12.655531,0.154459
2.288783,2.510266,12.690022,0.156391
4.741293,4.962587,12.679197,0.155205
0.890089,1.110428,12.624470,0.155697
3.323390,3.543163,12.592059,0.154836
5.749686,5.968780,12.553148,0.165844
1.895524,2.114275,12.533504,0.174776
4.331362,4.550174,12.536983,0.189101
0.491691,0.710836,12.556031,0.191334
2.923923,3.142909,12.546973,0.187593
5.399798,5.620373,12.638003,0.191063
1.572837,1.793656,12.651978,0.165220
4.034244,4.255437,12.673475,0.161494
0.205832,0.427023,12.673279,0.157300
2.661931,2.883182,12.676762,0.154494
5.112933,5.333986,12.665421,0.156219
1.276364,1.497197,12.652751,0.156380
3.722123,3.942703,12.638322,0.154911
6.177824,0.115466,12.652421,0.161167
2.365060,2.586602,12.693427,0.160201
4.812747,5.033848,12.668138,0.158269
0.960011,1.180145,12.612767,0.157522
3.393710,3.613350,12.584435,0.154813
5.818455,6.037392,12.544190,0.173832
1.967836,2.186644,12.536768,0.181452
4.408772,4.627829,12.551044,0.190910
0.570925,0.790300,12.569265,0.192624
3.008697,3.228061,12.568671,0.190278
5.494948,5.716210,12.677385,0.190163
1.662498,1.883553,12.665537,0.159629
4.125556,4.346965,12.685818,0.157151
0.293185,0.514374,12.673168,0.155936
2.753057,2.974417,12.682999,0.155813
5.206133,5.427309,12.672419,0.153619
1.372041,1.593043,12.662470,0.154908
3.811591,4.032018,12.629508,0.154749
6.273079,0.210804,12.657234,0.164753
2.458808,2.680351,12.693478,0.158900
4.907060,5.128193,12.670003,0.158131
1.056358,1.276564,12.616883,0.157716
3.494126,3.713976,12.596447,0.154856
5.919542,6.138645,12.553682,0.174125
2.071146,2.290124,12.546495,0.183821
4.512648,4.731833,12.558359,0.188121
0.673163,0.892538,12.569233,0.191117
3.112781,3.332208,12.572275,0.191057
5.600295,5.821631,12.681659,0.190862
1.768325,1.989491,12.671906,0.166948
4.233123,4.454650,12.692558,0.165148
0.405847,0.627276,12.686959,0.153541
2.860204,3.081518,12.680375,0.154325
5.320076,5.541459,12.684278,0.153900
1.485019,1.706102,12.667123,0.154657
3.927506,4.148073,12.637547,0.161487
0.102958,0.323781,12.652236,0.166372
2.576692,2.798313,12.697953,0.158589
5.024842,5.245970,12.669735,0.160533
1.180033,1.400439,12.628366,0.156437
3.619688,3.839694,12.605442,0.156181
6.047620,6.266897,12.563631,0.175440
2.203377,2.422612,12.561227,0.182067
4.648423,4.867925,12.576502,0.190452
0.807261,1.026790,12.578080,0.188681
3.250381,3.470046,12.585901,0.190709
5.738778,5.960296,12.692069,0.190058
1.909404,2.130764,12.683022,0.164818
4.372294,4.593830,12.693040,0.156258
0.544705,0.766150,12.687861,0.154191
3.004495,3.225986,12.690514,0.152116
5.460236,5.681521,12.678710,0.151438
1.621926,1.842751,12.652319,0.151838
4.075404,4.296203,12.650835,0.160286
0.248191,0.469089,12.656526,0.163375
2.719451,2.940995,12.693539,0.156630
5.164685,5.385580,12.656362,0.154259
1.319877,1.540125,12.619278,0.154179
3.745858,3.965218,12.568413,0.151210
6.182263,0.118217,12.555765,0.181038
2.333071,2.552027,12.545291,0.183482
4.778872,4.998213,12.567347,0.193213
0.932197,1.151395,12.559134,0.191284
3.384223,3.604013,12.593025,0.187316
5.860123,6.081211,12.667373,0.188967
2.035323,2.256556,12.675682,0.171312
4.495994,4.717412,12.686316,0.158773
0.664311,0.885493,12.672783,0.155251
3.121144,3.342343,12.673769,0.153679
5.580407,5.801665,12.677167,0.152440
1.735703,1.956239,12.635782,0.150893
4.199016,4.419999,12.661418,0.165854
0.371236,0.592242,12.662699,0.158832
2.832431,3.053638,12.674227,0.159845
5.277455,5.498127,12.643542,0.154567
1.435812,1.656029,12.617507,0.154670
3.855754,4.074862,12.553992,0.151848
0.014950,0.234165,12.560060,0.181057
2.444728,2.663607,12.540864,0.179626
4.887424,5.106598,12.557702,0.191577
1.041484,1.260580,12.553261,0.192383
3.496657,3.716535,12.598030,0.193901
5.967900,6.188860,12.660100,0.190912
2.146266,2.367562,12.679338,0.168923
4.604899,4.826318,12.686377,0.156399
0.769486,0.990529,12.664791,0.154194
3.228250,3.449419,12.672047,0.154505
5.687157,5.908410,12.676863,0.152494
1.841741,2.062252,12.634351,0.149088
4.300607,4.521403,12.650701,0.164590
0.475741,0.696761,12.663474,0.158169
2.933789,3.154876,12.667359,0.155349
5.384707,5.605556,12.653706,0.156499
1.536374,1.756472,12.610685,0.152495
3.962607,4.181881,12.563475,0.153370
0.119392,0.338623,12.560999,0.175080
2.549149,2.768048,12.541957,0.175550
4.985156,5.204085,12.543754,0.189537
1.140536,1.359557,12.548937,0.193078
3.592460,3.812193,12.589816,0.195534
6.061856,6.282644,12.650231,0.195296
2.239657,2.460828,12.672132,0.172336
4.700053,4.921460,12.685679,0.163803
0.867156,1.088274,12.669118,0.154995
3.327157,3.548444,12.678818,0.157049
5.778346,5.999390,12.664887,0.152375
1.937163,2.157701,12.635857,0.153710
4.399219,4.620156,12.658802,0.160192
0.567410,0.788261,12.653828,0.157132
3.025838,3.246843,12.662654,0.157142
5.480216,5.701147,12.658415,0.159671
1.630393,1.850487,12.610435,0.153126
4.060381,4.279801,12.571854,0.160878
0.215782,0.435084,12.565121,0.174939
2.649880,2.868979,12.553436,0.176719
5.084334,5.303316,12.546702,0.189006
1.245524,1.464803,12.563712,0.190272
3.691661,3.911316,12.585291,0.189963
6.167641,0.105444,12.661732,0.192521
2.342692,2.563886,12.673483,0.164229
4.802630,5.024021,12.684775,0.160157
0.967195,1.188203,12.662828,0.155486
3.432920,3.654347,12.686860,0.157381
5.882702,6.103779,12.666778,0.150996
2.044583,2.265279,12.644912,0.153576
4.499131,4.719882,12.648103,0.158888
0.674077,0.895067,12.661811,0.159404
3.138333,3.359690,12.682832,0.159900
5.589292,5.810369,12.666805,0.158467
1.734920,1.954955,12.607089,0.154190
4.170276,4.389898,12.583416,0.157762
0.325509,0.544966,12.573938,0.170762
2.756419,2.975512,12.553062,0.176319
5.191335,5.410345,12.548302,0.190250
1.350951,1.570158,12.559647,0.192058
3.798621,4.018265,12.584686,0.192601
6.282444,0.220524,12.677528,0.196008
2.451816,2.672986,12.672142,0.163950
4.909171,5.130414,12.676346,0.157922
1.080235,1.301399,12.671713,0.155416
3.544658,3.766157,12.690997,0.157208
5.991213,6.212226,12.663120,0.153673
2.160645,2.381613,12.660488,0.157026
4.612757,4.833642,12.655791,0.157211
0.789172,1.010295,12.669411,0.156083
3.257371,3.478968,12.696594,0.150332
5.705374,5.926511,12.670211,0.155287
1.849744,2.069775,12.606840,0.155679
4.285520,4.505137,12.583180,0.159314
0.435090,0.654341,12.562140,0.170996
2.866398,3.085378,12.546608,0.175954
5.305404,5.524491,12.552771,0.190418
1.460238,1.679334,12.553271,0.192950
3.914031,4.133808,12.592268,0.197398
0.113559,0.334842,12.678612,0.195805
2.563869,2.784979,12.668671,0.163979
5.017596,5.238636,12.664639,0.157094
1.194955,1.416257,12.679677,0.155656
3.655332,3.876801,12.689281,0.156073
6.107171,0.045195,12.674366,0.153727
2.274610,2.495665,12.665551,0.155664
4.733014,4.954247,12.675709,0.155412
0.894034,1.114812,12.649610,0.154779
3.366973,3.588536,12.694624,0.157061
5.810404,6.031377,12.660808,0.157128
1.961212,2.181389,12.615204,0.157554
4.398184,4.617963,12.592431,0.159979
0.548697,0.768096,12.570605,0.170612
2.974742,3.193570,12.537943,0.176957
5.420711,5.639975,12.562941,0.191019
1.568076,1.786994,12.543090,0.192466
4.027114,4.246961,12.596317,0.196216
0.220538,0.441645,12.668495,0.194156
2.678332,2.899610,12.678287,0.169403
5.135481,5.356770,12.678903,0.156527
1.318648,1.540388,12.704757,0.151825
3.772210,3.993724,12.691792,0.152345
6.223841,0.161880,12.675210,0.154220
2.389853,2.610876,12.663632,0.156660
4.847964,5.069174,12.674403,0.158178
1.016387,1.237450,12.665975,0.154598
3.489724,3.711515,12.707699,0.152740
5.924284,6.145061,12.649581,0.153354
2.068485,2.288275,12.593042,0.158553
4.504807,4.724345,12.578569,0.157067
0.655636,0.874867,12.561012,0.174829
3.077024,3.295541,12.520086,0.176489
5.521461,5.740477,12.548681,0.191075
1.664424,1.883030,12.525192,0.194313
4.123588,4.343266,12.586644,0.201038
0.318122,0.539166,12.664899,0.197901
2.770949,2.992012,12.665956,0.173812
5.223944,5.444947,12.662542,0.159781
1.406941,1.628489,12.693738,0.153720
3.858911,4.080259,12.682316,0.154215
0.028739,0.249913,12.672356,0.155272
2.482152,2.703322,12.672113,0.154580
4.933825,5.154886,12.665862,0.155801
1.104598,1.325657,12.665773,0.154494
3.570617,3.792101,12.690089,0.151672
6.012620,6.233478,12.654210,0.152039
2.158101,2.377978,12.598020,0.159348
4.586788,4.806063,12.563498,0.156790
0.729521,0.948269,12.533292,0.178643
3.162508,3.381171,12.528481,0.188954
5.613678,5.833027,12.567822,0.189718
1.756011,1.974840,12.537963,0.190301
4.215636,4.435470,12.595547,0.198217
0.409499,0.630621,12.669325,0.192053
2.863669,3.084824,12.671234,0.170310
5.319994,5.541196,12.673923,0.158955
1.499391,1.720928,12.693180,0.150698
3.951503,4.172841,12.681750,0.153405
0.117808,0.338832,12.663713,0.156141
2.569272,2.790236,12.660301,0.152386
5.019686,5.240523,12.653037,0.159170
1.193185,1.414194,12.662910,0.158512
3.657022,3.878372,12.682440,0.148276
6.098544,0.036087,12.646816,0.153628
2.243060,2.462825,12.591595,0.160293
4.680891,4.900447,12.579657,0.157744
0.825764,1.044770,12.548121,0.177042
3.255688,3.474416,12.532172,0.180980
5.700482,5.919652,12.557506,0.187133
1.846278,2.065125,12.539009,0.191121
4.307200,4.527098,12.599195,0.192875
0.502662,0.723895,12.675733,0.191082
2.950473,3.171459,12.661572,0.162054
5.410555,5.631811,12.677032,0.157901
1.578708,1.799817,12.668641,0.151586
4.032247,4.253320,12.666598,0.153559
0.198741,0.419590,12.653693,0.156774
2.655616,2.876657,12.664731,0.156496
5.103072,5.323842,12.649181,0.160874
1.287330,1.508711,12.684219,0.157668
3.739610,3.960730,12.669265,0.150647
6.187887,0.125519,12.651920,0.153616
