omega_ref,omega_pll,Iq_ref,Iq_meas
499.992371,499.890045,0.173562,0.450900
499.992371,497.691528,0.460890,0.057347
499.992371,496.303558,0.460890,0.457888
499.992371,496.795135,0.576517,0.404403
499.992371,495.277679,0.576517,0.609997
499.992371,495.406097,0.753253,0.635625
499.992371,496.045532,0.753253,0.914534
499.992371,497.304932,0.570955,0.823683
499.992371,497.600983,0.570955,0.611831
499.992371,498.497253,0.455212,0.511768
499.992371,498.700745,0.455212,0.736948
499.992371,502.224457,0.047676,0.469799
499.992371,503.141174,0.047676,0.264509
499.992371,503.655884,-0.127418,0.000736
499.992371,503.598511,-0.127418,0.011591
499.992371,503.088928,-0.088177,-0.080559
499.992371,502.253326,-0.088177,-0.082270
499.992371,502.655365,-0.060121,-0.068592
499.992371,502.799042,-0.060121,0.016226
499.992371,501.008514,0.106690,-0.175816
499.992371,499.244659,0.106690,0.057759
499.992371,500.244476,0.185532,0.096033
499.992371,499.121338,0.185532,0.105972
499.992371,499.906403,0.221726,0.133258
499.992371,501.189972,0.221726,0.291043
499.992371,499.582886,0.258528,0.145740
499.992371,498.551056,0.258528,0.235753
499.992371,498.091370,0.428284,0.267520
499.992371,496.682556,0.428284,0.407845
499.992371,496.458893,0.623703,0.317920
499.992371,496.325226,0.623703,0.706477
499.992371,496.351074,0.659173,0.623873
499.992371,496.338287,0.659173,0.467247
499.992371,498.177094,0.478774,0.666255
499.992371,498.056580,0.478774,0.481464
499.992371,498.790619,0.422080,0.543852
499.992371,501.500793,0.422080,0.578988
499.992371,503.042358,-0.046145,0.402409
499.992371,502.973663,-0.046145,0.127234
499.992371,504.679230,-0.249664,0.046799
499.992371,502.985413,-0.249664,-0.204208
499.992371,501.886749,0.032054,-0.267706
499.992371,502.501740,0.032054,0.072008
499.992371,502.065094,-0.000463,-0.108249
499.992371,500.968536,-0.000463,-0.108055
499.992371,500.517578,0.159131,0.054223
499.992371,500.543030,0.159131,0.008351
499.992371,499.360382,0.285256,0.015508
499.992371,500.509399,0.285256,0.329033
499.992371,501.279694,0.074483,0.289284
499.992371,499.483002,0.074483,0.164881
499.992371,499.662628,0.247066,0.140805
499.992371,497.915283,0.247066,0.175804
499.992371,496.312958,0.624402,0.390420
499.992371,496.609039,0.624402,0.604349
499.992371,495.639954,0.724138,0.536147
499.992371,495.406647,0.724138,0.796802
499.992371,497.533936,0.540835,0.628427
499.992371,498.211273,0.540835,0.536510
499.992371,497.828369,0.524137,0.602571
499.992371,499.232727,0.524137,0.563848
499.992371,500.705231,0.216265,0.477951
499.992371,502.802856,0.216265,0.259410
499.992371,503.175262,-0.065091,0.300332
499.992371,504.789764,-0.065091,0.052404
499.992371,503.232697,-0.092598,-0.062990
499.992371,503.232239,-0.092598,-0.002376
499.992371,502.930511,-0.080208,-0.117716
499.992371,502.126190,-0.080208,-0.171281
499.992371,501.163971,0.098186,0.025052
499.992371,501.659149,0.098186,0.091963
499.992371,499.803131,0.242839,0.078195
499.992371,500.385315,0.242839,0.338033
499.992371,500.514191,0.164455,0.325006
499.992371,501.952393,0.164455,0.199891
499.992371,500.562134,0.155631,0.272385
499.992371,499.865784,0.155631,0.156257
499.992371,497.701630,0.472226,0.075840
499.992371,497.186798,0.472226,0.477730
499.992371,497.170776,0.546847,0.434057
499.992371,495.569641,0.546847,0.447809
499.992371,495.580109,0.743679,0.566050
499.992371,497.310181,0.743679,0.594597
499.992371,497.800354,0.524231,0.712918
499.992371,498.208954,0.524231,0.653977
499.992371,498.710876,0.436769,0.285611
499.992371,500.941559,0.436769,0.447972
499.992371,503.112701,-0.047737,0.576288
499.992371,504.293579,-0.047737,0.128954
499.992371,504.039825,-0.172232,-0.065844
499.992371,503.394257,-0.172232,-0.364937
499.992371,502.958496,-0.077924,-0.107064
499.992371,502.456909,-0.077924,-0.186637
499.992371,501.762390,0.036397,-0.077627
499.992371,502.219910,0.036397,0.070057
499.992371,500.928986,0.118017,0.005699
499.992371,500.520782,0.118017,-0.005564
499.992371,501.057709,0.097399,0.152795
499.992371,500.379974,0.097399,-0.034049
499.992371,499.916626,0.218143,0.011864
499.992371,500.718353,0.218143,0.282324
499.992371,498.966034,0.325108,0.154125
499.992371,498.318420,0.325108,0.210135
499.992371,497.204712,0.529166,0.440016
499.992371,497.450684,0.529166,0.789313
499.992371,495.986816,0.684024,0.506281
499.992371,496.766937,0.684024,0.613199
499.992371,496.284729,0.677179,0.573428
499.992371,497.506256,0.677179,0.663862
499.992371,498.010223,0.508477,0.755379
499.992371,498.855011,0.508477,0.565454
499.992371,500.372131,0.257074,0.626552
499.992371,503.490326,0.257074,0.365915
499.992371,503.622498,-0.109471,0.257508
499.992371,504.150848,-0.109471,-0.035172
499.992371,504.518066,-0.233807,0.129080
499.992371,503.377228,-0.233807,-0.228619
499.992371,502.354431,-0.021451,-0.232588
499.992371,502.625702,-0.021451,-0.049183
499.992371,501.352448,0.075129,-0.033183
499.992371,499.933655,0.075129,-0.007927
499.992371,500.662506,0.143395,0.246478
499.992371,499.332703,0.143395,0.105734
499.992371,500.807709,0.122696,0.103755
499.992371,501.004272,0.122696,0.155717
499.992371,501.604645,0.028043,0.265801
499.992371,498.730286,0.028043,0.055886
499.992371,498.528717,0.361863,0.137865
499.992371,496.239929,0.361863,0.127514
499.992371,495.682892,0.690277,0.236218
499.992371,495.053345,0.690277,0.574329
499.992371,495.225403,0.770048,0.603195
499.992371,495.490356,0.770048,0.934598
499.992371,497.817413,0.511312,0.806452
499.992371,498.002686,0.511312,0.591479
499.992371,497.945282,0.511392,0.638072
499.992371,500.076752,0.511392,0.599631
499.992371,503.188538,-0.062283,0.526450
499.992371,502.392395,-0.062283,0.079844
499.992371,504.209900,-0.197834,0.079864
499.992371,503.271729,-0.197834,-0.183793
499.992371,502.130798,0.007094,-0.260538
499.992371,501.396606,0.007094,0.054042
499.992371,502.279938,-0.023767,-0.033828
499.992371,500.692688,-0.023767,-0.048126
499.992371,500.095795,0.205704,0.090869
499.992371,500.194397,0.205704,0.122190
499.992371,499.455841,0.276692,-0.048885
499.992371,499.875885,0.276692,0.292714
499.992371,501.421661,0.060079,0.264415
499.992371,500.486572,0.060079,0.031129
499.992371,499.581329,0.256727,0.245566
499.992371,498.235931,0.256727,0.247919
499.992371,497.094391,0.537978,-0.067373
499.992371,495.868774,0.537978,0.409535
499.992371,496.587128,0.613978,0.549091
499.992371,495.267639,0.613978,0.583345
499.992371,496.678314,0.626311,0.936053
499.992371,497.573578,0.626311,0.763581
499.992371,497.999359,0.500300,0.530430
499.992371,497.451355,0.500300,0.557842
499.992371,500.540680,0.228876,0.513408
499.992371,501.859802,0.228876,0.277161
499.992371,502.961456,-0.045874,0.285238
499.992371,504.098267,-0.045874,0.187819
499.992371,503.814270,-0.161045,-0.184933
499.992371,502.276489,-0.161045,-0.037267
499.992371,503.409180,-0.140981,-0.058970
499.992371,501.990784,-0.140981,-0.173819
499.992371,502.178894,-0.025815,-0.299610
499.992371,500.241150,-0.025815,0.000000
499.992371,499.856720,0.219784,-0.151780
499.992371,498.845825,0.219784,0.078695
499.992371,499.057281,0.310217,0.206178
499.992371,499.041992,0.310217,0.213398
499.992371,499.697083,0.244753,0.224385
499.992371,499.987366,0.244753,0.414405
499.992371,498.477661,0.383279,0.159187
499.992371,496.982758,0.383279,0.332871
499.992371,497.104736,0.547071,0.327766
499.992371,496.230255,0.547071,0.487763
499.992371,495.569000,0.738188,0.503964
499.992371,496.412445,0.738188,0.582577
499.992371,498.090759,0.485046,0.814520
499.992371,497.587585,0.485046,0.613894
499.992371,498.672302,0.432505,0.471522
499.992371,499.363403,0.432505,0.414625
499.992371,501.650421,0.107705,0.364042
499.992371,502.872345,0.107705,0.247780
499.992371,503.828125,-0.147169,0.044877
499.992371,503.583740,-0.147169,-0.004337
499.992371,503.502808,-0.136131,-0.038440
499.992371,502.721283,-0.136131,-0.085158
499.992371,502.243805,-0.018369,-0.258156
499.992371,502.377045,-0.018369,-0.082782
499.992371,500.470795,0.165296,-0.107449
499.992371,499.250000,0.165296,-0.044045
499.992371,499.873718,0.228999,0.168714
499.992371,499.312683,0.228999,0.109930
499.992371,499.842743,0.233254,0.133112
499.992371,500.956238,0.233254,0.319183
499.992371,499.884277,0.229593,-0.077723
499.992371,498.479584,0.229593,0.116544
499.992371,497.762085,0.467988,0.364420
499.992371,497.199585,0.467988,0.233042
499.992371,496.007080,0.679310,0.452157
499.992371,496.215942,0.679310,0.695422
499.992371,496.393494,0.662419,0.623691
499.992371,496.973419,0.662419,0.492279
