ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.022079,0.150642,0.152251,12.662845
-0.021773,0.159213,0.160695,12.661296
-0.022336,0.156268,0.157857,12.663304
-0.024412,0.154189,0.156110,12.676134
-0.017254,0.153175,0.154143,12.696597
-0.015541,0.151803,0.152597,12.667079
-0.013603,0.147538,0.148164,12.595812
-0.017454,0.169570,0.170466,12.567928
-0.025523,0.169452,0.171363,12.549324
-0.036864,0.183002,0.186678,12.532338
-0.031693,0.188681,0.191324,12.545140
-0.032560,0.184566,0.187416,12.545499
-0.037187,0.187135,0.190794,12.572221
-0.030379,0.182437,0.184949,12.659513
-0.033784,0.176727,0.179927,12.665489
-0.032669,0.159896,0.163200,12.659520
-0.023764,0.156469,0.158263,12.683142
-0.021417,0.151206,0.152715,12.677609
-0.022792,0.151988,0.153688,12.670570
-0.020001,0.156447,0.157721,12.662169
-0.025469,0.157195,0.159245,12.673026
-0.025150,0.155496,0.157517,12.656323
-0.019871,0.152716,0.154003,12.697082
-0.017109,0.152866,0.153821,12.666657
-0.017353,0.151020,0.152014,12.617231
-0.019256,0.163469,0.164599,12.586748
-0.027340,0.168277,0.170483,12.562341
-0.037280,0.182137,0.185913,12.541993
-0.034863,0.185794,0.189036,12.573465
-0.035433,0.181325,0.184755,12.546308
-0.036084,0.184413,0.187910,12.596563
-0.029794,0.176443,0.178941,12.666220
-0.034809,0.179039,0.182391,12.673077
-0.032008,0.158826,0.162019,12.656741
-0.023339,0.154022,0.155781,12.695616
-0.021920,0.151181,0.152762,12.687783
-0.021268,0.153822,0.155285,12.668880
-0.021151,0.156230,0.157655,12.669050
-0.023745,0.160790,0.162534,12.671398
-0.024482,0.155954,0.157864,12.665286
-0.016098,0.155443,0.156275,12.704810
-0.018384,0.152646,0.153749,12.665059
-0.017447,0.154225,0.155208,12.626295
-0.019458,0.164490,0.165637,12.597263
-0.028872,0.167738,0.170205,12.569034
-0.035958,0.176064,0.179698,12.543467
-0.031406,0.183456,0.186124,12.580141
-0.034602,0.184151,0.187374,12.551026
-0.034401,0.184537,0.187716,12.608618
-0.031835,0.171763,0.174688,12.685488
-0.035705,0.169372,0.173095,12.673806
-0.024765,0.160220,0.162122,12.675470
-0.022789,0.153876,0.155554,12.697146
-0.024282,0.153880,0.155784,12.683407
-0.021265,0.155414,0.156862,12.668285
-0.021268,0.154120,0.155580,12.675661
-0.023409,0.158463,0.160183,12.668833
-0.023752,0.154439,0.156254,12.678134
-0.019082,0.156039,0.157202,12.693951
-0.020189,0.154450,0.155764,12.662105
-0.016038,0.153796,0.154630,12.615365
-0.021898,0.162544,0.164012,12.595229
-0.031553,0.164865,0.167857,12.557781
-0.035420,0.178145,0.181632,12.550923
-0.034061,0.183465,0.186600,12.576155
-0.034027,0.185787,0.188877,12.565038
-0.032498,0.190692,0.193442,12.613503
-0.035543,0.172186,0.175816,12.682776
-0.035802,0.169455,0.173196,12.675942
-0.026581,0.155796,0.158048,12.695247
-0.021938,0.150994,0.152579,12.683514
-0.025893,0.153026,0.155201,12.680236
-0.021494,0.157360,0.158821,12.667760
-0.024803,0.154020,0.156005,12.679513
-0.024778,0.154550,0.156524,12.670444
-0.020331,0.152707,0.154055,12.698589
-0.016094,0.151522,0.152375,12.680058
-0.018514,0.154215,0.155322,12.661856
-0.018585,0.157932,0.159022,12.601837
-0.023861,0.169527,0.171198,12.584696
-0.031669,0.169232,0.172169,12.549526
-0.029911,0.184872,0.187276,12.560177
-0.032519,0.185815,0.188640,12.568928
-0.035313,0.187172,0.190474,12.563524
-0.036560,0.183048,0.186663,12.625036
-0.038212,0.167695,0.171993,12.678188
-0.031894,0.163080,0.166169,12.671703
-0.023030,0.153132,0.154854,12.692387
-0.020145,0.149630,0.150980,12.667604
-0.021375,0.157154,0.158601,12.678746
-0.022830,0.156265,0.157924,12.648277
-0.028135,0.156734,0.159239,12.658451
-0.025311,0.156679,0.158711,12.643378
-0.020480,0.155387,0.156731,12.679119
-0.020536,0.157732,0.159063,12.663600
-0.017983,0.157082,0.158108,12.655903
-0.019904,0.154918,0.156192,12.614536
-0.025690,0.166388,0.168360,12.580696
-0.029012,0.168489,0.170968,12.556074
-0.029414,0.178948,0.181349,12.565973
-0.033729,0.182075,0.185173,12.548658
-0.032928,0.186517,0.189401,12.570006
-0.034957,0.183730,0.187026,12.620395
-0.037793,0.168827,0.173006,12.663737
-0.029549,0.163086,0.165741,12.672660
-0.024046,0.151616,0.153511,12.685369
-0.023119,0.151140,0.152898,12.656696
-0.020358,0.157073,0.158387,12.670417
-0.024563,0.155087,0.157020,12.649358
-0.028482,0.157111,0.159672,12.646219
-0.020311,0.161561,0.162832,12.646515
-0.021093,0.155782,0.157204,12.663689
-0.021820,0.158762,0.160254,12.657613
-0.017455,0.155419,0.156396,12.648037
-0.020537,0.152427,0.153804,12.600420
-0.027844,0.169414,0.171687,12.574916
-0.027875,0.173895,0.176115,12.557128
-0.031581,0.180155,0.182902,12.561665
-0.031666,0.184051,0.186756,12.559691
-0.029614,0.182166,0.184558,12.566989
-0.036770,0.180666,0.184370,12.627350
-0.036657,0.170153,0.174057,12.660133
-0.030713,0.164504,0.167347,12.673599
-0.025504,0.155755,0.157830,12.672422
-0.024259,0.153943,0.155843,12.672737
-0.020841,0.153622,0.155030,12.679019
-0.024733,0.151682,0.153685,12.648552
-0.027069,0.158961,0.161249,12.643460
-0.021348,0.162369,0.163767,12.653602
-0.017596,0.153646,0.154650,12.685222
-0.018733,0.158229,0.159334,12.677585
-0.017167,0.153412,0.154369,12.638014
-0.021098,0.149944,0.151421,12.585935
-0.028089,0.172239,0.174515,12.574274
-0.026442,0.177158,0.179120,12.558872
-0.032353,0.184652,0.187465,12.550813
-0.033909,0.188143,0.191174,12.568491
-0.034929,0.183614,0.186907,12.570592
-0.040302,0.180968,0.185402,12.641876
-0.034290,0.166899,0.170385,12.665523
-0.025643,0.163916,0.165910,12.686049
-0.026203,0.153017,0.155244,12.671732
-0.022385,0.156367,0.157962,12.696859
-0.018086,0.149715,0.150804,12.689808
-0.022967,0.151344,0.153077,12.628533
-0.025718,0.162375,0.164399,12.653559
-0.021692,0.162769,0.164208,12.649441
-0.023052,0.157744,0.159419,12.660348
-0.017093,0.162815,0.163710,12.679099
-0.016402,0.153035,0.153911,12.640666
-0.023289,0.153561,0.155317,12.576877
-0.026217,0.173921,0.175886,12.576852
-0.023285,0.175824,0.177359,12.558395
-0.032459,0.184594,0.187426,12.543123
-0.031579,0.189243,0.191859,12.573371
-0.035193,0.183389,0.186735,12.574439
-0.042882,0.183307,0.188256,12.651955
-0.030603,0.163153,0.165999,12.674480
-0.024453,0.156573,0.158471,12.689079
-0.026306,0.154503,0.156727,12.668781
-0.018117,0.151732,0.152810,12.686272
-0.019987,0.153454,0.154751,12.681628
-0.026112,0.151290,0.153526,12.633737
-0.023620,0.155137,0.156925,12.660168
-0.022426,0.157278,0.158869,12.649747
-0.022290,0.157439,0.159009,12.672544
-0.017020,0.156132,0.157056,12.687180
-0.016427,0.152319,0.153202,12.653615
-0.022635,0.153888,0.155543,12.578094
-0.020877,0.169593,0.170873,12.586524
-0.025420,0.172864,0.174723,12.553483
-0.031858,0.185399,0.188116,12.541169
-0.028077,0.188333,0.190414,12.571964
-0.038186,0.183902,0.187824,12.571111
-0.042671,0.183671,0.188563,12.633525
-0.028408,0.166179,0.168590,12.668339
-0.026546,0.160244,0.162428,12.672262
-0.026660,0.157571,0.159811,12.660720
-0.021100,0.153892,0.155331,12.675462
-0.023885,0.156695,0.158505,12.684571
-0.027034,0.151911,0.154298,12.638578
-0.021113,0.153904,0.155346,12.660357
-0.020137,0.154519,0.155826,12.652457
-0.021725,0.155714,0.157222,12.675301
-0.018241,0.152249,0.153338,12.681884
-0.018338,0.154514,0.155599,12.652849
-0.024015,0.150743,0.152644,12.576807
-0.022210,0.166138,0.167616,12.567335
-0.025964,0.169857,0.171830,12.537861
-0.032668,0.186525,0.189364,12.545357
-0.030943,0.188741,0.191261,12.568318
-0.040698,0.184527,0.188962,12.566804
-0.041518,0.184060,0.188684,12.629175
-0.029191,0.163460,0.166046,12.672118
-0.026797,0.157835,0.160094,12.665113
-0.025510,0.156072,0.158143,12.666391
-0.021369,0.154656,0.156126,12.678096
-0.027181,0.152666,0.155067,12.675279
-0.026540,0.151319,0.153629,12.629503
-0.019841,0.153089,0.154369,12.652539
-0.021642,0.155913,0.157408,12.633799
-0.020264,0.158964,0.160251,12.674845
-0.017017,0.158609,0.159519,12.682335
-0.021466,0.153930,0.155420,12.637921
-0.024319,0.152381,0.154310,12.575044
-0.019101,0.166811,0.167901,12.577572
-0.025296,0.171201,0.173060,12.537367
-0.031083,0.187246,0.189808,12.539851
-0.033658,0.186625,0.189636,12.562687
-0.043005,0.185560,0.190478,12.554147
-0.041092,0.185371,0.189871,12.627983
-0.029036,0.163243,0.165806,12.666159
-0.027262,0.158335,0.160665,12.670735
-0.023367,0.156104,0.157843,12.671628
-0.022158,0.156158,0.157723,12.680762
-0.024129,0.153933,0.155812,12.681681
-0.024903,0.151472,0.153505,12.640723
-0.020453,0.153159,0.154518,12.644876
-0.022001,0.154413,0.155972,12.640149
-0.020243,0.161757,0.163019,12.679301
-0.015604,0.157420,0.158192,12.677353
-0.022085,0.154282,0.155855,12.624991
-0.021541,0.156350,0.157827,12.577403
-0.021645,0.167000,0.168397,12.565762
-0.028041,0.174256,0.176498,12.536154
-0.029913,0.183745,0.186164,12.536699
-0.032565,0.187887,0.190689,12.555235
-0.045334,0.190730,0.196044,12.547708
-0.045346,0.188785,0.194155,12.637125
-0.030364,0.163640,0.166433,12.662890
-0.028934,0.160378,0.162967,12.670731
-0.022250,0.156382,0.157957,12.668427
-0.022633,0.152550,0.154220,12.677218
-0.024761,0.155285,0.157247,12.667993
-0.024089,0.154569,0.156435,12.651846
-0.020792,0.151209,0.152631,12.645311
-0.021861,0.155058,0.156592,12.661598
-0.018456,0.158237,0.159310,12.696356
-0.018798,0.154426,0.155566,12.679753
-0.021747,0.154810,0.156330,12.619359
-0.021962,0.155729,0.157270,12.576676
-0.023391,0.171493,0.173081,12.552589
-0.028665,0.177511,0.179811,12.533039
-0.028581,0.188883,0.191033,12.543580
-0.037917,0.188500,0.192276,12.561683
-0.045182,0.189560,0.194870,12.561761
-0.035439,0.190329,0.193600,12.658006
-0.028600,0.160005,0.162541,12.664146
-0.027383,0.155794,0.158182,12.679760
-0.023325,0.152623,0.154395,12.682647
-0.023692,0.152387,0.154217,12.676300
-0.025163,0.154598,0.156632,12.667593
-0.022152,0.154904,0.156480,12.662199
-0.020716,0.154715,0.156096,12.636626
-0.022615,0.159363,0.160960,12.670836
-0.021006,0.158928,0.160310,12.700121
-0.019506,0.155598,0.156816,12.672626
-0.022162,0.154657,0.156237,12.609897
-0.021135,0.154862,0.156298,12.588152
-0.024114,0.173870,0.175534,12.546716
-0.028117,0.180940,0.183111,12.539362
-0.030114,0.187457,0.189861,12.554585
-0.040191,0.188435,0.192674,12.569602
-0.044414,0.186367,0.191586,12.567197
-0.033108,0.186464,0.189380,12.667989
-0.030584,0.159920,0.162818,12.667265
-0.024691,0.159507,0.161407,12.692771
-0.023646,0.152241,0.154067,12.675507
-0.025179,0.153994,0.156039,12.678789
-0.024157,0.152664,0.154563,12.672536
-0.020911,0.154312,0.155722,12.674613
-0.023777,0.155390,0.157199,12.640044
-0.021329,0.160157,0.161571,12.657983
-0.019811,0.156542,0.157791,12.690893
-0.022467,0.158398,0.159983,12.671597
-0.021554,0.155641,0.157126,12.622831
-0.019660,0.156219,0.157452,12.603484
-0.025748,0.172028,0.173945,12.559914
-0.025632,0.178452,0.180284,12.564007
-0.031721,0.181069,0.183826,12.561989
-0.040199,0.182338,0.186717,12.567760
-0.042576,0.185985,0.190796,12.572684
-0.036575,0.186850,0.190396,12.675327
-0.029933,0.161387,0.164139,12.665062
-0.022331,0.159658,0.161213,12.687996
-0.023627,0.152511,0.154330,12.686439
-0.026317,0.152398,0.154654,12.668921
-0.026522,0.152270,0.154563,12.665173
-0.022472,0.153655,0.155289,12.669639
-0.025876,0.160697,0.162767,12.648042
-0.019422,0.161819,0.162980,12.666816
-0.020484,0.153444,0.154805,12.696494
-0.023895,0.150895,0.152775,12.664020
-0.018738,0.153406,0.154546,12.623296
-0.020114,0.154829,0.156130,12.583702
-0.026521,0.178275,0.180237,12.566236
-0.022039,0.181055,0.182392,12.547167
-0.032599,0.186232,0.189064,12.563323
-0.044122,0.186135,0.191293,12.566636
-0.040115,0.185039,0.189338,12.589753
-0.035481,0.184114,0.187502,12.683423
-0.031670,0.162275,0.165336,12.673705
-0.021932,0.160324,0.161817,12.682587
-0.025305,0.153050,0.155127,12.686769
-0.026629,0.151366,0.153691,12.685162
-0.020272,0.149613,0.150980,12.675784
-0.017195,0.149874,0.150857,12.637263
-0.024994,0.168857,0.170697,12.647453
-0.019249,0.166196,0.167307,12.642270
-0.025209,0.157866,0.159866,12.681850
-0.024426,0.155734,0.157638,12.654411
-0.017192,0.153200,0.154161,12.636749
-0.020160,0.156441,0.157734,12.580166
-0.026542,0.176558,0.178542,12.571418
-0.027731,0.180192,0.182314,12.563259
-0.035213,0.184559,0.187888,12.574207
-0.042770,0.180914,0.185900,12.563662
-0.036566,0.184190,0.187784,12.600179
-0.034687,0.184238,0.187475,12.663275
-0.029270,0.165013,0.167589,12.679789
-0.024858,0.155724,0.157696,12.690191
-0.024917,0.152825,0.154843,12.676104
-0.027782,0.146035,0.148654,12.683428
-0.017020,0.149216,0.150183,12.680390
-0.023866,0.151718,0.153583,12.630236
-0.022763,0.158058,0.159688,12.653118
-0.021045,0.158522,0.159913,12.653814
-0.023419,0.151567,0.153366,12.668941
-0.022908,0.154024,0.155718,12.648040
-0.015676,0.153440,0.154239,12.620199
-0.020842,0.154598,0.155996,12.555844
-0.024673,0.177846,0.179549,12.550233
-0.027647,0.176826,0.178974,12.544082
-0.034562,0.190020,0.193137,12.558476
-0.042233,0.188007,0.192692,12.557872
-0.036829,0.186718,0.190316,12.599611
-0.036005,0.186977,0.190412,12.662718
-0.028526,0.166033,0.168465,12.681401
-0.025804,0.151963,0.154138,12.676537
-0.026157,0.152853,0.155075,12.661226
-0.025309,0.153334,0.155409,12.678046
-0.019179,0.149808,0.151031,12.681204
-0.019133,0.150874,0.152082,12.624434
-0.020062,0.165649,0.166859,12.641376
-0.022675,0.159180,0.160787,12.650079
-0.024951,0.158383,0.160336,12.664070
-0.020162,0.157589,0.158873,12.651132
-0.014388,0.152146,0.152825,12.615804
-0.022150,0.157685,0.159233,12.567652
-0.022685,0.175433,0.176893,12.553518
-0.027721,0.174162,0.176354,12.548093
-0.037730,0.185959,0.189747,12.553806
-0.040693,0.186762,0.191144,12.564956
-0.037839,0.186283,0.190087,12.595049
-0.035614,0.187729,0.191077,12.658549
-0.026986,0.162522,0.164747,12.674195
-0.027452,0.155713,0.158114,12.686795
-0.027402,0.154029,0.156447,12.668402
-0.023527,0.156343,0.158103,12.695366
-0.018192,0.150633,0.151728,12.665395
-0.019656,0.150070,0.151351,12.628414
-0.021758,0.159861,0.161335,12.639301
-0.025582,0.158021,0.160078,12.657229
-0.022535,0.156409,0.158024,12.681453
-0.018421,0.156328,0.157410,12.655709
-0.017079,0.153758,0.154704,12.604272
-0.022344,0.163820,0.165337,12.576102
-0.022629,0.171843,0.173327,12.562891
-0.029140,0.173063,0.175499,12.547960
-0.040972,0.183745,0.188258,12.549279
-0.036766,0.188602,0.192153,12.556242
-0.037946,0.191749,0.195468,12.582357
-0.034722,0.192929,0.196028,12.672321
-0.029588,0.161238,0.163930,12.678263
-0.029305,0.155630,0.158365,12.689166
-0.025304,0.152158,0.154248,12.667009
-0.021554,0.154169,0.155669,12.695619
-0.018999,0.150455,0.151650,12.662209
-0.020006,0.151551,0.152866,12.650360
-0.021843,0.156748,0.158263,12.648572
-0.025301,0.156039,0.158077,12.660151
-0.020729,0.154640,0.156023,12.685065
-0.012252,0.158399,0.158872,12.665421
-0.015632,0.152221,0.153022,12.601795
-0.019474,0.156741,0.157946,12.583962
-0.022351,0.169569,0.171035,12.569559
-0.030292,0.174736,0.177342,12.551602
-0.032565,0.187578,0.190384,12.543898
-0.034104,0.189678,0.192720,12.551402
-0.037077,0.193470,0.196991,12.574918
-0.033963,0.196433,0.199348,12.661692
-0.032102,0.162151,0.165298,12.674716
-0.030357,0.159135,0.162005,12.685789
-0.024552,0.151434,0.153411,12.681720
-0.022581,0.154591,0.156232,12.702611
-0.019536,0.148461,0.149741,12.670906
-0.017843,0.151483,0.152530,12.655699
-0.021894,0.156975,0.158495,12.658279
-0.025731,0.156164,0.158270,12.651793
-0.020807,0.152096,0.153513,12.682246
-0.018277,0.154507,0.155584,12.666633
-0.015999,0.152036,0.152876,12.611625
-0.016766,0.161105,0.161975,12.589167
-0.025275,0.168421,0.170306,12.564569
-0.032362,0.169934,0.172988,12.539731
-0.034945,0.187021,0.190257,12.554500
-0.036737,0.188828,0.192369,12.554348
-0.038581,0.196822,0.200567,12.583048
-0.031813,0.192874,0.195480,12.671874
-0.032313,0.158799,0.162053,12.673231
-0.029622,0.155256,0.158057,12.672164
-0.022858,0.152271,0.153977,12.683698
-0.021344,0.153504,0.154981,12.686553
-0.022313,0.151376,0.153012,12.670369
-0.018894,0.153022,0.154184,12.658707
-0.022628,0.157724,0.159339,12.678404
-0.024871,0.154259,0.156251,12.651844
-0.018454,0.152173,0.153288,12.695217
-0.017280,0.154134,0.155100,12.654796
-0.023175,0.159780,0.161452,12.610511
-0.018433,0.157627,0.158701,12.584509
-0.027329,0.171096,0.173265,12.556951
-0.034302,0.173040,0.176407,12.532693
-0.034125,0.186331,0.189431,12.564219
-0.037741,0.189883,0.193597,12.540380
-0.038285,0.195515,0.199228,12.596179
-0.035084,0.192804,0.195970,12.667676
-0.035606,0.164643,0.168449,12.680454
-0.030139,0.153421,0.156353,12.678834
-0.020802,0.150796,0.152224,12.700406
-0.020031,0.150556,0.151883,12.699233
-0.021197,0.150585,0.152070,12.674093
-0.020007,0.150410,0.151735,12.652342
-0.026105,0.158318,0.160456,12.661681
-0.024651,0.154745,0.156696,12.661213
-0.018662,0.147826,0.148999,12.700518
-0.016363,0.151210,0.152093,12.646216
-0.018591,0.159372,0.160453,12.594603
-0.019867,0.156461,0.157717,12.567583
-0.030198,0.173583,0.176191,12.545639
-0.033905,0.177354,0.180566,12.524254
-0.032835,0.186952,0.189813,12.566926
-0.034936,0.188610,0.191819,12.534097
-0.037727,0.189470,0.193189,12.603360
-0.035367,0.190497,0.193753,12.676379
-0.037357,0.163436,0.167651,12.667625
-0.028678,0.153125,0.155787,12.671281
-0.020639,0.149908,0.151322,12.692854
-0.020567,0.150661,0.152058,12.679818
-0.020165,0.155704,0.157004,12.654750
-0.020563,0.151475,0.152864,12.655873
-0.026006,0.157709,0.159839,12.659017
-0.024477,0.155675,0.157588,12.651439
-0.017218,0.153010,0.153975,12.682956
-0.019606,0.153571,0.154817,12.648458
-0.015727,0.155858,0.156650,12.605074
-0.019913,0.155823,0.157090,12.587276
-0.030005,0.171571,0.174175,12.556263
-0.033912,0.174172,0.177443,12.527408
-0.031746,0.186025,0.188714,12.566633
-0.035777,0.187827,0.191204,12.529501
-0.034824,0.193639,0.196746,12.590677
-0.035204,0.190815,0.194035,12.665078
-0.036892,0.166131,0.170178,12.669715
-0.029949,0.158007,0.160820,12.679143
-0.018938,0.147275,0.148488,12.688824
-0.022381,0.147922,0.149606,12.672186
-0.020407,0.157838,0.159152,12.660632
-0.023387,0.158271,0.159989,12.666119
-0.022485,0.158670,0.160255,12.654707
-0.022378,0.154249,0.155864,12.688782
-0.014497,0.147489,0.148200,12.688150
-0.015899,0.149848,0.150689,12.647382
-0.016495,0.161693,0.162532,12.583076
-0.021103,0.160073,0.161458,12.568877
-0.033202,0.177685,0.180760,12.534555
-0.034942,0.183690,0.186984,12.539028
-0.034118,0.186544,0.189638,12.558773
-0.033819,0.186071,0.189120,12.542678
-0.031753,0.189429,0.192072,12.607743
-0.037744,0.186524,0.190304,12.681821
-0.035022,0.161261,0.165020,12.662961
-0.025659,0.155275,0.157381,12.681684
