theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
3.943688,4.126021,10.446957,0.186323
0.113580,0.296473,10.478979,0.193670
2.548999,2.731768,10.471891,0.190850
5.016150,5.199850,10.525235,0.190277
1.201247,1.385538,10.559072,0.179407
3.661624,3.846117,10.570673,0.165433
6.117178,0.018424,10.567132,0.160025
2.289903,2.474294,10.564837,0.154722
4.748600,4.933068,10.569229,0.158550
0.908446,1.092396,10.539556,0.153373
3.373668,3.557997,10.561259,0.154127
5.826094,6.010315,10.555089,0.154355
2.004313,2.188740,10.566872,0.153777
4.466809,4.651393,10.575903,0.156034
0.627179,0.811272,10.547754,0.156581
3.049449,3.232507,10.488435,0.155628
5.490132,5.673084,10.482372,0.162346
1.634061,1.816537,10.455141,0.173226
4.064446,4.246689,10.441716,0.182168
0.228110,0.410765,10.465330,0.192139
2.663341,2.845961,10.463375,0.195135
5.127554,5.311054,10.513726,0.194360
1.315173,1.499417,10.556414,0.181168
3.769782,3.954069,10.558872,0.164855
6.231455,0.132774,10.571314,0.158178
2.403867,2.588329,10.568925,0.153820
4.862544,5.047080,10.573150,0.157575
1.017671,1.201570,10.536662,0.152855
3.484904,3.669294,10.564747,0.153094
5.931315,6.115375,10.545872,0.153904
2.110015,2.294383,10.563501,0.153959
4.571921,4.756469,10.573827,0.154355
0.728371,0.912331,10.540178,0.157961
3.148564,3.331492,10.481011,0.156889
5.588472,5.771338,10.477468,0.163376
1.730010,1.912356,10.447708,0.175405
4.165051,4.347400,10.447810,0.187645
0.323283,0.505828,10.459074,0.190226
2.759143,2.941705,10.460025,0.190497
5.227679,5.411282,10.519667,0.192643
1.412147,1.596372,10.555325,0.180861
3.866633,4.050898,10.557567,0.164201
0.040381,0.224707,10.561049,0.160897
2.504281,2.688897,10.577697,0.155063
4.961806,5.146399,10.576404,0.156028
1.119029,1.303057,10.544038,0.152103
3.575967,3.760131,10.551844,0.153826
6.026486,6.210559,10.546633,0.156622
2.213094,2.397707,10.577557,0.154029
4.668835,4.853387,10.574060,0.152448
0.819243,1.003004,10.528705,0.155441
3.241996,3.424887,10.478920,0.160055
5.676514,5.859185,10.466320,0.165681
1.818660,2.000896,10.441380,0.180859
4.258336,4.440758,10.451982,0.188845
0.417323,0.599964,10.464523,0.191414
2.850375,3.032898,10.457815,0.191425
5.323920,5.507688,10.529149,0.194099
1.500255,1.684339,10.547267,0.184703
3.960292,4.144628,10.561685,0.171177
0.137086,0.321588,10.571214,0.162109
2.597503,2.782106,10.576967,0.150778
5.059432,5.244159,10.584100,0.152637
1.217433,1.401602,10.552098,0.151761
3.675082,3.859383,10.559644,0.151489
6.127511,0.028511,10.553072,0.156872
2.306737,2.491227,10.570493,0.155199
4.760065,4.944443,10.564116,0.151559
0.913221,1.096927,10.525554,0.157624
3.341405,3.524438,10.487046,0.161485
5.772777,5.955427,10.465085,0.168659
1.920376,2.102757,10.449640,0.182360
4.356319,4.538722,10.450870,0.188147
0.517676,0.700373,10.467777,0.190883
2.952384,3.135001,10.463170,0.194589
5.435282,5.619407,10.549562,0.193552
1.605071,1.789177,10.548492,0.183278
4.067546,4.251969,10.566663,0.170620
0.243669,0.428185,10.572018,0.159767
2.700646,2.885154,10.571506,0.154557
5.158820,5.343338,10.572092,0.154324
1.335948,1.520583,10.578807,0.153377
3.782861,3.967124,10.557477,0.148693
6.241894,0.143067,10.562928,0.156892
2.422608,2.607244,10.578812,0.152501
4.879880,5.064445,10.574739,0.152997
1.035113,1.218971,10.534271,0.154920
3.471748,3.655151,10.508199,0.160666
5.901652,6.084485,10.475540,0.165856
2.054096,2.236733,10.464352,0.180175
4.485635,4.668052,10.451715,0.181711
0.647182,0.829864,10.466961,0.190465
3.083102,3.265735,10.464066,0.193553
5.568583,5.752792,10.554418,0.193385
1.736213,1.920290,10.546873,0.183041
4.201938,4.386435,10.570924,0.172076
0.377744,0.562320,10.575470,0.159773
2.835059,3.019610,10.573975,0.153987
5.294596,5.479152,10.574247,0.152533
1.469123,1.653706,10.575825,0.153083
3.916789,4.101007,10.554877,0.150266
0.100230,0.284814,10.575864,0.158744
2.574491,2.759554,10.603348,0.150057
5.020627,5.205104,10.569797,0.146040
1.172252,1.355929,10.523954,0.154144
3.602071,3.785115,10.487670,0.158013
6.025683,6.208073,10.450134,0.172395
2.177854,2.360194,10.447333,0.187026
4.620488,4.803082,10.461912,0.190925
0.775092,0.957675,10.461236,0.190002
3.215522,3.398241,10.469008,0.193969
5.703312,5.887664,10.562596,0.191205
1.871253,2.055485,10.555700,0.183758
4.337756,4.522389,10.578708,0.161343
0.514338,0.699032,10.582155,0.155692
2.968486,3.153015,10.572737,0.152568
5.425274,5.609712,10.567490,0.152232
1.592315,1.776554,10.556137,0.153697
4.039458,4.223405,10.539392,0.158465
0.216418,0.400586,10.552038,0.160848
2.688350,2.873073,10.583873,0.157800
5.134737,5.318947,10.554420,0.150650
1.293619,1.477333,10.526033,0.155287
3.718258,3.901146,10.478700,0.161046
6.155712,0.055227,10.467962,0.174190
2.305177,2.487636,10.454133,0.182219
4.748126,4.930817,10.467426,0.188182
0.898685,1.081194,10.457043,0.188013
3.348868,3.531854,10.484326,0.185123
5.826294,6.010461,10.551961,0.186031
1.999312,2.183562,10.556723,0.183465
4.460216,4.644673,10.568612,0.160997
0.637948,0.822524,10.575417,0.157184
3.086350,3.270598,10.556588,0.151888
5.547732,5.732128,10.565087,0.152473
1.705901,1.889796,10.536429,0.153324
4.163091,4.347107,10.543389,0.155151
0.335206,0.519250,10.544957,0.157513
2.800405,2.984798,10.564950,0.157459
5.249959,5.434053,10.547873,0.154181
1.407771,1.591408,10.521599,0.156702
3.827126,4.009787,10.465730,0.162016
6.264559,0.163936,10.460056,0.176552
2.410941,2.593252,10.445631,0.179439
4.857015,5.039709,10.467623,0.188156
1.007277,1.189788,10.457056,0.188654
3.463691,3.646914,10.497894,0.185188
5.934113,6.118211,10.548020,0.182844
2.110698,2.295013,10.560474,0.174367
4.570986,4.755483,10.570872,0.161437
0.738135,0.922410,10.558138,0.158965
3.193959,3.378231,10.557980,0.157382
5.654837,5.839276,10.567597,0.152895
1.810260,1.994073,10.531725,0.153652
4.272292,4.456404,10.548832,0.158630
0.453950,0.638411,10.568820,0.156960
2.916696,3.101279,10.575844,0.154734
5.361574,5.545614,10.544729,0.151828
1.513452,1.696840,10.507385,0.158909
3.941384,4.124142,10.471221,0.166737
0.097665,0.280373,10.468367,0.178339
2.527674,2.710100,10.452267,0.183435
4.964623,5.147094,10.454792,0.188191
1.124724,1.307400,10.466563,0.192256
3.573710,3.756813,10.490990,0.190726
6.047051,6.231164,10.548903,0.187169
2.226924,2.411366,10.567753,0.176492
4.684596,4.869093,10.570926,0.158850
0.848468,1.032627,10.551536,0.158388
3.312556,3.497019,10.568920,0.156057
5.772179,5.956721,10.573483,0.153536
1.932046,2.116082,10.544510,0.154330
4.392045,4.576244,10.553825,0.157545
0.569928,0.754319,10.564839,0.157304
3.032548,3.217079,10.572845,0.156836
5.488688,5.673104,10.566251,0.153876
1.636832,1.820363,10.515524,0.155132
4.064365,4.247211,10.476266,0.168548
0.216432,0.399072,10.464541,0.176022
2.650068,2.832570,10.456592,0.183320
5.092367,5.275026,10.465638,0.188868
1.255694,1.438590,10.479153,0.190138
3.708205,3.891554,10.505117,0.186006
6.185360,0.086557,10.564304,0.182843
2.359595,2.544025,10.567052,0.171717
4.816470,5.000923,10.568411,0.160668
0.983762,1.167982,10.555040,0.156357
3.449990,3.634561,10.575129,0.159397
5.900445,6.084748,10.559794,0.154868
2.071115,2.255357,10.556336,0.160697
4.533168,4.717634,10.569146,0.155429
0.710443,0.894988,10.573651,0.153497
3.174720,3.359426,10.582915,0.151210
5.625679,5.810048,10.563532,0.151720
1.767239,1.950526,10.501566,0.157918
4.204021,4.387002,10.484094,0.170860
0.352899,0.535549,10.465069,0.175313
2.783411,2.965811,10.450717,0.184711
5.223003,5.405513,10.457015,0.187846
1.383521,1.566228,10.468338,0.189946
3.831252,4.014294,10.487517,0.189335
0.028449,0.212701,10.556883,0.187216
2.484904,2.669224,10.560721,0.174110
4.940794,5.125110,10.560517,0.162627
1.119138,1.303633,10.570786,0.155630
3.581635,3.766303,10.580676,0.154485
6.032320,6.216689,10.563502,0.153670
2.201499,2.385760,10.557361,0.158036
4.656214,4.840442,10.555481,0.152645
0.832545,1.016909,10.563267,0.155680
3.302421,3.487180,10.585898,0.150925
5.749501,5.933829,10.561237,0.150712
1.894604,2.077987,10.507106,0.156688
4.329017,4.512016,10.485077,0.168456
0.477958,0.660625,10.466072,0.172470
2.904631,3.086909,10.443736,0.181300
5.348167,5.530726,10.459863,0.186709
1.502456,1.685003,10.459176,0.187845
3.949683,4.132590,10.479782,0.192251
0.147136,0.331309,10.552368,0.187812
2.603507,2.787796,10.558955,0.175687
5.060610,5.244963,10.562608,0.164904
1.245183,1.429929,10.585149,0.153607
3.707154,3.891995,10.590580,0.152347
6.154736,0.055942,10.564821,0.154405
2.317498,2.501594,10.547901,0.156071
4.772357,4.956520,10.551771,0.155574
0.942607,1.126749,10.550546,0.156063
3.413888,3.598566,10.581242,0.152388
5.858012,6.042212,10.553894,0.152554
2.005464,2.188872,10.508509,0.158301
4.438366,4.621338,10.483512,0.166899
0.584602,0.767185,10.461203,0.173528
3.010584,3.192783,10.439258,0.183082
5.458755,5.641433,10.466721,0.187565
1.602790,1.785089,10.444945,0.188353
4.061740,4.244852,10.491553,0.190111
0.256232,0.440458,10.555336,0.181844
2.708785,2.892981,10.553625,0.177241
5.160876,5.345009,10.550054,0.165116
1.344531,1.529131,10.576797,0.155506
3.797818,3.982291,10.569526,0.152095
6.251839,0.153014,10.563060,0.154654
2.417453,2.601636,10.552929,0.153770
4.870532,5.054702,10.552180,0.158273
1.044953,1.229235,10.558586,0.156138
3.519526,3.704417,10.593412,0.153164
5.958281,6.142467,10.553045,0.150955
2.104831,2.288203,10.506424,0.157285
4.535469,4.718371,10.479544,0.165630
0.682732,0.865276,10.458966,0.176118
3.109406,3.291595,10.438640,0.183778
5.557681,5.740370,10.467298,0.188670
1.699954,1.882217,10.442901,0.186379
4.160499,4.343643,10.493410,0.187802
0.353629,0.537844,10.554739,0.181544
2.804023,2.988143,10.549305,0.174388
5.258673,5.442837,10.551788,0.166569
1.443120,1.627780,10.580235,0.155506
3.890998,4.075350,10.562595,0.151455
0.060260,0.244468,10.554337,0.156573
2.514890,2.699153,10.557538,0.158254
4.967927,5.152144,10.554912,0.157892
1.142684,1.327017,10.561502,0.154939
3.613482,3.798277,10.587927,0.147972
6.050245,6.234266,10.543627,0.149026
2.194279,2.377445,10.494680,0.162003
4.622840,4.805529,10.467324,0.168835
0.763496,0.945670,10.437766,0.179865
3.195057,3.377150,10.433145,0.191858
5.653168,5.836111,10.481835,0.192348
1.798755,1.981334,10.461016,0.187788
4.258647,4.442000,10.505337,0.184095
0.451045,0.635377,10.561418,0.176094
2.902385,3.086614,10.555574,0.175482
5.363451,5.547919,10.569188,0.160867
1.534978,1.719405,10.566907,0.153280
3.987575,4.171890,10.560493,0.156790
0.156671,0.340843,10.552302,0.159536
2.612853,2.797123,10.557893,0.157214
5.063351,5.247468,10.549126,0.158355
1.241967,1.426360,10.564933,0.156190
3.704629,3.889181,10.574059,0.150047
6.151961,0.052942,10.551991,0.153265
2.299057,2.482413,10.505530,0.163712
4.737391,4.920496,10.491149,0.171317
0.878614,1.061096,10.455399,0.176844
3.315082,3.497547,10.454493,0.183158
5.764888,5.947803,10.480221,0.187715
1.916305,2.099044,10.470189,0.187681
4.377311,4.560801,10.513201,0.180445
0.569980,0.754393,10.566125,0.175799
3.019557,3.203768,10.554543,0.174951
5.488616,5.673338,10.583852,0.162560
1.658090,1.842590,10.571072,0.153841
4.116912,4.301445,10.572947,0.156794
0.280807,0.464928,10.549361,0.157839
2.738770,2.923039,10.557838,0.160202
5.191870,5.376043,10.552337,0.157174
1.381749,1.566530,10.587132,0.155638
3.830611,4.014934,10.560918,0.152525
6.279892,0.180735,10.543998,0.157674
2.425457,2.608656,10.496546,0.162306
4.862596,5.045541,10.482019,0.173134
1.007343,1.189812,10.454694,0.177811
3.451340,3.634063,10.469254,0.189147
5.895672,6.078561,10.478759,0.189090
2.054893,2.237843,10.482274,0.189352
4.520427,4.704214,10.530249,0.184533
0.709342,0.893819,10.569769,0.174105
3.165397,3.349846,10.568155,0.165757
5.634833,5.819696,10.591863,0.153717
1.798476,1.982881,10.565630,0.152573
4.263824,4.448469,10.579406,0.157688
0.426606,0.610779,10.552302,0.157866
2.880858,3.065000,10.550544,0.154851
5.333727,5.517773,10.545053,0.157359
1.518678,1.703201,10.572417,0.156456
3.976369,4.160797,10.566934,0.154046
0.140179,0.324179,10.542421,0.155898
2.572808,2.756103,10.501994,0.160042
5.005943,5.188800,10.476933,0.168642
1.154988,1.337515,10.458035,0.177047
3.600684,3.783495,10.474287,0.188856
6.038326,6.221074,10.470692,0.190285
2.200858,2.383820,10.482957,0.190412
4.667525,4.851384,10.534347,0.181926
0.850318,1.034641,10.560939,0.172518
3.309161,3.493595,10.567275,0.161778
5.767800,5.952291,10.570557,0.154770
1.934167,2.118404,10.556035,0.154425
4.394858,4.579228,10.563594,0.157381
0.562297,0.746436,10.550383,0.157291
3.013383,3.197380,10.542273,0.155045
5.469691,5.653766,10.546752,0.158058
1.652314,1.836754,10.567618,0.156035
4.111262,4.295666,10.565562,0.157997
0.271068,0.454935,10.534834,0.154909
2.703153,2.886332,10.495387,0.164487
5.139830,5.322704,10.477921,0.168591
1.295063,1.477805,10.470370,0.175061
3.729811,3.912396,10.461361,0.179482
6.170914,0.070443,10.468803,0.187802
2.325561,2.508238,10.466626,0.188498
4.794241,4.977962,10.526401,0.184793
0.973826,1.157951,10.549586,0.173606
3.438731,3.623233,10.571157,0.161772
5.889859,6.074143,10.558710,0.154292
2.063315,2.247636,10.560766,0.154881
4.520337,4.704682,10.562206,0.156820
0.683434,0.867401,10.540496,0.158895
3.140559,3.324647,10.547453,0.158947
5.598755,5.782979,10.555221,0.157866
1.773555,1.957828,10.558048,0.154818
4.236238,4.420674,10.567454,0.156634
0.395518,0.579427,10.537203,0.155260
2.822675,3.005735,10.488591,0.161034
5.258430,5.441210,10.472568,0.170691
1.408796,1.591369,10.460624,0.177972
3.841384,4.023766,10.449697,0.186375
0.010333,0.193224,10.478884,0.189859
2.447513,2.630305,10.473231,0.189986
4.914034,5.097750,10.526134,0.182755
1.095923,1.280121,10.553767,0.173731
3.560142,3.744685,10.573545,0.162799
6.012064,6.196408,10.562119,0.154556
2.185941,2.370297,10.562840,0.150480
4.642018,4.826392,10.563869,0.155039
0.801677,0.985549,10.535110,0.157644
3.262137,3.446246,10.548648,0.159926
5.717040,5.901170,10.549914,0.159631
1.895488,2.079841,10.562653,0.158844
4.359828,4.544376,10.573833,0.156870
0.520723,0.704791,10.546282,0.152090
2.941127,3.124075,10.482156,0.163154
5.395337,5.578650,10.503101,0.174136
1.539014,1.721737,10.469242,0.179000
3.966527,4.148843,10.445953,0.185562
0.136377,0.319255,10.478106,0.187787
2.573138,2.755934,10.473404,0.186033
5.038214,5.221857,10.521940,0.181772
1.224486,1.408771,10.558741,0.172913
3.684989,3.869465,10.569687,0.166283
6.135720,0.036797,10.557445,0.158268
2.316054,2.500579,10.572489,0.155368
4.779156,4.963862,10.582860,0.155004
0.928979,1.112782,10.531134,0.156826
3.397304,3.581642,10.561826,0.159200
5.848641,6.032853,10.554586,0.158672
2.034095,2.218752,10.580082,0.159164
4.492604,4.677205,10.576836,0.155778
0.649955,0.833968,10.543170,0.153763
3.068933,3.251826,10.479022,0.161199
5.515886,5.698933,10.487815,0.172088
1.658200,1.840696,10.456244,0.179247
4.093955,4.276385,10.452477,0.189590
0.259779,0.442624,10.476274,0.189326
2.701385,2.884334,10.482224,0.190772
5.169604,5.353466,10.534542,0.181160
1.357684,1.542192,10.571499,0.168795
3.808032,3.992337,10.559893,0.164353
6.267676,0.168930,10.567597,0.160198
2.444009,2.628541,10.572934,0.154565
4.902537,5.087121,10.575891,0.155370
1.058589,1.242550,10.540207,0.155058
3.523011,3.707356,10.562183,0.157688
5.971203,6.155295,10.547664,0.158612
2.161166,2.345891,10.583951,0.159946
4.618207,4.802816,10.577365,0.153524
0.773734,0.957693,10.540079,0.153544
3.197031,3.380047,10.486060,0.161654
5.638617,5.821578,10.482918,0.170695
1.783237,1.965744,10.456880,0.177203
4.224802,4.407438,10.464294,0.191092
0.388507,0.571426,10.480472,0.188236
2.826777,3.009656,10.478195,0.185551
5.303034,5.487097,10.546016,0.179629
1.483874,1.668291,10.566282,0.164783
3.938064,4.122414,10.562482,0.159919
0.114205,0.298662,10.568573,0.158647
2.569318,2.753733,10.566198,0.154028
5.028183,5.212681,10.570912,0.157576
1.189666,1.373785,10.549231,0.156224
3.644904,3.829062,10.551499,0.157539
6.097414,6.281527,10.548860,0.159910
2.284253,2.468896,10.579260,0.161379
4.740372,4.924901,10.572735,0.155487
0.892270,1.076055,10.530082,0.151683
3.321419,3.504533,10.491650,0.161133
5.753126,5.935839,10.468685,0.167955
1.900473,2.082889,10.451653,0.182035
4.339458,4.521963,10.456809,0.189033
0.501989,0.684777,10.472972,0.188904
2.938098,3.120823,10.469358,0.183666
5.415423,5.599428,10.542687,0.179324
1.589259,1.773416,10.551429,0.165620
4.048629,4.232961,10.561460,0.159192
0.220052,0.404365,10.560364,0.156546
2.681668,2.866191,10.572350,0.155476
5.134913,5.319292,10.564126,0.151138
1.297927,1.482039,10.548821,0.154962
3.741588,3.925381,10.530602,0.154076
6.204585,0.105618,10.554991,0.157609
2.388108,2.572741,10.578660,0.154906
4.833574,5.017772,10.553757,0.155760
0.978634,1.161953,10.503400,0.154209
3.413508,3.596505,10.484907,0.163378
5.833115,6.015370,10.442459,0.170292
1.982475,2.164662,10.438543,0.187337
4.420684,4.603043,10.448378,0.193424
0.580824,0.763441,10.463194,0.193557
3.016623,3.199233,10.462745,0.197190
5.497088,5.681147,10.545818,0.183048
1.666144,1.850218,10.546631,0.167303
4.129920,4.314361,10.567660,0.161338
0.299266,0.483592,10.561131,0.154785
2.757398,2.941814,10.566285,0.155363
5.208378,5.392604,10.555376,0.154397
1.378690,1.562946,10.557109,0.155220
3.819646,4.003462,10.531886,0.153397
6.278742,0.179660,10.548342,0.157720
2.461385,2.645923,10.573240,0.159433
4.911381,5.095651,10.557894,0.158044
1.060741,1.244238,10.513552,0.153910
3.498363,3.681552,10.495908,0.164051
5.920276,6.102733,10.453986,0.169650
2.072803,2.255222,10.451837,0.182171
4.509460,4.691923,10.454356,0.189000
0.669475,0.852154,10.466779,0.192242
3.103950,3.286544,10.461886,0.190847
5.589663,5.773879,10.554781,0.182475
1.757377,1.941520,10.550659,0.165331
4.220416,4.404870,10.568435,0.159885
0.389405,0.573736,10.561364,0.154583
2.844518,3.028853,10.561615,0.154821
5.300259,5.484581,10.560855,0.152923
1.467299,1.651514,10.554729,0.156184
3.910625,4.094478,10.534010,0.155539
0.083535,0.267533,10.542325,0.159288
2.551188,2.735688,10.571068,0.157154
4.995879,5.179945,10.546221,0.157957
1.148825,1.332289,10.511701,0.156997
3.583364,3.766428,10.488746,0.166302
6.011967,6.194546,10.461010,0.172377
2.163110,2.345562,10.453732,0.183349
4.600228,4.782741,10.457183,0.187317
0.757937,0.940581,10.464697,0.189731
3.198619,3.381390,10.472006,0.187941
5.684329,5.868660,10.561414,0.181808
1.851394,2.035592,10.553788,0.165184
4.310637,4.495007,10.563574,0.161297
0.481347,0.665690,10.562051,0.156443
2.934888,3.119162,10.558135,0.152258
5.388216,5.572395,10.552665,0.155273
1.556285,1.740388,10.548354,0.153501
4.000113,4.183896,10.529971,0.163755
0.176024,0.360076,10.545366,0.160397
2.645167,2.829727,10.574513,0.153630
5.092351,5.276505,10.551208,0.157048
1.244858,1.428373,10.514654,0.155116
3.679942,3.863053,10.491475,0.159985
6.111355,0.010847,10.466641,0.173376
2.263275,2.445807,10.458314,0.181803
4.701357,4.883956,10.462148,0.185653
0.855880,1.038480,10.462237,0.189728
3.299727,3.482587,10.477094,0.189658
5.782357,5.966648,10.559103,0.183587
1.951137,2.135355,10.554967,0.165159
4.412818,4.597263,10.567926,0.157083
0.584931,0.769349,10.566377,0.156576
3.038468,3.222767,10.559508,0.151199
5.497672,5.682058,10.564549,0.155516
1.656974,1.840901,10.538260,0.157352
4.109506,4.293414,10.537183,0.164750
0.281474,0.465465,10.541894,0.159503
2.750974,2.935483,10.571571,0.161718
5.197760,5.381858,10.548023,0.157510
1.360793,1.544596,10.531148,0.156708
3.785580,3.968528,10.482160,0.161931
6.225718,0.125374,10.476100,0.178803
2.377700,2.560358,10.465537,0.182354
4.823878,5.006802,10.480771,0.186698
0.976573,1.159314,10.470302,0.188066
3.433154,3.616523,10.506285,0.189077
5.911107,6.095541,10.567317,0.180089
2.088046,2.272601,10.574202,0.167511
4.547729,4.732346,10.577788,0.152208
0.716258,0.900638,10.564197,0.155396
3.171582,3.355890,10.560038,0.150229
5.629483,5.813816,10.561523,0.155789
1.789058,1.972929,10.535023,0.154842
4.250041,4.434157,10.549051,0.164403
0.428113,0.612462,10.562414,0.157477
2.890460,3.074960,10.571057,0.162196
5.343853,5.528105,10.556888,0.158018
1.496569,1.680155,10.518699,0.154379
3.921606,4.104383,10.472336,0.165173
0.080657,0.263439,10.472656,0.181717
2.515027,2.697637,10.462762,0.182480
4.956864,5.139596,10.469791,0.187073
1.120360,1.303316,10.482600,0.188201
3.573691,3.757107,10.508962,0.186580
6.047051,6.231386,10.561603,0.179853
2.224704,2.409209,10.571387,0.168873
4.685080,4.869693,10.577562,0.156409
0.847566,1.031743,10.552565,0.153700
3.311444,3.495891,10.568041,0.155239
5.765049,5.949360,10.560207,0.152624
1.925021,2.108902,10.535562,0.157490
4.387158,4.571328,10.552141,0.162231
0.556190,0.740285,10.547870,0.160519
3.018601,3.202930,10.561242,0.160041
5.471931,5.656089,10.551479,0.158495
1.623913,1.807404,10.513268,0.153078
4.052034,4.234858,10.475017,0.166671
0.205987,0.388653,10.465974,0.177042
2.642393,2.824991,10.462148,0.185567
5.082719,5.265396,10.466595,0.189690
1.244369,1.427220,10.476606,0.189280
3.696147,3.879442,10.502058,0.186389
6.170220,0.071282,10.556618,0.180113
2.349467,2.533985,10.572077,0.159793
4.810809,4.995457,10.579576,0.157549
0.973340,1.157531,10.553394,0.151993
3.440068,3.624627,10.574450,0.155220
5.893063,6.077432,10.563556,0.151144
2.053790,2.237749,10.540065,0.151928
4.515615,4.699868,10.556955,0.158166
0.687310,0.871550,10.556189,0.159958
3.148252,3.332655,10.565520,0.155915
5.598248,5.782397,10.550950,0.157033
1.741694,1.924925,10.498339,0.153184
4.172269,4.355029,10.471351,0.166154
0.323894,0.506486,10.461731,0.176829
2.755392,2.937813,10.451996,0.186277
5.194439,5.376959,10.457611,0.190449
1.353759,1.536437,10.466685,0.190847
3.800109,3.983101,10.484671,0.193342
6.281395,0.182471,10.557399,0.183101
2.456321,2.640729,10.565840,0.163939
4.913195,5.097624,10.566998,0.160481
1.086337,1.270732,10.565038,0.153941
3.548539,3.733115,10.575400,0.154124
5.994339,6.178482,10.550574,0.151713
2.161233,2.345277,10.544930,0.159013
4.617667,4.801816,10.550974,0.159794
0.792214,0.976487,10.558044,0.158244
3.259238,3.443880,10.579185,0.155795
5.703235,5.887376,10.550524,0.155873
1.849240,2.032542,10.502384,0.154188
4.282207,4.465097,10.478864,0.166256
0.432930,0.615591,10.465683,0.173785
2.865707,3.048206,10.456458,0.181791
5.306327,5.488961,10.464157,0.188786
1.464393,1.647110,10.468962,0.189269
3.909690,4.092651,10.482919,0.189962
0.108397,0.292658,10.557366,0.180636
2.565570,2.749958,10.564633,0.160098
5.018538,5.202806,10.557809,0.156515
1.195081,1.379523,10.567760,0.155054
3.656903,3.841541,10.578948,0.154964
6.101319,0.002288,10.551309,0.152535
2.267226,2.451263,10.544542,0.160583
4.722737,4.906877,10.550454,0.158771
0.889359,1.073371,10.543081,0.157511
3.364898,3.549637,10.584795,0.156528
5.801156,5.985136,10.541267,0.156587
1.949069,2.132349,10.501173,0.159854
4.382517,4.565427,10.479998,0.169303
0.532402,0.715044,10.464600,0.175464
2.961446,3.143802,10.448218,0.183341
5.409322,5.592096,10.472157,0.192918
1.557509,1.739999,10.455880,0.193780
4.013923,4.197101,10.495309,0.196460
0.212192,0.396581,10.564753,0.183472
2.672778,2.857362,10.575857,0.170599
5.128394,5.312885,10.570601,0.156663
1.314246,1.499153,10.594371,0.152813
3.770177,3.954932,10.585670,0.149602
6.224135,0.125479,10.572776,0.152289
2.386748,2.570945,10.553701,0.154874
4.843098,5.027374,10.558232,0.159511
1.011397,1.195558,10.551609,0.156313
3.485742,3.670541,10.588240,0.154441
5.923697,6.107759,10.546011,0.155773
2.075133,2.258574,10.510402,0.160210
4.506737,4.689692,10.482548,0.164394
0.654587,0.837178,10.461699,0.175386
3.085162,3.267501,10.447264,0.184345
