omega_ref,omega_pll,Iq_ref,Iq_meas
699.984741,696.242493,0.534736,0.183440
699.984741,695.984070,0.534736,0.235954
699.984741,696.463257,0.670373,0.735125
699.984741,696.296021,0.670373,0.846471
699.984741,697.321289,0.697422,0.651908
699.984741,702.716736,0.697422,0.702678
699.984741,702.341858,0.041536,0.098389
699.984741,703.212341,0.041536,0.005635
699.984741,703.231323,-0.141874,-0.125229
699.984741,702.095337,-0.141874,-0.068248
699.984741,701.895203,-0.020522,0.041049
699.984741,701.475891,-0.020522,0.003407
699.984741,701.120361,0.165251,-0.135205
699.984741,700.987610,0.165251,0.139954
699.984741,702.785645,0.029281,0.222824
699.984741,701.610657,0.029281,0.193067
699.984741,700.245483,-0.028808,0.039536
699.984741,696.898315,-0.028808,-0.250747
699.984741,695.772339,0.591966,0.144103
699.984741,695.355225,0.591966,0.845703
699.984741,696.889404,0.692387,0.717810
699.984741,696.315063,0.692387,0.761474
699.984741,698.344727,0.598586,0.668182
699.984741,702.185303,0.598586,0.597264
699.984741,702.668579,0.011630,-0.173047
699.984741,703.021301,0.011630,0.140319
699.984741,702.426392,-0.157969,-0.259553
699.984741,701.541138,-0.157969,-0.376699
699.984741,702.165527,-0.045250,-0.003139
699.984741,700.531921,-0.045250,-0.028489
699.984741,701.605713,0.090307,0.010491
699.984741,701.252869,0.090307,0.252852
699.984741,701.980164,0.001540,-0.067114
699.984741,701.223633,0.001540,0.135735
699.984741,699.865601,-0.010392,0.070793
699.984741,696.000183,-0.010392,0.039393
699.984741,695.853333,0.548348,0.104872
699.984741,695.041077,0.548348,0.685445
699.984741,695.882935,0.720171,0.897295
699.984741,695.606079,0.720171,0.716292
699.984741,698.054749,0.629884,0.714630
699.984741,701.311096,0.629884,0.639539
699.984741,702.200806,0.028001,-0.096135
699.984741,702.650024,0.028001,0.282287
699.984741,701.765198,-0.056811,-0.086140
699.984741,702.375610,-0.056811,-0.093050
699.984741,702.261597,-0.157901,-0.224187
699.984741,699.351196,-0.157901,-0.118327
699.984741,700.549683,0.154760,-0.126056
699.984741,700.499878,0.154760,0.301439
699.984741,701.551147,0.126649,0.116304
699.984741,701.010376,0.126649,0.179790
699.984741,699.371277,-0.007273,0.217011
699.984741,696.246033,-0.007273,-0.099359
699.984741,695.876831,0.516076,0.074460
699.984741,695.364929,0.516076,0.470477
699.984741,695.499634,0.713014,0.633161
699.984741,695.675598,0.713014,0.664888
699.984741,697.890076,0.687566,0.875299
699.984741,701.271057,0.687566,0.557065
699.984741,702.094238,0.015832,0.083730
699.984741,702.172485,0.015832,0.118218
699.984741,701.171692,0.060495,0.131036
699.984741,702.916504,0.060495,-0.051588
699.984741,702.438721,-0.170662,-0.150897
699.984741,699.713379,-0.170662,-0.171927
699.984741,700.915833,0.126896,-0.108689
699.984741,701.057190,0.126896,0.255401
699.984741,701.635803,0.109906,0.280630
699.984741,701.379028,0.109906,0.094278
699.984741,698.822571,0.042093,0.136639
699.984741,696.693298,0.042093,-0.061848
699.984741,696.867126,0.468238,0.173499
699.984741,695.580688,0.468238,0.456028
699.984741,694.950073,0.749488,0.795706
699.984741,695.446350,0.749488,0.657261
699.984741,697.540710,0.742188,0.793837
699.984741,701.441223,0.742188,0.632480
699.984741,702.233337,0.023032,0.512063
699.984741,703.124512,0.023032,-0.006250
699.984741,701.603943,-0.001756,0.077974
699.984741,702.502869,-0.001756,-0.081851
699.984741,701.826294,-0.035014,0.058721
699.984741,701.365662,-0.035014,-0.061219
699.984741,702.083862,-0.028810,-0.015667
699.984741,701.757751,-0.028810,-0.102325
699.984741,702.174255,0.036075,0.030667
699.984741,701.851318,0.036075,-0.018953
699.984741,698.558777,0.005078,0.211895
699.984741,697.142944,0.005078,-0.081873
699.984741,695.793457,0.485159,0.467564
699.984741,695.336304,0.485159,0.457795
699.984741,695.515076,0.805155,0.783154
699.984741,696.271118,0.805155,0.761775
699.984741,697.445435,0.692799,0.414122
699.984741,701.730652,0.692799,0.642893
