omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
199.219620,0.433085,0.291153,0.000000
199.333481,0.192886,0.285542,0.000000
199.865234,0.254350,0.285542,0.000000
198.483749,0.234243,0.276940,0.000000
200.310867,0.169523,0.276940,0.000000
200.329605,0.262738,0.278120,0.000000
199.952774,0.385894,0.278120,0.000000
200.608047,0.251117,0.279233,0.000000
199.960236,0.262374,0.279233,0.000000
200.218582,0.438322,0.278299,0.000000
199.876541,0.235900,0.278299,0.000000
199.999832,0.334946,0.281273,0.000000
198.914078,0.345960,0.281273,0.000000
199.064819,0.301378,0.286071,0.000000
200.186752,0.596933,0.286071,0.000000
199.492722,0.216454,0.273742,0.000000
201.032425,0.253144,0.273742,0.000000
200.625488,0.285021,0.269821,0.000000
200.707336,0.242988,0.269821,0.000000
200.541046,0.247738,0.269489,0.000000
200.532593,0.311117,0.269489,0.000000
200.791397,0.334622,0.271288,0.000000
200.514862,0.194206,0.271288,0.000000
201.842957,0.259674,0.273190,0.000000
200.133667,0.271042,0.273190,0.000000
200.612991,0.175531,0.273783,0.000000
200.106171,0.216662,0.273783,0.000000
199.395767,0.317397,0.275499,0.000000
199.194489,0.240418,0.275499,0.000000
199.063919,0.418802,0.284618,0.000000
199.415497,0.291813,0.284618,0.000000
199.069580,0.233663,0.280756,0.000000
199.920074,0.408919,0.280756,0.000000
199.609756,0.235423,0.277247,0.000000
199.516739,0.253134,0.277247,0.000000
200.388977,0.290906,0.285066,0.000000
199.066757,0.232427,0.285066,0.000000
200.009140,0.221514,0.282870,0.000000
199.873383,0.299173,0.282870,0.000000
199.631989,0.335420,0.276863,0.000000
199.244904,0.321530,0.276863,0.000000
199.577850,0.362245,0.285769,0.000000
199.802872,0.264091,0.285769,0.000000
199.475571,0.121088,0.277709,0.000000
200.886948,0.207849,0.277709,0.000000
199.583755,0.476078,0.267297,0.000000
199.878723,0.247323,0.267297,0.000000
200.556076,0.221430,0.280893,0.000000
199.620026,0.313739,0.280893,0.000000
200.207672,0.234832,0.279596,0.000000
200.048584,0.268471,0.279596,0.000000
200.284073,0.262240,0.276036,0.000000
199.710709,0.286077,0.276036,0.000000
200.575226,0.206841,0.279733,0.000000
200.078400,0.188835,0.279733,0.000000
199.976624,0.199082,0.268957,0.000000
201.040451,0.234517,0.268957,0.000000
199.170914,0.241817,0.265170,0.000000
199.339706,0.246935,0.265170,0.000000
199.176651,0.235458,0.284048,0.000000
199.010773,0.298539,0.284048,0.000000
198.665039,0.464760,0.286155,0.000000
199.074997,0.220644,0.286155,0.000000
199.643906,0.251864,0.284324,0.000000
198.743439,0.293780,0.284324,0.000000
200.321548,0.468492,0.288901,0.000000
199.056625,0.302111,0.288901,0.000000
199.450378,0.330175,0.282192,0.000000
200.380096,0.249602,0.282192,0.000000
199.551041,0.276055,0.268549,0.000000
199.130768,0.364252,0.268549,0.000000
198.940247,0.250340,0.285914,0.000000
199.339645,0.269821,0.285914,0.000000
198.788177,0.212548,0.281657,0.000000
200.076736,0.389019,0.281657,0.000000
199.252625,0.380939,0.276275,0.000000
199.127563,0.486719,0.276275,0.000000
200.479614,0.279506,0.286703,0.000000
199.420029,0.358488,0.286703,0.000000
200.032913,0.307373,0.275705,0.000000
200.429565,0.201074,0.275705,0.000000
200.163757,0.223390,0.271582,0.000000
199.974075,0.185159,0.271582,0.000000
199.874939,0.462445,0.274838,0.000000
200.324631,0.329277,0.274838,0.000000
200.080124,0.187858,0.269511,0.000000
201.842575,0.324725,0.269511,0.000000
200.622330,0.253409,0.257440,0.000000
199.928345,0.302512,0.257440,0.000000
200.378525,0.197821,0.278902,0.000000
199.234955,0.402707,0.278902,0.000000
199.211472,0.362839,0.282815,0.000000
199.172607,0.217622,0.282815,0.000000
199.194687,0.301936,0.282807,0.000000
198.835266,0.310400,0.282807,0.000000
199.572067,0.417643,0.284690,0.000000
199.873627,0.259018,0.284690,0.000000
198.851151,0.221954,0.274187,0.000000
200.794388,0.172629,0.274187,0.000000
199.525574,0.307850,0.269076,0.000000
200.318741,0.292511,0.269076,0.000000
200.226212,0.155305,0.274606,0.000000
199.585541,0.375619,0.274606,0.000000
199.195084,0.306636,0.277011,0.000000
199.607712,0.162807,0.277011,0.000000
200.175247,0.306391,0.278253,0.000000
198.864319,0.239068,0.278253,0.000000
200.980911,0.174535,0.287599,0.000000
199.393463,0.259076,0.287599,0.000000
198.790955,0.299937,0.279106,0.000000
200.383606,0.264434,0.279106,0.000000
199.260834,0.394041,0.273485,0.000000
200.010284,0.343691,0.273485,0.000000
199.959229,0.009557,0.274726,0.000000
200.614120,0.358593,0.274726,0.000000
199.960831,0.430645,0.270606,0.000000
200.900101,0.252086,0.270606,0.000000
201.183121,0.497849,0.269836,0.000000
199.629333,0.212050,0.269836,0.000000
201.296707,0.176586,0.279941,0.000000
199.643936,0.310137,0.279941,0.000000
199.179947,0.386352,0.277810,0.000000
199.260895,0.229771,0.277810,0.000000
198.842255,0.293664,0.284200,0.000000
198.951462,0.201957,0.284200,0.000000
198.939072,0.223438,0.284042,0.000000
200.366226,0.031143,0.284042,0.000000
198.752380,0.421945,0.273319,0.000000
200.286362,0.178260,0.273319,0.000000
199.621185,0.322158,0.275510,0.000000
199.113144,0.312045,0.275510,0.000000
200.426773,0.273168,0.285920,0.000000
199.518707,-0.009591,0.285920,0.000000
199.363388,0.301540,0.278281,0.000000
199.141937,0.168607,0.278281,0.000000
199.435532,0.219889,0.282885,0.000000
198.902451,0.529472,0.282885,0.000000
199.409134,0.421378,0.284774,0.000000
199.453339,0.315410,0.284774,0.000000
198.513504,0.327222,0.279172,0.000000
200.947998,0.218485,0.279172,0.000000
200.682770,0.522245,0.263720,0.000000
200.479202,0.265098,0.263720,0.000000
201.057129,0.146388,0.271421,0.000000
200.453400,-0.031764,0.271421,0.000000
200.575760,0.304905,0.273310,0.000000
200.145874,0.257841,0.273310,0.000000
200.681656,0.315341,0.274782,0.000000
199.429932,0.332687,0.274782,0.000000
201.028198,0.268092,0.279841,0.000000
199.952896,0.254675,0.279841,0.000000
198.862762,0.150595,0.273131,0.000000
199.911697,0.230066,0.273131,0.000000
199.044952,0.158331,0.275362,0.000000
198.882675,0.451591,0.275362,0.000000
198.971420,0.270266,0.285056,0.000000
199.036835,0.349667,0.285056,0.000000
198.659485,0.331041,0.281244,0.000000
199.059616,0.052958,0.281244,0.000000
199.580826,0.442372,0.285770,0.000000
198.186401,0.391297,0.285770,0.000000
200.335007,0.281735,0.292311,0.000000
199.949417,0.328511,0.292311,0.000000
200.190796,0.324436,0.271489,0.000000
200.648132,0.078552,0.271489,0.000000
200.090652,0.298333,0.266820,0.000000
199.633011,0.298122,0.266820,0.000000
199.974106,0.486748,0.274733,0.000000
200.080063,0.190069,0.274733,0.000000
198.606873,0.358879,0.274052,0.000000
200.518250,0.261731,0.274052,0.000000
199.497467,0.043557,0.273204,0.000000
198.667450,0.260898,0.273204,0.000000
200.118896,0.205123,0.283281,0.000000
199.110870,0.286990,0.283281,0.000000
199.334503,0.314730,0.282378,0.000000
199.503372,0.237316,0.282378,0.000000
199.663422,0.292585,0.279696,0.000000
200.200134,0.333643,0.279696,0.000000
200.599304,0.288473,0.270246,0.000000
201.426788,0.285164,0.270246,0.000000
199.836395,0.008586,0.256704,0.000000
201.312836,0.243845,0.256704,0.000000
199.939758,0.295517,0.265574,0.000000
199.089066,0.197555,0.265574,0.000000
199.002716,0.181817,0.285747,0.000000
198.532288,0.295912,0.285747,0.000000
198.540802,0.362688,0.290093,0.000000
198.373428,0.247597,0.290093,0.000000
199.836075,0.322785,0.290663,0.000000
198.321365,0.143617,0.290663,0.000000
199.721008,0.264519,0.289866,0.000000
199.812317,0.281480,0.289866,0.000000
198.880157,0.313617,0.273651,0.000000
200.577545,0.242784,0.273651,0.000000
200.006302,0.333685,0.272823,0.000000
200.004257,0.271026,0.272823,0.000000
199.784256,0.267322,0.273705,0.000000
199.678986,0.224182,0.273705,0.000000
199.514099,0.306144,0.279819,0.000000
199.690125,0.262093,0.279819,0.000000
199.742157,0.337169,0.283020,0.000000
198.399719,0.330522,0.283020,0.000000
200.225632,0.323766,0.290583,0.000000
199.788666,0.207142,0.290583,0.000000
199.380432,0.360941,0.276019,0.000000
200.508026,0.234743,0.276019,0.000000
200.850876,0.095381,0.267858,0.000000
200.520874,0.224777,0.267858,0.000000
200.196198,0.279583,0.268918,0.000000
201.186264,0.315132,0.268918,0.000000
200.183914,0.341293,0.264086,0.000000
201.702866,0.365382,0.264086,0.000000
201.012161,0.280599,0.263833,0.000000
199.495728,0.269737,0.263833,0.000000
200.701294,0.150518,0.279641,0.000000
199.522369,0.185593,0.279641,0.000000
199.559067,0.332181,0.275333,0.000000
199.678391,0.476128,0.275333,0.000000
199.463058,0.323701,0.281026,0.000000
199.335342,0.359169,0.281026,0.000000
199.249939,0.145754,0.279753,0.000000
200.140152,0.229660,0.279753,0.000000
198.655991,0.251482,0.271733,0.000000
200.277496,0.200001,0.271733,0.000000
200.113510,0.198941,0.276541,0.000000
199.857025,0.313943,0.276541,0.000000
200.178757,0.356292,0.277002,0.000000
199.878296,0.265320,0.277002,0.000000
199.679031,0.359859,0.276728,0.000000
199.594009,0.345838,0.276728,0.000000
199.934753,0.276999,0.280463,0.000000
198.859924,0.384573,0.280463,0.000000
199.904358,0.193724,0.285856,0.000000
200.502304,0.218217,0.285856,0.000000
200.473022,0.250926,0.268064,0.000000
201.381943,0.232943,0.268064,0.000000
200.786514,0.252773,0.264280,0.000000
200.793701,0.342050,0.264280,0.000000
200.050415,0.445672,0.266640,0.000000
199.763458,0.415063,0.266640,0.000000
199.711777,0.231743,0.280243,0.000000
199.279480,0.317399,0.280243,0.000000
200.671158,0.159951,0.286368,0.000000
199.007385,0.286510,0.286368,0.000000
200.190338,0.331945,0.284305,0.000000
199.624359,0.357972,0.284305,0.000000
198.715744,0.091418,0.276885,0.000000
198.890991,0.271679,0.276885,0.000000
198.737152,0.050532,0.287691,0.000000
199.131943,0.312621,0.287691,0.000000
198.933136,0.278792,0.282080,0.000000
200.300888,-0.026928,0.282080,0.000000
199.012589,0.313507,0.275333,0.000000
199.863419,0.505187,0.275333,0.000000
200.358475,0.310990,0.281424,0.000000
199.115829,0.129169,0.281424,0.000000
200.343704,0.075348,0.283198,0.000000
200.045959,0.181198,0.283198,0.000000
199.824585,0.301231,0.273806,0.000000
199.588989,0.185767,0.273806,0.000000
199.699173,0.180437,0.280616,0.000000
199.485535,0.384950,0.280616,0.000000
199.204666,0.245988,0.279704,0.000000
200.192093,0.318287,0.279704,0.000000
199.177170,0.341223,0.273364,0.000000
201.016388,0.252556,0.273364,0.000000
200.998199,0.277995,0.269417,0.000000
200.641068,0.248913,0.269417,0.000000
201.349289,0.174288,0.269468,0.000000
200.473038,0.329764,0.269468,0.000000
200.871552,0.515500,0.267758,0.000000
200.117661,0.237986,0.267758,0.000000
201.166428,0.222562,0.275931,0.000000
200.238159,0.204697,0.275931,0.000000
200.992035,0.353449,0.272060,0.000000
201.135666,0.270223,0.272060,0.000000
199.490051,0.247093,0.261247,0.000000
200.075256,0.220049,0.261247,0.000000
199.661942,0.126631,0.280765,0.000000
199.502975,0.302642,0.280765,0.000000
199.499146,0.444441,0.279584,0.000000
199.706894,0.254695,0.279584,0.000000
199.519882,0.324308,0.277796,0.000000
199.311691,0.336269,0.277796,0.000000
200.805099,-0.001795,0.285864,0.000000
199.094360,0.288712,0.285864,0.000000
200.377121,0.279903,0.281781,0.000000
200.852097,0.269336,0.281781,0.000000
200.416992,0.253707,0.264636,0.000000
200.780289,0.320979,0.264636,0.000000
200.664276,0.262612,0.271233,0.000000
200.458649,0.332465,0.271233,0.000000
199.993378,0.498068,0.271530,0.000000
200.101700,0.164583,0.271530,0.000000
199.083847,0.256394,0.277274,0.000000
199.863434,0.299337,0.277274,0.000000
200.785675,0.094990,0.282450,0.000000
200.621094,0.298526,0.282450,0.000000
201.038315,0.431172,0.272830,0.000000
200.896439,0.240286,0.272830,0.000000
200.968979,0.399458,0.268213,0.000000
200.464066,0.310695,0.268213,0.000000
200.382309,0.375330,0.271174,0.000000
200.282196,0.262212,0.271174,0.000000
199.086655,0.261152,0.273554,0.000000
200.931152,0.148212,0.273554,0.000000
199.413910,0.376027,0.266548,0.000000
200.131088,0.329312,0.266548,0.000000
200.092972,0.189849,0.278752,0.000000
199.036179,0.364654,0.278752,0.000000
199.370895,0.271490,0.282438,0.000000
198.986694,0.196480,0.282438,0.000000
199.255005,0.301556,0.287251,0.000000
198.439667,0.263862,0.287251,0.000000
199.144440,0.167560,0.294815,0.000000
198.740601,0.305881,0.294815,0.000000
198.608749,0.351918,0.287668,0.000000
200.262924,0.222087,0.287668,0.000000
198.974014,0.347593,0.272659,0.000000
200.428940,0.447380,0.272659,0.000000
200.409073,0.212164,0.275110,0.000000
200.153275,0.274219,0.275110,0.000000
199.695038,0.290695,0.278055,0.000000
199.843536,0.239075,0.278055,0.000000
199.700455,0.316123,0.279967,0.000000
199.058701,0.250590,0.279967,0.000000
200.154770,0.276880,0.289273,0.000000
199.163803,0.473511,0.289273,0.000000
200.397095,0.352766,0.279642,0.000000
200.943542,0.214238,0.279642,0.000000
200.074203,0.168752,0.265226,0.000000
201.049500,0.293925,0.265226,0.000000
200.761154,0.193521,0.269215,0.000000
200.871521,0.561026,0.269215,0.000000
200.015564,0.299136,0.268281,0.000000
201.014877,0.233483,0.268281,0.000000
200.253525,0.474638,0.268979,0.000000
200.595947,0.372582,0.268979,0.000000
201.068939,0.242479,0.276479,0.000000
199.168854,0.299698,0.276479,0.000000
199.277786,0.383762,0.285079,0.000000
199.430145,0.361875,0.285079,0.000000
199.281906,0.471082,0.284166,0.000000
199.028854,0.196322,0.284166,0.000000
199.479233,0.271074,0.287621,0.000000
199.267151,0.303833,0.287621,0.000000
199.116028,0.378835,0.283874,0.000000
200.289551,0.278502,0.283874,0.000000
198.829208,0.258951,0.273338,0.000000
199.702774,0.416989,0.273338,0.000000
200.525436,0.177883,0.283732,0.000000
199.691391,0.350315,0.283732,0.000000
199.837173,0.334415,0.281377,0.000000
200.075546,0.234587,0.281377,0.000000
199.874100,0.350241,0.276778,0.000000
199.627655,0.306690,0.276778,0.000000
200.108047,0.211440,0.281663,0.000000
199.805618,0.199358,0.281663,0.000000
199.331223,0.269056,0.278552,0.000000
200.366211,0.147052,0.278552,0.000000
199.684097,0.243334,0.273370,0.000000
200.186218,0.262473,0.273370,0.000000
200.110703,0.254264,0.278012,0.000000
200.242920,0.346335,0.278012,0.000000
200.308243,0.484011,0.275049,0.000000
199.856735,0.226258,0.275049,0.000000
200.098129,0.296284,0.278313,0.000000
198.786102,0.311525,0.278313,0.000000
200.358185,0.529087,0.290952,0.000000
199.146011,0.507742,0.290952,0.000000
199.675705,0.470220,0.285174,0.000000
199.539337,0.247225,0.285174,0.000000
198.127121,0.347011,0.280069,0.000000
198.167358,0.633948,0.280069,0.000000
198.013855,-0.129994,0.295468,0.000000
198.487778,0.263607,0.295468,0.000000
198.055878,0.343930,0.291721,0.000000
199.198502,0.179227,0.291721,0.000000
198.522644,0.289459,0.285149,0.000000
198.642075,0.200739,0.285149,0.000000
199.797012,0.241735,0.294731,0.000000
198.428238,0.298288,0.294731,0.000000
199.594238,0.328421,0.291099,0.000000
199.575790,0.297008,0.291099,0.000000
199.247604,0.294038,0.278775,0.000000
198.933243,0.310340,0.278775,0.000000
198.900650,0.166680,0.286986,0.000000
198.895676,0.247353,0.286986,0.000000
198.360825,0.246924,0.287972,0.000000
199.423935,0.322044,0.287972,0.000000
198.736221,0.453243,0.281293,0.000000
200.289871,0.340093,0.281293,0.000000
200.361008,0.278312,0.278930,0.000000
199.772903,0.252255,0.278930,0.000000
200.497406,0.283923,0.279920,0.000000
199.466202,0.134241,0.279920,0.000000
199.886230,0.167653,0.279044,0.000000
199.238388,0.243852,0.279044,0.000000
199.930054,0.292739,0.283765,0.000000
199.253677,0.118743,0.283765,0.000000
200.117538,0.426247,0.282047,0.000000
200.579773,0.230524,0.282047,0.000000
198.954529,0.247799,0.267485,0.000000
199.630325,0.211973,0.267485,0.000000
199.090866,0.122257,0.284956,0.000000
198.844086,0.159917,0.284956,0.000000
199.145325,0.268414,0.286119,0.000000
199.314682,0.285905,0.286119,0.000000
198.988937,0.329866,0.285268,0.000000
198.784851,-0.009389,0.285268,0.000000
199.593948,0.279712,0.292981,0.000000
198.370224,0.326061,0.292981,0.000000
199.964661,0.243011,0.290255,0.000000
199.524368,0.199509,0.290255,0.000000
199.268585,0.152012,0.275547,0.000000
199.881393,0.254830,0.275547,0.000000
199.682510,0.249564,0.279503,0.000000
199.430267,0.324241,0.279503,0.000000
199.485840,0.592608,0.279895,0.000000
199.958206,0.230575,0.279895,0.000000
198.814514,0.375868,0.275641,0.000000
199.705215,0.269499,0.275641,0.000000
199.763519,0.242494,0.284594,0.000000
199.128281,0.537042,0.284594,0.000000
200.073425,0.334021,0.282182,0.000000
199.355606,0.358788,0.282182,0.000000
199.701767,0.330859,0.280050,0.000000
199.428848,0.258254,0.280050,0.000000
199.725922,0.256722,0.281638,0.000000
199.805588,0.276997,0.281638,0.000000
199.827957,0.259465,0.275655,0.000000
201.015640,0.194779,0.275655,0.000000
199.390564,0.312866,0.265009,0.000000
200.349594,0.241010,0.265009,0.000000
199.460495,0.288692,0.275411,0.000000
198.676178,0.268562,0.275411,0.000000
198.585419,0.448288,0.290475,0.000000
198.557693,0.552817,0.290475,0.000000
198.535294,0.267836,0.291000,0.000000
198.153305,0.344941,0.291000,0.000000
198.915619,0.257260,0.295807,0.000000
197.747742,0.242463,0.295807,0.000000
198.921890,0.246345,0.294984,0.000000
199.193344,0.357127,0.294984,0.000000
198.726196,0.341312,0.280399,0.000000
199.940109,0.582979,0.280399,0.000000
199.518417,0.230121,0.276884,0.000000
199.207443,0.296665,0.276884,0.000000
199.040726,0.209924,0.283198,0.000000
199.062790,0.315758,0.283198,0.000000
198.726990,0.350819,0.286017,0.000000
198.729767,0.174177,0.286017,0.000000
199.264587,0.332518,0.290197,0.000000
198.195862,0.446966,0.290197,0.000000
200.590057,0.296943,0.290474,0.000000
199.915131,-0.020142,0.290474,0.000000
199.520538,0.315966,0.274999,0.000000
200.372498,0.249354,0.274999,0.000000
200.023544,0.230613,0.272157,0.000000
199.822006,0.467379,0.272157,0.000000
199.576080,0.188412,0.277393,0.000000
200.592926,0.288370,0.277393,0.000000
199.466064,0.270470,0.270740,0.000000
200.729126,0.176305,0.270740,0.000000
200.066467,0.314880,0.273259,0.000000
198.602997,0.325583,0.273259,0.000000
199.658508,0.261648,0.288501,0.000000
198.461609,0.190029,0.288501,0.000000
198.461304,0.269938,0.289986,0.000000
198.504791,0.242989,0.289986,0.000000
198.766907,0.342732,0.290782,0.000000
198.200623,0.349750,0.290782,0.000000
198.418732,-0.013067,0.290643,0.000000
199.340057,0.364050,0.290643,0.000000
197.894379,0.265837,0.280472,0.000000
200.153564,0.278211,0.280472,0.000000
199.739426,0.244885,0.276644,0.000000
199.959702,0.224884,0.276644,0.000000
200.189529,0.293609,0.275722,0.000000
199.718994,0.329990,0.275722,0.000000
199.103455,0.549224,0.274743,0.000000
199.559708,0.072974,0.274743,0.000000
199.769653,0.258236,0.281167,0.000000
198.184189,0.329790,0.281167,0.000000
200.033859,0.324237,0.290796,0.000000
199.817932,0.261891,0.290796,0.000000
199.659943,0.296719,0.273537,0.000000
201.258133,0.271361,0.273537,0.000000
200.546021,0.268462,0.265390,0.000000
200.642288,0.455678,0.265390,0.000000
200.376175,0.217843,0.267690,0.000000
200.134552,0.261218,0.267690,0.000000
