dbg_id_a,dbg_iq_a,omega_diff,omega_pll
-0.026090,0.407226,195.760727,199.217300
0.086717,0.478222,203.666687,199.498169
0.018660,0.381883,200.977325,198.266586
0.057685,0.307853,199.179657,199.890213
-0.061324,0.468215,204.873093,199.429962
-0.001495,0.306963,199.899673,199.585266
0.012597,0.295454,205.168732,200.174149
0.083524,0.330935,203.013428,199.964783
-0.064680,0.336570,205.049515,200.167160
0.069214,-0.036617,201.334961,200.226959
0.020967,0.263792,203.614243,200.549774
-0.070821,0.083213,201.816559,199.290359
0.186851,0.077906,202.832230,200.352127
0.003447,0.259055,206.966400,199.954529
-0.003432,0.360606,206.189163,199.377121
-0.039160,0.378201,198.040009,200.370956
-0.054072,0.339863,206.670761,200.192200
-0.025890,0.304286,204.691895,200.324188
0.047770,-0.067043,202.293396,200.671432
-0.004234,0.159610,200.853348,200.347092
-0.239106,0.061794,202.655792,199.885452
-0.328923,0.235412,195.164688,200.028412
0.054331,0.189986,209.126480,200.829697
0.007592,0.306873,201.754578,199.486710
-0.158077,0.126469,198.578842,200.476486
-0.078575,0.236869,204.272278,199.567963
0.038028,0.309332,202.353012,198.864761
-0.024209,0.314846,197.861206,198.913544
0.124642,0.515302,203.132629,198.806076
0.071726,0.447678,202.653412,198.949905
-0.146356,0.387629,196.659576,198.659851
0.120272,0.320932,199.775696,199.722473
0.018539,0.488648,203.912262,198.741531
-0.124937,0.308346,195.163498,199.755585
-0.003009,0.401271,209.484100,200.082520
0.003465,0.324825,199.358475,199.365723
-0.061890,0.287495,197.860001,200.456451
0.123059,0.497204,204.989914,200.254379
0.090193,0.250073,206.068756,200.022415
-0.078507,0.210951,202.113998,199.817764
-0.034057,0.280263,199.417480,200.005280
0.045222,0.444642,204.570740,199.927216
-0.113350,0.214956,199.836975,199.899048
0.065901,0.336333,206.966400,200.858627
0.057432,0.301010,207.681656,199.982849
-0.084616,0.276441,197.801590,201.276718
0.053885,0.284035,205.049515,201.143417
0.025533,0.109240,201.396942,200.780670
-0.070115,0.087574,202.779770,201.133972
0.042108,0.184517,200.853348,200.905212
0.023720,0.180764,203.132629,200.633286
0.012445,0.296551,199.718475,200.115845
0.008121,0.224221,210.208893,201.218826
0.022063,0.234558,200.252533,199.847656
-0.095581,0.155249,193.672180,200.421448
0.089852,0.273016,205.535889,200.320496
-0.054890,0.204554,202.894211,198.874039
-0.008502,0.268123,198.640823,199.241394
0.115120,0.312144,204.153061,198.886871
0.083851,0.570111,203.609467,198.904358
-0.036404,0.412736,201.330185,199.155594
-0.015516,0.362965,205.945969,199.606857
-0.149488,0.550688,205.059052,199.304138
-0.151172,0.647243,204.744339,199.416946
0.057708,0.283283,207.147598,200.215393
0.063754,0.281984,204.029083,198.816849
-0.190946,0.261566,198.459625,200.287170
0.028517,0.340120,206.189163,200.752960
0.039087,0.208153,204.334259,200.215530
-0.095211,0.281126,201.334961,200.828842
0.048671,0.343509,204.453476,200.759369
0.087303,0.235855,205.287933,200.690750
-0.095230,0.329233,203.075409,200.606064
0.070202,0.203815,205.173492,201.094513
-0.019698,0.170228,202.355392,199.722916
-0.054490,0.229206,194.926270,200.425613
0.118126,0.148958,205.712326,200.902359
0.060198,0.180329,206.847198,200.567749
-0.196620,0.128538,199.360855,201.015289
-0.243769,0.240914,211.162567,200.879364
-0.108160,0.368477,206.069946,201.000107
-0.044062,0.213296,201.573380,200.517441
0.037959,0.148715,196.900375,200.125641
0.062818,0.197416,205.168732,200.032959
0.062101,0.194350,193.424225,199.563370
0.049416,0.307719,203.192245,200.733932
0.079169,0.457841,208.287247,199.369156
-0.201917,0.290581,197.141174,199.970490
0.113250,0.302868,204.751495,200.011932
0.063404,0.305144,200.254929,199.258682
-0.097869,0.317975,198.397644,199.307068
0.092841,0.252959,200.915344,199.292603
0.078691,0.350093,203.912262,199.448929
0.083596,0.269664,198.519241,198.999695
