dbg_id_a,dbg_iq_a,omega_diff,omega_pll
0.201387,0.534503,202.054977,202.133469
-0.121970,0.135504,200.614929,199.607422
0.135358,0.036916,203.251846,200.114731
0.044469,0.016776,202.593811,199.549164
-0.029784,0.222383,198.936462,199.449783
-0.280400,0.124916,199.713715,198.291122
0.363212,0.211174,198.578842,200.313507
-0.122431,0.436544,205.469131,200.867203
-0.078598,0.304781,199.058060,197.995071
0.020571,0.327163,202.233795,200.851273
-0.066424,0.509150,205.948364,198.686127
-0.045655,0.375759,198.638443,198.458786
0.212358,0.129856,201.096542,200.020660
0.012826,0.406670,199.298859,199.176666
-0.304702,0.165903,204.870712,198.863388
-0.234642,0.319528,200.555328,198.913528
-0.002431,0.300046,204.150681,201.025192
-0.073730,0.122041,200.557709,198.012177
0.005371,0.140199,202.293396,200.825485
0.108586,0.310864,208.585266,200.314468
-0.047603,0.228627,198.278427,198.484543
0.025337,0.467409,200.556519,200.917465
-0.030120,0.322444,202.294586,199.564636
-0.143922,0.163473,202.053787,199.222946
-0.201717,0.182232,204.151276,199.626038
0.002422,0.217787,201.814178,200.058289
-0.055428,0.364396,205.349625,199.761703
-0.091249,0.091946,199.896881,199.933823
0.004303,0.317784,205.888748,200.731628
-0.149728,0.199656,200.862885,198.654984
-0.010074,0.171068,207.748413,201.781708
0.044862,0.265697,206.794739,200.782684
0.211324,0.139856,201.759338,198.958145
0.160322,0.156965,198.879242,199.499680
0.105421,0.155115,201.215744,200.143372
-0.033597,0.359053,205.526352,199.875290
-0.046511,0.201881,202.169418,198.871628
-0.064731,0.357483,213.918686,200.635712
-0.068648,0.370942,202.293396,198.832016
0.072399,0.279889,202.836990,201.458191
0.016932,0.370818,207.452774,200.149139
-0.134778,0.130420,198.755264,197.848282
0.214998,0.125436,199.832916,199.529358
-0.053688,0.245696,200.376511,198.511505
-0.043212,0.147275,202.054977,198.840378
0.094814,0.389920,201.148987,198.970642
-0.028425,0.405082,201.816559,198.967880
-0.309661,0.452266,204.277039,198.328735
0.110711,0.359734,200.195313,198.745697
-0.058525,0.127513,204.877853,199.761017
-0.061144,0.299202,198.698044,196.853943
0.020995,0.327136,201.873779,200.430603
0.024468,0.577684,206.007965,199.361282
-0.028682,0.305624,197.501190,199.628479
-0.039259,0.186014,197.319992,200.088882
-0.067152,0.274222,201.158524,199.621292
-0.106202,0.217094,201.392181,198.848419
0.188376,0.018284,202.174194,200.199585
-0.068916,0.156896,207.748413,200.577225
0.033774,0.235227,207.986832,198.826096
-0.126654,0.186072,205.049515,201.850494
0.089153,-0.032974,204.930313,200.081818
-0.078041,0.076482,198.221207,197.879044
-0.107959,0.030500,199.837692,200.735229
-0.199222,0.323852,201.931000,198.809982
-0.130397,0.277313,203.790665,199.859619
0.096669,0.234249,200.734146,199.290436
-0.073931,0.121919,199.718475,200.063782
-0.111200,0.253208,200.619705,198.318878
-0.208583,0.325428,198.698044,200.176071
0.039224,0.412478,203.013428,201.046112
-0.067773,0.023876,200.135712,198.253586
-0.008973,0.171129,201.635361,201.268616
-0.092835,0.197842,205.769547,199.150879
-0.060557,0.153100,198.278427,197.818146
0.066066,0.467569,200.676926,198.832245
0.081638,0.614549,200.254929,198.313614
0.032148,0.399992,203.492645,198.661377
-0.160204,0.323083,198.519241,198.362137
-0.099851,0.561526,205.347549,201.046890
-0.090231,0.439939,201.814178,197.898636
-0.094778,0.215689,198.758850,199.832367
-0.059674,0.544860,209.125290,200.175186
-0.097189,0.246130,197.740799,199.194305
0.206765,-0.012938,200.796127,201.882172
-0.106630,-0.173949,202.713013,199.828491
-0.009966,0.135257,204.870117,199.611649
0.052351,0.125113,202.113998,199.658539
-0.015126,0.193719,201.634476,200.037033
-0.053681,0.200094,203.612000,199.027954
-0.063950,0.108271,200.016724,199.521042
-0.120054,0.320511,204.877853,200.252167
-0.027195,0.305759,198.640823,197.878265
0.078877,0.389331,206.012726,201.197189
-0.026802,0.305266,208.644867,200.819901
-0.150971,0.137245,202.112198,200.089218
0.081303,0.108553,200.557709,201.383682
0.005649,0.117661,204.267502,200.567429
-0.042459,0.065792,204.744339,200.788208
-0.179956,-0.029225,202.169418,199.929077
-0.087798,0.200128,216.255188,201.860703
-0.044669,-0.016236,201.091766,199.896622
0.105114,-0.096338,200.672150,201.999023
-0.020042,0.058913,206.966400,199.686676
0.057829,0.127830,198.335648,196.700500
-0.023715,0.326951,197.324753,197.958572
0.015947,0.535374,201.873779,197.253372
-0.089856,0.412770,201.454163,197.733826
0.176907,0.591995,201.091766,198.606979
-0.162999,0.437326,203.304291,198.820221
-0.103828,0.382589,200.910568,198.300552
0.095183,0.296771,202.054977,198.789673
0.017440,0.388641,206.842422,200.486954
-0.186964,0.146687,199.899673,197.669693
0.143031,0.156197,199.594498,201.511337
-0.071136,0.139517,206.365585,200.321777
-0.045735,0.165148,199.174881,199.841049
-0.072104,0.093151,200.796127,200.106064
0.149383,0.320768,201.816559,199.245193
-0.103572,0.218361,201.816559,198.704346
0.124391,0.187592,202.116974,199.284485
0.024381,0.323926,198.340424,200.491150
0.028166,0.270379,204.992294,197.869659
0.071027,0.280240,207.448013,200.923141
-0.046431,0.481123,206.007965,199.490646
-0.095157,0.493904,197.439194,197.543671
-0.108297,0.092746,198.817261,200.919830
-0.159989,0.272246,203.852661,199.299011
-0.100044,0.200829,205.469131,200.300552
0.134588,0.016729,200.672150,199.157501
-0.029605,0.105183,200.796127,199.523621
-0.022746,0.288205,199.832916,198.598801
0.151192,0.265333,198.521622,200.234238
0.037727,0.312483,203.971863,200.873245
-0.093667,0.329681,196.959976,197.838776
0.079625,0.389179,200.915344,200.618652
0.150716,0.621406,207.087997,199.218964
-0.025801,0.305880,201.814178,198.607529
0.142901,0.094578,200.676926,199.794662
0.025524,0.441845,199.236877,199.179108
-0.018710,0.352895,206.427582,199.662613
0.123710,0.188042,200.617325,199.444168
-0.004770,0.246916,206.308365,201.679306
-0.016100,0.252899,200.915344,198.492889
-0.054152,0.124344,198.878052,201.002930
-0.032952,0.269838,207.147598,200.241455
-0.117624,0.206487,198.099625,198.131729
0.106767,0.435850,199.776886,200.551117
0.025163,0.423977,208.944092,199.830460
0.026223,0.287909,203.192245,198.850525
0.016582,0.217910,202.233795,199.316742
0.003308,0.200010,208.465469,200.789902
-0.055033,0.300386,204.031326,198.977081
-0.000790,0.217799,200.256409,199.721436
-0.063905,0.357632,204.572678,200.686050
-0.153851,0.236721,198.698044,198.658203
-0.033146,0.404723,210.628510,202.160645
-0.011474,0.111596,207.023621,200.748077
-0.047520,0.000880,203.256607,199.276688
-0.142584,0.218540,202.531815,200.017487
0.014575,0.252992,198.211670,199.733063
-0.050642,0.301157,204.515457,200.150665
0.028266,0.264334,201.034546,198.981171
-0.076252,0.352468,212.068558,201.170624
-0.130353,0.396975,202.474594,199.106049
0.005087,0.311102,203.733444,201.289948
0.016434,0.252878,207.452774,200.487686
0.279264,0.310793,199.356079,198.077606
-0.115588,0.079523,200.910568,200.218658
0.009015,0.135324,201.339722,198.085617
-0.019986,0.206203,201.997757,197.951126
0.035979,0.311137,198.879242,198.338303
0.080128,0.460135,206.375122,198.955811
-0.083019,0.359116,202.236176,197.552017
0.224716,-0.012902,199.718475,198.307800
0.033681,0.495061,205.526352,199.574661
-0.279864,0.209713,198.993683,196.832016
-0.032439,0.419655,200.376511,200.609787
-0.108405,0.708283,204.272278,199.856720
-0.005857,0.199951,197.620392,200.312714
0.078901,0.327173,199.475296,200.905579
-0.106600,0.209328,200.076111,199.842346
-0.232395,0.231196,201.754578,199.292313
0.079226,0.358175,201.277740,199.935287
-0.062826,0.092942,199.718475,200.256302
0.004220,0.229308,200.076111,197.333252
-0.359870,0.216820,200.495728,200.316147
0.063814,0.189585,206.308365,200.050232
-0.076658,0.241538,195.283890,198.157654
-0.044553,0.171222,198.936462,201.453781
-0.091998,0.380551,202.713013,199.405289
0.004313,0.246924,203.490265,200.379562
0.090296,0.279875,202.231415,199.636063
0.020395,0.370644,199.713715,200.541245
0.028652,0.287678,199.780472,198.830292
-0.043206,0.233679,196.304321,200.165375
-0.022522,0.305611,201.992996,200.959579
-0.054054,0.218499,200.376511,197.745926
-0.180269,-0.060378,201.573380,200.764374
-0.074152,0.204789,204.389099,198.679779
-0.039168,0.129845,202.174194,197.692856
0.114969,0.389463,200.135712,198.734497
-0.003049,0.364613,197.379593,197.846924
-0.053940,0.446930,204.093460,198.377945
0.326348,0.332677,199.298859,198.303574
0.007257,0.435540,202.951431,200.432709
-0.075297,0.452115,202.112198,197.858856
0.179416,0.547602,198.818451,200.316788
-0.078254,0.503316,208.765274,200.598190
-0.255593,0.334416,197.500000,199.094055
0.144151,-0.061202,201.156143,201.792633
-0.012997,0.111429,200.796127,199.789017
-0.005877,0.117650,205.708740,199.540573
-0.037018,0.155316,201.215149,199.485229
-0.052646,0.245922,202.293701,199.920135
-0.072551,0.306276,204.510986,198.874359
0.043323,0.233657,200.076630,199.348618
-0.060100,0.392668,205.345154,199.994370
-0.030233,0.323433,197.677612,197.717026
0.070451,0.373639,206.422806,201.197418
0.063814,0.554085,208.587646,200.925949
0.009874,0.211560,203.018188,200.184616
-0.098244,0.109403,207.624435,201.406830
0.016920,0.006033,199.298859,200.127640
-0.039756,0.148245,202.894211,201.201523
-0.152474,0.017570,199.890137,199.633667
-0.047226,0.082494,214.519501,201.368195
-0.013931,-0.011341,201.454163,198.981842
-0.016349,0.062672,198.211670,201.443726
-0.003305,0.064685,206.069946,199.091476
-0.065683,0.107229,196.781158,195.953156
-0.016440,0.342334,196.304321,197.845459
-0.005592,0.611537,201.873779,197.349289
-0.072558,0.388487,200.796127,197.443604
-0.091976,0.216898,200.796127,199.003113
-0.053875,0.445491,202.293396,198.854233
-0.036000,0.340832,203.971863,197.903122
0.081997,0.375167,201.282501,198.882034
0.004553,0.435577,206.851959,200.052017
-0.054809,0.263825,197.620392,197.058685
-0.102588,0.200349,201.215744,201.149582
-0.172756,0.316549,202.417374,199.222610
-0.046097,0.228935,198.755264,199.061783
0.039287,0.234369,198.640823,199.464905
-0.101410,0.378152,198.636063,198.763138
0.149652,0.196455,201.873779,198.057938
0.097670,0.345280,202.474594,199.258545
-0.003806,0.400056,201.334961,200.094666
0.040664,0.330201,199.117661,197.423401
0.316411,0.287845,207.867630,201.327240
-0.057346,0.479944,205.469131,199.261414
-0.084697,0.321734,197.858810,197.882889
-0.085091,0.169054,201.816559,201.181046
0.106203,0.293008,207.805634,200.078491
-0.028688,0.140818,202.412613,199.918549
0.063127,0.343974,201.272964,199.684387
0.060963,0.508565,197.319992,199.434509
-0.056330,0.199364,199.298859,199.175980
0.301887,0.192291,199.656494,200.716812
-0.010312,0.229115,206.785202,201.798828
-0.089295,0.458445,198.998459,198.759308
-0.090953,0.123631,201.334961,200.965485
0.196531,0.441600,205.888748,199.058868
-0.055414,0.364398,200.796127,198.281265
0.029353,0.373946,201.814178,199.347351
-0.036978,0.269315,199.537277,198.872620
0.152355,0.506845,205.650330,198.925293
-0.105995,0.293083,200.197708,198.842209
-0.142462,0.495264,205.230713,201.224533
-0.020633,0.023289,201.873779,198.351822
-0.038402,0.123716,201.754578,200.465363
-0.079473,0.302960,207.806824,200.346237
0.045089,0.247419,195.941925,198.290085
0.149479,0.204629,202.293396,201.176682
0.059254,0.572627,203.672653,200.002289
0.085048,0.299833,204.211472,199.579727
-0.073414,0.123544,206.248169,200.038025
0.051373,0.118917,202.593216,200.485779
-0.052691,0.364802,204.510849,199.419342
-0.019466,0.186535,198.878204,199.760605
-0.113148,0.356268,203.971863,200.592163
-0.060249,0.153221,199.117661,198.664474
0.135000,0.108564,206.613541,201.856155
-0.021119,0.058535,205.831528,201.041275
0.013789,0.011514,202.178955,199.360062
0.009940,0.139950,200.319290,200.559448
0.210925,-0.057186,205.650330,200.265274
-0.050182,0.301234,204.029083,200.199936
-0.061464,0.171640,202.350616,199.352844
-0.004640,0.393951,210.084915,200.776047
-0.022064,0.324093,200.490952,199.344574
-0.061882,0.437129,201.873779,201.951126
0.018324,0.335092,209.302902,200.652908
-0.000712,0.200036,198.345184,198.151901
-0.034204,0.093988,199.899673,199.677780
0.043484,0.147195,200.490952,198.262573
-0.025545,0.341775,203.552246,198.464111
0.029646,0.357601,201.044083,198.855103
-0.043631,0.446611,208.940506,200.023499
0.002034,0.264616,206.308365,198.997375
0.081327,0.077273,198.936462,199.375549
0.135017,0.477483,206.851959,200.271439
0.030836,0.270088,198.392868,197.198746
-0.123699,0.343003,199.418076,200.296188
-0.038009,0.499293,208.582886,199.556534
-0.019831,0.206218,197.677612,199.468506
-0.089224,0.124885,198.159225,199.734467
-0.004309,0.329255,198.755264,199.234512
-0.128118,0.278373,200.915344,198.757202
0.197693,0.061941,201.034546,199.512115
-0.067147,0.157661,198.516846,198.976044
0.199883,0.374748,201.816559,197.490616
-0.000212,0.186686,199.894913,199.997086
0.046832,0.183375,203.609467,199.329926
-0.069852,0.288475,197.377213,198.030319
-0.018352,0.248886,197.081573,200.602295
-0.075016,0.304094,203.671463,199.011673
-0.345027,0.421329,201.997757,199.859741
0.115751,0.202825,202.593811,199.552856
0.004891,0.300016,199.594498,200.120224
0.167138,0.386299,200.314529,199.195099
-0.295733,0.265222,199.656494,200.773972
0.020815,0.288351,203.614243,201.554443
-0.067738,0.206999,198.278427,198.671265
-0.135560,-0.076328,199.415695,201.009232
-0.019414,0.158482,203.671463,198.226501
-0.097673,0.100721,198.938858,196.799835
0.138356,0.437330,200.316910,197.773346
0.133390,0.851884,200.376511,197.612885
-0.233926,0.374419,202.112198,197.960770
-0.226332,0.398562,201.754578,198.273010
0.169155,0.283084,204.389099,200.603928
-0.088487,0.192420,202.772629,197.609451
-0.087143,0.231076,200.376511,200.311874
0.165664,0.602245,207.926041,200.071289
-0.301030,0.377747,198.279617,198.979538
0.158446,0.158858,201.754578,201.565018
-0.074936,-0.079526,203.012238,199.531784
0.018927,0.141322,202.892426,198.765961
-0.022502,0.186193,201.933990,199.324173
-0.051309,0.280513,202.353897,199.986603
-0.080632,0.240241,203.132629,198.679489
0.144096,0.361362,199.117920,199.346008
-0.267213,0.313073,204.458237,200.004181
-0.085915,0.339952,198.822021,198.157333
0.126899,0.360666,201.702118,200.427475
-0.000787,0.500092,210.742950,200.824646
0.047424,0.246982,201.454163,200.262421
-0.189650,0.107096,208.101273,201.511856
0.025660,0.059470,199.117661,200.053604
-0.056876,0.318308,204.038620,201.219971
-0.143810,0.030650,202.178955,199.689224
0.086611,0.130475,211.400986,201.282028
-0.131931,0.031436,204.925537,199.231766
0.107097,-0.063402,201.339722,201.581985
0.083310,0.377451,208.587646,199.257217
0.031204,0.087973,196.905136,196.241104
-0.129363,0.340907,198.278427,197.720779
0.029305,0.595344,202.236176,197.197540
-0.130921,0.798308,199.470520,197.221130
0.034331,0.390005,202.112198,198.640747
-0.147926,0.493660,202.045441,199.104523
-0.201536,0.425533,199.003220,198.170364
0.179100,0.301449,202.655792,199.260910
0.017507,0.342281,204.687119,199.888702
-0.169303,0.119397,196.781158,197.220398
0.120945,0.159333,200.791367,200.806732
-0.039850,0.168592,200.376511,198.479950
-0.100947,0.244613,195.398331,198.379654
-0.058820,0.122205,202.651031,199.096268
-0.268628,0.461284,204.453476,198.932419
-0.155281,0.406984,200.972565,198.465866
0.117263,0.394547,204.992294,199.541916
-0.011321,0.399914,203.013428,199.288452
-0.028906,0.399028,196.781158,197.176559
0.216880,0.383283,200.972565,200.485306
0.013290,0.478140,205.588348,199.510971
-0.091383,0.614753,201.277740,198.814407
-0.014652,0.170737,202.293396,202.496246
-0.067419,0.190886,206.909180,200.653229
-0.113355,0.086491,203.371048,200.574356
0.169276,0.051455,202.651031,200.190018
-0.028977,0.222489,200.552948,200.809143
-0.018457,0.170367,198.998459,199.588989
0.160212,0.095831,200.614929,201.145325
0.036863,0.130518,204.153061,201.178223
-0.096657,0.328816,196.120743,197.810623
-0.055801,0.154897,199.656494,200.395935
-0.082023,0.485407,205.171112,198.557770
-0.182988,0.439742,200.736526,198.112564
0.127662,0.329526,200.436127,199.240952
-0.000088,0.417828,199.058060,198.665222
-0.169478,0.286292,205.290329,199.168091
-0.070167,0.262631,199.537277,198.959335
-0.023692,0.358045,207.145218,201.174545
-0.068361,0.251826,200.617325,198.150162
0.128496,0.298348,198.998459,200.956192
-0.104948,0.242924,208.165649,200.184830
0.028540,0.170870,196.781158,198.368179
0.167140,0.174565,202.173004,200.691360
-0.022365,0.375719,202.413803,198.957199
0.031475,0.400046,204.151276,199.783432
-0.202972,0.244556,203.911667,199.423996
0.022133,0.242001,203.072739,200.080215
-0.086436,0.275877,203.312485,199.221909
0.006461,0.140153,199.836975,199.754150
-0.088861,0.332468,204.753876,200.537506
-0.122866,0.140554,197.734833,198.589355
0.180094,-0.060896,210.447311,202.171402
-0.024679,0.040618,209.188461,201.437531
-0.016915,0.006049,206.003189,199.954529
0.215406,0.093712,207.805634,200.749664
0.141451,0.084251,200.319290,200.631012
-0.042990,0.247792,204.334259,200.117996
-0.125713,0.124491,200.920105,198.958237
-0.013777,0.358563,215.597153,200.992935
-0.284614,0.451596,201.520920,198.858658
0.084623,0.388123,200.796127,201.035080
-0.085395,0.052071,207.328796,199.985275
0.031370,0.270026,198.040009,197.684219
-0.052687,0.187029,200.500488,200.120667
0.214488,-0.037839,201.387405,198.587708
-0.029630,0.341445,200.796127,198.354675
0.097078,0.389362,201.511383,198.762726
-0.147907,0.426318,209.426880,199.601959
-0.117300,0.288744,206.069946,198.530655
0.105222,0.250008,202.407837,198.957870
0.050571,0.401312,205.774307,199.852798
-0.008205,0.282205,200.433731,196.922546
0.077189,0.389669,200.138092,200.989029
0.009557,0.553309,204.749115,199.367416
-0.059494,0.400087,197.863586,199.723694
-0.028525,0.170873,201.153763,200.147354
-0.084676,0.250711,200.376511,199.522690
-0.019308,0.188273,203.433044,199.498138
0.179858,-0.029819,201.935776,199.998901
0.035553,0.394830,207.982071,200.275024
-0.009905,0.135262,198.936462,197.607864
-0.116941,0.108711,196.180344,201.099365
0.034535,0.112621,207.386017,199.500977
-0.098864,0.346805,193.424225,197.070053
0.050969,0.311635,198.578842,200.027161
0.015423,0.488756,203.552246,198.828995
-0.076746,0.323722,203.790665,199.937180
0.105446,0.188016,201.992996,199.357742
-0.063447,0.092519,198.278427,200.143707
-0.030117,0.241137,199.894913,198.886459
-0.235347,0.247197,195.765503,200.259689
-0.201319,0.489463,202.536591,200.596039
-0.063528,0.170887,198.338043,198.490265
-0.018104,0.124437,201.873779,201.015579
-0.113255,0.173471,205.528748,198.501236
-0.166591,0.205605,198.576462,197.337860
0.173422,0.345449,201.873779,198.574829
-0.032665,0.304694,199.837692,197.960571
0.121185,0.648316,204.930313,198.455887
-0.073682,0.355746,200.796127,198.459229
-0.018006,0.511259,202.951431,200.719681
-0.120779,0.415037,202.772629,197.798889
0.025981,0.343156,198.937653,200.372452
0.031284,0.548991,206.428772,200.046097
-0.157507,0.297421,197.619202,199.171829
0.067069,0.219321,199.897293,201.482544
-0.009343,0.146743,201.754578,199.553787
-0.109280,0.069558,203.552246,199.010025
0.023083,0.171692,203.012833,199.617752
-0.059270,0.327373,203.312347,200.104950
-0.088303,0.440330,202.772919,199.000748
-0.003797,0.186647,199.956787,199.673508
-0.344065,0.317384,204.324722,200.394699
-0.214203,0.433303,197.439194,198.266418
0.066962,0.374280,199.594498,201.330048
-0.005932,0.346889,208.168030,201.217667
-0.189377,0.083996,202.112198,200.523529
-0.080788,0.077837,208.349228,201.706085
0.006249,0.035380,197.677612,200.048843
-0.070048,0.224939,203.008652,200.631851
0.009610,0.077711,202.770233,200.254990
-0.081920,0.152644,213.432312,201.193802
-0.085043,0.131503,198.583603,198.836792
-0.053242,0.032214,200.319290,201.466324
-0.027476,0.105759,207.262039,199.336212
-0.046037,0.083163,195.102692,196.324570
-0.232444,0.342996,198.040009,198.344208
0.036153,0.577070,200.071335,197.729828
-0.085345,0.459197,199.537277,197.548126
0.093144,0.452359,200.080872,198.082596
-0.078769,0.485946,203.609467,199.064682
-0.283363,0.557799,204.267502,198.469269
0.110319,0.359854,199.718475,198.999390
0.008607,0.453305,204.868317,200.054825
0.007302,0.276454,199.174881,197.397125
0.078306,0.172302,199.599274,201.206161
-0.145829,0.277190,203.552246,199.563217
-0.044379,0.146927,198.459625,199.518661
0.014178,0.218079,202.054977,199.547684
-0.089609,0.332267,205.230713,199.379730
0.012076,0.258797,202.474594,198.882675
0.212529,0.159695,204.210281,199.706604
-0.013295,0.311377,211.224564,200.970505
0.011631,0.341115,206.789978,198.787933
0.104805,0.250183,207.266815,201.294403
0.181665,0.153201,207.562454,199.864410
-0.092909,0.228819,197.620392,198.142105
-0.028812,0.170824,199.956894,201.222183
-0.184026,0.229386,201.931000,199.142227
-0.030121,0.158844,204.391479,200.015640
0.077753,0.234403,199.956894,199.367645
-0.026166,0.322789,199.360855,199.458557
0.135109,0.364818,198.278427,198.449417
-0.002445,0.217786,196.299561,200.218430
-0.100982,0.344326,204.453476,200.694504
-0.075964,0.387836,198.519241,197.567688
0.040611,0.389401,200.436127,200.460693
-0.170112,0.517946,207.147598,199.073425
-0.133410,0.358308,199.117661,198.683228
0.121764,0.250887,200.257309,199.833267
0.016749,0.406527,201.694977,199.288574
-0.011982,0.299816,204.749115,198.884018
-0.023630,0.248440,200.076111,198.817245
0.033731,0.312939,202.531815,200.871735
-0.070024,0.499061,202.353012,198.106628
-0.214297,-0.066469,199.117661,200.341949
-0.076886,0.320684,205.949554,200.151306
-0.422163,0.436605,196.601151,198.222534
0.100917,0.437242,201.394562,201.307999
-0.097848,0.078981,203.971863,199.741791
0.007150,0.211670,204.451096,200.361145
0.025245,0.140331,204.929718,200.131592
-0.103996,0.226861,203.072739,200.550629
-0.029902,0.158885,205.170074,199.236145
-0.001808,0.217793,199.896851,199.781296
-0.172899,0.284239,204.029083,200.477219
-0.368529,0.360234,198.698044,198.498260
0.044956,0.171117,206.251144,201.691315
-0.005833,0.146925,209.484100,200.731598
0.048712,0.081625,201.931000,199.432724
-0.017652,0.124502,200.920105,200.412994
-0.027340,0.287805,205.717087,200.154572
-0.058455,0.153915,205.106735,199.505814
-0.045001,0.108862,202.894211,198.814545
0.038290,0.394574,211.639404,200.051666
-0.050130,0.365162,202.236176,198.439957
0.099747,0.295268,201.997757,200.573349
-0.078178,0.004419,206.851959,199.383530
0.196079,0.392689,198.278427,197.420227
-0.055233,0.186293,198.869705,199.160233
-0.059687,0.310084,202.112198,198.519791
-0.034495,0.340988,199.241638,197.983124
0.144530,0.453838,202.655792,198.871964
-0.263021,0.432112,204.687119,199.370483
-0.282884,0.455878,202.770233,198.167542
0.155622,0.252742,199.661255,198.887802
-0.042556,0.133693,204.095840,199.991486
-0.139091,0.209530,198.154449,197.171265
0.100300,0.344524,200.972565,200.710678
0.149975,0.377369,203.790665,199.284439
-0.041059,0.046761,197.920807,199.880341
-0.188889,0.011859,200.557709,200.301926
-0.321688,0.158978,204.334259,199.713928
-0.123768,0.222585,201.754578,198.930679
0.122063,0.189115,203.433044,199.799957
0.081606,0.714583,206.427582,200.352524
-0.038886,0.193738,201.454163,198.052475
-0.299668,0.229151,197.262772,200.437714
-0.028175,0.222592,206.904419,199.436035
-0.055471,0.117061,199.236877,197.297821
0.065750,0.374495,199.055679,200.452927
-0.018900,0.493563,202.054977,198.831207
-0.112411,0.335035,203.852661,200.311874
0.130374,0.328462,203.790665,200.651382
0.049467,0.483497,201.277740,200.989395
0.133834,0.299245,200.734146,199.569199
-0.072212,0.155407,197.982788,201.019806
-0.017798,0.258466,202.836990,201.243088
-0.068783,0.206654,197.920807,198.668198
0.028368,0.202048,200.495728,201.327957
0.102901,0.137029,204.811096,198.772141
-0.063064,0.171059,197.498810,197.455475
0.087290,0.342911,200.915344,198.795609
0.033633,0.595115,198.040009,198.011230
0.046287,0.576346,205.230713,198.234253
0.045662,0.374467,199.477676,198.092392
-0.123336,0.619391,201.094162,200.257889
-0.129901,0.550969,201.814178,197.660278
0.069206,0.484078,200.256119,199.865280
-0.075682,0.538392,209.842926,200.835068
-0.362414,0.385693,200.076111,199.801071
0.134301,0.047888,203.071838,202.540207
