dbg_id_a,dbg_iq_a,omega_diff,omega_pll
0.004736,0.300018,97.913742,98.066093
0.012941,0.346698,103.006363,99.989792
-0.053858,0.204828,95.691681,100.030807
-0.050618,0.373829,108.041763,99.457298
0.009237,-0.029712,101.447105,100.693970
-0.063809,0.159041,100.188255,100.943008
-0.180085,0.175553,97.069740,99.358887
-0.064391,0.208064,106.596947,100.319969
-0.303650,0.218003,98.214149,100.312431
-0.081665,0.152781,100.364685,100.134933
0.008036,0.246831,97.432137,99.412086
0.081598,0.182638,102.944374,100.198151
-0.064784,0.145933,99.291801,100.077515
-0.003190,0.194283,99.110603,99.592628
0.118093,0.212387,95.992088,98.987114
-0.041332,0.203004,102.767944,99.345459
-0.081150,0.202914,96.530914,99.719589
0.063069,0.183788,96.354485,99.454185
0.126815,0.233643,103.421211,99.192261
0.074928,0.249951,105.161667,100.992805
-0.097428,0.332979,98.211769,100.743744
-0.001243,0.135618,101.985931,99.330063
0.179041,0.493161,99.468231,100.012177
-0.038316,0.282582,97.851753,99.942574
-0.085463,0.287627,97.131729,97.848221
-0.117483,0.256719,102.345947,99.326492
-0.079729,0.221693,94.974045,99.141792
0.005003,0.317774,103.244781,99.005272
0.130229,0.302436,99.527840,99.156044
-0.016375,0.234336,98.509789,99.913635
-0.095247,0.358777,98.271370,99.294044
-0.072216,-0.039516,99.108223,99.110802
0.127745,0.291009,97.792152,99.165070
-0.112615,0.247419,100.605492,99.515709
0.412650,0.298615,97.372536,98.920639
-0.065783,0.188911,99.949837,99.190208
-0.061204,0.327017,96.232895,99.991737
0.039216,0.322467,97.849373,100.921913
-0.025156,0.047660,96.411705,99.893532
-0.022273,0.277983,101.387505,100.018158
0.175343,0.494488,100.847488,101.080048
0.107264,0.368739,96.353294,100.479134
-0.067410,0.262738,99.170212,98.886711
-0.004660,0.259036,104.262833,100.820885
0.096040,0.119722,96.892120,100.414810
0.028708,0.139664,101.686722,99.126663
0.161518,0.147213,101.505524,100.303680
-0.023277,0.219513,98.509789,101.015778
-0.085209,0.188835,97.430946,100.194702
-0.055807,-0.032873,104.322433,100.538902
0.059231,0.090049,93.955994,99.920891
0.293159,0.297723,102.704765,99.310127
0.069739,0.168448,95.154648,98.102348
-0.230770,0.244975,99.948647,99.021248
-0.166838,0.440295,98.569992,98.783981
0.040945,0.257708,99.768639,98.744354
-0.024052,0.281298,95.753967,99.099701
-0.068378,0.280898,102.165489,99.703964
