dbg_id_a,dbg_iq_a,omega_diff,omega_pll
-0.029074,0.349433,296.969421,299.325714
0.103552,0.311024,293.793671,299.835236
-0.016537,0.567542,305.538177,300.438965
-0.041915,0.257552,296.306610,300.975037
0.016867,0.335169,308.351532,301.809082
-0.013228,-0.028162,301.699646,301.357056
-0.070338,0.102675,305.662170,301.328369
0.024602,0.091817,299.067505,300.932709
0.023931,0.109602,301.284790,300.687286
-0.012574,0.197202,292.534821,300.084412
0.062157,0.264641,304.758545,300.082489
0.037210,0.398340,299.606323,299.197845
0.107012,0.294363,309.073944,299.469116
0.208079,0.157457,295.350555,298.616974
0.031053,0.001959,304.760956,298.737579
0.032528,0.452219,297.567841,298.221283
0.065182,0.471815,299.785156,299.001068
0.083104,0.463453,300.085541,299.339386
0.087353,0.427130,308.354492,299.844147
0.176425,0.206815,300.204773,299.541229
-0.007526,0.179481,315.784363,300.441711
0.018620,0.288501,298.643127,299.679016
0.164163,0.194713,303.134918,300.157776
0.073761,0.631332,299.901978,300.249847
0.318273,0.410855,304.164886,301.003357
-0.267892,0.365778,303.134918,301.682861
0.062517,0.287359,310.039520,302.088470
0.233604,0.224291,301.103607,301.000641
0.078986,0.097844,306.911469,301.506409
-0.013743,0.116992,300.979614,300.790802
0.236418,0.147910,302.600861,300.517090
0.109037,0.007131,291.156769,299.305054
0.067424,0.268205,308.179871,299.447632
0.145823,0.347917,301.399231,298.889374
0.085480,0.330436,306.310669,299.655457
0.052989,0.349395,299.968719,298.728485
0.099131,0.321622,305.361755,298.636322
-0.085769,0.486420,297.026642,298.267181
-0.022905,0.431646,302.300476,298.855865
0.071477,0.537767,303.621307,298.665436
-0.004033,0.476279,307.636261,299.693115
0.073894,0.573460,299.901978,298.992157
0.164348,0.337175,311.946869,299.680756
0.007549,0.323261,301.699646,299.030914
-0.000379,0.512206,300.683990,299.726776
0.029594,0.439394,302.181244,299.712097
-0.149002,0.483425,306.019806,301.239349
-0.016381,0.306529,302.543640,300.818268
0.102898,0.174342,306.015015,300.993896
0.142367,0.036779,306.677826,300.708862
0.030590,0.222998,304.880157,301.101044
-0.080479,0.203181,296.788208,299.836060
0.075294,0.193002,297.987457,299.760468
0.037306,0.348650,302.062042,298.944122
-0.077501,0.239255,304.160126,299.579559
0.049632,0.302927,304.038544,298.660156
0.004760,0.314716,309.373138,299.178528
0.231994,0.517601,301.643616,298.091766
0.083873,0.354849,301.402802,298.698273
0.033667,0.312946,297.088623,298.327484
-0.003344,0.450160,299.425720,299.032379
0.039092,0.384554,301.523224,299.019348
0.000073,0.486021,302.481812,299.464813
0.106875,0.452177,309.133545,299.346252
-0.163105,0.543257,303.792969,300.322388
0.016205,0.404161,301.046387,300.499054
0.039244,0.257972,299.663544,301.449615
-0.056502,0.213390,304.222107,301.859680
0.007418,0.207036,305.061340,302.195679
-0.352729,0.065874,305.776611,301.004333
0.014219,0.124940,305.528656,300.686981
-0.014379,0.281958,304.880157,300.181183
0.115927,0.185258,297.927856,299.902222
0.039003,0.203465,301.160828,299.053955
-0.003835,0.235563,297.145844,299.243561
-0.084768,0.353269,303.201691,298.921234
-0.036975,0.474859,300.626770,299.594147
0.014710,0.396155,305.595398,298.968079
