dbg_id_a,dbg_iq_a,omega_diff,omega_pll
-0.048540,0.097897,102.882385,100.984024
0.006263,0.109090,95.567703,100.511047
0.131449,0.055239,98.390579,98.138062
0.103511,0.175823,97.846985,98.846184
-0.106565,0.261440,100.479126,100.532394
-0.050256,0.163829,97.198486,98.962868
0.012185,0.088989,97.255707,98.024040
0.052899,0.266646,98.266602,99.087677
-0.140598,0.502585,102.701187,99.590607
0.058926,0.209677,93.841553,98.198524
-0.145724,-0.147254,101.261139,98.600639
-0.077126,0.415337,98.276138,99.831459
0.022669,0.413718,101.747513,100.305046
-0.053237,0.200212,93.965530,99.840607
-0.278880,0.250845,100.250244,99.377419
0.127114,0.236229,99.105835,101.440468
0.185916,0.084044,99.411011,100.905548
-0.092655,0.273851,96.588135,97.573029
-0.023555,0.175348,101.985931,99.873001
0.074618,0.173931,97.312927,100.382950
0.023355,0.106745,96.712112,96.700043
0.084064,0.424001,99.353790,98.790054
-0.062115,0.526511,100.135803,100.059319
-0.124936,0.395054,96.235275,98.106415
0.085054,0.188904,100.612640,99.229935
-0.022685,0.263650,98.934174,100.524071
-0.119553,0.442476,100.307465,99.457642
0.034104,0.285391,98.457336,99.330742
0.082134,0.300644,101.032257,99.923462
-0.073653,0.314849,97.856522,99.697113
-0.124846,0.268077,101.804733,99.681107
0.004500,0.249521,101.737976,100.102577
0.216981,0.096912,100.545883,99.871323
0.081115,0.270421,100.727081,101.055885
0.100020,0.160673,100.669861,100.478996
-0.133904,0.236575,99.592209,99.652855
-0.021620,0.193102,103.425980,101.327667
0.118456,0.191395,98.571777,100.953575
0.220343,0.224762,97.970963,98.324699
0.097061,0.258957,100.607872,100.202209
-0.163426,0.257977,99.225044,100.263573
0.111635,0.209786,97.494125,97.725800
-0.183708,0.513281,101.685524,100.697693
-0.020907,0.092728,99.048615,102.289787
0.009086,-0.117446,103.545189,100.172333
0.099834,0.257901,100.488663,100.443466
0.022050,0.171828,98.929405,100.930611
-0.145145,0.162388,97.670555,99.126976
0.242271,0.264692,103.306770,99.498718
0.020633,0.202984,97.250938,99.501953
-0.085908,0.257285,100.545883,99.460037
0.043204,0.302314,96.893311,99.298553
-0.006876,0.482306,101.747513,99.988251
-0.055860,-0.112659,98.567009,99.854820
0.007870,0.271134,108.575821,100.582581
