omega_ref,omega_pll,Iq_ref,Iq_meas
999.984741,1005.582397,-0.079358,-0.223942
999.984741,1000.671814,0.015174,-0.106732
999.984741,999.032410,0.015174,0.041830
999.984741,995.847900,0.574884,0.515835
999.984741,996.182861,0.574884,0.292858
999.984741,996.817078,0.744732,0.793935
999.984741,1002.265625,0.744732,0.898756
999.984741,1001.765198,0.174571,0.262596
999.984741,1003.499207,0.174571,0.458066
999.984741,1003.251709,-0.068655,0.093493
999.984741,1001.503601,-0.068655,-0.189898
999.984741,1002.566406,-0.031684,-0.047638
999.984741,1004.264893,-0.031684,0.048818
999.984741,1002.769165,-0.124147,-0.259066
999.984741,999.228943,-0.124147,-0.285532
999.984741,996.943054,0.581995,0.531763
999.984741,994.758240,0.581995,0.432102
999.984741,995.049316,0.747545,0.628816
999.984741,998.372620,0.747545,1.020509
999.984741,1001.394287,0.120021,0.408047
999.984741,1001.834473,0.120021,0.110401
999.984741,1001.689880,0.093992,0.282540
999.984741,1001.544739,0.093992,-0.044819
999.984741,1002.305481,0.011776,0.125817
999.984741,1003.029907,0.011776,0.123453
999.984741,1004.006592,-0.447750,-0.529931
999.984741,999.497253,-0.447750,-0.249058
999.984741,996.498779,0.574294,0.453293
999.984741,994.322693,0.574294,0.544461
999.984741,994.678650,0.838650,0.653436
999.984741,993.843811,0.838650,1.282607
999.984741,1000.911194,0.211736,0.784616
999.984741,1000.165833,0.211736,0.375484
999.984741,1000.350647,0.124604,0.293832
999.984741,1000.742493,0.124604,0.036951
999.984741,999.639282,0.304505,0.291129
999.984741,1000.505737,0.304505,0.454278
999.984741,1005.222961,-0.147794,-0.052217
999.984741,1003.196655,-0.147794,-0.369705
999.984741,997.726990,0.244797,0.049308
999.984741,997.148804,0.244797,0.074928
999.984741,993.858521,0.756093,0.714418
999.984741,994.653748,0.756093,0.810225
999.984741,997.973450,0.661457,0.800534
999.984741,1001.024719,0.661457,0.364485
999.984741,1001.056641,0.136526,0.546233
999.984741,1002.266968,0.136526,0.162534
999.984741,1001.474792,-0.046841,0.000525
999.984741,1001.257446,-0.046841,0.072407
999.984741,1002.661133,0.017623,0.000000
999.984741,1004.125671,0.017623,0.173737
999.984741,1001.691284,-0.083205,0.180480
999.984741,999.092163,-0.083205,0.029880
999.984741,996.220581,0.473427,0.263820
999.984741,994.946777,0.473427,0.700081
999.984741,994.640137,0.777587,0.664762
999.984741,1000.473022,0.777587,0.515446
999.984741,1000.608643,0.126916,0.471419
999.984741,1002.473083,0.126916,0.075061
999.984741,1002.150085,0.090112,0.090100
999.984741,1000.644470,0.090112,0.111616
999.984741,1002.113281,0.049840,0.194710
999.984741,1002.667847,0.049840,0.103495
999.984741,1003.255127,-0.205429,-0.284854
999.984741,999.914429,-0.205429,-0.406797
999.984741,997.441345,0.531274,-0.007503
999.984741,994.827148,0.531274,0.530490
999.984741,995.737671,0.726657,0.782359
999.984741,996.552979,0.726657,0.350420
999.984741,1001.515442,0.046209,0.610917
999.984741,1001.101318,0.046209,-0.126881
999.984741,1001.440063,0.228170,0.001797
999.984741,1000.946350,0.228170,0.252871
999.984741,1001.017700,0.287509,0.259463
999.984741,1001.287537,0.287509,0.066909
999.984741,1005.365906,-0.236613,0.149361
999.984741,1002.614441,-0.236613,-0.218052
999.984741,998.076172,0.462762,0.112184
999.984741,995.862549,0.462762,0.505614
999.984741,995.221863,0.898729,0.831740
999.984741,995.095276,0.898729,0.522858
999.984741,1002.253174,0.458052,0.731439
999.984741,1002.034790,0.458052,0.854881
999.984741,1002.435303,0.027445,0.041639
999.984741,1002.843018,0.027445,-0.213505
999.984741,1000.304810,0.088379,-0.064068
999.984741,1002.010742,0.088379,-0.250406
999.984741,1004.476501,-0.063572,-0.057549
999.984741,1004.831238,-0.063572,-0.045069
999.984741,1000.363525,0.017408,-0.067211
999.984741,998.091858,0.017408,-0.004441
999.984741,995.308655,0.655856,0.701083
999.984741,996.362427,0.655856,0.434982
999.984741,996.358887,0.812321,0.833763
999.984741,1001.543152,0.812321,1.031771
999.984741,1001.926147,0.149128,0.458483
999.984741,1003.364563,0.149128,0.456275
999.984741,1003.704651,-0.114093,0.018999
999.984741,1001.655457,-0.114093,0.106888
999.984741,1001.854248,-0.042321,-0.015005
999.984741,1003.976196,-0.042321,-0.248504
999.984741,1002.353455,-0.193877,-0.261711
999.984741,998.111450,-0.193877,-0.162728
999.984741,996.722168,0.492607,0.475806
999.984741,994.029053,0.492607,0.326748
999.984741,994.737732,0.722932,0.643350
999.984741,997.781128,0.722932,0.858806
999.984741,1000.498657,0.148196,0.531503
999.984741,1000.919434,0.148196,0.074758
999.984741,1001.026245,0.077050,0.059230
999.984741,999.907288,0.077050,-0.115928
999.984741,1000.224609,0.152007,0.203766
999.984741,1002.396057,0.152007,0.382599
999.984741,1003.854675,-0.425956,-0.487394
999.984741,998.789246,-0.425956,-0.577543
999.984741,996.452576,0.579240,0.446370
999.984741,994.200623,0.579240,0.789113
999.984741,993.940063,0.880961,0.555488
999.984741,993.594849,0.880961,1.270215
999.984741,1000.547363,0.218536,0.721244
999.984741,1000.290100,0.218536,0.244599
999.984741,1000.825562,0.120460,0.431333
999.984741,1001.447998,0.120460,0.146310
999.984741,998.905273,0.362542,0.268306
999.984741,1000.184753,0.362542,0.381826
999.984741,1004.741394,-0.115867,0.060875
999.984741,1003.142517,-0.115867,-0.310171
999.984741,998.188232,0.243635,0.204539
999.984741,997.905212,0.243635,0.173551
999.984741,993.418396,0.751399,0.286963
999.984741,994.861511,0.751399,0.894045
999.984741,998.182373,0.686911,0.712491
999.984741,1000.965881,0.686911,0.232215
999.984741,1001.532227,0.132184,0.615518
999.984741,1003.463135,0.132184,-0.051872
999.984741,1002.154846,-0.135556,-0.171613
999.984741,1001.457520,-0.135556,0.004904
999.984741,1002.151672,0.106484,0.054596
999.984741,1004.265198,0.106484,0.081577
999.984741,1002.297913,-0.081901,0.109432
999.984741,999.675049,-0.081901,-0.112250
999.984741,997.243652,0.430724,0.280959
999.984741,995.954590,0.430724,0.559477
999.984741,995.865234,0.710736,0.633394
999.984741,1000.764038,0.710736,0.504645
999.984741,1001.211609,0.119513,0.514719
999.984741,1002.398376,0.119513,0.134883
999.984741,1002.697754,0.104958,0.057233
999.984741,1001.585510,0.104958,0.014860
999.984741,1002.754211,0.088286,0.201952
999.984741,1004.042114,0.088286,0.436535
999.984741,1003.607300,-0.329522,-0.393150
999.984741,998.730469,-0.329522,-0.499994
999.984741,997.275940,0.578607,-0.105241
999.984741,995.333008,0.578607,0.578589
999.984741,995.533813,0.759170,0.833597
999.984741,996.499634,0.759170,0.175928
999.984741,1001.701233,0.047093,0.624413
999.984741,1000.996704,0.047093,0.050339
999.984741,1001.997498,0.145566,-0.034799
999.984741,1000.784973,0.145566,0.151131
999.984741,1000.950684,0.313476,0.577258
999.984741,1001.817444,0.313476,0.073563
999.984741,1006.318665,-0.379263,0.098751
999.984741,1002.329163,-0.379263,-0.322433
999.984741,998.440125,0.417418,0.135826
999.984741,995.811096,0.417418,0.603431
999.984741,993.987610,1.003921,0.906044
999.984741,994.450562,1.003921,0.363402
999.984741,1001.634705,0.494763,0.786012
999.984741,1000.816223,0.494763,0.805306
999.984741,1002.242310,0.033293,0.230304
999.984741,1002.547241,0.033293,-0.013637
999.984741,999.873169,0.061355,-0.041688
999.984741,1001.989746,0.061355,-0.234174
999.984741,1003.811462,-0.053779,-0.021545
999.984741,1003.908020,-0.053779,-0.082552
999.984741,999.993835,0.046439,-0.016111
999.984741,998.336853,0.046439,0.017694
999.984741,995.285461,0.575326,0.461220
999.984741,995.867188,0.575326,0.574430
999.984741,995.849304,0.796225,0.616421
999.984741,1000.684937,0.796225,0.922777
999.984741,1001.518738,0.154629,0.553123
999.984741,1002.654846,0.154629,0.224908
999.984741,1003.569946,-0.102644,0.113838
999.984741,1001.797913,-0.102644,0.109270
999.984741,1001.916931,-0.015887,-0.065546
999.984741,1003.547241,-0.015887,-0.031396
999.984741,1001.914795,-0.173338,-0.177510
999.984741,997.310242,-0.173338,-0.351620
999.984741,996.611938,0.507283,0.423880
999.984741,994.032837,0.507283,0.518247
999.984741,993.762573,0.756075,0.503781
999.984741,998.811523,0.756075,0.840871
999.984741,1000.525208,0.089620,0.622281
999.984741,1000.785828,0.089620,0.130875
999.984741,1000.422241,0.114216,-0.073687
999.984741,999.570679,0.114216,-0.119271
999.984741,1000.343201,0.161305,0.052527
999.984741,1002.971558,0.161305,0.346372
999.984741,1004.415710,-0.404721,-0.326616
999.984741,998.757629,-0.404721,-0.352957
999.984741,996.580994,0.540322,0.357880
999.984741,993.948059,0.540322,0.791198
999.984741,993.303101,0.945677,0.376703
999.984741,993.859558,0.945677,0.958908
999.984741,1001.265686,0.098287,0.595128
999.984741,1000.142456,0.098287,0.156663
999.984741,1000.999512,0.111540,0.322141
999.984741,1001.117737,0.111540,-0.285028
999.984741,998.625610,0.421237,0.014757
999.984741,999.561523,0.421237,0.458878
999.984741,1004.362671,-0.013645,0.280986
999.984741,1002.900452,-0.013645,-0.053322
999.984741,998.977112,0.267830,-0.119396
999.984741,997.844910,0.267830,0.323313
999.984741,994.025635,0.775089,0.171291
999.984741,995.417603,0.775089,0.835376
999.984741,999.074646,0.634834,0.808300
999.984741,1001.640686,0.634834,0.304950
999.984741,1002.766846,0.094005,0.514624
999.984741,1003.553406,0.094005,0.009191
999.984741,1002.652893,-0.076636,0.058215
999.984741,1002.713989,-0.076636,-0.137529
999.984741,1003.143311,-0.066329,-0.022033
999.984741,1004.973755,-0.066329,0.267673
999.984741,1001.505676,-0.020525,0.011199
999.984741,999.098083,-0.020525,0.096772
999.984741,996.293762,0.528684,0.157879
999.984741,996.013977,0.528684,0.626001
999.984741,995.505554,0.794605,0.768716
999.984741,1001.022522,0.794605,0.593131
999.984741,1001.275818,0.140438,0.579291
999.984741,1002.232361,0.140438,0.277886
999.984741,1002.888977,0.061974,0.032564
999.984741,1001.897766,0.061974,0.012718
999.984741,1001.798401,0.093987,0.230325
999.984741,1004.662415,0.093987,0.136865
999.984741,1003.976868,-0.349482,-0.384614
999.984741,998.460449,-0.349482,-0.757189
999.984741,998.118408,0.423582,-0.199399
999.984741,994.997681,0.423582,0.357435
999.984741,995.295227,0.887288,0.963486
999.984741,996.213989,0.887288,0.450893
999.984741,1001.003906,0.099002,0.649888
999.984741,1000.866760,0.099002,0.252284
999.984741,1002.019775,0.080114,-0.317224
999.984741,1000.756775,0.080114,0.120651
999.984741,1000.252197,0.346047,0.245732
999.984741,1000.975952,0.346047,0.285493
999.984741,1004.879456,-0.376428,0.093388
999.984741,1002.659241,-0.376428,-0.407023
999.984741,998.706726,0.294558,-0.252245
999.984741,995.895996,0.294558,0.363289
