theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
5.247370,5.561985,18.026110,0.246446
2.480334,2.795659,18.066793,0.242728
5.980835,0.012934,18.064440,0.232088
3.205220,3.520694,18.075308,0.227020
0.425811,0.741211,18.071100,0.225101
3.933547,4.249120,18.081024,0.219657
1.168353,1.484461,18.111666,0.219531
4.697106,5.013968,18.154839,0.219708
1.888774,2.204011,18.061743,0.216732
5.374280,5.688875,18.024948,0.219538
2.565403,2.879059,17.971155,0.233877
6.044744,0.074863,17.951012,0.240173
3.256148,3.569774,17.969423,0.239367
0.516646,0.832435,18.093359,0.246063
4.006457,4.321655,18.059525,0.233546
1.237319,1.552997,18.087013,0.219638
4.742161,5.057823,18.086098,0.221280
1.949306,2.264354,18.050962,0.216585
5.455639,5.770834,18.059357,0.223240
2.711251,3.027895,18.142374,0.223625
6.216094,0.249181,18.121117,0.217579
3.413341,3.728461,18.055092,0.217169
0.619395,0.934118,18.032307,0.229931
4.079988,4.393272,17.949879,0.234862
1.288432,1.601917,17.961376,0.236441
4.801203,5.115815,18.025908,0.243429
2.037944,2.353368,18.072470,0.229944
5.554385,5.870397,18.106186,0.220697
2.770337,3.086060,18.089584,0.221402
6.270230,0.302509,18.074789,0.222566
3.490064,3.805592,18.078409,0.220816
0.712583,1.028202,18.083641,0.220558
4.236154,4.552359,18.117252,0.210666
1.443069,1.758383,18.066200,0.212705
4.918697,5.233026,18.009706,0.232564
2.109673,2.423189,17.963173,0.242906
5.602457,5.916296,17.981665,0.241788
2.794086,3.107395,17.951317,0.251656
0.049254,0.364670,18.072002,0.239899
3.553386,3.868863,18.075504,0.224760
0.775172,1.090672,18.076786,0.222456
4.293374,4.609396,18.106735,0.224186
1.504189,1.819712,18.078117,0.227433
5.011906,5.327598,18.087799,0.224350
2.257997,2.574687,18.145027,0.210600
5.762734,6.079039,18.122942,0.217456
2.944167,3.258598,18.015568,0.228841
0.152718,0.466944,18.003857,0.231520
3.626774,3.940243,17.960474,0.236791
0.833293,1.146881,17.967251,0.244325
4.331046,4.645123,17.995300,0.247715
1.575480,1.890850,18.069324,0.245496
5.083491,5.399087,18.082329,0.230521
2.317103,2.633127,18.106813,0.220037
5.816956,6.132580,18.083931,0.215263
3.032845,3.348211,18.069101,0.216213
0.263270,0.578932,18.086094,0.220662
3.794999,4.111600,18.139877,0.212481
1.009946,1.325873,18.101301,0.213107
4.487693,4.802481,18.036007,0.217919
1.683241,1.997195,17.988274,0.224292
5.154319,5.467485,17.943115,0.228975
2.362052,2.675374,17.952026,0.244128
5.892842,6.208001,18.057270,0.243909
3.110030,3.425105,18.052448,0.227484
0.338336,0.653840,18.077036,0.222876
3.843726,4.159302,18.081165,0.220686
1.044580,1.359297,18.031971,0.221974
4.555503,4.870676,18.058104,0.223944
1.784270,2.099820,18.079681,0.219033
5.300649,5.616467,18.094994,0.216610
2.498776,2.813529,18.033983,0.216118
5.972979,0.003596,17.979576,0.229152
3.162780,3.475877,17.939127,0.234162
0.369611,0.682990,17.955284,0.237807
3.858703,4.172269,17.966015,0.246669
1.104503,1.419549,18.050837,0.226666
4.605654,4.920773,18.054972,0.225938
1.820750,2.135796,18.050812,0.224653
5.324692,5.639858,18.057684,0.224305
2.543538,2.858858,18.066507,0.224436
6.038126,0.070001,18.051615,0.224238
3.281638,3.597729,18.110653,0.217815
0.494487,0.810044,18.080111,0.220074
3.959882,4.273899,17.991850,0.231405
1.157631,1.471116,17.961353,0.234329
4.637266,4.950499,17.946960,0.246334
1.832648,2.145607,17.931208,0.249438
5.364211,5.679217,18.048563,0.245283
2.587127,2.902342,18.060492,0.247124
6.095368,0.127687,18.077112,0.232125
3.320359,3.635996,18.084631,0.222589
0.537530,0.852922,18.070606,0.223113
4.044280,4.359801,18.078041,0.221552
1.286345,1.602722,18.127062,0.218927
4.809623,5.126457,18.153261,0.218297
2.003073,2.318373,18.065401,0.213144
5.489881,5.804592,18.031630,0.218477
2.682701,2.996518,17.980375,0.230091
6.161665,0.191898,17.957581,0.239020
3.367972,3.681541,17.966167,0.241910
0.628852,0.944617,18.091990,0.246952
4.127589,4.443137,18.079548,0.232176
1.357785,1.673744,18.103102,0.219267
4.865815,5.181837,18.106737,0.219117
2.073297,2.388653,18.068583,0.216352
5.585520,5.901165,18.085072,0.222068
2.828069,3.144488,18.129486,0.220806
0.053815,0.370003,18.116232,0.216871
3.533471,3.848498,18.049692,0.220436
0.730801,1.045108,18.008480,0.232116
4.198188,4.511485,17.950577,0.233548
1.409404,1.723005,17.968018,0.234605
4.912966,5.227270,18.008293,0.241570
2.154655,2.470076,18.072315,0.231171
5.667342,5.983178,18.096069,0.222311
2.881408,3.196892,18.075932,0.222551
0.096017,0.411198,18.058527,0.226013
3.603505,3.918971,18.074871,0.223605
0.824344,1.139843,18.076805,0.221025
4.348943,4.665142,18.116871,0.210837
1.549943,1.865012,18.052141,0.212122
5.027628,5.341805,18.001028,0.232486
2.217848,2.531194,17.953402,0.238418
5.708179,6.021789,17.968531,0.243259
2.900207,3.213387,17.943897,0.250145
0.156447,0.471786,18.067554,0.234564
3.657260,3.972558,18.065262,0.218516
0.874497,1.189672,18.058180,0.220282
4.387204,4.702776,18.080959,0.223738
1.602214,1.917554,18.067682,0.222892
5.108651,5.424139,18.076115,0.223378
2.358893,2.675612,18.146627,0.215630
5.861073,6.177327,18.120031,0.219246
3.045359,3.359874,18.020395,0.226991
0.249463,0.563595,17.998423,0.227257
3.717983,4.031130,17.941994,0.235026
0.926848,1.240248,17.956482,0.243911
4.433097,4.747357,18.005800,0.247078
1.673339,1.988632,18.064960,0.238172
5.172518,5.487682,18.057547,0.229242
2.405625,2.721317,18.087788,0.221677
5.906003,6.221441,18.073292,0.217290
3.123405,3.438696,18.064886,0.216790
0.359616,0.675530,18.100519,0.220391
3.887612,4.204192,18.138666,0.210624
1.093605,1.409135,18.078535,0.216558
4.574414,4.889057,18.027708,0.222321
1.768158,2.082008,17.982279,0.225226
5.244185,5.557506,17.951946,0.231216
2.456050,2.769682,17.969820,0.236009
5.982056,0.014034,18.057507,0.242636
3.200023,3.515112,18.053274,0.226062
0.428622,0.744140,18.077848,0.223314
3.932544,4.248101,18.080091,0.221051
1.138494,1.453444,18.045351,0.224309
4.652480,4.968004,18.078186,0.224324
1.880765,2.196572,18.094398,0.216756
5.390851,5.706569,18.089283,0.214341
2.587951,2.902608,18.028547,0.217904
6.064105,0.094748,17.981037,0.236208
3.250382,3.563384,17.933689,0.237999
0.452494,0.765606,17.940001,0.245219
3.942550,4.256009,17.959904,0.245961
1.189837,1.504874,18.050282,0.227275
4.693575,5.008783,18.060081,0.226368
1.911727,2.226906,18.058441,0.222734
5.411538,5.726659,18.055126,0.223890
2.637116,2.952642,18.078279,0.221470
6.138417,0.170711,18.075640,0.222516
3.382808,3.699249,18.130768,0.212714
0.595049,0.910850,18.094061,0.217246
4.061261,4.375494,18.004251,0.230966
1.257879,1.571489,17.968540,0.230785
4.740072,5.053493,17.957716,0.243890
1.938178,2.251410,17.946896,0.254167
5.473200,5.788540,18.067625,0.239966
2.695094,3.010543,18.073910,0.233081
6.199580,0.231931,18.078922,0.229559
3.427592,3.743390,18.093882,0.223163
0.637065,0.952233,18.057819,0.224221
4.142997,4.458273,18.063992,0.222516
1.393346,1.709881,18.136127,0.215510
4.911004,5.227699,18.145309,0.217670
2.108899,2.424295,18.070845,0.217784
5.594700,5.909471,18.035034,0.220124
2.785969,3.099797,17.981035,0.234204
6.272902,0.303485,17.977591,0.239257
3.481811,3.795739,17.986771,0.237097
0.735976,1.051690,18.089087,0.243612
4.235515,4.551034,18.077921,0.232656
1.468518,1.784566,18.108194,0.219380
4.978079,5.294223,18.113684,0.217416
2.184533,2.499965,18.072918,0.218085
5.696885,6.012611,18.089815,0.219802
2.935531,3.251783,18.119919,0.218006
0.155636,0.471456,18.095182,0.218762
3.629943,3.944475,18.021355,0.221146
0.830797,1.144842,17.993441,0.232641
4.299065,4.612219,17.942425,0.240453
1.505202,1.818512,17.951305,0.240024
5.012984,5.327246,18.005905,0.246351
2.252345,2.567598,18.062679,0.233462
5.760563,6.076126,18.080416,0.220562
2.975930,3.291260,18.067043,0.222533
0.192029,0.507172,18.056339,0.224407
3.701173,4.016674,18.076847,0.218377
0.922473,1.238026,18.079844,0.217990
4.446128,4.762336,18.117367,0.211442
1.643648,1.958574,18.043926,0.212118
5.119382,5.433336,17.988245,0.228024
2.314888,2.628262,17.955051,0.233930
5.801149,6.114608,17.959871,0.242323
2.994937,3.308063,17.940811,0.247375
0.250445,0.565707,18.063137,0.232438
3.748958,4.064120,18.057463,0.225895
0.966313,1.281394,18.052818,0.219288
4.474492,4.789806,18.066183,0.222820
1.684173,1.999091,18.043467,0.221682
5.192435,5.507659,18.061033,0.226696
2.446475,2.763152,18.144251,0.213713
5.944880,6.260964,18.110260,0.217084
3.127005,3.441350,18.010662,0.227104
0.327606,0.641494,17.984467,0.229183
3.796021,4.109005,17.932665,0.237790
1.002097,1.315252,17.942434,0.245407
4.514426,4.828787,18.011557,0.244513
1.751941,2.067209,18.063524,0.242582
5.255507,5.570865,18.068699,0.226746
2.488698,2.804572,18.098234,0.221588
5.987544,0.019877,18.077919,0.218634
3.202910,3.518249,18.067537,0.217921
0.434405,0.750161,18.091463,0.221122
3.954768,4.270987,18.117975,0.220637
1.164135,1.479564,18.072773,0.217702
4.644148,4.958715,18.023386,0.222086
1.835626,2.149323,17.973495,0.233580
5.313583,5.626902,17.951843,0.235101
2.513137,2.826344,17.945429,0.251325
6.049401,0.081478,18.063227,0.253908
3.266128,3.581275,18.056623,0.230659
0.498376,0.814096,18.089413,0.224723
4.003366,4.319101,18.090305,0.220900
1.213595,1.528868,18.063793,0.222151
4.721207,5.036707,18.076841,0.223338
1.968095,2.284603,18.134607,0.217769
5.472204,5.788224,18.106606,0.215015
2.665277,2.979975,18.030861,0.216987
6.143778,0.174554,17.988678,0.238158
3.335216,3.648542,17.952272,0.239239
0.537306,0.850641,17.952776,0.245092
4.026443,4.340032,17.967356,0.252158
1.280463,1.595867,18.071318,0.226416
4.787318,5.102904,18.081774,0.220564
2.006438,2.321980,18.079224,0.224053
5.512227,5.827776,18.079660,0.221270
2.733066,3.048687,18.083805,0.227653
6.239167,0.271719,18.090414,0.223310
3.493354,3.810367,18.163509,0.207519
0.701966,1.018035,18.109398,0.215281
4.168242,4.482702,18.017267,0.233662
1.363769,1.677520,17.976625,0.230405
4.843885,5.157330,17.959038,0.243941
2.044448,2.357752,17.951023,0.257994
5.580077,5.895514,18.073244,0.243333
2.800059,3.115517,18.074390,0.235435
0.028195,0.343972,18.092690,0.226614
3.535369,3.851202,18.095909,0.223222
0.743058,1.058196,18.056038,0.224485
4.260633,4.576343,18.088890,0.222819
1.510184,1.826934,18.148405,0.216007
5.020983,5.337496,18.134821,0.216206
2.210155,2.525037,18.041452,0.224222
5.696417,6.010827,18.014378,0.222880
2.883240,3.196647,17.956890,0.234149
0.091035,0.404678,17.970428,0.242925
3.578158,3.891844,17.972832,0.249139
0.828128,1.143504,18.069733,0.250664
4.332995,4.648499,18.077057,0.232162
1.565640,1.881639,18.105354,0.219167
5.070252,5.386179,18.101295,0.217632
2.287381,2.603103,18.089535,0.212966
5.796692,6.112540,18.096762,0.217336
3.037581,3.353972,18.127851,0.217026
0.258170,0.574084,18.100554,0.217192
3.733003,4.047564,18.023024,0.219226
0.939623,1.253850,18.003891,0.228097
4.406234,4.719425,17.944542,0.234460
1.612060,1.925347,17.950043,0.235911
5.126086,5.440577,18.019026,0.241585
2.360354,2.675582,18.061211,0.223300
5.866787,6.182199,18.071760,0.220911
3.084733,3.400001,18.063541,0.224895
0.297961,0.612908,18.045103,0.224669
3.801820,4.116930,18.054487,0.221271
1.032390,1.348062,18.086674,0.220767
4.557599,4.873990,18.127832,0.209985
1.747001,2.061762,18.034491,0.210298
5.225461,5.539438,17.989565,0.232036
2.414360,2.727520,17.942755,0.235475
5.897203,6.210320,17.940302,0.245458
3.096526,3.409574,17.936291,0.246358
0.356292,0.671681,18.070450,0.234171
3.852267,4.167426,18.057247,0.221857
1.070712,1.385869,18.057148,0.220122
4.577904,4.893241,18.067453,0.223282
1.780208,2.094835,18.026817,0.226279
5.288132,5.603099,18.046259,0.228125
2.541795,2.858280,18.133286,0.221798
6.040073,0.072817,18.101410,0.217127
3.229392,3.543942,18.022379,0.228030
0.435132,0.749391,18.005686,0.231057
3.894340,4.207224,17.926991,0.241380
1.107673,1.421041,17.954679,0.243951
4.620566,4.935112,18.022181,0.249551
1.855063,2.170356,18.064941,0.243452
5.361815,5.677333,18.077852,0.228063
2.589448,2.905228,18.092882,0.219425
6.089636,0.121967,18.077757,0.219430
3.310185,3.625684,18.076757,0.216645
0.542727,0.858666,18.101967,0.219121
4.065984,4.382438,18.131504,0.217900
1.278833,1.594570,18.090361,0.215300
4.758132,5.072867,18.032963,0.221129
1.948311,2.262085,17.977894,0.234179
5.439439,5.753337,17.985071,0.234256
2.643397,2.957176,17.978191,0.243119
6.177727,0.210122,18.081396,0.244249
3.395148,3.710556,18.071543,0.224849
0.622849,0.938562,18.088978,0.221525
4.136666,4.452711,18.108032,0.222031
1.348573,1.664148,18.081148,0.221506
4.858052,5.173882,18.095770,0.221145
2.095670,2.412107,18.130522,0.219981
5.601099,5.917176,18.109844,0.214434
2.792159,3.106788,18.026905,0.216553
6.279281,0.310322,18.003851,0.237438
3.468034,3.781436,17.956635,0.236128
0.671531,0.985001,17.960533,0.243236
4.166015,4.479902,17.984430,0.256966
1.415820,1.731282,18.074629,0.228762
4.915316,5.230663,18.068039,0.218920
2.140664,2.456242,18.081263,0.222746
5.638039,5.953279,18.061878,0.222352
2.856761,3.172054,18.064978,0.223019
0.078189,0.393636,18.073763,0.230976
3.619523,3.936463,18.159338,0.208029
0.824341,1.140235,18.099419,0.213719
4.295922,4.610475,18.022530,0.228301
1.487128,1.800772,17.970467,0.226385
4.960975,5.274081,17.939653,0.244928
2.169799,2.483204,17.956812,0.260444
5.700146,6.015471,18.066738,0.246959
2.917106,3.232376,18.063633,0.237730
0.145494,0.461171,18.086964,0.225935
3.659694,3.975735,18.107824,0.224144
0.858407,1.173332,18.043900,0.222847
4.375373,4.690903,18.078548,0.223363
1.613809,1.930006,18.116776,0.217139
5.128130,5.444363,18.118784,0.217431
2.330474,2.645674,18.059601,0.222040
5.814156,6.128621,18.017546,0.219158
3.005215,3.318770,17.965364,0.229975
0.208417,0.521944,17.963730,0.236857
3.697555,4.011203,17.970726,0.242087
0.947757,1.263059,18.065516,0.244142
4.455432,4.770957,18.078222,0.227974
1.682857,1.998587,18.090017,0.219308
5.191790,5.507634,18.096491,0.216227
2.407491,2.723093,18.082676,0.220692
5.914284,6.229944,18.085972,0.217820
3.151671,3.467862,18.116405,0.216866
0.370540,0.686276,18.090384,0.217690
3.837864,4.151972,17.997059,0.216019
1.043709,1.357566,17.982706,0.231519
4.519107,4.832392,17.949924,0.235916
1.717864,2.030941,17.938009,0.240616
5.233023,5.547400,18.012468,0.243135
2.469134,2.784390,18.062847,0.228171
5.968569,0.000514,18.055593,0.221899
3.192597,3.507920,18.066669,0.221618
0.406558,0.721585,18.049725,0.225871
3.908172,4.223258,18.053093,0.224340
1.141049,1.456769,18.089426,0.224435
4.664011,4.980346,18.124657,0.212861
1.853246,2.168008,18.034559,0.210491
5.333867,5.647973,17.996967,0.231268
2.519620,2.832769,17.942087,0.234818
5.999465,0.029289,17.934158,0.250070
3.198554,3.511544,17.932970,0.253313
0.455241,0.770447,18.059954,0.242526
3.951758,4.266831,18.052351,0.225808
1.174130,1.489388,18.062916,0.218183
4.675574,4.990817,18.062078,0.225368
1.885634,2.200533,18.042345,0.222633
5.396286,5.711566,18.064199,0.227778
2.650956,2.967663,18.145947,0.216262
6.148102,0.180950,18.107365,0.216790
3.337441,3.652113,18.029345,0.229688
0.535653,0.849751,17.996531,0.229245
3.999348,4.312330,17.932526,0.242990
1.211024,1.524403,17.955286,0.243587
4.720355,5.034787,18.015648,0.249039
1.955039,2.270316,18.064014,0.251187
5.470660,5.786527,18.097858,0.226007
2.700162,3.016304,18.113573,0.220168
6.202071,0.234725,18.096315,0.216297
3.420667,3.736391,18.089645,0.217446
0.648219,0.964136,18.100712,0.218902
4.173425,4.489912,18.133364,0.216740
1.381053,1.696596,18.079308,0.216804
4.865826,5.180634,18.037148,0.219059
2.064855,2.378998,17.999098,0.229327
5.543609,5.857360,17.976637,0.229589
2.740100,3.053521,17.957716,0.239529
6.275269,0.307473,18.070503,0.249318
3.492774,3.808084,18.065947,0.227888
0.716027,1.031482,18.074245,0.222829
4.233560,4.549542,18.104454,0.221281
1.443725,1.759185,18.074566,0.223228
4.949597,5.265192,18.082273,0.224236
2.188453,2.504799,18.125280,0.225958
5.696315,6.012469,18.114286,0.216251
2.885319,3.199926,18.025692,0.212443
0.092967,0.407320,18.011072,0.236649
3.562514,3.875901,17.955727,0.233329
0.764247,1.077611,17.954430,0.244716
4.261603,4.575525,17.986397,0.256198
1.507930,1.823255,18.066809,0.228010
5.006732,5.321931,18.059582,0.221283
2.234200,2.549747,18.079451,0.221187
5.732750,6.048043,18.064953,0.219827
2.947761,3.262905,18.056442,0.225238
0.175479,0.491046,18.080669,0.227904
3.711465,4.028177,18.146252,0.201387
0.916934,1.232631,18.088100,0.212514
4.385684,4.700035,18.010981,0.234751
1.577561,1.891088,17.963787,0.228755
5.053400,5.366476,17.937906,0.245375
2.258449,2.571658,17.945597,0.254546
5.795193,6.110575,18.070065,0.243680
3.009341,3.324519,18.058359,0.233069
0.239701,0.555375,18.086742,0.221260
3.749265,4.065145,18.098621,0.217765
0.948880,1.263730,18.039581,0.221998
4.465428,4.780897,18.075035,0.223345
1.700213,2.016198,18.104609,0.215815
5.213992,5.530015,18.106838,0.217840
2.413859,2.728801,18.044832,0.223397
5.899261,6.213630,18.011995,0.219251
3.089671,3.403126,17.959675,0.229023
0.294509,0.608044,17.964241,0.234593
3.780101,4.093621,17.963388,0.246651
1.026423,1.341478,18.051270,0.244969
4.535022,4.850412,18.070526,0.234383
1.757268,2.072686,18.072147,0.221058
5.271945,5.587790,18.096645,0.217187
2.489535,2.805264,18.089951,0.218103
5.996956,0.029573,18.094166,0.218541
3.239398,3.555925,18.135647,0.214751
0.449207,0.764871,18.086222,0.219828
3.916259,4.230343,17.995724,0.220847
1.123110,1.436978,17.983295,0.231568
4.594880,4.908050,17.943319,0.237865
1.793426,2.106436,17.934198,0.245966
5.321528,5.636408,18.041300,0.248886
2.542541,2.857565,18.049593,0.241389
6.043608,0.075482,18.051546,0.225791
3.270612,3.586006,18.070782,0.222316
0.483483,0.798487,18.048372,0.223583
3.989732,4.304983,18.062582,0.227883
1.228126,1.544210,18.110287,0.224834
4.748404,5.064889,18.133259,0.213737
1.939485,2.254465,18.047039,0.211949
5.419035,5.733274,18.004564,0.230831
2.606571,2.919919,17.953503,0.239633
6.092687,0.122888,17.955738,0.248741
3.296645,3.610121,17.960831,0.248656
0.555446,0.871081,18.084600,0.237092
4.053683,4.369145,18.074640,0.222263
1.279138,1.594821,18.087337,0.214711
4.781590,5.097182,18.082069,0.218579
1.988210,2.303250,18.050459,0.225740
5.493830,5.809008,18.058327,0.227873
2.744304,3.060741,18.130527,0.219940
6.246882,0.279750,18.108557,0.218490
3.444590,3.759626,18.050243,0.226932
0.638627,0.952830,18.002527,0.226134
4.106832,4.420086,17.948154,0.238417
1.319449,1.633093,17.970436,0.241597
4.832957,5.147735,18.035469,0.244892
2.069026,2.384557,18.078564,0.245364
5.584940,5.901046,18.111502,0.225655
2.798673,3.114342,18.086514,0.222103
0.024671,0.340484,18.094782,0.220574
3.535113,3.851192,18.109999,0.223221
0.759370,1.075417,18.108152,0.219199
4.283740,4.600296,18.137281,0.215917
1.487425,1.802842,18.072056,0.217756
4.963767,5.278095,18.009663,0.218238
2.166927,2.480870,17.987621,0.232408
5.655140,5.969128,17.990202,0.234869
2.841586,3.154795,17.945524,0.243380
0.097323,0.412671,18.068083,0.255541
3.599841,3.915198,18.068613,0.235474
0.825610,1.141158,18.079565,0.222992
4.338590,4.654427,18.096121,0.220637
1.557521,1.873184,18.086191,0.220489
5.067944,5.383815,18.098101,0.219673
2.312505,2.629263,18.148924,0.213743
5.820303,6.136744,18.130739,0.213765
3.001821,3.316311,18.018961,0.213727
0.210622,0.524946,18.009434,0.235874
3.680107,3.993460,17.953804,0.235430
0.884841,1.198235,17.956161,0.240104
4.384128,4.698123,17.990576,0.244584
1.626216,1.941387,18.057964,0.222600
5.126505,5.441591,18.053089,0.216642
2.351644,2.667059,18.071960,0.221334
5.848855,6.163987,18.055754,0.219053
3.061872,3.376785,18.043186,0.221869
0.290639,0.605987,18.068090,0.225591
3.817880,4.134060,18.115782,0.207214
1.025046,1.340390,18.067884,0.215042
4.501368,4.815753,18.012941,0.230185
1.684751,1.998013,17.948578,0.226177
5.160716,5.473619,17.928064,0.240060
2.365954,2.679057,17.939461,0.246968
5.901101,6.216324,18.060968,0.245701
3.113280,3.428240,18.045839,0.235245
0.342782,0.658289,18.077244,0.223686
3.849156,4.164806,18.085381,0.219840
1.050178,1.364971,18.036329,0.223454
4.563222,4.878561,18.067595,0.224894
1.793374,2.109079,18.088587,0.217101
5.308724,5.624637,18.100458,0.219504
2.504858,2.819617,18.034380,0.226249
5.984074,0.014891,17.990997,0.224406
3.174294,3.487515,17.946196,0.232930
0.384648,0.698252,17.968147,0.241210
3.869506,4.183077,17.966299,0.249296
1.120063,1.435321,18.062963,0.247271
4.627108,4.942610,18.076921,0.237201
1.851182,2.166768,18.081755,0.223684
5.363112,5.678951,18.096256,0.216930
2.581058,2.896783,18.089739,0.220774
6.090432,0.123137,18.099207,0.218847
3.337256,3.654043,18.150524,0.217083
0.546205,0.862071,18.097792,0.216963
4.015437,4.329776,18.010288,0.216494
1.219604,1.533558,17.988258,0.230231
4.695674,5.009100,17.957993,0.235787
1.894935,2.208172,17.947197,0.244061
5.418234,5.733106,18.040823,0.244411
2.642978,2.958210,18.061466,0.234150
6.145258,0.177309,18.061663,0.223900
3.378011,3.693774,18.091885,0.222555
0.585200,0.900270,18.052135,0.220413
4.094804,4.410226,18.072384,0.222243
1.335191,1.651480,18.122057,0.222315
4.853245,5.169775,18.135805,0.214302
2.043025,2.357988,18.046070,0.215438
5.523541,5.837819,18.006767,0.230657
2.709986,3.023324,17.952911,0.233064
6.197822,0.228087,17.959427,0.247962
3.402114,3.715674,17.965660,0.246790
0.660853,0.976522,18.086472,0.234981
4.160853,4.476415,18.080341,0.223146
1.390248,1.706215,18.103573,0.216051
4.890141,5.205878,18.090405,0.221219
2.095653,2.410800,18.056631,0.227336
5.602971,5.918336,18.069101,0.227195
2.850320,3.166710,18.127819,0.217685
0.067090,0.382934,18.096512,0.219357
3.547208,3.862060,18.039703,0.231624
0.743657,1.057795,17.998798,0.229229
4.213036,4.526278,17.947411,0.241798
1.421439,1.734890,17.959379,0.241569
4.929366,5.243761,18.013544,0.247725
2.173194,2.488772,18.081284,0.250664
5.692362,6.008640,18.121407,0.227369
2.909280,3.225180,18.099760,0.222463
0.131776,0.447550,18.092531,0.221030
3.643394,3.959460,18.109285,0.217844
0.873063,1.189305,18.119308,0.215242
4.394979,4.711566,18.139162,0.214873
1.590525,1.905634,18.054434,0.215699
5.069153,5.383297,17.999111,0.218324
2.268580,2.582199,17.969007,0.233968
5.751906,6.065413,17.962570,0.235943
2.947768,3.261010,17.947416,0.243851
0.208144,0.523654,18.077353,0.250963
3.701430,4.016536,18.054203,0.234596
0.929254,1.244686,18.072962,0.222325
4.442615,4.758349,18.090281,0.221008
1.654037,1.969283,18.062307,0.219758
5.165801,5.481370,18.080818,0.219925
2.414136,2.730816,18.144426,0.222102
5.920426,6.236763,18.124790,0.212222
3.104649,3.419194,18.022133,0.215126
0.312611,0.626916,18.008316,0.234060
3.778362,4.091534,17.943426,0.231038
0.985003,1.298303,17.950764,0.238962
4.487983,4.802043,17.994316,0.244552
1.727614,2.042746,18.055714,0.230242
5.234660,5.550024,18.069019,0.219473
2.465314,2.781111,18.093815,0.219164
5.962063,6.277387,18.066725,0.215386
3.166671,3.481455,18.035818,0.226226
0.395753,0.711052,18.065289,0.227586
3.916743,4.232634,18.099209,0.217165
1.122925,1.438030,18.054195,0.215364
4.600882,4.915165,18.007128,0.231240
1.784999,2.098232,17.946926,0.230794
5.265011,5.578070,17.936935,0.243156
2.466140,2.779202,17.937168,0.253685
5.996045,0.027783,18.043798,0.246988
3.218814,3.533981,18.057762,0.236765
0.452550,0.768372,18.095293,0.228167
