ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.140717,0.284349,0.317263,25.279114
-0.138106,0.279829,0.312053,25.275640
-0.149930,0.281758,0.319165,25.312807
-0.125600,0.283712,0.310270,25.369228
-0.124482,0.277748,0.304367,25.287798
-0.136915,0.279198,0.310962,25.224428
-0.150444,0.296695,0.332658,25.206417
-0.162355,0.296154,0.337738,25.338194
-0.135568,0.270470,0.302543,25.307503
-0.132633,0.280293,0.310090,25.320055
-0.141646,0.275435,0.309723,25.291191
-0.136016,0.275088,0.306878,25.335213
-0.113496,0.281331,0.303362,25.374899
-0.128579,0.284071,0.311816,25.271429
-0.151507,0.284285,0.322137,25.187418
-0.151955,0.279922,0.318507,25.176958
-0.158106,0.295589,0.335217,25.316313
-0.156907,0.293647,0.332939,25.264729
-0.142032,0.278878,0.312963,25.283449
-0.141658,0.281218,0.314882,25.278872
-0.140953,0.277218,0.310995,25.346338
-0.125267,0.284545,0.310898,25.362627
-0.128280,0.281275,0.309146,25.273981
-0.139740,0.276871,0.310137,25.210041
-0.159954,0.305929,0.345221,25.198277
-0.163271,0.296406,0.338399,25.328127
-0.139620,0.267488,0.301735,25.311876
-0.129701,0.284472,0.312644,25.326269
-0.140227,0.276769,0.310266,25.292418
-0.134752,0.274998,0.306239,25.332005
-0.114200,0.277421,0.300007,25.364803
-0.122897,0.282004,0.307620,25.261703
-0.150717,0.290359,0.327145,25.173193
-0.145323,0.281305,0.316625,25.168865
-0.161422,0.292493,0.334080,25.299982
-0.153352,0.292902,0.330618,25.266928
-0.140235,0.278861,0.312137,25.292427
-0.146196,0.278145,0.314226,25.282209
-0.137477,0.281155,0.312966,25.343828
-0.122227,0.284449,0.309598,25.355206
-0.132928,0.279914,0.309874,25.269789
-0.138926,0.280860,0.313341,25.204277
-0.151852,0.304850,0.340577,25.179447
-0.169532,0.293755,0.339165,25.320606
-0.140732,0.275116,0.309022,25.307394
-0.132827,0.281770,0.311508,25.313215
-0.146428,0.276381,0.312774,25.281366
-0.132652,0.277928,0.307962,25.348625
-0.110459,0.278329,0.299447,25.363344
-0.126753,0.276321,0.304006,25.246471
-0.140104,0.291515,0.323435,25.172560
-0.148938,0.285400,0.321925,25.152798
-0.163144,0.290580,0.333245,25.278746
-0.148967,0.294955,0.330439,25.268187
-0.141312,0.281371,0.314863,25.269119
-0.147903,0.282022,0.318452,25.246557
-0.134638,0.282576,0.313012,25.332401
-0.126613,0.286689,0.313403,25.319208
-0.135294,0.280608,0.311521,25.242353
-0.133985,0.279988,0.310396,25.187130
-0.158303,0.305809,0.344353,25.171484
-0.162685,0.294287,0.336261,25.293839
-0.143822,0.272247,0.307901,25.297167
-0.135970,0.281684,0.312784,25.297543
-0.144337,0.279159,0.314265,25.258757
-0.138007,0.276756,0.309256,25.330397
-0.109065,0.280084,0.300570,25.344837
-0.123301,0.278320,0.304409,25.226593
-0.145447,0.290309,0.324706,25.144897
-0.154102,0.283161,0.322378,25.153738
-0.154374,0.289015,0.327660,25.255823
-0.151636,0.296295,0.332842,25.255587
-0.136667,0.283402,0.314634,25.263603
-0.144082,0.276307,0.311617,25.222641
-0.140446,0.283342,0.316241,25.302286
-0.127746,0.288752,0.315748,25.312599
-0.135359,0.276376,0.307743,25.219645
-0.142845,0.278541,0.313033,25.148739
-0.159310,0.301569,0.341063,25.174074
-0.156139,0.290349,0.329670,25.288904
-0.139741,0.273746,0.307350,25.292267
-0.131397,0.281373,0.310542,25.301359
-0.143763,0.277718,0.312722,25.262478
-0.138783,0.280684,0.313120,25.306734
-0.109691,0.275357,0.296401,25.347591
-0.122574,0.278250,0.304051,25.225262
-0.146197,0.293069,0.327510,25.123001
-0.152374,0.283009,0.321422,25.158453
-0.147439,0.285902,0.321680,25.276289
-0.146851,0.298135,0.332340,25.259687
-0.134171,0.277944,0.308634,25.271427
-0.141424,0.280920,0.314510,25.246767
-0.134643,0.282217,0.312690,25.314140
-0.125892,0.283876,0.310539,25.319870
