ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.085286,0.229548,0.244879,17.949032
-0.077911,0.231779,0.244523,18.017584
-0.067708,0.226839,0.236729,18.068150
-0.070752,0.219219,0.230354,18.063858
-0.061727,0.214132,0.222851,18.102352
-0.055834,0.207986,0.215350,18.075117
-0.060984,0.209537,0.218231,18.059353
-0.057601,0.212571,0.220237,18.101162
-0.050848,0.213454,0.219426,18.135981
-0.053955,0.210229,0.217042,18.072552
-0.053949,0.216103,0.222736,18.024899
-0.060354,0.219462,0.227610,17.974239
-0.071745,0.222025,0.233329,17.947792
-0.076544,0.225777,0.238399,17.953485
-0.075629,0.236762,0.248548,18.056974
-0.073144,0.218180,0.230114,18.057899
-0.064413,0.215576,0.224993,18.081438
-0.060410,0.215725,0.224023,18.096930
-0.067090,0.212852,0.223175,18.053926
-0.060635,0.215102,0.223484,18.074121
-0.055115,0.212192,0.219232,18.111336
-0.054026,0.207383,0.214305,18.104204
-0.049763,0.209454,0.215285,18.020844
-0.063599,0.227721,0.236435,17.982903
-0.074694,0.226175,0.238190,17.935730
-0.080342,0.231555,0.245097,17.956312
-0.078652,0.235322,0.248118,17.960230
-0.070243,0.215744,0.226891,18.053288
-0.067924,0.214875,0.225355,18.063585
-0.061942,0.213713,0.222509,18.059889
-0.062233,0.215206,0.224024,18.063154
-0.066879,0.212789,0.223051,18.080439
-0.059680,0.211970,0.220212,18.100250
-0.045423,0.205776,0.210730,18.147549
-0.045947,0.210454,0.215412,18.085106
-0.057063,0.223368,0.230542,17.992567
-0.066509,0.224212,0.233869,17.957039
-0.079011,0.232770,0.245814,17.948509
-0.079321,0.241201,0.253909,17.939970
-0.079512,0.231665,0.244930,18.052040
-0.079891,0.227500,0.241119,18.070435
-0.068851,0.219992,0.230514,18.079586
-0.064741,0.217459,0.226892,18.098358
-0.066008,0.214721,0.224637,18.066900
-0.060571,0.213749,0.222165,18.082108
-0.058846,0.212488,0.220486,18.124292
-0.056721,0.210904,0.218398,18.145748
-0.049773,0.208459,0.214318,18.074841
-0.055101,0.210979,0.218056,18.056511
-0.066774,0.222804,0.232595,17.986143
-0.067332,0.225317,0.235162,17.972071
-0.068823,0.223646,0.233996,17.979008
-0.081500,0.231237,0.245179,18.082438
-0.067588,0.225021,0.234952,18.073906
-0.061316,0.212487,0.221156,18.119406
-0.057169,0.211166,0.218768,18.114372
-0.056537,0.212569,0.219959,18.062626
-0.056780,0.215572,0.222924,18.081678
-0.054823,0.213419,0.220348,18.126379
-0.051504,0.215227,0.221303,18.085785
-0.054596,0.217673,0.224415,18.029198
-0.067557,0.221636,0.231703,18.004082
-0.066792,0.233955,0.243302,17.943930
-0.072902,0.226595,0.238033,17.956383
-0.085656,0.228579,0.244102,18.019316
-0.071140,0.217261,0.228612,18.070436
-0.065977,0.210351,0.220455,18.086340
-0.065470,0.210479,0.220427,18.077547
-0.062631,0.214189,0.223158,18.060514
-0.060114,0.209459,0.217915,18.075367
-0.060911,0.208258,0.216983,18.101431
-0.046913,0.203415,0.208755,18.133945
-0.044421,0.205680,0.210422,18.034636
-0.065330,0.222252,0.231655,17.984495
-0.065820,0.230368,0.239586,17.947769
-0.074014,0.233875,0.245307,17.949387
-0.085825,0.231779,0.247158,17.936644
-0.075243,0.218071,0.230687,18.070633
-0.060489,0.207368,0.216010,18.056248
-0.064851,0.212497,0.222173,18.048286
-0.060591,0.216949,0.225251,18.068563
-0.059177,0.214807,0.222810,18.041227
-0.069067,0.214123,0.224987,18.058426
-0.057798,0.214533,0.222182,18.134226
-0.050651,0.213142,0.219077,18.109772
-0.062219,0.218149,0.226848,18.014069
-0.063683,0.218898,0.227973,17.995878
-0.070003,0.227478,0.238006,17.933880
-0.082272,0.228608,0.242962,17.946890
-0.080335,0.231782,0.245309,18.007902
-0.074145,0.233193,0.244697,18.061913
-0.072098,0.215765,0.227493,18.066103
-0.061880,0.213542,0.222327,18.100967
-0.057437,0.210631,0.218322,18.089027
-0.061942,0.207734,0.216772,18.065865
-0.057061,0.214704,0.222157,18.081553
-0.053356,0.213590,0.220153,18.117764
-0.054946,0.210370,0.217427,18.073803
-0.054850,0.213828,0.220751,18.038435
-0.064499,0.225340,0.234389,17.974422
-0.073323,0.222469,0.234240,17.949749
-0.081900,0.232026,0.246056,17.940561
-0.076999,0.237905,0.250055,18.050417
-0.073536,0.218501,0.230543,18.058432
-0.067321,0.214214,0.224544,18.089083
-0.062916,0.215228,0.224236,18.093363
-0.065250,0.211951,0.221768,18.071966
-0.061407,0.212493,0.221187,18.092972
-0.054776,0.209179,0.216232,18.125280
-0.050991,0.207965,0.214125,18.110205
-0.052979,0.208143,0.214779,18.023340
-0.062546,0.228742,0.237139,17.989573
-0.074403,0.225200,0.237173,17.950142
-0.083623,0.229248,0.244023,17.963785
-0.078695,0.237096,0.249814,17.982220
-0.066857,0.213780,0.223991,18.075651
-0.065187,0.210212,0.220088,18.067049
-0.059525,0.214015,0.222138,18.076534
-0.058970,0.214114,0.222086,18.077297
-0.066142,0.215807,0.225715,18.079132
-0.059112,0.218978,0.226817,18.091055
-0.052304,0.206511,0.213032,18.156874
-0.047857,0.209980,0.215365,18.099052
-0.055256,0.219946,0.226780,18.017994
-0.060779,0.221293,0.229487,17.977297
-0.077557,0.232517,0.245111,17.951494
-0.077691,0.245272,0.257282,17.951265
-0.077372,0.231790,0.244362,18.077187
-0.081649,0.221669,0.236228,18.075260
-0.066228,0.217484,0.227344,18.087358
-0.059713,0.214586,0.222739,18.108267
-0.066679,0.215265,0.225356,18.054134
-0.059695,0.217816,0.225848,18.095345
-0.054845,0.210604,0.217629,18.137104
-0.049338,0.211496,0.217174,18.132446
-0.049837,0.218325,0.223941,18.053104
-0.056868,0.214512,0.221923,18.023624
-0.071209,0.220353,0.231573,17.962797
-0.068247,0.228124,0.238113,17.970577
-0.072859,0.226568,0.237994,17.982138
-0.080221,0.229316,0.242943,18.073254
-0.068900,0.221406,0.231879,18.065325
-0.061556,0.210188,0.219016,18.105062
-0.064742,0.208454,0.218276,18.097696
-0.059472,0.209280,0.217566,18.076675
-0.056095,0.210268,0.217621,18.082788
-0.055121,0.209485,0.216615,18.108484
-0.051721,0.211796,0.218020,18.090271
-0.054815,0.210676,0.217691,18.027098
-0.066987,0.218265,0.228313,18.001350
-0.069695,0.225775,0.236288,17.939922
-0.077531,0.229399,0.242146,17.948385
-0.083324,0.228345,0.243072,18.020178
-0.071375,0.217900,0.229292,18.063446
-0.063383,0.212136,0.221402,18.057211
-0.067442,0.210231,0.220784,18.071892
-0.062802,0.213726,0.222762,18.047144
-0.060910,0.211624,0.220215,18.050209
-0.063228,0.211202,0.220464,18.094217
-0.048384,0.204891,0.210527,18.117987
-0.043970,0.205778,0.210424,18.022884
-0.063403,0.221980,0.230857,17.979094
-0.067253,0.227230,0.236974,17.936415
-0.073907,0.233345,0.244770,17.939674
-0.086007,0.234441,0.249720,17.931906
-0.079390,0.223030,0.236738,18.065313
-0.065089,0.213958,0.223640,18.050230
-0.062066,0.210263,0.219232,18.063583
-0.059230,0.211751,0.219879,18.067211
-0.058639,0.218790,0.226512,18.023184
-0.068495,0.218231,0.228728,18.053253
-0.058116,0.214550,0.222282,18.133345
-0.048815,0.212511,0.218046,18.093935
-0.062424,0.221773,0.230391,18.009451
-0.063738,0.225477,0.234313,18.002436
-0.072406,0.234576,0.245497,17.920076
-0.081550,0.233422,0.247257,17.949320
-0.084962,0.236058,0.250882,18.014727
-0.076699,0.236807,0.248918,18.063562
-0.071386,0.217312,0.228737,18.082859
-0.064930,0.211550,0.221290,18.101038
-0.061274,0.208057,0.216892,18.084484
-0.061515,0.207426,0.216355,18.076859
-0.056143,0.211202,0.218537,18.104267
-0.050569,0.210277,0.216272,18.129908
-0.053415,0.210655,0.217322,18.078121
-0.059313,0.211045,0.219222,18.032696
-0.064316,0.225422,0.234417,17.979677
-0.070163,0.221440,0.232290,17.973631
-0.082515,0.227529,0.242029,17.964909
-0.073699,0.237046,0.248238,18.071478
-0.068548,0.218085,0.228605,18.066616
-0.064484,0.213180,0.222720,18.097145
-0.061783,0.210064,0.218961,18.091761
-0.064993,0.215113,0.224717,18.087748
-0.058841,0.214733,0.222649,18.103193
-0.054549,0.212117,0.219019,18.144705
-0.049914,0.208189,0.214089,18.113277
-0.051707,0.209730,0.216010,18.020206
-0.060514,0.229351,0.237200,18.005934
-0.070348,0.226439,0.237115,17.963215
-0.083372,0.227177,0.241992,17.953157
-0.076760,0.240412,0.252369,17.986126
-0.065121,0.214247,0.223926,18.075113
-0.060880,0.209567,0.218230,18.062365
-0.059967,0.220801,0.228799,18.076387
-0.056703,0.215096,0.222444,18.069284
-0.068491,0.214711,0.225370,18.067442
-0.059396,0.222970,0.230745,18.073763
-0.051911,0.203169,0.209697,18.154840
-0.048042,0.208492,0.213955,18.098621
-0.051434,0.224206,0.230029,18.026457
-0.057752,0.219123,0.226606,17.978827
-0.077715,0.233049,0.245665,17.940071
-0.073950,0.244328,0.255274,17.950321
-0.080710,0.235759,0.249192,18.076084
-0.080737,0.226000,0.239988,18.065432
-0.068196,0.216928,0.227395,18.097013
-0.059750,0.211129,0.219421,18.105711
-0.065120,0.212591,0.222341,18.044924
-0.063944,0.210118,0.219633,18.069221
-0.057500,0.209583,0.217327,18.114674
-0.053979,0.210713,0.217518,18.121719
-0.053175,0.212118,0.218682,18.061085
-0.060256,0.212735,0.221104,18.012077
-0.073258,0.220718,0.232558,17.961872
-0.071079,0.226988,0.237857,17.964996
-0.076663,0.228403,0.240926,17.981623
-0.079427,0.232113,0.245326,18.070652
-0.069957,0.221270,0.232065,18.076422
-0.063395,0.211643,0.220934,18.091375
-0.058884,0.207707,0.215893,18.104139
-0.059176,0.210120,0.218294,18.089518
-0.056372,0.210679,0.218090,18.094631
-0.050398,0.211289,0.217217,18.139124
-0.049481,0.212326,0.218015,18.086967
-0.051831,0.209007,0.215338,17.990494
-0.066801,0.222069,0.231899,17.980364
-0.072880,0.225503,0.236988,17.946245
-0.075087,0.230731,0.242642,17.930058
-0.084392,0.233309,0.248103,18.035332
-0.077124,0.223817,0.236732,18.058954
-0.064206,0.211420,0.220955,18.056866
-0.069526,0.210427,0.221616,18.063108
-0.062802,0.218004,0.226870,18.041649
-0.064003,0.212606,0.222031,18.055553
-0.063257,0.216033,0.225104,18.098713
-0.051342,0.206030,0.212331,18.132654
-0.044518,0.206300,0.211048,18.035261
-0.061254,0.224743,0.232941,18.003054
-0.069382,0.225418,0.235854,17.946758
-0.075636,0.238842,0.250532,17.936085
-0.082033,0.242006,0.255532,17.941061
-0.082285,0.224025,0.238659,18.079082
-0.067171,0.210670,0.221119,18.062565
-0.061307,0.209728,0.218505,18.077826
-0.060044,0.215218,0.223437,18.074341
-0.061924,0.218298,0.226911,18.035437
-0.063462,0.218066,0.227113,18.068165
-0.055355,0.205525,0.212849,18.152781
-0.047787,0.210466,0.215823,18.102739
-0.059719,0.222030,0.229921,18.019953
-0.066868,0.219844,0.229788,17.994038
-0.072692,0.235111,0.246092,17.927500
-0.080454,0.234413,0.247835,17.948145
-0.089571,0.237148,0.253500,18.027138
-0.078572,0.241106,0.253585,18.070063
-0.071496,0.217155,0.228622,18.102591
-0.067142,0.211160,0.221578,18.114712
-0.057285,0.206031,0.213846,18.105488
-0.058711,0.207539,0.215684,18.091476
-0.056345,0.210597,0.218004,18.109001
-0.050107,0.207611,0.213572,18.134527
-0.050252,0.212155,0.218026,18.073977
-0.058128,0.213778,0.221540,18.013346
-0.061446,0.228190,0.236319,17.971647
-0.069588,0.225474,0.235969,17.986776
-0.083761,0.227721,0.242637,17.956610
-0.072771,0.237088,0.248005,18.059160
-0.066898,0.217450,0.227508,18.075291
-0.064890,0.213015,0.222680,18.088694
-0.057381,0.216029,0.223520,18.098915
-0.059517,0.215697,0.223757,18.087952
-0.061649,0.213638,0.222355,18.088808
-0.055104,0.215362,0.222299,18.126469
-0.050682,0.209961,0.215991,18.119194
-0.053966,0.207500,0.214402,18.024111
-0.057199,0.229094,0.236127,18.015768
-0.066342,0.220339,0.230110,17.957670
-0.085744,0.228723,0.244266,17.951437
-0.076657,0.242509,0.254336,17.985456
-0.072487,0.218016,0.229750,18.063923
-0.064117,0.208146,0.217798,18.071432
-0.057644,0.208971,0.216776,18.095076
-0.055482,0.208813,0.216058,18.071003
-0.067932,0.214016,0.224538,18.042810
-0.063306,0.220021,0.228947,18.061001
-0.053007,0.202976,0.209783,18.120743
-0.048889,0.208803,0.214450,18.079756
-0.054565,0.225922,0.232417,18.016695
-0.059815,0.216996,0.225089,17.958769
-0.077357,0.231400,0.243988,17.937416
-0.077135,0.240707,0.252764,17.939390
-0.080064,0.230763,0.244257,18.066944
-0.077466,0.218930,0.232232,18.061525
-0.065972,0.209371,0.219519,18.097624
-0.058094,0.211890,0.219710,18.117811
-0.065397,0.211800,0.221666,18.040581
-0.060573,0.216280,0.224602,18.080076
-0.054955,0.210597,0.217649,18.089489
-0.057190,0.210694,0.218318,18.103594
-0.056676,0.219004,0.226219,18.041494
-0.060616,0.212938,0.221397,17.997742
-0.072124,0.222535,0.233931,17.950323
-0.074056,0.224596,0.236490,17.970093
-0.077188,0.232226,0.244718,17.972015
-0.076657,0.231062,0.243446,18.062630
-0.072878,0.221202,0.232898,18.071510
-0.063315,0.212522,0.221753,18.069099
-0.061210,0.208521,0.217319,18.094646
-0.061043,0.213258,0.221823,18.089918
-0.056316,0.211696,0.219059,18.101498
-0.050998,0.211224,0.217293,18.149870
-0.048643,0.214149,0.219604,18.089363
-0.051560,0.207474,0.213784,17.989525
-0.064513,0.224010,0.233115,17.978182
-0.071981,0.230374,0.241357,17.947773
-0.077061,0.233870,0.246239,17.932720
-0.083329,0.235560,0.249864,18.034142
-0.079652,0.223622,0.237384,18.061436
-0.068314,0.213462,0.224126,18.059109
-0.065601,0.213476,0.223329,18.068302
-0.064194,0.215719,0.225068,18.052559
-0.063955,0.217384,0.226596,18.063478
-0.062172,0.214646,0.223469,18.117336
-0.053431,0.204775,0.211631,18.136194
-0.049941,0.208786,0.214676,18.045433
-0.059926,0.220672,0.228664,18.012598
-0.067553,0.215837,0.226161,17.957289
-0.072807,0.235728,0.246716,17.948002
-0.080430,0.235476,0.248833,17.966816
-0.080336,0.218683,0.232972,18.088257
-0.062781,0.209290,0.218503,18.068514
-0.062095,0.210027,0.219014,18.080816
-0.060469,0.214384,0.222749,18.075882
-0.060016,0.219090,0.227162,18.049444
-0.061628,0.218264,0.226798,18.064344
-0.057253,0.211910,0.219508,18.133770
-0.052225,0.214629,0.220892,18.102568
-0.058081,0.221284,0.228780,18.044355
-0.068203,0.218618,0.229010,18.007488
-0.069049,0.233863,0.243844,17.950600
-0.072538,0.231233,0.242343,17.971699
-0.084564,0.232738,0.247624,18.038885
-0.070560,0.235402,0.245749,18.086634
-0.067311,0.216424,0.226650,18.117903
-0.065143,0.214659,0.224326,18.092896
-0.058101,0.214903,0.222619,18.095373
-0.057545,0.211900,0.219574,18.114597
-0.057728,0.210287,0.218067,18.112684
-0.048231,0.211175,0.216613,18.143599
-0.047064,0.212039,0.217199,18.070560
-0.059542,0.210019,0.218296,18.014088
-0.057439,0.226730,0.233893,17.980104
-0.068007,0.222322,0.232491,17.992119
-0.085529,0.228157,0.243661,17.958328
-0.073404,0.237859,0.248928,18.073013
-0.071752,0.219033,0.230486,18.065121
-0.065030,0.210664,0.220473,18.067333
-0.062060,0.212969,0.221827,18.086906
-0.061131,0.212664,0.221276,18.078054
-0.065955,0.210203,0.220307,18.090269
-0.058632,0.212946,0.220871,18.150003
-0.050107,0.209044,0.214966,18.124151
-0.055698,0.207463,0.214810,18.015465
-0.060969,0.226240,0.234312,18.015442
-0.070003,0.217930,0.228897,17.942848
-0.082194,0.226340,0.240802,17.946758
-0.080108,0.231846,0.245296,17.988119
-0.067866,0.212776,0.223337,18.053333
-0.066227,0.208817,0.219067,18.065304
-0.058589,0.209538,0.217575,18.086729
-0.055576,0.210164,0.217388,18.047823
-0.065098,0.213627,0.223325,18.037933
-0.061445,0.218184,0.226671,18.058844
-0.049703,0.202065,0.208088,18.101149
-0.050386,0.208247,0.214256,18.062525
-0.058165,0.221037,0.228562,18.011398
-0.063674,0.219058,0.228125,17.951042
-0.072804,0.229623,0.240889,17.928280
-0.079134,0.238736,0.251509,17.934570
-0.078598,0.232296,0.245233,18.064310
-0.073355,0.221022,0.232877,18.052166
-0.064996,0.214721,0.224343,18.083586
-0.059311,0.213310,0.221402,18.088455
-0.068033,0.214011,0.224564,18.047373
-0.059763,0.217392,0.225457,18.076185
-0.055164,0.212791,0.219825,18.104271
-0.052667,0.213251,0.219659,18.101130
-0.055407,0.222789,0.229575,18.028568
-0.065261,0.218839,0.228363,17.988802
-0.074061,0.224514,0.236414,17.946634
-0.078637,0.232386,0.245331,17.967974
-0.081141,0.238955,0.252356,17.966579
-0.076799,0.237722,0.249820,18.065428
-0.079315,0.224120,0.237741,18.077063
-0.064350,0.212630,0.222154,18.092281
-0.065722,0.207782,0.217929,18.098019
-0.061356,0.211310,0.220037,18.100674
-0.058735,0.209795,0.217862,18.110489
-0.053497,0.208738,0.215485,18.164591
-0.049631,0.208953,0.214767,18.113684
-0.050638,0.209223,0.215264,18.019888
-0.061093,0.220553,0.228858,17.991503
-0.072257,0.223797,0.235173,17.962658
-0.074833,0.234439,0.246093,17.962202
-0.077698,0.233631,0.246212,18.062510
-0.079778,0.220992,0.234951,18.066467
-0.064564,0.215374,0.224843,18.076778
-0.062082,0.212764,0.221636,18.089500
-0.064206,0.213321,0.222774,18.046070
-0.061343,0.216667,0.225183,18.064211
-0.059747,0.216405,0.224501,18.116638
-0.054278,0.207634,0.214611,18.125992
-0.050666,0.208802,0.214861,18.057129
-0.056846,0.218184,0.225468,18.030704
-0.069377,0.215457,0.226351,17.968544
-0.068227,0.234694,0.244410,17.970133
-0.074776,0.236114,0.247672,17.972855
-0.082996,0.220954,0.236027,18.077150
-0.063316,0.213460,0.222652,18.079550
-0.056176,0.209413,0.216817,18.110950
-0.058295,0.211412,0.219301,18.101442
-0.056456,0.221401,0.228486,18.058432
-0.058676,0.218003,0.225761,18.065905
-0.056811,0.209864,0.217418,18.114416
-0.050042,0.213743,0.219523,18.086895
-0.055752,0.225443,0.232234,18.026688
-0.072149,0.219854,0.231390,17.984940
-0.067661,0.234899,0.244450,17.953032
-0.074736,0.232737,0.244442,17.964352
-0.083801,0.231448,0.246152,18.032110
-0.070806,0.231248,0.241846,18.083342
-0.070035,0.211127,0.222440,18.107971
-0.066111,0.209833,0.220001,18.090294
-0.063170,0.209929,0.219227,18.083607
-0.061642,0.210322,0.219169,18.099518
-0.058969,0.207233,0.215459,18.109203
-0.050071,0.212547,0.218365,18.151909
-0.050514,0.210187,0.216172,18.054686
-0.057347,0.208974,0.216700,17.991400
-0.062165,0.227588,0.235926,17.978020
-0.071678,0.224813,0.235963,17.963682
-0.083298,0.226637,0.241460,17.953045
-0.075279,0.232026,0.243932,18.067194
-0.069976,0.213981,0.225132,18.064837
-0.063813,0.210155,0.219630,18.069305
-0.057059,0.215198,0.222634,18.085129
-0.055872,0.210403,0.217695,18.052025
-0.057485,0.212672,0.220304,18.089220
-0.055916,0.213627,0.220824,18.147633
-0.047802,0.208268,0.213684,18.109919
-0.057997,0.210351,0.218200,18.015715
-0.061288,0.223967,0.232201,18.009583
-0.069299,0.219948,0.230607,17.919247
-0.078250,0.227950,0.241007,17.942610
-0.080152,0.232429,0.245861,17.996531
-0.074150,0.220368,0.232509,18.046236
-0.067298,0.211408,0.221862,18.058067
-0.059007,0.212013,0.220071,18.076666
-0.055728,0.211141,0.218372,18.047443
-0.065392,0.214356,0.224108,18.037207
-0.063360,0.220717,0.229631,18.056179
-0.055000,0.211946,0.218966,18.093895
-0.053761,0.209454,0.216243,18.055979
-0.054953,0.225207,0.231814,18.020433
-0.065690,0.223003,0.232477,17.954235
-0.075065,0.230243,0.242170,17.938408
-0.083437,0.240410,0.254477,17.929308
-0.079101,0.235668,0.248589,18.040874
-0.073273,0.222547,0.234299,18.060541
-0.070240,0.214890,0.226078,18.095028
-0.060503,0.210783,0.219295,18.105822
-0.064253,0.213705,0.223155,18.071615
-0.062839,0.215463,0.224439,18.086367
-0.059035,0.211188,0.219284,18.114248
-0.049376,0.213115,0.218760,18.115513
-0.058933,0.219381,0.227159,18.031727
-0.063550,0.219746,0.228751,17.990543
-0.073321,0.223025,0.234769,17.965958
-0.082878,0.227247,0.241888,17.967596
-0.078908,0.234962,0.247858,17.998503
-0.071869,0.231939,0.242818,18.093531
-0.076858,0.221148,0.234123,18.078653
-0.061778,0.213323,0.222089,18.097588
-0.057131,0.210311,0.217932,18.104843
-0.062551,0.207428,0.216654,18.099447
-0.057273,0.212330,0.219919,18.107506
-0.052673,0.212045,0.218489,18.171953
-0.050194,0.209990,0.215906,18.113930
-0.054571,0.209878,0.216856,18.024401
-0.054501,0.220283,0.226925,17.992800
-0.077377,0.217338,0.230701,17.958227
-0.072277,0.234882,0.245751,17.964716
-0.073014,0.231546,0.242785,18.071955
-0.078044,0.221401,0.234754,18.068409
-0.062458,0.218425,0.227179,18.080069
-0.057959,0.213227,0.220964,18.103060
-0.062210,0.213056,0.221952,18.027802
-0.058387,0.221866,0.229420,18.057724
-0.054727,0.215446,0.222288,18.103796
-0.054418,0.211895,0.218771,18.106678
-0.050011,0.213856,0.219626,18.040983
-0.056232,0.221849,0.228865,18.005880
-0.073086,0.221665,0.233403,17.950800
-0.068019,0.234545,0.244208,17.968100
-0.074664,0.231682,0.243415,17.973557
-0.078428,0.220907,0.234416,18.064722
-0.065355,0.211924,0.221772,18.065065
-0.054003,0.205596,0.212570,18.087173
-0.058316,0.210403,0.218335,18.086418
-0.059570,0.215976,0.224041,18.062017
-0.061205,0.215157,0.223693,18.052086
-0.055674,0.207563,0.214900,18.100353
-0.052128,0.211893,0.218211,18.081963
-0.057870,0.221621,0.229052,18.018696
-0.069575,0.217302,0.228168,17.984228
-0.071078,0.231548,0.242212,17.941925
-0.075351,0.231032,0.243009,17.952017
-0.081804,0.227806,0.242048,18.028761
-0.070735,0.227121,0.237881,18.071772
-0.069471,0.212947,0.223992,18.081108
-0.066786,0.211880,0.222157,18.088017
-0.063267,0.212767,0.221974,18.073748
-0.060914,0.209721,0.218388,18.083494
-0.063351,0.209422,0.218794,18.090696
-0.051492,0.214072,0.220177,18.135426
-0.052154,0.210904,0.217257,18.060740
-0.060881,0.206607,0.215391,18.006191
-0.061220,0.222763,0.231022,17.975388
-0.071749,0.224460,0.235649,17.955185
-0.080974,0.225867,0.239943,17.961008
-0.078291,0.232121,0.244968,18.079777
-0.072481,0.225958,0.237298,18.060921
-0.064488,0.210368,0.220031,18.077692
-0.058853,0.216019,0.223892,18.081512
-0.058074,0.213418,0.221178,18.043793
-0.062638,0.213730,0.222720,18.070990
-0.058422,0.218156,0.225843,18.142891
-0.051651,0.209610,0.215880,18.108700
-0.054536,0.212284,0.219178,18.024179
-0.062674,0.225317,0.233871,18.001936
-0.072927,0.224750,0.236286,17.934359
-0.077496,0.224930,0.237905,17.958912
-0.086050,0.228229,0.243912,18.011883
-0.074226,0.221846,0.233934,18.058254
-0.068961,0.209177,0.220251,18.079281
-0.062321,0.213862,0.222758,18.078917
-0.062339,0.212038,0.221012,18.060152
-0.061794,0.211757,0.220589,18.059361
-0.061282,0.213314,0.221942,18.076355
-0.050521,0.211066,0.217029,18.108379
-0.052366,0.208933,0.215396,18.059065
-0.061221,0.222191,0.230471,18.021418
-0.064071,0.225912,0.234822,17.966555
-0.072039,0.229414,0.240459,17.956293
-0.086890,0.235160,0.250699,17.944481
-0.074972,0.231484,0.243322,18.060656
-0.066599,0.218752,0.228665,18.069269
-0.066943,0.213590,0.223835,18.096210
-0.061497,0.212854,0.221560,18.090807
-0.061076,0.213217,0.221792,18.093578
-0.060347,0.214376,0.222708,18.096169
-0.052899,0.204861,0.211580,18.149725
-0.049345,0.212386,0.218043,18.123089
-0.060798,0.223440,0.231563,18.020811
-0.061119,0.223460,0.231668,18.002184
-0.068205,0.227805,0.237796,17.958942
-0.084243,0.229543,0.244514,17.969154
-0.077530,0.239397,0.251638,17.992571
-0.069905,0.234074,0.244290,18.085875
-0.079950,0.221509,0.235496,18.077309
-0.060746,0.214763,0.223189,18.109299
-0.055141,0.208552,0.215719,18.101921
-0.061244,0.209387,0.218160,18.081545
-0.054013,0.215183,0.221858,18.117516
-0.049049,0.213234,0.218802,18.170557
-0.052172,0.210605,0.216971,18.097885
-0.053243,0.209722,0.216375,18.024599
-0.055531,0.219769,0.226676,17.989666
-0.072360,0.218423,0.230096,17.939754
-0.071390,0.232587,0.243297,17.958206
-0.076219,0.235060,0.247108,18.065031
-0.079076,0.220285,0.234048,18.055408
-0.067452,0.213741,0.224132,18.077091
-0.058702,0.210904,0.218921,18.097334
-0.063402,0.211076,0.220393,18.030054
-0.064271,0.212015,0.221543,18.058062
-0.058292,0.212535,0.220384,18.084219
-0.057400,0.205768,0.213624,18.100264
-0.055256,0.214112,0.221127,18.037729
-0.060806,0.220071,0.228317,18.003666
-0.072435,0.222330,0.233832,17.947947
-0.071519,0.225287,0.236367,17.960768
-0.074634,0.226137,0.238135,17.975317
-0.072356,0.213049,0.225000,18.055084
-0.060661,0.212772,0.221250,18.062794
-0.058229,0.209064,0.217022,18.055666
-0.064658,0.211969,0.221611,18.064617
-0.061176,0.210161,0.218884,18.064280
-0.057051,0.211759,0.219310,18.066135
-0.049444,0.208673,0.214451,18.110287
-0.049673,0.213747,0.219443,18.067593
-0.057621,0.222018,0.229373,17.982794
-0.068458,0.222231,0.232536,17.960068
-0.073254,0.228975,0.240408,17.929193
-0.077664,0.236032,0.248481,17.930029
-0.082991,0.231437,0.245867,18.019243
-0.077488,0.229763,0.242477,18.057909
-0.072785,0.219829,0.231565,18.067886
-0.069081,0.214107,0.224975,18.071260
-0.064153,0.216001,0.225326,18.067133
-0.063214,0.212879,0.222066,18.074682
-0.062198,0.209684,0.218714,18.113321
-0.050762,0.212087,0.218077,18.156216
-0.049860,0.212659,0.218425,18.055443
-0.064803,0.210141,0.219906,18.015203
-0.062964,0.226331,0.234926,17.970242
-0.073447,0.230166,0.241600,17.952330
-0.079601,0.227495,0.241019,17.958942
-0.082338,0.234981,0.248989,18.080492
-0.072298,0.224345,0.235707,18.062428
-0.063354,0.210648,0.219969,18.098202
-0.059765,0.212453,0.220699,18.087961
-0.057340,0.210026,0.217713,18.048824
-0.065219,0.212322,0.222113,18.073250
-0.057525,0.214444,0.222026,18.140972
-0.051202,0.209719,0.215878,18.115076
-0.055497,0.214913,0.221963,18.033726
-0.064553,0.220890,0.230129,18.016092
-0.069857,0.221970,0.232703,17.943617
-0.075587,0.225577,0.237904,17.953028
-0.085894,0.230433,0.245921,18.027563
-0.074173,0.226541,0.238375,18.073292
-0.065858,0.212502,0.222473,18.088919
-0.062791,0.214438,0.223442,18.095091
-0.058558,0.211667,0.219618,18.074232
-0.060298,0.214295,0.222616,18.081732
-0.061268,0.214472,0.223051,18.089149
-0.048703,0.203381,0.209132,18.102379
-0.047647,0.208518,0.213892,18.061832
-0.063950,0.223720,0.232681,18.006804
-0.065353,0.232283,0.241301,17.968214
-0.070633,0.233054,0.243523,17.982546
-0.088416,0.231453,0.247766,17.953888
-0.072288,0.229293,0.240418,18.069870
-0.064430,0.216695,0.226071,18.073181
-0.066004,0.213447,0.223420,18.081888
-0.056847,0.216423,0.223765,18.106983
-0.059922,0.217010,0.225131,18.084976
-0.068559,0.212371,0.223163,18.084366
-0.056468,0.210489,0.217932,18.134663
-0.050273,0.212659,0.218521,18.129089
-0.060986,0.219932,0.228231,18.026670
-0.060451,0.223175,0.231218,18.021639
