theta_e_meas,theta_e_ctrl,delta_theta_deg,u_mag_pu
3.693503,4.132941,25.177917,0.331883
2.355632,2.797127,25.295828,0.330200
0.964238,1.405234,25.267199,0.308544
5.869093,0.026919,25.268055,0.309605
4.499907,4.941471,25.299690,0.320082
3.162410,3.605594,25.392565,0.307902
1.764680,2.206383,25.307741,0.295324
0.371669,0.812805,25.275215,0.307103
5.218956,5.657982,25.154316,0.325560
3.827205,4.266390,25.163460,0.320973
2.486876,2.928124,25.281643,0.326652
1.101291,1.542387,25.272984,0.319349
5.998261,0.155907,25.257793,0.308342
4.617749,5.058774,25.268902,0.310739
3.287343,3.730475,25.389603,0.306185
1.869794,2.310780,25.266642,0.310061
0.472672,0.913087,25.233923,0.320691
5.337072,5.776352,25.168854,0.322738
3.947921,4.387475,25.184628,0.332769
2.609229,3.050760,25.297865,0.327037
1.232055,1.673726,25.305874,0.308886
6.123402,0.281250,25.269363,0.311770
4.749604,5.191022,25.291431,0.322576
3.428926,3.872802,25.432217,0.314584
2.020900,2.462848,25.321747,0.288139
0.627616,1.068990,25.288862,0.303889
5.487319,5.927185,25.202471,0.328686
4.096236,4.536215,25.208954,0.322711
2.745719,3.187125,25.290693,0.320003
1.368142,1.809737,25.301506,0.317321
6.254397,0.412083,25.260101,0.307387
4.881499,5.322890,25.289871,0.314911
3.547965,3.991338,25.403387,0.307068
2.132410,2.573732,25.285881,0.313316
0.735142,1.175816,25.248751,0.322566
5.609294,6.049249,25.207548,0.318978
4.215968,4.655956,25.209427,0.329956
2.868766,3.310306,25.298368,0.328988
1.498971,1.940963,25.324265,0.304333
0.100884,0.541937,25.270447,0.315901
5.017275,5.458998,25.308828,0.321286
3.688817,4.132537,25.423267,0.310073
2.282215,2.724113,25.318911,0.297096
0.881781,1.322790,25.267920,0.305630
5.748677,6.188562,25.203588,0.323659
4.355899,4.795900,25.210215,0.324209
3.005336,3.446762,25.291834,0.307858
1.621093,2.062409,25.285583,0.307500
0.219148,0.659592,25.235603,0.319001
5.127652,5.568631,25.266275,0.311682
3.786799,4.229478,25.363630,0.303886
2.375375,2.816363,25.266764,0.319798
0.976220,1.416569,25.230165,0.316168
5.836656,6.275820,25.162281,0.320257
4.449290,4.888980,25.192379,0.339257
3.091243,3.532154,25.262323,0.326808
1.712195,2.153351,25.276346,0.310775
0.320779,0.761493,25.251064,0.319063
5.229495,5.670661,25.276987,0.315926
3.894849,4.337875,25.383532,0.316575
2.489758,2.931210,25.293282,0.301437
1.090247,1.530951,25.250525,0.301978
5.948481,0.104591,25.169802,0.330599
4.567172,5.007219,25.212843,0.325272
3.204448,3.645484,25.269503,0.305747
1.814080,2.254863,25.254959,0.309985
0.423249,0.863730,25.237679,0.315384
5.317935,5.758419,25.237907,0.313586
3.977019,4.419236,25.337133,0.307559
2.569390,3.010220,25.257679,0.321621
1.155911,1.595613,25.193068,0.318855
6.023163,0.178910,25.148941,0.322403
4.647982,5.088027,25.212673,0.335574
3.279361,3.720138,25.254667,0.328583
1.902961,2.344081,25.274315,0.312373
0.509385,0.950049,25.248154,0.318625
5.417470,5.858570,25.273174,0.315890
4.080371,4.523222,25.373491,0.310525
2.672218,3.113414,25.278656,0.299455
1.273671,1.714202,25.240570,0.306017
6.138680,0.294947,25.178780,0.331027
4.758193,5.198403,25.222223,0.329483
3.395843,3.836983,25.275497,0.305195
2.007928,2.448890,25.265251,0.306483
0.609298,1.049582,25.226397,0.319857
5.511467,5.952056,25.243858,0.316008
4.171580,4.613951,25.345991,0.307293
2.757827,3.198524,25.250095,0.316070
1.354751,1.794739,25.209475,0.322110
6.230475,0.386791,25.181555,0.325170
4.853255,5.293666,25.233683,0.339902
3.487033,3.928112,25.271950,0.328816
2.116691,2.558260,25.300055,0.310721
0.716823,1.157502,25.249090,0.319068
5.633967,6.075332,25.288363,0.315320
4.303916,4.747173,25.396744,0.311069
2.894965,3.336376,25.290970,0.300501
1.506318,1.947283,25.265450,0.306690
0.098186,0.538365,25.220362,0.329623
4.999583,5.440197,25.245306,0.324981
3.638598,4.079977,25.289106,0.300275
2.261695,2.703250,25.299267,0.310757
0.853374,1.293641,25.225445,0.318347
5.770035,6.211069,25.269371,0.310166
4.436566,4.879444,25.375025,0.306435
3.015368,3.456082,25.251028,0.320370
1.611180,2.051033,25.201704,0.315848
0.210850,0.650491,25.189573,0.326033
5.113589,5.553912,25.228674,0.337802
3.747947,4.188943,25.267220,0.332208
2.385076,2.826813,25.309658,0.308464
0.980823,1.421406,25.243568,0.313797
5.902413,0.060677,25.293196,0.319139
4.581023,5.024621,25.416338,0.313049
3.165091,3.606565,25.294603,0.304967
1.769563,2.210327,25.253910,0.305403
0.364032,0.804139,25.216249,0.330463
5.273207,5.714153,25.264360,0.327372
3.907485,4.348978,25.295664,0.300409
2.527371,2.968834,25.293968,0.310374
1.129683,1.570372,25.249594,0.313774
6.051569,0.209983,25.301765,0.309038
4.712226,5.155282,25.385220,0.301839
3.293693,3.734716,25.268808,0.311566
1.883506,2.323416,25.204988,0.319531
0.478101,0.917632,25.183231,0.317929
5.393965,5.834825,25.259363,0.335262
4.013457,4.454364,25.262115,0.327973
2.639451,3.080756,25.284903,0.314269
1.249772,1.690742,25.265697,0.319995
6.165072,0.323507,25.303020,0.311675
4.831246,5.274533,25.398485,0.306631
3.421604,3.863171,25.299898,0.306540
2.015318,2.455808,25.238234,0.299868
0.608130,1.048042,25.205107,0.334561
5.526156,5.967432,25.283274,0.331657
4.147098,4.588427,25.286320,0.302634
2.772727,3.214381,25.304903,0.312439
1.370154,1.810879,25.251654,0.312942
6.275261,0.433131,25.270618,0.307797
4.931871,5.374380,25.353880,0.306859
3.517678,3.958547,25.259914,0.319162
2.101388,2.540982,25.186838,0.320359
0.693553,1.132760,25.164705,0.324539
5.621016,6.062196,25.277773,0.333738
4.229686,4.670520,25.257946,0.336618
2.849866,3.290869,25.267603,0.316115
1.468682,1.909841,25.276554,0.315967
0.091863,0.533288,25.291784,0.312551
5.035203,5.478084,25.375204,0.309740
3.628937,4.070342,25.290646,0.309467
2.217827,2.657996,25.219803,0.302721
0.812423,1.252116,25.192570,0.336720
5.741337,6.182848,25.296709,0.326582
4.354995,4.796240,25.281481,0.306178
2.967372,3.408385,25.268192,0.313902
1.576522,2.017227,25.250538,0.305654
0.200604,0.641706,25.273239,0.309424
5.130669,5.572760,25.329952,0.303396
3.718699,4.159282,25.243595,0.314314
2.298194,2.737416,25.165554,0.325619
0.888721,1.327538,25.142414,0.323450
5.821976,6.263036,25.270878,0.337015
4.429004,4.869668,25.248190,0.336998
3.044637,3.485302,25.248270,0.315075
1.655904,2.096390,25.237995,0.313967
0.285962,0.727084,25.274408,0.314444
5.219486,5.661699,25.336931,0.309435
3.809592,4.250252,25.247929,0.306089
2.406138,2.846022,25.203449,0.305652
0.996749,1.436024,25.168634,0.333193
5.928536,0.086591,25.281244,0.331555
4.543136,4.984167,25.269234,0.303232
3.154592,3.595391,25.255932,0.312399
1.751538,2.191537,25.210091,0.312148
0.386231,0.827160,25.263321,0.309413
5.316021,5.757927,25.319326,0.301695
3.890295,4.330176,25.203310,0.312236
2.480150,2.919220,25.156881,0.325752
1.069629,1.508285,25.133123,0.325050
5.999314,0.156878,25.253124,0.339456
4.611674,5.052322,25.247309,0.335823
3.222314,3.662761,25.235790,0.311485
1.829764,2.269932,25.219717,0.313755
0.471107,0.912456,25.287476,0.313342
5.403037,5.845307,25.340239,0.311123
3.990564,4.431231,25.248354,0.307653
2.592751,3.032803,25.213140,0.303394
1.181159,1.620522,25.173676,0.335043
6.113240,0.271381,25.286140,0.330421
4.727423,5.168528,25.273443,0.305627
3.346322,3.787474,25.276140,0.314626
1.942889,2.383136,25.224298,0.308729
0.581128,1.022379,25.281801,0.309837
5.512177,5.954389,25.336891,0.305460
4.098635,4.539219,25.243647,0.311311
2.683540,3.122910,25.174053,0.326980
1.275115,1.714072,25.150373,0.324234
6.212082,0.370132,25.280899,0.336368
4.822302,5.263206,25.261889,0.334146
3.444917,3.886042,25.274637,0.313758
2.056035,2.496895,25.259401,0.311489
0.693141,1.134854,25.308275,0.319533
5.629937,6.072612,25.363403,0.312519
4.223126,4.664326,25.278851,0.308713
2.813359,3.253352,25.209740,0.312271
1.414771,1.854527,25.196173,0.333640
0.074801,0.516853,25.327663,0.337889
4.973532,5.415207,25.306089,0.305208
3.604241,4.046271,25.326427,0.312440
2.212699,2.654125,25.291866,0.313549
0.847266,1.289240,25.323227,0.308323
5.785237,6.228208,25.380358,0.305587
4.370353,4.811437,25.272278,0.311696
2.958153,3.397978,25.200119,0.325757
1.560676,2.000340,25.190918,0.317541
0.217853,0.659672,25.314363,0.332610
5.108218,5.549379,25.276665,0.329426
3.736577,4.178052,25.294647,0.306901
2.352773,2.794092,25.285753,0.314735
0.999127,1.441569,25.350035,0.311569
5.924242,0.083782,25.366264,0.308672
4.516278,4.957497,25.279947,0.310514
3.108944,3.549042,25.215723,0.306586
1.704127,2.143707,25.186031,0.347486
0.371852,0.813998,25.333096,0.338215
5.268549,5.710271,25.308760,0.299234
3.902177,4.344378,25.336252,0.311540
2.504298,2.945667,25.288549,0.305839
1.145976,1.588289,25.342684,0.306546
6.071259,0.230827,25.367899,0.300696
4.650418,5.091223,25.256224,0.309389
3.228865,3.668150,25.169210,0.325219
1.826247,2.265394,25.161285,0.323927
0.483554,0.925040,25.295319,0.333600
5.367918,5.808752,25.257908,0.333027
3.988750,4.429804,25.270571,0.316476
2.604169,3.045281,25.273859,0.315785
1.240960,1.682967,25.325117,0.313000
6.164167,0.323458,25.352037,0.308572
4.757441,5.198613,25.277317,0.306979
3.342346,3.782174,25.200312,0.312463
1.936751,2.376177,25.177235,0.343200
0.597686,1.039533,25.315960,0.338945
5.498454,5.940235,25.312223,0.304214
4.115989,4.557689,25.307541,0.312656
2.721805,3.163037,25.280733,0.315549
1.369752,1.812296,25.355879,0.309069
0.000796,0.443363,25.357178,0.299836
4.855864,5.296257,25.232672,0.304850
3.435946,3.875062,25.159492,0.330234
2.032683,2.471676,25.152433,0.323203
0.686881,1.128148,25.282749,0.332405
5.580431,6.021526,25.272860,0.331845
4.192895,4.633873,25.266171,0.318683
2.806090,3.247062,25.265821,0.321619
1.456033,1.898467,25.349598,0.310928
0.079128,0.521218,25.329891,0.311643
4.950827,5.391500,25.248720,0.311567
3.542192,3.981929,25.195066,0.316615
2.141044,2.580576,25.183353,0.338114
0.798514,1.240187,25.305975,0.334653
5.700499,6.142151,25.304785,0.305675
4.316422,4.757911,25.295448,0.312674
2.922992,3.363987,25.267164,0.314138
1.577315,2.019847,25.355200,0.303716
0.206431,0.648804,25.346073,0.299783
5.062232,5.502426,25.221247,0.302870
3.644747,4.083683,25.149197,0.323560
2.244353,2.683299,25.149725,0.319292
0.889220,1.329980,25.253654,0.330915
5.781325,6.221911,25.243732,0.336262
4.402829,4.843723,25.261379,0.314594
2.999877,3.440065,25.220913,0.313054
1.643106,2.084596,25.295547,0.313062
0.277381,0.719162,25.312202,0.317717
5.150379,5.590791,25.233721,0.306354
3.731195,4.170192,25.152660,0.318890
2.343783,2.783232,25.178539,0.338017
0.996875,1.438219,25.287165,0.330511
5.894785,0.052735,25.275167,0.308150
4.520778,4.962193,25.291239,0.313128
3.124936,3.565752,25.256859,0.311557
1.772338,2.214322,25.323841,0.309559
0.411793,0.854080,25.341175,0.298406
5.269188,5.709394,25.221910,0.303179
3.838742,4.277123,25.117426,0.329240
2.451396,2.890340,25.149639,0.322948
1.104083,1.545053,25.265686,0.322085
5.995495,0.152957,25.247229,0.333935
4.616704,5.057579,25.260307,0.310742
3.224387,3.664993,25.244865,0.311315
1.874391,2.316391,25.324743,0.310883
0.501408,0.943238,25.314993,0.311274
5.372540,5.812982,25.235443,0.313711
3.943352,4.382033,25.134562,0.316346
2.562423,3.001848,25.177187,0.340574
1.225745,1.667473,25.309122,0.332200
6.119298,0.277393,25.283543,0.305700
4.740462,5.181810,25.287413,0.308924
3.356826,3.798114,25.283949,0.314842
2.002740,2.445135,25.347368,0.307300
0.638756,1.081282,25.354855,0.301373
5.500178,5.940788,25.245123,0.309389
4.073527,4.512451,25.148479,0.321950
2.683204,3.122427,25.165644,0.321661
1.343841,1.785356,25.296968,0.325722
6.239867,0.397967,25.283838,0.333396
4.853379,5.294432,25.270456,0.312002
3.477336,3.918782,25.293007,0.313189
2.124339,2.566945,25.359459,0.308120
0.750203,1.192516,25.342651,0.310574
5.626976,6.068075,25.273066,0.314963
4.200579,4.639925,25.172726,0.318905
2.814322,3.254011,25.192322,0.339973
1.481441,1.923481,25.327076,0.327157
0.097827,0.539614,25.312511,0.307915
5.019459,5.461824,25.345644,0.310410
3.623303,4.064932,25.303459,0.313686
2.280520,2.723688,25.391651,0.312854
0.907496,1.350286,25.369999,0.292572
5.777433,6.218600,25.276987,0.303410
4.339604,4.778502,25.146990,0.325677
2.956222,3.395717,25.181253,0.314647
1.606814,2.048117,25.284773,0.328380
0.216949,0.657980,25.269232,0.337541
5.121090,5.562309,25.279938,0.308429
3.737916,4.179220,25.284855,0.310895
2.394275,2.837154,25.375092,0.306085
1.007513,1.449574,25.328197,0.308412
5.888041,0.045859,25.267603,0.314361
4.457050,4.896130,25.157423,0.319804
3.070960,3.510501,25.183832,0.335735
1.727550,2.169034,25.295168,0.334313
0.348804,0.790375,25.300173,0.310912
5.254727,5.696368,25.304176,0.309589
3.867379,4.308787,25.290831,0.317907
2.528518,2.971657,25.390018,0.312212
1.148154,1.590673,25.354473,0.290810
6.016266,0.174014,25.263596,0.305778
4.582779,5.021699,25.148270,0.323145
3.187484,3.626592,25.159075,0.313790
1.839587,2.280616,25.269104,0.331015
0.454167,0.895225,25.270714,0.331121
5.343272,5.783943,25.248577,0.306828
3.952380,4.392959,25.243299,0.309757
2.611297,3.053843,25.356005,0.315774
1.216860,1.658418,25.299395,0.310257
6.090258,0.247476,25.233250,0.320745
4.670486,5.109676,25.163763,0.319667
3.275252,3.714578,25.171516,0.334684
1.931991,2.373338,25.287342,0.334464
0.558818,1.000555,25.309656,0.310152
5.457949,5.899467,25.297083,0.309482
4.066867,4.508041,25.277412,0.319630
2.734279,3.177533,25.396626,0.315146
1.343848,1.786062,25.336969,0.293729
6.207430,0.364776,25.240576,0.308669
4.782982,5.222041,25.156214,0.328824
3.390643,3.829990,25.172728,0.315452
2.040103,2.481182,25.271954,0.326763
0.651244,1.092212,25.265572,0.327811
5.548907,5.989825,25.262737,0.307603
4.157931,4.598702,25.254305,0.315852
2.821042,3.263801,25.368214,0.313084
1.422893,1.864439,25.298727,0.308224
0.017089,0.457626,25.240866,0.318508
4.874547,5.313594,25.155556,0.323665
3.486739,3.926220,25.180399,0.326143
2.145366,2.586887,25.297310,0.332588
0.757281,1.198512,25.280676,0.312269
5.660521,6.101744,25.280193,0.306746
4.282527,4.723989,25.293945,0.319690
2.932384,3.375059,25.363409,0.315386
1.550111,1.992109,25.324617,0.289899
0.147265,0.588254,25.266817,0.313283
4.994300,5.433238,25.149292,0.332670
3.609405,4.048868,25.179394,0.313290
2.262977,2.704247,25.282932,0.323353
0.868499,1.309245,25.252920,0.320358
5.765362,6.205996,25.246445,0.312138
4.391458,4.832624,25.276993,0.318066
3.038463,3.480791,25.343533,0.307791
1.642872,2.084071,25.278839,0.309601
0.252169,0.692989,25.257109,0.320712
5.097044,5.535735,25.135172,0.318729
3.707328,4.146374,25.155499,0.334288
2.374171,2.815588,25.291334,0.334964
0.983447,1.424420,25.265894,0.306858
5.888155,0.045976,25.267776,0.311133
4.519368,4.960970,25.301914,0.318776
3.178329,3.621449,25.388945,0.309259
1.780179,2.221831,25.304800,0.295996
0.390691,0.831942,25.281822,0.307117
5.233846,5.672811,25.150818,0.326587
3.845115,4.284393,25.168774,0.321175
2.502063,2.943261,25.278776,0.324618
1.112489,1.553403,25.262533,0.317757
6.002938,0.160252,25.238787,0.314677
4.627669,5.068651,25.266388,0.312686
3.296487,3.739580,25.387383,0.307312
1.882272,2.323358,25.272381,0.310534
0.486766,0.927317,25.241718,0.320132
5.350558,5.789917,25.173443,0.321736
3.963126,4.402807,25.191868,0.328880
2.622127,3.063647,25.297237,0.325236
1.245267,1.686925,25.305128,0.307520
6.137768,0.295685,25.273294,0.312643
4.766318,5.207888,25.300098,0.320538
3.446227,3.890261,25.441286,0.311537
2.037153,2.479203,25.327570,0.288762
0.647037,1.088616,25.300631,0.302672
5.499420,5.939135,25.193844,0.329281
4.109725,4.549643,25.205429,0.320143
2.756145,3.197399,25.282017,0.322078
1.381715,1.823348,25.303713,0.317104
6.263772,0.421368,25.254917,0.311786
4.886763,5.327916,25.276186,0.315291
3.556838,4.000139,25.399248,0.305529
2.143840,2.585248,25.290815,0.314592
0.752612,1.193569,25.264986,0.319109
5.616697,6.056437,25.195208,0.319494
4.221862,4.661645,25.197737,0.336616
2.876483,3.317898,25.291193,0.328415
1.508679,1.950649,25.323015,0.305735
0.113299,0.554472,25.277317,0.316801
5.028304,5.470054,25.310413,0.320287
3.704356,4.148227,25.431898,0.304185
2.293583,2.735422,25.315498,0.293754
0.898056,1.339211,25.276367,0.303494
5.759645,6.199431,25.197876,0.323882
4.365462,4.805309,25.201357,0.326511
3.012172,3.453391,25.280008,0.311586
1.627236,2.068388,25.276119,0.313049
0.229318,0.669819,25.238886,0.319940
5.141661,5.582853,25.278410,0.312740
3.796279,4.238967,25.364170,0.303499
2.387266,2.828342,25.271763,0.317006
0.984462,1.424739,25.226042,0.316866
5.850225,0.006340,25.170027,0.318344
4.468600,4.908610,25.210730,0.334823
3.106360,3.547337,25.266079,0.325335
1.730527,2.171831,25.284883,0.313553
0.337390,0.778167,25.254667,0.318557
5.246333,5.687546,25.279657,0.314751
3.913325,4.356400,25.386297,0.312740
2.506641,2.948051,25.290897,0.297863
1.105389,1.546004,25.245424,0.301640
5.963539,0.119583,25.166004,0.333728
4.582564,5.022547,25.209166,0.326180
3.219043,3.659986,25.264158,0.305012
1.832433,2.273291,25.259333,0.310455
0.436715,0.877057,25.229729,0.314328
5.337500,5.778151,25.247419,0.314041
3.990714,4.432816,25.330566,0.308038
2.581220,3.021915,25.249983,0.318942
1.170361,1.610072,25.193600,0.320728
6.033545,0.189143,25.140455,0.323760
4.654376,5.094160,25.197800,0.340446
3.289763,3.730495,25.252068,0.336074
1.912984,2.354053,25.271395,0.310751
0.521066,0.961774,25.250700,0.319159
5.433428,5.874728,25.284634,0.313805
4.095912,4.538862,25.379169,0.306824
2.688703,3.130005,25.284760,0.302393
1.284703,1.725080,25.231770,0.306631
6.155311,0.311696,25.185528,0.334497
4.774107,5.214359,25.224562,0.330469
3.412852,3.854067,25.279715,0.305190
2.029340,2.470549,25.279396,0.310846
0.626033,1.066353,25.228512,0.321553
5.534894,5.975741,25.258686,0.314836
4.194167,4.636718,25.356297,0.308945
2.782366,3.223238,25.260117,0.321212
1.387467,1.827842,25.231577,0.315323
6.258998,0.415430,25.188225,0.323389
4.875281,5.315500,25.222691,0.339131
3.515468,3.956647,25.277719,0.323802
2.142800,2.584378,25.300539,0.307436
0.746245,1.187020,25.254530,0.318993
5.667880,6.109499,25.302963,0.315606
4.343722,4.787327,25.416677,0.309355
2.923615,3.364855,25.281208,0.301558
1.531044,1.971732,25.249559,0.302324
0.125597,0.565660,25.213747,0.330413
5.022673,5.463053,25.231913,0.329242
3.665107,4.106451,25.287149,0.299193
2.292314,2.733958,25.304386,0.313624
0.884370,1.324722,25.230324,0.315131
5.802649,6.243827,25.277647,0.306937
4.475471,4.918632,25.391258,0.301188
3.046911,3.487543,25.246311,0.318386
1.648804,2.088799,25.209827,0.317305
0.243945,0.683517,25.185658,0.326511
5.154147,5.594731,25.243654,0.336054
3.779239,4.220032,25.255594,0.336496
2.415380,2.856931,25.299023,0.314042
1.015218,1.455869,25.247467,0.315566
5.937647,0.095994,25.297903,0.317936
4.612607,5.056105,25.410528,0.309218
3.198521,3.639987,25.294168,0.305212
1.807943,2.248883,25.264021,0.301323
0.398784,0.838883,25.215839,0.327494
5.309908,5.750896,25.266685,0.324913
3.943473,4.384990,25.297075,0.302755
2.562228,3.003662,25.292301,0.310429
1.164939,1.605634,25.249962,0.313233
6.081561,0.239798,25.291658,0.308781
4.741127,5.184028,25.376297,0.303488
3.328088,3.769223,25.275175,0.314438
1.914692,2.354572,25.203257,0.319825
0.510441,0.949982,25.183884,0.318490
