omega_ref,omega_pll,Iq_ref,Iq_meas
1199.969482,1195.690674,0.316021,0.356743
1199.969482,1195.575195,0.316021,0.407130
1199.969482,1197.468994,0.846846,0.827146
1199.969482,1199.990356,0.846846,1.191282
1199.969482,1201.708374,0.323053,0.506463
1199.969482,1201.099976,0.323053,0.437439
1199.969482,1201.256470,0.194291,0.359102
1199.969482,1201.397095,0.194291,0.275108
1199.969482,1205.798706,-0.140652,-0.172366
1199.969482,1200.272949,-0.140652,-0.280544
1199.969482,1199.298706,0.184137,0.267455
1199.969482,1194.933105,0.184137,0.182474
1199.969482,1194.183472,0.709998,0.868917
1199.969482,1202.169800,0.709998,1.005910
1199.969482,1200.919922,0.065627,0.051357
1199.969482,1200.912964,0.065627,0.152547
1199.969482,1198.724121,0.167353,0.057938
1199.969482,1200.682617,0.167353,0.109407
1199.969482,1204.817383,0.262244,0.217255
1199.969482,1202.452393,0.262244,0.292949
1199.969482,1199.567749,0.176912,0.241255
1199.969482,1195.531616,0.176912,-0.167771
1199.969482,1195.893921,0.788412,1.111186
1199.969482,1197.912231,0.788412,1.101830
1199.969482,1201.479736,0.115104,0.295224
1199.969482,1201.249634,0.115104,0.060189
1199.969482,1201.564087,-0.005865,0.277661
1199.969482,1199.760986,-0.005865,0.318883
1199.969482,1202.413452,0.203394,0.343799
1199.969482,1204.072632,0.203394,0.116986
1199.969482,1198.442993,-0.097500,-0.470426
1199.969482,1198.412354,-0.097500,-0.032646
1199.969482,1193.216431,0.599178,0.547780
1199.969482,1194.409790,0.599178,1.039140
1199.969482,1200.598145,0.875186,1.098328
1199.969482,1199.109863,0.875186,1.158758
1199.969482,1200.043579,0.247654,0.689505
1199.969482,1198.388306,0.247654,0.294356
1199.969482,1201.609619,0.334593,0.465311
1199.969482,1205.082642,0.334593,0.752585
1199.969482,1204.360352,-0.397309,-0.359685
1199.969482,1199.158325,-0.397309,-0.104175
1199.969482,1196.122559,0.213038,0.402122
1199.969482,1195.435913,0.213038,0.469137
1199.969482,1197.987915,0.735167,0.818165
1199.969482,1199.862183,0.735167,1.008025
1199.969482,1199.745239,0.339181,0.706754
1199.969482,1201.023071,0.339181,0.625063
1199.969482,1199.515869,0.341521,0.554534
1199.969482,1202.836304,0.341521,0.595222
1199.969482,1204.178101,-0.079278,-0.293685
1199.969482,1200.381226,-0.079278,-0.047692
1199.969482,1197.763794,0.387863,0.476858
1199.969482,1194.648071,0.387863,0.591962
1199.969482,1195.383545,0.785816,0.971205
1199.969482,1201.306396,0.785816,1.018344
1199.969482,1201.740601,0.125216,0.327555
1199.969482,1202.071777,0.125216,-0.092636
1199.969482,1199.376587,-0.127547,-0.139659
1199.969482,1202.352905,-0.127547,-0.137796
1199.969482,1205.330933,-0.075977,0.040151
1199.969482,1202.222046,-0.075977,0.066268
1199.969482,1198.439453,0.143114,0.200300
1199.969482,1195.223267,0.143114,0.343713
1199.969482,1193.799316,1.012604,0.871947
1199.969482,1199.611450,1.012604,1.164726
1199.969482,1200.585693,0.189418,0.571911
1199.969482,1200.940674,0.189418,0.358304
1199.969482,1201.453125,0.112851,0.248471
1199.969482,1200.071289,0.112851,0.354999
1199.969482,1203.956177,0.217993,0.253049
1199.969482,1204.109985,0.217993,0.060337
1199.969482,1200.298950,-0.192843,-0.665782
1199.969482,1197.991333,-0.192843,-0.143089
1199.969482,1196.315674,0.471767,0.541683
1199.969482,1195.788940,0.471767,0.635069
1199.969482,1201.838257,0.622766,0.803854
1199.969482,1201.340942,0.622766,0.583302
1199.969482,1200.037842,0.195764,0.137918
1199.969482,1201.009644,0.195764,0.105131
1199.969482,1200.245361,0.224226,0.131732
1199.969482,1207.189575,0.224226,0.315096
1199.969482,1203.199585,-0.352617,-0.347733
1199.969482,1199.315796,-0.352617,-0.358045
1199.969482,1195.624390,0.350250,-0.009516
1199.969482,1195.069336,0.350250,0.360379
1199.969482,1201.444458,0.751559,0.840065
1199.969482,1199.714600,0.751559,0.805174
1199.969482,1202.040894,0.270559,0.610773
1199.969482,1200.414063,0.270559,0.265470
1199.969482,1201.355591,0.263407,0.487426
1199.969482,1204.096191,0.263407,0.260111
1199.969482,1204.512573,-0.377633,-0.700952
1199.969482,1200.025391,-0.377633,-0.799943
1199.969482,1197.255493,0.292412,0.518273
1199.969482,1195.632324,0.292412,0.504670
1199.969482,1194.753418,0.800413,0.892226
1199.969482,1200.780273,0.800413,0.872012
1199.969482,1201.026367,0.262100,0.383470
1199.969482,1201.268433,0.262100,0.062818
1199.969482,1199.971680,0.223484,0.210978
1199.969482,1200.667725,0.223484,0.286097
1199.969482,1206.335938,0.078041,0.208959
1199.969482,1200.162598,0.078041,0.228335
1199.969482,1198.752808,0.217828,0.385464
1199.969482,1194.670776,0.217828,0.173152
1199.969482,1195.107300,0.844168,0.727441
1199.969482,1201.354370,0.844168,0.812930
