ud_pu,uq_pu,u_mag_pu,delta_theta_deg
-0.087597,0.251671,0.266480,21.730429
-0.088818,0.251483,0.266707,21.650011
-0.089596,0.245386,0.261231,21.604105
-0.108220,0.261803,0.283289,21.586834
-0.111918,0.258175,0.281390,21.581556
-0.102917,0.249565,0.269953,21.688265
-0.104202,0.252865,0.273494,21.663862
-0.096319,0.248874,0.266863,21.694164
-0.097460,0.248815,0.267222,21.654211
-0.093439,0.246294,0.263423,21.684191
-0.086081,0.243053,0.257846,21.772774
-0.073523,0.241442,0.252388,21.670475
-0.090220,0.244932,0.261020,21.633013
-0.104704,0.255538,0.276157,21.529642
-0.105508,0.248495,0.269966,21.553692
-0.111629,0.270369,0.292507,21.650694
-0.109177,0.275256,0.296117,21.629318
-0.097568,0.246916,0.265494,21.657301
-0.098441,0.249918,0.268607,21.635336
-0.103619,0.249714,0.270360,21.657339
-0.094878,0.250002,0.267400,21.711027
-0.074518,0.244672,0.255768,21.748150
-0.081870,0.245552,0.258841,21.619753
-0.097861,0.257552,0.275517,21.601055
-0.106410,0.252275,0.273798,21.548025
-0.111459,0.263345,0.285961,21.565260
-0.107781,0.264581,0.285692,21.660225
-0.100046,0.247065,0.266553,21.643829
-0.097932,0.250713,0.269161,21.667627
-0.095701,0.249149,0.266897,21.626581
-0.096627,0.249208,0.267286,21.673758
-0.087312,0.246823,0.261811,21.726690
-0.084671,0.249029,0.263029,21.662287
-0.096911,0.256293,0.274003,21.620937
-0.101184,0.250958,0.270588,21.541746
-0.110999,0.267062,0.289211,21.570833
-0.107658,0.265526,0.286521,21.677742
-0.093707,0.242833,0.260286,21.681717
-0.090263,0.240970,0.257321,21.668060
-0.093889,0.246301,0.263589,21.663340
-0.097638,0.247728,0.266275,21.658607
-0.094111,0.248754,0.265961,21.720417
-0.085947,0.252374,0.266607,21.720547
-0.089147,0.246468,0.262095,21.631424
-0.090546,0.245072,0.261264,21.604908
-0.106043,0.269463,0.289578,21.569466
-0.112875,0.267258,0.290117,21.569138
-0.102462,0.256745,0.276435,21.673250
-0.101136,0.260297,0.279255,21.678223
-0.093649,0.251493,0.268364,21.692032
-0.093653,0.249191,0.266208,21.652857
-0.094397,0.254537,0.271477,21.682035
-0.085407,0.252140,0.266212,21.759468
-0.081683,0.242430,0.255821,21.690775
-0.091243,0.250699,0.266787,21.652004
-0.099020,0.259743,0.277978,21.559124
-0.101715,0.254157,0.273755,21.584152
-0.104428,0.263256,0.283211,21.683123
-0.102573,0.264527,0.283717,21.668543
-0.096667,0.244223,0.262658,21.685274
-0.096528,0.252617,0.270431,21.669323
-0.102923,0.258063,0.277830,21.677315
-0.096908,0.252869,0.270802,21.772886
-0.074306,0.244987,0.256008,21.729998
-0.082724,0.244288,0.257914,21.644699
-0.097488,0.261740,0.279306,21.588034
-0.107891,0.257911,0.279568,21.587059
-0.115282,0.268538,0.292238,21.597034
-0.109651,0.264973,0.286765,21.678131
-0.102835,0.248975,0.269376,21.683550
-0.099319,0.248648,0.267750,21.679554
-0.097551,0.247216,0.265767,21.685484
-0.097678,0.247829,0.266384,21.705238
-0.076984,0.244327,0.256169,21.775078
-0.088040,0.250406,0.265432,21.674641
-0.099873,0.257824,0.276492,21.628580
-0.106499,0.251892,0.273481,21.564613
-0.116071,0.266474,0.290656,21.554987
-0.118723,0.268345,0.293435,21.702133
-0.099552,0.247284,0.266571,21.675522
-0.095400,0.246458,0.264278,21.695396
-0.099457,0.251245,0.270214,21.659683
-0.096002,0.251748,0.269432,21.681978
-0.091196,0.249489,0.265634,21.777895
-0.083989,0.253869,0.267402,21.711922
-0.089250,0.248951,0.264466,21.661991
-0.093227,0.247914,0.264863,21.595469
-0.112061,0.259670,0.282818,21.591408
-0.116403,0.260849,0.285642,21.615009
-0.099225,0.240848,0.260487,21.682478
-0.095829,0.252353,0.269935,21.680588
-0.093243,0.246916,0.263935,21.672226
-0.096772,0.247228,0.265493,21.671246
-0.094575,0.249899,0.267196,21.684319
-0.085775,0.249781,0.264098,21.758751
-0.083651,0.249664,0.263305,21.648100
-0.091921,0.248436,0.264896,21.637405
-0.103878,0.264996,0.284629,21.547148
-0.113420,0.258588,0.282369,21.546661
-0.116719,0.261493,0.286360,21.683559
-0.110795,0.265124,0.287344,21.653477
-0.100880,0.243544,0.263611,21.672859
-0.098841,0.249976,0.268808,21.635988
-0.099747,0.250663,0.269780,21.671085
-0.095894,0.250725,0.268437,21.744839
-0.073359,0.244027,0.254815,21.733139
-0.085035,0.244058,0.258448,21.645603
-0.100503,0.255882,0.274911,21.567205
-0.113230,0.248099,0.272716,21.571041
-0.123439,0.259246,0.287134,21.593029
-0.116923,0.263134,0.287942,21.649857
-0.104437,0.249741,0.270699,21.665211
-0.099705,0.249977,0.269127,21.663357
-0.105573,0.250590,0.271921,21.658808
-0.104401,0.249180,0.270167,21.683409
-0.082814,0.245270,0.258874,21.751728
-0.089307,0.247193,0.262831,21.645205
-0.101999,0.254496,0.274175,21.635139
-0.103216,0.254185,0.274343,21.554386
-0.120130,0.255993,0.282779,21.568045
-0.116512,0.257264,0.282418,21.690704
-0.096261,0.244752,0.263002,21.661747
-0.098554,0.250332,0.269033,21.670815
-0.102224,0.248716,0.268904,21.626665
-0.097646,0.246995,0.265596,21.675663
-0.089421,0.244652,0.260482,21.731531
-0.088452,0.251693,0.266783,21.701513
-0.095272,0.251683,0.269112,21.632126
-0.101835,0.251520,0.271353,21.583059
-0.123858,0.265795,0.293237,21.568876
-0.126758,0.265966,0.294627,21.626299
-0.104192,0.245406,0.266609,21.682499
-0.095753,0.246888,0.264806,21.657492
-0.095824,0.248392,0.266234,21.691786
-0.101557,0.247740,0.267748,21.652660
-0.098394,0.246885,0.265770,21.699377
-0.085222,0.248537,0.262742,21.731327
-0.086454,0.249367,0.263928,21.644056
-0.092452,0.246052,0.262848,21.641701
-0.111044,0.257227,0.280172,21.542881
-0.115334,0.252156,0.277281,21.576294
-0.110987,0.258268,0.281106,21.665449
-0.110389,0.260498,0.282922,21.656883
-0.106569,0.246870,0.268890,21.663582
-0.104616,0.248355,0.269490,21.631235
-0.107742,0.252990,0.274977,21.666193
-0.095641,0.248840,0.266587,21.770790
-0.077412,0.242948,0.254983,21.729311
-0.089994,0.243943,0.260014,21.635441
-0.106154,0.253861,0.275162,21.589516
-0.112570,0.251304,0.275364,21.574556
-0.117484,0.256349,0.281988,21.653240
-0.108400,0.257598,0.279477,21.661140
-0.098794,0.243459,0.262740,21.671848
-0.098874,0.247094,0.266142,21.683193
-0.099286,0.249084,0.268143,21.662125
-0.099391,0.248944,0.268052,21.728132
-0.076164,0.246493,0.257992,21.738230
-0.089335,0.251656,0.267042,21.660585
-0.097846,0.255502,0.273597,21.614620
-0.102566,0.253081,0.273074,21.570175
-0.114457,0.259119,0.283272,21.575068
-0.107086,0.259463,0.280693,21.690920
-0.100538,0.244190,0.264077,21.692137
-0.095661,0.247621,0.265456,21.686802
-0.097712,0.248307,0.266840,21.661917
-0.095389,0.247417,0.265168,21.667252
-0.085735,0.246775,0.261244,21.773346
-0.083459,0.249472,0.263063,21.697189
-0.092393,0.252758,0.269115,21.645422
-0.100344,0.254229,0.273316,21.583269
-0.111425,0.267003,0.289320,21.568407
-0.114254,0.268135,0.291463,21.692894
-0.095766,0.242072,0.260327,21.673544
-0.093966,0.245322,0.262702,21.682913
-0.091284,0.248104,0.264364,21.668720
-0.095605,0.249072,0.266791,21.681499
-0.099219,0.252002,0.270831,21.723993
-0.085798,0.251903,0.266114,21.727919
-0.088981,0.252961,0.268155,21.661327
-0.087070,0.246080,0.261030,21.622166
-0.104226,0.259253,0.279419,21.589308
-0.105299,0.253958,0.274923,21.577148
-0.095042,0.250565,0.267984,21.690283
-0.101956,0.257279,0.276744,21.674622
-0.096248,0.247445,0.265505,21.678139
-0.095301,0.250762,0.268261,21.669643
-0.092794,0.249338,0.266046,21.672083
-0.087433,0.242286,0.257579,21.777502
-0.075460,0.243589,0.255009,21.687380
-0.085409,0.246723,0.261088,21.658592
-0.100719,0.258663,0.277581,21.560572
-0.107117,0.248444,0.270552,21.558613
-0.111165,0.266067,0.288357,21.671200
-0.107579,0.266319,0.287226,21.644573
-0.100562,0.246221,0.265965,21.693914
-0.096193,0.247542,0.265575,21.659906
-0.101550,0.247748,0.267752,21.675261
-0.097446,0.249277,0.267647,21.713039
-0.074635,0.244452,0.255592,21.756880
-0.084103,0.247903,0.261781,21.637978
-0.095385,0.251392,0.268880,21.599707
-0.105705,0.249125,0.270623,21.586100
-0.109636,0.257588,0.279949,21.572378
-0.109427,0.262639,0.284523,21.681017
-0.101426,0.247508,0.267484,21.663435
-0.095354,0.249206,0.266825,21.682714
-0.096564,0.251217,0.269137,21.631554
-0.096239,0.249166,0.267106,21.677799
-0.083996,0.244255,0.258294,21.745901
-0.082393,0.247565,0.260916,21.652105
-0.096621,0.253846,0.271613,21.627480
-0.102628,0.248264,0.268640,21.534170
-0.113152,0.268598,0.291458,21.561586
-0.112660,0.269949,0.292515,21.672159
-0.096782,0.245357,0.263756,21.669960
-0.091051,0.243244,0.259727,21.671310
-0.092365,0.244260,0.261140,21.646053
-0.097547,0.245484,0.264155,21.663912
-0.089766,0.246106,0.261965,21.699396
-0.083213,0.250346,0.263813,21.717342
-0.087558,0.250520,0.265380,21.614843
-0.093320,0.247902,0.264885,21.595156
-0.108006,0.267809,0.288768,21.553486
-0.113247,0.267505,0.290489,21.569157
-0.102906,0.255208,0.275174,21.665186
-0.100830,0.256060,0.275197,21.648270
-0.096817,0.248439,0.266638,21.685448
-0.094932,0.248129,0.265669,21.627817
-0.096034,0.248290,0.266215,21.687887
-0.085698,0.251390,0.265596,21.746378
-0.077484,0.240531,0.252703,21.672983
-0.090347,0.244985,0.261113,21.631296
-0.100680,0.258778,0.277673,21.526983
-0.108637,0.255437,0.277579,21.551371
-0.106381,0.265844,0.286339,21.660223
-0.104840,0.269082,0.288785,21.648365
-0.098574,0.252806,0.271344,21.673525
-0.097260,0.254345,0.272306,21.649355
-0.101206,0.260493,0.279463,21.654251
-0.094070,0.253964,0.270827,21.740208
-0.079756,0.243459,0.256190,21.744698
-0.085896,0.246358,0.260903,21.661974
-0.091145,0.258231,0.273844,21.619280
-0.101134,0.255662,0.274939,21.585155
-0.109342,0.266871,0.288403,21.607243
-0.103581,0.267674,0.287016,21.687677
-0.097548,0.250772,0.269077,21.696209
-0.090797,0.252901,0.268707,21.705347
-0.092311,0.249239,0.265785,21.657784
-0.092010,0.246463,0.263078,21.699936
-0.079737,0.245391,0.258021,21.749781
-0.082603,0.249511,0.262828,21.676886
-0.095735,0.260333,0.277378,21.639746
-0.103219,0.254244,0.274398,21.555178
-0.112961,0.273137,0.295574,21.563814
-0.113131,0.270272,0.292995,21.702913
-0.101534,0.246410,0.266509,21.674746
-0.096016,0.246980,0.264987,21.699905
-0.099325,0.252082,0.270944,21.665991
-0.099759,0.249627,0.268822,21.679853
-0.092845,0.248850,0.265606,21.762178
-0.085362,0.251721,0.265801,21.717281
-0.091870,0.246591,0.263149,21.661837
-0.094135,0.244299,0.261808,21.609394
-0.109242,0.259753,0.281790,21.588720
-0.114925,0.260883,0.285074,21.620144
-0.100409,0.248552,0.268067,21.675289
-0.099212,0.249928,0.268900,21.683334
-0.091783,0.254656,0.270692,21.670485
-0.099587,0.247788,0.267051,21.666136
-0.098755,0.251512,0.270205,21.682119
-0.088515,0.253744,0.268739,21.769131
-0.088308,0.249689,0.264845,21.668081
-0.092094,0.248781,0.265280,21.647451
-0.106398,0.259559,0.280520,21.566101
-0.107062,0.254900,0.276471,21.568771
-0.113202,0.260419,0.283960,21.690578
-0.109792,0.262478,0.284515,21.668283
-0.097725,0.243528,0.262404,21.680244
-0.097439,0.252241,0.270406,21.659168
-0.095263,0.251868,0.269281,21.674070
-0.093813,0.251024,0.267981,21.759808
-0.071416,0.243330,0.253594,21.734238
-0.080846,0.244322,0.257350,21.645617
-0.096576,0.255547,0.273187,21.574373
-0.108363,0.251090,0.273475,21.569532
-0.121225,0.263327,0.289891,21.596634
-0.114366,0.263394,0.287152,21.660234
-0.105661,0.250426,0.271804,21.669910
-0.097120,0.251028,0.269160,21.661152
-0.103201,0.250707,0.271117,21.669600
-0.099604,0.248419,0.267643,21.673479
-0.082429,0.244434,0.257958,21.757545
-0.088029,0.247927,0.263091,21.651134
-0.099942,0.254741,0.273645,21.635649
-0.102695,0.251779,0.271918,21.563663
-0.116745,0.259900,0.284917,21.558512
-0.116616,0.258688,0.283758,21.691481
-0.095445,0.242855,0.260938,21.665297
-0.100158,0.247943,0.267409,21.679840
-0.101795,0.249155,0.269148,21.623865
-0.099739,0.247449,0.266794,21.677744
-0.093685,0.246954,0.264127,21.733498
-0.089665,0.251389,0.266901,21.693516
-0.097772,0.250371,0.268784,21.650715
-0.102406,0.248355,0.268639,21.579617
-0.121950,0.261549,0.288582,21.576262
-0.126099,0.260305,0.289239,21.621611
-0.098793,0.242632,0.261974,21.683065
-0.096088,0.246198,0.264285,21.668793
-0.095301,0.247434,0.265153,21.672586
-0.104805,0.243937,0.265499,21.658228
-0.098460,0.247008,0.265909,21.676285
-0.090577,0.249573,0.265501,21.736280
-0.085882,0.247881,0.262337,21.637989
-0.095175,0.246581,0.264312,21.621185
-0.113580,0.257705,0.281624,21.549250
-0.118625,0.255216,0.281438,21.569122
-0.116631,0.260082,0.285036,21.672863
-0.114862,0.261429,0.285549,21.644749
-0.109856,0.249130,0.272276,21.670864
-0.105557,0.251163,0.272442,21.634481
-0.103542,0.251674,0.272141,21.678091
-0.093023,0.253743,0.270257,21.748978
-0.075002,0.241873,0.253235,21.741568
-0.086636,0.242231,0.257258,21.625933
-0.105760,0.254017,0.275155,21.584198
-0.115601,0.248733,0.274285,21.564022
-0.120961,0.262377,0.288917,21.621763
-0.113255,0.262215,0.285628,21.662235
-0.104074,0.246809,0.267855,21.657984
-0.100725,0.245682,0.265528,21.685123
-0.104347,0.246414,0.267597,21.658012
-0.100209,0.246054,0.265677,21.733746
-0.084281,0.244399,0.258523,21.736477
-0.090058,0.250294,0.266003,21.645149
-0.104899,0.259712,0.280097,21.613346
-0.109964,0.254746,0.277467,21.558035
-0.117050,0.262085,0.287035,21.579742
-0.110990,0.258262,0.281101,21.678488
-0.101709,0.241490,0.262035,21.692259
-0.098423,0.252532,0.271035,21.684841
-0.097631,0.245449,0.264153,21.645163
-0.095277,0.245744,0.263567,21.695013
-0.082986,0.242922,0.256706,21.763857
-0.084487,0.247254,0.261290,21.696850
-0.098030,0.249329,0.267909,21.621780
-0.105483,0.251540,0.272762,21.573536
-0.116485,0.265598,0.290019,21.562016
-0.121076,0.265873,0.292144,21.660576
-0.102465,0.242810,0.263545,21.673859
-0.096054,0.245002,0.263159,21.683779
-0.094145,0.245230,0.262681,21.689253
-0.094954,0.241920,0.259888,21.661880
-0.097749,0.250085,0.268510,21.737583
-0.087126,0.252159,0.266786,21.725876
-0.091075,0.251167,0.267170,21.662437
-0.090477,0.246286,0.262380,21.611776
-0.107507,0.259668,0.281043,21.581812
-0.109504,0.254722,0.277262,21.570028
-0.102359,0.257439,0.277042,21.685364
-0.106901,0.261005,0.282048,21.682184
-0.098170,0.248343,0.267042,21.674911
-0.096836,0.251333,0.269342,21.669064
-0.095497,0.253126,0.270541,21.680481
-0.087619,0.247219,0.262286,21.801760
-0.074790,0.241782,0.253085,21.710279
-0.086159,0.246109,0.260755,21.652096
-0.100698,0.258354,0.277285,21.576862
-0.103257,0.251426,0.271804,21.569269
-0.109494,0.261214,0.283234,21.673197
-0.102967,0.262644,0.282106,21.656544
-0.096176,0.243783,0.262069,21.708750
-0.088320,0.247965,0.263225,21.678003
-0.096593,0.253020,0.270831,21.676104
-0.098338,0.249898,0.268551,21.720890
-0.076810,0.245380,0.257121,21.744865
-0.082425,0.250036,0.263272,21.656366
-0.092377,0.255267,0.271468,21.609146
-0.103783,0.250496,0.271144,21.598324
-0.106147,0.251435,0.272923,21.574728
-0.105734,0.257939,0.278769,21.677652
-0.101313,0.244758,0.264898,21.681602
-0.096394,0.248639,0.266671,21.687071
-0.097897,0.249645,0.268154,21.662661
-0.096812,0.247653,0.265903,21.668478
-0.084928,0.247324,0.261499,21.768471
-0.085355,0.248002,0.262280,21.667696
-0.095203,0.248808,0.266400,21.644821
-0.101454,0.246391,0.266461,21.562880
-0.110478,0.263271,0.285512,21.570160
-0.114124,0.266629,0.290026,21.683281
-0.096106,0.239468,0.258034,21.675499
-0.088696,0.241472,0.257246,21.686104
-0.091876,0.244804,0.261477,21.656298
-0.098397,0.243551,0.262677,21.666094
-0.089506,0.245322,0.261140,21.693277
-0.085781,0.249375,0.263717,21.725676
-0.089214,0.254791,0.269959,21.627966
-0.091813,0.246948,0.263463,21.608179
-0.108393,0.266088,0.287318,21.562263
-0.113687,0.261615,0.285249,21.567629
-0.105365,0.253807,0.274808,21.676397
-0.102794,0.255251,0.275172,21.652195
-0.095222,0.249907,0.267433,21.697153
-0.094027,0.249265,0.266410,21.623951
-0.096160,0.249229,0.267136,21.675993
-0.086867,0.247670,0.262462,21.735174
