raw21,omega_pll_rad_s,iq_ref_a,dbg_iq_a
483835.000000,307.412567,0.296351,0.208430
431843.000000,312.727081,0.202904,0.244493
379716.000000,316.584564,0.202904,0.301391
331666.000000,305.313019,0.276992,0.171364
285294.000000,291.544006,0.276992,0.086998
237337.000000,286.756439,0.462690,0.119889
184946.000000,297.807495,0.462690,0.823278
128787.000000,317.531067,0.154768,0.519873
74263.000000,325.963165,0.154768,0.358451
23265.000000,320.136139,0.128516,0.168009
2071882.000000,307.764313,0.128516,0.087770
2022408.000000,301.603271,0.313829,-0.064411
1970995.000000,303.017944,0.313829,0.180735
1920737.000000,300.269867,0.327160,0.250161
1872715.000000,292.018890,0.327160,0.283847
1826583.000000,281.437286,0.515672,0.438656
1780373.000000,275.929291,0.515672,0.439961
1731492.000000,281.539581,0.514833,0.456432
1681007.000000,290.701477,0.514833,0.653048
1629459.000000,300.094879,0.329279,0.666235
1577474.000000,307.408905,0.329279,0.406677
1526314.000000,309.507599,0.235057,0.480579
1474450.000000,312.829712,0.235057,0.318195
1423211.000000,312.520233,0.204806,0.296329
1374548.000000,304.028809,0.204806,0.176666
1327624.000000,292.350494,0.406579,0.136629
1279130.000000,289.028656,0.406579,0.328467
1226350.000000,300.264252,0.327439,0.405012
1171079.000000,316.053436,0.327439,0.370274
1117331.000000,321.930908,0.110553,0.433291
1067551.000000,313.340698,0.110553,0.148056
1019091.000000,303.040894,0.299423,0.122306
969840.000000,298.167786,0.299423,0.166766
918117.000000,302.582275,0.303984,0.192279
868469.000000,298.636566,0.303984,0.294960
820988.000000,289.590851,0.434002,0.472578
775579.000000,277.866608,0.434002,0.024883
729713.000000,272.673187,0.603452,0.290349
682040.000000,276.100555,0.603452,0.604308
631943.000000,286.646667,0.463850,0.618705
581081.000000,296.072662,0.463850,0.642278
529924.000000,302.806610,0.302223,0.467311
478973.000000,306.375671,0.302223,0.335586
426938.000000,311.715942,0.213012,0.393986
374419.000000,316.777771,0.213012,0.246602
326459.000000,305.461365,0.275504,0.270203
279958.000000,292.477264,0.275504,0.168075
231888.000000,288.214081,0.448094,0.188218
179346.000000,299.342041,0.448094,0.371127
123409.000000,317.505249,0.155008,0.526298
69300.000000,324.110443,0.155008,0.172492
18522.000000,317.780029,0.152082,0.232185
2066925.000000,306.889526,0.152082,0.065978
2017218.000000,302.116119,0.308700,0.176340
1965824.000000,303.702667,0.308700,0.317107
1916089.000000,299.311371,0.336754,0.306970
1868486.000000,289.963440,0.336754,0.075754
1822640.000000,278.940338,0.540675,-0.017713
1775697.000000,276.378845,0.540675,0.565810
1726210.000000,284.027771,0.489961,0.541728
1675403.000000,293.903961,0.489961,0.605947
1624023.000000,302.133911,0.308878,0.528834
1572609.000000,307.051239,0.308878,0.403279
1521640.000000,308.345001,0.246684,0.400543
1469176.000000,313.484222,0.246684,0.268993
1418066.000000,312.278137,0.207229,0.360149
1369231.000000,304.253448,0.207229,0.177369
1321950.000000,293.865356,0.391419,0.216872
1273362.000000,290.788147,0.391419,0.428314
1220789.000000,300.988403,0.320178,0.645794
1165807.000000,315.398132,0.320178,0.351903
1112631.000000,319.253082,0.137339,0.239275
1062692.000000,311.727264,0.137339,0.141254
1014051.000000,302.586792,0.303976,0.143173
964512.000000,299.098511,0.303976,0.087830
912926.000000,303.191498,0.297897,0.344670
864094.000000,296.896118,0.297897,0.212025
817205.000000,286.507813,0.464869,0.289871
771906.000000,275.277557,0.464869,0.340500
725599.000000,272.192627,0.608299,0.360648
677471.000000,277.378784,0.608299,0.543388
626964.000000,289.209839,0.438234,0.746861
576258.000000,297.816040,0.438234,0.553360
525512.000000,302.896606,0.301338,0.542227
474790.000000,305.585236,0.301338,0.307374
422976.000000,310.111847,0.229084,0.369050
370648.000000,314.580200,0.229084,0.251085
322658.000000,303.990967,0.290253,0.349515
276023.000000,292.236450,0.290253,0.273215
227808.000000,289.011047,0.440162,0.323159
175271.000000,300.233673,0.440162,0.394951
119498.000000,317.542999,0.154667,0.525716
65561.000000,323.337738,0.154667,0.281527
14831.000000,316.873535,0.161193,0.464227
2063007.000000,306.943970,0.161193,0.110855
2013064.000000,303.103333,0.298864,0.193876
1961759.000000,304.336670,0.298864,0.063186
1912444.000000,298.618439,0.343727,0.280023
1865449.000000,287.517029,0.343727,-0.061305
1819767.000000,276.537994,0.564766,0.361599
1772544.000000,275.463562,0.564766,0.527722
1722612.000000,284.857422,0.481723,0.652779
1671571.000000,295.455109,0.481723,0.198812
1620292.000000,303.182098,0.298445,0.555884
1569083.000000,307.242584,0.298445,0.316584
1518298.000000,307.821259,0.251975,0.174212
1466123.000000,312.004425,0.251975,0.274456
1415235.000000,310.366272,0.226421,0.438913
1366407.000000,302.922913,0.226421,0.107459
1319154.000000,293.245361,0.397698,0.212084
1270163.000000,292.157043,0.397698,0.053853
1217563.000000,302.416565,0.305961,0.472202
1162709.000000,316.028076,0.305961,0.368706
1109781.000000,318.718201,0.142758,0.279801
1059937.000000,310.822662,0.142758,0.108938
1011117.000000,302.416718,0.305749,0.079306
961443.000000,299.498474,0.305749,0.217735
909865.000000,303.606781,0.293812,0.094247
861261.000000,296.697021,0.293812,0.230613
814684.000000,285.380219,0.476224,0.500640
769441.000000,274.132874,0.476224,0.193137
723039.000000,271.546417,0.614846,0.423227
674500.000000,278.267670,0.614846,0.618825
623817.000000,290.532257,0.425083,0.715275
573136.000000,298.867584,0.425083,0.575631
522525.000000,303.293915,0.297433,0.647158
471898.000000,305.481659,0.297433,0.313546
420131.000000,309.639893,0.233877,0.393792
367884.000000,313.610687,0.233877,0.293868
319771.000000,303.548309,0.294757,0.322215
272914.000000,292.730377,0.294757,0.258911
224456.000000,290.382629,0.426510,0.291176
171740.000000,301.902039,0.426510,0.392358
116178.000000,317.951263,0.150644,0.540605
62536.000000,322.356842,0.150644,0.245735
11753.000000,315.993103,0.170066,0.124456
2059775.000000,306.688812,0.170066,0.112037
2009390.000000,304.285828,0.287096,0.126059
1957960.000000,305.687653,0.287096,0.156266
1908901.000000,298.860199,0.341364,0.232556
1861950.000000,287.444214,0.341364,0.271060
1816409.000000,275.876526,0.571442,0.357403
1769042.000000,275.146759,0.571442,0.494982
1718861.000000,285.151733,0.478838,0.702099
1667548.000000,296.556488,0.478838,0.539743
1616136.000000,304.566528,0.284644,0.586919
1564975.000000,308.162903,0.284644,0.352401
1514320.000000,308.012177,0.250108,0.495145
1462232.000000,311.594971,0.250108,0.280775
1411612.000000,308.974854,0.240391,0.099850
1362760.000000,301.799805,0.240391,0.162087
1315228.000000,293.370178,0.396504,0.245101
1265887.000000,293.577393,0.396504,0.271795
1213127.000000,304.157684,0.288588,0.474069
1158383.000000,316.846863,0.288588,0.374992
1105788.000000,317.986725,0.150117,0.228380
1056100.000000,309.533661,0.150117,0.104704
1006994.000000,302.203064,0.307932,0.121751
956895.000000,300.700531,0.307932,0.232133
905151.000000,305.024353,0.279669,0.323785
856801.000000,297.074463,0.279669,0.248200
810575.000000,284.522827,0.484839,0.264730
765616.000000,272.514832,0.484839,0.356285
718861.000000,271.240479,0.617950,0.518218
669748.000000,279.661133,0.617950,0.685743
618721.000000,292.526978,0.405160,0.619596
567831.000000,301.014526,0.405160,0.474711
517375.000000,304.394806,0.286438,0.254759
466783.000000,306.062958,0.286438,0.340684
415137.000000,309.346649,0.236826,0.337089
363116.000000,312.068878,0.236826,0.292654
315021.000000,302.049255,0.309779,0.255362
267800.000000,292.819794,0.309779,0.233009
218664.000000,292.827637,0.402067,0.382579
165525.000000,305.213715,0.402067,0.335632
110187.000000,319.528992,0.134858,0.422480
56985.000000,321.745941,0.134858,0.186499
6482.000000,314.194427,0.188062,0.209700
2054111.000000,306.259277,0.188062,0.120869
2003325.000000,305.178528,0.278169,0.179334
1951844.000000,306.554932,0.278169,0.200576
1903100.000000,298.774780,0.342219,0.190738
1856597.000000,286.196777,0.342219,0.154437
1811103.000000,274.861572,0.581602,0.319062
1763544.000000,274.836060,0.581602,0.432256
1712804.000000,286.294708,0.467408,0.679776
1661069.000000,298.463867,0.467408,0.516647
1609538.000000,306.224365,0.268049,0.451603
1558568.000000,308.772614,0.268049,0.281332
1507901.000000,308.517731,0.245030,0.298796
1455761.000000,311.857544,0.245030,0.234439
1405345.000000,308.117065,0.248956,0.358748
1356553.000000,300.495880,0.248956,0.126577
1308531.000000,293.751740,0.392672,0.216282
1258441.000000,296.269043,0.392672,0.528704
1205282.000000,307.517761,0.254936,0.469746
1150900.000000,318.139984,0.254936,0.275084
1099100.000000,316.284454,0.167106,0.317730
1049750.000000,306.884552,0.167106,0.067637
1000275.000000,301.162354,0.318316,0.141852
949941.000000,300.627167,0.318316,0.119876
898244.000000,304.769775,0.282194,0.482606
850324.000000,295.927734,0.282194,0.165655
804589.000000,282.631042,0.503755,0.183046
759817.000000,270.926392,0.503755,0.292370
713091.000000,270.033966,0.630025,0.459395
663313.000000,280.726349,0.630025,0.780634
611967.000000,294.070435,0.389720,0.559876
560798.000000,302.930695,0.389720,0.435509
510426.000000,305.651978,0.273848,0.435929
459710.000000,307.546783,0.273848,0.386680
408311.000000,309.616852,0.234103,0.322905
356906.000000,309.812500,0.234103,0.211705
308975.000000,299.436951,0.335908,0.443684
261494.000000,291.488983,0.335908,0.234002
211761.000000,293.802429,0.392315,0.280889
157885.000000,308.507019,0.392315,0.173495
102951.000000,320.933868,0.120791,0.450977
50414.000000,320.812775,0.120791,0.562427
887.000000,310.458557,0.225440,0.121733
2048437.000000,303.593292,0.225440,0.221564
1997053.000000,305.094177,0.279033,0.241971
1945503.000000,306.962067,0.279033,0.321425
1896936.000000,298.987335,0.340111,0.264134
1850761.000000,285.913208,0.340111,0.148786
1805558.000000,274.248749,0.587754,0.292743
1757990.000000,274.616516,0.587754,0.428652
1707268.000000,285.907135,0.471312,0.544400
1655518.000000,298.014282,0.471312,0.557827
1603589.000000,307.148926,0.258822,0.538122
1552518.000000,309.935791,0.258822,0.268706
1501783.000000,309.890869,0.231304,0.480913
1450020.000000,311.748688,0.231304,0.277959
1400167.000000,306.258301,0.267567,0.462543
1351727.000000,297.832794,0.267567,0.026395
1303523.000000,292.202240,0.408206,0.232515
1252778.000000,297.188049,0.408206,0.072931
1199026.000000,310.269012,0.227435,0.538719
1144840.000000,319.862701,0.227435,0.426223
1093601.000000,316.043427,0.169531,0.388956
1044952.000000,304.604126,0.169531,0.186426
995650.000000,298.829681,0.341680,0.214522
944969.000000,299.845032,0.341680,0.179874
892840.000000,305.283661,0.277087,0.322605
844712.000000,297.176178,0.277087,0.252377
799045.000000,283.760162,0.492484,0.215658
754266.000000,272.135406,0.492484,0.541184
707905.000000,269.867096,0.631716,0.416808
658232.000000,279.901123,0.631716,0.453795
606688.000000,293.605377,0.394398,0.674942
555072.000000,303.766296,0.394398,0.508709
504496.000000,307.021240,0.260169,0.685769
453578.000000,309.441650,0.260169,0.290387
402393.000000,310.582428,0.224451,0.371497
351812.000000,307.745026,0.224451,0.258858
304282.000000,296.348419,0.366828,0.357971
256552.000000,289.669403,0.366828,0.216753
205843.000000,295.489716,0.375460,0.088632
151139.000000,312.369537,0.375460,0.458209
96249.000000,323.852142,0.091597,0.325051
44279.000000,321.301941,0.091597,0.291303
2092356.000000,309.272308,0.237303,0.153468
2042902.000000,301.921600,0.237303,0.194001
1991219.000000,304.353821,0.286444,-0.064514
1939571.000000,306.355652,0.286444,0.407304
1891040.000000,298.558624,0.344410,0.213238
1844927.000000,285.849365,0.344410,0.188999
1799741.000000,274.720612,0.583043,0.417201
1752117.000000,275.408020,0.583043,0.460035
1701422.000000,286.170227,0.468685,0.700921
1649490.000000,298.243958,0.468685,0.549843
1597355.000000,307.439514,0.255918,0.542936
1545910.000000,311.171722,0.255918,0.089963
1494791.000000,312.213806,0.208053,0.218102
1443433.000000,312.371490,0.208053,0.329812
1393944.000000,305.516418,0.274972,0.076328
1346205.000000,294.767914,0.274972,0.202009
1297770.000000,290.197205,0.428262,0.293587
1246351.000000,297.526978,0.428262,0.311711
1191862.000000,312.868927,0.201416,0.502366
1137636.000000,322.130737,0.201416,0.482615
1086995.000000,316.177765,0.168166,-0.155647
1038722.000000,303.645996,0.168166,0.277085
989448.000000,297.762024,0.352346,0.076416
938733.000000,298.730225,0.352346,0.320289
886824.000000,303.302002,0.296913,0.342098
838636.000000,295.996979,0.296913,0.380166
793026.000000,283.235626,0.497744,0.311366
748068.000000,273.072723,0.497744,0.350439
701758.000000,270.836273,0.622030,0.421462
652036.000000,280.575806,0.622030,0.538993
600518.000000,293.463257,0.395825,0.748736
548527.000000,304.333374,0.395825,0.487932
497579.000000,308.460236,0.245771,0.468446
446204.000000,312.043182,0.245771,0.320289
394867.000000,313.314362,0.197096,0.152695
345410.000000,306.355530,0.197096,0.176245
298284.000000,293.808624,0.392216,0.254270
250327.000000,288.110382,0.392216,0.291296
198793.000000,296.539886,0.364937,0.430022
143414.000000,315.072632,0.364937,0.442201
88523.000000,325.955231,0.070525,0.513759
36991.000000,321.773254,0.070525,0.126039
2085557.000000,308.467529,0.245317,0.034726
2036331.000000,300.583954,0.245317,0.123968
1984659.000000,302.981537,0.300147,0.062112
1933211.000000,304.387695,0.300147,0.312137
1884657.000000,297.252686,0.357463,0.170848
1838524.000000,285.408539,0.357463,0.222136
1793236.000000,275.372070,0.576515,0.529269
1745417.000000,276.926514,0.576515,0.502446
1694893.000000,286.666138,0.463708,0.529483
1642958.000000,298.152344,0.463708,0.547860
1590461.000000,308.085480,0.249434,0.433411
1538810.000000,312.143005,0.249434,0.306948
1487452.000000,313.720856,0.192943,0.251034
1436235.000000,313.198608,0.192943,0.382354
1387430.000000,304.391754,0.286190,-0.137176
1340413.000000,291.862152,0.286190,0.286201
1291854.000000,288.260681,0.447618,0.138072
1239705.000000,298.080322,0.447618,0.256473
1184619.000000,314.828400,0.181793,0.512304
1130469.000000,323.223572,0.181793,0.366565
1080254.000000,315.909119,0.170826,0.238647
1032228.000000,302.995056,0.170826,0.099881
983322.000000,296.219543,0.367760,0.235034
932164.000000,298.910278,0.367760,0.292676
880846.000000,301.306671,0.316875,0.339770
832499.000000,294.880859,0.316875,0.473862
786979.000000,282.463623,0.505481,0.379925
742029.000000,273.046478,0.505481,0.342393
695720.000000,271.279297,0.617612,0.433072
646109.000000,280.665558,0.617612,0.538308
594710.000000,292.948181,0.400993,0.740596
542711.000000,303.655853,0.400993,0.624452
491665.000000,308.137177,0.249022,0.385721
440022.000000,312.741943,0.249022,0.278759
388569.000000,314.568939,0.184559,0.241358
339837.000000,305.439911,0.184559,0.150531
293190.000000,291.877380,0.411556,0.164486
245283.000000,286.513458,0.411556,0.317626
193202.000000,296.890137,0.361459,0.449005
137371.000000,316.539581,0.361459,0.413717
82559.000000,326.738892,0.062704,0.342715
31455.000000,321.262115,0.062704,0.060202
2080368.000000,307.323975,0.256780,-0.059660
2031256.000000,299.558502,0.256780,0.138482
1979460.000000,302.529938,0.304695,-0.004613
1928420.000000,302.557556,0.304695,0.271156
1879877.000000,295.710571,0.372932,0.229943
1833659.000000,284.610443,0.372932,0.304806
1788177.000000,275.742401,0.572856,0.322414
1740175.000000,278.067383,0.572856,0.474280
1689684.000000,287.579620,0.454608,0.638604
1637906.000000,298.256409,0.454608,0.688227
1585448.000000,307.762207,0.252704,0.503537
1534072.000000,310.889526,0.252704,0.341579
1482344.000000,313.936340,0.190824,0.224493
1430907.000000,314.151245,0.190824,0.057052
1382224.000000,304.943298,0.280705,0.145134
1335315.000000,292.178009,0.280705,0.172597
1286794.000000,288.369110,0.446563,0.147416
1234315.000000,298.824707,0.446563,0.529700
1179038.000000,315.530304,0.174796,0.546336
1124925.000000,323.338440,0.174796,0.157000
1074817.000000,315.725555,0.172686,0.061753
1026827.000000,303.072784,0.172686,0.077602
977915.000000,296.585602,0.364120,-0.016023
926491.000000,300.036774,0.364120,0.029106
875728.000000,300.134918,0.328625,0.392803
827502.000000,293.307220,0.328625,0.325145
782045.000000,281.007446,0.520090,0.266480
736683.000000,273.395264,0.520090,0.419507
689764.000000,273.845612,0.591970,0.478722
640010.000000,283.189697,0.591970,0.403112
588798.000000,294.171600,0.388768,0.794591
537109.000000,303.095520,0.388768,0.529342
485882.000000,307.837860,0.252027,0.520924
433943.000000,313.008362,0.252027,0.340998
381954.000000,316.424194,0.165999,0.266200
333764.000000,305.540649,0.165999,0.159934
287287.000000,291.808136,0.412242,0.124289
239203.000000,287.152985,0.412242,0.248761
186763.000000,298.172882,0.348613,0.521776
130510.000000,318.144073,0.348613,0.432350
75838.000000,326.894714,0.061126,0.070725
24788.000000,320.838989,0.061126,0.204566
2073508.000000,307.763824,0.252357,0.055005
2024151.000000,300.996521,0.252357,0.224286
1972544.000000,303.035217,0.299613,0.254014
1922000.000000,301.091248,0.299613,0.219425
1873733.000000,293.398529,0.396045,0.246880
1827618.000000,282.362274,0.396045,0.353388
1781483.000000,276.259888,0.567669,0.346015
1732670.000000,281.417877,0.567669,0.447839
1682173.000000,290.469910,0.425664,0.829642
1630530.000000,300.063385,0.425664,0.524267
1578424.000000,307.702301,0.253263,0.488999
1527247.000000,309.743469,0.253263,0.285205
1475256.000000,313.385101,0.196302,0.341109
1423819.000000,313.521606,0.196302,0.273042
1375131.000000,304.725159,0.282854,0.088521
1328059.000000,293.101654,0.282854,0.225481
1279568.000000,289.365143,0.436560,0.253046
1227059.000000,299.572418,0.436560,0.522893
1171723.000000,315.727875,0.172776,0.422520
1118007.000000,321.663788,0.172776,0.109899
1068033.000000,313.843933,0.191477,0.131633
1019813.000000,302.649933,0.191477,0.193692
970702.000000,297.376190,0.356180,0.100466
918994.000000,301.887695,0.356180,0.309281
869305.000000,298.318848,0.346770,0.322400
821662.000000,289.903931,0.346770,0.379850
776294.000000,278.075043,0.549428,0.282218
730434.000000,272.866577,0.549428,0.450376
682725.000000,276.353729,0.566877,0.579861
632458.000000,287.254364,0.566877,0.438633
581597.000000,296.418396,0.366267,0.693035
530413.000000,303.044708,0.366267,0.253527
479451.000000,306.539612,0.264989,0.395780
427497.000000,311.548859,0.264989,0.289918
374933.000000,316.812836,0.162089,0.268316
326961.000000,305.482788,0.162089,0.152852
280471.000000,292.414978,0.406143,0.127373
232459.000000,287.934967,0.406143,0.286507
179985.000000,298.941162,0.340892,0.395839
123951.000000,317.551239,0.340892,0.470665
69723.000000,324.549957,0.084558,0.369289
18827.000000,318.519745,0.084558,0.179078
2067202.000000,307.456909,0.255414,0.045494
2017530.000000,302.308350,0.255414,0.339860
1966176.000000,303.621735,0.293730,0.214878
1916482.000000,299.086823,0.293730,0.276580
1868803.000000,290.003754,0.430010,0.191263
1822890.000000,279.129456,0.430010,0.093742
1776176.000000,275.792389,0.572365,0.458372
1726757.000000,283.347443,0.572365,0.805095
1676069.000000,292.993530,0.400424,0.748619
1624674.000000,301.529175,0.400424,0.488225
1573090.000000,307.225372,0.258033,0.456177
1522167.000000,308.391602,0.258033,0.369752
1469990.000000,312.714996,0.203010,0.240747
1418989.000000,311.489716,0.203010,0.217580
1370180.000000,303.747742,0.292645,0.003903
1323122.000000,292.951202,0.292645,0.204213
1274385.000000,290.707153,0.423144,0.294076
1221768.000000,301.109863,0.423144,0.414158
1166739.000000,315.682037,0.173238,0.410572
1113551.000000,319.606262,0.173238,0.314241
1063635.000000,311.970032,0.210238,0.156469
1015048.000000,302.554260,0.210238,0.209388
965698.000000,298.430115,0.345653,-0.012582
914172.000000,302.543030,0.345653,0.127331
865168.000000,297.033478,0.359649,0.226873
818133.000000,287.114471,0.359649,0.349341
772825.000000,275.816986,0.572056,0.403191
726537.000000,272.594421,0.572056,0.517557
678388.000000,277.825562,0.552192,0.543912
627955.000000,289.254822,0.552192,0.468378
577262.000000,297.702515,0.353446,0.731383
526359.000000,303.230957,0.353446,0.642651
475605.000000,305.912628,0.271285,0.145790
423603.000000,310.899109,0.271285,0.387186
371127.000000,315.619843,0.174057,0.228005
323114.000000,304.728241,0.174057,0.258959
276465.000000,292.639038,0.403939,0.106872
228380.000000,288.738007,0.403939,0.294923
176073.000000,299.208984,0.338247,0.577953
120288.000000,316.828003,0.338247,0.418158
66172.000000,323.494324,0.095159,0.206212
15492.000000,316.869110,0.095159,0.400164
2063710.000000,306.842224,0.261611,0.015068
2013828.000000,302.821075,0.261611,0.302394
1962524.000000,304.120422,0.288788,0.232086
1913178.000000,298.543091,0.288788,0.302579
1866008.000000,287.976959,0.450343,0.144007
1820218.000000,277.210846,0.450343,0.191231
1773120.000000,275.588562,0.574471,0.435875
1723389.000000,284.276001,0.574471,0.588103
1672426.000000,294.812012,0.382288,0.691529
1621009.000000,303.174072,0.382288,0.500346
1569618.000000,307.827301,0.252057,0.516955
1518856.000000,308.193634,0.252057,0.420765
1466711.000000,312.161682,0.208592,0.260203
1415692.000000,310.892761,0.208592,0.332018
1366872.000000,303.249084,0.297685,0.147168
1319644.000000,293.278137,0.297685,0.263371
1270765.000000,291.672333,0.413536,0.240617
1218243.000000,301.709930,0.413536,0.616465
1163385.000000,315.535065,0.174753,0.407285
1110391.000000,318.700867,0.174753,0.358103
1060628.000000,310.669373,0.223304,0.108621
1011808.000000,302.385345,0.223304,0.122365
962071.000000,299.748291,0.332517,0.125044
910407.000000,304.024567,0.332517,0.357892
861794.000000,296.908203,0.360949,0.251926
815106.000000,285.829865,0.360949,0.396666
769906.000000,274.360260,0.586685,0.466263
723566.000000,271.539459,0.586685,0.459251
675175.000000,277.757355,0.552936,0.339633
624454.000000,290.241638,0.552936,0.782310
573745.000000,298.693390,0.343589,0.638765
523191.000000,302.966888,0.343589,0.338509
472539.000000,305.326874,0.277201,0.453099
420704.000000,309.787415,0.277201,0.370386
368313.000000,314.231110,0.188016,-0.006373
320202.000000,303.999512,0.188016,0.176526
273365.000000,292.935699,0.401041,0.185969
224982.000000,290.209045,0.401041,0.120706
172204.000000,301.893433,0.311444,0.449772
116689.000000,317.757019,0.311444,0.406624
62959.000000,322.508911,0.105065,0.292426
12363.000000,315.555237,0.105065,0.454239
2060185.000000,307.026154,0.259822,0.092777
2010057.000000,303.764771,0.259822,0.282655
1958673.000000,305.199432,0.278037,0.201910
1909529.000000,298.767670,0.278037,0.219407
1862470.000000,287.814056,0.452013,0.149285
1816801.000000,276.540894,0.452013,0.433326
1769523.000000,275.354614,0.576854,0.405931
1719281.000000,285.454712,0.576854,0.628979
1668080.000000,296.380493,0.366631,0.498213
1616680.000000,304.302673,0.366631,0.494421
1565476.000000,308.039063,0.249965,0.188965
1514796.000000,307.958862,0.249965,0.331637
1462620.000000,311.807190,0.212166,0.284013
1411869.000000,309.521240,0.212166,0.207412
1362854.000000,302.668304,0.303528,-0.113947
1315351.000000,293.854218,0.303528,0.282306
1265961.000000,294.006012,0.390211,0.210328
1213359.000000,303.863861,0.390211,0.331651
1158569.000000,316.711823,0.162985,0.425546
1105999.000000,317.811920,0.162985,0.082872
1056272.000000,309.457581,0.235433,0.132790
1007300.000000,301.746887,0.235433,0.096088
957137.000000,300.610107,0.323902,-0.002366
905360.000000,305.029877,0.323902,0.300535
856964.000000,297.212158,0.357909,0.215207
810729.000000,284.644470,0.357909,0.436150
765738.000000,272.666016,0.603644,0.040682
719003.000000,271.242767,0.603644,0.561639
669921.000000,279.533966,0.535169,0.621899
618884.000000,292.428680,0.535169,0.746492
568027.000000,300.806732,0.322433,0.567362
517481.000000,304.509705,0.322433,0.515357
466944.000000,305.955780,0.270883,0.359807
415330.000000,309.160187,0.270883,0.309767
363316.000000,311.913757,0.211184,0.262929
315152.000000,302.161316,0.211184,0.192039
267866.000000,293.090607,0.399485,0.177403
218919.000000,292.431976,0.399485,0.531146
165550.000000,305.601807,0.274317,0.358262
110310.000000,319.481293,0.274317,0.346391
57009.000000,322.013672,0.109978,0.333418
6783.000000,313.591370,0.109978,0.282219
2054368.000000,305.975098,0.270304,0.158536
2003551.000000,305.077209,0.270304,0.212465
1951970.000000,306.811920,0.261868,0.201401
1903339.000000,298.561310,0.261868,0.201886
1856805.000000,286.161987,0.468505,0.135188
1811290.000000,274.879303,0.468505,0.365185
1763816.000000,274.602875,0.584351,0.392478
1713120.000000,286.019531,0.584351,0.665780
1661539.000000,297.831299,0.352088,0.580403
1609980.000000,305.891541,0.352088,0.434910
1558809.000000,309.235809,0.237951,0.170493
1508182.000000,308.730164,0.237951,0.389536
1456159.000000,311.640015,0.213792,0.222416
1405879.000000,307.574097,0.213792,0.271482
1357156.000000,299.990906,0.330283,0.047089
1309231.000000,293.189026,0.330283,0.265210
1259142.000000,295.981903,0.370414,0.215847
1206064.000000,307.134979,0.370414,0.406068
1151665.000000,317.967438,0.150378,0.408326
1099727.000000,316.629303,0.150378,0.316013
1050423.000000,307.040527,0.259577,0.026592
1001072.000000,300.983734,0.259577,0.289104
950514.000000,301.255859,0.317411,0.113313
898673.000000,305.684753,0.317411,0.379950
850520.000000,297.246765,0.357530,0.250976
804635.000000,283.923737,0.357530,0.294464
759939.000000,271.444244,0.615841,0.246126
713150.000000,270.412018,0.615841,0.494460
663716.000000,279.796967,0.532515,0.785413
612439.000000,293.127869,0.532515,0.499422
561299.000000,302.177094,0.308692,0.543485
510781.000000,305.538147,0.308692,0.451136
460092.000000,307.374939,0.256640,0.371027
408682.000000,309.539948,0.256640,0.266359
357318.000000,309.674683,0.233546,0.194627
309319.000000,299.614868,0.233546,0.220413
261750.000000,291.961945,0.410754,0.170824
212051.000000,294.105957,0.410754,0.436398
158151.000000,308.722900,0.243057,0.434611
103303.000000,320.782166,0.243057,0.367774
50661.000000,320.990601,0.120170,0.263842
1118.000000,310.624512,0.120170,0.124745
2048694.000000,303.670563,0.293334,0.189620
1997262.000000,305.350800,0.293334,0.250319
1945673.000000,307.269836,0.257268,0.281078
1897216.000000,298.855316,0.257268,0.259213
1851074.000000,285.656799,0.473542,0.168367
1805799.000000,274.238312,0.473542,0.382344
1758268.000000,274.483429,0.585531,0.400918
1707536.000000,285.874542,0.585531,0.542517
1655806.000000,297.962036,0.350765,0.551637
1604082.000000,306.434418,0.350765,0.444888
1553015.000000,309.434692,0.235944,0.375475
1502159.000000,309.900635,0.235944,0.136356
1450475.000000,311.544800,0.214728,0.305884
1400624.000000,306.154907,0.214728,0.237605
1352335.000000,297.368011,0.356522,0.176015
1304193.000000,291.774353,0.356522,0.274244
1253510.000000,296.788483,0.362349,0.232594
1199760.000000,310.056915,0.362349,0.524589
1145541.000000,319.845947,0.131576,0.463663
1094394.000000,315.737946,0.131576,0.264367
1045536.000000,304.959625,0.280390,0.191671
996210.000000,299.217529,0.280390,0.211785
945408.000000,300.501770,0.324964,0.365743
893280.000000,305.798370,0.324964,0.413807
845140.000000,297.485809,0.355148,0.326762
799457.000000,283.870331,0.355148,0.487229
754784.000000,271.805878,0.612229,0.256309
708441.000000,269.508850,0.612229,0.464588
658921.000000,279.163086,0.538866,0.746231
607459.000000,292.936066,0.538866,0.581064
555921.000000,303.151886,0.298946,0.559137
505388.000000,306.524109,0.298946,0.492508
454539.000000,308.877899,0.241597,0.306427
403293.000000,310.379669,0.241597,0.390575
352592.000000,308.057617,0.249720,0.211426
304943.000000,297.025024,0.249720,0.322517
257104.000000,290.606812,0.424322,0.160399
206723.000000,295.141541,0.424322,0.231424
152044.000000,311.991821,0.210352,0.290415
97243.000000,323.245758,0.210352,0.372915
45196.000000,321.071991,0.119339,0.554142
2093174.000000,309.413025,0.119339,0.110734
2043713.000000,302.084106,0.309197,0.233934
1992164.000000,304.079956,0.309197,-0.011533
1940537.000000,306.160736,0.268369,0.369375
1891953.000000,298.602661,0.268369,0.269757
1845757.000000,286.076538,0.469350,0.034628
1800546.000000,274.869019,0.469350,0.497056
1752930.000000,275.430084,0.576061,0.434074
1702315.000000,285.944580,0.576061,0.576035
1650461.000000,297.915497,0.351227,0.671691
