lut_index,lut_raw21,ideal_raw21,corr_error_counts,corr_error_deg
672,676064,688128,-12064,-2.0709228515625
673,677068,689152,-12084,-2.07435607910156
674,678070,690176,-12106,-2.07813262939453
675,679093,691200,-12107,-2.07830429077148
676,680104,692224,-12120,-2.08053588867188
677,681087,693248,-12161,-2.08757400512695
678,682094,694272,-12178,-2.09049224853516
679,683094,695296,-12202,-2.09461212158203
680,684110,696320,-12210,-2.09598541259766
681,685133,697344,-12211,-2.09615707397461
682,686149,698368,-12219,-2.09753036499023
683,687160,699392,-12232,-2.09976196289062
684,688178,700416,-12238,-2.10079193115234
685,689199,701440,-12241,-2.1013069152832
686,690231,702464,-12233,-2.09993362426758
687,691275,703488,-12213,-2.09650039672852
688,692344,704512,-12168,-2.08877563476562
689,693405,705536,-12131,-2.08242416381836
690,694460,706560,-12100,-2.07710266113281
691,695511,707584,-12073,-2.07246780395508
692,696571,708608,-12037,-2.06628799438477
693,697641,709632,-11991,-2.05839157104492
694,698741,710656,-11915,-2.04534530639648
695,699855,711680,-11825,-2.0298957824707
696,700943,712704,-11761,-2.0189094543457
697,702059,713728,-11669,-2.00311660766602
698,703191,714752,-11561,-1.98457717895508
699,704345,715776,-11431,-1.96226119995117
700,705519,716800,-11281,-1.9365119934082
701,706691,717824,-11133,-1.91110610961914
702,707859,718848,-10989,-1.88638687133789
703,709038,719872,-10834,-1.85977935791016
704,710203,720896,-10693,-1.83557510375977
705,711403,721920,-10517,-1.80536270141602
706,712577,722944,-10367,-1.77961349487305
707,713714,723968,-10254,-1.76021575927734
708,714847,724992,-10145,-1.74150466918945
709,715965,726016,-10051,-1.72536849975586
710,717105,727040,-9935,-1.7054557800293
711,718235,728064,-9829,-1.68725967407227
712,719332,729088,-9756,-1.67472839355469
713,720442,730112,-9670,-1.65996551513672
714,721518,731136,-9618,-1.65103912353516
715,722604,732160,-9556,-1.64039611816406
716,723720,733184,-9464,-1.62460327148438
717,724825,734208,-9383,-1.61069869995117
718,725950,735232,-9282,-1.59336090087891
719,727048,736256,-9208,-1.58065795898438
720,728143,737280,-9137,-1.5684700012207
721,729229,738304,-9075,-1.55782699584961
722,730308,739328,-9020,-1.54838562011719
723,731405,740352,-8947,-1.53585433959961
724,732500,741376,-8876,-1.52366638183594
725,733598,742400,-8802,-1.51096343994141
726,734693,743424,-8731,-1.49877548217773
727,735774,744448,-8674,-1.48899078369141
728,736862,745472,-8610,-1.47800445556641
729,737946,746496,-8550,-1.46770477294922
730,739064,747520,-8456,-1.45156860351562
731,740166,748544,-8378,-1.43817901611328
732,741248,749568,-8320,-1.42822265625
733,742310,750592,-8282,-1.42169952392578
734,743343,751616,-8273,-1.4201545715332
735,744386,752640,-8254,-1.41689300537109
736,745423,753664,-8241,-1.4146614074707
737,746446,754688,-8242,-1.41483306884766
738,747469,755712,-8243,-1.41500473022461
739,748474,756736,-8262,-1.41826629638672
740,749483,757760,-8277,-1.42084121704102
741,750498,758784,-8286,-1.42238616943359
742,751545,759808,-8263,-1.41843795776367
743,752607,760832,-8225,-1.41191482543945
744,753677,761856,-8179,-1.40401840209961
745,754770,762880,-8110,-1.39217376708984
746,755890,763904,-8014,-1.37569427490234
747,757035,764928,-7893,-1.35492324829102
748,758197,765952,-7755,-1.33123397827148
749,759409,766976,-7567,-1.2989616394043
750,760628,768000,-7372,-1.26548767089844
751,761844,769024,-7180,-1.23252868652344
752,763063,770048,-6985,-1.19905471801758
753,764305,771072,-6767,-1.1616325378418
754,765582,772096,-6514,-1.11820220947266
755,766845,773120,-6275,-1.07717514038086
756,768129,774144,-6015,-1.03254318237305
757,769398,775168,-5770,-0.990486145019531
758,770659,776192,-5533,-0.949802398681641
759,771934,777216,-5282,-0.906715393066406
760,773187,778240,-5053,-0.867404937744141
761,774469,779264,-4795,-0.823116302490234
762,775730,780288,-4558,-0.782432556152344
763,776946,781312,-4366,-0.749473571777344
764,778174,782336,-4162,-0.714454650878906
765,779362,783360,-3998,-0.686302185058594
766,780541,784384,-3843,-0.659694671630859
767,781697,785408,-3711,-0.637035369873047
768,782811,786432,-3621,-0.621585845947266
769,783946,787456,-3510,-0.602531433105469
770,785050,788480,-3430,-0.588798522949219
771,786131,789504,-3373,-0.579013824462891
772,787203,790528,-3325,-0.570774078369141
773,788264,791552,-3288,-0.564422607421875
774,789312,792576,-3264,-0.560302734375
775,790347,793600,-3253,-0.558414459228516
776,791393,794624,-3231,-0.554637908935547
777,792448,795648,-3200,-0.54931640625
778,793483,796672,-3189,-0.547428131103516
779,794508,797696,-3188,-0.547256469726562
780,795520,798720,-3200,-0.54931640625
781,796522,799744,-3222,-0.553092956542969
782,797531,800768,-3237,-0.555667877197266
783,798565,801792,-3227,-0.553951263427734
784,799625,802816,-3191,-0.547771453857422
785,800662,803840,-3178,-0.545539855957031
786,801727,804864,-3137,-0.538501739501953
787,802801,805888,-3087,-0.529918670654297
788,803878,806912,-3034,-0.520820617675781
789,805024,807936,-2912,-0.4998779296875
790,806169,808960,-2791,-0.479106903076172
791,807315,809984,-2669,-0.458164215087891
792,808464,811008,-2544,-0.43670654296875
793,809640,812032,-2392,-0.410614013671875
794,810829,813056,-2227,-0.382289886474609
795,812013,814080,-2067,-0.354824066162109
796,813199,815104,-1905,-0.327014923095703
797,814392,816128,-1736,-0.298004150390625
798,815552,817152,-1600,-0.274658203125
799,816759,818176,-1417,-0.243244171142578
800,817959,819200,-1241,-0.213031768798828
801,819150,820224,-1074,-0.184364318847656
802,820322,821248,-926,-0.158958435058594
803,821499,822272,-773,-0.132694244384766
804,822673,823296,-623,-0.106945037841797
805,823871,824320,-449,-0.0770759582519531
806,825076,825344,-268,-0.0460052490234375
807,826287,826368,-81,-0.0139045715332031
808,827455,827392,63,0.0108146667480469
809,828629,828416,213,0.0365638732910156
810,829787,829440,347,0.0595664978027344
811,830955,830464,491,0.0842857360839844
812,832110,831488,622,0.106773376464844
813,833273,832512,761,0.130634307861328
814,834422,833536,886,0.152091979980469
815,835566,834560,1006,0.172691345214844
816,836691,835584,1107,0.190029144287109
817,837824,836608,1216,0.208740234375
818,838954,837632,1322,0.226936340332031
819,840070,838656,1414,0.242729187011719
820,841163,839680,1483,0.254573822021484
821,842242,840704,1538,0.264015197753906
822,843290,841728,1562,0.268135070800781
823,844320,842752,1568,0.2691650390625
824,845350,843776,1574,0.270195007324219
825,846355,844800,1555,0.266933441162109
826,847359,845824,1535,0.263500213623047
827,848340,846848,1492,0.256118774414062
828,849326,847872,1454,0.249595642089844
829,850307,848896,1411,0.242214202880859
830,851285,849920,1365,0.234317779541016
831,852271,850944,1327,0.227794647216797
832,853252,851968,1284,0.220413208007812
833,854221,852992,1229,0.210971832275391
834,855212,854016,1196,0.205307006835938
835,856204,855040,1164,0.199813842773438
836,857216,856064,1152,0.19775390625
837,858225,857088,1137,0.195178985595703
838,859261,858112,1149,0.197238922119141
839,860317,859136,1181,0.202732086181641
840,861380,860160,1220,0.209426879882812
841,862437,861184,1253,0.215091705322266
842,863486,862208,1278,0.219383239746094
843,864544,863232,1312,0.2252197265625
844,865606,864256,1350,0.231742858886719
845,866699,865280,1419,0.243587493896484
846,867799,866304,1495,0.256633758544922
847,868883,867328,1555,0.266933441162109
848,869957,868352,1605,0.275516510009766
849,871045,869376,1669,0.286502838134766
850,872175,870400,1775,0.304698944091797
851,873305,871424,1881,0.322895050048828
852,874435,872448,1987,0.341091156005859
853,875561,873472,2089,0.358600616455078
854,876668,874496,2172,0.372848510742188
855,877793,875520,2273,0.390186309814453
856,878914,876544,2370,0.406837463378906
857,880047,877568,2479,0.425548553466797
858,881167,878592,2575,0.442028045654297
859,882251,879616,2635,0.452327728271484
860,883360,880640,2720,0.4669189453125
861,884465,881664,2801,0.480823516845703
862,885567,882688,2879,0.494213104248047
863,886650,883712,2938,0.504341125488281
864,887743,884736,3007,0.516185760498047
865,888815,885760,3055,0.524425506591797
866,889871,886784,3087,0.529918670654297
867,890947,887808,3139,0.538845062255859
868,892026,888832,3194,0.548286437988281
869,893098,889856,3242,0.556526184082031
870,894139,890880,3259,0.559444427490234
871,895176,891904,3272,0.561676025390625
872,896183,892928,3255,0.558757781982422
873,897178,893952,3226,0.553779602050781
874,898203,894976,3227,0.553951263427734
875,899231,896000,3231,0.554637908935547
876,900230,897024,3206,0.550346374511719
877,901232,898048,3184,0.54656982421875
878,902225,899072,3153,0.541248321533203
879,903227,900096,3131,0.537471771240234
880,904234,901120,3114,0.534553527832031
881,905285,902144,3141,0.539188385009766
882,906333,903168,3165,0.543308258056641
883,907344,904192,3152,0.54107666015625
884,908328,905216,3112,0.534210205078125
885,909304,906240,3064,0.525970458984375
886,910290,907264,3026,0.519447326660156
887,911275,908288,2987,0.512752532958984
888,912275,909312,2963,0.508632659912109
889,913275,910336,2939,0.504512786865234
890,914232,911360,2872,0.493011474609375
891,915158,912384,2774,0.476188659667969
892,916092,913408,2684,0.460739135742188
893,917047,914432,2615,0.448894500732422
894,917996,915456,2540,0.436019897460938
895,918904,916480,2424,0.416107177734375
896,919825,917504,2321,0.398426055908203
897,920706,918528,2178,0.373878479003906
898,921598,919552,2046,0.351219177246094
899,922486,920576,1910,0.327873229980469
900,923406,921600,1806,0.310020446777344
901,924327,922624,1703,0.292339324951172
902,925249,923648,1601,0.274829864501953
903,926193,924672,1521,0.261096954345703
904,927179,925696,1483,0.254573822021484
905,928130,926720,1410,0.242042541503906
906,929118,927744,1374,0.235862731933594
907,930071,928768,1303,0.223674774169922
908,931066,929792,1274,0.218696594238281
909,932058,930816,1242,0.213203430175781
910,933060,931840,1220,0.209426879882812
911,934088,932864,1224,0.210113525390625
912,935120,933888,1232,0.21148681640625
913,936138,934912,1226,0.210456848144531
914,937196,935936,1260,0.216293334960938
915,938261,936960,1301,0.223331451416016
916,939347,937984,1363,0.233974456787109
917,940417,939008,1409,0.241870880126953
918,941502,940032,1470,0.252342224121094
919,942577,941056,1521,0.261096954345703
920,943632,942080,1552,0.26641845703125
921,944685,943104,1581,0.271396636962891
922,945736,944128,1608,0.276031494140625
923,946773,945152,1621,0.278263092041016
924,947801,946176,1625,0.278949737548828
925,948819,947200,1619,0.277919769287109
926,949842,948224,1618,0.277748107910156
927,950837,949248,1589,0.272769927978516
928,951834,950272,1562,0.268135070800781
929,952825,951296,1529,0.262470245361328
930,953817,952320,1497,0.256977081298828
931,954782,953344,1438,0.246849060058594
932,955754,954368,1386,0.237922668457031
933,956723,955392,1331,0.228481292724609
934,957709,956416,1293,0.221958160400391
935,958666,957440,1226,0.210456848144531
936,959654,958464,1190,0.204277038574219
937,960654,959488,1166,0.200157165527344
938,961649,960512,1137,0.195178985595703
939,962609,961536,1073,0.184192657470703
940,963585,962560,1025,0.175952911376953
941,964534,963584,950,0.163078308105469
942,965501,964608,893,0.153293609619141
943,966463,965632,831,0.142650604248047
944,967460,966656,804,0.138015747070312
945,968432,967680,752,0.12908935546875
946,969395,968704,691,0.118618011474609
947,970364,969728,636,0.109176635742188
948,971345,970752,593,0.101795196533203
949,972361,971776,585,0.100421905517578
950,973388,972800,588,0.100936889648438
951,974376,973824,552,0.094757080078125
952,975364,974848,516,0.0885772705078125
953,976341,975872,469,0.0805091857910156
954,977333,976896,437,0.0750160217285156
955,978338,977920,418,0.0717544555664062
956,979342,978944,398,0.0683212280273438
957,980363,979968,395,0.0678062438964844
958,981362,980992,370,0.0635147094726562
959,982371,982016,355,0.0609397888183594
960,983397,983040,357,0.0612831115722656
961,984436,984064,372,0.0638580322265625
962,985496,985088,408,0.070037841796875
963,986533,986112,421,0.0722694396972656
964,987575,987136,439,0.0753593444824219
965,988611,988160,451,0.0774192810058594
966,989662,989184,478,0.0820541381835938
967,990739,990208,531,0.0911521911621094
968,991808,991232,576,0.098876953125
969,992906,992256,650,0.111579895019531
970,993975,993280,695,0.119304656982422
971,995038,994304,734,0.125999450683594
972,996098,995328,770,0.132179260253906
973,997172,996352,820,0.140762329101562
974,998268,997376,892,0.153121948242188
975,999361,998400,961,0.164966583251953
976,1000423,999424,999,0.171489715576172
977,1001504,1000448,1056,0.1812744140625
978,1002560,1001472,1088,0.186767578125
979,1003664,1002496,1168,0.20050048828125
980,1004762,1003520,1242,0.213203430175781
981,1005887,1004544,1343,0.230541229248047
982,1006982,1005568,1414,0.242729187011719
983,1008054,1006592,1462,0.250968933105469
984,1009098,1007616,1482,0.254402160644531
985,1010186,1008640,1546,0.265388488769531
986,1011258,1009664,1594,0.273628234863281
987,1012347,1010688,1659,0.284786224365234
988,1013395,1011712,1683,0.288906097412109
989,1014425,1012736,1689,0.289936065673828
990,1015427,1013760,1667,0.286159515380859
991,1016445,1014784,1661,0.285129547119141
992,1017482,1015808,1674,0.287361145019531
993,1018524,1016832,1692,0.290451049804688
994,1019521,1017856,1665,0.285816192626953
995,1020523,1018880,1643,0.282039642333984
996,1021509,1019904,1605,0.275516510009766
997,1022497,1020928,1569,0.269336700439453
998,1023506,1021952,1554,0.266761779785156
999,1024524,1022976,1548,0.265731811523438
1000,1025533,1024000,1533,0.263156890869141
1001,1026547,1025024,1523,0.261440277099609
1002,1027549,1026048,1501,0.257663726806641
1003,1028546,1027072,1474,0.253028869628906
1004,1029536,1028096,1440,0.2471923828125
1005,1030527,1029120,1407,0.241527557373047
1006,1031540,1030144,1396,0.239639282226562
1007,1032554,1031168,1386,0.237922668457031
1008,1033581,1032192,1389,0.238437652587891
1009,1034635,1033216,1419,0.243587493896484
1010,1035674,1034240,1434,0.246162414550781
1011,1036736,1035264,1472,0.252685546875
1012,1037818,1036288,1530,0.262641906738281
1013,1038920,1037312,1608,0.276031494140625
1014,1040024,1038336,1688,0.289764404296875
1015,1041103,1039360,1743,0.299205780029297
1016,1042177,1040384,1793,0.307788848876953
1017,1043249,1041408,1841,0.316028594970703
1018,1044305,1042432,1873,0.321521759033203
1019,1045358,1043456,1902,0.326499938964844
1020,1046416,1044480,1936,0.33233642578125
1021,1047467,1045504,1963,0.336971282958984
1022,1048494,1046528,1966,0.337486267089844
1023,1049548,1047552,1996,0.342636108398438
1024,1050594,1048576,2018,0.346412658691406
1025,1051654,1049600,2054,0.352592468261719
1026,1052703,1050624,2079,0.356884002685547
1027,1053772,1051648,2124,0.364608764648438
1028,1054816,1052672,2144,0.3680419921875
1029,1055902,1053696,2206,0.378684997558594
1030,1056997,1054720,2277,0.390872955322266
1031,1058083,1055744,2339,0.401515960693359
1032,1059192,1056768,2424,0.416107177734375
1033,1060311,1057792,2519,0.432415008544922
1034,1061425,1058816,2609,0.447864532470703
1035,1062545,1059840,2705,0.464344024658203
1036,1063631,1060864,2767,0.474987030029297
1037,1064754,1061888,2866,0.491981506347656
1038,1065850,1062912,2938,0.504341125488281
1039,1066968,1063936,3032,0.520477294921875
1040,1068098,1064960,3138,0.538673400878906
1041,1069179,1065984,3195,0.548458099365234
1042,1070275,1067008,3267,0.560817718505859
1043,1071391,1068032,3359,0.576610565185547
1044,1072514,1069056,3458,0.593605041503906
1045,1073639,1070080,3559,0.610942840576172
1046,1074741,1071104,3637,0.624332427978516
1047,1075797,1072128,3669,0.629825592041016
1048,1076839,1073152,3687,0.632915496826172
1049,1077901,1074176,3725,0.639438629150391
1050,1078954,1075200,3754,0.644416809082031
1051,1080010,1076224,3786,0.649909973144531
1052,1081014,1077248,3766,0.646476745605469
1053,1082005,1078272,3733,0.640811920166016
1054,1082981,1079296,3685,0.632572174072266
1055,1083969,1080320,3649,0.626392364501953
1056,1084994,1081344,3650,0.626564025878906
1057,1085999,1082368,3631,0.623302459716797
1058,1086961,1083392,3569,0.612659454345703
1059,1087940,1084416,3524,0.604934692382812
1060,1088881,1085440,3441,0.590686798095703
1061,1089841,1086464,3377,0.579700469970703
1062,1090796,1087488,3308,0.567855834960938
1063,1091775,1088512,3263,0.560131072998047
1064,1092737,1089536,3201,0.549488067626953
1065,1093695,1090560,3135,0.538158416748047
1066,1094634,1091584,3050,0.523567199707031
1067,1095589,1092608,2981,0.511722564697266
1068,1096522,1093632,2890,0.496101379394531
1069,1097482,1094656,2826,0.485115051269531
1070,1098463,1095680,2783,0.477733612060547
1071,1099460,1096704,2756,0.473098754882812
1072,1100450,1097728,2722,0.467262268066406
1073,1101462,1098752,2710,0.465202331542969
1074,1102452,1099776,2676,0.459365844726562
1075,1103486,1100800,2686,0.461082458496094
1076,1104540,1101824,2716,0.466232299804688
1077,1105626,1102848,2778,0.476875305175781
1078,1106714,1103872,2842,0.487861633300781
1079,1107776,1104896,2880,0.494384765625
1080,1108816,1105920,2896,0.49713134765625
1081,1109885,1106944,2941,0.504856109619141
1082,1110969,1107968,3001,0.515155792236328
1083,1112073,1108992,3081,0.528888702392578
1084,1113173,1110016,3157,0.541934967041016
1085,1114245,1111040,3205,0.550174713134766
1086,1115293,1112064,3229,0.554294586181641
1087,1116349,1113088,3261,0.559787750244141
1088,1117435,1114112,3323,0.570430755615234
1089,1118528,1115136,3392,0.582275390625
1090,1119595,1116160,3435,0.589656829833984
1091,1120629,1117184,3445,0.591373443603516
1092,1121662,1118208,3454,0.592918395996094
1093,1122692,1119232,3460,0.593948364257812
1094,1123738,1120256,3482,0.597724914550781
1095,1124793,1121280,3513,0.603046417236328
1096,1125833,1122304,3529,0.605792999267578
1097,1126870,1123328,3542,0.608024597167969
1098,1127902,1124352,3550,0.609397888183594
1099,1128916,1125376,3540,0.607681274414062
1100,1129936,1126400,3536,0.60699462890625
1101,1130938,1127424,3514,0.603218078613281
1102,1131935,1128448,3487,0.598583221435547
1103,1132923,1129472,3451,0.592403411865234
1104,1133911,1130496,3415,0.586223602294922
1105,1134918,1131520,3398,0.583305358886719
1106,1135880,1132544,3336,0.572662353515625
1107,1136840,1133568,3272,0.561676025390625
1108,1137817,1134592,3225,0.553607940673828
1109,1138793,1135616,3177,0.545368194580078
1110,1139769,1136640,3129,0.537128448486328
1111,1140706,1137664,3042,0.522193908691406
1112,1141638,1138688,2950,0.506401062011719
1113,1142559,1139712,2847,0.488719940185547
1114,1143421,1140736,2685,0.460910797119141
1115,1144304,1141760,2544,0.43670654296875
1116,1145189,1142784,2405,0.412845611572266
1117,1146047,1143808,2239,0.384349822998047
1118,1146911,1144832,2079,0.356884002685547
1119,1147762,1145856,1906,0.327186584472656
1120,1148612,1146880,1732,0.297317504882812
1121,1149465,1147904,1561,0.267963409423828
1122,1150323,1148928,1395,0.239467620849609
1123,1151204,1149952,1252,0.214920043945312
1124,1152059,1150976,1083,0.185909271240234
1125,1152930,1152000,930,0.159645080566406
1126,1153804,1153024,780,0.133895874023438
1127,1154687,1154048,639,0.109691619873047
1128,1155549,1155072,477,0.0818824768066406
1129,1156486,1156096,390,0.0669479370117188
1130,1157418,1157120,298,0.0511550903320312
1131,1158341,1158144,197,0.0338172912597656
1132,1159271,1159168,103,0.0176811218261719
1133,1160263,1160192,71,0.0121879577636719
1134,1161228,1161216,12,0.0020599365234375
1135,1162214,1162240,-26,-0.00446319580078125
1136,1163188,1163264,-76,-0.0130462646484375
1137,1164201,1164288,-87,-0.0149345397949219
1138,1165159,1165312,-153,-0.0262641906738281
1139,1166149,1166336,-187,-0.0321006774902344
1140,1167179,1167360,-181,-0.0310707092285156
1141,1168223,1168384,-161,-0.0276374816894531
1142,1169216,1169408,-192,-0.032958984375
1143,1170234,1170432,-198,-0.0339889526367188
1144,1171269,1171456,-187,-0.0321006774902344
1145,1172320,1172480,-160,-0.0274658203125
1146,1173366,1173504,-138,-0.0236892700195312
1147,1174403,1174528,-125,-0.0214576721191406
1148,1175414,1175552,-138,-0.0236892700195312
1149,1176388,1176576,-188,-0.0322723388671875
1150,1177371,1177600,-229,-0.0393104553222656
1151,1178376,1178624,-248,-0.042572021484375
1152,1179364,1179648,-284,-0.0487518310546875
1153,1180342,1180672,-330,-0.0566482543945312
1154,1181295,1181696,-401,-0.0688362121582031
1155,1182239,1182720,-481,-0.0825691223144531
1156,1183188,1183744,-556,-0.0954437255859375
1157,1184141,1184768,-627,-0.107631683349609
1158,1185112,1185792,-680,-0.116729736328125
1159,1186054,1186816,-762,-0.130805969238281
1160,1186979,1187840,-861,-0.147800445556641
1161,1187901,1188864,-963,-0.165309906005859
1162,1188806,1189888,-1082,-0.185737609863281
1163,1189700,1190912,-1212,-0.208053588867188
1164,1190609,1191936,-1327,-0.227794647216797
1165,1191506,1192960,-1454,-0.249595642089844
1166,1192403,1193984,-1581,-0.271396636962891
1167,1193279,1195008,-1729,-0.296802520751953
1168,1194167,1196032,-1865,-0.320148468017578
1169,1195027,1197056,-2029,-0.348300933837891
1170,1195889,1198080,-2191,-0.376110076904297
1171,1196742,1199104,-2362,-0.405464172363281
1172,1197586,1200128,-2542,-0.436363220214844
1173,1198425,1201152,-2727,-0.468120574951172
1174,1199284,1202176,-2892,-0.496444702148438
1175,1200151,1203200,-3049,-0.523395538330078
1176,1201023,1204224,-3201,-0.549488067626953
1177,1201889,1205248,-3359,-0.576610565185547
1178,1202770,1206272,-3502,-0.601158142089844
1179,1203651,1207296,-3645,-0.625705718994141
1180,1204567,1208320,-3753,-0.644245147705078
1181,1205511,1209344,-3833,-0.657978057861328
1182,1206461,1210368,-3907,-0.670680999755859
1183,1207400,1211392,-3992,-0.685272216796875
1184,1208321,1212416,-4095,-0.702953338623047
1185,1209220,1213440,-4220,-0.724411010742188
1186,1210115,1214464,-4349,-0.746555328369141
1187,1211047,1215488,-4441,-0.762348175048828
1188,1212005,1216512,-4507,-0.773677825927734
1189,1212948,1217536,-4588,-0.787582397460938
1190,1213883,1218560,-4677,-0.802860260009766
1191,1214808,1219584,-4776,-0.819854736328125
1192,1215710,1220608,-4898,-0.840797424316406
1193,1216630,1221632,-5002,-0.858650207519531
1194,1217602,1222656,-5054,-0.867576599121094
1195,1218564,1223680,-5116,-0.878219604492188
1196,1219506,1224704,-5198,-0.892295837402344
1197,1220431,1225728,-5297,-0.909290313720703
1198,1221360,1226752,-5392,-0.92559814453125
1199,1222292,1227776,-5484,-0.941390991210938
1200,1223234,1228800,-5566,-0.955467224121094
1201,1224219,1229824,-5605,-0.962162017822266
1202,1225203,1230848,-5645,-0.969028472900391
1203,1226177,1231872,-5695,-0.977611541748047
1204,1227179,1232896,-5717,-0.981388092041016
1205,1228183,1233920,-5737,-0.984821319580078
1206,1229192,1234944,-5752,-0.987396240234375
1207,1230175,1235968,-5793,-0.994434356689453
1208,1231180,1236992,-5812,-0.997695922851562
1209,1232198,1238016,-5818,-0.998725891113281
1210,1233223,1239040,-5817,-0.998554229736328
1211,1234276,1240064,-5788,-0.993576049804688
1212,1235325,1241088,-5763,-0.989284515380859
1213,1236364,1242112,-5748,-0.986709594726562
1214,1237415,1243136,-5721,-0.982074737548828
1215,1238482,1244160,-5678,-0.974693298339844
1216,1239559,1245184,-5625,-0.965595245361328
1217,1240617,1246208,-5591,-0.959758758544922
1218,1241644,1247232,-5588,-0.959243774414062
1219,1242649,1248256,-5607,-0.962505340576172
1220,1243627,1249280,-5653,-0.970401763916016
1221,1244587,1250304,-5717,-0.981388092041016
1222,1245548,1251328,-5780,-0.992202758789062
1223,1246510,1252352,-5842,-1.00284576416016
1224,1247447,1253376,-5929,-1.01778030395508
1225,1248374,1254400,-6026,-1.03443145751953
1226,1249308,1255424,-6116,-1.04988098144531
1227,1250254,1256448,-6194,-1.06327056884766
1228,1251198,1257472,-6274,-1.07700347900391
1229,1252123,1258496,-6373,-1.09399795532227
1230,1253055,1259520,-6465,-1.10979080200195
1231,1253983,1260544,-6561,-1.12627029418945
1232,1254901,1261568,-6667,-1.14446640014648
1233,1255798,1262592,-6794,-1.16626739501953
1234,1256739,1263616,-6877,-1.18051528930664
1235,1257676,1264640,-6964,-1.19544982910156
1236,1258589,1265664,-7075,-1.21450424194336
1237,1259512,1266688,-7176,-1.23184204101562
1238,1260482,1267712,-7230,-1.24111175537109
1239,1261423,1268736,-7313,-1.2553596496582
1240,1262371,1269760,-7389,-1.26840591430664
1241,1263308,1270784,-7476,-1.28334045410156
1242,1264268,1271808,-7540,-1.29432678222656
1243,1265191,1272832,-7641,-1.31166458129883
1244,1266118,1273856,-7738,-1.32831573486328
1245,1267081,1274880,-7799,-1.33878707885742
1246,1268071,1275904,-7833,-1.34462356567383
1247,1269015,1276928,-7913,-1.35835647583008
1248,1270000,1277952,-7952,-1.36505126953125
1249,1270984,1278976,-7992,-1.37191772460938
1250,1272009,1280000,-7991,-1.37174606323242
1251,1273032,1281024,-7992,-1.37191772460938
1252,1274066,1282048,-7982,-1.37020111083984
1253,1275103,1283072,-7969,-1.36796951293945
1254,1276126,1284096,-7970,-1.36814117431641
1255,1277142,1285120,-7978,-1.36951446533203
1256,1278175,1286144,-7969,-1.36796951293945
1257,1279202,1287168,-7966,-1.36745452880859
1258,1280258,1288192,-7934,-1.36196136474609
1259,1281299,1289216,-7917,-1.35904312133789
1260,1282343,1290240,-7897,-1.35560989379883
1261,1283401,1291264,-7863,-1.34977340698242
1262,1284499,1292288,-7789,-1.33707046508789
1263,1285601,1293312,-7711,-1.32368087768555
1264,1286687,1294336,-7649,-1.31303787231445
1265,1287793,1295360,-7567,-1.2989616394043
1266,1288905,1296384,-7479,-1.28385543823242
1267,1289998,1297408,-7410,-1.27201080322266
1268,1291100,1298432,-7332,-1.25862121582031
1269,1292221,1299456,-7235,-1.24197006225586
1270,1293358,1300480,-7122,-1.22257232666016
1271,1294446,1301504,-7058,-1.21158599853516
1272,1295551,1302528,-6977,-1.19768142700195
1273,1296636,1303552,-6916,-1.18721008300781
1274,1297718,1304576,-6858,-1.17725372314453
1275,1298820,1305600,-6780,-1.16386413574219
1276,1299936,1306624,-6688,-1.1480712890625
1277,1301045,1307648,-6603,-1.13348007202148
1278,1302131,1308672,-6541,-1.12283706665039
1279,1303182,1309696,-6514,-1.11820220947266
1280,1304286,1310720,-6434,-1.10446929931641
1281,1305377,1311744,-6367,-1.09296798706055
1282,1306509,1312768,-6259,-1.07442855834961
1283,1307614,1313792,-6178,-1.06052398681641
1284,1308667,1314816,-6149,-1.05554580688477
1285,1309702,1315840,-6138,-1.05365753173828
1286,1310727,1316864,-6137,-1.05348587036133
1287,1311769,1317888,-6119,-1.05039596557617
1288,1312833,1318912,-6079,-1.04352951049805
1289,1313852,1319936,-6084,-1.04438781738281
1290,1314847,1320960,-6113,-1.04936599731445
1291,1315795,1321984,-6189,-1.06241226196289
1292,1316757,1323008,-6251,-1.07305526733398
1293,1317766,1324032,-6266,-1.07563018798828
1294,1318754,1325056,-6302,-1.08180999755859
1295,1319726,1326080,-6354,-1.09073638916016
1296,1320693,1327104,-6411,-1.10052108764648
1297,1321648,1328128,-6480,-1.11236572265625
1298,1322597,1329152,-6555,-1.12524032592773
1299,1323571,1330176,-6605,-1.13382339477539
1300,1324573,1331200,-6627,-1.13759994506836
1301,1325582,1332224,-6642,-1.14017486572266
1302,1326584,1333248,-6664,-1.14395141601562
1303,1327609,1334272,-6663,-1.14377975463867
1304,1328653,1335296,-6643,-1.14034652709961
1305,1329699,1336320,-6621,-1.13656997680664
1306,1330757,1337344,-6587,-1.13073348999023
1307,1331852,1338368,-6516,-1.11854553222656
1308,1332954,1339392,-6438,-1.10515594482422
1309,1334087,1340416,-6329,-1.08644485473633
1310,1335231,1341440,-6209,-1.06584548950195
1311,1336373,1342464,-6091,-1.04558944702148
1312,1337552,1343488,-5936,-1.01898193359375
1313,1338733,1344512,-5779,-0.992031097412109
1314,1339931,1345536,-5605,-0.962162017822266
1315,1341131,1346560,-5429,-0.931949615478516
1316,1342289,1347584,-5295,-0.908946990966797
1317,1343459,1348608,-5149,-0.883884429931641
1318,1344612,1349632,-5020,-0.861740112304688
1319,1345777,1350656,-4879,-0.837535858154297
1320,1346940,1351680,-4740,-0.813674926757812
1321,1348049,1352704,-4655,-0.799083709716797
