omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
-0.003630,0.153696,0.153739,13.062978
-0.001037,0.151852,0.151855,13.061810
0.003957,0.144071,0.144125,13.056052
0.001869,0.154171,0.154183,13.042273
-0.003446,0.154983,0.155021,13.026941
-0.006132,0.155301,0.155422,13.031352
-0.008346,0.156198,0.156421,13.022717
-0.003946,0.156314,0.156364,13.063111
0.001109,0.155854,0.155858,13.107634
0.002243,0.148135,0.148152,13.055889
0.003397,0.145751,0.145791,13.021763
-0.001127,0.157238,0.157242,13.000532
-0.003257,0.164355,0.164387,12.994136
0.000564,0.169320,0.169320,12.986784
-0.005728,0.164752,0.164852,12.984147
-0.005584,0.172077,0.172168,13.005951
-0.012119,0.174710,0.175129,13.002962
-0.013763,0.168478,0.169039,13.051302
-0.008275,0.166008,0.166214,13.071698
-0.002102,0.152588,0.152602,13.072671
-0.002057,0.148039,0.148054,13.080832
0.000904,0.147149,0.147152,13.068118
-0.001527,0.147745,0.147753,13.052800
-0.001623,0.153639,0.153647,13.032380
0.002176,0.152420,0.152436,13.037192
0.000072,0.157390,0.157390,13.036188
-0.001671,0.155519,0.155528,13.051269
-0.001761,0.154494,0.154504,13.094647
-0.003436,0.153219,0.153258,13.063205
-0.003183,0.148739,0.148774,13.040226
0.000023,0.152669,0.152669,13.008655
-0.001860,0.160189,0.160200,13.019214
-0.002535,0.164447,0.164466,13.001476
-0.005334,0.166028,0.166114,12.991093
-0.005588,0.169055,0.169147,12.977109
-0.007347,0.172033,0.172190,12.978183
-0.005458,0.172142,0.172228,13.029384
-0.003802,0.162141,0.162185,13.076264
-0.004890,0.158999,0.159074,13.077848
-0.005159,0.152971,0.153058,13.069202
-0.004964,0.150832,0.150914,13.048389
-0.005289,0.151065,0.151157,13.033677
-0.002080,0.149471,0.149485,13.035441
-0.000446,0.154288,0.154289,13.062285
-0.002427,0.154610,0.154629,13.040358
-0.002871,0.155292,0.155319,13.035452
-0.003744,0.157639,0.157684,13.064578
0.001375,0.151977,0.151983,13.073901
0.002965,0.146611,0.146641,13.054314
0.003283,0.149395,0.149431,13.022474
-0.002183,0.147768,0.147784,13.017432
-0.005999,0.160459,0.160571,12.998549
-0.009441,0.162469,0.162743,12.979793
-0.009257,0.168503,0.168757,12.974493
-0.008377,0.168332,0.168541,12.981741
-0.004989,0.176003,0.176074,13.010000
-0.008101,0.176511,0.176697,13.064314
-0.005253,0.158541,0.158628,13.050666
-0.002536,0.153424,0.153445,13.062583
0.000034,0.151512,0.151512,13.061376
0.002646,0.150856,0.150880,13.055637
0.001962,0.155134,0.155147,13.046037
-0.004387,0.157344,0.157405,13.030586
-0.007077,0.153946,0.154109,13.028084
-0.006785,0.155154,0.155302,13.022152
-0.005200,0.157903,0.157989,13.046432
0.000054,0.157994,0.157994,13.091180
0.001648,0.150006,0.150015,13.059141
0.005665,0.145313,0.145423,13.030467
-0.001446,0.161175,0.161181,13.000484
-0.004066,0.164624,0.164674,13.003322
0.001661,0.164501,0.164509,12.992140
-0.003773,0.163656,0.163699,12.989579
-0.005160,0.170103,0.170181,12.997084
-0.011529,0.175088,0.175467,13.003396
-0.014257,0.165884,0.166496,13.047324
-0.008500,0.163104,0.163325,13.065585
-0.003713,0.156117,0.156161,13.070620
-0.004315,0.151111,0.151172,13.077917
0.000077,0.149728,0.149728,13.076937
-0.001851,0.152192,0.152204,13.062752
-0.001043,0.151782,0.151786,13.039545
0.001198,0.151750,0.151755,13.032155
0.000465,0.156514,0.156515,13.031149
-0.003093,0.155459,0.155490,13.047292
-0.005041,0.155336,0.155418,13.100845
-0.002053,0.154643,0.154657,13.065777
-0.003738,0.148364,0.148411,13.035769
-0.001535,0.149355,0.149362,13.007934
-0.000544,0.160799,0.160800,13.014354
-0.003254,0.166732,0.166764,12.995999
-0.006669,0.168791,0.168923,12.994129
-0.006553,0.169185,0.169312,12.992312
-0.006693,0.169033,0.169166,12.988606
-0.005707,0.162479,0.162579,13.034716
-0.003959,0.155600,0.155650,13.083484
-0.003318,0.154023,0.154058,13.071175
-0.000547,0.155952,0.155953,13.060658
-0.005789,0.151804,0.151914,13.037724
-0.006543,0.151690,0.151831,13.034514
-0.003102,0.149541,0.149573,13.034239
-0.001404,0.153054,0.153060,13.057774
-0.000937,0.152838,0.152841,13.030238
-0.001915,0.154744,0.154756,13.019876
-0.003111,0.157796,0.157827,13.056041
0.001134,0.149255,0.149259,13.068506
0.003385,0.147710,0.147749,13.056378
0.002555,0.151544,0.151566,13.016904
-0.000762,0.151076,0.151078,13.007015
-0.006305,0.160638,0.160762,12.983097
-0.009189,0.163115,0.163373,12.973110
-0.009991,0.169808,0.170101,12.979620
-0.010072,0.169056,0.169356,12.975902
-0.010384,0.172373,0.172686,13.018984
-0.009305,0.176337,0.176583,13.077158
-0.004918,0.156321,0.156399,13.052056
-0.002982,0.151209,0.151238,13.059252
-0.000063,0.152123,0.152123,13.052858
0.002709,0.151927,0.151951,13.056080
0.000277,0.155211,0.155212,13.044098
-0.003556,0.155738,0.155779,13.026327
-0.006709,0.159642,0.159783,13.027406
-0.010939,0.155363,0.155747,13.023215
-0.004735,0.157581,0.157652,13.053240
0.000473,0.155736,0.155736,13.097365
0.000866,0.149909,0.149911,13.063446
0.002574,0.147980,0.148002,13.029146
-0.001096,0.152945,0.152949,13.001816
-0.002389,0.162416,0.162434,13.001573
0.001455,0.165910,0.165917,12.993832
-0.002996,0.164620,0.164648,12.985350
-0.005979,0.169748,0.169853,13.004119
-0.012450,0.175002,0.175444,12.998746
-0.011871,0.172138,0.172546,13.045959
-0.009706,0.167772,0.168052,13.067512
-0.002805,0.155904,0.155929,13.072886
-0.001662,0.151457,0.151466,13.089284
-0.001374,0.147333,0.147339,13.072004
-0.000836,0.147151,0.147153,13.052914
-0.002526,0.151622,0.151643,13.043890
0.001101,0.152595,0.152598,13.037634
0.000483,0.154732,0.154732,13.042093
-0.000447,0.154760,0.154761,13.040176
-0.003469,0.156121,0.156159,13.079516
-0.004154,0.156887,0.156942,13.061351
-0.003404,0.150557,0.150595,13.041706
-0.002217,0.148027,0.148044,13.019553
0.000744,0.159018,0.159020,13.028511
0.001881,0.162087,0.162098,13.005196
-0.005055,0.165635,0.165712,12.988731
-0.005614,0.167727,0.167821,12.984402
-0.007163,0.171442,0.171591,12.988519
-0.004259,0.171194,0.171247,13.024467
-0.005291,0.161395,0.161482,13.072533
-0.005837,0.159028,0.159135,13.073002
-0.006045,0.153779,0.153898,13.072728
-0.004479,0.151042,0.151109,13.055178
-0.005544,0.148717,0.148820,13.043489
0.003429,0.148131,0.148170,13.037515
-0.000303,0.154627,0.154627,13.051232
-0.002766,0.157286,0.157310,13.025785
-0.003829,0.160016,0.160062,13.035141
-0.003020,0.160756,0.160784,13.078460
0.001355,0.145599,0.145605,13.074255
0.004022,0.144960,0.145016,13.055731
0.002830,0.149040,0.149067,13.029514
-0.001156,0.148979,0.148983,13.015551
-0.006009,0.160049,0.160162,12.992074
-0.006111,0.165571,0.165684,12.972234
-0.007430,0.168302,0.168466,12.972276
-0.007615,0.170946,0.171116,12.982985
-0.007203,0.173573,0.173723,13.025092
-0.007834,0.173187,0.173364,13.065936
-0.004261,0.156776,0.156834,13.047762
-0.002741,0.150134,0.150159,13.056121
-0.000192,0.152654,0.152654,13.040277
0.003325,0.149894,0.149931,13.061526
0.001520,0.153965,0.153972,13.040170
-0.004486,0.154823,0.154888,13.020695
-0.006266,0.156072,0.156198,13.019409
-0.003067,0.158753,0.158783,13.010169
-0.004918,0.159904,0.159979,13.038044
-0.002494,0.158846,0.158866,13.092860
-0.001257,0.150641,0.150646,13.056242
0.003523,0.146633,0.146675,13.032061
-0.001515,0.156978,0.156986,13.000904
-0.003146,0.163476,0.163506,13.001992
-0.000106,0.169221,0.169221,12.995419
-0.004298,0.165092,0.165148,12.989221
-0.005730,0.171053,0.171149,13.004853
-0.012356,0.179076,0.179502,13.011284
-0.017771,0.163036,0.164002,13.050723
-0.006795,0.162143,0.162285,13.068366
-0.001416,0.152811,0.152818,13.065182
-0.001354,0.149129,0.149135,13.070197
-0.003003,0.151277,0.151307,13.057475
-0.002351,0.149796,0.149814,13.043478
-0.003060,0.154104,0.154134,13.025090
0.000172,0.156104,0.156104,13.035117
-0.001497,0.156738,0.156745,13.036443
-0.003203,0.155743,0.155776,13.063802
-0.003184,0.152561,0.152594,13.096173
-0.002547,0.150736,0.150757,13.066050
-0.002446,0.149434,0.149454,13.032944
-0.003968,0.145726,0.145780,13.015441
-0.000670,0.161431,0.161433,13.022888
0.001313,0.164519,0.164524,12.999505
-0.005380,0.165959,0.166046,12.983047
-0.006581,0.169550,0.169677,12.983820
-0.008827,0.173653,0.173877,12.991483
-0.004942,0.170399,0.170470,13.030636
-0.003362,0.159957,0.159992,13.077123
-0.005187,0.160699,0.160783,13.073700
-0.008557,0.152946,0.153186,13.069077
-0.005844,0.153621,0.153732,13.049716
-0.005248,0.148319,0.148411,13.052059
0.002687,0.147589,0.147614,13.046726
0.000386,0.153158,0.153158,13.054000
-0.000155,0.151201,0.151201,13.028596
-0.002202,0.157816,0.157832,13.024083
-0.006399,0.164041,0.164166,13.065001
0.001256,0.147424,0.147430,13.074454
0.004028,0.148239,0.148293,13.055209
0.003363,0.150218,0.150255,13.020064
0.001750,0.152979,0.152989,13.008798
-0.005582,0.161004,0.161101,12.989752
-0.009868,0.164522,0.164818,12.981774
-0.008523,0.166497,0.166715,12.983898
-0.008167,0.167290,0.167489,12.984918
-0.007411,0.171278,0.171438,13.023921
-0.007943,0.174293,0.174474,13.069142
-0.005574,0.157461,0.157560,13.046915
-0.003010,0.152421,0.152451,13.063184
-0.000665,0.149019,0.149020,13.047523
0.001685,0.148806,0.148816,13.045084
-0.002119,0.150459,0.150474,13.041574
-0.005048,0.155745,0.155827,13.030553
-0.006094,0.154374,0.154494,13.027665
-0.006546,0.154229,0.154368,13.022641
-0.003993,0.156561,0.156612,13.042851
0.003115,0.157501,0.157531,13.083267
0.000664,0.151200,0.151202,13.053120
0.001488,0.149886,0.149894,13.024569
-0.000727,0.159557,0.159559,12.997252
-0.003064,0.164499,0.164528,12.994000
0.000815,0.166689,0.166691,12.990309
-0.005145,0.165180,0.165260,12.987224
-0.006093,0.171940,0.172048,13.000432
-0.011923,0.176145,0.176548,13.002309
-0.013936,0.167539,0.168118,13.044493
-0.008765,0.164831,0.165064,13.062234
-0.006211,0.153653,0.153779,13.071449
-0.004290,0.150536,0.150597,13.084643
-0.002029,0.148017,0.148031,13.084094
-0.001181,0.147562,0.147566,13.061996
-0.001142,0.151497,0.151502,13.036785
0.001468,0.151839,0.151846,13.031362
0.000284,0.156152,0.156152,13.023408
-0.002194,0.155465,0.155481,13.059127
-0.001653,0.148179,0.148188,13.088845
-0.001193,0.149115,0.149119,13.064189
-0.002152,0.147387,0.147403,13.031572
-0.002456,0.147175,0.147195,13.010506
-0.003800,0.160821,0.160866,13.009665
-0.005512,0.167746,0.167837,12.991344
-0.006527,0.166027,0.166155,12.984778
-0.006258,0.169206,0.169322,12.969442
-0.008203,0.174506,0.174698,12.971892
-0.005296,0.173424,0.173505,13.017143
-0.004491,0.162160,0.162222,13.075747
-0.004727,0.161599,0.161668,13.072419
-0.005751,0.154559,0.154666,13.064798
-0.005747,0.151700,0.151809,13.053760
-0.005042,0.150406,0.150490,13.038069
-0.000788,0.147317,0.147319,13.037403
-0.000447,0.153858,0.153859,13.051117
-0.002082,0.156877,0.156891,13.036079
-0.002352,0.157623,0.157640,13.034979
-0.004301,0.161227,0.161284,13.069634
0.002125,0.148934,0.148949,13.068149
0.004182,0.146839,0.146898,13.050453
0.003294,0.149535,0.149571,13.018496
0.000616,0.151375,0.151376,13.011091
-0.006353,0.160519,0.160644,12.994925
-0.007279,0.160751,0.160916,12.979348
-0.008450,0.167745,0.167957,12.968974
-0.008694,0.169574,0.169797,12.973021
-0.005888,0.177740,0.177838,13.018302
-0.008993,0.176881,0.177109,13.069908
-0.004747,0.158070,0.158141,13.050506
-0.002811,0.153264,0.153290,13.055320
-0.000608,0.152749,0.152750,13.053658
0.003483,0.148807,0.148847,13.057005
0.000348,0.152799,0.152799,13.048040
-0.004199,0.155851,0.155907,13.030910
-0.005349,0.155097,0.155190,13.025027
-0.007359,0.154833,0.155007,13.013639
-0.005908,0.157385,0.157496,13.042996
-0.002957,0.156922,0.156950,13.081996
-0.001840,0.151299,0.151310,13.059241
0.000693,0.149591,0.149592,13.032785
-0.002330,0.158351,0.158368,12.998196
-0.005483,0.162949,0.163041,12.996173
-0.000486,0.168698,0.168698,12.993749
-0.004607,0.167311,0.167374,13.000633
-0.006789,0.168351,0.168488,13.002307
-0.012840,0.172395,0.172873,13.009421
-0.016272,0.162777,0.163588,13.046424
-0.009145,0.161145,0.161404,13.064934
-0.004692,0.153448,0.153520,13.077678
-0.003659,0.149226,0.149271,13.080378
-0.002584,0.148547,0.148569,13.064986
-0.002157,0.151526,0.151542,13.042459
-0.003846,0.155064,0.155112,13.034377
0.002217,0.152638,0.152654,13.046300
0.001774,0.156674,0.156684,13.038469
-0.000041,0.154237,0.154237,13.059530
-0.001169,0.152873,0.152877,13.097295
-0.002825,0.150434,0.150461,13.060431
-0.002619,0.148427,0.148450,13.034113
-0.002060,0.146943,0.146958,13.009649
-0.000830,0.161582,0.161584,13.022290
-0.001271,0.166871,0.166876,12.996425
-0.006449,0.171931,0.172052,12.983376
-0.006518,0.170833,0.170957,12.979142
-0.008921,0.173717,0.173946,12.983612
-0.004935,0.170163,0.170234,13.027789
-0.003871,0.161314,0.161360,13.074102
-0.003646,0.157973,0.158015,13.068935
-0.005469,0.153534,0.153631,13.067677
-0.005807,0.152238,0.152349,13.043396
-0.005399,0.149819,0.149917,13.036640
-0.005121,0.148879,0.148967,13.035695
-0.001389,0.152934,0.152940,13.052114
-0.001616,0.154106,0.154114,13.034577
-0.001974,0.153039,0.153052,13.029065
-0.001814,0.154042,0.154052,13.049960
0.001312,0.150315,0.150321,13.063763
0.003549,0.149985,0.150027,13.053116
0.002164,0.151892,0.151907,13.024657
-0.001165,0.151303,0.151308,13.004240
-0.006368,0.163039,0.163164,12.977392
-0.009361,0.164935,0.165200,12.969992
-0.010312,0.167468,0.167785,12.987125
-0.008847,0.168476,0.168708,12.993305
-0.004524,0.171667,0.171727,13.030298
-0.008147,0.172690,0.172882,13.081144
-0.003600,0.153393,0.153435,13.056984
-0.001767,0.149051,0.149062,13.056961
0.001093,0.150956,0.150960,13.052690
0.004573,0.148914,0.148985,13.039581
-0.001157,0.155864,0.155868,13.023513
-0.005531,0.160418,0.160513,13.029240
-0.008366,0.160363,0.160581,13.025677
-0.007657,0.158100,0.158285,13.021419
-0.004163,0.157975,0.158029,13.049861
0.002104,0.155963,0.155977,13.090985
0.000557,0.149452,0.149453,13.056004
0.002568,0.148091,0.148113,13.026396
-0.001291,0.156738,0.156743,12.994042
-0.004742,0.163524,0.163593,12.992660
0.000852,0.167148,0.167150,12.990003
-0.005204,0.164398,0.164480,12.989895
-0.006012,0.170000,0.170106,13.008536
-0.012280,0.168502,0.168949,13.008386
-0.014686,0.166051,0.166699,13.042254
-0.009201,0.163162,0.163421,13.060667
-0.005224,0.149842,0.149933,13.068810
-0.001514,0.150742,0.150750,13.070950
-0.000495,0.150385,0.150385,13.052002
-0.000876,0.145544,0.145547,13.035305
-0.003531,0.156944,0.156984,13.038398
-0.000311,0.157064,0.157064,13.042541
-0.001533,0.155235,0.155243,13.046884
-0.001092,0.154741,0.154745,13.059481
-0.001807,0.152358,0.152369,13.094962
-0.003009,0.149667,0.149697,13.072189
-0.002718,0.148532,0.148557,13.035254
-0.002536,0.148810,0.148831,13.002787
-0.002953,0.164013,0.164039,12.999296
-0.005144,0.170112,0.170189,12.983182
-0.008658,0.173803,0.174019,12.999237
-0.007353,0.175647,0.175801,12.992315
-0.007976,0.171862,0.172047,12.994617
-0.005168,0.170680,0.170758,13.049103
-0.003761,0.156081,0.156126,13.090321
-0.003243,0.153379,0.153413,13.087781
-0.002829,0.152693,0.152720,13.073128
-0.005091,0.149734,0.149821,13.050350
-0.003952,0.150688,0.150740,13.057005
0.003909,0.146835,0.146887,13.049906
-0.000831,0.153153,0.153155,13.054445
-0.001533,0.154115,0.154123,13.036173
-0.001737,0.154533,0.154543,13.046447
0.001082,0.152282,0.152286,13.070523
0.002140,0.143813,0.143829,13.064198
0.004955,0.148315,0.148398,13.046960
0.003260,0.152024,0.152059,13.007923
-0.000122,0.152762,0.152762,13.004467
-0.007526,0.161197,0.161372,12.991202
-0.009597,0.163543,0.163824,12.968756
-0.009148,0.168331,0.168580,12.968707
-0.008427,0.170238,0.170447,12.975648
-0.005447,0.177899,0.177983,13.015187
-0.009140,0.176197,0.176434,13.072248
-0.005125,0.156988,0.157072,13.047813
-0.002903,0.153574,0.153601,13.058573
-0.000176,0.152331,0.152331,13.047544
0.002026,0.154765,0.154778,13.049369
-0.001450,0.153437,0.153444,13.037220
-0.004783,0.157091,0.157163,13.030023
-0.007545,0.152516,0.152702,13.030703
-0.007846,0.152712,0.152914,13.017809
-0.004278,0.155544,0.155603,13.053280
0.000277,0.157245,0.157245,13.095037
-0.000056,0.151233,0.151233,13.056003
0.000762,0.148981,0.148983,13.028263
-0.001017,0.156451,0.156454,12.999165
-0.003011,0.163275,0.163303,13.000405
0.001592,0.165318,0.165326,12.994274
-0.002942,0.163289,0.163316,12.984653
-0.005909,0.169774,0.169877,13.002239
-0.011341,0.175541,0.175907,13.001348
-0.014831,0.165903,0.166565,13.042107
-0.009184,0.163947,0.164204,13.062215
-0.002759,0.158316,0.158340,13.063012
-0.001445,0.152687,0.152694,13.070259
0.000486,0.152238,0.152239,13.065061
-0.002176,0.152280,0.152295,13.043819
-0.002727,0.156194,0.156218,13.038781
-0.000204,0.156232,0.156232,13.040521
0.000036,0.157777,0.157777,13.027084
-0.002539,0.155038,0.155059,13.053557
-0.003297,0.152032,0.152068,13.088327
-0.003579,0.150757,0.150799,13.070077
-0.002363,0.146345,0.146364,13.048336
-0.001645,0.147336,0.147345,13.017619
-0.004757,0.160502,0.160573,13.032366
-0.003906,0.165154,0.165201,13.007648
-0.005947,0.165612,0.165718,12.990802
-0.006343,0.166576,0.166697,12.974257
-0.009680,0.174738,0.175006,12.978441
-0.005154,0.171804,0.171882,13.029067
-0.005398,0.160671,0.160762,13.072930
-0.003792,0.157205,0.157251,13.075289
-0.007324,0.153452,0.153627,13.064384
-0.006396,0.151502,0.151637,13.047850
-0.006128,0.149727,0.149852,13.040170
-0.003903,0.146726,0.146778,13.042370
-0.000269,0.151891,0.151891,13.053477
-0.001097,0.153449,0.153453,13.035441
-0.001848,0.157218,0.157229,13.028478
-0.003632,0.159802,0.159843,13.054165
0.000438,0.149043,0.149043,13.062294
0.003564,0.147546,0.147589,13.053016
0.001936,0.154376,0.154388,13.023573
0.000755,0.152911,0.152913,13.021048
-0.006479,0.160230,0.160361,12.998696
-0.007400,0.161211,0.161381,12.972488
-0.006014,0.170951,0.171057,12.970263
-0.008646,0.170825,0.171043,12.977016
-0.007902,0.173193,0.173374,13.006552
-0.009082,0.174891,0.175126,13.061897
