Id_A,Iq_A,diff_rad_s,pll_rad_s
-0.001875,0.360617,3.595352,1.425603
-0.010498,0.371056,7.250309,2.672461
-0.104694,0.564372,4.973412,3.639332
-0.001985,0.400069,6.353855,5.036762
0.135237,0.294259,6.351471,5.947538
-0.341929,0.644873,9.407997,7.070994
-0.081048,0.716676,9.047985,7.988791
-0.195801,0.422894,8.089542,8.671656
0.044736,0.459677,8.928776,9.190207
-0.217128,0.565478,6.771088,10.048098
-0.227730,0.705019,7.371902,10.517555
-0.068482,0.600505,12.283325,11.015514
-0.109209,0.524360,4.732609,11.246042
-0.228150,0.812891,7.851124,11.257949
-0.004198,0.593880,14.142990,11.765649
-0.032384,0.574773,14.200211,11.821728
0.030619,0.620753,16.059875,12.171114
-0.044869,0.290638,12.824535,12.470382
0.055087,0.690989,10.428429,12.598358
0.096947,0.725231,15.280247,13.270985
0.071546,0.441172,8.926392,13.935100
0.180940,0.530328,17.256737,15.137393
0.045603,0.403510,12.702942,15.867566
0.139916,0.655702,17.735958,17.370512
-0.122294,0.645863,15.997887,18.071321
0.229439,0.662929,20.134449,19.214720
0.096143,0.538423,16.779900,19.412603
0.378676,0.572773,20.971298,19.538523
0.103719,0.540011,16.179085,19.603903
-0.201565,0.386159,25.048256,21.159964
-0.279928,0.422504,26.903152,23.581495
-0.192341,0.449584,28.522015,27.074842
-0.082968,0.525475,28.882027,30.754488
0.120789,0.182125,36.730766,32.262001
0.222682,0.607151,27.623177,31.015333
-0.203847,0.922690,29.060841,28.659613
-0.058629,0.395755,25.165081,28.127441
-0.028991,0.818174,31.638145,29.710922
0.191206,0.618047,31.936169,31.966404
-0.052033,0.306761,30.560493,32.677135
-0.221732,0.289460,27.264357,30.675442
-0.227546,0.504445,24.747849,28.513687
-0.143609,0.503338,28.702021,29.824236
0.088993,0.677515,36.971569,34.360497
-0.151760,0.454322,30.319691,36.724239
-0.008510,0.441405,31.638145,35.552586
-0.035821,0.602532,37.031174,35.321148
0.202523,0.533469,45.181515,39.871220
-0.050514,0.323894,42.783024,44.728580
-0.041901,0.362211,41.404964,45.993767
-0.133410,0.388554,43.503048,45.040005
0.102504,0.382946,45.599937,46.738113
-0.078515,0.439985,48.955681,51.081764
0.077805,0.529931,51.532391,51.652420
-0.204095,0.418954,46.558979,47.776173
-0.201567,0.451281,57.284237,47.858768
0.043361,0.171528,59.680939,52.264999
0.131100,0.676391,47.937038,50.641457
-0.083767,0.529021,52.430927,47.712475
-0.004612,0.637890,49.854221,50.544411
0.035052,0.196942,51.652046,52.014164
0.202245,0.709572,44.701176,48.759968
-0.082308,0.536216,56.324005,48.674911
0.146528,0.519546,56.867599,52.273022
-0.179704,0.488976,54.531097,52.398140
-0.206634,0.978113,47.578812,50.568169
0.165998,0.446433,58.240891,55.697990
-0.170919,0.289921,52.967072,58.810589
0.018772,0.884965,54.464340,56.114079
-0.139379,0.189942,60.043335,59.799492
0.084487,0.511222,57.649612,60.725380
0.139374,0.445780,53.091049,55.954506
-0.023152,0.478439,59.204102,56.424732
-0.068744,0.400218,57.697296,57.533272
0.129286,0.700637,51.174164,52.528004
-0.066828,0.150469,63.877106,55.120708
0.104130,0.237231,54.645538,56.549747
-0.203010,0.298052,55.665970,53.237534
-0.117814,0.602523,63.276291,58.878925
-0.164336,0.570422,57.592392,61.466667
-0.035309,0.439706,63.819885,61.626923
0.146271,0.447909,72.565079,68.309555
-0.061715,0.540171,64.716339,67.606064
-0.027913,0.631190,68.674088,67.239090
-0.101761,0.362367,70.400238,72.309387
0.331424,0.510191,66.452026,68.046638
-0.021948,0.419565,77.600479,72.791237
0.020490,0.567413,70.886612,73.513657
0.184793,0.280132,76.341629,71.488602
-0.019684,0.629197,70.171356,74.178314
-0.175193,0.183098,71.249008,70.651039
-0.129169,0.483123,82.387924,75.817955
-0.075827,0.445555,70.047379,75.142296
-0.140637,0.590273,78.907013,76.128021
0.072981,0.756936,68.969727,76.375603
-0.059854,0.381874,76.332092,72.903244
-0.056050,0.103608,71.849823,75.152542
0.127889,0.618467,67.052841,69.205452
-0.084867,0.412262,86.226463,74.754463
0.072442,0.556224,68.068504,73.395691
0.010274,0.486244,85.806847,80.935165
-0.009340,0.619878,82.092285,85.388809
-0.158353,0.332838,91.738701,88.349762
0.031119,0.495229,89.640617,92.794037
-0.379896,0.617541,95.095634,88.945084
0.224734,0.119823,83.351135,90.040352
0.079987,0.908405,84.247589,82.970840
-0.036530,0.169342,79.755783,83.844170
0.001694,0.512204,81.672668,79.163643
0.186731,0.317786,80.833435,83.491302
-0.030213,0.516963,77.357292,81.189491
-0.158188,0.590750,92.754364,90.017944
0.271631,0.668138,92.816353,90.162453
-0.244264,0.474636,86.164474,94.178375
-0.163079,0.478859,88.086128,87.045776
0.101789,0.532862,84.247589,87.367630
-0.002201,0.422431,80.833435,79.356361
0.030073,0.423657,79.813004,82.780861
0.128227,0.608932,90.603828,79.519592
0.191197,0.411101,87.542534,85.335068
-0.222961,0.638400,90.122223,86.848091
-0.009762,0.544487,94.316010,95.480515
0.061902,0.698543,115.587715,97.871910
-0.102681,0.631124,89.941025,98.403442
0.106772,0.458579,103.425980,101.323792
0.116044,0.394907,94.735626,98.703934
-0.134850,0.280977,102.825165,101.113846
0.225926,0.647154,95.155243,97.250084
0.023807,0.467490,95.515251,103.581223
-0.199456,0.691018,105.102066,101.443382
-0.124079,0.775425,93.238358,103.962044
0.023572,0.549376,104.742050,98.298134
-0.098145,0.606037,86.885696,92.571487
0.101100,0.368730,100.787880,97.071411
0.109299,0.560628,107.498169,96.626076
-0.093258,0.761728,105.102066,107.707703
-0.190988,0.163623,125.114922,115.498650
0.055171,0.437658,111.753349,119.344231
-0.063463,0.396232,112.231972,121.377365
-0.209615,0.801727,110.973717,111.351326
0.300670,0.855475,98.150826,107.097321
0.027620,0.457862,109.539032,103.890068
-0.186023,0.747557,103.006363,103.409950
-0.096630,0.935857,125.293732,112.480331
0.019776,0.296152,120.744705,114.514656
-0.046095,0.537841,101.633072,112.715805
-0.050854,0.465325,112.352371,110.799400
-0.008039,0.519649,96.712112,101.970177
0.118862,0.148372,94.861984,100.023537
0.015189,0.502758,108.032227,103.495033
-0.199100,0.616074,116.004944,106.915527
0.091735,0.260892,110.912323,117.487610
0.132467,0.515228,130.929947,121.735481
0.101552,0.503963,122.413635,119.721527
0.007062,0.514044,124.578476,123.367081
-0.124661,0.365882,132.722855,122.051079
0.082990,0.481906,118.637085,117.423416
0.021802,0.556452,115.222931,121.993393
-0.007108,0.646909,121.097565,123.141273
0.133166,0.642204,116.786957,116.563629
0.027386,0.566553,107.326508,114.257111
0.085436,0.484818,121.459961,115.970055
0.199018,0.439384,133.323669,117.235397
0.034620,0.538702,123.438835,127.348495
-0.025100,0.621001,135.364532,138.866470
-0.137420,0.529395,139.918335,138.545547
-0.109572,0.694761,120.139122,129.128876
-0.028263,0.488182,115.046501,123.860321
-0.035907,0.434118,131.111145,121.617554
-0.102822,0.812204,134.820938,120.145706
-0.018110,0.128267,127.034187,126.143646
0.169357,0.638190,122.838020,133.155762
-0.267319,0.653044,126.671791,126.766739
-0.041602,0.599475,124.397278,117.570786
0.394754,0.905724,106.840134,113.824997
0.051831,0.604578,118.522644,118.325172
-0.000202,0.458342,138.416290,123.852089
-0.007849,0.396350,134.344101,130.473114
0.100573,0.640596,125.174522,136.765213
-0.269016,0.523034,134.761337,141.249939
-0.154417,0.573187,138.356689,139.059158
-0.096835,0.394364,139.617920,135.433014
-0.078784,0.604869,131.466385,136.304230
0.137992,0.322346,125.474930,140.895294
0.123501,0.583130,134.403702,133.338989
0.254851,0.670880,139.136322,125.938698
0.146203,0.474178,137.698654,127.197159
-0.058902,0.654695,139.555939,141.154022
0.012191,0.538778,150.701996,156.914459
-0.010487,0.503840,160.648834,159.209366
0.023930,0.502418,152.679092,149.115005
-0.195388,0.521477,135.536194,136.938538
-0.056286,0.599353,140.457153,135.190048
-0.156309,0.530858,134.220123,142.813141
-0.152099,0.457747,145.912170,148.561554
-0.424841,0.711489,150.156021,142.719498
-0.147270,0.625336,139.074326,132.964233
0.174513,0.569379,125.055313,127.073074
0.061589,0.423294,132.665634,132.788330
0.118198,0.553014,145.063400,145.672836
-0.035641,0.418625,159.454346,153.504883
0.137536,0.382921,158.014297,154.804077
0.021983,0.390896,152.015686,153.015701
-0.084039,0.353443,144.596100,149.904648
0.105294,0.392190,142.488480,152.219391
-0.165707,0.759577,138.120651,151.094070
0.132003,0.488340,145.912170,147.041550
0.184310,0.409533,157.771118,142.801010
0.039547,0.364694,167.360306,147.253204
-0.030764,0.481374,164.842606,158.415466
-0.213390,0.405639,160.169601,166.967285
-0.122303,0.694959,146.446228,162.735458
-0.287517,0.238202,148.305893,153.325470
0.326505,0.417691,146.746643,148.938995
-0.153075,0.460235,158.610352,153.292542
-0.185277,0.296607,160.951614,161.322571
-0.001854,0.470841,161.185272,154.300537
-0.159622,0.776621,150.761612,143.806274
-0.035146,0.417122,146.269806,137.022263
-0.032166,0.555950,140.576370,140.822311
-0.150968,0.555537,145.490173,153.032684
-0.027445,0.528536,151.481628,162.675079
-0.156902,0.604588,152.740479,167.012741
-0.031781,0.403235,161.366470,166.493393
0.098606,0.569732,167.479523,167.790833
0.117919,0.471499,182.158951,170.064819
0.046534,0.633920,164.903412,159.648270
0.220573,0.603392,166.580688,151.375214
0.009309,0.578127,175.149445,155.443253
0.086164,0.427371,185.395477,170.525024
-0.066653,0.466103,187.013748,181.657883
-0.189796,0.519827,168.498169,176.807709
-0.015955,0.531746,156.869888,163.880981
-0.001475,0.601988,157.470703,159.029831
-0.099456,0.346636,172.510147,165.692657
0.005985,0.500702,156.631470,168.019424
0.067617,0.471472,142.307281,160.915039
0.028119,0.556169,139.379501,151.828659
0.152181,0.423670,149.440765,153.668152
-0.020854,0.529752,170.059204,167.060272
-0.222247,0.360593,164.422989,175.962982
0.123184,0.319321,167.417526,179.117004
0.044345,0.645926,170.593262,178.694290
0.119338,0.598999,174.789429,178.288574
0.046736,0.338098,171.375275,176.187469
-0.095742,0.183719,166.635513,169.587006
-0.015408,0.562433,168.075562,165.376450
-0.148968,0.340002,181.260117,173.630951
-0.073608,0.609504,193.905838,189.388290
-0.088601,0.653567,183.539398,193.969803
0.036317,0.456901,167.598724,181.474396
0.249027,0.363220,175.924301,171.831421
-0.147068,0.481007,184.736252,174.887604
-0.217820,0.453378,176.167496,181.954773
-0.209359,0.882091,170.836456,174.835571
0.179657,0.880591,158.252716,164.009216
0.001349,0.518155,160.050400,160.187424
0.113264,0.264163,173.172958,170.425720
0.055472,0.416461,182.819366,183.554321
-0.256710,0.638358,176.587112,188.312546
0.023308,0.430502,178.685196,187.724091
0.080889,0.529469,172.872543,187.422684
0.008616,0.311024,167.717941,187.034119
0.032475,0.516201,158.551941,174.304855
0.174574,0.334417,162.806519,169.304321
-0.021238,0.677788,186.054718,183.216904
0.355982,0.475382,190.069687,201.208267
-0.118609,0.079134,187.373459,199.166473
-0.116298,0.552542,178.146362,184.716232
-0.035398,0.629278,193.243027,180.175583
0.159202,0.689554,200.920105,187.830673
0.038648,0.501501,181.798935,184.638702
-0.136061,0.852030,183.477402,175.257477
-0.093490,0.479307,183.296204,170.368652
0.012916,0.388403,195.522308,181.673874
0.006346,0.404835,194.091797,194.782990
0.016385,0.511314,191.211700,199.358109
0.089789,0.585968,183.601379,197.723206
-0.189401,0.456167,188.331604,196.860550
-0.057614,0.602984,179.405212,190.596786
0.023312,0.470611,167.417526,179.503754
-0.021666,0.522975,195.999146,180.610840
0.063843,0.340541,215.358734,199.131668
0.146045,0.431471,219.488144,212.638596
-0.078776,0.236803,196.480759,203.551758
-0.135041,0.438366,195.941925,191.677139
-0.168487,0.470855,192.165375,193.726578
0.038597,0.630627,180.902481,197.744507
-0.007363,0.531631,166.940689,186.714752
-0.035076,0.313821,171.794891,173.187561
0.073992,0.644207,191.268921,176.674835
0.043020,0.257369,216.615204,192.515320
0.101001,0.424110,213.019852,204.874985
0.067144,0.535621,205.528748,206.731323
-0.119905,0.469282,198.879242,208.146347
-0.177512,0.659142,180.723679,206.035660
0.035184,0.672185,170.774460,189.887161
0.063361,0.554138,198.818451,186.742325
-0.042467,0.279112,230.456604,206.774460
-0.028144,0.439489,230.636597,223.929184
0.022218,0.474759,197.739761,215.453537
-0.158903,0.505788,197.324753,201.890350
0.090177,0.553042,192.403793,202.668991
-0.036553,0.543346,194.568634,202.419769
-0.101100,0.373080,200.319290,191.698959
0.015070,0.485787,201.568604,185.777786
0.122739,0.404213,219.011307,198.181427
-0.095737,0.533982,198.583603,210.847473
-0.001231,0.653399,198.459625,215.496902
-0.079835,0.344723,208.225250,211.902542
0.026405,0.549247,224.046707,214.662338
0.081468,0.362154,207.443237,206.620636
0.070031,0.429934,196.599960,198.983521
0.077362,0.490138,210.680969,208.246094
0.086565,0.430301,217.514038,224.557556
-0.017508,0.449832,218.710907,221.348618
-0.314004,0.404668,213.141449,208.551041
-0.229511,0.649628,209.903717,209.395035
-0.015701,0.513225,195.283890,211.843979
0.123222,0.381895,188.689240,198.735550
0.036643,0.451904,200.195313,189.674744
0.068396,0.463072,222.730637,198.764328
-0.075358,0.452462,205.650330,214.773987
0.038585,0.564759,205.888748,220.024597
0.165710,0.585386,221.047409,219.597778
0.032102,0.529189,234.110367,224.730301
0.055354,0.612223,205.230713,213.614532
-0.405486,0.687687,190.908920,202.131393
0.118891,0.544929,232.553482,217.015839
-0.034483,0.466823,254.544617,238.208908
0.019142,0.457942,213.139359,231.728180
-0.208179,0.550966,205.888748,216.208160
-0.057061,0.322805,221.710205,217.600311
0.086352,0.363249,223.627090,216.867859
0.031820,0.764226,204.153061,206.012695
-0.210361,0.517493,197.982788,200.242142
0.003755,0.289076,217.695236,213.736633
-0.247854,0.546536,238.485336,228.519836
0.021219,0.692856,228.052139,231.870041
0.122111,0.454735,215.473175,230.253601
0.008120,0.432177,216.140747,222.325104
0.041920,0.507635,232.014664,213.170578
-0.116178,0.519144,230.813034,221.810837
-0.332857,0.491523,232.796677,239.218292
-0.028728,0.477461,231.232651,236.328934
0.063369,0.513325,224.943161,223.150879
-0.032153,0.574786,212.783813,222.675079
0.099175,0.433566,219.249725,223.950058
0.074538,0.275253,219.612122,211.509995
0.070893,0.506640,207.266815,203.950317
-0.083419,0.543517,213.081848,214.548355
0.120031,0.463019,244.297989,231.347031
0.075615,0.442320,236.387253,237.064468
-0.144449,0.411345,218.770508,235.516739
0.033596,0.423392,221.529007,229.908463
0.001251,0.468094,226.681244,219.381378
0.013044,0.432057,236.028442,227.092865
-0.119343,0.522147,251.908905,248.996948
0.033074,0.841355,231.415344,247.255432
-0.187217,0.509168,216.560364,230.920273
0.142520,0.637668,246.219635,233.015045
-0.012609,0.603464,235.843658,231.316574
-0.033816,0.625507,199.537277,215.235062
0.191478,0.363468,228.843689,214.047455
0.069117,0.382422,255.441666,234.731995
-0.130046,0.693551,233.926773,244.215530
0.153401,0.751069,241.127014,241.092941
0.050647,0.486369,235.967636,244.319962
-0.276097,0.341207,204.753876,229.729645
0.107731,0.528954,250.291824,225.226654
-0.069994,0.527360,267.252930,250.511902
0.020290,0.279870,225.720413,253.597244
0.140144,0.476004,241.961487,237.439636
-0.169054,0.781467,245.499619,237.428055
0.139485,0.487250,225.601196,237.796661
0.022920,0.446348,231.294632,224.102875
0.147982,0.529595,222.368240,216.149200
-0.032305,0.574778,237.348083,227.154968
0.020275,0.450791,252.866745,246.493195
0.039785,0.523144,231.053833,248.116089
-0.092127,0.530982,267.367371,250.089661
0.102437,0.490147,230.216980,241.602142
-0.170498,0.781772,227.401260,227.369720
-0.044168,0.451231,281.808990,252.453278
-0.115116,0.741308,233.033310,265.816010
-0.100138,0.455137,242.738724,247.841446
-0.093143,0.385330,262.279510,246.275574
0.117317,0.522606,229.082108,245.194611
-0.115369,0.530087,239.744186,232.463135
0.079316,0.428695,217.752457,224.143356
0.013714,0.488807,267.486572,241.294556
-0.217114,0.650164,251.846313,255.994949
-0.081889,0.182508,239.982605,254.480103
-0.002339,0.546935,257.482544,257.527649
-0.021581,0.617486,215.959549,241.650146
0.177855,0.451239,275.039673,239.682541
0.011485,0.535489,268.268585,264.779175
-0.040958,0.646151,252.985962,263.605225
0.371828,0.360874,247.650146,249.646317
-0.020714,0.647365,262.212769,248.543091
0.012197,0.593498,245.618820,248.440964
0.162787,0.468744,207.204819,228.683350
0.062256,0.585684,256.223694,228.871536
-0.163163,0.339180,239.026550,250.104340
0.121986,0.312636,260.057465,258.944397
-0.002064,0.518153,246.696472,264.067261
-0.049435,0.572714,236.809265,257.170105
-0.088817,0.470692,240.343811,244.389664
0.117656,0.545197,275.096893,254.681992
0.169745,0.263225,281.988403,280.973450
0.048086,0.716042,240.945816,263.182678
0.015968,0.217214,284.090057,258.039886
-0.036183,0.532574,240.345001,257.418335
-0.067224,0.553682,252.866745,244.110184
0.307633,0.443576,238.599777,235.475189
0.135744,0.690125,283.660889,254.580872
-0.183745,0.604231,251.007080,267.554596
0.131731,0.612413,282.526031,268.247742
-0.019211,0.438501,241.966248,265.846649
0.086651,0.496444,265.269287,249.308319
0.007482,0.332611,262.336731,258.291412
0.016353,0.428946,298.528687,279.305145
0.073110,0.633703,240.464218,268.751709
0.176682,0.271405,277.314178,256.518707
-0.307723,0.395025,247.955322,265.266479
-0.031210,0.640174,249.271393,247.059250
-0.283903,0.495630,236.926086,237.310364
-0.052454,0.538458,286.362183,252.452774
-0.027775,0.475486,264.251251,269.494476
-0.163812,0.494526,286.421783,271.959045
-0.026097,0.560602,241.842270,275.042297
-0.116217,0.470209,268.925446,254.554230
0.036693,0.487621,273.720032,261.673492
0.093097,0.469864,309.432739,288.356812
0.041586,0.548895,248.432983,277.394135
0.062343,0.406061,290.794373,267.633240
0.062561,0.555101,251.245499,268.528015
0.040692,0.817675,258.140564,254.504242
0.092646,0.489462,255.794525,245.451370
-0.006341,0.497788,286.846161,268.554565
0.177926,0.413519,266.466156,276.977448
0.062608,0.500045,284.023285,281.938263
0.119879,0.552653,267.190948,271.823608
-0.013894,0.496011,249.810226,260.824646
-0.002161,0.420901,299.425140,274.717834
-0.123054,0.826353,258.679382,290.550018
-0.113669,0.420891,281.090729,272.933105
-0.024972,0.977680,260.715485,270.004730
-0.029510,0.601267,271.501556,270.032043
0.087065,0.461678,237.107285,246.457870
-0.017665,0.773913,275.459290,253.770905
-0.077438,0.503442,285.823364,270.982666
0.175602,0.677750,270.304688,282.090149
-0.015959,0.603385,307.095062,285.336914
-0.033856,0.482171,236.628067,270.555420
0.049282,0.764989,292.414429,266.512482
-0.004326,0.435949,282.108185,292.556610
-0.077506,0.836696,272.581299,293.978699
-0.145834,0.723276,280.075073,274.861389
0.038771,0.528742,266.532898,281.606598
-0.112454,0.627916,273.542419,264.651245
0.142372,0.489061,257.120148,254.104630
0.198660,0.738640,299.901978,276.742249
0.175991,0.481022,284.624115,285.833893
0.069792,0.495199,275.335327,290.877594
-0.146291,0.075537,282.287598,281.712372
0.157397,0.338574,254.125595,267.780609
0.111795,0.615579,316.143036,292.341217
-0.048343,0.473837,283.308044,295.838989
-0.082523,0.529216,275.578491,280.632324
-0.026586,0.600329,305.480957,285.975922
-0.007939,0.514032,240.044601,271.109314
0.005687,0.500060,261.917114,257.128174
0.023691,0.467496,292.296417,267.414734
-0.113739,0.523396,282.528412,287.598755
-0.056910,0.391086,311.770447,293.658234
-0.141225,0.575739,262.572784,289.342346
-0.105308,0.476849,265.151276,274.141327
0.086000,0.495581,330.644867,289.434570
-0.083967,0.336625,276.356354,306.652649
0.220852,0.452978,287.866608,291.388275
-0.242473,0.214672,304.098145,289.552216
-0.022702,0.709379,251.426697,280.664490
-0.010901,0.478200,276.231781,263.550323
0.231777,1.035929,289.001465,274.871796
0.055489,0.479153,296.678558,295.191071
-0.118479,0.296540,318.183899,299.198303
-0.003286,0.217775,276.899353,291.924438
-0.066650,0.572377,267.305389,280.046936
-0.087270,0.641035,335.559845,296.823853
-0.084304,0.701736,281.987183,305.705017
-0.107020,0.524812,285.162933,291.205444
0.150881,0.638021,313.563354,295.278107
0.035383,0.653430,248.193741,278.639618
0.103518,0.503563,262.274750,264.690735
-0.066389,0.141837,319.259186,279.833282
-0.012229,0.523280,292.594452,295.116486
0.103913,0.528802,291.695587,304.123230
-0.054493,0.497763,299.723145,296.836243
0.080498,0.469445,276.117340,278.553986
-0.011113,0.542383,322.795532,309.682343
-0.130903,0.515315,308.833588,314.755127
0.102290,0.478181,285.348907,294.263092
0.027292,0.485254,282.831207,299.982025
-0.010096,0.628654,283.308044,281.805389
-0.104104,0.528765,290.918365,271.971802
-0.122834,0.443763,287.914276,294.214539
-0.114165,0.673730,314.760223,306.758118
-0.078121,0.461530,309.667603,307.648254
-0.089842,0.494899,256.643311,291.496979
-0.153776,0.445388,307.216644,295.380066
-0.012232,0.655751,336.337097,318.866119
-0.368507,0.427821,282.950409,303.182037
-0.128808,0.531556,291.099548,298.813049
-0.153216,0.719508,300.741211,297.056641
0.057994,0.564242,296.607025,272.309204
0.010038,0.298810,278.992645,280.557678
0.218227,0.377422,310.869232,303.900391
0.064490,0.597447,329.027191,309.498627
-0.136686,0.522221,279.352661,307.364288
-0.265778,0.511292,272.941589,290.214386
0.094215,0.497016,350.598694,314.468018
-0.000661,0.359276,319.858795,323.281311
-0.011002,0.448961,281.801239,303.407166
-0.025706,0.488324,293.788910,309.612274
-0.031350,0.269431,293.254852,290.951324
-0.045046,0.510221,310.630798,281.221344
0.057333,0.532535,294.456482,301.942474
-0.141225,0.415581,306.320190,315.080322
-0.044472,0.581228,319.499969,317.945679
0.248394,0.569712,291.690826,296.319672
0.070782,0.607453,309.853577,304.097229
-0.000115,0.391513,305.476196,328.944092
-0.113164,0.551147,313.806549,310.069946
-0.060983,0.682739,337.533966,309.811066
0.055192,0.345337,265.150085,296.433838
0.274109,0.521313,285.944946,280.503662
0.041795,0.538192,332.143311,299.753448
0.151694,0.519305,318.062317,311.867584
-0.011866,0.453232,307.095062,317.628052
-0.055011,0.649592,275.397308,308.472290
-0.066599,0.682923,321.596863,302.887604
-0.132964,0.662039,359.166870,332.511108
-0.089692,0.329318,299.243927,318.920685
0.112083,0.560078,301.170349,314.501770
-0.057013,0.462522,296.497345,309.581146
0.280990,0.633421,299.787537,287.585724
-0.028559,0.292691,330.104828,301.112946
0.044759,0.491892,309.791565,318.838928
-0.099992,0.490652,316.562653,324.433563
-0.191555,0.230955,300.741211,315.287262
-0.053131,0.483442,347.361572,308.092957
-0.236492,0.506085,342.268951,332.237457
-0.145316,0.533972,292.892456,320.094543
-0.088285,0.528286,304.460541,315.428894
0.006486,0.549844,303.497314,312.918030
0.108936,0.422141,303.020477,288.435242
0.032107,0.439217,332.021729,297.852661
-0.110332,0.618979,308.713928,317.260620
-0.345407,0.608995,305.058960,326.343750
0.107103,0.563920,297.569031,319.483093
-0.042942,1.042412,335.378662,309.468842
-0.002398,0.476290,360.904938,339.274048
0.252071,0.675761,300.626770,327.601349
0.127162,0.600619,312.004089,322.265930
-0.102502,0.829152,295.658112,315.681458
0.287538,0.555659,313.205719,295.505829
0.205157,0.479864,354.366302,312.878418
0.004555,0.482334,332.145691,327.731354
-0.193316,0.523175,324.049011,331.221283
-0.051481,0.411128,277.252197,316.456543
-0.014851,0.494028,325.851440,318.747742
0.020521,0.340696,339.756012,345.481293
0.026302,0.505183,323.872589,324.592743
0.110463,0.771858,353.474640,327.965485
0.105540,0.362177,289.058685,309.360504
0.030647,0.434892,290.136353,292.489166
0.056074,0.502749,307.815094,314.572571
0.207108,0.703825,326.449890,329.953949
0.065081,0.473876,358.147644,340.276489
0.001120,0.496204,332.323334,316.713837
0.123138,0.485361,368.214844,328.147095
-0.264179,0.654320,329.506104,346.904785
-0.004469,0.584015,312.070862,328.067230
0.040876,0.551880,307.817474,331.439941
-0.026020,0.426959,281.744019,309.206879
0.032885,0.555908,342.445374,310.609985
-0.329505,0.580582,348.024384,331.192963
0.097293,0.510523,358.095184,337.576508
0.125775,0.526184,329.208374,332.261047
-0.028477,0.728696,324.411407,316.448212
0.030221,0.404953,344.424255,345.098541
-0.056808,0.638412,303.082489,338.620667
-0.162500,0.418280,321.655273,330.598022
-0.057781,0.685611,314.402588,326.565338
0.009647,0.442477,312.128082,302.899231
-0.032760,0.471076,365.459930,317.834839
0.000626,0.887166,344.426636,333.444946
0.035397,0.477689,352.814209,340.710876
-0.255183,0.277836,298.347473,323.196289
0.154760,0.441772,352.935791,330.562317
-0.119491,0.381813,320.997559,355.675201
-0.247696,0.604632,320.758820,338.236816
0.102149,0.543882,325.317383,340.257843
-0.027217,0.622728,307.579041,318.269623
0.050719,0.396846,356.588379,315.858337
-0.031975,0.485301,358.333588,337.493927
0.042686,0.581361,365.638733,344.161957
0.138161,0.682117,334.482208,338.914673
0.018096,0.540705,344.605469,323.816895
-0.209147,0.558167,365.881927,353.695007
0.107401,0.769779,315.303802,342.267517
0.012770,0.606661,339.150452,336.875488
-0.053367,0.573769,293.436066,328.936890
0.091842,0.492243,300.507538,307.218658
0.025136,0.642454,331.065674,327.173798
0.040086,0.433752,343.229767,342.836426
0.188988,0.252978,359.287262,353.279175
-0.040940,0.530103,325.732239,329.862457
-0.082120,0.505580,391.944061,351.156158
-0.109395,0.341746,346.164429,361.028107
0.163221,0.247903,365.400330,343.632202
-0.021045,0.464159,350.475311,340.265656
0.092846,0.417553,327.768341,314.731598
0.205472,0.650720,363.473907,327.916443
-0.133069,0.620762,352.821350,346.948914
-0.200432,0.546795,350.952148,351.840759
-0.053672,0.450199,312.070862,332.980347
0.106871,0.810488,368.394867,342.193573
-0.055276,0.356360,334.715851,360.167450
0.065221,0.538562,321.054474,340.930634
0.117671,0.463625,320.215240,343.542847
0.103059,0.410853,287.141815,317.040405
0.069178,0.288637,320.758820,320.971527
-0.007940,0.520891,339.152832,344.369507
0.052290,0.515512,328.547974,353.923370
-0.265789,0.216377,310.450806,344.402588
0.088299,0.232727,356.590759,340.095917
-0.104453,0.488072,349.160156,371.797302
0.181621,0.396338,338.611603,352.569305
0.008466,0.502916,343.647003,354.521240
-0.063571,0.960096,308.589935,330.589264
0.073173,0.630633,349.454895,329.803772
0.050187,0.524100,354.318634,351.968048
-0.024767,0.452710,362.224579,359.945374
-0.139733,0.355890,335.855499,350.732849
-0.105676,0.659152,364.923492,345.048340
0.012473,0.370995,367.136017,372.543884
0.077432,0.509496,346.822754,352.456665
0.045672,0.480188,349.159241,355.840149
0.070853,0.516111,325.732239,332.002594
0.186220,0.401498,355.329529,325.387634
-0.039471,0.469187,363.841064,349.757935
-0.086540,0.422740,368.273254,361.725891
0.060661,0.676357,336.756714,354.947815
0.000254,0.903030,368.454468,345.054626
0.093973,0.170074,377.083435,378.921967
0.068445,0.478150,351.552979,360.136566
0.007401,0.512153,352.210999,360.921387
-0.041440,0.866312,310.268402,336.941162
0.146855,0.595026,355.930328,336.437714
-0.072647,0.543282,359.640137,357.696228
-0.028430,0.485521,355.272308,366.074951
-0.176437,0.423022,322.256104,354.403351
0.026948,0.323723,360.484131,352.280121
-0.006497,0.545128,340.709686,376.123932
0.095811,0.496710,336.098694,355.565491
0.027691,0.440251,329.685211,358.088409
0.087131,0.471007,298.228271,329.649933
-0.075538,0.707538,334.718231,332.967712
0.240349,0.204809,348.620422,355.833038
-0.147849,0.575197,349.159241,364.226532
0.124235,0.490374,318.180328,349.549835
0.126991,0.440399,385.472778,357.022766
-0.180627,0.602766,367.735931,380.900055
0.003576,0.453373,366.773621,360.614807
-0.015536,0.461588,352.754608,359.795807
0.368469,0.500502,347.423553,333.740814
0.148409,0.433650,396.261230,348.671478
-0.177046,0.371580,376.720428,367.023926
-0.021924,0.530318,369.596497,372.336884
