dbg_id_a,dbg_iq_a,omega_diff_rad_s,omega_pll_rad_s
-0.119771,0.144323,97.131729,103.126343
-0.104210,0.208989,109.236244,104.252975
0.002146,0.140286,104.382042,106.271347
0.248674,0.100616,100.069046,104.616142
0.067939,0.163359,100.426674,101.607262
-0.033506,0.201260,106.840134,102.577515
-0.094765,0.247074,100.429062,103.591881
-0.007124,0.164487,95.033646,99.709694
0.016619,0.062601,106.837753,100.188293
0.213622,0.334912,105.040077,104.695610
0.087540,0.129854,94.676018,101.977234
-0.367346,0.203896,106.298927,100.093384
-0.096739,0.259078,112.051964,105.425461
-0.013620,0.271501,95.572472,106.123650
-0.047701,0.157580,91.438293,99.622177
-0.015313,0.306584,98.748207,96.642494
0.052048,0.099379,100.249054,97.663017
0.169577,0.451564,86.705688,93.613747
-0.186181,0.188050,92.698341,88.892548
-0.128584,0.350992,103.843216,92.555428
-0.078217,0.260347,90.780258,94.191223
-0.098402,0.298975,93.116760,91.651917
0.124092,0.349848,107.438568,96.293694
0.112189,0.225084,104.323631,102.329758
-0.046251,0.210546,105.999710,105.243317
0.023160,0.359877,108.158592,106.786926
-0.081286,-0.013013,117.685204,112.949402
0.030770,0.174227,110.374695,115.816147
0.161462,0.057408,101.026894,112.026581
-0.074027,0.056859,114.689476,111.726303
-0.138045,0.190067,109.356049,114.013985
0.021514,0.145458,95.034843,107.522331
-0.035416,0.054229,104.442543,103.462105
0.021124,0.170057,102.764671,103.268578
0.033193,0.083461,94.855133,99.958763
-0.078920,0.219791,92.398376,94.836838
0.231063,0.405503,99.716187,94.075554
0.010414,0.254469,101.270676,96.531387
-0.053542,0.229429,92.334747,95.129211
0.005925,0.296752,97.255707,93.810799
0.030789,0.369926,109.415054,99.166466
-0.083492,0.189600,104.742050,102.890015
-0.078172,0.260360,99.763870,100.649200
0.041538,0.195677,108.461380,103.210785
-0.024860,0.180610,103.006363,105.705269
-0.184086,0.095034,92.220306,101.691360
0.413460,0.086624,95.815659,97.333160
-0.036927,0.148975,101.451874,97.821701
-0.079848,0.313850,91.981888,96.549858
-0.020791,0.250633,87.537766,90.869217
-0.016915,0.110902,94.976425,89.408768
-0.029508,0.646774,92.515945,91.688133
0.096599,0.310148,82.693100,87.792938
0.015326,0.186921,93.660355,86.190567
-0.064857,0.481674,97.246170,90.647247
0.023685,0.395719,91.381073,93.303238
-0.041335,0.231243,94.137192,93.282051
-0.085656,0.284183,100.612640,96.460526
0.095633,0.358674,107.078552,102.818321
0.031303,0.125700,96.540451,103.365433
-0.065251,0.215421,101.566315,101.113472
0.025220,0.259718,111.207962,105.955421
-0.089819,0.000221,99.048615,106.996620
0.076724,0.269911,97.970963,102.980759
-0.187173,0.099104,108.394623,104.431175
-0.040789,0.110510,106.296539,106.281563
-0.122435,0.219679,96.950531,104.846481
0.038724,0.175415,100.727081,101.978790
0.007231,0.124247,106.658936,102.816040
-0.008860,0.242849,98.752975,103.324120
0.046424,0.127431,94.795227,99.333183
-0.175082,0.074086,107.078552,100.020386
-0.008395,0.314640,105.161667,104.019119
-0.014291,0.237209,94.795227,102.199715
-0.328636,0.235812,101.861954,100.981308
-0.257917,0.444713,105.104446,103.245605
0.087418,0.179925,95.272064,101.748459
0.109250,0.098414,93.355179,97.498276
-0.058800,0.148445,99.229813,96.868195
0.037368,0.250641,100.727081,97.925522
0.044377,0.121701,88.262558,94.216705
0.037288,0.269273,91.676712,89.308144
0.086419,0.275882,103.721619,93.098007
-0.068321,0.218934,91.619492,95.057343
-0.007913,0.282213,91.080666,92.199074
0.046414,0.283649,113.253593,96.844193
0.048945,0.201304,105.519295,103.505684
-0.038530,0.048865,103.006363,104.668839
0.092856,0.273783,109.896660,105.779480
0.091856,0.319763,116.128922,110.766739
-0.269750,0.123822,109.171867,113.359680
0.021046,0.163291,100.488663,109.670273
-0.024999,0.067367,114.450455,109.051048
-0.053898,0.217799,107.254982,111.152924
0.115824,0.079180,93.355179,105.212952
-0.064065,0.092092,99.892616,100.142319
-0.058934,0.092015,102.224350,100.613083
0.026503,0.192493,92.577934,98.225815
0.021850,0.122524,90.899467,93.611137
0.243810,0.327215,96.654892,92.550331
0.153185,0.203463,99.825859,95.020897
-0.056904,0.228618,94.318390,94.772285
-0.194621,0.411848,93.955994,92.580498
-0.054454,0.402411,107.440948,96.779305
-0.062184,-0.053943,97.131729,100.786201
-0.013743,0.287093,97.131729,98.848969
0.102331,0.354097,112.709999,103.059509
-0.323921,0.024455,100.846291,105.542831
-0.298278,0.165906,90.603828,101.751274
-0.076710,0.222030,93.417168,96.955688
0.186563,0.117990,99.291801,96.464058
-0.016189,0.286965,94.256401,96.671982
0.100470,0.206170,82.211494,91.147842
0.151374,-0.050784,90.961456,87.428055
-0.062433,0.390242,96.893311,90.415977
-0.013572,0.329003,80.175400,88.096298
0.137462,0.292676,87.785721,84.529419
-0.122198,0.320204,95.934868,88.868607
0.148309,0.405219,96.473694,91.597298
0.209331,0.236420,88.925362,90.981644
-0.129764,0.354220,94.256401,91.977844
-0.041958,0.440589,105.462074,98.228615
0.036653,0.226399,96.893311,101.084351
-0.167510,0.455180,95.093254,99.042694
0.065969,0.196385,114.390854,103.735657
0.065333,0.196598,101.506714,107.101601
0.017456,0.298468,94.795227,103.175346
-0.082319,0.255315,107.619766,103.433304
0.041912,0.207602,104.982857,106.201065
0.048816,0.115885,97.613335,104.882973
0.257799,0.106350,98.929405,102.010323
0.027754,0.096091,106.420517,102.437019
-0.060091,0.114758,102.524757,103.967522
-0.009286,0.217602,94.854836,100.646561
-0.124149,-0.149475,107.257370,100.018379
0.008623,0.258935,108.697418,105.065605
0.101272,0.157855,95.393661,103.158516
-0.005085,0.124353,102.465157,100.263092
0.120087,0.122249,112.113953,104.890945
0.009023,0.199833,98.509789,107.296318
0.000300,0.093342,91.259483,100.731018
-0.040705,0.211688,98.271370,96.978287
0.042735,0.165950,99.469429,97.557739
-0.125665,-0.004548,87.004906,94.395309
-0.167139,0.206727,91.199875,89.121178
-0.136303,0.417221,103.003983,91.958817
0.099485,0.290398,94.375610,94.623917
-0.167364,0.277249,90.241432,92.076370
0.064992,0.365471,106.779343,95.839104
0.159568,0.124583,106.779343,102.438530
-0.088893,0.283188,101.625923,104.991531
0.002248,0.289092,110.853912,106.614059
0.061957,0.140422,118.823654,112.426773
-0.155799,0.116115,111.393333,116.105682
0.133784,0.087149,105.940704,112.784912
-0.050635,0.036173,114.389069,111.580399
-0.144222,0.203669,111.752754,114.449661
0.041187,0.023718,96.353294,108.586792
-0.014162,0.081093,103.843216,103.939102
0.049319,0.367914,103.244186,103.765129
0.090774,0.109956,94.255882,100.757980
-0.099673,0.173436,91.439636,95.463837
0.115780,0.326557,100.793839,94.369995
0.051998,0.295516,100.669861,96.651443
0.049209,0.212927,92.639923,95.693802
0.000372,0.296811,98.085403,93.908173
0.180078,0.148688,110.015869,99.162994
-0.112387,0.255225,102.043152,102.674950
-0.051638,0.259537,98.390579,100.669487
0.050293,0.230163,108.699799,103.185631
0.037427,0.230511,109.596252,105.965721
0.049669,0.205884,93.059540,102.184692
0.435960,0.112223,96.302032,97.713562
-0.127054,0.163635,106.353760,98.419312
-0.082408,0.295152,92.582703,97.132004
-0.128002,0.497254,83.532333,91.285942
0.063900,0.119627,95.567703,89.448944
-0.087363,0.090443,92.220306,91.919998
0.142919,0.392625,83.112717,88.019897
0.127813,0.360343,93.421936,86.479355
-0.107413,0.445578,98.209381,90.865692
-0.008231,0.399989,93.297958,93.692673
0.272840,0.235811,96.769333,93.571266
-0.064194,0.261700,101.690292,96.907036
-0.083338,0.537259,109.291077,103.385056
0.103430,0.128098,96.712112,103.791367
-0.077870,-0.008221,103.540421,101.665817
0.029742,0.277283,113.010406,106.491096
0.254229,0.371515,97.494125,107.087410
0.002388,0.164624,100.727081,103.280022
0.194435,0.181291,107.793808,104.995049
-0.057554,0.111803,107.259750,106.732841
0.204007,-0.003074,98.152161,105.113693
0.036597,0.157478,101.203918,102.127075
-0.033630,0.033584,106.592178,103.101265
0.015969,0.524413,98.695755,103.338783
0.061150,0.179110,94.671249,99.330444
-0.120051,0.181727,109.834671,100.569489
-0.096228,0.309221,104.866028,104.445740
0.036972,0.232675,96.473694,102.419395
-0.010388,0.142205,103.311539,101.313622
-0.153586,0.399227,104.503632,103.720901
0.138206,0.172124,94.261169,101.964172
-0.098755,0.153250,99.296570,97.869110
-0.062303,0.275364,100.069046,97.421707
-0.021103,0.090926,98.028183,98.269173
0.078265,0.164660,84.667206,94.124817
-0.017164,0.260375,93.240738,89.799126
-0.000168,0.276550,102.462769,93.830132
0.036189,0.200795,90.417862,95.314125
-0.065489,0.307864,95.396042,92.941429
-0.115670,0.518946,109.057426,98.204727
0.025435,0.123148,105.519295,104.225967
0.001341,0.289098,104.084015,105.096039
0.064452,0.177948,108.337402,106.646156
-0.271142,0.007581,116.362572,112.226295
-0.340771,0.147201,106.720924,113.829086
0.040997,0.147906,103.125572,110.222672
-0.101074,0.119621,117.087364,110.649887
-0.097412,0.280371,104.022026,111.708153
0.078998,0.131592,92.520714,104.820381
-0.146171,0.183891,103.125572,100.933022
-0.040143,0.220748,99.649429,101.153275
0.051733,0.144502,94.556808,98.688797
0.002317,0.159649,91.619492,93.726501
0.075060,0.211441,98.810196,94.034523
0.104708,0.199249,99.406242,96.385674
-0.062480,0.253349,91.500282,94.806549
0.068802,0.249776,97.193718,93.594246
0.121359,0.251083,108.399391,98.947830
-0.133000,0.062705,95.810890,100.685493
0.038148,0.474766,102.767944,100.209999
0.140858,0.310892,106.177330,104.759819
0.004534,0.353818,99.291801,105.923836
0.100244,0.289580,92.339516,101.044922
0.049648,0.193778,94.676018,97.593903
-0.167261,0.230964,100.007057,97.718163
0.070876,0.194668,91.619492,96.369186
0.223698,0.024958,83.527565,90.034912
-0.016173,0.332302,97.370148,89.483788
0.008781,0.468013,90.837479,91.116745
0.049137,0.385917,81.911087,86.715782
0.060066,0.216179,93.955994,85.776100
-0.026087,0.377622,96.592903,90.956078
-0.114499,0.339119,90.599060,91.803886
0.010236,0.218300,89.159012,91.104301
-0.069958,0.462838,103.063583,94.747765
-0.009194,0.346818,104.384422,101.155258
0.092206,-0.090986,92.875961,101.228889
-0.032300,0.305263,104.143623,100.975365
0.033345,0.094296,112.352371,107.429222
-0.058998,0.203407,96.530914,106.643555
-0.013360,0.270919,100.128654,103.156830
-0.028997,0.235864,108.935837,105.679832
0.035525,0.138087,104.622841,106.952492
0.042220,0.185364,96.652512,104.500664
0.120962,0.164306,103.724007,102.849831
-0.056521,-0.026034,107.378960,104.498482
-0.066865,0.274292,97.849373,103.452919
0.085848,0.376882,99.048615,99.747574
0.142227,0.296983,111.274719,102.608017
0.085047,0.254419,100.548271,105.130501
0.137430,0.126351,95.393661,100.898567
-0.140249,0.224402,110.015869,101.978676
-0.013126,0.278565,107.858185,106.673172
0.057102,0.151255,93.059540,104.003815
-0.007386,-0.156431,94.494820,98.308014
0.070724,0.512993,107.738976,97.969055
0.082159,0.190182,94.375610,97.552856
-0.110462,0.216454,84.848404,91.643112
-0.117689,0.278340,99.468231,90.373932
0.031751,0.345484,100.727081,95.038422
0.044508,0.230653,89.342598,93.894592
0.157197,0.254317,100.967888,93.497398
0.119685,0.275152,108.876228,100.254814
-0.028441,-0.012618,104.084015,104.860428
-0.042329,0.492435,103.363991,105.888107
0.064478,0.234300,116.906166,109.841125
0.037392,0.246745,115.467911,115.893578
0.329800,0.206346,106.480125,115.287537
-0.081770,0.009510,106.719139,111.339127
-0.149837,0.117010,115.887527,114.067963
-0.044463,0.099815,101.086800,112.050789
0.071150,-0.155895,100.367966,104.895103
0.000498,0.100017,106.899445,103.971222
0.055067,0.034098,99.049660,102.729149
0.040249,0.217043,92.278534,97.542259
-0.118504,0.225432,100.603104,94.249184
-0.104867,0.292938,103.416443,95.888695
-0.151175,0.234344,96.292496,96.830276
-0.064337,0.252884,92.401505,94.482368
0.161181,0.310361,106.477737,96.905891
-0.010304,0.466946,102.882385,102.294144
-0.097809,0.020908,97.494125,101.824905
-0.043215,0.182501,104.331970,101.822105
0.059956,0.121652,108.461380,105.347015
-0.171535,0.124222,94.013214,104.128761
-0.076503,0.089573,92.697144,99.028221
0.029987,0.139395,98.686218,97.177246
-0.049486,0.219579,97.846985,97.689255
-0.058766,0.310259,85.868835,93.424599
0.084319,0.269439,95.987320,89.119614
-0.077062,0.249301,98.867416,91.344528
0.173815,0.616916,84.247589,90.262390
0.084902,0.217550,86.708069,86.110680
-0.110258,0.351710,98.810196,88.935089
-0.047826,0.422021,99.048615,93.064865
-0.179063,0.297159,93.183517,93.558174
0.281080,0.134635,95.396042,94.926697
0.179324,0.327489,111.932755,100.645554
-0.007497,0.346393,99.411011,104.356491
-0.126389,0.288262,96.349716,102.026527
-0.000089,0.305386,113.010406,104.098633
0.076687,0.230593,103.483200,108.172348
0.015238,0.203460,96.530914,104.792671
0.053097,0.168768,107.975006,103.664017
0.086730,0.118738,107.917786,106.364220
-0.274314,0.297798,101.985931,105.790688
-0.020225,0.127951,98.266602,103.218704
0.102461,0.070649,105.218887,102.592514
-0.065927,0.279758,105.524063,104.250458
0.069847,0.199942,95.930099,101.367554
0.023699,0.048401,102.882385,99.094963
0.010446,0.323679,110.073090,103.518059
0.017754,0.324357,97.312927,103.394188
-0.005049,0.186617,98.752975,101.206093
-0.266196,0.325049,107.440948,102.837784
0.151275,0.136910,100.250244,103.280411
-0.002004,0.186675,94.308853,99.258194
-0.091487,-0.018519,98.562241,96.820526
0.071722,0.561513,100.374222,98.129654
0.058444,0.141920,90.360641,96.638924
-0.041009,0.221319,88.615417,90.747887
0.122920,0.350262,103.726387,92.067200
0.204447,0.251156,97.432137,96.196297
0.180363,0.212697,90.179443,93.512657
-0.059123,0.353923,106.000900,95.332680
0.045795,0.206780,107.197762,103.239189
-0.102662,0.354002,102.043152,105.507545
0.087373,0.206657,106.062889,105.602097
-0.054375,0.030261,114.030838,109.689659
-0.107374,0.211999,111.155510,114.179855
0.020191,0.152149,101.084709,111.590309
-0.125948,0.118946,109.233856,109.323204
-0.168733,0.279898,117.201805,112.302505
-0.101253,0.344246,94.614029,107.920250
0.013231,-0.111401,98.090172,101.553795
-0.085959,0.221548,103.902817,101.369057
0.031186,0.197591,95.753670,99.410507
0.064417,0.164780,91.977119,95.064926
0.057966,0.247997,95.634460,92.604454
0.150272,0.246977,100.965500,95.402985
-0.273506,0.259818,94.852448,95.727081
0.206769,0.112919,92.401505,93.235947
0.013765,0.311357,106.716156,96.608170
-0.024132,0.127272,104.384422,101.480659
-0.037655,0.240075,94.313622,99.895859
0.068951,0.241857,113.673210,103.311211
-0.172523,0.132939,103.726387,106.664383
-0.059328,0.257888,94.494820,103.205811
-0.036183,0.215524,93.779564,98.057419
-0.064568,0.177906,99.949837,97.194786
-0.249905,0.375728,95.634460,97.467209
0.108440,0.260668,84.252357,92.460556
0.162120,0.061058,92.039108,88.224220
-0.090066,0.412724,96.774101,90.874504
-0.038507,0.304011,81.133842,88.476204
0.117828,0.262160,86.941719,84.864594
-0.079302,0.323106,102.462769,89.473000
0.077961,0.356194,90.842247,91.810165
-0.051277,0.259608,89.044571,91.584282
0.146350,0.275162,97.374916,92.870232
-0.044625,0.404418,105.042458,98.857162
0.100821,0.221109,96.893311,101.996933
-0.134299,0.276030,96.113686,99.947014
0.085253,0.312425,116.305351,104.740417
0.027531,0.144440,102.944374,107.764481
-0.310413,0.052082,96.893311,103.620987
-0.032814,0.262582,109.596252,104.054153
0.125950,0.199100,105.102066,106.603767
-0.145984,0.249535,97.310547,105.199280
-0.069243,0.276633,99.828247,102.158890
0.070488,0.145500,107.200150,102.740761
-0.073411,0.250401,101.745132,104.144257
0.012135,0.242707,95.152855,100.530403
0.046624,0.127358,106.599335,100.164856
-0.031489,0.240962,107.319359,105.049637
-0.106213,0.125800,92.816353,102.781548
-0.092174,0.091019,102.944374,100.297653
-0.034275,0.212824,113.370422,105.596344
-0.120377,0.320893,97.849373,107.137390
-0.024963,0.109372,91.381073,100.462311
-0.007725,0.135404,99.170212,97.235428
0.095796,0.347665,99.409821,98.194992
-0.030382,0.201755,87.305313,94.483719
-0.110831,0.259660,90.361839,89.352646
0.033421,0.439119,103.663208,92.938965
0.136545,0.243158,92.518333,94.877441
-0.162321,0.346172,92.098717,92.391106
0.123525,0.368463,107.318169,96.782990
0.083605,0.239223,106.480125,102.941948
-0.068342,0.380446,104.322433,105.718361
0.032011,0.313120,109.895470,107.317169
0.153228,0.274936,120.081902,113.517136
-0.012389,0.143176,112.292175,116.526649
0.049720,0.060491,101.326111,112.535507
-0.198019,0.075124,117.385391,112.340019
-0.106369,0.136736,108.517410,114.174515
-0.003032,0.078244,96.712708,107.750153
-0.052824,0.010672,104.382637,103.814285
0.077897,0.338081,102.944527,103.658455
0.068742,0.165965,94.915031,100.257431
-0.164125,0.143177,91.319801,95.083199
0.113078,0.330933,100.183487,94.655289
0.056951,0.276520,100.841522,96.818306
-0.102291,0.240055,91.266632,95.342491
-0.003489,0.323331,98.695755,94.403519
0.073622,0.279569,109.176636,100.418884
-0.102869,0.164845,99.048615,103.012802
-0.036074,0.387357,104.379654,101.336853
0.093884,0.262596,108.098984,104.289803
0.006530,0.207066,100.488663,106.403053
0.056143,0.149470,93.603134,102.002510
0.076822,0.104301,96.406937,97.969032
-0.111356,0.200499,99.649429,98.677055
-0.037841,0.261905,90.179443,96.661919
0.006699,0.254593,92.220306,90.705925
-0.075459,0.434620,99.706650,90.361229
0.013473,0.360370,89.826584,91.832634
0.100734,0.206041,82.817078,87.687744
-0.016718,0.265315,94.375610,87.354027
-0.035148,0.466774,98.695755,91.852943
-0.018936,0.388156,91.018677,93.911423
-0.027800,0.233257,96.950531,94.064934
0.041654,0.299314,107.078552,97.816101
-0.015990,0.388288,105.342865,103.894836
-0.075905,0.204145,95.624924,103.118332
-0.080865,0.314617,104.141235,102.011925
0.044470,0.257123,110.616684,107.140945
0.063158,0.260717,97.913742,106.564392
0.085208,0.217430,102.043152,103.185936
0.301068,0.160789,109.596252,105.410522
-0.146878,0.141617,101.089478,106.230156
-0.072333,0.175813,97.608566,104.290527
-0.025367,0.185825,101.385117,101.994896
-0.056340,0.180681,108.575821,103.651840
0.011676,0.153038,98.505020,103.001335
0.062434,0.093206,98.390579,99.090424
-0.416026,-0.046348,108.880997,101.380219
-0.247645,0.234876,102.167130,104.271797
-0.001919,0.220735,93.173981,101.784225
-0.018360,0.145890,107.316971,101.859337
0.283428,0.098499,104.084015,103.885956
0.028340,0.240012,95.281601,101.325958
-0.131439,0.325073,94.490051,97.376694
-0.030759,0.036233,99.344254,97.821526
-0.065856,-0.042360,97.789764,98.383148
-0.025564,0.192620,84.600449,93.141296
0.031221,0.262776,96.893311,90.529190
0.056623,0.236322,102.882385,95.258377
-0.019389,0.236847,89.702606,94.812828
-0.336803,0.600239,100.665092,93.434219
0.127740,0.271506,111.093521,100.399353
-0.109929,0.188023,104.141235,105.191551
0.038059,0.333427,101.923943,105.602470
-0.013175,-0.081260,110.855103,108.052414
-0.099248,0.279726,115.709305,113.874069
-0.399113,0.074892,109.834671,113.983856
-0.071771,0.135669,106.658936,110.253319
-0.303270,0.251488,113.372803,112.056541
0.067558,0.106058,100.545883,111.003510
0.125725,0.031204,96.712112,103.562790
-0.128362,0.378923,104.379654,101.292213
-0.036755,0.135402,107.436180,101.486900
0.198898,0.310317,95.872879,97.291260
-0.014572,0.152790,93.660355,93.277603
0.327278,0.296311,102.105141,94.257133
0.138790,0.190372,95.634460,95.882980
-0.111310,0.278645,90.479851,93.768471
-0.009438,0.335460,102.047920,94.125298
0.196324,0.038363,106.658936,100.343353
-0.083236,0.239351,93.655586,100.563370
0.068597,0.262431,102.767944,101.349060
0.035871,0.124474,106.835365,105.981750
0.079630,0.368741,95.396042,104.955879
0.134475,0.251470,91.443062,99.471741
-0.051392,0.200694,96.950531,96.989914
-0.036835,0.175822,100.488663,97.659828
0.188098,0.131223,87.242126,94.678825
0.119428,0.232006,86.526871,88.625519
-0.105105,0.390591,97.250938,89.887596
-0.059185,0.109484,92.282295,90.808197
0.071101,0.316966,84.547997,85.816917
-0.007581,0.251380,101.566315,87.579361
0.046107,0.444551,93.598366,91.547386
0.092421,0.300878,87.962151,91.657021
0.116528,0.213249,92.816353,91.080269
-0.052958,0.391640,102.286339,95.582962
0.061375,0.326985,101.027489,101.019577
-0.148561,0.287201,90.780258,100.131966
0.042245,0.539355,107.617378,101.761566
0.065724,0.242754,107.858185,107.649933
-0.070212,0.224888,95.095634,105.147270
-0.141744,0.185594,103.185181,102.873505
0.024136,0.245780,109.114647,105.904167
0.286259,0.040438,101.687912,106.201431
0.022920,0.180867,98.869804,103.051720
0.100507,0.213079,104.563240,102.033478
-0.078984,0.075508,106.418137,104.053375
-0.081160,0.223351,96.173286,102.235947
0.039512,0.166747,101.747513,99.316650
0.149513,0.320708,113.790039,103.484879
0.083866,0.240477,99.229813,104.593239
0.092382,0.157174,97.613335,100.398491
-0.260785,0.245160,113.432411,102.792114
0.028116,0.169042,107.018951,107.494270
0.033253,0.191442,92.518333,102.973015
-0.081660,0.256786,95.453262,97.623581
0.117613,0.606565,99.588638,97.475861
0.071155,0.135993,91.140274,96.378258
0.019058,0.343610,85.686447,90.407837
-0.089667,0.329324,99.289421,90.493584
0.036554,0.356961,99.169022,94.965347
-0.017049,0.237027,87.724930,93.074043
0.199114,0.266533,102.344757,93.889084
0.157930,0.242152,108.877426,100.956711
-0.067719,0.089439,104.981667,105.225403
-0.018148,0.475950,105.161667,105.972275
-0.019736,0.075775,113.849640,110.240303
-0.018696,0.199161,113.191010,116.108727
0.089957,0.087864,104.622246,114.562347
-0.072611,0.029309,110.494499,111.472275
-0.048673,0.120047,118.104820,114.482300
-0.026996,0.089354,99.049515,111.159721
0.019424,0.030224,101.506416,104.298042
-0.037904,-0.085301,108.457062,103.988304
0.061097,0.048974,98.630196,102.584808
0.146988,0.333687,94.974976,97.257523
0.098173,0.329838,102.348328,94.270203
0.282220,0.396095,101.804733,96.134636
-0.121522,0.270794,95.987320,96.663849
-0.073412,0.279625,93.059540,94.043983
0.120420,0.268296,107.555389,97.465752
-0.009213,0.296669,102.052689,102.218056
-0.078742,0.271121,95.815659,101.261681
0.008199,0.229200,109.415054,102.256081
-0.159122,-0.063607,104.742050,105.057014
-0.017346,0.214867,94.318390,103.445190
0.129816,0.134162,93.955994,98.457298
0.008266,0.124182,104.503632,97.971878
-0.223401,0.318493,94.728470,97.767365
0.001000,0.311660,85.868835,93.238663
0.022374,0.295967,93.603134,88.873756
-0.104982,0.363672,98.209381,91.521263
0.088487,0.360504,83.942413,89.513969
0.168433,0.347909,88.624954,86.100418
-0.097115,0.468362,98.867416,89.719498
0.160105,0.469666,102.882385,93.880951
0.002987,0.268241,93.059540,93.721863
-0.279245,0.320018,98.457336,95.678177
0.195228,0.299996,107.736588,101.674706
0.178098,0.023478,99.525452,104.365532
-0.090735,0.225436,98.934174,101.759445
-0.033465,0.244684,113.849640,105.207787
0.141721,0.340253,103.244781,108.445000
-0.009518,0.211577,96.893311,104.565865
0.188138,0.171659,107.736588,104.498360
-0.013861,0.108387,109.901428,107.574768
-0.088279,0.192515,100.851059,106.002457
-0.054344,0.279941,98.457336,103.103111
0.007479,0.077945,105.276108,103.129875
-0.010720,0.153108,103.425980,104.370064
0.129643,0.296766,95.691681,100.720413
-0.144041,0.061461,106.239319,99.750641
-0.147929,0.259817,108.089447,104.251343
-0.045827,0.230394,102.891922,103.341644
-0.081784,0.220943,104.570389,101.484581
-0.229231,0.353009,105.581284,103.524918
-0.021509,0.366201,97.436905,103.098297
0.092834,0.057634,93.297958,98.737160
-0.070669,0.416484,104.503632,97.556557
0.067457,0.297842,100.965500,98.612236
0.085664,0.168764,89.168549,95.707466
-0.122580,0.140804,89.464188,90.130272
0.138852,0.287564,103.483200,93.136177
-0.040042,0.217081,94.556808,95.995300
-0.112150,0.278309,91.681480,92.997635
0.134093,0.191195,110.197067,96.787209
0.033203,0.249292,106.539726,103.994682
-0.044402,0.347818,101.203918,105.378006
-0.051387,-0.099723,106.720924,106.527000
-0.099339,0.131296,119.185448,111.258179
-0.167029,0.188017,108.280182,114.284218
-0.051074,0.148043,107.078552,111.162567
-0.014479,0.081037,114.150047,110.007225
-0.133681,0.210738,107.378960,112.155174
-0.040271,0.277118,94.313622,106.294525
-0.029448,-0.010047,100.727081,101.019287
-0.054314,0.217695,103.363991,101.371964
0.065642,0.244762,93.240738,99.298660
0.011391,0.061177,90.303421,94.442680
-0.017004,0.224443,97.131729,93.136070
0.120172,0.195343,99.229813,95.496841
-0.200896,0.221425,102.343559,95.042610
-0.060012,0.312096,94.618797,92.765747
-0.108032,0.517793,109.415054,97.296272
-0.195222,0.598468,97.432137,100.843430
-0.010890,0.377084,98.991394,99.162651
0.074914,0.392997,113.906860,103.488609
-0.117028,0.197243,100.908279,105.895393
-0.154637,0.198335,92.158318,101.797462
0.022953,0.210543,99.649429,97.586159
-0.036719,0.178577,101.804733,97.093651
-0.088839,0.347657,93.836784,96.813446
0.213682,0.070738,82.392693,91.158875
-0.004021,0.249529,94.499588,88.052170
-0.052283,0.527577,94.852448,90.996071
-0.005102,0.329243,80.351830,87.781395
0.138221,0.272315,90.837479,84.999626
0.048670,0.455751,99.706650,89.586525
0.010724,0.296618,90.360641,91.463722
-0.225612,0.223839,87.723732,91.118126
-0.093140,0.338044,99.287033,92.797882
-0.160173,0.512048,108.399391,99.273384
0.076829,0.260140,95.396042,101.022919
-0.103356,0.419715,96.712112,99.279953
0.086154,0.372506,111.093521,104.619759
0.002185,0.078272,99.108223,106.986763
-0.118469,0.190542,95.875267,102.853828
-0.075800,0.204973,108.277802,103.799889
-0.019285,0.170276,103.304390,106.132309
0.096735,0.133226,98.330978,104.385193
0.125571,0.139306,100.069046,101.446419
0.042675,0.048723,106.120110,102.327728
-0.120423,0.121918,100.188255,103.461128
-0.002167,0.217789,95.753670,99.773506
0.091385,0.205700,108.039383,100.055817
-0.202706,0.073343,106.718544,104.546356
0.108806,0.172597,94.075203,102.228127
0.196954,0.064251,103.185181,100.017120
-0.041745,0.284374,115.346909,105.300140
-0.020004,0.189056,95.872879,106.530266
-0.091627,0.267042,91.199875,99.836441
-0.012715,0.170892,98.090172,96.581863
0.056149,0.300179,97.072128,97.197144
0.066651,0.312299,86.526871,93.599457
-0.171786,0.180134,90.061432,88.710747
0.071371,0.371732,102.046730,92.168800
-0.122483,0.318579,91.019875,94.230331
-0.097685,0.280276,91.979507,91.745361
0.100634,0.326141,108.276611,95.949127
0.232818,0.018218,105.820900,102.178604
-0.013042,-0.012353,100.247864,104.879112
0.041792,0.438402,112.231972,106.283524
0.000858,0.093339,116.966370,112.371712
0.217112,0.295683,110.554695,115.757469
0.073730,0.036614,98.630196,112.057365
-0.207478,0.085404,116.067535,111.541473
-0.110787,0.151329,111.093521,113.832222
0.105183,-0.075610,96.352997,108.203323
-0.022793,-0.027772,102.644867,103.042084
-0.015478,0.009117,103.843361,102.997444
0.115761,0.177355,94.315857,100.024643
-0.135565,0.178783,92.098770,94.839890
0.174743,0.382920,98.752975,93.711815
0.032579,0.292271,100.364685,96.144760
-0.081205,0.199686,91.619492,95.271767
-0.036751,0.348709,97.131729,93.455818
0.092223,0.291128,107.498169,98.621239
-0.086331,0.265175,103.960037,102.465889
-0.086257,0.257795,97.007751,100.338158
0.063947,0.234446,105.581284,102.506828
-0.036062,0.101571,108.880997,105.630486
0.092510,0.197994,92.821121,101.793518
0.086598,0.113274,93.955994,97.108452
-0.151546,0.210132,99.287033,97.215530
-0.189370,0.432579,91.915131,96.530090
0.076762,0.165365,83.112717,90.991180
-0.075205,0.284302,94.795227,88.759575
