dbg_id_a,dbg_iq_a,omega_diff_rad_s,omega_pll_rad_s
0.186676,0.001931,22.530556,22.107449
0.288136,-0.118787,22.470951,22.127747
0.032588,0.113199,23.787022,22.285683
0.128336,0.071769,22.170544,22.368994
0.149960,0.112633,22.408962,22.587336
0.151724,0.083611,23.488998,22.778133
0.074470,0.113349,22.349358,22.709988
0.038558,0.123668,21.092892,22.570419
0.064094,0.009334,21.691322,22.221775
-0.040570,0.291269,20.611286,21.591038
-0.007340,0.194170,19.893646,20.772770
-0.009298,0.117429,19.774437,19.915684
-0.017148,0.224432,17.855167,18.995241
-0.041236,0.122801,18.215179,18.176275
-0.049699,0.151734,17.497540,17.369116
-0.037530,0.226256,17.015934,16.790457
-0.051346,0.266949,17.197132,16.408966
-0.077846,0.103539,17.735958,16.299753
-0.055775,0.178159,18.036366,16.421061
-0.049863,0.163949,17.797947,16.639030
-0.051239,0.180413,17.495155,17.050747
-0.007730,0.296711,17.795563,17.638794
0.009650,0.156308,17.435551,18.005032
0.047377,0.201679,18.694401,18.505791
0.218504,0.372960,19.953251,18.920053
0.113356,0.219410,18.515587,18.969379
0.253004,0.328124,17.676353,18.924654
-0.090982,0.041544,17.197132,18.669807
0.268811,0.334668,17.077923,18.374739
0.225013,0.327368,17.137527,17.991724
0.050366,0.183318,17.435551,17.606861
-0.093829,0.089312,17.256737,17.207663
0.297322,0.307523,15.699863,17.011545
-0.101014,0.210553,16.179085,16.893097
-0.318156,0.165935,16.419888,17.005302
-0.117468,0.241171,17.318726,17.393845
-0.369767,0.172586,18.873215,18.101122
-0.163761,0.179545,20.012856,18.858206
-0.132619,0.192220,21.152496,19.906429
-0.172086,0.232305,21.810532,20.958437
0.100959,0.148584,24.027824,22.293966
-0.093538,0.156489,29.959679,23.690269
-0.059930,0.094835,28.283596,24.766144
0.009469,0.111784,23.429394,25.451506
-0.080106,0.153604,22.590160,25.278460
-0.066251,0.141902,26.664734,25.298096
-0.113860,0.186536,25.227070,25.338789
-0.009172,0.046635,22.289753,24.574074
-0.125268,0.155957,20.852089,23.049278
-0.034217,0.103774,20.613670,21.713284
-0.059575,0.195139,20.015240,20.770174
-0.165041,0.422282,21.333694,20.235144
-0.104565,0.293596,20.253658,19.948978
-0.017746,0.343680,22.230148,19.958754
0.019467,0.154349,20.012856,20.049841
0.047530,0.053890,20.914078,20.366590
0.103256,0.035750,20.132065,20.587278
0.025333,0.123169,21.271706,20.776720
0.049840,0.420639,20.432472,20.842796
0.097254,0.389319,21.572113,21.020420
0.091059,-0.057667,19.834042,20.677938
0.187669,0.422001,19.174814,20.213095
0.176491,0.278570,19.354820,19.589369
0.090548,0.107172,17.976761,18.739954
0.026800,0.085728,16.238689,17.747890
-0.029990,0.184261,17.018318,16.916985
-0.152654,0.077861,17.796755,16.129566
-0.131639,0.118207,14.979839,15.534512
-0.088448,0.218361,16.717911,15.134279
-0.066395,0.237870,14.680624,15.003054
-0.060397,0.257640,16.179085,14.998789
-0.092835,0.252961,16.658306,15.234886
-0.088635,0.292240,15.399456,15.668818
0.098032,0.392838,16.958714,16.370445
-0.001809,0.282318,18.695593,17.204531
0.123902,0.302427,19.294024,18.193199
-0.040481,0.232090,18.635988,19.034807
-0.166266,0.175397,19.893646,19.710121
-0.008293,0.235448,19.174814,20.171478
-0.042582,0.216597,20.552874,20.322575
-0.057982,0.226217,20.372868,20.239216
-0.400070,0.180543,18.634796,19.856646
-0.022827,0.201151,19.234419,19.363024
-0.056007,0.213520,17.975569,18.849354
-0.015405,0.233021,19.354820,18.688513
-0.018401,0.234186,18.994808,18.400387
-0.268191,0.293042,18.814802,18.307781
0.149029,0.179796,19.834042,18.695013
-0.018364,0.228611,20.372868,19.372942
0.063272,0.224795,21.871328,20.471216
-0.175613,0.257473,23.488998,21.739985
-0.025100,0.187589,23.847818,23.077257
-0.011089,0.135170,24.627447,24.138464
0.086813,0.071056,23.968220,24.948988
-0.020748,0.206128,25.166273,25.397892
0.107852,0.089737,23.609400,25.300901
0.312268,-0.141250,23.548603,24.910852
0.194970,0.044739,22.290945,24.357212
0.116963,0.013992,21.511316,24.089581
-0.009053,0.094624,23.069382,23.632414
0.035381,-0.006244,22.410154,23.122078
-0.030545,0.168620,21.930933,22.620064
-0.006958,0.117591,21.152496,22.300440
-0.024757,0.349765,22.290945,21.848269
-0.071498,-0.173385,22.350550,21.900297
-0.022505,0.216634,22.290945,21.690889
-0.061792,0.007356,21.271706,21.927084
0.004775,0.182251,21.572113,22.205786
-0.040328,0.086077,21.631718,22.203903
0.008298,0.111877,20.732880,22.451263
-0.038511,0.027854,21.212101,22.804167
-0.142806,-0.094721,21.092297,22.595322
-0.033817,0.033396,20.313263,22.009018
0.072765,0.193970,20.433069,21.601675
0.152192,0.237791,20.253658,20.825079
0.099595,0.181659,20.193459,20.286581
0.015228,0.093828,17.676353,19.556499
-0.080263,0.018293,17.316938,18.409636
-0.155401,-0.007289,17.437340,17.625917
0.313724,0.193479,18.275381,16.879425
0.061540,0.202653,17.736555,16.423700
0.094536,0.241214,16.238689,16.069878
0.227465,0.276354,17.197729,16.054914
-0.231964,0.225272,16.658306,15.856665
-0.053504,0.243096,16.958118,16.196291
-0.027401,0.231917,16.717911,16.627890
-0.041309,0.246119,16.837717,17.146473
-0.087866,0.230803,17.437340,17.801292
-0.116857,0.253209,19.534231,18.475054
0.273592,0.112244,16.418100,19.255079
-0.109293,0.208709,19.294621,19.933037
0.211867,0.107633,20.732880,20.400270
0.013736,0.159074,20.013453,20.495100
-0.060832,0.209132,19.294621,20.644413
-0.028681,0.187075,18.755795,20.531591
-0.015622,0.134721,19.115210,20.308750
-0.284936,0.397407,18.695295,19.942062
-0.243366,0.404671,19.354523,19.564478
0.045870,0.146468,19.174814,19.284597
-0.144058,0.412657,19.294621,19.257326
0.076376,-0.017262,19.654036,19.151007
-0.146631,0.484149,20.313263,19.635527
0.022111,0.109984,21.091999,20.082979
0.122506,-0.097558,22.350550,21.332973
0.021085,0.107216,20.972193,22.127499
0.012174,0.156131,22.889973,23.022270
-0.002189,0.323841,23.908615,23.623611
0.004893,0.064585,24.268032,24.039164
0.049672,0.148519,22.530407,24.001774
0.062127,0.018311,23.548903,23.758253
0.151463,0.367232,23.608953,23.215092
0.110932,0.110540,20.852537,22.497112
0.077837,-0.008528,20.433069,21.871061
0.061304,0.093953,19.594282,21.123201
-0.016150,0.044700,20.493046,20.238028
-0.061900,0.088236,19.474329,19.496290
-0.099751,0.044605,18.935129,18.922489
0.024545,0.325901,21.511690,18.842159
-0.039215,0.208129,19.354523,18.722769
-0.095384,0.175831,19.174768,18.738859
-0.083199,0.181914,20.132065,18.905781
-0.016955,0.234983,18.930435,19.096025
-0.230146,0.078018,19.168854,19.737949
-0.361013,0.040672,21.867752,20.091345
-0.326105,0.065891,20.494461,20.316946
0.175618,0.237929,21.572113,20.650032
-0.053663,0.162745,20.370483,20.596434
-0.249325,0.166944,18.815994,20.380779
0.032175,0.215411,19.178391,20.067865
-0.006454,0.203928,18.157959,19.676807
0.339210,0.221061,17.976761,19.114483
-0.088709,0.230480,16.899109,18.552975
-0.226167,0.255623,17.910004,18.033581
0.224045,0.182710,16.717911,17.497440
-0.032584,0.257021,17.976761,17.653358
-0.064047,0.252958,17.194748,17.351818
0.188869,0.205181,17.070770,17.080555
0.001305,0.246959,18.091202,17.271132
0.120588,0.168457,19.836426,17.691959
0.086210,0.130741,19.950867,18.183876
0.171827,0.060940,18.939972,18.745367
-0.141902,0.363119,20.437241,19.641302
0.049382,0.219603,20.256042,20.138786
0.085975,0.238381,21.209717,20.540279
0.288832,-0.012466,20.551682,20.762400
0.009322,0.285015,18.758774,20.905506
0.056080,0.082818,21.095276,21.115074
-0.055849,0.123591,19.474030,20.574406
-0.086868,0.238057,17.614365,19.794792
-0.062492,0.227155,22.888184,20.093962
-0.047006,0.183331,23.965836,19.711105
-0.007928,0.146827,18.577576,19.199133
-0.054022,0.263987,18.701553,18.752457
-0.033349,-0.104056,23.241043,19.266022
-0.077896,0.247091,18.758774,19.351627
-0.029118,0.233787,20.971298,19.858158
-0.023281,0.281363,21.333694,20.726295
-0.092151,0.014866,21.629333,21.495373
-0.052280,0.179216,23.069382,22.473866
0.058910,0.377773,22.296906,22.850559
-0.121726,0.031547,21.514893,23.037683
-0.061211,0.152840,20.494461,23.127228
-0.153105,-0.010769,20.189285,23.030464
-0.128881,0.060991,24.747849,22.729568
-0.018372,0.145888,20.732880,22.362133
-0.028215,0.104025,21.629333,21.668655
0.036656,0.135429,18.882751,20.599598
0.162754,0.201576,19.407272,19.949347
0.344343,0.244706,19.588470,19.325043
0.078748,0.098036,17.557144,18.850754
0.099882,0.082487,18.634796,18.489571
0.129432,0.135727,19.836426,18.373676
0.386768,0.175500,18.987656,18.280697
0.290184,0.170473,19.416809,18.315401
0.042494,0.166012,20.561218,18.734758
0.168073,0.191348,21.810532,19.189032
-0.034828,0.169700,18.339157,19.210991
-0.075928,0.204137,19.178391,19.677603
-0.071791,0.194333,19.168854,19.987558
-0.188762,0.235993,20.313263,19.896389
-0.083098,0.275147,20.313263,19.673618
-0.044380,0.192554,20.790100,19.413254
-0.065523,0.207711,19.531250,18.860714
-0.053969,0.229329,16.660690,18.365887
-0.007139,0.197473,17.318726,17.910673
-0.071339,0.262315,19.483566,17.410652
-0.026075,0.245582,16.717911,16.964901
-0.079321,0.320091,14.982224,16.703352
-0.023790,0.270799,16.479492,16.433292
-0.027988,0.314533,16.355515,16.699936
0.140815,0.028704,16.412735,16.661530
0.038384,0.178227,17.681122,16.966618
0.060385,0.269877,18.386841,17.539515
0.034206,0.155959,18.453598,18.222393
0.012272,0.217454,17.681122,18.951773
0.038294,0.230369,21.753311,19.774240
0.035922,0.135626,19.779205,20.070707
0.019662,0.107486,19.540787,20.124817
0.026679,0.188230,19.054413,19.977848
0.034277,0.221735,17.738342,19.407801
0.064362,0.211152,18.033981,18.752787
0.093237,0.071993,16.784668,18.220739
0.082365,0.076166,16.536713,17.459421
0.130372,0.174471,17.795563,16.999277
0.127361,0.442485,17.738342,16.878107
0.042178,0.304055,18.634796,16.898384
-0.088286,0.187416,19.054413,17.229473
-0.064380,0.178879,20.074844,18.069630
-0.044308,0.199161,19.712448,19.009249
-0.117841,0.076146,21.934509,20.150623
-0.137849,0.101801,19.474030,21.057480
0.020574,0.279849,21.820068,22.057657
-0.047774,0.201586,23.612976,22.766666
-0.157936,0.129168,21.276474,23.162743
-0.097382,0.121323,20.494461,22.951059
0.017326,0.181488,21.810532,22.692980
-0.108716,0.170774,20.370483,22.591187
0.124916,0.197313,25.529861,22.592993
0.192442,0.224539,23.727417,22.182472
-0.273904,0.127673,20.370483,21.362494
-0.088483,0.187323,24.394989,21.170973
-0.003508,0.204000,20.971298,20.893887
-0.059806,0.198349,20.132065,21.062613
-0.035102,0.217935,21.152496,21.601818
-0.081426,0.209842,24.690628,22.408552
0.001416,0.173231,23.851395,22.862953
0.189718,0.128868,22.592545,23.267551
0.029469,0.170712,24.271011,23.541691
-0.069616,0.200022,24.862289,23.966764
0.027660,0.126552,23.250580,24.452253
0.054060,0.131938,22.354126,24.302694
-0.088654,0.266232,22.649765,24.137373
-0.005494,0.194231,20.008087,23.013823
0.083015,0.115925,22.525787,21.862951
0.085750,0.140548,18.463135,20.527966
0.083113,0.258201,19.712448,19.550762
0.176481,0.099183,17.499924,18.402958
0.085168,0.137423,17.614365,17.709724
-0.010789,0.172901,18.873215,17.212271
0.029048,0.011150,18.329620,17.122795
-0.048180,0.154329,18.758774,17.287271
-0.051382,0.079972,18.272400,17.663969
-0.064283,0.189427,19.178391,18.211269
-0.065943,0.182777,19.292831,18.728546
-0.088802,-0.128994,19.531250,19.179052
-0.042757,0.118255,20.141602,19.608402
-0.041978,0.202872,18.873215,19.661964
-0.019383,0.258352,18.634796,19.473907
-0.040623,0.231369,18.520355,19.418213
-0.002598,0.254668,18.272400,19.101673
-0.034509,0.215049,17.910004,18.710402
0.026579,0.283926,18.453598,18.169270
0.010313,0.218296,18.577576,17.757473
0.033171,0.232554,18.882751,17.520958
0.227315,0.432953,17.013550,17.261703
0.000741,0.125745,17.557144,17.271309
0.062377,0.161618,18.882751,17.498709
0.304613,0.318047,18.634796,17.758913
0.335423,0.326503,17.919540,18.360769
0.191954,0.238871,20.141602,19.061258
0.177935,0.205518,21.457672,19.803671
0.381289,0.258133,22.048950,20.722164
0.062376,0.146978,20.914078,21.440817
-0.306064,0.055988,22.411346,22.054104
-0.227027,0.115419,22.296906,22.356998
-0.105832,0.122222,21.572113,22.472292
-0.139128,0.109294,21.514893,22.349230
-0.122227,0.135272,21.266937,22.035286
-0.094956,0.112269,20.847321,21.749376
0.041859,0.136301,20.132065,21.326736
-0.030348,0.132185,19.588470,21.299025
0.113749,0.114891,22.048950,21.170933
-0.237338,0.247252,20.074844,21.633980
-0.253967,0.295791,21.152496,21.159708
-0.118617,0.219570,20.790100,20.943142
-0.117924,0.219208,21.095276,20.947977
-0.048654,0.131596,19.531250,21.160976
-0.080272,0.252155,21.629333,21.436268
-0.087245,0.218105,22.172928,21.705189
-0.046321,0.244566,23.603439,22.142483
-0.048841,0.198098,22.106171,22.354149
-0.031322,0.139101,21.696091,22.458321
-0.030134,0.125986,21.991730,22.443235
-0.044045,0.303259,21.209717,22.221603
0.052466,-0.058126,21.152496,21.858183
0.000710,-0.064766,19.121170,21.140289
0.018003,0.158648,20.551682,20.352127
0.032475,0.257035,19.893646,19.422161
0.054552,0.146797,17.204285,18.454830
0.030646,-0.054159,17.375946,17.530842
0.084392,0.093221,16.784668,16.819353
0.086937,0.188045,16.536713,16.337025
0.141718,0.247460,16.174316,16.059959
0.169016,0.226143,16.050339,16.077782
0.125562,0.139315,17.499924,16.320900
0.048415,0.212351,19.407272,16.809830
0.128362,0.464962,18.749237,17.488096
0.104475,0.454161,18.806458,18.158112
-0.036913,0.203854,18.157959,18.801807
-0.034323,0.269667,20.370483,19.331612
-0.062238,0.216311,19.054413,19.604151
-0.029836,0.215747,18.692017,19.845896
-0.115881,0.167928,20.437241,19.864918
-0.059379,0.191021,17.976761,19.758434
0.163416,0.301261,17.251968,19.424160
-0.018492,0.224325,18.329620,19.134274
-0.160737,0.197551,19.235611,19.099886
-0.294128,0.161589,18.148422,18.739494
0.005611,0.199958,22.592545,18.737890
-0.334498,0.197825,18.701553,19.116779
0.050214,0.248386,18.997192,19.506922
-0.092407,0.223315,21.333694,20.158396
0.033424,0.204455,20.198822,20.667469
-0.085511,0.219527,22.048950,21.491436
-0.032478,0.222005,21.696091,22.181328
-0.049275,0.182734,23.069382,22.998777
