dbg_id_a,dbg_iq_a,omega_diff_rad_s,omega_pll_rad_s
0.008062,0.218391,47.874451,50.136257
0.093931,0.176612,45.776367,49.026051
0.030615,0.136921,45.061111,47.640194
0.045628,0.219680,47.216415,46.860741
0.062262,0.300586,52.671432,48.760273
0.145960,0.162651,54.883957,51.325584
0.066174,0.127569,51.956177,53.137905
-0.205532,0.546672,50.153732,53.406013
-0.081772,0.009488,45.900345,51.228725
-0.088512,0.220541,47.464371,49.853378
-0.073855,0.154632,51.774979,50.277058
-0.020439,0.186431,54.349899,51.987877
0.111613,0.328496,52.127838,53.347824
0.200713,0.265330,50.277710,53.740990
0.089706,0.116506,47.330856,52.152367
0.091348,0.180661,46.377182,49.799706
0.113754,0.128163,46.081543,47.396011
0.420717,0.137390,47.340393,46.319164
-0.116222,0.213416,50.449371,46.844349
-0.208572,0.264132,50.210953,48.031090
-0.325627,0.397818,48.408508,48.536064
0.104722,0.086181,45.242310,47.736347
0.133210,0.076238,42.963028,45.809650
0.092622,0.170813,41.341782,43.636471
0.081375,0.228981,43.497086,42.621609
-0.036961,0.406383,47.693253,43.453682
-0.001421,0.207164,49.791336,45.687996
0.016463,0.211150,45.957565,46.890213
0.065822,0.304631,41.227341,45.955086
0.182339,0.352920,40.569305,43.841396
0.122361,0.234635,43.144226,42.283886
0.023746,0.328916,47.454834,42.905468
-0.117563,0.262279,47.159195,45.072456
-0.289870,0.195650,49.858093,47.775024
-0.190105,0.246967,47.636032,49.056034
-0.177617,0.261087,47.578812,49.877544
-0.029978,0.249701,46.386719,48.842457
-0.042396,0.245934,46.796799,48.156593
0.052193,0.214485,52.728653,49.075577
-0.012901,0.164135,51.231384,50.508255
0.067796,0.122835,51.832199,52.230885
0.048257,0.157411,53.625107,54.037395
0.185111,0.075821,49.552917,53.995430
0.169422,0.025729,48.656464,52.197727
-0.040597,0.129405,45.900345,49.621307
-0.101105,0.205859,48.112869,48.330772
-0.073052,0.157081,53.930283,49.978859
-0.060400,0.143368,53.987503,52.520214
-0.054438,0.083906,51.717758,53.880569
0.021745,0.171867,48.475266,52.789509
0.046036,0.134947,48.837662,50.667629
0.037404,0.118703,48.055649,48.878933
-0.172847,0.037761,52.137375,49.246746
-0.043388,0.133425,55.074692,51.068687
0.023800,0.115368,55.122375,52.952290
-0.314779,0.201602,51.584244,53.387833
0.051742,0.085595,50.029755,52.478119
-0.076553,0.178593,51.593781,52.859558
-0.075773,0.225236,48.599243,51.039932
0.098353,0.018176,50.277710,50.397625
-0.094316,0.363045,50.754547,50.771637
0.065807,0.107153,53.215027,51.779243
0.028522,0.216671,52.547455,52.566605
0.038080,0.068419,49.009323,52.094082
0.111901,0.481081,46.138763,50.158543
0.120242,0.122097,46.625137,48.035809
0.025942,0.067009,49.438477,47.368610
-0.121591,0.158841,53.691864,49.006248
-0.032192,0.357381,53.453445,51.421829
-0.137644,0.227432,51.412582,52.641617
0.158120,0.324108,48.475266,52.090637
-0.021617,0.253763,45.423508,50.569405
-0.213210,0.255396,49.858093,49.909035
0.253994,0.220805,51.059723,49.939571
-0.036466,0.232754,53.386688,51.378841
0.020262,0.110339,52.433014,52.802895
0.003182,0.225064,51.536560,52.862961
0.080653,0.183057,49.552917,51.739578
0.299725,-0.205302,46.319962,49.781975
0.008480,0.124168,46.319962,48.079155
-0.116527,0.396396,48.656464,47.662968
-0.094045,0.143253,50.210953,48.513996
-0.067351,0.157574,52.070618,49.350365
0.008693,0.229182,49.972534,49.736237
0.021723,0.206027,47.092438,48.758671
0.061649,0.184270,42.066574,46.320995
-0.105836,-0.027178,42.963028,43.690853
-0.155248,0.153810,43.983459,42.319424
0.071609,0.297956,48.418045,43.679722
0.327516,0.275144,55.007935,47.146858
0.023706,0.162926,49.195290,49.072105
0.095532,0.142265,47.454834,48.750633
-0.103995,0.170879,44.279099,46.988056
-0.118831,0.230219,46.019554,45.824467
0.166680,0.073863,50.873756,46.893654
0.122340,0.102597,55.489540,50.441830
0.110280,0.086736,56.085587,53.714821
-0.030954,0.357490,54.526329,55.887650
0.033785,0.088849,52.309036,55.463852
0.024658,0.040631,52.495003,54.526600
0.047694,0.080238,51.054955,53.527153
0.111341,0.316584,53.510666,53.492023
0.143919,0.144622,56.324005,54.489590
-0.100774,0.100870,62.794685,56.741642
-0.135047,0.150816,57.287216,57.606003
-0.041852,0.177444,52.609444,56.618721
-0.264862,0.141001,53.153038,54.477211
-0.218583,0.189211,54.645538,52.139462
0.018801,0.172214,52.309036,50.971657
0.008796,0.187342,60.639381,52.134640
-0.039323,0.211949,59.261322,54.066582
0.032160,0.125484,52.433014,54.546055
0.098116,0.100290,48.594475,52.870167
0.148825,0.088669,47.216415,50.015423
0.116421,0.047522,47.035217,47.543816
-0.026450,0.114789,49.672127,47.421906
-0.081849,0.277272,52.075386,48.724052
-0.139719,0.063527,51.536560,50.343983
-0.028750,0.270318,49.376488,50.846367
0.128070,0.479393,47.516823,49.951942
-0.098886,0.015010,47.340393,48.110947
0.093163,0.190200,45.542717,46.434662
-0.096389,0.080755,46.858788,45.930256
0.067666,0.263286,55.189133,46.518250
0.141186,0.225251,50.692558,48.277054
0.114469,0.151787,49.076080,49.256039
0.264117,0.135422,47.397614,49.106377
-0.045086,0.146712,45.957565,48.323395
-0.271743,0.256680,44.159889,46.567398
-0.119795,0.314510,47.097206,45.722652
0.077716,0.173501,50.873756,46.929222
-0.116833,0.451854,53.510666,49.652122
-0.010608,0.435842,53.148270,52.108498
-0.014205,0.189580,47.454834,52.661194
0.004450,0.047319,47.516823,51.002766
0.036646,0.137794,48.599243,49.439056
0.118977,0.375584,58.660507,50.638123
0.115265,0.218413,53.148270,52.318756
-0.030767,0.107883,55.546761,54.126049
-0.414027,-0.094714,52.490234,54.125500
-0.184592,0.127543,48.713684,52.223957
-0.100766,0.212198,46.081543,49.638821
-0.048794,0.232576,46.677589,47.348625
0.199175,0.287459,46.319962,46.116245
-0.052410,0.245972,49.257278,46.243874
-0.048494,0.224162,49.734116,47.190189
0.004099,0.176876,49.738884,48.239059
0.078454,0.203972,46.558380,48.312855
0.096382,0.217217,43.201447,46.680840
0.255365,-0.069388,40.984154,43.975754
0.135161,0.130023,42.963028,42.056767
-0.051995,0.218261,44.522285,42.359501
-0.114511,0.226063,48.475266,44.848938
-0.101626,0.383180,47.159195,46.035023
-0.040137,0.412390,42.243004,45.844418
-0.021475,0.328582,39.906502,43.899055
-0.153216,-0.088469,41.222572,41.925343
0.040857,0.207813,42.605400,41.768696
0.038019,0.200457,48.055649,43.705349
0.014874,0.220242,48.294067,47.016663
0.323918,0.420469,47.636032,48.241810
-0.072173,0.137817,45.838356,48.372662
0.083568,0.175420,43.745041,47.677242
-0.078610,0.144663,44.102669,46.547489
-0.126758,0.186001,46.319962,45.968903
-0.100717,0.269198,49.252510,47.369556
-0.033875,0.276809,52.495003,49.719925
0.001995,0.197592,53.811073,52.312962
-0.066871,0.223751,50.635338,53.400581
0.143236,-0.103853,48.120022,52.625774
0.106827,-0.063856,46.856403,50.725269
-0.025085,0.162719,46.679974,48.974155
0.014849,0.393698,53.927898,50.287998
-0.001793,-0.053862,55.305958,53.060959
0.042401,0.045547,53.629875,54.607670
-0.035792,0.074132,50.394535,53.792473
-0.358805,-0.152483,47.936440,51.281483
-0.068673,0.270286,48.296452,49.169891
-0.105584,0.212895,52.371025,49.498474
0.081948,0.318923,55.308342,51.417133
-0.212697,0.232011,54.826736,53.627640
0.110986,0.195821,53.269863,54.522686
0.020174,0.185592,50.454140,54.214836
-0.162670,0.210261,54.347515,52.939789
0.057692,0.075546,49.555302,51.416771
0.237015,0.017218,50.752163,51.015965
0.180473,0.057001,52.251816,51.307167
0.067389,0.126931,54.349899,52.410416
-0.076298,0.153442,52.969456,53.234833
-0.095007,0.329297,49.555302,52.557384
-0.064717,0.124484,48.477650,50.524696
-0.006057,0.282259,46.977997,48.356342
0.007703,0.224236,51.531792,47.939659
0.013907,0.155986,52.969456,49.522869
0.010222,0.061383,56.746006,52.001629
0.009279,0.129206,52.609444,53.169075
0.218703,0.196603,48.656464,52.040012
0.099540,0.119559,48.236847,49.822491
0.135518,0.104883,48.835278,48.248795
-0.343712,0.213995,52.552223,48.895397
-0.202353,0.290277,58.062077,51.858990
-0.097310,0.240109,58.064461,54.832844
-0.125187,0.285414,59.502125,56.160309
-0.228852,0.451141,48.415661,54.520718
0.162027,-0.136391,46.977997,51.156898
0.077756,-0.080866,45.599937,48.599277
0.043857,0.165657,48.775673,47.474510
0.060434,0.444649,49.493313,47.477573
0.018550,0.098283,50.513744,48.391018
0.160950,0.315123,50.213337,48.924637
0.135834,0.178579,44.760704,47.724941
-0.143754,0.030912,43.382645,45.321903
-0.268685,0.086690,42.784214,43.027409
-0.097718,0.290998,47.217609,42.829659
-0.063156,0.311475,51.472187,45.094891
-0.049492,0.350369,51.832199,48.151463
-0.043936,0.277143,49.314499,49.650162
0.005566,0.218469,45.120716,48.873436
0.240661,0.147611,44.940712,47.242355
0.040286,0.150265,47.757626,46.579521
0.030665,0.191874,52.430630,48.630592
0.102814,0.233006,55.787563,51.739071
0.184025,0.121912,55.127144,54.338051
0.012412,0.156113,53.927898,55.273376
-0.093904,0.156269,50.274136,55.605301
-0.094257,0.165100,51.832199,54.872715
-0.031361,0.269429,53.210258,54.250458
-0.020013,0.223474,58.782101,54.958771
0.038949,0.256134,58.423283,56.718632
0.039884,0.168583,58.782700,58.417118
-0.008692,0.034861,56.385399,58.981174
-0.048934,0.042433,54.348709,57.560764
0.132577,0.055464,50.932766,54.496330
0.063340,0.046036,50.632954,51.998482
-0.011804,0.077408,52.970055,51.513100
-0.092904,0.156866,59.022308,53.327034
-0.082631,0.213945,59.981346,55.095684
-0.225578,0.284779,51.112774,55.007668
-0.074550,0.253906,50.213936,52.741028
-0.063831,0.179075,47.098103,49.851006
-0.014488,0.186988,49.434902,48.570301
0.047676,0.053761,52.251221,49.714893
0.014202,0.011000,53.269863,51.109287
0.078542,0.337932,52.490982,51.699703
0.141929,0.271591,48.116745,51.150272
0.087852,0.089968,47.337711,49.496788
-0.217421,-0.055400,47.217831,47.473736
-0.110803,0.227903,45.540066,46.293346
-0.104670,0.255977,51.593781,46.548489
-0.042710,0.279075,51.231384,47.957527
0.184080,0.375953,51.355362,49.362339
-0.027213,0.231939,48.599243,50.046768
0.317367,0.197503,46.796799,49.549492
0.027392,0.153141,44.097900,47.939732
-0.043204,0.147277,46.491623,46.957577
0.058973,0.180733,48.952103,46.849594
0.049718,0.301311,54.941177,49.221455
0.155692,0.153361,54.101944,51.790707
0.028365,0.108539,51.479340,52.939304
-0.076288,0.125702,48.780441,52.528519
-0.109705,0.091077,48.828125,50.643822
-0.061432,0.179913,49.371719,49.393810
-0.028697,0.270323,51.116943,50.212040
0.020568,0.223424,54.111481,52.020672
0.051457,0.169275,52.137375,53.370644
0.008257,0.077866,47.512054,53.134476
0.192436,0.206580,48.236847,51.312538
-0.044594,0.064364,45.413971,48.850124
0.156379,0.070080,46.977997,46.778580
0.314882,0.131695,46.977997,46.073174
-0.106145,0.218603,50.573349,47.155788
-0.125647,0.212610,48.179626,47.859779
-0.161469,0.290884,47.283173,48.121746
-0.032903,0.161320,44.040680,47.095825
-0.144507,0.310774,40.512085,44.907528
0.060893,0.206787,41.522980,42.588276
0.014812,0.251057,44.345856,42.286106
0.099351,0.116989,47.035217,43.862045
-0.018837,0.181337,46.434402,45.987247
0.008103,0.353298,45.661926,46.805676
0.076672,0.320232,43.563843,45.696167
0.091415,0.147154,41.580200,43.322861
0.112017,0.179743,43.630600,42.210278
-0.105152,0.199015,45.833588,43.079391
-0.238737,0.174518,50.392151,45.659142
-0.111742,0.297521,49.982071,48.018784
-0.136397,0.281952,47.454834,48.950867
-0.057964,0.279214,45.366287,49.439117
-0.132280,0.208548,45.299530,48.493874
0.039630,0.220841,47.874451,48.335674
0.145382,0.171837,50.268173,49.320568
0.057484,0.161435,52.556992,50.746265
0.022813,0.180880,53.272247,52.797371
0.120815,0.182108,52.490234,54.369781
0.235072,0.015676,49.676895,53.692558
0.062411,0.017320,46.682358,51.672802
-0.038174,0.052324,45.413971,49.197186
-0.113065,0.297021,50.754547,48.673317
-0.106261,-0.084276,54.168701,50.351452
-0.052198,0.163221,53.863525,52.885567
-0.009035,0.156344,52.671432,53.924431
0.009335,0.139991,49.438477,52.445953
-0.012457,0.033699,46.920776,50.133915
0.044788,0.182122,48.532486,48.674911
0.045334,0.153095,51.536560,49.293701
0.127067,0.177802,54.521561,51.307976
0.098539,0.125632,55.122375,52.902370
-0.246524,0.163333,52.137375,53.471577
0.119059,0.086289,49.734116,52.189583
-0.090082,0.205491,49.076080,52.492878
-0.174854,0.294769,50.516129,51.028744
-0.041131,0.248108,50.096512,50.381187
-0.003394,0.313192,52.547455,50.957294
0.025371,0.123161,53.691864,51.951740
0.023331,0.314913,52.671432,52.631634
0.034672,0.120873,48.532486,51.790314
0.094826,0.254767,46.377182,49.668011
0.064686,0.003293,47.760010,47.849239
0.213938,0.387440,51.174164,47.460762
-0.067463,0.237569,53.987503,49.248249
-0.208057,0.277050,54.531097,51.801792
-0.127504,0.195650,52.909851,52.640976
0.006161,0.260867,50.029755,51.839367
-0.044165,0.262146,50.086975,50.667774
0.017629,0.189292,49.972534,49.747566
-0.059336,0.160764,50.992966,49.914658
0.162169,0.117116,55.065155,51.553955
0.164976,0.092751,52.671432,52.756615
0.114558,0.186107,50.754547,52.627907
0.224176,-0.009293,48.055649,51.277973
0.095263,0.053524,48.599243,49.661575
-0.089529,0.196095,52.852631,48.190090
-0.076462,-0.075966,47.931671,47.850800
-0.110864,0.207101,49.667358,48.618065
-0.023703,0.245822,50.086975,49.407280
0.020771,0.310968,47.636032,49.492218
0.096932,0.321289,44.822693,48.209923
0.055609,0.167957,42.963028,45.782524
-0.118400,-0.038354,42.362213,43.227345
0.062523,0.292368,45.061111,42.298622
0.063267,0.269216,49.734116,44.114792
0.195084,0.201696,51.774979,47.168633
0.133757,0.180139,48.532486,49.123524
-0.153114,0.201925,46.677589,48.507626
-0.060125,0.198252,44.641495,46.807186
0.123576,0.091028,46.739578,45.753521
-0.011131,0.269228,52.013397,47.240997
-0.059024,0.344702,57.945251,50.815784
0.027242,0.305227,55.303574,54.645252
0.019312,0.093073,52.790642,56.040955
0.024165,0.074481,52.313805,55.500969
0.007608,-0.053352,56.204796,54.707291
0.072143,0.248831,55.007935,53.719265
0.076781,0.056038,54.764748,53.766678
-0.069189,-0.116648,56.266785,54.776924
-0.169098,0.111304,58.603287,57.181831
-0.081558,0.221027,56.385994,57.762779
-0.145280,0.166197,52.132607,56.503574
-0.135021,0.147595,49.552917,54.267166
-0.142497,0.209552,48.894882,52.080650
-0.155415,0.168661,52.189827,51.249035
0.027420,0.153136,60.701370,52.766369
0.014673,0.111221,56.505203,54.333195
0.083920,0.149409,52.971840,54.513229
-0.056862,0.389853,49.257278,52.711407
-0.033764,0.372276,45.895576,49.827015
0.010205,0.046419,47.278404,47.727871
-0.133556,0.154244,51.770210,47.963760
-0.084613,0.486954,52.547455,49.400677
-0.096174,0.300774,51.832199,50.663204
-0.022036,0.253727,49.014091,51.245716
0.110509,0.391577,46.916008,49.452904
0.050869,0.200827,45.299530,47.766411
0.129053,0.197104,44.765472,46.078079
0.019852,0.158427,45.838356,45.669014
0.263789,0.368748,48.356056,46.657574
0.132269,0.213902,49.676895,48.262901
0.055078,0.152004,51.231384,49.144314
-0.181440,0.184935,46.439171,48.538979
-0.113501,0.206451,45.719147,47.576969
-0.104902,0.262112,44.584274,45.862522
-0.041244,0.177587,47.817230,45.139286
-0.070635,0.342511,50.692558,46.524639
-0.030056,0.328400,53.811073,49.376984
0.133940,0.021304,52.790642,51.647575
0.037189,0.073442,49.490929,52.005932
-0.013519,0.199580,46.558380,50.070240
0.035787,0.190985,48.055649,48.938099
0.047421,0.003185,51.288605,50.181892
0.199414,0.313092,56.567192,52.480785
0.077152,0.203677,53.505898,54.292969
-0.098516,0.174096,50.692558,53.952049
-0.196395,0.118445,47.936440,52.059143
-0.144117,0.185504,46.262741,49.362583
0.212958,0.287681,45.061111,47.079853
0.015526,0.258613,47.698021,46.146580
0.086891,0.238049,49.557686,46.709534
0.044367,0.213989,49.195290,47.587093
-0.006043,0.164530,50.573349,48.571461
0.034484,0.208965,46.977997,48.302876
0.125039,0.159211,43.621063,46.370964
0.090931,0.171719,40.807724,43.661568
0.134238,0.080656,44.641495,41.998798
-0.022397,0.171783,46.677589,42.935551
-0.122087,0.356939,48.236847,44.984879
-0.077289,0.378730,46.739578,46.570480
-0.062322,0.125701,44.279099,46.432343
-0.036864,0.286741,40.388107,44.034634
-0.144841,-0.050775,42.543411,42.169472
0.040840,0.268757,48.418045,42.459900
0.092404,0.132666,53.391457,44.984116
0.025899,0.202380,51.174164,47.774582
0.070837,0.241312,47.636032,48.722210
-0.114315,0.151903,44.884682,48.318718
0.084677,0.155344,45.962334,47.865437
0.050454,0.163768,44.579506,46.633167
0.254834,0.117467,48.055649,46.357178
-0.290459,0.329068,50.091743,47.894978
-0.121108,0.300350,52.728653,50.223125
-0.185630,0.341889,53.930283,52.871819
-0.080475,0.268216,50.272942,53.429684
-0.014637,0.201913,47.755241,52.384918
0.040694,0.091366,49.734116,50.548611
0.005680,0.190027,50.394535,49.305206
0.021821,0.210664,55.844784,50.888870
0.067634,0.274103,54.168701,53.455509
0.191658,0.403755,52.490234,54.732983
-0.063871,0.010753,49.016476,53.575344
-0.124123,0.120849,47.335625,50.963779
-0.336488,-0.006600,50.034523,49.362991
-0.084212,0.263416,53.751469,49.917412
-0.081842,0.252929,56.025982,52.155895
0.033146,0.262540,55.067539,54.008820
0.019572,0.234091,53.510666,54.501434
-0.018162,0.175989,51.472187,54.101479
0.057199,0.111985,49.314499,52.257061
0.139153,0.047510,50.513744,51.114014
0.104235,0.155915,52.731037,51.016968
-0.018883,0.360127,54.829121,51.697769
0.018715,0.062007,55.007935,52.895298
-0.068991,0.156863,51.472187,53.481476
-0.103819,-0.042508,49.195290,52.236725
-0.073815,0.172411,48.115253,50.147118
0.006744,0.364564,49.014091,48.461433
0.031532,0.257152,51.651001,48.614197
0.058928,0.185158,53.088665,50.567112
0.056826,0.130771,54.469109,52.905407
-0.016937,0.142709,50.692558,53.389381
0.116112,0.128566,47.755241,51.721897
0.131744,0.090204,46.977997,49.380825
-0.070063,0.116125,51.710606,48.515236
-0.188382,0.195986,51.951408,49.971809
0.182264,0.098482,67.470078,53.465694
-0.049664,0.230299,55.308342,55.509266
-0.045156,0.285553,52.790642,56.511494
-0.129854,0.272877,47.757626,53.689716
-0.038708,0.168857,47.037601,50.463791
0.148958,-0.139427,47.216415,48.294624
-0.029809,0.233700,48.837662,47.356339
0.027673,0.227672,51.350594,48.010929
0.093453,0.162606,50.272942,48.996704
0.113902,0.238856,46.678783,49.088203
0.033145,0.221907,45.180321,47.426186
-0.038343,0.282578,41.766167,44.585728
-0.167724,0.162496,44.821503,43.215881
-0.069179,0.343748,48.656464,43.966408
0.260410,0.515302,52.251816,46.809719
-0.006374,0.276477,51.112175,49.570435
-0.085208,0.207559,48.296452,50.036690
0.163686,0.121800,48.835278,48.848892
0.098431,0.093302,45.061111,47.044724
-0.173750,0.342469,50.154926,47.408840
0.062842,0.269315,54.408314,50.087963
0.116654,0.187402,56.205990,53.351624
0.157546,-0.025936,55.067539,55.274166
-0.106567,0.177659,57.523251,56.137234
-0.111936,0.220138,51.411392,55.386387
-0.101674,0.405269,51.472187,54.515354
-0.086204,0.080280,54.649117,54.727352
-0.046180,0.116960,56.685211,55.826725
0.014250,0.155956,59.382320,58.227386
0.045980,0.102329,57.104828,58.918468
0.234735,0.224550,56.025982,58.624844
-0.171356,-0.001628,52.730442,56.292542
0.158286,0.065661,50.154331,53.437012
0.103111,0.044198,50.453545,51.585213
-0.099028,0.131530,57.944061,52.546410
-0.136182,0.215214,57.584644,54.714840
-0.089213,0.201913,53.689480,55.694351
-0.114964,0.204853,50.273838,54.133766
-0.064375,0.160832,47.337711,51.409252
-0.018517,0.170361,48.955681,49.183239
0.070528,-0.087242,53.090157,49.651596
0.011371,0.094373,52.910149,50.813034
0.038368,0.315489,54.288509,51.992722
0.074535,0.279327,50.513447,51.647514
0.123328,0.024547,48.835800,50.629807
-0.176491,-0.099166,46.199188,48.434608
-0.064782,0.196780,46.079346,46.933273
-0.008420,0.311547,47.874451,46.372807
-0.187061,0.286615,50.745010,47.387306
-0.234624,0.255575,49.495697,48.980270
-0.185311,0.293304,51.298141,50.199394
-0.246346,0.268823,47.998428,50.142754
-0.052134,0.241397,46.558380,49.142723
0.086879,0.169099,47.225952,47.943352
-0.028231,0.169023,48.532486,47.270298
-0.136392,0.348032,52.728653,48.657253
0.052521,0.284290,53.625107,51.341537
0.184981,0.086083,53.567886,53.185875
0.032389,0.168276,49.438477,53.350964
-0.074507,0.121568,46.501160,51.380291
-0.074463,0.248147,49.257278,49.651791
-0.111472,-0.012625,53.272247,50.170982
-0.049525,0.148568,53.510666,51.786602
-0.002733,0.155547,53.863525,53.205898
0.020987,0.122675,52.490234,53.772728
0.075703,0.105116,46.977997,52.028221
0.091890,0.109024,48.303604,49.802731
0.130039,0.135145,44.279099,47.283455
0.073500,0.127352,47.216415,46.230358
0.136854,0.161636,49.619675,46.714470
-0.102827,0.249066,50.039291,47.948757
0.004428,0.194258,48.837662,48.371323
-0.027740,0.223371,47.216415,47.731380
-0.200549,0.336248,44.097900,45.804607
0.147065,0.074019,42.724609,43.330791
0.127947,0.062925,43.325424,42.612373
0.136300,0.041862,47.578812,43.364479
0.019630,0.138922,49.133301,45.493313
-0.024348,0.577689,47.340393,47.005863
0.047702,0.188362,43.916702,45.992088
0.077381,0.197148,41.465759,43.887794
0.078762,0.098025,42.190552,42.264416
0.004333,0.187498,46.796799,42.677109
-0.116942,0.292222,48.360825,44.874203
-0.317386,0.167403,49.018860,47.433922
-0.056988,0.301630,48.713684,48.808224
-0.102193,0.261334,51.765442,49.647202
-0.002492,0.241666,46.205521,48.770374
-0.052312,0.229009,47.397614,48.116184
0.067607,0.213940,56.982040,49.000801
-0.000185,0.224368,50.992966,50.287388
0.318416,-0.059067,52.318573,51.972355
0.124619,0.159540,56.142807,54.210388
0.171576,0.091200,52.614212,54.025787
0.201656,-0.047478,47.874451,52.147598
-0.077317,0.241328,45.957565,49.567970
-0.116588,0.191699,47.035217,48.364456
-0.078956,0.191534,54.235458,49.396801
-0.013082,0.317544,53.806305,52.024353
-0.063080,0.113143,51.708221,53.481796
0.059638,0.252121,51.050186,52.729343
0.029049,0.090508,48.770905,50.708252
0.022178,0.106995,48.360825,48.887356
0.372062,0.284047,52.671432,49.035717
-0.022010,0.075146,53.329468,50.799736
-0.290320,0.113346,54.283142,52.796188
-0.165109,0.151921,52.251816,53.484867
-0.123442,0.193293,50.935745,53.240406
-0.147698,0.201163,53.396225,52.979752
-0.033031,0.179296,49.858093,51.092892
-0.151006,0.325507,49.734116,50.349861
0.007074,0.111961,53.091049,50.613232
-0.078588,0.451555,52.547455,51.533222
0.005950,0.173135,53.272247,52.336864
0.022862,0.158021,51.651001,52.044353
0.049232,0.151886,47.636032,50.272800
0.084528,0.030372,45.652390,47.919521
0.113156,0.131175,48.360825,47.014259
0.008344,0.202270,51.469803,48.117561
-0.089683,0.254095,54.769516,50.652969
-0.046619,0.301806,51.898956,52.158161
-0.354846,0.125497,51.651001,51.890797
-0.110932,0.241589,49.200058,50.512653
-0.010121,0.234690,52.852631,49.626247
-0.050572,0.218595,50.163269,49.420460
0.007118,0.173091,53.091049,50.622452
0.170725,0.014786,53.091049,52.237919
0.084440,0.149116,52.070618,52.592686
0.135673,0.107721,49.371719,51.708378
0.118683,0.126196,45.900345,49.783840
0.093353,0.121829,45.967102,48.139572
-0.006261,-0.078052,49.610138,47.335545
-0.075478,0.279074,50.220490,47.817352
-0.056647,0.288574,49.676895,48.711170
-0.098517,-0.017265,48.475266,49.211689
-0.074502,0.066732,47.283173,48.746204
0.053160,0.217980,44.403076,46.676491
0.053489,0.117980,42.362213,43.954933
-0.093641,0.125525,43.382645,42.086060
0.149973,0.290382,47.092438,42.724815
0.412038,0.374619,50.091743,45.525887
0.153453,0.199252,50.697327,48.342491
-0.206678,0.217526,46.858788,48.623001
-0.039087,0.190337,44.760704,47.366169
-0.126618,0.205855,45.661926,45.808922
-0.127303,0.255175,48.651695,45.898716
-0.181601,0.431433,52.194595,48.341179
-0.155312,0.343786,54.049492,52.389896
-0.000553,0.218539,53.687096,55.264050
0.011527,0.202114,52.609444,55.485500
0.008884,0.094640,51.474571,54.782352
0.067289,0.435959,52.309036,53.676933
0.144435,0.280807,52.132607,53.281258
0.217545,0.269664,54.707527,53.750034
-0.170012,-0.048967,57.764053,55.552540
-0.211931,0.087666,55.909157,56.939255
-0.247509,0.082638,53.267479,56.816605
-0.133448,0.158464,50.334930,55.010899
-0.340951,0.186483,50.692558,52.719845
-0.192172,0.226202,49.796104,51.042183
0.047519,0.215568,52.070618,50.888954
-0.015944,0.228792,56.266785,52.989868
0.050643,0.148191,54.769516,54.403851
0.196441,-0.065803,52.189827,53.699028
0.144172,0.052646,47.159195,51.136509
0.153041,0.106912,46.319962,48.270847
0.155959,0.034207,48.832893,47.162704
-0.025563,0.151339,49.910545,47.665958
-0.068800,0.255524,51.889420,49.559551
-0.033850,0.309817,49.133301,50.142471
-0.016780,0.237046,46.558380,49.446941
0.032773,0.221962,49.018860,48.151398
0.143429,0.271397,44.760704,46.571800
-0.033491,0.055439,45.180321,45.405205
-0.022305,0.160129,46.858788,45.299583
-0.039058,0.243854,48.236847,46.523514
0.217337,0.202143,48.356056,48.293804
0.382149,0.118412,48.060417,48.961674
