raw21,omega_pll,Iq_ref,dbg_iq_a
1203573.000000,299.733337,0.303010,0.250949
1149358.000000,299.452576,0.310655,0.282005
1097857.000000,299.820435,0.310655,0.282035
1048791.000000,299.440430,0.260954,0.236221
999573.000000,300.453979,0.260954,0.296189
949281.000000,299.656036,0.282582,0.258538
897570.000000,299.966614,0.282582,0.432433
849483.000000,299.582184,0.281398,0.225629
803722.000000,300.157227,0.281398,0.203851
758924.000000,299.544006,0.246058,0.218534
712161.000000,300.426117,0.246058,0.319586
662448.000000,300.626892,0.168881,0.316915
611177.000000,300.486511,0.168881,0.385895
560406.000000,298.288330,0.337648,0.264439
510291.000000,297.795898,0.337648,0.049344
460011.000000,296.793671,0.562388,0.363729
408962.000000,297.177002,0.562388,0.432975
357963.000000,296.723389,0.579082,0.361269
310276.000000,297.723480,0.579082,0.548739
262978.000000,298.354584,0.465603,0.528970
213385.000000,299.352692,0.465603,0.591011
159525.000000,299.927307,0.301824,0.414545
104635.000000,300.242981,0.301824,0.345278
51855.000000,300.092163,0.218252,0.207661
2220.000000,300.074280,0.218252,0.606990
2049942.000000,299.835358,0.250292,0.213103
1998649.000000,301.190643,0.250292,0.254142
1947051.000000,300.941437,0.168463,0.262674
1898512.000000,301.026520,0.168463,0.207165
1852196.000000,300.468750,0.173985,0.163297
1806722.000000,301.189423,0.173985,0.158636
1759090.000000,300.584564,0.095205,0.127537
1708017.000000,301.894073,0.095205,0.212522
1656358.000000,300.365356,0.127879,0.269879
1604904.000000,299.558868,0.127879,0.080352
1554374.000000,297.341309,0.479584,0.396949
1503970.000000,297.744324,0.479584,0.478862
1452461.000000,297.324402,0.493260,0.422416
1402553.000000,298.175720,0.493260,0.482589
1354325.000000,297.971527,0.439398,0.420719
1306441.000000,298.963135,0.439398,0.424136
1256274.000000,298.505768,0.420263,0.401137
1203083.000000,298.984680,0.420263,0.441951
1148816.000000,299.048187,0.342607,0.406078
1097286.000000,299.982117,0.342607,0.425783
1048365.000000,299.261078,0.291785,0.355556
999097.000000,300.555634,0.291785,0.322507
948717.000000,299.915161,0.260682,0.437766
896961.000000,300.317963,0.260682,0.289309
848828.000000,299.921295,0.242893,0.211437
803072.000000,300.499908,0.242893,0.573906
758327.000000,299.619446,0.258455,0.114779
711563.000000,300.508270,0.258455,0.371583
661740.000000,300.846802,0.130818,0.105295
610462.000000,300.596680,0.130818,0.223265
559481.000000,298.734253,0.323927,0.193473
509455.000000,297.850830,0.323927,0.364298
459054.000000,296.997009,0.532986,0.379304
407939.000000,297.647430,0.532986,0.363703
356978.000000,297.205231,0.523770,0.735365
309329.000000,298.113922,0.523770,0.505546
262030.000000,298.274719,0.442809,0.426116
212265.000000,299.433777,0.442809,0.326168
158600.000000,298.998138,0.354381,0.391356
103881.000000,299.263885,0.354381,0.342527
51195.000000,299.369385,0.357498,0.109269
1466.000000,300.182526,0.357498,0.262740
2049185.000000,299.974731,0.248764,0.263962
1997954.000000,300.978973,0.248764,0.451374
1946368.000000,300.640259,0.175785,0.027213
1897702.000000,301.333344,0.175785,0.212596
1851189.000000,301.339417,0.140628,0.177192
1805855.000000,301.448608,0.140628,0.336301
1758158.000000,300.807678,0.073150,0.106929
1707163.000000,301.787872,0.073150,0.491825
1655467.000000,300.238373,0.145350,0.066474
1603945.000000,299.518616,0.145350,0.083066
1553172.000000,297.795837,0.435245,0.047426
1502754.000000,298.020386,0.435245,0.316776
1451367.000000,297.197662,0.505332,0.437574
1401734.000000,297.563080,0.505332,0.556439
1353638.000000,297.255280,0.511805,0.378314
1305609.000000,298.815369,0.511805,0.508951
1254986.000000,299.338379,0.336897,0.469921
1201505.000000,300.044403,0.336897,0.459704
1147248.000000,299.614594,0.271228,0.319521
1095983.000000,300.086029,0.271228,0.319708
1046912.000000,299.824768,0.257800,0.286665
997638.000000,300.921356,0.257800,0.246811
947177.000000,299.979828,0.230262,-0.097766
895335.000000,300.531372,0.230262,0.133022
847135.000000,300.027039,0.224818,0.263516
801273.000000,301.105408,0.224818,0.116783
756364.000000,300.470306,0.166258,0.223312
709693.000000,300.942688,0.166258,0.156488
659894.000000,300.606812,0.111619,-0.025122
608533.000000,300.534760,0.111619,0.068067
557468.000000,298.382446,0.366792,0.159198
507467.000000,297.419922,0.366792,0.187337
457065.000000,296.404968,0.594181,0.379623
406045.000000,297.194641,0.594181,0.562391
355339.000000,296.772583,0.564542,0.440472
307892.000000,297.502563,0.564542,0.624151
260386.000000,298.222931,0.445322,0.469797
210224.000000,299.948578,0.445322,0.524262
156181.000000,299.540619,0.289121,0.367523
101289.000000,300.298126,0.289121,0.341745
48835.000000,299.861237,0.267715,0.263468
2096609.000000,300.152191,0.267715,0.498079
2047081.000000,300.032623,0.230871,0.276203
1995676.000000,301.229919,0.230871,0.119615
1943983.000000,300.767731,0.132006,0.414712
1895334.000000,301.512451,0.132006,0.235412
1848985.000000,300.982666,0.125259,0.129688
1803777.000000,300.959930,0.125259,0.138859
1756010.000000,300.527435,0.129661,0.085855
1705090.000000,301.330872,0.129661,0.108060
1653491.000000,299.434113,0.211046,0.110735
1602066.000000,298.424286,0.211046,0.205377
1551237.000000,297.014008,0.503209,0.263618
1500736.000000,297.625275,0.503209,0.456051
1449436.000000,296.920654,0.523878,0.488894
1399917.000000,297.625610,0.523878,0.486190
1351940.000000,297.310425,0.478331,0.212747
1303839.000000,298.852875,0.478331,0.552898
1253161.000000,298.620361,0.343212,0.236922
1199520.000000,299.471832,0.343212,0.413336
1145271.000000,299.146759,0.305919,0.265858
1094030.000000,300.289795,0.305919,0.486521
1045344.000000,299.221313,0.284422,0.206659
996251.000000,300.043396,0.284422,0.293667
945590.000000,299.804718,0.252017,0.299849
893706.000000,300.521790,0.252017,0.292199
845478.000000,300.042725,0.243658,0.253701
799759.000000,300.886414,0.243658,0.426590
754940.000000,299.970551,0.198352,0.160331
708459.000000,300.038239,0.198352,0.147275
658810.000000,299.291290,0.255319,0.248895
607439.000000,299.606354,0.255319,0.263941
556299.000000,297.814850,0.443745,0.296202
506156.000000,297.342224,0.443745,0.383154
455622.000000,296.621490,0.582889,0.564339
404605.000000,297.472290,0.582889,0.527845
354075.000000,297.000824,0.550721,0.276331
306556.000000,298.162506,0.550721,0.567269
258884.000000,298.891876,0.364832,0.500548
208563.000000,300.167419,0.364832,0.548252
154366.000000,299.395905,0.293302,0.296867
99523.000000,300.107697,0.293302,0.347388
47238.000000,299.590637,0.273463,0.253057
2095123.000000,300.088440,0.273463,0.392231
2045496.000000,300.276367,0.210039,0.256129
1994231.000000,300.605194,0.210039,0.331654
1942475.000000,300.451355,0.183967,0.148247
1893836.000000,301.241302,0.183967,0.091755
1847493.000000,300.858490,0.142484,0.330019
1802258.000000,301.020477,0.142484,0.262660
1754538.000000,300.343628,0.167041,0.164266
1703588.000000,301.258636,0.167041,0.269950
1651811.000000,299.808655,0.189270,0.138464
1600265.000000,298.669495,0.189270,0.215927
1549220.000000,297.685364,0.446593,0.273589
1498628.000000,298.043091,0.446593,0.472660
1447294.000000,297.447540,0.472244,0.330840
1397857.000000,298.211060,0.472244,0.893089
1350047.000000,297.664124,0.438219,0.347238
1301862.000000,298.945496,0.438219,0.513622
1250901.000000,298.686188,0.347209,0.279641
1197125.000000,299.086487,0.347209,0.445368
1143066.000000,298.346130,0.386674,0.281729
1092013.000000,299.747467,0.386674,0.387364
1043514.000000,298.761719,0.353825,0.505798
994552.000000,299.269592,0.353825,0.463734
943671.000000,299.748383,0.254835,0.301383
891653.000000,300.876617,0.254835,0.362712
843316.000000,300.622253,0.193738,0.233791
797684.000000,301.088257,0.193738,0.395810
752911.000000,300.069092,0.258979,0.176364
706432.000000,300.216919,0.258979,0.271834
656510.000000,300.271545,0.166425,-0.006462
604986.000000,300.576782,0.166425,0.149324
553669.000000,298.541260,0.379792,0.223356
503306.000000,298.143890,0.379792,0.435506
452531.000000,297.300537,0.528059,0.473530
401533.000000,297.829010,0.528059,0.509353
351300.000000,297.514526,0.513791,0.532763
303979.000000,298.300598,0.513791,0.602775
256226.000000,298.632782,0.393859,0.512282
205544.000000,299.731659,0.393859,0.538439
150887.000000,299.262848,0.276483,0.465789
96194.000000,299.608002,0.276483,0.296999
44213.000000,299.182648,0.316042,0.285263
2092283.000000,299.823792,0.316042,0.142388
2042864.000000,299.631226,0.302058,0.321159
1991281.000000,300.598206,0.302058,0.569432
1939613.000000,300.202301,0.197374,0.288972
1890865.000000,301.271484,0.197374,0.237189
1844652.000000,300.714294,0.186833,0.239446
1799334.000000,301.135193,0.186833,0.363179
1751442.000000,300.902588,0.189438,0.173812
1700638.000000,301.174408,0.189438,0.346177
1648799.000000,299.813171,0.217104,0.090588
1596705.000000,299.630249,0.217104,0.117729
1545699.000000,298.280884,0.449447,0.215548
1494915.000000,298.184753,0.449447,0.458197
1443779.000000,297.539886,0.518508,0.480298
1394641.000000,297.875275,0.518508,0.927190
1347131.000000,297.389679,0.507271,0.570144
1298746.000000,298.768036,0.507271,0.497691
1246888.000000,300.228149,0.272404,0.420531
1192551.000000,300.104492,0.272404,0.246347
1138161.000000,300.238953,0.243319,0.331839
1087478.000000,300.675049,0.243319,0.481130
1039256.000000,299.539185,0.289294,0.264170
990164.000000,299.876648,0.289294,0.267559
939102.000000,300.193481,0.247061,0.271650
887188.000000,300.614014,0.247061,0.259297
838790.000000,300.715424,0.245393,0.315134
793005.000000,301.144806,0.245393,0.481959
748075.000000,300.612305,0.260325,0.168693
701620.000000,300.185852,0.260325,0.217973
651842.000000,299.885071,0.232592,0.058715
600257.000000,299.716125,0.232592,0.247248
548699.000000,298.528015,0.402555,0.252771
497955.000000,298.095398,0.402555,0.564579
446929.000000,297.686920,0.582266,0.458376
395762.000000,297.821594,0.582266,0.494925
346465.000000,297.463013,0.572112,0.421896
299508.000000,297.720490,0.572112,0.647709
251510.000000,298.855743,0.405328,0.534336
199848.000000,300.250549,0.405328,0.481929
144452.000000,300.548828,0.293839,0.393927
89483.000000,300.685333,0.293839,0.234768
37971.000000,300.463440,0.273372,0.336121
2086449.000000,300.180298,0.273372,0.254003
2037161.000000,300.083557,0.301935,0.160312
1985283.000000,300.709625,0.301935,0.175887
1933396.000000,301.737122,0.179035,0.202124
1884466.000000,302.477142,0.179035,0.042592
1838092.000000,302.447327,0.102187,0.560304
1792601.000000,301.650787,0.102187,0.088934
1744478.000000,301.684204,0.120272,0.138435
1693708.000000,300.916565,0.120272,0.043079
1641799.000000,300.391632,0.230333,0.113325
1589490.000000,299.246399,0.230333,0.004854
1538463.000000,298.456787,0.516438,0.491963
1487199.000000,297.858887,0.516438,0.378434
1435882.000000,298.904602,0.556260,0.487445
1387162.000000,298.424530,0.556260,0.423549
1340239.000000,298.428894,0.499150,0.604236
1291552.000000,299.315796,0.499150,0.653000
1239063.000000,300.831451,0.275044,0.324813
1183980.000000,300.283905,0.275044,0.301838
1129625.000000,301.046204,0.317834,0.430001
1079341.000000,300.543579,0.317834,0.227264
1031184.000000,300.865021,0.273542,0.151643
982096.000000,300.491211,0.273542,0.315599
930553.000000,301.695282,0.253488,0.244341
879383.000000,300.631134,0.253488,0.236021
830859.000000,302.044952,0.204377,0.236981
785053.000000,301.683136,0.204377,0.115690
739742.000000,301.731598,0.177659,0.209765
692853.000000,300.653534,0.177659,0.134181
642834.000000,301.099823,0.216936,0.053942
591510.000000,299.485626,0.216936,0.206637
539859.000000,299.453583,0.406326,0.278380
488930.000000,298.292847,0.406326,0.323632
437293.000000,298.786530,0.564972,0.359333
385660.000000,298.041595,0.564972,0.449711
337381.000000,298.452667,0.565432,0.538748
291014.000000,297.895386,0.565432,0.721266
242881.000000,299.513245,0.446649,0.646640
190391.000000,300.188782,0.446649,0.735992
134192.000000,301.542450,0.257877,0.288991
79275.000000,301.186859,0.257877,0.242145
28129.000000,301.599609,0.247733,0.241966
2076825.000000,300.472443,0.247733,0.271101
2027357.000000,301.242554,0.265160,0.277629
1975525.000000,300.878906,0.265160,0.055187
1924483.000000,301.732056,0.152568,0.114576
1875906.000000,302.088196,0.152568,0.037568
1829512.000000,302.707672,0.098180,0.301937
1783317.000000,301.884796,0.098180,0.097363
1734365.000000,302.293854,0.132537,-0.144777
1683627.000000,301.111755,0.132537,0.056722
1632085.000000,300.207581,0.266606,0.107218
1580202.000000,298.727509,0.266606,0.325326
1529164.000000,298.611115,0.484207,0.152280
1477340.000000,298.495636,0.484207,0.462310
1426115.000000,299.121796,0.467397,0.502613
1377601.000000,298.704620,0.467397,0.589801
1330857.000000,299.210541,0.480339,0.454018
1282258.000000,299.405396,0.480339,0.449875
1229368.000000,300.653412,0.231668,0.474720
1174012.000000,300.640900,0.231668,0.273062
1120071.000000,300.998291,0.238262,0.310784
1069820.000000,301.508545,0.238262,0.246568
1021727.000000,300.686859,0.302688,0.209473
972640.000000,300.363007,0.302688,0.094026
920927.000000,300.817444,0.214483,0.328945
870853.000000,300.837891,0.214483,0.258863
822994.000000,301.464264,0.129703,0.303594
777387.000000,301.438599,0.129703,0.128043
731550.000000,301.086060,0.207628,0.142556
683852.000000,300.845093,0.207628,0.146934
633592.000000,300.303131,0.278973,0.418252
582823.000000,299.204224,0.278973,0.257782
531793.000000,298.291260,0.434024,0.404465
480969.000000,298.066559,0.434024,0.524944
429139.000000,298.328796,0.479447,0.429223
376890.000000,299.034332,0.479447,0.412417
329187.000000,298.489136,0.535810,0.492637
282953.000000,298.415985,0.535810,0.593763
234883.000000,299.119720,0.454912,0.696705
182456.000000,299.376617,0.454912,0.525083
126337.000000,300.034149,0.307669,0.406189
71904.000000,300.373230,0.307669,0.108718
20872.000000,300.969208,0.236606,0.358233
2069260.000000,301.077667,0.236606,0.323337
2019656.000000,300.759460,0.274450,0.370356
1968144.000000,300.811829,0.274450,0.376178
1918026.000000,300.795013,0.217275,0.259642
1869859.000000,302.353790,0.217275,0.366595
1823667.000000,302.186493,0.016313,0.335966
1776754.000000,302.667786,0.016313,0.106905
1727124.000000,302.274017,0.121277,0.074835
1676395.000000,301.130005,0.121277,0.336427
1625015.000000,299.837036,0.310146,0.164437
1573603.000000,299.194397,0.310146,0.333591
1522834.000000,298.383087,0.417565,0.513057
1470874.000000,298.729034,0.417565,0.478688
1419944.000000,298.333649,0.459061,0.423549
1371388.000000,298.692291,0.459061,0.536490
1324479.000000,298.708618,0.453144,0.453368
1275864.000000,299.090424,0.453144,0.188798
1223089.000000,299.748993,0.355512,0.450671
1168013.000000,300.403717,0.355512,0.418523
1114498.000000,300.468109,0.252177,0.458738
1064640.000000,300.590881,0.252177,0.382956
1016209.000000,300.084015,0.285307,0.282086
966694.000000,300.860443,0.285307,0.352242
914800.000000,301.088684,0.185909,0.462578
865487.000000,301.627014,0.185909,0.318013
818268.000000,301.351471,0.085148,0.327724
772947.000000,301.097290,0.085148,-0.181329
726694.000000,300.721863,0.210985,0.159735
678494.000000,300.738983,0.210985,0.237383
627952.000000,299.720398,0.329601,0.168651
577443.000000,299.127380,0.329601,0.332127
526855.000000,297.739807,0.490499,0.340965
476236.000000,297.957428,0.490499,0.631435
424607.000000,297.501709,0.529103,0.518825
372408.000000,298.299713,0.529103,0.493183
324617.000000,298.186005,0.549677,0.394433
278144.000000,299.056458,0.549677,0.565440
229860.000000,299.622467,0.411048,0.629262
177129.000000,300.669312,0.411048,0.471452
121163.000000,300.781830,0.197139,0.362614
66988.000000,301.515564,0.197139,0.159248
16142.000000,301.092010,0.176189,0.276379
2064333.000000,301.304047,0.176189,0.230674
2014483.000000,300.318970,0.273735,0.085004
1963029.000000,300.896759,0.273735,0.227372
1913472.000000,300.396881,0.270431,0.309109
1865851.000000,301.852966,0.270431,0.256461
1819915.000000,301.253113,0.107324,0.370522
1772572.000000,302.615234,0.107324,0.123575
1722562.000000,301.966217,0.110135,-0.064196
1671410.000000,301.956207,0.110135,-0.128931
1620307.000000,299.583496,0.302990,0.210715
1569219.000000,299.210144,0.302990,0.163106
1518695.000000,297.969574,0.469861,0.352566
1466603.000000,298.970734,0.469861,0.390584
1415746.000000,298.559814,0.428989,0.448273
1367044.000000,299.457794,0.428989,0.309542
1319963.000000,298.881561,0.450171,0.448917
1271125.000000,299.561157,0.450171,0.394115
1218484.000000,299.249451,0.369319,0.369713
1163647.000000,300.309479,0.369319,0.336120
1110651.000000,299.568573,0.316319,0.458286
1060621.000000,301.133636,0.316319,0.520864
1011871.000000,300.675201,0.249828,0.339845
962050.000000,301.461731,0.249828,0.155021
910365.000000,300.682587,0.267616,0.413941
861473.000000,301.633606,0.267616,0.228733
814647.000000,301.255096,0.134585,0.352228
769487.000000,301.059784,0.134585,0.083835
722939.000000,300.805969,0.246705,0.245733
674193.000000,301.426086,0.246705,0.169588
623424.000000,300.072510,0.300445,0.268212
572835.000000,299.825073,0.300445,0.242756
522453.000000,298.211395,0.491170,0.438793
471926.000000,298.568817,0.491170,0.441565
420288.000000,298.022400,0.492547,0.531271
368111.000000,298.928467,0.492547,0.397045
320280.000000,298.454742,0.511146,0.842096
273485.000000,299.693573,0.511146,0.452267
224871.000000,299.916901,0.390375,0.503184
172061.000000,300.707428,0.390375,0.195460
116399.000000,300.450653,0.244012,0.365513
62433.000000,301.712250,0.244012,0.277249
11919.000000,300.683563,0.214349,0.298969
2059771.000000,301.385040,0.214349,0.208866
2009383.000000,300.973389,0.248251,0.232556
1957688.000000,302.117859,0.248251,-0.047414
1908496.000000,301.475189,0.181110,0.260734
1861331.000000,302.375092,0.181110,0.145854
1815448.000000,301.957947,0.090726,0.423926
1767900.000000,302.548248,0.090726,0.091400
1717464.000000,301.892548,0.112796,0.168597
1666107.000000,301.427063,0.112796,0.014791
1615043.000000,299.248718,0.373448,0.210622
1564150.000000,298.822205,0.373448,0.244399
1513710.000000,298.181244,0.514699,0.443727
1461817.000000,298.435608,0.514699,0.437394
1411420.000000,297.629211,0.544399,0.631744
1362660.000000,298.886383,0.544399,0.496399
1315163.000000,299.268005,0.463312,0.481830
1265550.000000,300.857208,0.463312,0.376656
1212715.000000,300.794586,0.261721,0.444803
1158008.000000,301.477600,0.261721,0.293951
1105484.000000,300.742493,0.231011,0.200403
1055698.000000,301.339722,0.231011,0.327139
1006690.000000,301.074646,0.228149,0.263304
956591.000000,301.009674,0.228149,0.248379
904842.000000,300.715729,0.270125,0.270197
856503.000000,300.682251,0.270125,0.209988
810208.000000,300.602264,0.229333,0.272582
765066.000000,300.913605,0.229333,0.465171
718146.000000,301.514313,0.187297,0.193146
668856.000000,301.722656,0.187297,0.185957
617773.000000,300.831177,0.262272,-0.051940
567145.000000,299.549713,0.262272,0.234226
517089.000000,298.027222,0.535415,0.457034
466701.000000,297.938690,0.535415,0.412921
415144.000000,298.177307,0.520696,0.522301
363262.000000,298.779388,0.520696,0.591340
315320.000000,299.001312,0.469728,0.601271
268263.000000,299.717346,0.469728,0.466174
219326.000000,299.732391,0.404405,0.474955
166362.000000,299.852936,0.404405,0.415420
111068.000000,299.893738,0.347528,0.341462
57833.000000,300.209106,0.347528,0.251082
7528.000000,300.153564,0.334986,0.265393
2055269.000000,300.774445,0.334986,0.357217
2004463.000000,300.949615,0.264870,0.331112
1952657.000000,302.116852,0.264870,0.078371
1903712.000000,302.037842,0.160113,0.201764
1857016.000000,302.030792,0.160113,0.078033
1811430.000000,301.564484,0.155168,0.171087
1763722.000000,301.856628,0.155168,0.138807
1712865.000000,302.139343,0.113761,0.233205
1661197.000000,301.462921,0.113761,0.230937
1609958.000000,299.711151,0.358418,0.136314
1559250.000000,298.580200,0.358418,0.186116
1508834.000000,298.385101,0.515768,0.172332
1456994.000000,298.483490,0.515768,0.466370
1406865.000000,298.067383,0.521842,0.777819
1358215.000000,298.855225,0.521842,0.388352
1310445.000000,299.448181,0.447539,0.419640
1260431.000000,300.294098,0.447539,0.421094
1207293.000000,300.617340,0.327808,0.404447
1152863.000000,300.734009,0.327808,0.342824
1100764.000000,300.918488,0.270797,0.357151
1051332.000000,300.797729,0.270797,0.079771
1002096.000000,301.312195,0.243000,0.232960
951728.000000,300.954407,0.243000,0.249374
899780.000000,301.336639,0.206696,0.326797
851477.000000,301.157898,0.206696,0.229529
805408.000000,301.597351,0.183162,0.218448
760540.000000,300.586060,0.183162,0.123304
713571.000000,301.497711,0.148885,0.125366
663957.000000,301.235748,0.148885,0.162721
612645.000000,300.824188,0.257460,0.253467
561874.000000,298.771729,0.257460,0.198973
511788.000000,297.846344,0.544974,0.566422
461360.000000,297.375458,0.544974,0.463173
410131.000000,297.773651,0.583243,0.453837
358854.000000,297.591766,0.583243,0.359569
311089.000000,298.288605,0.543470,0.532686
263634.000000,299.395203,0.543470,0.529162
214004.000000,300.320129,0.340887,0.513072
160103.000000,300.748291,0.340887,0.340533
105132.000000,300.812286,0.269499,0.340384
52179.000000,300.784882,0.269499,0.146367
2242.000000,301.248169,0.199361,0.318336
2049916.000000,300.714172,0.199361,0.218536
1998484.000000,302.080505,0.197937,0.065175
1946851.000000,301.444550,0.197937,0.304916
1898253.000000,301.376709,0.170556,0.185176
1851908.000000,300.650757,0.170556,-0.123838
1806476.000000,301.082611,0.223231,0.232061
1758673.000000,300.917969,0.223231,0.185609
1707618.000000,301.997253,0.095666,0.000000
1655752.000000,300.901093,0.095666,0.066311
1604249.000000,299.920959,0.296246,0.186852
1553488.000000,298.073792,0.296246,0.037273
1502967.000000,298.494385,0.490800,0.342730
1451376.000000,298.034821,0.490800,0.372537
1401529.000000,298.729889,0.492744,0.424555
1353335.000000,298.341156,0.492744,0.430802
1305230.000000,299.641876,0.398707,0.377127
1254537.000000,299.759827,0.398707,0.391741
1201027.000000,300.160431,0.311116,0.364635
1146753.000000,299.593872,0.311116,0.329013
1095405.000000,300.396393,0.322551,0.381973
1046414.000000,299.810822,0.322551,0.246696
997013.000000,301.261566,0.198064,0.298971
946449.000000,300.324951,0.198064,-0.105343
894667.000000,300.509186,0.235965,0.289258
846403.000000,300.077698,0.235965,0.212752
800544.000000,301.120941,0.173299,0.050358
755527.000000,300.793243,0.173299,0.129390
708927.000000,300.972748,0.109778,0.205346
659017.000000,300.809570,0.109778,0.163379
607638.000000,300.638824,0.207766,0.153733
556505.000000,298.420990,0.207766,0.176253
506380.000000,297.625977,0.518867,0.369162
455715.000000,297.086884,0.518867,0.254589
404623.000000,297.904755,0.533561,0.548499
353997.000000,297.530579,0.533561,0.449841
306480.000000,298.463959,0.460745,0.511674
258910.000000,298.636383,0.460745,0.477997
208633.000000,299.875092,0.353002,0.436324
154543.000000,298.882507,0.353002,0.265580
99696.000000,299.792114,0.359081,0.434641
47365.000000,299.480835,0.359081,0.300079
2095186.000000,300.107117,0.276440,0.447480
2045742.000000,299.672821,0.276440,0.269368
1994260.000000,300.931091,0.264032,0.524863
1942613.000000,300.350555,0.264032,0.284124
1893925.000000,301.370850,0.198426,0.264668
1847663.000000,300.735565,0.198426,0.380103
1802384.000000,301.107361,0.173209,0.333310
1754478.000000,301.043884,0.173209,0.181452
1703613.000000,301.484619,0.078315,0.218590
1651717.000000,300.293732,0.078315,0.011355
1600124.000000,299.073456,0.323704,0.259533
1549076.000000,297.919403,0.323704,0.403241
1498485.000000,298.127930,0.467944,0.505685
1447195.000000,297.369781,0.467944,0.398011
1397763.000000,298.105835,0.498186,0.359554
1349967.000000,297.531769,0.498186,0.469257
1301774.000000,298.840851,0.416969,0.509326
1250726.000000,298.817261,0.416969,0.392468
1196841.000000,299.389465,0.356670,0.509335
1142653.000000,298.882080,0.356670,0.362054
1091612.000000,300.162750,0.280299,0.554691
1043074.000000,299.207428,0.280299,0.222939
994017.000000,299.849823,0.288355,0.292594
943455.000000,298.999878,0.288355,0.101341
891484.000000,300.093811,0.267797,0.423992
843238.000000,299.785950,0.267797,0.245232
797544.000000,300.731506,0.231409,0.266652
752653.000000,300.228882,0.231409,0.337598
706122.000000,300.560455,0.169269,0.262904
656153.000000,300.687103,0.169269,0.171814
604768.000000,300.373657,0.195267,0.271673
553416.000000,298.437592,0.195267,0.236126
503101.000000,297.852478,0.488178,0.319332
452475.000000,296.629089,0.488178,0.358453
401531.000000,297.252167,0.597285,0.510840
351532.000000,296.428589,0.597285,0.679866
304364.000000,297.034454,0.608317,0.701628
256651.000000,297.762451,0.608317,0.562063
205997.000000,299.348816,0.374183,0.627146
151220.000000,299.605194,0.374183,0.397577
96260.000000,300.606171,0.238306,0.340471
44263.000000,299.923920,0.238306,0.530504
2092482.000000,299.898254,0.248840,0.215889
2042987.000000,299.869568,0.248840,0.277162
1991262.000000,301.163483,0.138244,0.392549
1939500.000000,300.830811,0.138244,0.207148
1890812.000000,301.460052,0.142821,0.130151
1844563.000000,300.925446,0.142821,0.325530
1799352.000000,300.874725,0.183706,0.315763
1751494.000000,300.541901,0.183706,0.202213
1700644.000000,300.972656,0.061095,0.450693
1648722.000000,299.868652,0.061095,0.107212
1596891.000000,298.848938,0.334975,0.134401
1545838.000000,297.893219,0.334975,0.197785
1495123.000000,297.784668,0.491631,0.445489
1443982.000000,297.245819,0.491631,0.517446
1394988.000000,297.205627,0.557581,0.598984
1347427.000000,297.013611,0.557581,0.515186
1299110.000000,298.422791,0.429953,0.532988
1247602.000000,299.110840,0.429953,0.335886
1193388.000000,299.325439,0.332540,0.483357
1139202.000000,299.121124,0.332540,0.370683
1088413.000000,300.194702,0.279088,0.331580
1040098.000000,299.437469,0.279088,0.212122
991086.000000,299.755737,0.219922,0.212526
940255.000000,299.498840,0.219922,0.168510
888235.000000,300.493866,0.209691,0.425515
839896.000000,300.430237,0.209691,0.245260
794264.000000,300.702148,0.212338,0.381506
749439.000000,300.044220,0.212338,0.269501
702943.000000,300.122589,0.205757,0.167688
653079.000000,300.077515,0.205757,0.196981
601644.000000,299.652191,0.231777,0.026356
550183.000000,298.240631,0.231777,0.293156
499695.000000,297.564545,0.528749,0.395594
448707.000000,297.355988,0.528749,0.591979
397717.000000,297.448853,0.526949,0.400934
348138.000000,297.185333,0.526949,0.456698
301078.000000,297.711914,0.464053,0.553068
253243.000000,298.396027,0.464053,0.610407
202165.000000,299.225189,0.393443,0.694955
147291.000000,298.746277,0.393443,0.577175
92459.000000,299.556366,0.357278,0.263025
40839.000000,299.227844,0.357278,0.688855
2089309.000000,299.364044,0.340033,0.342629
2040009.000000,299.340363,0.340033,0.304452
1988174.000000,300.722626,0.180981,0.400650
1936351.000000,301.095734,0.180981,0.246904
1887640.000000,301.574188,0.111891,0.096091
1841308.000000,301.604919,0.111891,-0.012095
1796015.000000,301.189148,0.122124,0.205799
1748005.000000,301.239288,0.122124,0.106371
1697297.000000,300.785065,0.048349,0.170738
1645409.000000,299.804626,0.048349,0.035376
1593286.000000,299.080414,0.354447,0.099332
1542393.000000,297.589630,0.354447,0.094567
1491473.000000,297.444550,0.521520,0.358832
1440474.000000,297.061554,0.521520,0.511458
1391680.000000,297.135956,0.571987,0.570599
1344550.000000,296.780212,0.571987,0.528186
1296137.000000,298.111298,0.430897,0.453130
1244143.000000,299.461884,0.430897,0.329407
1189448.000000,299.838409,0.276576,0.476058
1135176.000000,299.971375,0.276576,0.359602
1084759.000000,300.167419,0.247817,0.028763
1036809.000000,299.105621,0.247817,0.241296
987657.000000,299.722137,0.201170,0.236711
936542.000000,300.140717,0.201170,0.001908
884766.000000,300.373230,0.202603,0.246878
836390.000000,300.735504,0.202603,0.183844
790795.000000,300.463165,0.210432,0.182284
745833.000000,300.175568,0.210432,0.184173
699329.000000,299.886963,0.241444,0.115705
649597.000000,299.696136,0.241444,0.135572
598140.000000,299.084961,0.251911,0.102573
546581.000000,298.263611,0.251911,0.322041
495819.000000,297.708984,0.511223,0.620557
444721.000000,297.507233,0.511223,0.560532
393627.000000,297.243866,0.564497,0.408296
344711.000000,296.957397,0.564497,0.678618
298068.000000,296.730804,0.574007,0.672054
250181.000000,297.882599,0.574007,0.629226
