raw21,omega_pll,Iq_ref,Iq_meas
979582.000000,18.792208,0.183956,0.128783
976290.000000,19.674093,0.183956,0.299456
972982.000000,20.207026,0.169806,0.227026
969591.000000,20.695778,0.169806,0.180316
966207.000000,20.899130,0.162876,0.493376
962848.000000,20.847069,0.162876,0.442982
959551.000000,20.510775,0.166754,0.186801
956200.000000,20.427807,0.166754,0.156492
952995.000000,19.893784,0.172925,0.404247
949917.000000,19.114286,0.172925,-0.147808
946789.000000,18.759472,0.184281,0.187385
943643.000000,18.633448,0.184281,0.123317
940479.000000,18.629190,0.185597,0.207146
937044.000000,19.495453,0.185597,0.542565
933329.000000,20.935940,0.162520,0.050785
929733.000000,21.516582,0.162520,0.075828
925940.000000,22.498571,0.146869,0.276547
921959.000000,23.669125,0.146869,0.099355
918014.000000,24.242899,0.129383,-0.054902
914251.000000,23.917812,0.129383,0.057103
910380.000000,23.895945,0.132814,-0.110655
906660.000000,23.327028,0.132814,0.198684
903009.000000,22.653282,0.145214,-0.123822
899475.000000,21.860531,0.145214,0.055326
896032.000000,21.040863,0.161328,-0.009952
892659.000000,20.333694,0.161328,0.125486
889301.000000,19.880760,0.172930,0.174187
886038.000000,19.373623,0.172930,0.190317
882723.000000,19.262033,0.179125,0.210932
879397.000000,19.328865,0.179125,0.196403
876104.000000,19.332865,0.178423,0.188445
872624.000000,20.009790,0.178423,0.189583
869270.000000,20.094740,0.170803,0.179354
865883.000000,20.237278,0.170803,0.204022
862469.000000,20.407856,0.167668,0.205223
859015.000000,20.616821,0.167668,0.170161
855534.000000,20.837721,0.163361,0.162812
852096.000000,20.832664,0.163361,0.121784
848704.000000,20.650341,0.165228,0.185323
845368.000000,20.327255,0.165228,0.210526
842110.000000,19.865984,0.173073,0.195432
838985.000000,19.154617,0.173073,0.166268
835955.000000,18.412369,0.187625,0.197566
833046.000000,17.590847,0.187625,0.124339
830225.000000,16.846125,0.203319,0.097831
827496.000000,16.164099,0.203319,0.183816
824794.000000,15.732514,0.214498,0.138061
822166.000000,15.320086,0.214498,0.237879
819484.000000,15.308538,0.218785,0.163120
816666.000000,15.847109,0.218785,0.111575
813862.000000,16.227844,0.209629,0.160787
810995.000000,16.700413,0.209629,0.140510
808040.000000,17.262568,0.199310,0.233528
804963.000000,18.007925,0.199310,0.382755
801940.000000,18.319092,0.188761,0.176268
798881.000000,18.583952,0.188761,0.013042
795820.000000,18.690836,0.185057,0.169832
792769.000000,18.725660,0.185057,0.088661
789836.000000,18.281540,0.189167,0.178755
787069.000000,17.457573,0.189167,0.313460
784334.000000,16.778509,0.204230,0.341771
781641.000000,16.214436,0.204230,0.091841
778989.000000,15.801033,0.214046,0.157408
776350.000000,15.561567,0.214046,0.364600
773666.000000,15.601543,0.216085,0.288948
770913.000000,15.898561,0.216085,0.237487
767946.000000,16.821106,0.203921,0.133749
764993.000000,17.412048,0.203921,-0.083815
761822.000000,18.430696,0.187841,0.218298
758484.000000,19.613989,0.187841,0.125629
754914.000000,20.996901,0.162169,0.198084
751489.000000,21.374638,0.162169,0.111974
747987.000000,21.704533,0.155076,0.285917
744649.000000,21.283066,0.155076,0.153988
741281.000000,20.975760,0.162354,0.162409
738002.000000,20.438854,0.162354,0.083463
734793.000000,19.821762,0.173895,0.080959
731638.000000,19.246836,0.173895,0.202561
728352.000000,19.258308,0.179537,0.153351
725166.000000,19.026089,0.179537,0.177573
722058.000000,18.655033,0.185584,0.182113
718823.000000,18.820656,0.185584,0.174088
715650.000000,18.797863,0.184167,0.164899
712349.000000,19.206694,0.184167,0.136436
709048.000000,19.513700,0.177014,0.219045
705511.000000,20.440250,0.177014,0.160116
702000.000000,20.973549,0.162406,0.151790
698347.000000,21.678967,0.162406,0.265359
694602.000000,22.384350,0.148274,0.216609
690816.000000,22.919329,0.148274,0.181887
686962.000000,23.417534,0.137908,0.161569
683273.000000,23.139282,0.137908,0.099359
679548.000000,22.913967,0.142914,0.160870
675994.000000,22.202003,0.142914,0.153009
672459.000000,21.618830,0.155849,0.193405
669024.000000,20.957144,0.155849,0.060639
665659.000000,20.317530,0.168859,0.243280
662364.000000,19.714350,0.168859,0.170571
659164.000000,19.096739,0.181076,0.279534
655939.000000,18.857187,0.181076,0.122312
652657.000000,18.954685,0.182507,0.161806
649327.000000,19.262232,0.182507,0.099910
645884.000000,19.845747,0.173598,0.083785
642333.000000,20.605993,0.173598,0.015736
638768.000000,21.172491,0.160319,0.157930
635036.000000,22.034676,0.160319,0.277636
631430.000000,22.158051,0.150442,0.189366
627859.000000,22.038528,0.150442,0.141961
624432.000000,21.452877,0.157479,0.194288
621103.000000,20.708733,0.157479,0.036532
617890.000000,19.834877,0.173661,0.064282
614644.000000,19.386747,0.173661,0.037580
611616.000000,18.466833,0.187356,0.233514
608368.000000,18.592522,0.187356,0.130298
605214.000000,18.513052,0.186909,-0.152827
601959.000000,18.828896,0.186909,0.158279
598612.000000,19.402620,0.178019,0.245795
595102.000000,20.282055,0.178019,0.349476
591407.000000,21.440063,0.157631,0.170353
587616.000000,22.483404,0.157631,0.187682
583709.000000,23.455080,0.137446,0.168921
579728.000000,24.200024,0.137446,0.107574
575709.000000,24.684647,0.125103,0.158963
571667.000000,24.950045,0.125103,0.155458
567707.000000,24.743692,0.124465,0.137322
563634.000000,24.815449,0.124465,0.154002
559760.000000,24.216549,0.129695,0.154333
555931.000000,23.618380,0.129695,0.115484
552123.000000,23.115654,0.140672,0.114608
548421.000000,22.498564,0.140672,0.173026
544758.000000,21.991304,0.151896,0.140978
540916.000000,22.275274,0.151896,0.192739
537209.000000,22.100634,0.150782,0.135212
533476.000000,22.094610,0.150782,0.143589
529749.000000,22.114023,0.150627,0.099601
526002.000000,22.218920,0.150627,0.241584
522225.000000,22.410223,0.147641,0.056708
518447.000000,22.537151,0.147641,0.091246
514684.000000,22.587067,0.145846,0.125556
510990.000000,22.384357,0.145846,-0.015074
507345.000000,22.078197,0.150914,-0.078208
503783.000000,21.624693,0.150914,-0.029231
500373.000000,20.864391,0.163044,0.243155
497069.000000,20.059137,0.163044,0.009971
493892.000000,19.188978,0.179806,-0.070066
490811.000000,18.379671,0.179806,0.110569
487855.000000,17.578850,0.195931,0.313224
484937.000000,17.032730,0.195931,0.054263
482093.000000,16.569359,0.206061,0.440098
479253.000000,16.358980,0.206061,0.168428
476342.000000,16.568607,0.206102,0.088371
473448.000000,16.756586,0.206102,0.286060
470512.000000,17.044153,0.201377,0.110566
467490.000000,17.536251,0.201377,0.012535
464379.000000,18.135061,0.190486,0.200868
461240.000000,18.630180,0.190486,0.123397
458067.000000,19.028637,0.181560,0.377670
454886.000000,19.273792,0.181560,0.154477
451734.000000,19.297680,0.178877,0.081413
448635.000000,19.086901,0.178877,0.154716
445600.000000,18.691294,0.184954,0.094334
442598.000000,18.302485,0.184954,0.191386
439663.000000,17.854319,0.193345,0.367044
436773.000000,17.429565,0.193345,0.144445
433901.000000,17.130461,0.200612,0.237434
431087.000000,16.804855,0.200612,0.063415
428136.000000,17.053972,0.201406,0.174221
425196.000000,17.256603,0.201406,0.201126
422146.000000,17.779831,0.194170,0.146786
418995.000000,18.446890,0.194170,0.223868
415694.000000,19.340122,0.178574,0.177615
412249.000000,20.334965,0.178574,0.156096
408568.000000,21.641829,0.155540,0.205523
404796.000000,22.705923,0.155540,0.273299
400943.000000,23.517321,0.136750,0.100197
396801.000000,24.799110,0.136750,0.235351
392763.000000,25.153812,0.120334,0.263039
388711.000000,25.221735,0.120334,0.306699
384685.000000,25.082996,0.120991,-0.013061
380651.000000,24.840614,0.120991,0.089327
376826.000000,23.984253,0.131939,0.281543
373267.000000,22.570177,0.131939,0.351066
369776.000000,21.416697,0.157600,0.186706
366272.000000,20.744745,0.157600,0.243002
362742.000000,20.492657,0.166835,0.155426
359241.000000,20.359516,0.166835,-0.158755
355704.000000,20.474758,0.167010,0.444459
352164.000000,20.645689,0.167010,0.105572
348577.000000,20.959585,0.162152,0.189726
345003.000000,21.156492,0.162152,0.153038
341480.000000,21.140190,0.160334,0.068044
337942.000000,21.178951,0.160334,0.237634
334387.000000,21.252634,0.159197,-0.037647
330909.000000,21.074177,0.159197,0.133589
327535.000000,20.606255,0.165655,0.366392
324277.000000,19.930246,0.165655,0.338932
321092.000000,19.292297,0.178802,0.115469
318096.000000,18.329985,0.178802,0.206739
315194.000000,17.445866,0.197292,0.167877
312327.000000,16.838287,0.197292,0.170143
309606.000000,16.094585,0.210844,0.202831
306790.000000,16.004625,0.210844,-0.054426
304026.000000,15.937896,0.212451,0.486834
301156.000000,16.281199,0.212451,0.321906
298205.000000,16.871330,0.203148,0.291095
295135.000000,17.664661,0.203148,0.212005
291923.000000,18.643810,0.185437,0.038213
288720.000000,19.235601,0.185437,0.237263
285342.000000,20.063896,0.171235,0.198744
281906.000000,20.724676,0.171235,0.194423
278545.000000,20.845324,0.163413,0.109730
275182.000000,20.823690,0.163413,0.191209
271899.000000,20.478226,0.167079,0.177528
268689.000000,19.966215,0.167079,0.184147
265536.000000,19.421671,0.177650,0.193265
262457.000000,18.815323,0.177650,0.214582
259336.000000,18.559437,0.186287,0.203540
256201.000000,18.487463,0.186287,0.187548
252985.000000,18.747831,0.184415,0.098476
249626.000000,19.411882,0.184415,0.139794
246066.000000,20.499594,0.166893,0.182147
242329.000000,21.753016,0.166893,0.195781
238416.000000,23.058872,0.141269,0.197316
234351.000000,24.301271,0.141269,0.096306
230253.000000,25.093077,0.120876,0.189144
226117.000000,25.570658,0.120876,0.116163
222019.000000,25.608856,0.115663,0.098537
217940.000000,25.428957,0.115663,0.348104
213946.000000,24.946733,0.122234,0.101184
209930.000000,24.608318,0.122234,0.171274
205896.000000,24.431587,0.127341,-0.018286
202127.000000,23.470057,0.127341,0.020217
198189.000000,23.342300,0.138201,-0.121606
194472.000000,22.619158,0.138201,0.165142
190753.000000,22.184605,0.149756,0.157695
186952.000000,22.250141,0.149756,0.160962
183139.000000,22.395990,0.147618,-0.040302
179343.000000,22.465044,0.147618,0.264419
175474.000000,22.773581,0.143815,0.130878
171560.000000,23.150671,0.143815,0.224323
167574.000000,23.669058,0.134823,0.204026
163722.000000,23.539660,0.134823,0.268719
159977.000000,23.073656,0.140746,0.170542
156292.000000,22.542809,0.140746,0.255321
152682.000000,21.973894,0.151724,0.316793
149237.000000,21.092197,0.151724,0.150696
145865.000000,20.310715,0.168353,0.167049
142568.000000,19.584545,0.168353,0.286965
139448.000000,18.691071,0.184562,0.096354
136425.000000,17.902027,0.184562,0.098940
133496.000000,17.215706,0.199344,0.153297
130524.000000,17.028055,0.199344,0.149818
127692.000000,16.558500,0.205950,0.199237
124892.000000,16.263699,0.205950,0.249870
121930.000000,16.675177,0.204817,0.194935
119039.000000,16.819937,0.204817,0.203900
116016.000000,17.384579,0.197749,0.196437
112950.000000,17.904533,0.197749,0.215441
109739.000000,18.703405,0.184574,0.223995
106483.000000,19.346012,0.184574,0.171208
103134.000000,20.013823,0.171469,0.198926
99779.000000,20.447884,0.171469,0.415826
96438.000000,20.558802,0.166014,0.224072
92979.000000,20.892796,0.166014,0.166608
89584.000000,20.866833,0.162925,0.192459
86311.000000,20.420727,0.162925,0.134979
83074.000000,19.942688,0.172167,0.183174
79839.000000,19.605444,0.172167,0.208058
76666.000000,19.192711,0.179675,0.129083
73457.000000,19.042585,0.179675,0.202388
70212.000000,19.104013,0.180571,0.230806
66930.000000,19.304022,0.180571,0.347448
63486.000000,19.975441,0.171857,0.021407
59849.000000,21.019239,0.171857,0.202875
56147.000000,21.904959,0.152543,0.202087
52366.000000,22.677061,0.152543,0.044259
48495.000000,23.375847,0.137800,0.176918
44586.000000,23.878626,0.137800,0.111584
40740.000000,23.883509,0.132684,0.391935
36964.000000,23.558813,0.132684,0.342359
33248.000000,23.064287,0.140846,0.129799
29590.000000,22.507174,0.140846,0.065209
25972.000000,21.967178,0.151797,-0.005493
22461.000000,21.345779,0.151797,0.163877
19126.000000,20.415600,0.167309,0.125711
15812.000000,19.771404,0.167309,-0.039723
12524.000000,19.343697,0.178035,0.186609
9182.000000,19.338312,0.178035,0.336017
5902.000000,19.230991,0.179169,0.195430
2609.000000,19.274904,0.179169,0.073147
2096460.000000,19.379335,0.177692,-0.011339
2093123.000000,19.585033,0.177692,0.170247
2089596.000000,20.338371,0.168098,0.269681
2086183.000000,20.521368,0.168098,0.145936
2082728.000000,20.743683,0.164038,0.242692
2079228.000000,20.959702,0.164038,0.255050
2075802.000000,20.866009,0.162806,0.140734
2072406.000000,20.660679,0.162806,0.185355
2069064.000000,20.329426,0.168169,0.184816
2065807.000000,19.856873,0.168169,0.209519
2062621.000000,19.335314,0.178116,0.212145
2059552.000000,18.658543,0.178116,0.202403
2056527.000000,18.114079,0.190348,0.109046
2053518.000000,17.738293,0.190348,0.229511
2050495.000000,17.661261,0.194899,0.229610
2047548.000000,17.421345,0.194899,0.247604
2044669.000000,17.113155,0.200409,0.067700
2041690.000000,17.283838,0.200409,0.218482
2038739.000000,17.358332,0.197984,0.110082
2035589.000000,18.070301,0.197984,0.111936
2032356.000000,18.795589,0.183623,0.115706
2029134.000000,19.240646,0.183623,0.098992
2025815.000000,19.799839,0.173583,0.173896
2022427.000000,20.343056,0.173583,0.153584
2019034.000000,20.655367,0.165021,0.187382
2015678.000000,20.674297,0.165021,0.086395
2012310.000000,20.651587,0.165052,0.199396
2009021.000000,20.343084,0.165052,0.139678
2005800.000000,19.902222,0.172547,0.174350
2002545.000000,19.656307,0.172547,0.324281
1999292.000000,19.504478,0.176529,0.166421
1996214.000000,18.843067,0.176529,0.194250
1993011.000000,18.876858,0.182817,0.205558
1989901.000000,18.653000,0.182817,-0.093184
1986699.000000,18.811483,0.183482,0.332623
1983333.000000,19.439453,0.183482,0.054080
1979829.000000,20.328287,0.168311,0.475839
1976294.000000,20.980392,0.168311,0.253315
1972605.000000,21.853531,0.153040,0.367476
1968914.000000,22.357807,0.153040,0.176793
1965246.000000,22.536114,0.146189,0.120689
1961515.000000,22.768524,0.146189,0.269036
1957856.000000,22.594742,0.145576,0.016914
1954348.000000,21.966732,0.145576,0.024113
1950642.000000,22.082947,0.150674,0.228711
1947289.000000,21.085114,0.150674,0.121026
1944010.000000,20.194313,0.169558,0.156601
1940801.000000,19.403439,0.169558,0.170349
1937588.000000,18.935629,0.182155,0.020534
1934453.000000,18.480579,0.182155,0.110133
1931385.000000,18.080301,0.190728,0.091136
1928359.000000,17.762932,0.190728,0.167474
1925319.000000,17.679640,0.194758,0.185981
1922273.000000,17.711138,0.194758,0.216858
1919203.000000,17.871832,0.192857,0.195390
1916089.000000,18.154228,0.192857,0.195646
1912993.000000,18.318672,0.188406,0.169566
1909649.000000,19.241673,0.188406,0.217342
1906544.000000,19.130592,0.180295,0.285306
1903273.000000,19.491966,0.180295,0.205979
1900113.000000,19.366516,0.177942,0.081254
1896997.000000,19.094372,0.177942,0.224434
1893936.000000,18.709488,0.184525,-0.002087
1890904.000000,18.350327,0.184525,0.185818
1887951.000000,17.880873,0.192833,0.112991
1884996.000000,17.647482,0.192833,0.179563
1882200.000000,16.998297,0.201688,0.206955
1879441.000000,16.500706,0.201688,0.101933
1876755.000000,16.008114,0.211630,-0.008979
1874088.000000,15.679438,0.211630,0.271189
1871321.000000,15.864340,0.213109,0.138962
1868599.000000,15.912710,0.213109,0.254679
1865882.000000,15.971601,0.212077,0.201277
1863050.000000,16.394173,0.212077,0.141903
1860077.000000,17.142893,0.200393,0.298955
1857056.000000,17.797585,0.200393,0.420109
1853983.000000,18.356802,0.188270,0.116845
1850825.000000,18.948408,0.188270,-0.078995
1847640.000000,19.352192,0.178323,0.121156
1844607.000000,19.045645,0.178323,0.176797
1841524.000000,18.924545,0.182610,0.181090
1838533.000000,18.555840,0.182610,0.338514
1835694.000000,17.775852,0.194119,-0.060847
1832864.000000,17.198032,0.194119,0.133377
1830085.000000,16.695278,0.204958,0.135518
1827380.000000,16.189905,0.204958,0.068475
1824624.000000,16.061689,0.211333,0.229321
1821821.000000,16.183783,0.211333,0.100282
1818917.000000,16.641788,0.205566,0.117805
1815910.000000,17.312332,0.205566,0.237457
1812728.000000,18.292053,0.189080,0.236307
1809463.000000,19.186619,0.189080,0.108182
1806021.000000,20.276253,0.169235,0.116334
1802500.000000,21.161673,0.169235,0.206364
1798893.000000,21.913759,0.152841,0.107372
1795294.000000,22.267580,0.152841,0.154488
1791642.000000,22.513773,0.146816,0.267396
1788100.000000,22.251883,0.146816,-0.016137
1784613.000000,21.793312,0.154002,0.161648
1781049.000000,21.682323,0.154002,0.181111
1777477.000000,21.527557,0.156645,0.156198
1773960.000000,21.269615,0.156645,0.229347
1770645.000000,20.504135,0.166874,0.199034
1767152.000000,20.512505,0.166874,0.180680
1763663.000000,20.572193,0.166188,0.169441
1760045.000000,21.061844,0.166188,0.213919
1756476.000000,21.241400,0.159483,0.194624
1752647.000000,22.180767,0.159483,0.140899
1748872.000000,22.622723,0.145644,0.180420
1745131.000000,22.760540,0.145644,0.192065
1741231.000000,23.289827,0.138940,0.187109
1737350.000000,23.543081,0.138940,0.098787
1733386.000000,23.851576,0.133284,0.161387
1729552.000000,23.623077,0.133284,0.083902
1725803.000000,23.128166,0.140487,0.050025
1722335.000000,21.906422,0.140487,0.296376
1718961.000000,20.789680,0.163863,0.110156
1715687.000000,19.803383,0.163863,0.083405
1712490.000000,19.000290,0.181767,-0.010717
1709365.000000,18.364126,0.181767,-0.030531
1706367.000000,17.650415,0.195290,0.140292
1703287.000000,17.567297,0.195290,0.175193
1700265.000000,17.460808,0.197211,-0.070874
1697120.000000,17.860722,0.197211,0.198565
1693862.000000,18.557554,0.186258,0.287615
1690550.000000,19.279114,0.186258,-0.164433
1687165.000000,19.971561,0.172118,0.286741
1683757.000000,20.468287,0.172118,0.188661
1680327.000000,20.788483,0.163941,0.114441
1676911.000000,20.894245,0.163941,0.335585
1673569.000000,20.660818,0.165211,-0.015054
1670298.000000,20.228338,0.165211,-0.034227
1667082.000000,19.711254,0.174710,0.150236
1663985.000000,19.005291,0.174710,0.289881
1660900.000000,18.524332,0.186594,0.380514
1657919.000000,17.923262,0.186594,0.309569
1654896.000000,17.733681,0.194523,0.016649
1651848.000000,17.760216,0.194523,0.170578
1648855.000000,17.656521,0.195318,0.218772
1645721.000000,18.074018,0.195318,0.182274
1642468.000000,18.771105,0.184184,0.134254
1639140.000000,19.464775,0.184184,0.166994
1635707.000000,20.240887,0.169484,0.154307
1632132.000000,21.137815,0.169484,0.179508
1628478.000000,21.933287,0.152541,0.189161
1624789.000000,22.474915,0.152541,0.135317
1621117.000000,22.664192,0.145205,0.141521
1617388.000000,22.869356,0.145205,0.176351
1613747.000000,22.631853,0.145502,0.136631
1610120.000000,22.336933,0.145502,0.123140
1606482.000000,22.116516,0.150634,0.145950
1602755.000000,22.302109,0.150634,0.243823
1599243.000000,21.718708,0.154595,0.270422
1595655.000000,21.560890,0.154595,0.223889
1591869.000000,21.976635,0.151996,0.213864
1588377.000000,21.441916,0.151996,0.173211
1584821.000000,21.276123,0.158989,0.179090
1581165.000000,21.493551,0.158989,0.161385
1577517.000000,21.641285,0.155321,0.171187
1573816.000000,21.916199,0.155321,0.129486
1570092.000000,22.160824,0.150104,-0.023474
1566249.000000,22.674706,0.150104,0.274146
1562454.000000,22.860483,0.143078,0.136459
1558663.000000,22.931509,0.143078,0.218234
1554888.000000,22.885464,0.142800,-0.053547
1551204.000000,22.542496,0.142800,0.161455
1547567.000000,22.136196,0.150271,0.017358
1544097.000000,21.346180,0.150271,0.141497
1540714.000000,20.577181,0.165855,0.104314
1537434.000000,19.810843,0.165855,0.347018
1534316.000000,18.862862,0.183010,0.233975
1531273.000000,18.081758,0.183010,0.185538
1528244.000000,17.608479,0.195578,0.031855
1525234.000000,17.352161,0.195578,0.082109
1522174.000000,17.433577,0.197352,0.425438
1519016.000000,17.866819,0.197352,0.025315
1515837.000000,18.346718,0.188238,0.134846
1512548.000000,19.031630,0.188238,0.091812
1509230.000000,19.590204,0.175807,0.311306
1505800.000000,20.299450,0.175807,0.156445
1502329.000000,20.846283,0.163238,0.175771
1498870.000000,21.119963,0.163238,0.184435
1495424.000000,21.149673,0.160192,0.169556
1491987.000000,21.090881,0.160192,0.217753
1488625.000000,20.771601,0.163965,0.198397
1485326.000000,20.316839,0.163965,0.151501
1482040.000000,19.973001,0.171951,0.051072
1478773.000000,19.680904,0.171951,0.214194
1475410.000000,19.866188,0.173021,0.181662
1472116.000000,19.756111,0.173021,0.246102
1468729.000000,19.975853,0.171925,0.192854
1465191.000000,20.588896,0.171925,0.174637
1461625.000000,21.107065,0.160601,0.177785
1457927.000000,21.845364,0.160601,0.171307
1454119.000000,22.634865,0.145297,0.169209
1450185.000000,23.491795,0.145297,0.169772
1446195.000000,24.137976,0.130224,0.181736
1442121.000000,24.717339,0.130224,0.152004
1438096.000000,24.851892,0.123037,0.089406
1434112.000000,24.689058,0.123037,0.098620
1430208.000000,24.237627,0.129137,0.122684
1426379.000000,23.658176,0.129137,0.118954
1422606.000000,23.050219,0.140981,0.077118
1418911.000000,22.452866,0.140981,0.032510
1415417.000000,21.447643,0.156992,0.094495
1411926.000000,20.819777,0.156992,0.034080
1408380.000000,20.652542,0.164936,0.046168
1404766.000000,20.892532,0.164936,0.203881
1401258.000000,20.765591,0.163798,-0.002999
1397680.000000,20.942190,0.163798,0.103562
1394147.000000,20.944496,0.162000,0.111087
1390465.000000,21.426563,0.162000,-0.050560
1386912.000000,21.398684,0.157444,0.097797
1383402.000000,21.221386,0.157444,0.126885
1379955.000000,20.904507,0.162377,0.105457
1376573.000000,20.480320,0.162377,0.365952
1373301.000000,19.887394,0.172549,-0.141265
1370181.000000,19.055599,0.172549,0.352734
1367106.000000,18.402533,0.187413,0.226580
1364206.000000,17.500187,0.187413,0.123806
1361423.000000,16.628208,0.205190,0.107609
1358755.000000,15.808441,0.205190,0.001074
1356198.000000,15.028582,0.221236,0.094319
1353705.000000,14.426809,0.221236,0.152380
1351280.000000,13.946625,0.232117,0.059583
1348832.000000,13.836227,0.232117,0.367282
1346365.000000,13.951097,0.232132,0.261997
1343789.000000,14.452353,0.232132,0.248045
1341102.000000,15.193070,0.219761,0.224257
1338352.000000,15.921370,0.219761,0.204718
1335549.000000,16.569881,0.206027,0.178806
1332697.000000,17.103456,0.206027,0.132176
1329793.000000,17.532724,0.196423,0.247367
1326792.000000,18.048784,0.196423,0.161573
1323912.000000,17.950546,0.192265,0.214301
1320898.000000,18.230692,0.192265,0.172610
1318032.000000,17.923761,0.192554,0.179657
1315244.000000,17.426006,0.192554,0.177538
1312482.000000,16.947716,0.202345,0.253044
1309672.000000,16.781824,0.202345,0.186683
1306921.000000,16.523277,0.206624,0.224023
1304137.000000,16.470413,0.206624,0.201361
1301303.000000,16.618942,0.205701,0.294207
1298373.000000,17.044102,0.205701,0.202296
1295279.000000,17.843151,0.193481,0.168087
1291981.000000,19.014187,0.193481,0.195127
1288539.000000,20.216448,0.169746,0.204476
1284895.000000,21.546030,0.169746,0.329717
1281051.000000,22.939098,0.142490,0.191449
1276988.000000,24.412834,0.142490,0.288736
1272812.000000,25.571665,0.116108,0.209317
1268646.000000,26.113787,0.116108,0.159572
1264481.000000,26.266348,0.109099,-0.041693
1260470.000000,25.700596,0.109099,0.139793
1256528.000000,24.957479,0.122138,0.218493
1252665.000000,24.134785,0.122138,0.408040
1248829.000000,23.464048,0.137038,0.133293
1244977.000000,23.069153,0.137038,0.111974
1241254.000000,22.459555,0.147058,0.126584
1237546.000000,22.055979,0.147058,0.254959
1233766.000000,22.072464,0.150908,0.358284
1229847.000000,22.631058,0.150908,0.026674
1226014.000000,22.749146,0.144114,0.054208
1222142.000000,22.992855,0.144114,0.091519
1218269.000000,23.152456,0.140049,0.403136
1214354.000000,23.387115,0.140049,0.034635
1210292.000000,24.019203,0.131342,0.155839
1206444.000000,23.720188,0.131342,0.111575
1202616.000000,23.410288,0.137397,-0.048601
1198870.000000,22.926601,0.137397,0.122878
1195246.000000,22.223562,0.149242,0.140118
1191711.000000,21.485865,0.149242,0.231738
1188334.000000,20.542648,0.166045,0.117978
1185025.000000,19.770514,0.166045,0.170196
1181708.000000,19.375641,0.177722,0.176277
1178624.000000,18.496788,0.177722,0.218512
1175487.000000,18.168898,0.189807,0.235199
1172342.000000,18.118092,0.189807,0.230522
1169218.000000,18.120968,0.190305,0.199939
1166038.000000,18.383501,0.190305,0.220343
1162896.000000,18.490534,0.186625,0.235896
1159623.000000,18.997591,0.186625,0.202238
1156249.000000,19.669056,0.174843,0.229633
1152787.000000,20.415510,0.174843,0.165552
1149259.000000,21.036348,0.161160,0.174588
1145786.000000,21.221924,0.161160,0.179875
1142220.000000,21.582710,0.155680,0.180829
1138793.000000,21.314022,0.155680,-0.016800
1135425.000000,20.892918,0.162569,-0.067177
1132147.000000,20.286087,0.162569,0.236453
1128924.000000,19.690811,0.174593,0.289449
1125759.000000,19.137310,0.174593,0.282268
1122636.000000,18.684744,0.184667,0.134361
1119577.000000,18.244009,0.184667,0.165590
1116461.000000,18.184450,0.189688,0.283656
1113294.000000,18.394974,0.189688,0.109268
1110097.000000,18.671658,0.184830,0.062389
1106674.000000,19.562195,0.184830,0.477055
1103180.000000,20.401262,0.167529,0.261228
1099589.000000,21.235451,0.167529,0.303941
1095907.000000,21.997318,0.151549,0.042187
1092173.000000,22.594662,0.151549,0.112904
1088338.000000,23.221327,0.139277,-0.022657
1084649.000000,23.074280,0.139277,0.233562
1081020.000000,22.674654,0.144717,0.145681
1077441.000000,22.188652,0.144717,0.100018
1073717.000000,22.142460,0.150017,0.136632
1070341.000000,21.135612,0.150017,0.353641
1067038.000000,20.236088,0.169078,0.017041
