raw21,omega_pll,Iq_ref,Iq_meas
2077383.000000,15.211731,0.167869,0.195299
2074919.000000,14.965763,0.167869,0.173755
2072490.000000,14.699579,0.172994,0.160354
2070103.000000,14.409918,0.172994,0.193444
2067826.000000,13.893076,0.181070,0.187070
2065566.000000,13.513617,0.181070,0.207981
2063363.000000,13.133932,0.188680,0.213540
2061240.000000,12.676506,0.188680,0.221676
2059107.000000,12.459343,0.195451,0.193427
2056976.000000,12.385171,0.195451,0.249052
2054911.000000,12.182109,0.198252,0.235149
2052858.000000,12.063734,0.198252,0.218536
2050759.000000,12.219330,0.197907,0.244369
2048704.000000,12.173460,0.197907,0.231344
2046651.000000,12.166203,0.198467,0.280371
2044601.000000,12.173569,0.198467,0.308884
2042513.000000,12.301014,0.197146,0.337267
2040369.000000,12.582699,0.197146,0.235396
2038181.000000,12.905405,0.191123,0.199955
2035943.000000,13.269022,0.191123,0.194268
2033524.000000,14.067428,0.179512,0.163458
2031196.000000,14.272552,0.179512,0.170330
2028829.000000,14.470104,0.175491,0.239382
2026462.000000,14.548466,0.175491,0.353874
2024091.000000,14.557962,0.174616,0.113571
2021734.000000,14.475080,0.174616,0.126903
2019366.000000,14.417393,0.176028,0.109421
2017017.000000,14.292561,0.176028,0.080786
2014679.000000,14.168787,0.178522,0.134426
2012333.000000,14.103293,0.178522,0.030121
2010061.000000,13.813120,0.182091,0.398218
2007811.000000,13.571486,0.182091,-0.030348
2005600.000000,13.322106,0.187018,-0.064510
2003149.000000,13.910460,0.187018,0.127023
2000946.000000,13.585203,0.184401,0.336741
1998736.000000,13.385656,0.184401,0.179499
1996556.000000,13.158706,0.188684,-0.116113
1994404.000000,12.956945,0.188684,0.151642
1992082.000000,13.324503,0.187043,0.087885
1989782.000000,13.538010,0.187043,0.259637
1987428.000000,13.862555,0.181674,0.474863
1984968.000000,14.372689,0.181674,-0.031462
1982472.000000,14.826965,0.172032,0.287219
1979809.000000,15.587946,0.172032,0.190699
1977123.000000,16.143757,0.158852,-0.047016
1974423.000000,16.495951,0.158852,0.116429
1971618.000000,16.949459,0.150776,0.439626
1968850.000000,17.073778,0.150776,0.189833
1966067.000000,17.130835,0.148941,0.061505
1963332.000000,16.956524,0.148941,0.137708
1960539.000000,16.944042,0.150789,0.153935
1957797.000000,16.735674,0.150789,0.264786
1955128.000000,16.360542,0.156611,0.230400
1952355.000000,16.471563,0.156611,0.183898
1949741.000000,16.019781,0.160008,0.156470
1947277.000000,15.265121,0.160008,0.142560
1944799.000000,14.818426,0.172023,0.303016
1942403.000000,14.333334,0.172023,0.021948
1939992.000000,14.112271,0.179094,0.144239
1937621.000000,13.899857,0.179094,0.099925
1935345.000000,13.548927,0.184742,0.045828
1933047.000000,13.423021,0.184742,0.175651
1930857.000000,13.068247,0.189568,0.121191
1928646.000000,12.938513,0.189568,0.126152
1926428.000000,12.934130,0.190930,0.118329
1924181.000000,13.065014,0.190930,0.163599
1921914.000000,13.236105,0.187928,0.167091
1919701.000000,13.195885,0.187928,0.208158
1917453.000000,13.298575,0.187320,0.210974
1915180.000000,13.454758,0.187320,0.200950
1912846.000000,13.777200,0.182546,0.265544
1910477.000000,14.149182,0.182546,0.152807
1908120.000000,14.271963,0.177605,0.232201
1905872.000000,13.985295,0.177605,0.260931
1903555.000000,13.975756,0.180578,0.190315
1901352.000000,13.630105,0.180578,0.240592
1899125.000000,13.444876,0.185902,0.180794
1896915.000000,13.258110,0.185902,0.205526
1894722.000000,13.100811,0.189362,0.122174
1892591.000000,12.828613,0.189362,0.245665
1890451.000000,12.692646,0.193466,0.261162
1888391.000000,12.390392,0.193466,0.244496
1886364.000000,12.093267,0.199489,0.176652
1884291.000000,12.107315,0.199489,0.353784
1882307.000000,11.907448,0.201378,0.395199
1880358.000000,11.684118,0.201378,0.215387
1878405.000000,11.572249,0.204765,0.263418
1876333.000000,11.887283,0.204765,0.300718
1874378.000000,11.782067,0.202699,0.380068
1872392.000000,11.810229,0.202699,0.264500
1870295.000000,12.229113,0.198256,0.364495
1868242.000000,12.345763,0.198256,0.237463
1866164.000000,12.471968,0.195853,0.261608
1863986.000000,12.844761,0.195853,0.291470
1861723.000000,13.359582,0.186993,0.461445
1859350.000000,14.033334,0.186993,0.326788
1857033.000000,14.234484,0.178252,0.451321
1854651.000000,14.497316,0.178252,-0.069215
1852234.000000,14.720424,0.173395,0.163430
1849804.000000,14.847332,0.173395,0.307266
1847404.000000,14.800593,0.172595,0.131412
1845053.000000,14.570045,0.172595,0.466018
1842723.000000,14.321503,0.177393,0.118656
1840485.000000,13.851208,0.177393,0.128249
1838264.000000,13.497147,0.185652,0.085973
1836162.000000,12.896240,0.185652,0.204388
1833976.000000,12.778276,0.192863,0.254489
1831880.000000,12.495707,0.192863,0.250837
1829785.000000,12.326694,0.197405,0.324246
1827656.000000,12.394339,0.197405,0.032679
1825548.000000,12.409683,0.196601,0.028889
1823384.000000,12.608679,0.196601,0.394034
1821144.000000,12.988182,0.190836,0.294008
1818817.000000,13.522953,0.190836,0.233094
1816354.000000,14.298256,0.177743,0.176707
1813866.000000,14.854952,0.177743,0.251486
1811184.000000,15.766058,0.163057,0.167038
1808478.000000,16.371590,0.163057,0.153918
1805641.000000,17.080471,0.149892,0.127033
1802718.000000,17.730375,0.149892,0.205675
1799809.000000,18.021439,0.140452,0.162152
1796808.000000,18.377380,0.140452,0.163625
1793781.000000,18.622845,0.134402,0.149793
1790837.000000,18.421377,0.134402,0.129920
1787909.000000,18.170021,0.138898,0.114240
1785011.000000,17.863184,0.138898,0.073177
1782061.000000,17.797369,0.142597,0.100657
1779065.000000,17.930414,0.142597,0.147753
1776148.000000,17.734007,0.143203,0.189027
1773394.000000,17.094019,0.143203,0.182283
1770527.000000,16.992203,0.150601,0.157473
1767729.000000,16.758259,0.150601,0.182385
1764921.000000,16.661453,0.153892,0.184414
1761992.000000,16.997757,0.153892,0.194345
1759041.000000,17.349691,0.146986,0.209423
1756023.000000,17.808191,0.146986,0.225903
1752944.000000,18.256079,0.137890,0.238975
1749762.000000,18.890953,0.137890,0.139075
1746668.000000,18.966652,0.130744,0.098085
1743562.000000,18.988256,0.130744,0.187149
1740369.000000,19.214012,0.128229,0.183510
1737164.000000,19.397648,0.128229,0.300579
1733979.000000,19.403666,0.126288,0.248496
1730866.000000,19.146408,0.126288,0.086551
1727819.000000,18.687294,0.133415,0.150427
1724979.000000,17.761541,0.133415,-0.018042
1722206.000000,16.950884,0.150760,0.170024
1719569.000000,16.044369,0.150760,-0.152630
1716985.000000,15.358629,0.166678,0.102771
1714546.000000,14.547070,0.166678,0.130074
1712243.000000,13.698036,0.183297,0.137997
1710012.000000,13.025489,0.183297,0.051724
1707753.000000,12.770008,0.192600,0.171087
1705532.000000,12.601597,0.192600,0.140269
1703323.000000,12.567034,0.194654,0.174428
1701112.000000,12.649439,0.194654,0.083118
1698916.000000,12.717878,0.193168,0.138588
1696687.000000,12.908390,0.193168,0.193068
1694435.000000,13.165010,0.188715,0.161577
1692197.000000,13.301095,0.188715,0.316790
1689948.000000,13.437037,0.186011,0.166226
1687686.000000,13.558310,0.186011,0.132292
1685477.000000,13.459712,0.185800,0.259048
1683256.000000,13.404560,0.185800,0.286949
1681025.000000,13.410480,0.186308,0.171072
1678881.000000,13.146423,0.186308,0.245397
1676703.000000,13.048990,0.189942,0.527830
1674552.000000,12.933929,0.189942,0.152104
1672497.000000,12.555243,0.194904,0.404982
1670429.000000,12.368675,0.194904,0.259059
1668412.000000,12.093977,0.199546,0.096031
1666442.000000,11.800315,0.199546,0.251273
1664472.000000,11.649830,0.204021,0.218125
1662497.000000,11.604746,0.204021,0.364207
1660503.000000,11.677284,0.203779,0.040596
1658590.000000,11.493788,0.203779,0.375876
1656559.000000,11.723633,0.203349,0.279168
1654533.000000,11.901787,0.203349,0.231134
1652466.000000,12.156622,0.199047,0.127602
1650357.000000,12.451162,0.199047,0.260462
1648223.000000,12.718267,0.193454,0.118539
1646055.000000,12.972300,0.193454,0.146715
1643812.000000,13.353625,0.187116,0.267448
1641496.000000,13.795918,0.187116,0.380540
1639075.000000,14.374754,0.176911,0.292112
1636569.000000,14.983870,0.176911,0.199494
1634001.000000,15.516689,0.165487,0.147193
1631332.000000,16.095528,0.165487,0.125699
1628636.000000,16.477345,0.155866,0.183842
1625856.000000,16.910265,0.155866,0.166723
1623125.000000,16.961519,0.151004,0.117983
1620350.000000,17.055027,0.151004,0.138960
1617591.000000,17.014931,0.150450,0.104701
1614850.000000,16.864269,0.150450,0.085752
1612105.000000,16.726435,0.153318,0.117260
1609387.000000,16.527378,0.153318,0.135741
1606597.000000,16.595999,0.154606,0.159604
1603904.000000,16.358547,0.154606,0.126908
1601216.000000,16.182184,0.158732,0.128170
1598355.000000,16.543447,0.158732,0.091119
1595488.000000,16.897507,0.151560,0.134040
1592569.000000,17.234766,0.151560,0.060708
1589814.000000,16.972910,0.150786,0.302554
1587046.000000,16.814461,0.150786,0.203380
1584237.000000,16.838522,0.152112,0.118198
1581386.000000,17.010809,0.152112,0.162477
1578517.000000,17.151657,0.148959,0.174098
1575642.000000,17.257771,0.148959,0.153316
1572727.000000,17.428198,0.146169,0.165527
1569778.000000,17.631433,0.146169,-0.007704
1566794.000000,17.861286,0.141810,0.244446
1563851.000000,17.861031,0.141810,0.154298
1560909.000000,17.816658,0.142228,0.335551
1557996.000000,17.683548,0.142228,0.108946
1555120.000000,17.464275,0.145727,-0.130202
1552318.000000,17.084641,0.145727,0.255466
1549557.000000,16.703484,0.153318,0.355642
1546939.000000,16.028172,0.153318,0.129348
1544393.000000,15.380775,0.166541,0.214281
1541962.000000,14.654828,0.166541,0.058850
1539612.000000,13.996469,0.180394,-0.037785
1537397.000000,13.228346,0.180394,0.138610
1535253.000000,12.588837,0.194495,0.317977
1533170.000000,12.071279,0.194495,0.090325
1531111.000000,11.772639,0.202689,0.149877
1529136.000000,11.410830,0.202689,0.084806
1527156.000000,11.282604,0.207627,-0.007323
1525176.000000,11.290941,0.207627,0.275350
1523204.000000,11.342993,0.207059,0.245422
1521192.000000,11.543116,0.207059,0.062308
1519123.000000,11.880907,0.201711,0.052393
1517019.000000,12.250160,0.201711,0.373569
1514905.000000,12.549124,0.195054,0.390544
1512747.000000,12.857989,0.195054,0.262130
1510548.000000,13.162531,0.188938,0.313720
1508348.000000,13.357576,0.188938,0.342638
1506095.000000,13.598606,0.184591,0.461232
1503835.000000,13.747795,0.184591,0.308563
1501576.000000,13.811020,0.182479,0.165959
1499283.000000,13.909809,0.182479,0.237624
1497000.000000,13.917604,0.181424,0.280936
1494745.000000,13.812029,0.181424,0.216574
1492451.000000,13.831308,0.182299,0.235570
1490234.000000,13.591112,0.182299,0.093764
1487979.000000,13.519457,0.185432,0.168574
1485727.000000,13.482430,0.185432,0.201514
1483468.000000,13.470350,0.185938,0.233915
1481132.000000,13.711807,0.185938,0.181761
1478804.000000,13.852682,0.182126,0.311096
1476515.000000,13.828622,0.182126,0.208223
1473994.000000,14.439613,0.176263,0.193783
1471526.000000,14.715903,0.176263,0.186413
1468916.000000,15.305077,0.167605,0.216114
1466226.000000,15.972786,0.167605,0.203845
1463518.000000,16.407124,0.156571,0.237025
1460749.000000,16.818411,0.156571,0.210929
1457819.000000,17.510855,0.145508,0.202302
1454859.000000,17.986458,0.145508,0.169078
1451765.000000,18.626965,0.134311,0.177766
1448577.000000,19.280104,0.134311,0.190522
1445382.000000,19.637600,0.124158,0.204853
1442113.000000,19.993160,0.124158,0.164641
1438862.000000,20.089560,0.119588,0.146465
1435641.000000,19.961977,0.119588,0.227816
1432466.000000,19.661510,0.123821,0.098064
1429353.000000,19.210447,0.123821,0.105160
1426188.000000,19.047184,0.129924,0.113417
1423202.000000,18.390409,0.129924,0.111203
1420237.000000,17.897926,0.141388,-0.155670
1417303.000000,17.526653,0.141388,0.072037
1414467.000000,17.010662,0.150240,0.064595
1411660.000000,16.628334,0.150240,0.179688
1408846.000000,16.461924,0.155713,0.080981
1406104.000000,16.209055,0.155713,0.216942
1403232.000000,16.522627,0.155091,0.138442
1400490.000000,16.370522,0.155091,-0.103398
1397670.000000,16.542549,0.154876,-0.081749
1394898.000000,16.524363,0.154876,0.229115
1392055.000000,16.776979,0.152514,-0.164641
1389322.000000,16.592615,0.152514,-0.157532
1386638.000000,16.318424,0.157086,0.125378
1384054.000000,15.815453,0.157086,0.188922
1381478.000000,15.477130,0.165495,0.475314
1379006.000000,14.957712,0.165495,0.473091
1376609.000000,14.414500,0.176127,0.189011
1374316.000000,13.776119,0.176127,-0.012043
1372078.000000,13.258230,0.187707,0.246778
1369984.000000,12.552168,0.187707,0.051357
1367955.000000,11.953777,0.200782,0.028935
1366023.000000,11.340714,0.200782,0.209906
1364160.000000,10.830001,0.212061,0.170865
1362383.000000,10.327811,0.212061,0.187546
1360654.000000,9.942801,0.220984,0.126253
1358999.000000,9.554146,0.220984,0.124431
1357368.000000,9.319540,0.227273,0.201613
1355806.000000,9.029145,0.227273,0.138615
1354242.000000,8.906628,0.231463,-0.084526
1352770.000000,8.614261,0.231463,0.142127
1351334.000000,8.372700,0.236869,0.265642
1349821.000000,8.493977,0.236869,0.452119
1348287.000000,8.715294,0.233506,0.304687
1346728.000000,8.970249,0.233506,0.259200
1345153.000000,9.197070,0.228746,0.279475
1343484.000000,9.658028,0.228746,0.222571
1341844.000000,9.870832,0.222060,0.264617
1340146.000000,10.140584,0.222060,0.295435
1338379.000000,10.511348,0.215700,0.171832
1336594.000000,10.806108,0.215700,0.208042
1334790.000000,11.014683,0.210706,0.260870
1332958.000000,11.191496,0.210706,0.260506
1331107.000000,11.332192,0.207568,0.149933
1329203.000000,11.524194,0.207568,0.181215
1327312.000000,11.582152,0.205102,0.172136
1325433.000000,11.552257,0.205102,0.278188
1323472.000000,11.748386,0.203472,0.257318
1321592.000000,11.609727,0.203472,0.209120
1319709.000000,11.494508,0.206046,0.215696
1317838.000000,11.352885,0.206046,0.240077
1315925.000000,11.383070,0.207197,0.217803
1313989.000000,11.487795,0.207197,0.210678
1312073.000000,11.505985,0.206003,0.189289
1310084.000000,11.733236,0.206003,0.246437
1308069.000000,11.972422,0.201368,0.233372
1306004.000000,12.276278,0.201368,0.238229
1303933.000000,12.469219,0.196426,0.279873
1301701.000000,13.050634,0.196426,0.232468
1299444.000000,13.502724,0.186106,0.273977
1297023.000000,14.262470,0.186106,0.312461
1294504.000000,15.032584,0.170807,0.131424
1291808.000000,16.019445,0.170807,0.169524
1288977.000000,16.994316,0.151170,0.213941
1285937.000000,18.169674,0.151170,0.177487
1282781.000000,19.185802,0.129213,0.143928
1279380.000000,20.516712,0.129213,0.089543
1275978.000000,21.212734,0.108881,0.104659
1272463.000000,21.822964,0.108881,0.113584
1268915.000000,22.163631,0.099301,0.375217
1265355.000000,22.260994,0.099301,0.103606
1261967.000000,21.680901,0.104061,0.124059
1258613.000000,21.075008,0.104061,0.108462
1255321.000000,20.429152,0.116524,-0.018195
1252074.000000,19.852154,0.116524,0.078297
1248834.000000,19.415632,0.126615,0.210603
1245690.000000,18.895142,0.126615,0.042765
1242577.000000,18.514898,0.135588,0.111788
1239428.000000,18.444317,0.135588,0.064366
1236402.000000,18.082624,0.139880,0.235096
1233375.000000,17.888018,0.139880,0.054014
1230275.000000,18.094446,0.139730,-0.189218
1227174.000000,18.230919,0.139730,0.145611
1224180.000000,18.033415,0.140310,0.005960
1221200.000000,17.864738,0.140310,-0.010650
1218266.000000,17.617661,0.144442,0.142180
1215310.000000,17.558952,0.144442,-0.006072
1212364.000000,17.502575,0.145568,0.082949
1209357.000000,17.670464,0.145568,0.126562
1206573.000000,17.119362,0.149379,0.048195
1203826.000000,16.641998,0.149379,0.167922
1201155.000000,16.131886,0.159242,0.105581
1198603.000000,15.460567,0.159242,0.165860
1196072.000000,14.992481,0.170636,0.147605
1193685.000000,14.326297,0.170636,0.138926
1191366.000000,13.734539,0.183228,0.249327
1189092.000000,13.292619,0.183228,0.131236
1186918.000000,12.789704,0.192699,0.225080
1184763.000000,12.483502,0.192699,0.233413
1182665.000000,12.191009,0.198714,0.162432
1180554.000000,12.099588,0.198714,0.234917
1178573.000000,11.729910,0.203357,0.210164
1176587.000000,11.561202,0.203357,0.242313
1174503.000000,11.810115,0.202587,0.217311
1172513.000000,11.737476,0.202587,0.230970
1170420.000000,12.044081,0.200277,0.282362
1168409.000000,12.040720,0.200277,0.218660
1166323.000000,12.286278,0.197882,0.248402
1164222.000000,12.489725,0.197882,0.241586
1162035.000000,12.871735,0.192049,0.192456
1159844.000000,13.144688,0.192049,0.321546
1157539.000000,13.617239,0.184608,0.247472
1155290.000000,13.759599,0.184608,0.201279
1152897.000000,14.249290,0.178295,0.208046
1150446.000000,14.686346,0.178295,0.217802
1148085.000000,14.664505,0.174146,0.157688
1145739.000000,14.543978,0.174146,0.220983
1143255.000000,14.792976,0.172863,0.211770
1140913.000000,14.527113,0.172863,0.013849
1138556.000000,14.361463,0.177185,0.074017
1136252.000000,14.074408,0.177185,0.055333
1133930.000000,13.937452,0.181436,0.347690
1131670.000000,13.674680,0.181436,0.047391
1129386.000000,13.586535,0.184959,-0.069131
1127173.000000,13.337767,0.184959,0.036341
1124944.000000,13.233324,0.188509,0.112932
1122719.000000,13.184334,0.188509,0.077680
1120439.000000,13.349710,0.187361,0.126390
1118187.000000,13.399011,0.187361,-0.033847
1115871.000000,13.630011,0.184572,0.190011
1113523.000000,13.892056,0.184572,0.183648
1111032.000000,14.517252,0.175704,0.216450
1108543.000000,14.896824,0.175704,0.233039
1105870.000000,15.670950,0.164161,-0.015068
1103183.000000,16.198750,0.164161,0.156602
1100406.000000,16.756523,0.153287,0.185153
1097560.000000,17.267082,0.153287,0.248536
1094661.000000,17.682278,0.144003,0.144804
1091739.000000,17.938072,0.144003,0.218405
1088737.000000,18.242815,0.138365,0.239248
1085826.000000,18.108482,0.138365,0.060408
1082947.000000,17.854275,0.142222,-0.035348
1080138.000000,17.416933,0.142222,0.235108
1077228.000000,17.426018,0.146480,0.157434
1074353.000000,17.364426,0.146480,-0.023560
1071705.000000,16.595100,0.154774,0.246589
1069146.000000,15.797933,0.154774,0.228339
1066603.000000,15.241182,0.168310,0.150222
1064060.000000,14.936095,0.168310,-0.066470
1061539.000000,14.751486,0.173210,0.024012
1059086.000000,14.474620,0.173210,0.186169
1056670.000000,14.234894,0.178383,0.247425
1054243.000000,14.168293,0.178383,0.215390
1051827.000000,14.147995,0.179261,0.199072
1049435.000000,14.104362,0.179261,0.196976
1046938.000000,14.411339,0.176633,0.129435
1044554.000000,14.320296,0.176633,0.166515
1042178.000000,14.236596,0.178389,0.128964
1039846.000000,14.051294,0.178389,0.086347
1037518.000000,13.929379,0.181471,0.143502
1035185.000000,13.884071,0.181471,0.201980
1032843.000000,13.915449,0.181622,0.098592
1030555.000000,13.777857,0.181622,0.171733
1028119.000000,14.063747,0.180148,0.276128
1025865.000000,13.780703,0.180148,0.164563
1023675.000000,13.387107,0.186930,0.182925
1021536.000000,12.966860,0.186930,0.208863
1019383.000000,12.768137,0.193142,0.152046
1017337.000000,12.343540,0.193142,0.200811
1015318.000000,12.016991,0.200684,0.193767
1013350.000000,11.688204,0.200684,0.194799
1011451.000000,11.294272,0.207948,0.257835
1009506.000000,11.245402,0.207948,0.247712
1007527.000000,11.365323,0.207274,0.282516
1005613.000000,11.270141,0.207274,0.211983
1003752.000000,11.066188,0.210304,0.258382
1001811.000000,11.236948,0.210304,0.178937
999939.000000,11.177105,0.209234,0.244921
998075.000000,11.128401,0.209234,0.401081
996107.000000,11.409901,0.206942,0.160857
994120.000000,11.691834,0.206942,0.352732
992132.000000,11.868721,0.202385,0.217650
990017.000000,12.360867,0.202385,0.322922
987866.000000,12.785940,0.193235,0.268342
985577.000000,13.457458,0.193235,0.385473
983250.000000,13.989756,0.181207,0.242598
980820.000000,14.610126,0.181207,0.371051
978354.000000,15.049940,0.170604,0.210423
975816.000000,15.474600,0.170604,0.170935
973194.000000,15.921992,0.161874,0.423196
970542.000000,16.240562,0.161874,0.090977
967934.000000,16.239298,0.158689,0.038066
965293.000000,16.269892,0.158689,0.182299
962671.000000,16.167936,0.159391,-0.129439
960083.000000,15.955227,0.159391,0.217115
957489.000000,15.787739,0.163185,0.061406
954823.000000,15.847108,0.163185,0.107863
952292.000000,15.518620,0.165871,-0.101956
949664.000000,15.619082,0.165871,0.095055
947124.000000,15.393568,0.167118,0.138140
944577.000000,15.280964,0.167118,0.166419
941961.000000,15.460349,0.166445,0.140808
939225.000000,15.930904,0.166445,0.142956
936401.000000,16.546432,0.155569,0.254720
933378.000000,17.497900,0.155569,0.125464
930398.000000,18.001562,0.140988,0.121297
927395.000000,18.331402,0.140988,0.297598
924078.000000,19.435692,0.126602,-0.042280
920811.000000,19.930283,0.126602,0.277994
917496.000000,20.297617,0.117930,0.115327
914278.000000,20.155695,0.117930,0.123584
911077.000000,19.897850,0.121878,-0.023377
907877.000000,19.653877,0.121878,0.278580
904792.000000,19.112484,0.129691,0.084030
901779.000000,18.506462,0.129691,0.053936
898859.000000,17.829838,0.142489,0.056045
895994.000000,17.248077,0.142489,0.121564
893191.000000,16.728786,0.153482,0.117067
890433.000000,16.313181,0.153482,0.080275
887699.000000,16.035290,0.160407,0.142935
885004.000000,15.807178,0.160407,0.320813
882297.000000,15.762862,0.163124,0.198412
879622.000000,15.695169,0.163124,0.232693
876894.000000,15.872663,0.162017,0.193326
874186.000000,15.970873,0.162017,0.251461
871301.000000,16.564199,0.155086,0.239353
868529.000000,16.658175,0.155086,0.191113
865763.000000,16.680050,0.153911,0.181191
862946.000000,16.837761,0.153911,0.169046
860149.000000,16.871399,0.151978,0.233522
857332.000000,16.944399,0.151978,0.172856
854563.000000,16.825663,0.152417,0.196869
851793.000000,16.732666,0.152417,0.200281
849081.000000,16.485325,0.155806,0.190099
846435.000000,16.104668,0.155806,0.154082
843826.000000,15.744515,0.163207,0.187677
841318.000000,15.208943,0.163207,0.201508
838874.000000,14.684925,0.173806,0.149576
836498.000000,14.185940,0.173806,0.147080
834222.000000,13.618130,0.184487,0.268157
832007.000000,13.114222,0.184487,0.105466
829876.000000,12.594174,0.194751,0.122825
827756.000000,12.296165,0.194751,0.141777
825685.000000,12.035279,0.200370,0.172882
823645.000000,11.839527,0.200370,0.126431
821581.000000,11.856697,0.202187,0.212009
819532.000000,11.881320,0.202187,0.161524
817426.000000,12.129802,0.199484,0.042890
815242.000000,12.559893,0.199484,0.291645
812907.000000,13.305526,0.187744,0.351007
810678.000000,13.506662,0.187744,0.200277
808349.000000,13.906243,0.181748,0.124297
805986.000000,14.234987,0.181748,0.411120
803642.000000,14.358794,0.177229,-0.049291
801182.000000,14.729761,0.177229,-0.002844
798785.000000,14.741116,0.173408,0.150021
796434.000000,14.552413,0.173408,0.116763
794105.000000,14.327723,0.177549,0.110710
791820.000000,14.017526,0.177549,0.147931
789619.000000,13.545174,0.185389,0.121021
787320.000000,13.532867,0.185389,0.284341
785193.000000,13.028893,0.190571,0.142738
783052.000000,12.746847,0.190571,0.305834
780977.000000,12.402970,0.196857,0.155184
778893.000000,12.251786,0.196857,0.113602
776778.000000,12.298661,0.197927,0.382288
774608.000000,12.549697,0.197927,0.223494
772417.000000,12.822191,0.192713,0.261382
770069.000000,13.483664,0.192713,0.336545
767666.000000,14.104717,0.179897,0.251273
765132.000000,14.917892,0.179897,0.144747
762542.000000,15.559065,0.165348,0.333393
759830.000000,16.262486,0.165348,0.123677
756857.000000,17.414993,0.146764,0.171354
753864.000000,18.155737,0.146764,0.140189
750969.000000,18.265602,0.138226,0.253513
747953.000000,18.614124,0.138226,0.155603
745036.000000,18.403339,0.136814,0.149106
742186.000000,17.961161,0.136814,0.156993
739363.000000,17.518040,0.145642,0.149944
736645.000000,16.869797,0.145642,0.205525
733949.000000,16.377581,0.157033,0.252207
731167.000000,16.364100,0.157033,0.034820
728456.000000,16.134659,0.159451,0.110851
725763.000000,15.949530,0.159451,0.117256
723152.000000,15.653427,0.164257,0.045240
720466.000000,15.714089,0.164257,0.069037
717862.000000,15.544134,0.165344,0.138697
715220.000000,15.573712,0.165344,0.158942
712491.000000,15.909792,0.161678,0.143033
709771.000000,16.135807,0.161678,0.155217
706903.000000,16.729738,0.153462,0.120590
703940.000000,17.370321,0.153462,0.230055
700947.000000,17.882406,0.141906,0.207951
697846.000000,18.545015,0.141906,0.260103
694819.000000,18.668173,0.134012,0.155665
691707.000000,18.949018,0.134012,0.100016
688453.000000,19.466993,0.125979,0.147589
685378.000000,19.210300,0.125979,0.133252
682290.000000,19.015095,0.130458,-0.126877
679259.000000,18.633362,0.130458,0.117727
676368.000000,17.946766,0.141112,0.138915
673517.000000,17.345900,0.141112,0.089030
670763.000000,16.676058,0.153802,0.112183
667998.000000,16.312201,0.153802,-0.061174
665299.000000,15.962747,0.160925,0.040355
662711.000000,15.440775,0.160925,0.140288
660179.000000,14.984338,0.170710,0.247464
657599.000000,14.917006,0.170710,0.156538
655037.000000,14.904522,0.171509,0.135842
652426.000000,15.135936,0.171509,0.229937
649793.000000,15.378891,0.166761,0.166254
647133.000000,15.652596,0.166761,0.129106
644307.000000,16.337843,0.157158,-0.209313
641515.000000,16.670727,0.157158,0.187179
638789.000000,16.664408,0.153876,0.123975
635947.000000,16.963722,0.153876,0.101893
633241.000000,16.737745,0.153125,0.232014
630541.000000,16.518848,0.153125,0.162314
627807.000000,16.457932,0.155909,-0.005199
625227.000000,15.935279,0.155909,0.065241
622686.000000,15.454337,0.165940,0.077156
620206.000000,14.963091,0.165940,0.327129
617691.000000,14.783783,0.172648,0.149771
615248.000000,14.516353,0.172648,0.135326
612802.000000,14.378100,0.176711,0.153668
610356.000000,14.322585,0.176711,0.281415
607925.000000,14.287015,0.177629,0.234339
605353.000000,14.759893,0.177629,0.046263
602781.000000,15.136267,0.169135,0.344171
600116.000000,15.632267,0.169135,0.251254
597327.000000,16.334162,0.157143,0.215827
594418.000000,17.128849,0.157143,0.132358
591364.000000,18.063940,0.139814,0.292999
588234.000000,18.857981,0.139814,0.300454
585021.000000,19.539022,0.125018,0.189515
581692.000000,20.236111,0.125018,0.145082
578356.000000,20.608770,0.114265,0.146778
575004.000000,20.767918,0.114265,0.105839
571623.000000,20.863365,0.111660,0.057501
568327.000000,20.577280,0.111660,0.129043
565024.000000,20.335394,0.116886,0.123499
561792.000000,19.916842,0.116886,0.123246
558443.000000,19.929445,0.120897,0.126184
555286.000000,19.394869,0.120897,0.144593
552131.000000,19.015535,0.129995,0.060943
549043.000000,18.579020,0.129995,0.117936
545861.000000,18.647850,0.133636,0.151887
542793.000000,18.389761,0.133636,0.183526
539721.000000,18.258297,0.137499,0.139260
536634.000000,18.242651,0.137499,-0.016318
533508.000000,18.391558,0.136132,0.106954
530423.000000,18.399080,0.136132,0.122945
527332.000000,18.424021,0.135773,-0.093168
524227.000000,18.504671,0.135773,0.163775
521161.000000,18.439785,0.135581,0.139000
518073.000000,18.463942,0.135581,0.138687
515016.000000,18.381769,0.136128,0.158798
512024.000000,18.126698,0.136128,0.218485
509084.000000,17.803980,0.141878,0.108884
506235.000000,17.303652,0.141878,0.268943
503456.000000,16.773153,0.152168,0.204014
500775.000000,16.176014,0.152168,0.247055
498222.000000,15.429302,0.165602,0.129368
495732.000000,14.801682,0.165602,0.134535
493357.000000,14.123873,0.178665,0.052902
491056.000000,13.540316,0.178665,0.106672
488847.000000,12.964785,0.190277,0.160909
486691.000000,12.519151,0.190277,0.476206
484596.000000,12.133345,0.198620,0.179377
482530.000000,11.879509,0.198620,0.083518
480483.000000,11.748984,0.202496,0.183943
478461.000000,11.663328,0.202496,0.264196
476426.000000,11.713430,0.202884,0.216474
474374.000000,11.857991,0.202884,0.066250
