dbg_id_a,dbg_iq_a,omega_diff,omega_pll
0.029198,0.434620,50.214531,48.862156
0.216857,0.265398,53.030254,50.554291
0.196224,-0.049792,51.532986,51.501415
0.050159,-0.106584,52.012207,51.890465
-0.075273,-0.021572,51.113369,51.630840
-0.080855,-0.137680,48.116447,50.928215
-0.100379,0.157402,50.992966,50.640232
-0.080611,0.101402,51.832199,50.670040
0.098217,0.402529,49.794319,51.152420
0.021385,0.171912,46.918392,50.867416
0.006073,0.109101,47.397614,49.864208
0.202683,0.164345,48.775673,49.078873
0.074213,0.084129,49.675110,49.204494
-0.041739,0.168134,47.098400,48.517788
0.316556,0.299232,50.873161,47.896294
0.115953,0.303443,50.573948,48.168270
-0.136564,0.391186,48.056843,48.812962
-0.102433,0.418787,49.914124,48.785416
-0.002800,0.260925,49.853924,48.579475
0.050696,0.346956,49.674511,48.656975
0.058579,0.319517,50.812962,49.383972
0.058224,0.331478,48.655869,49.992630
-0.026109,0.253340,49.794319,50.563339
-0.024014,0.234367,53.749084,50.886753
0.067076,0.210306,51.412434,51.625004
0.099532,0.041359,49.974323,51.849586
0.221846,0.287696,50.513523,51.530914
-0.077818,-0.080806,50.932953,51.424133
-0.084556,0.043427,49.794456,51.424461
-0.274131,-0.057169,50.039291,51.165527
-0.157063,0.049376,51.412582,50.968994
-0.070975,0.155975,51.593781,50.971661
-0.083261,0.142036,50.153732,50.926262
0.140693,0.127859,49.972534,50.277206
-0.056121,0.180749,46.625137,48.795269
0.192064,0.068846,50.754547,48.722466
0.263323,0.036503,52.070618,49.210419
0.077467,0.215868,48.770905,49.550926
0.212162,0.252462,49.371719,49.373508
0.107921,0.237577,49.552917,49.429497
0.020375,-0.049891,47.216415,49.359230
-0.056731,-0.031252,49.676895,48.410213
-0.050321,0.375162,49.619675,48.542511
-0.005243,0.435569,55.665970,49.986355
0.156318,0.478081,52.785873,51.192825
0.012679,0.187119,48.828125,51.286232
-0.008887,0.064157,49.076080,50.433495
-0.074232,-0.024917,48.656464,49.872856
0.076258,0.047457,50.029755,50.002342
0.200081,0.080227,50.039291,50.031784
-0.024737,0.074293,50.687790,50.032829
0.033346,0.094296,56.571960,50.551643
-0.170886,0.135036,47.521591,50.064865
0.083791,0.054614,48.418045,49.190296
-0.026178,0.259624,49.619675,48.778728
0.025058,0.313753,50.096512,48.591820
0.099836,0.213395,49.667358,49.144794
0.077813,0.283599,49.552917,49.569309
-0.010582,0.268049,47.702789,49.279068
-0.048514,0.357344,48.179626,49.353416
0.033281,0.298204,50.096512,49.745239
0.063143,0.127840,47.693253,49.269241
0.012280,-0.013111,47.760010,48.848797
-0.057249,0.230641,50.153732,49.384682
-0.186188,0.243392,52.366257,50.294476
-0.420459,0.100288,51.298141,50.724873
-0.316089,0.112739,49.610138,50.636715
-0.359725,0.123156,55.303574,51.270721
-0.206944,0.116819,49.257278,51.944328
-0.021113,0.123962,50.277710,51.211498
0.166914,0.085521,47.578812,50.313465
0.016403,0.076565,54.168701,50.791042
0.030279,0.054365,51.174164,51.367775
0.128683,0.014871,50.573349,51.686066
0.117915,0.053632,48.780441,50.859051
0.161668,0.001498,49.076080,50.491718
0.117753,-0.003195,47.636032,49.491997
-0.021372,0.105643,46.262741,48.321060
-0.110826,0.059413,48.952103,48.018917
-0.064703,0.208742,48.894882,48.327000
0.052192,0.360872,50.096512,48.821602
0.208328,0.428319,46.253204,48.607338
0.275047,0.467602,45.118332,47.397228
-0.019307,0.411150,46.806335,46.910835
-0.249846,0.487864,50.868988,47.752426
0.149504,0.489242,51.527023,48.935921
0.109107,0.201732,50.096512,49.729053
-0.386549,0.337972,50.697327,50.562904
-0.122815,0.172545,55.665970,51.080662
-0.083177,0.156152,56.800842,50.702972
-0.070212,0.158371,48.770905,50.193527
0.035070,0.149423,50.392151,50.688141
-0.092023,0.171136,50.992966,51.391911
-0.004976,0.155492,50.640106,51.582672
0.011086,0.014135,48.894882,50.854858
0.031854,-0.075908,49.438477,50.555832
0.060488,0.055838,48.656464,50.388645
0.104933,0.075957,46.501160,49.728844
0.060095,0.188243,47.874451,49.108952
-0.026410,0.216938,50.153732,49.494221
-0.314422,0.153109,48.656464,49.686405
-0.113283,0.296938,47.760010,49.165009
-0.048459,0.357351,48.170090,48.669247
-0.244534,0.302038,48.894882,48.804260
-0.005877,0.397197,48.837662,49.829762
0.236345,0.352888,50.506592,50.025909
-0.017830,0.206401,49.858093,50.140400
0.095604,0.148868,52.375793,51.018967
-0.100682,0.266803,50.268173,51.542900
0.094683,0.103537,50.210953,51.688354
0.093835,0.081759,51.412582,51.426048
0.071028,0.063171,52.614212,51.549034
-0.031933,-0.136620,50.153732,51.460133
-0.097487,0.100901,51.288605,51.220356
-0.062703,0.125511,50.754547,50.952744
-0.056266,0.128525,51.651001,51.027481
0.076382,0.297312,49.495697,50.969276
-0.080746,-0.046829,47.645569,49.766289
0.027720,0.058538,47.340393,48.327255
-0.189489,-0.083745,46.911240,47.591492
0.071581,0.244415,50.153732,48.016918
-0.165997,0.369292,50.511360,48.206356
0.200610,0.312327,49.014091,48.360302
-0.147845,0.352598,49.433708,48.311268
-0.150343,0.443295,46.195984,47.938831
-0.036860,0.369370,47.459602,47.807739
0.232725,0.317896,52.547455,48.492149
-0.042092,0.504112,53.510666,50.433014
0.062825,0.187349,57.044029,52.261677
0.091308,-0.091887,50.272942,52.643887
0.023690,-0.192859,50.992966,51.778748
0.013972,0.094023,50.873756,51.663807
0.046541,0.045045,52.614212,52.079693
0.068684,-0.057879,50.272942,51.910431
0.193199,0.254258,51.054955,51.405888
-0.081293,-0.045874,49.014091,51.511002
-0.094009,-0.014067,49.557686,50.896416
-0.090391,0.066444,47.998428,49.654564
-0.155599,0.017723,48.952103,48.984356
-0.124391,0.103275,47.221184,48.740070
-0.144991,0.195017,49.614906,49.037895
-0.011394,0.264379,47.278404,48.774281
0.121679,0.248343,47.039986,48.277332
-0.024680,0.288045,49.133301,48.424641
-0.229354,0.624612,50.334930,48.958145
0.079013,0.414982,48.894882,48.677998
0.120035,0.310286,49.076080,48.695724
0.003166,0.264605,52.132607,49.762363
-0.102755,0.268426,50.029755,50.494057
-0.084788,0.029639,50.573349,50.775089
-0.066321,0.340542,50.811768,50.603897
-0.116645,0.056341,50.034523,51.122665
0.015284,0.223847,50.635338,51.409622
0.008863,0.140022,49.076080,50.732754
0.148902,0.273790,48.298836,50.641960
0.035151,0.069969,51.827431,50.431667
0.296704,0.132247,49.796104,51.016075
0.138651,0.065825,49.018860,50.450954
0.154161,0.057804,49.371719,50.014133
