omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep_active
369.825806,0.480416,0.401751,1.000000
369.356781,0.236271,0.392688,1.000000
368.737610,0.369109,0.383173,1.000000
370.522461,0.535967,0.373306,1.000000
372.668640,0.380728,0.363191,1.000000
372.724945,0.443515,0.352936,1.000000
372.323151,0.094429,0.342649,1.000000
371.661804,0.409772,0.332438,1.000000
373.615051,0.444719,0.322412,1.000000
372.114502,0.313926,0.312678,1.000000
370.415863,0.220435,0.303338,1.000000
371.531616,0.227657,0.294492,1.000000
372.481201,0.283951,0.286234,1.000000
371.066559,0.326070,0.278650,1.000000
369.036469,0.197185,0.271823,1.000000
369.103180,0.207302,0.265824,1.000000
369.313965,0.351070,0.260717,1.000000
370.008240,0.258028,0.256558,1.000000
370.223114,0.642424,0.253389,1.000000
369.834900,0.185124,0.251246,1.000000
371.134857,0.217550,0.250151,1.000000
371.907104,0.348298,0.250116,1.000000
369.896484,0.252376,0.251142,1.000000
370.199524,0.224160,0.253218,1.000000
370.395172,0.235577,0.256323,1.000000
372.813477,0.532746,0.260424,1.000000
370.674408,0.313941,0.265477,1.000000
367.792633,0.288599,0.271429,1.000000
367.324005,0.186993,0.278217,1.000000
368.546234,0.388872,0.285769,1.000000
368.391663,0.088479,0.294006,1.000000
367.246185,0.336342,0.302839,1.000000
368.145355,0.161777,0.312174,1.000000
368.590332,0.271618,0.321913,1.000000
367.518433,0.325973,0.331953,1.000000
366.651215,0.540575,0.342185,1.000000
366.884033,0.363834,0.352501,1.000000
368.435791,0.275906,0.362792,1.000000
370.580872,0.317343,0.372948,1.000000
370.859802,0.417610,0.382860,1.000000
370.361481,0.219929,0.392422,1.000000
369.921814,0.420480,0.401534,1.000000
370.779358,0.443073,0.410097,1.000000
369.814240,0.424829,0.418019,1.000000
368.588043,0.401298,0.425217,1.000000
369.218140,0.461685,0.431614,1.000000
370.733063,0.426767,0.437140,1.000000
368.855194,0.513351,0.441736,1.000000
367.665161,0.427105,0.445354,1.000000
368.279968,0.449907,0.447954,1.000000
370.569855,0.433279,0.449508,1.000000
371.316589,0.482091,0.449999,1.000000
370.611511,0.379777,0.449422,1.000000
369.788910,0.229745,0.447783,1.000000
370.513702,0.402331,0.445098,1.000000
372.279938,0.333212,0.441397,1.000000
371.627014,0.479682,0.436718,1.000000
372.581879,0.374586,0.431111,1.000000
371.796417,0.341723,0.424637,1.000000
373.832947,0.400529,0.417363,1.000000
372.333649,0.301255,0.409367,1.000000
370.348450,0.409670,0.400736,1.000000
370.360046,0.225016,0.391560,1.000000
370.994476,0.492133,0.381939,1.000000
370.722656,0.039170,0.371975,1.000000
369.356750,0.335483,0.361774,1.000000
370.898132,0.211872,0.351447,1.000000
371.599091,0.306573,0.341102,1.000000
371.000244,0.375994,0.330852,1.000000
369.715454,0.340944,0.320807,1.000000
369.488739,0.367786,0.311073,1.000000
371.496155,0.319133,0.301756,1.000000
373.951538,0.373326,0.292955,1.000000
373.340851,0.235322,0.284766,1.000000
374.206238,0.233147,0.277275,1.000000
374.273315,0.286117,0.270565,1.000000
373.728760,0.374190,0.264706,1.000000
370.420410,0.274309,0.259762,1.000000
370.175659,0.269218,0.255787,1.000000
370.362640,0.259820,0.252823,1.000000
371.710358,0.282758,0.250903,1.000000
369.869263,0.020698,0.250047,1.000000
369.413025,0.251478,0.250266,1.000000
370.191986,0.240463,0.251556,1.000000
369.933716,0.352380,0.253905,1.000000
368.653534,0.251039,0.257287,1.000000
369.137512,0.209015,0.261667,1.000000
370.300323,0.199796,0.266997,1.000000
371.896332,0.268254,0.273221,1.000000
371.181519,0.641904,0.280271,1.000000
370.316101,0.393556,0.288073,1.000000
370.480347,0.306685,0.296542,1.000000
370.941284,0.403101,0.305588,1.000000
371.698242,0.326146,0.315112,1.000000
369.537781,0.418601,0.325014,1.000000
368.567291,0.296362,0.335185,1.000000
369.173370,0.415929,0.345518,1.000000
368.852478,0.407603,0.355899,1.000000
367.676239,0.263006,0.366218,1.000000
368.002960,0.301372,0.376363,1.000000
368.618866,0.316860,0.386225,1.000000
369.406219,0.105464,0.395697,1.000000
368.388000,0.429462,0.404677,1.000000
368.080078,0.330996,0.413068,1.000000
368.151062,0.426261,0.420779,1.000000
369.357178,0.536463,0.427727,1.000000
371.289978,0.415718,0.433836,1.000000
371.448730,0.261205,0.439040,1.000000
373.122131,0.268290,0.443284,1.000000
373.472137,0.396891,0.446520,1.000000
372.323547,0.418083,0.448713,1.000000
369.337158,0.393374,0.449840,1.000000
368.463348,0.422110,0.449888,1.000000
369.741394,0.459145,0.448855,1.000000
370.903107,0.468072,0.446754,1.000000
370.891357,0.479797,0.443606,1.000000
370.157562,0.332538,0.439445,1.000000
370.538513,0.445952,0.434316,1.000000
371.251221,0.636090,0.428274,1.000000
369.896790,0.425751,0.421385,1.000000
369.956604,0.358581,0.413721,1.000000
371.850800,0.357301,0.405367,1.000000
