raw21,omega_pll,Iq_ref,dbg_iq_a
2075613.000000,20.883728,0.162014,0.211481
2072099.000000,20.869324,0.164001,0.226652
2068631.000000,20.761509,0.164001,0.221144
2065232.000000,20.636257,0.166186,0.208433
2061930.000000,20.288664,0.166186,0.195270
2058696.000000,19.912849,0.172386,0.170307
2055554.000000,19.485262,0.172386,0.232568
2052475.000000,18.814056,0.181300,0.216221
2049417.000000,18.553642,0.181300,0.202548
2046256.000000,18.826382,0.183679,0.179872
2043185.000000,18.945904,0.183679,0.235778
2040056.000000,19.269295,0.183180,0.199873
2036839.000000,19.654003,0.183180,0.164339
2033496.000000,20.221691,0.173932,0.153054
2030021.000000,20.694632,0.173932,0.101049
2026534.000000,20.592522,0.166606,-0.031611
2023012.000000,20.305569,0.166606,0.000695
2019457.000000,19.932575,0.171674,-0.041155
2015925.000000,19.714546,0.171674,-0.055401
2012361.000000,19.785088,0.176509,0.131032
2008959.000000,19.526976,0.176509,0.139922
2005552.000000,19.456745,0.179475,0.126350
2002097.000000,19.738039,0.179475,0.099509
1998740.000000,19.785236,0.176874,0.329838
1995534.000000,19.452629,0.176874,0.121590
1992256.000000,19.366447,0.177409,0.164657
1988933.000000,19.662975,0.177409,-0.071704
1985573.000000,19.842854,0.176713,0.150188
1982067.000000,20.446070,0.176713,0.386483
1978420.000000,21.114689,0.164449,0.231129
1974750.000000,21.537880,0.164449,0.228474
1970926.000000,22.217377,0.155599,0.214652
1967117.000000,22.435568,0.155599,0.200179
1963322.000000,22.357544,0.148807,0.164659
1959473.000000,22.295662,0.148807,0.156179
1955714.000000,21.896637,0.150453,0.187182
1952016.000000,21.136066,0.150453,0.142065
1948299.000000,20.788174,0.158951,0.132027
1944822.000000,20.149897,0.158951,0.202685
1941442.000000,19.816828,0.173842,0.147810
1938080.000000,19.915859,0.173842,0.132964
1934819.000000,20.074076,0.174773,0.131362
1931613.000000,20.289703,0.174773,0.169028
1928401.000000,20.586802,0.169254,0.089464
1925264.000000,20.407600,0.169254,0.039789
1922114.000000,20.276134,0.169274,0.116584
1918905.000000,20.125860,0.169274,0.059141
1915675.000000,20.095600,0.172603,0.128568
1912410.000000,20.109135,0.172603,0.141837
1909088.000000,20.335140,0.172155,0.111302
1905838.000000,20.086073,0.172155,0.197966
1902596.000000,19.721788,0.173839,0.196204
1899418.000000,19.276810,0.173839,0.142583
1896199.000000,19.108868,0.181599,0.239660
1893101.000000,18.613010,0.181599,0.273919
1890024.000000,18.319403,0.189351,0.191377
1887054.000000,18.077785,0.189351,0.207169
1884216.000000,17.819042,0.194180,0.179233
1881354.000000,18.068466,0.194180,0.300093
1878498.000000,18.439083,0.187269,0.088824
1875806.000000,18.420109,0.187269,0.240684
1873088.000000,18.689461,0.186912,0.231976
1870286.000000,19.230556,0.186912,0.106000
1867523.000000,19.433382,0.180660,0.038726
1864734.000000,19.425247,0.180660,0.536242
1861831.000000,19.574707,0.179260,0.217834
1858826.000000,19.594044,0.179260,0.405975
1855786.000000,19.325310,0.178931,0.073557
1852674.000000,19.181931,0.178931,0.097887
1849499.000000,19.121601,0.181330,0.080636
1846346.000000,19.138781,0.181330,0.129392
1843259.000000,19.080425,0.181677,0.239435
1840299.000000,18.941723,0.181677,0.139018
1837342.000000,18.968969,0.183534,0.142900
1834491.000000,18.986851,0.183534,0.243757
1831709.000000,18.939350,0.180975,0.146855
1828973.000000,18.861471,0.180975,0.140620
1826247.000000,18.865396,0.185006,-0.164976
1823523.000000,18.904266,0.185006,-0.100435
1820709.000000,19.394020,0.181504,0.166977
1817722.000000,20.357538,0.181504,0.262482
1814734.000000,20.755436,0.169060,0.203594
1811521.000000,21.507294,0.169060,0.251341
1808246.000000,21.862280,0.157356,0.131683
1804836.000000,22.100460,0.157356,0.160686
1801337.000000,22.128735,0.152310,0.200015
1797787.000000,22.077883,0.152310,0.171495
1794160.000000,22.122416,0.153131,0.126137
1790639.000000,21.951136,0.153131,0.198661
1787192.000000,21.763287,0.155216,0.146226
1783637.000000,22.137547,0.155216,0.182474
1780050.000000,22.649565,0.149390,0.212622
1776614.000000,22.750586,0.149390,0.206950
1773278.000000,22.437866,0.147279,0.212499
1769871.000000,22.472576,0.147279,0.172856
1766498.000000,22.160137,0.149710,0.232105
1763035.000000,22.039932,0.149710,0.211583
1759515.000000,21.823421,0.154927,0.186311
1755927.000000,21.859703,0.154927,0.194304
1752172.000000,22.221701,0.148936,0.048282
1748409.000000,22.534306,0.148936,0.150370
1744694.000000,22.526056,0.148113,0.170618
1740863.000000,22.688869,0.148113,0.133002
1736910.000000,22.747498,0.147600,0.164573
1733144.000000,22.136215,0.147600,0.109881
1729420.000000,21.381746,0.153731,0.040049
1725787.000000,20.806404,0.153731,0.254037
1722286.000000,20.331730,0.166914,0.042458
1718922.000000,19.993690,0.166914,0.077773
1715645.000000,19.647552,0.174834,0.392355
1712493.000000,19.258104,0.174834,0.061642
1709418.000000,18.821619,0.182390,0.276481
1706390.000000,18.466591,0.182390,0.083870
1703433.000000,18.014191,0.191634,0.158730
1700423.000000,17.902580,0.191634,0.092090
1697410.000000,17.757986,0.195528,0.292830
1694261.000000,17.904810,0.195528,0.206632
1691025.000000,18.285789,0.192751,0.370563
1687656.000000,18.843435,0.192751,0.275384
1684290.000000,19.051861,0.183494,0.217985
1680906.000000,19.063087,0.183494,0.193388
1677601.000000,18.866325,0.183009,0.234230
1674317.000000,18.651802,0.183009,0.388514
1671073.000000,18.444166,0.187906,0.365527
1667965.000000,17.841946,0.187906,0.202228
1664934.000000,17.344805,0.197230,0.143448
1661952.000000,16.946819,0.197230,-0.024172
1659030.000000,16.577122,0.206144,0.214433
1656133.000000,16.535686,0.206144,0.181544
1653217.000000,16.834480,0.207216,0.192568
1650281.000000,17.223751,0.207216,0.150804
1647315.000000,17.748497,0.199178,0.051509
1644252.000000,18.439304,0.199178,0.292082
1641107.000000,19.168743,0.185904,0.157548
1637821.000000,19.780550,0.185904,0.134536
1634445.000000,20.024288,0.173904,0.156900
1630928.000000,20.356831,0.173904,0.106851
1627356.000000,20.382370,0.168901,0.131127
1623786.000000,20.210648,0.168901,0.142438
1620170.000000,20.264090,0.170072,0.186370
1616588.000000,20.345520,0.170072,0.155428
1612997.000000,20.405287,0.168806,0.204338
1609435.000000,20.422539,0.168806,0.216386
1605909.000000,20.456678,0.167172,0.131356
1602457.000000,20.122875,0.167172,0.201555
1599007.000000,19.832998,0.172844,0.309939
1595227.000000,20.734516,0.172844,0.236590
1591528.000000,21.184679,0.160961,0.031288
1588034.000000,21.033281,0.160961,0.341386
1584539.000000,21.207884,0.163233,0.261336
1580934.000000,21.788399,0.163233,0.129410
1577374.000000,22.031700,0.155086,0.211072
1573754.000000,22.227310,0.155086,0.156350
1570085.000000,22.339916,0.149463,-0.007843
1566362.000000,22.232853,0.149463,-0.028837
1562635.000000,21.864880,0.152493,0.282629
1558922.000000,21.263489,0.152493,0.109150
1555231.000000,20.663111,0.162202,0.148887
1551620.000000,20.007631,0.162202,0.132567
1548058.000000,19.765856,0.174811,-0.182889
1544646.000000,19.426514,0.174811,0.078534
1541366.000000,19.121647,0.179959,-0.132355
1538154.000000,19.053762,0.179959,0.357274
1535086.000000,18.759094,0.184151,0.321667
1532094.000000,18.441170,0.184151,0.491518
1529165.000000,18.035578,0.190897,0.127163
1526238.000000,17.871981,0.190897,0.237465
1523291.000000,17.805574,0.195708,0.285158
1520369.000000,17.737701,0.195708,0.079863
1517359.000000,17.931887,0.194568,0.232514
1514269.000000,18.216410,0.194568,0.140840
1511110.000000,18.415829,0.189898,0.161895
1507833.000000,18.676952,0.189898,0.174269
1504570.000000,18.555580,0.187781,0.184016
1501229.000000,18.337633,0.187781,0.213357
1497912.000000,18.059879,0.191093,0.099472
1494598.000000,17.840109,0.191093,0.209686
1491214.000000,18.032322,0.193710,0.216864
1488035.000000,17.712015,0.193710,0.124354
1484804.000000,17.965839,0.195314,0.162558
1481554.000000,18.539135,0.195314,0.217767
1478382.000000,18.859451,0.187262,0.205854
1475153.000000,19.436790,0.187262,0.278154
1471818.000000,20.082882,0.172375,0.207091
1468472.000000,20.681904,0.172375,0.207792
1464956.000000,21.410053,0.163910,0.228861
1461449.000000,21.526937,0.163910,0.238874
1457757.000000,21.969818,0.157302,0.203959
1454000.000000,22.015018,0.157302,0.180402
1450102.000000,22.159149,0.152258,0.172352
1446108.000000,22.541626,0.152258,0.087634
1442076.000000,22.885372,0.145665,0.124456
1438052.000000,23.209763,0.145665,0.047846
1434105.000000,23.342957,0.140286,0.086365
1430236.000000,23.284637,0.140286,0.127320
1426479.000000,22.819603,0.142380,0.242370
1422710.000000,22.826910,0.142380,0.228499
1419080.000000,22.463135,0.147133,-0.190251
1415431.000000,22.610256,0.147133,0.102520
1411923.000000,22.513866,0.147190,0.342383
1408348.000000,22.672821,0.147190,0.047259
1404820.000000,22.571587,0.145814,-0.008088
1401186.000000,22.698725,0.145814,0.077689
1397648.000000,22.230560,0.148368,0.439759
1394024.000000,21.906986,0.148368,0.163314
1390372.000000,21.757488,0.156643,0.150094
1386765.000000,21.361830,0.156643,0.109185
1383290.000000,20.880333,0.162435,0.503662
1379838.000000,20.642582,0.162435,-0.103090
1376441.000000,20.375692,0.168383,0.276525
1373205.000000,19.966423,0.168383,0.096924
1370053.000000,19.581137,0.175154,0.234806
1367053.000000,18.986738,0.175154,0.184709
1364166.000000,18.312365,0.186219,0.186409
1361401.000000,17.613516,0.186219,0.172213
1358728.000000,17.089645,0.198867,0.368210
1356112.000000,16.599705,0.198867,0.197916
1353600.000000,16.248825,0.209115,0.305417
1351080.000000,16.206898,0.209115,0.174114
1348579.000000,16.251423,0.210389,0.140409
1346073.000000,16.369703,0.210389,0.172175
1343526.000000,16.600994,0.208575,0.123176
1340914.000000,16.863377,0.208575,0.152765
1338258.000000,17.103882,0.203231,0.243591
1335429.000000,17.597252,0.203231,0.093564
1332614.000000,17.442877,0.198556,0.159366
1329743.000000,17.235800,0.198556,0.171982
1326868.000000,17.051132,0.201275,0.175386
1324001.000000,16.703484,0.201275,0.187094
1321211.000000,16.395992,0.207439,0.207647
1318383.000000,16.483425,0.207439,0.184666
1315639.000000,16.503433,0.208036,0.298858
1312884.000000,16.722202,0.208036,0.193574
1310163.000000,16.901207,0.206380,0.330300
1307464.000000,17.145365,0.206380,0.180045
1304765.000000,17.345448,0.200799,0.203050
1301992.000000,17.729662,0.200799,0.244798
1299140.000000,18.192741,0.193461,0.232976
1296134.000000,18.997301,0.193461,0.204671
1292988.000000,19.826696,0.180191,0.250524
1289649.000000,20.748518,0.180191,0.244960
1286134.000000,21.775999,0.163112,0.146636
1282416.000000,22.608807,0.163112,0.188829
1278465.000000,23.396309,0.145397,0.237486
1274499.000000,23.655294,0.145397,0.411626
1270371.000000,23.889143,0.132901,0.080532
1266275.000000,23.544214,0.132901,0.092361
1262299.000000,22.915501,0.140412,0.182698
1258380.000000,22.203808,0.140412,0.187100
1254515.000000,21.630901,0.153159,0.081957
1250725.000000,21.390747,0.153159,-0.070294
1246878.000000,21.762363,0.155939,0.143683
1243156.000000,21.817371,0.155939,0.146819
1239369.000000,22.282972,0.154435,0.186506
1235707.000000,22.149933,0.154435,0.151221
1232022.000000,21.834808,0.152938,0.177914
1228153.000000,21.821316,0.152938,-0.037853
1224344.000000,21.579132,0.156136,0.180024
1220445.000000,21.412064,0.156136,0.239163
1216610.000000,21.125931,0.160535,0.105945
1212685.000000,21.153896,0.160535,0.127049
1208801.000000,20.746510,0.161707,0.151121
1204881.000000,20.433113,0.161707,0.196272
1201097.000000,19.797623,0.171489,0.185495
1197440.000000,18.977907,0.171489,0.174175
1193810.000000,18.405264,0.185582,0.179400
1190318.000000,18.044889,0.185582,0.214748
1186910.000000,17.881468,0.192663,0.206179
1183563.000000,17.835928,0.192663,0.171888
1180266.000000,18.053778,0.193855,0.206441
1177085.000000,18.121834,0.193855,0.222139
1173884.000000,18.371954,0.192164,0.239376
1170677.000000,18.644463,0.192164,0.237533
1167451.000000,19.020155,0.186660,0.235422
1164187.000000,19.226332,0.186660,0.192146
1160846.000000,19.290047,0.180007,0.232140
1157401.000000,19.211704,0.180007,0.193290
1153901.000000,19.021090,0.181742,0.222488
1150190.000000,19.150837,0.181742,0.186878
1146566.000000,18.746683,0.183875,0.220019
1142840.000000,18.918379,0.183875,0.164602
1139279.000000,18.888737,0.184818,0.104873
1135736.000000,19.048420,0.184818,0.310091
1132297.000000,19.155685,0.182265,0.047266
1128932.000000,19.392012,0.182265,0.141717
1125640.000000,19.446457,0.178812,-0.088215
1122414.000000,19.385336,0.178812,0.152793
1119203.000000,19.507191,0.179698,0.157618
1115999.000000,19.675507,0.179698,-0.046409
1112722.000000,20.107126,0.175060,0.048554
1109372.000000,20.698996,0.175060,0.138495
1105846.000000,21.625849,0.162845,0.204379
1102236.000000,22.327528,0.162845,0.176802
1098506.000000,22.709192,0.148409,0.138775
1094696.000000,22.845560,0.148409,0.165467
1090861.000000,22.699717,0.145872,0.117885
1086948.000000,22.540619,0.145872,0.146791
1083170.000000,22.124969,0.150023,0.314706
1079475.000000,21.713114,0.150023,0.208370
1075856.000000,21.609921,0.156357,0.082346
1072320.000000,21.613647,0.156357,0.370344
1068748.000000,21.835791,0.152345,0.016149
1065373.000000,21.727362,0.152345,0.251362
1062001.000000,21.826973,0.153693,0.218511
1058717.000000,21.543932,0.153693,0.265478
1055454.000000,21.062870,0.159316,0.203310
1052215.000000,20.670807,0.159316,0.015091
1048920.000000,20.558252,0.167022,-0.023174
1045570.000000,20.445807,0.167022,0.184864
1042274.000000,20.339687,0.169599,0.146819
1038986.000000,20.267307,0.169599,0.253414
1035529.000000,20.744518,0.170447,0.129417
1032267.000000,20.358448,0.170447,-0.003022
1029002.000000,19.983292,0.169910,0.152971
1025795.000000,19.452318,0.169910,0.150341
1022573.000000,18.932873,0.180734,0.118437
1019428.000000,18.563341,0.180734,0.114119
1016366.000000,18.132582,0.189338,0.128634
1013405.000000,17.762236,0.189338,0.161969
1010531.000000,17.432501,0.197553,0.136764
1007583.000000,17.612446,0.197553,0.220038
1004794.000000,17.425896,0.198040,0.160309
1002060.000000,17.129700,0.198040,0.214550
999332.000000,17.019518,0.202866,0.159636
996594.000000,17.002115,0.202866,0.282855
993825.000000,17.089348,0.203380,0.398068
990995.000000,17.305075,0.203380,0.161652
988078.000000,17.632940,0.199216,0.222907
985058.000000,18.096167,0.199216,0.456270
981890.000000,18.732241,0.188596,0.189220
978640.000000,19.289167,0.188596,0.258527
975267.000000,19.878895,0.178241,0.318624
971877.000000,20.041475,0.178241,0.159598
968445.000000,20.088758,0.172069,0.217332
965015.000000,20.052885,0.172069,0.249291
961617.000000,19.894104,0.173305,0.050694
958288.000000,19.471758,0.173305,0.218055
954905.000000,19.414991,0.179871,0.169780
951669.000000,19.090805,0.179871,0.167882
948479.000000,18.831961,0.184443,0.456233
945326.000000,18.772278,0.184443,0.124554
942145.000000,19.021448,0.185043,0.023092
938762.000000,19.783539,0.185043,0.059963
935319.000000,20.511015,0.171967,0.010330
931597.000000,21.593216,0.171967,0.005142
927797.000000,22.214411,0.154874,0.248555
923879.000000,22.476128,0.154874,0.109986
919997.000000,22.267115,0.150529,0.064932
915953.000000,22.338936,0.150529,0.148570
912100.000000,21.991001,0.151912,0.131832
908289.000000,21.795519,0.151912,0.060219
904572.000000,21.732973,0.155985,-0.092808
900960.000000,21.385435,0.155985,0.234878
897411.000000,21.139009,0.160314,0.157167
893915.000000,20.974890,0.160314,0.294269
890513.000000,20.712839,0.165038,0.194641
887150.000000,20.533381,0.165038,0.187159
883849.000000,20.495171,0.167943,0.135605
880516.000000,20.803118,0.167943,0.190555
877158.000000,21.309835,0.162246,0.206941
873780.000000,21.761105,0.162246,0.194560
870238.000000,22.441673,0.149178,0.215906
866821.000000,22.408087,0.149178,0.181795
863339.000000,22.418507,0.148287,0.192393
859823.000000,22.173578,0.148287,0.202602
856319.000000,21.539511,0.153643,0.201362
852781.000000,21.204470,0.153643,0.215915
849282.000000,20.691032,0.163373,0.214439
845850.000000,20.200207,0.163373,0.277867
842501.000000,20.019110,0.171602,0.181720
839244.000000,19.962833,0.171602,0.134961
836142.000000,19.748600,0.174284,0.143613
833133.000000,19.620495,0.174284,0.160573
830201.000000,19.588247,0.176107,0.100867
827389.000000,19.301802,0.176107,-0.030572
824617.000000,18.970793,0.181527,0.142634
821903.000000,18.690336,0.181527,0.197921
819181.000000,18.687910,0.186275,0.340921
816276.000000,19.292652,0.186275,0.077275
813432.000000,19.445492,0.180252,-0.060715
810515.000000,19.596600,0.180252,0.142162
807510.000000,19.718233,0.176889,0.163113
804458.000000,19.664934,0.176889,0.495577
801406.000000,19.346357,0.177625,-0.094850
798343.000000,19.099735,0.177625,0.111292
795344.000000,18.598265,0.183048,-0.133087
792396.000000,18.161526,0.183048,0.376200
789544.000000,17.964935,0.191315,0.152188
786738.000000,17.936064,0.191315,0.308266
784055.000000,17.841503,0.195048,0.196373
781420.000000,17.992327,0.195048,0.252544
778787.000000,18.280777,0.192525,0.214387
776152.000000,18.739460,0.192525,0.199654
773506.000000,19.137104,0.183998,0.406716
770767.000000,19.646587,0.183998,0.186180
767933.000000,20.158218,0.175163,0.233434
764979.000000,20.439844,0.175163,0.112916
761831.000000,20.849159,0.167974,0.241435
758670.000000,20.664576,0.167974,0.155894
755187.000000,21.309572,0.163137,0.154321
751866.000000,21.138714,0.163137,0.139434
748462.000000,21.278700,0.162967,0.133817
745182.000000,20.997871,0.162967,0.081788
741978.000000,20.806940,0.163164,0.135572
738776.000000,20.660675,0.163164,0.072569
735597.000000,20.485228,0.166862,0.122594
732563.000000,19.922901,0.166862,0.087947
729467.000000,19.988230,0.175787,0.122200
726534.000000,19.558413,0.175787,0.247049
723423.000000,19.966427,0.174934,0.180171
720296.000000,20.516291,0.174934,0.208364
717265.000000,20.474653,0.169381,0.154874
714181.000000,20.528721,0.169381,0.179183
711003.000000,20.682619,0.167275,0.189438
707795.000000,20.637047,0.167275,0.249155
704353.000000,21.024748,0.162526,0.292110
700881.000000,21.171844,0.162526,0.207129
697406.000000,21.158447,0.161922,0.171065
693918.000000,21.014181,0.161922,0.357899
690220.000000,21.546387,0.163218,0.497367
686653.000000,21.549856,0.163218,0.445960
683055.000000,21.476727,0.157844,0.309373
679519.000000,21.336876,0.157844,0.201454
676204.000000,20.640194,0.162135,0.022766
672888.000000,20.174591,0.162135,0.233448
669643.000000,19.546000,0.174308,0.228857
666461.000000,19.225977,0.174308,0.187429
663451.000000,18.499962,0.183486,0.088070
660404.000000,18.249964,0.183486,0.142227
657395.000000,18.175776,0.191147,0.229694
654359.000000,18.368423,0.191147,0.072504
651389.000000,18.316099,0.190469,0.374672
648249.000000,18.683346,0.190469,0.251395
644946.000000,19.328197,0.184076,0.154645
641605.000000,19.437307,0.184076,0.469889
638172.000000,19.406992,0.179066,-0.135813
634686.000000,19.219387,0.179066,0.103820
631335.000000,18.697550,0.181581,0.217325
627914.000000,18.508942,0.181581,0.319810
624662.000000,18.203001,0.190106,0.168151
621486.000000,18.065138,0.190106,0.140268
618363.000000,18.038939,0.192000,0.324113
615319.000000,17.934147,0.192000,0.158808
612260.000000,18.060396,0.193048,0.133023
609192.000000,18.394367,0.193048,0.295915
606158.000000,18.516119,0.189870,0.199543
603073.000000,18.660046,0.189870,0.257480
599828.000000,19.166687,0.184300,0.258979
596504.000000,19.800119,0.184300,0.172160
592924.000000,20.816404,0.170657,0.217393
589275.000000,21.558052,0.170657,0.188980
585434.000000,22.523016,0.153386,0.201610
581547.000000,23.013926,0.153386,0.177522
577589.000000,23.321646,0.142296,0.201732
573622.000000,23.327339,0.142296,0.152669
569683.000000,22.974314,0.140373,0.171313
565774.000000,22.312595,0.140373,0.191231
561771.000000,22.338089,0.152630,0.173185
557960.000000,21.858383,0.152630,0.176923
554157.000000,21.837437,0.156256,0.205773
550449.000000,21.974653,0.156256,0.189168
546673.000000,22.599081,0.152538,0.075875
543013.000000,22.832258,0.152538,0.162963
539326.000000,22.965935,0.144545,0.048567
535625.000000,22.936359,0.144545,0.068781
531871.000000,22.780046,0.144332,0.103174
528127.000000,22.622570,0.144332,0.126115
524339.000000,22.515196,0.146535,0.103267
520514.000000,22.504620,0.146535,-0.233012
516674.000000,22.460144,0.147890,-0.078243
512891.000000,21.972143,0.147890,-0.016735
509142.000000,21.450733,0.156256,0.042386
505482.000000,20.703632,0.156256,0.145294
501930.000000,20.106937,0.168945,0.166154
498498.000000,19.366835,0.168945,0.375755
495195.000000,18.910364,0.181467,0.403089
492004.000000,18.577801,0.181467,0.441767
488900.000000,18.390215,0.187556,0.246191
485879.000000,18.326265,0.187556,0.270100
482939.000000,18.146889,0.190632,0.381178
479979.000000,18.220047,0.190632,0.007195
477045.000000,18.185249,0.190492,0.134306
473966.000000,18.572710,0.190492,0.283597
470925.000000,18.511147,0.187524,0.123329
467801.000000,18.334637,0.187524,0.156985
464596.000000,18.080732,0.190743,0.029763
461374.000000,17.774805,0.190743,0.197887
458098.000000,17.533216,0.196734,0.287459
454816.000000,17.327295,0.196734,0.048365
451556.000000,17.299116,0.200367,0.162846
448372.000000,17.375553,0.200367,0.124581
445250.000000,17.365093,0.199180,0.149570
442175.000000,17.380232,0.199180,0.220337
439170.000000,17.451029,0.198898,0.157455
436189.000000,17.501261,0.198898,0.198539
433274.000000,17.493256,0.198160,0.135504
430371.000000,17.455959,0.198160,0.181628
427438.000000,17.718048,0.197649,0.191689
424390.000000,18.445004,0.197649,0.199168
421285.000000,19.035746,0.186772,0.178898
418037.000000,19.844788,0.186772,0.186764
414665.000000,20.561064,0.171524,0.155142
411109.000000,21.174429,0.171524,0.148579
407351.000000,21.748390,0.157731,0.141262
403501.000000,21.831076,0.157731,0.101373
399530.000000,21.803041,0.152135,0.174677
395363.000000,22.091507,0.152135,0.125395
391298.000000,22.120327,0.150755,0.008742
387242.000000,22.119120,0.150755,0.110375
383059.000000,22.823736,0.148094,0.169488
379072.000000,23.343702,0.148094,0.159417
375427.000000,22.976881,0.142064,0.099983
371854.000000,22.789951,0.142064,0.152028
368301.000000,22.839619,0.145393,0.216694
364782.000000,22.854235,0.145393,0.218833
361235.000000,22.726580,0.144885,0.282284
357702.000000,22.568886,0.144885,0.166391
354124.000000,22.580942,0.146946,0.167388
350568.000000,22.469715,0.146946,0.152421
346992.000000,22.510553,0.148088,0.031374
343445.000000,22.261427,0.148088,0.145604
339891.000000,22.064333,0.151215,0.218052
336317.000000,21.771257,0.151215,0.179457
332777.000000,21.396105,0.157089,0.127079
329366.000000,20.587860,0.157089,-0.103666
326082.000000,20.002048,0.169877,0.061263
322932.000000,19.515242,0.169877,0.116012
319902.000000,19.037424,0.180404,0.169173
316988.000000,18.696775,0.180404,0.325412
314110.000000,18.539291,0.186335,0.174554
311365.000000,18.194914,0.186335,0.128640
308580.000000,18.320307,0.190584,0.003047
305831.000000,18.367218,0.190584,0.224127
303068.000000,18.423790,0.189797,0.212486
300258.000000,18.471304,0.189797,0.200626
297318.000000,18.840317,0.186420,0.302452
294282.000000,19.313646,0.186420,0.217471
291088.000000,19.940571,0.176736,0.191545
287820.000000,20.255344,0.176736,0.210785
284511.000000,20.496058,0.169673,0.219288
281146.000000,20.678268,0.169673,0.209472
277812.000000,20.591564,0.166379,0.197155
274509.000000,20.441120,0.166379,0.206412
271310.000000,19.999430,0.170417,0.202414
268131.000000,19.589231,0.170417,0.203628
265007.000000,19.308744,0.178743,0.199122
261856.000000,19.402672,0.178743,0.190087
258784.000000,19.440384,0.178803,0.189429
255671.000000,19.770864,0.178803,0.242576
252449.000000,20.659321,0.171978,0.156684
249078.000000,21.651011,0.171978,0.127284
245528.000000,22.780504,0.153337,0.076383
241848.000000,23.451931,0.153337,0.332239
237928.000000,24.132524,0.135642,0.060440
233908.000000,24.035261,0.135642,0.135970
229824.000000,24.030348,0.132533,0.374716
225688.000000,23.844423,0.132533,0.007527
221553.000000,23.720108,0.134579,0.015359
217513.000000,23.429358,0.134579,0.180312
213500.000000,23.023769,0.139956,-0.041043
209495.000000,22.766853,0.139956,0.148043
205420.000000,22.755486,0.147919,0.170996
201496.000000,22.447599,0.147919,0.146968
197601.000000,22.276810,0.151263,0.141972
193828.000000,22.051556,0.151263,0.350635
190021.000000,22.075422,0.152166,0.228671
186217.000000,22.107414,0.152166,0.223739
182256.000000,22.591099,0.151055,0.151235
178360.000000,22.378672,0.151055,0.150754
174373.000000,22.168293,0.150017,0.103372
170299.000000,22.058546,0.150017,0.327294
166283.000000,21.338900,0.155307,0.216092
162338.000000,20.411819,0.155307,0.128200
158492.000000,19.350021,0.172191,0.088887
154726.000000,18.557997,0.172191,0.187829
151027.000000,18.177881,0.190009,0.017733
147493.000000,17.825432,0.190009,0.220247
144106.000000,17.723379,0.194356,0.141133
140753.000000,17.803278,0.194356,0.134229
137529.000000,17.695520,0.194830,0.123396
134517.000000,17.113123,0.194830,0.211298
131449.000000,17.007898,0.200808,0.135575
128395.000000,16.975222,0.200808,0.158910
125436.000000,16.660116,0.205325,0.143485
122381.000000,16.898006,0.205325,0.189973
119385.000000,16.919067,0.204591,0.180617
116260.000000,17.337822,0.204591,0.185346
113055.000000,17.666035,0.197661,0.216687
109791.000000,17.916424,0.197661,0.190826
106416.000000,18.219994,0.191307,0.106320
102979.000000,18.155922,0.191307,0.165136
99474.000000,18.235228,0.192119,0.194309
95905.000000,18.282272,0.192119,0.235877
92450.000000,18.094618,0.191357,0.238923
88978.000000,18.073187,0.191357,0.193985
85543.000000,18.332842,0.191432,0.133843
82194.000000,18.544371,0.191432,0.282934
78893.000000,18.906981,0.186913,0.286681
75585.000000,19.469402,0.186913,0.206278
72262.000000,20.149048,0.175973,0.202852
68929.000000,20.808859,0.175973,0.184090
65514.000000,21.433762,0.162173,0.006616
61948.000000,22.040783,0.162173,0.217493
58143.000000,22.812096,0.150756,0.172498
54270.000000,22.943911,0.150756,0.173218
50353.000000,22.817663,0.144645,0.112151
46381.000000,22.759510,0.144645,-0.092743
42370.000000,22.819736,0.144700,0.169113
38442.000000,22.915443,0.144700,0.101793
34599.000000,22.839394,0.143627,-0.009429
30901.000000,22.417503,0.143627,0.155721
27182.000000,22.291418,0.150700,0.091126
23607.000000,21.950470,0.150700,0.222139
20069.000000,21.595064,0.154788,-0.100947
16686.000000,21.218443,0.154788,-0.035663
13316.000000,21.226240,0.160337,0.186357
9965.000000,21.337809,0.160337,0.156439
6616.000000,21.383369,0.158898,0.148500
3198.000000,21.592302,0.158898,0.168450
2096973.000000,21.515841,0.157263,0.202848
2093583.000000,21.187061,0.157263,0.247709
2090023.000000,21.272745,0.158716,0.238401
2086541.000000,20.966482,0.158716,0.102960
2083029.000000,20.781223,0.164720,0.233953
2079505.000000,20.766636,0.164720,0.202294
2075969.000000,20.741371,0.165417,0.200035
2072465.000000,20.794882,0.165417,0.198485
2069034.000000,20.654446,0.166340,0.201048
2065662.000000,20.521923,0.166340,0.198795
2062386.000000,20.177784,0.169675,0.214451
2059185.000000,19.758099,0.169675,0.232885
2056074.000000,19.366699,0.176489,0.200257
2053008.000000,18.709528,0.176489,0.231764
2049950.000000,18.473236,0.187101,0.200285
2046837.000000,18.714394,0.187101,0.233519
2043792.000000,18.811850,0.185621,0.205985
2040691.000000,19.090420,0.185621,0.179288
2037454.000000,19.688015,0.180216,0.199092
2034177.000000,20.123545,0.180216,0.097471
2030748.000000,20.598412,0.170406,0.122666
2027308.000000,20.526405,0.170406,0.193560
2023815.000000,20.283037,0.168985,0.108795
2020320.000000,19.814428,0.168985,0.267704
2016817.000000,19.530260,0.175993,0.171146
2013374.000000,19.283958,0.175993,0.108641
2009901.000000,19.409624,0.180050,0.095855
2006603.000000,19.020416,0.180050,-0.222339
